12fceb07fb021a45b6e6ca2cb6bc21a50e2bf6bf5e1fe97851826b7cf71f6962,52092806fa89eb4137016904d3f899e6ddd234d58df488deb3d952509256eb49,727f19ec9a854ba2798cac7fa3299dab4ed8030b486b0b61dfbb636deef13619,426cc173f9fe1b831748059a4e7f729abb242b9d6b666e5fa81033528e87e3a7,4c107abc7945d7166657217768e2d6de3ddbc90cffb05e75183a32fe071ecf43,ce53c3c6c1b9eaaca3941f08e5ec388d066f795d53b420cec4e89856d0528f64,d65086823332673e9f62470d7cc425d7ac2ec54750d78d7bcf7c031977fd9a01,84f8428fe3040a6a2e5f7485289d036b7ee1e8a063e21378d974e82d568b8e2b,5dd2503ae5ea98bd8efc3d4d029fd8d0a21ae82e7f6fe468c4e93932678b333c,6c71eba52b624839ffdfa7783a86305d9aa4f85473424ceb5b103079b7327b8c,686d31df6778acdda6e745058a34d768e693d48ea68ee9e9e0fae62d7cd0f72a,5391fd3cafd409ff38487cfc0b7b6a86373150f2073c75bf00e842aa376f0b5c,fcf3d42f45d650f6145a649f45c319e770bb883df5a207c29aca8f6f87ca1357,17fc376363e17cb356fd0e2e6bcc3d6549f256edd081357f00104d7d4798734f,cad7f2b18ffb0062807eae8aaeaac21f1522511319db4ccff3f98ecb5b775b85,a3294379653320eec11e828188f2e651bd6ac115af0ad8438b405a5818119fa3,2ea0cdf30c9b89ca4c12108ce7e404dacd40d53d02a717225059d1befb1d51b7,3a3a8d2c6cbe63b44adbf58d491fcf941ae36b4993ece1439cb927b73b118c87,c9ccde23da102a4a6f5173f04c76b285cd78ac336883e932aa721cff9ec1522f,827b83a912d8f167bbb0c56963b66a861ed1361b33b3c567bc57e783ec2f31e0,24767bec27fc487068387024d08a8dda6db1c551fb69788e8f50841555f9df26,9acfe5327e674aa73496f4b4774bb77b1602f979ba789239ca51220358850bcd,6c0d85215629890e5ff812dc8f6ced0a5aa66ef08d81624dbb521170be86a5d8,86bd14fa15cfef9d80fbc3ceeccea9e52bf927f880d47904f0d7b923ae6832dc,05988b58f967b2261dc7d6fee268e0612c3716b2264bf820d05fccfcd86bf858
"91002","0","2020/11/02 16:00:00","8","前往夏日旅程的邀約","0","七夕劍客旅情譚 天際川流夏之戀 序幕","5044000","0","5044","0","0","1","0","0","31027","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","七夕祭存亡危機！？","0","七夕劍客旅情譚 天際川流夏之戀 第1話","5044001","0","5044","0","0","1","5044000","0","31132","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","織女與牛郎的情況","0","七夕劍客旅情譚 天際川流夏之戀 第2話","5044002","0","5044","0","0","1","5044001","0","31027","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","雨過天晴？","0","七夕劍客旅情譚 天際川流夏之戀 第3話","5044003","0","5044","0","0","1","5044002","0","31132","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","喚醒妳真正的自我吧！","0","七夕劍客旅情譚 天際川流夏之戀 第4話","5044004","0","5044","0","0","1","5044003","0","31027","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","天才魔法少女的真本領","0","七夕劍客旅情譚 天際川流夏之戀 第5話","5044005","0","5044","0","0","1","5044004","0","31132","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","決戰銀河！","0","七夕劍客旅情譚 天際川流夏之戀 第6話","5044006","0","5044","0","0","1","5044005","0","31027","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/11/02 16:00:00","8","一年一度的七夕祭","0","七夕劍客旅情譚 天際川流夏之戀 終幕","5044007","0","5044","0","0","1","5044006","0","31132","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","青春的夏天，開球！","0","美里的夏日聲援！　追夢的盛夏棒球隊 序幕","5046000","0","5046","0","0","1","0","0","31023","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","專心致志於白球上","0","美里的夏日聲援！　追夢的盛夏棒球隊 第1話","5046001","0","5046","0","0","1","5046000","0","31135","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","美里顧問的考驗","0","美里的夏日聲援！　追夢的盛夏棒球隊 第2話","5046002","0","5046","0","0","1","5046001","0","31023","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","全壘打的暗號","0","美里的夏日聲援！　追夢的盛夏棒球隊 第3話","5046003","0","5046","0","0","1","5046002","0","31135","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","隊伍中的欠缺之物","0","美里的夏日聲援！　追夢的盛夏棒球隊 第4話","5046004","0","5046","0","0","1","5046003","0","31023","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","再次實現說好的約定","0","美里的夏日聲援！　追夢的盛夏棒球隊 第5話","5046005","0","5046","0","0","1","5046004","0","31135","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","寄托於投球打擊中的夢想","0","美里的夏日聲援！　追夢的盛夏棒球隊 第6話","5046006","0","5046","0","0","1","5046005","0","31023","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/04 16:00:00","8","榮冠將為誰閃耀","0","美里的夏日聲援！　追夢的盛夏棒球隊 終幕","5046007","0","5046","0","0","1","5046006","0","31135","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2020/12/04 16:00:00","0","最棒的回憶","12","特別章節","5046601","0","5046","0","0","0","5046007","0","0","0","1","0","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","突然降臨的幸福天使","0","Happy・Change・Angels 序幕","5048000","0","5048","0","0","1","0","0","31013","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","天使玩家如是說","0","Happy・Change・Angels 第1話","5048001","0","5048","0","0","1","5048000","0","31016","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","身心互換的訓練","0","Happy・Change・Angels 第2話","5048002","0","5048","0","0","1","5048001","0","31013","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","狂熱與決心的音樂節","0","Happy・Change・Angels 第3話","5048003","0","5048","0","0","1","5048002","0","31016","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","自信與預期外的線下聚","0","Happy・Change・Angels 第4話","5048004","0","5048","0","0","1","5048003","0","31013","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","出包天使的幸福變身","0","Happy・Change・Angels 第5話","5048005","0","5048","0","0","1","5048004","0","31016","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","羈絆超越了魔法","0","Happy・Change・Angels 第6話","5048006","0","5048","0","0","1","5048005","0","31013","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2020/12/28 16:00:00","8","託付於姊妹的幸福心願","0","Happy・Change・Angels 終幕","5048007","0","5048","0","0","1","5048006","0","31016","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","歡迎來到萬聖節樂園","0","迴響！尖叫！萬聖鬼怪狂歡節 序幕","5050000","0","5050","0","0","1","0","0","31054","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","萬聖節的鬼怪們","0","迴響！尖叫！萬聖鬼怪狂歡節 第1話","5050001","0","5050","0","0","1","5050000","0","31141","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","前途堪憂的計畫","0","迴響！尖叫！萬聖鬼怪狂歡節 第2話","5050002","0","5050","0","0","1","5050001","0","31054","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","為了能夠獨當一面","0","迴響！尖叫！萬聖鬼怪狂歡節 第3話","5050003","0","5050","0","0","1","5050002","0","31141","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","鬼屋重新改裝開業！","0","迴響！尖叫！萬聖鬼怪狂歡節 第4話","5050004","0","5050","0","0","1","5050003","0","31054","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","潛藏在舞台後的影子","0","迴響！尖叫！萬聖鬼怪狂歡節 第5話","5050005","0","5050","0","0","1","5050004","0","31141","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","點亮在小小胸口的勇氣","0","迴響！尖叫！萬聖鬼怪狂歡節 第6話","5050006","0","5050","0","0","1","5050005","0","31054","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/02/01 16:00:00","0","","8","","5050007","0","5050","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/02/01 16:00:00","8","迴盪開心尖叫的城鎮","0","迴響！尖叫！萬聖鬼怪狂歡節 終幕","5050008","0","5050","0","0","1","5050006","0","31141","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","莫妮卡的夢想與魔法之力","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 序幕","5052000","0","5052","0","0","1","0","0","31037","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","集合吧，魔法少女們！","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第1話","5052001","0","5052","0","0","1","5052000","0","31014","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","凝視的雙眸所映照之物","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第2話","5052002","0","5052","0","0","1","5052001","0","31037","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","給予夢想的人們","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第3話","5052003","0","5052","0","0","1","5052002","0","31014","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","烏雲密布","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第4話","5052004","0","5052","0","0","1","5052003","0","31037","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","嶄新的名號","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第5話","5052005","0","5052","0","0","1","5052004","0","31014","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","集結，魔法的四重奏","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第6話","5052006","0","5052","0","0","1","5052005","0","31037","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/03/02 16:00:00","0","勝利動畫","8","勝利演出","5052007","0","5052","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/02 16:00:00","8","朝向未來出航","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 終幕","5052008","0","5052","0","0","1","5052006","0","31014","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","特別的邀請函","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 序幕","5054000","0","5054","0","0","1","0","0","31048","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","戀愛遊戲的開端","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第1話","5054001","0","5054","0","0","1","5054000","0","31146","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","Shall we dance?","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第2話","5054002","0","5054","0","0","1","5054001","0","31048","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","激烈的打雪仗","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第3話","5054003","0","5054","0","0","1","5054002","0","31146","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","波瀾不斷的料理對決","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第4話","5054004","0","5054","0","0","1","5054003","0","31048","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","愛的迷宮","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第5話","5054005","0","5054","0","0","1","5054004","0","31146","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","雪人失控","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第6話","5054006","0","5054","0","0","1","5054005","0","31048","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/03/30 16:00:00","0","勝利動畫","8","勝利演出","5054007","0","5054","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/30 16:00:00","8","聖夜的奇蹟","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 終幕","5054008","0","5054","0","0","1","5054006","0","31146","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","目標是一攫千金","0","新春美食家公主！　賭上關鍵一擲的少女們 序幕","5056000","0","5056","0","0","1","0","0","31060","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","大間的漁夫","0","新春美食家公主！　賭上關鍵一擲的少女們 第1話","5056001","0","5056","0","0","1","5056000","0","31147","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","與七冠的相遇","0","新春美食家公主！　賭上關鍵一擲的少女們 第2話","5056002","0","5056","0","0","1","5056001","0","31060","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","歷經波瀾","0","新春美食家公主！　賭上關鍵一擲的少女們 第3話","5056003","0","5056","0","0","1","5056002","0","31147","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","只要同心協力","0","新春美食家公主！　賭上關鍵一擲的少女們 第4話","5056004","0","5056","0","0","1","5056003","0","31060","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","激鬥，大海的防線","0","新春美食家公主！　賭上關鍵一擲的少女們 第5話","5056005","0","5056","0","0","1","5056004","0","31147","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","將一切灌注於這一擲","0","新春美食家公主！　賭上關鍵一擲的少女們 第6話","5056006","0","5056","0","0","1","5056005","0","31060","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/05/04 16:00:00","8","新年的美食","0","新春美食家公主！　賭上關鍵一擲的少女們 終幕","5056007","0","5056","0","0","1","5056006","0","31147","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/05/04 16:00:00","0","新年演出","8","新年演出","5056501","0","5056","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","1"
"2804","0","2021/05/04 16:00:00","7","點綴新春的吉祥物","12","特別章節","5056601","0","5056","0","0","0","5056007","0","0","0","0","1","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","一如往常的歡樂餐桌","0","羈絆相連。心相繫。 前篇　序幕","5058000","0","5058","0","0","1","0","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","動搖的日常","0","羈絆相連。心相繫。 前篇　第1話","5058001","0","5058","0","0","1","5058000","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","遺忘與失控","0","羈絆相連。心相繫。 前篇　第2話","5058002","0","5058","0","0","1","5058001","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","可可蘿的決心","0","羈絆相連。心相繫。 前篇　第3話","5058003","0","5058","0","0","1","5058002","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","無從知曉眼淚的意義","0","羈絆相連。心相繫。 前篇　第4話","5058004","0","5058","0","0","1","5058003","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/02 16:00:00","8","祈禱的旅途","0","羈絆相連。心相繫。 前篇　終幕","5058005","0","5058","0","0","1","5058004","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","故鄉，精靈族之村","0","羈絆相連。心相繫。 後篇　第1話","5059001","0","5059","0","0","1","5058005","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","陌生的再會","0","羈絆相連。心相繫。 後篇　第2話","5059002","0","5059","0","0","1","5059001","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","斷開的羈絆","0","羈絆相連。心相繫。 後篇　幕間","5059003","0","5059","0","0","1","5059002","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","被揭露的事實","0","羈絆相連。心相繫。 後篇　第3話","5059004","0","5059","0","0","1","5059003","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","盈滿內心的滋味","0","羈絆相連。心相繫。 後篇　第4話","5059005","0","5059","0","0","1","5059004","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","羈絆與心","0","羈絆相連。心相繫。 後篇　第5話","5059006","0","5059","0","0","1","5059005","0","31156","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/06/12 16:00:00","8","再次邁向歡樂餐桌","0","羈絆相連。心相繫。 後篇　終幕","5059007","0","5059","0","0","1","5059006","0","31003","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/06/12 16:00:00","0","Logo動畫","11","羈絆相連。心相繫。 後篇 Logo","5059201","0","5059","0","0","0","0","0","0","0","0","0","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","突然敞開的夢想之門","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 序幕","5061000","0","5061","0","0","1","0","0","31010","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","玻璃鞋、禮服和魔法師","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第1話","5061001","0","5061","0","0","1","5061000","0","31158","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","淑女之路始於足下","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第2話","5061002","0","5061","0","0","1","5061001","0","31010","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","戰鬥是淑女的餘興","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第3話","5061003","0","5061","0","0","1","5061002","0","31158","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","愛，常在身邊","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第4話","5061004","0","5061","0","0","1","5061003","0","31010","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","舞台背後的真相","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第5話","5061005","0","5061","0","0","1","5061004","0","31158","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","填補孤獨的事物","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第6話","5061006","0","5061","0","0","1","5061005","0","31010","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/07/05 16:00:00","8","將幸福結局獻給你","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 終幕","5061007","0","5061","0","0","1","5061006","0","31158","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"0","0","2021/07/05 16:00:00","0","來自美麗朋友的信","12","特別章節","5061601","0","5061","0","0","0","5061007","0","0","0","1","0","0","0","2030/12/31 14:59:59","0","0","1"
"2808","0","2021/07/05 16:00:00","7","少女表明決心","8","特別章節","5061602","0","5061","0","0","0","0","0","0","0","0","1","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","其名為瑪麗亞修女","0","鋼鐵聖女與神聖學院的問題兒童 序幕","5064000","0","5064","0","0","1","0","0","31031","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","前途堪憂的共同幻想","0","鋼鐵聖女與神聖學院的問題兒童 第1話","5064001","0","5064","0","0","1","5064000","0","31032","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","嶄露頭角的印象派藝術家","0","鋼鐵聖女與神聖學院的問題兒童 第2話","5064002","0","5064","0","0","1","5064001","0","31031","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","起死回生的攬客熊貓與暗樁","0","鋼鐵聖女與神聖學院的問題兒童 第3話","5064003","0","5064","0","0","1","5064002","0","31032","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","來自先知們的宣戰","0","鋼鐵聖女與神聖學院的問題兒童 第4話","5064004","0","5064","0","0","1","5064003","0","31031","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","不公正對不公正的醜陋爭鬥","0","鋼鐵聖女與神聖學院的問題兒童 第5話","5064005","0","5064","0","0","1","5064004","0","31032","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","Live on 四面楚歌","0","鋼鐵聖女與神聖學院的問題兒童 第6話","5064006","0","5064","0","0","1","5064005","0","31031","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/03/31 12:00:00","8","祭典的結尾","0","鋼鐵聖女與神聖學院的問題兒童 終幕","5064007","0","5064","0","0","1","5064006","0","31032","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","從祕密房間出發，前往過去之旅","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 序幕","5066000","0","5066","0","0","1","0","0","31015","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","手忙腳亂的偶遇","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第1話","5066001","0","5066","0","0","1","5066000","0","31065","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","新老大是祈梨大人！？","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第2話","5066002","0","5066","0","0","1","5066001","0","31015","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","停不下來的Big Boss","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第3話","5066003","0","5066","0","0","1","5066002","0","31065","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","變了一個樣貌的城鎮","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第4話","5066004","0","5066","0","0","1","5066003","0","31015","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","這是未來的蘭德索爾？","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第5話","5066005","0","5066","0","0","1","5066004","0","31065","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","那一天，我所夢想的是","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第6話","5066006","0","5066","0","0","1","5066005","0","31015","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/09/01 16:00:00","8","成為憧憬的幫派巨星","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 終幕","5066007","0","5066","0","0","1","5066006","0","31065","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","邊緣流善後補救","0","心電感應！碧與玩具朋友們 序章","5068000","0","5068","0","0","1","0","0","31040","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","玩具工廠的宗旨！","0","心電感應！碧與玩具朋友們 第1話","5068001","0","5068","0","0","1","5068000","0","31168","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","交到了100個朋友！","0","心電感應！碧與玩具朋友們 第2話","5068002","0","5068","0","0","1","5068001","0","31040","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","玩具‧友情！","0","心電感應！碧與玩具朋友們 第3話","5068003","0","5068","0","0","1","5068002","0","31168","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","小玩具造成大混亂","0","心電感應！碧與玩具朋友們 第4話","5068004","0","5068","0","0","1","5068003","0","31040","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","靠孤獨驅動的玩具","0","心電感應！碧與玩具朋友們 第5話","5068005","0","5068","0","0","1","5068004","0","31168","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","拭去淚水的青之翼","0","心電感應！碧與玩具朋友們 第6話","5068006","0","5068","0","0","1","5068005","0","31040","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/10/01 16:00:00","8","鼓起勇氣，向前邁進","0","心電感應！碧與玩具朋友們 終章","5068007","0","5068","0","0","1","5068006","0","31168","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/11/01 16:00:00","8","夏天、大海、作業！","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 序幕","5070000","0","5070","0","0","1","0","0","31050","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/11/01 16:00:00","8","大海、西瓜與您","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第1話","5070001","0","5070","0","0","1","5070000","0","31018","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/11/01 16:00:00","8","跟姐姐一起捉蟲","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第2話","5070002","0","5070","0","0","1","5070001","0","31050","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
"91002","0","2021/11/01 16:00:00","8","消逝的煙火與永恆的愛","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第3話","5070003","0","5070","0","0","1","5070002","0","31018","2","0","20","0","0","2030/12/31 14:59:59","0","0","1"
