141a6d4d70e44663b49d23125347d8b704937e804ca925785f175ef852c93656,5a51b6e0fcde96710570f97298a531facd5713ab592066236231efd1d81ced9a,ffd11a311b02e757c078c517a929352fba47667e3f67d63a8ed71ecf1f9e650c,e17ab85792353aafc4a8ba61e9297efb0befaa238c21544b8eb8d5e3fbdd64c2,22803f921817f5976fbb563f1841455e120a0a3bb0cb5da627ce3fd6087af746,d4fce7f17e4f4b46cbb33b8e778b79c53a96a414b0bcd7a1deffade5d1aff19d,689bbd7d492cc43ed5f2ed2efdbb695d1246b89c954c5fc8651ff72bf46013ff,1cf00ddef595143e0ce04b65305d64352e9f29c8761122904bda41b4cbeca8f2,ef944b529ffd83cc3b1f0380d749c58d35a86a6b8b011f840a5d1d0013565601,983c5f7824325f3898c913490350f6b8263f39f9af85120fcb244b6b8ecbf40f,841dee8828fb340fa7c7bc3d107dd7cded2fe032392821c10d7cbe0b7e46e636,e82d3a19bfc1c0d469300829bba46bf595c75b962234ede8c8ccc7cf07a25e4c,537aa0536046da0579a998ff11884b5188301073d1862960f9fe2c3a78173afc,8919ad24cb0eab4fd61580631e3c0877f6382bf9055c3d5caab3b8f46b7ba06c,1587268ee8f92f94454a5f2f69c83b9e0e44dca69bc8c90e6bc236ed1314b787,d98c12163eb233f988ef232774347fdf9312ef83a43f0372a766f11c3b7bb0e8,730f2111c0641b0ff51e9b50d8a1e5f8d02ccf92340108b4571dc270bd9ed968,8949e3d84089b038b2847d3c83dffcf6e15ca64044a8ed4ca44e4cb72e290011,3c285d9b539a5708e07eef798d4b2a91c09a674aec246e8ecd0b3c990cb02884,288732f3f43d26b504a254e3db2b54a1042cab380f333e77ff9ce76326489cef,d42e4f64b44dc0ac55eaefe80c433447161a3b0d0a73f0f6b52c01380747c3d6,59b1c7f5d3d7cd60d85c4a352a0fb614fc6cecbd6761572473983f3308746a81,7f79d759da0c2599386f6f837c2b6e53541511225c047458721242327ad8351d,80df30daa0d8d47f1663fbc068c5a5cb488c6b2549e67836a18dda0081006751,f9e04b2d30388928fb39f8ba5613614dde1bc65f1577e4dedba075f75c366ad9,b17f116d39f08a17109fb43eaf15c69807fb51387b093a455131fb1a7f185de1,8261137d3957625087c4f53c262bd17d1779fa5132f192ba958e59bea6a1c4fc,60c67eded5c94a8be436fd31a9b1c98147ccfb038177883ac35c63ce1f02a27c,57e76e438fb737cb9dfbdf33ced82c0049f70cc4a6f548857afa217a8d1f08d5,67585b5e1f564b117987c4f88a6443a8b331c115fd44f703a7fba3a8d86eac17,75b5b6d6806e9ae68d664668e7b5bc4405c3db8d214f502198301909b62b4910,8d0b98ac3897fdf79734a9eec450e31faa98c656bd142d474039709f07762bb6,51d315315a9e039871cc86022c2746822c0a2e74589467651df28350c5fb898d,be322ce4ebc134a87c2a85974316d0019bd01b3f3eb5c6c2dafc21c385cf06f6,8c5efaf258e8b459188b0654bde6f8e14176cccb7ae3a28d567f6e1fd50f7853,be70e04d2f043cc6c11ff14e5d30f18c4f6fe740eda9e08c84f22f3ced7d2f38,c2ed9ddcf99b2ba821b7aa1fa3f4227bed1e9519d94c7210fc00b758eb12731c,00cba8120feb7abaa5851e4b1e862e31b9ba1920382372e99fc3274f410639bc,25e9f54454b6b3c1e854625786f097fe7f04bb2cc55dd649f21a446cede816fc,5aeef05fc2f46742aa43e3e116a404813326574b662bd73ec48e3138751ff68f,e2e78976f7922366ec515ae6bb4246fca3f3a60deef938430a4f841b879771ac,7c81fce39616a21d2a4938ea11788e04e63fb33e194dbad2e24c83b1079419eb,2982d7bc0aeeea7e8a4e7b87446229f93c157129bcb04e31411bb7af695e67f9,a2c31eef52dead310780e83b84e862de264df829587df77dd1a826fd46b35f4e,2d449e09feaf43eafac8a19085eeedbb0dcc92c3abd232c82ab8eeb504b83851,1b2f01b275684b16d005aade9ec43ee24a2c2b11237003c33b8301fa9127cf6c,1a7786f020b8e304e81a8ef5f329192a177bf45c6ff9d2f620ee698386c4a914,a2e34a5c3957328d7a603e5f38d3ae938f15278385514580c89a83148af0d4df,7a4bb4d3565bd76937f0d77f7e53f66f8a912d7b9396184cdb9225a34ff25e1f,afdc80a3bc26d75352fd8bbd98ca214594f2294c55466925e9355496177f2e4b,2272af9881065b049d1d57a20ed46b84081903a3756f6ebfd73dde42a15b1a0e,3959974caf7746244f4a6a995084fc6231a410caf0c54759ca82a086ced9cec4,db8e80474a9446fe7e84e14513eaa4482b3e851ded6fbc6170e514ed57547c7e
"401","25011","10","1","117312","127193","101051","110520101","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101521009","0","110520101","101052","101521008","bgm_M169","0","bgm_M169","0","0","101521010","-54","bgm_M169","bgm_M169","皮尼翁沿岸堤‧西岸 52-10","90","0","101521001","110520103","100110","0","117582","11052010","0","101521004","101053","2","bgm_M169","11052","0","bgm_M169","101052","215","211001000","110520102"
"577","25012","10","1","127342","127133","101051","110520111","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101521108","0","110520111","101052","101521109","bgm_M169","0","bgm_M169","0","0","101521110","0","bgm_M169","bgm_M169","皮尼翁沿岸堤‧西岸 52-11","90","0","101521101","110520113","100110","0","117552","11052011","0","101521104","101053","2","bgm_M169","11052","0","bgm_M169","101052","215","211001000","110520112"
"418","25013","10","1","117013","117103","101111","110520121","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101521209","0","110520121","101112","101521208","bgm_M169","0","bgm_M169","0","0","101521210","131","bgm_M169","bgm_M169","皮尼翁沿岸堤‧西岸 52-12","90","0","101521201","110520123","100150","0","117492","11052012","0","101521207","101113","2","bgm_M169","11052","0","bgm_M169","101112","215","211001000","110520122"
"622","25014","10","1","117223","117253","101111","110520131","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101521310","0","110520131","101112","101521308","bgm_M169","0","bgm_M169","0","0","101521309","174","bgm_M169","bgm_M169","皮尼翁沿岸堤‧西岸 52-13","90","0","101521302","110520133","100150","0","117372","11052013","0","101521305","101113","2","bgm_M169","11052","0","bgm_M169","101112","215","211001000","110520132"
"735","25015","10","1","117163","117073","101061","110520141","2015/12/17 15:00:00","10","-50","10","0","9052155","0","0","2030/12/31 14:59:59","0","0","0","110520141","101062","0","bgm_M170","9052156","bgm_M170","0","0","0","40","bgm_M170","bgm_M170","皮尼翁沿岸堤‧西岸 52-14","90","0","101521410","110520143","100110","0","127462","11052014","0","0","101063","2","bgm_M170","11052","0","bgm_M170","101062","215","211001000","110520142"
"-722","0","10","1","127282","117103","101821","110530011","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530107","0","110530011","101822","101530103","bgm_M169","0","bgm_M169","0","0","0","62","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-1","90","0","101530108","110530013","100500","0","127462","11053001","0","101530102","101823","2","bgm_M169","11053","0","bgm_M169","101822","215","211001000","110530012"
"-577","0","10","1","127462","117163","102181","110530021","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530205","0","110530021","102182","101530208","bgm_M169","0","bgm_M169","0","0","0","-88","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-2","90","0","101530201","110530023","100110","0","117492","11053002","0","101530207","102183","2","bgm_M169","11053","0","bgm_M169","102182","215","211001000","110530022"
"-388","0","10","1","117312","127193","101051","110530031","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530309","0","110530031","101052","101530310","bgm_M169","0","bgm_M169","0","0","0","-144","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-3","90","0","101530301","110530033","100110","0","117372","11053003","0","101530308","101053","2","bgm_M169","11053","0","bgm_M169","101052","215","211001000","110530032"
"-450","0","10","1","127043","117553","101111","110530041","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530407","0","110530041","101112","101530409","bgm_M169","0","bgm_M169","0","0","0","58","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-4","90","0","101530402","110530043","100150","0","117312","11053004","0","101530410","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530042"
"-272","0","10","1","117253","117583","101111","110530051","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530509","0","110530051","101112","101530508","bgm_M169","0","bgm_M169","0","0","0","142","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-5","90","0","101530504","110530053","100150","0","127462","11053005","0","101530510","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530052"
"-211","0","10","1","117223","117613","101111","110530061","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530609","0","110530061","101112","101530610","bgm_M169","0","bgm_M169","0","0","0","-35","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-6","90","0","101530602","110530063","100150","0","117372","11053006","0","101530608","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530062"
"-36","0","10","1","117073","117553","101111","110530071","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530710","0","110530071","101112","101530706","bgm_M169","0","bgm_M169","0","0","101530703","71","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-7","90","0","101530708","110530073","100150","0","127282","11053007","0","101530709","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530072"
"11","0","10","1","127133","117583","101051","110530081","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530810","0","110530081","101052","101530807","bgm_M169","0","bgm_M169","0","0","101530809","-132","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-8","90","0","101530808","110530083","100110","0","127342","11053008","0","101530804","101053","2","bgm_M169","11053","0","bgm_M169","101052","215","211001000","110530082"
"187","0","10","1","117103","117613","101051","110530091","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101530907","0","110530091","101052","101530909","bgm_M169","0","bgm_M169","0","0","101530910","-86","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-9","90","0","101530908","110530093","100110","0","117492","11053009","0","101530904","101053","2","bgm_M169","11053","0","bgm_M169","101052","215","211001000","110530092"
"146","25011","10","1","117013","117553","101111","110530101","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101531009","0","110530101","101112","101531008","bgm_M169","0","bgm_M169","0","0","101531010","87","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-10","90","0","101531001","110530103","100150","0","127282","11053010","0","101531004","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530102"
"366","25012","10","1","117163","117613","101111","110530111","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101531102","0","110530111","101112","101531109","bgm_M169","0","bgm_M169","0","0","101531110","39","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-11","90","0","101531105","110530113","100150","0","127342","11053011","0","101531108","101113","2","bgm_M169","11053","0","bgm_M169","101112","215","211001000","110530112"
"522","25013","10","1","117553","117583","101051","110530121","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101531209","0","110530121","101052","101531207","bgm_M169","0","bgm_M169","0","0","101531210","-112","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-12","90","0","101531201","110530123","100110","0","117013","11053012","0","101531208","101053","2","bgm_M169","11053","0","bgm_M169","101052","215","211001000","110530122"
"586","25014","10","1","117613","117553","101051","110530131","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101531306","0","110530131","101052","101531309","bgm_M169","0","bgm_M169","0","0","101531307","64","bgm_M169","bgm_M169","皮尼翁沿岸堤‧東岸 53-13","90","0","101531304","110530133","100110","0","117223","11053013","0","101531308","101053","2","bgm_M169","11053","0","bgm_M169","101052","215","211001000","110530132"
"756","25015","10","1","117583","117613","101061","110530141","2015/12/17 15:00:00","10","-50","10","0","9053155","0","0","2030/12/31 14:59:59","0","0","0","110530141","101062","101531409","bgm_M170","9053156","bgm_M170","0","0","0","-87","bgm_M170","bgm_M170","皮尼翁沿岸堤‧東岸 53-14","90","0","101531410","110530143","100110","0","117253","11053014","0","101531408","101063","2","bgm_M170","11053","0","bgm_M170","101062","215","211001000","110530142"
"-722","0","10","1","117103","117583","101051","110540011","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540106","0","110540011","101052","101540109","bgm_M169","0","bgm_M169","0","0","0","-151","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-1","90","0","101540104","110540013","100110","0","127133","11054001","0","101540101","101053","2","bgm_M169","11054","0","bgm_M169","101052","215","211001000","110540012"
"-683","0","10","1","117253","117613","101111","110540021","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540209","0","110540021","101112","101540208","bgm_M169","0","bgm_M169","0","0","0","77","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-2","90","0","101540210","110540023","100150","0","117223","11054002","0","101540202","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540022"
"-492","0","10","1","117073","117553","101111","110540031","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540309","0","110540031","101112","101540308","bgm_M169","0","bgm_M169","0","0","0","66","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-3","90","0","101540304","110540033","100150","0","127193","11054003","0","101540310","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540032"
"-520","0","10","1","117583","127313","101051","110540041","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540404","0","110540041","101052","101540409","bgm_M169","0","bgm_M169","0","0","0","-122","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-4","90","0","101540401","110540043","100110","0","117013","11054004","0","101540410","101053","2","bgm_M169","11054","0","bgm_M169","101052","215","211001000","110540042"
"-322","0","10","1","117613","127373","101051","110540051","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540510","0","110540051","101052","101540509","bgm_M169","0","bgm_M169","0","0","0","-156","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-5","90","0","101540502","110540053","100110","0","117223","11054005","0","101540508","101053","2","bgm_M169","11054","0","bgm_M169","101052","215","211001000","110540052"
"-271","0","10","1","117553","117343","101111","110540061","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540610","0","110540061","101112","101540609","bgm_M169","0","bgm_M169","0","0","0","21","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-6","90","0","101540604","110540063","100150","0","117163","11054006","0","101540608","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540062"
"-72","0","10","1","117583","127283","101111","110540071","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540710","0","110540071","101112","101540703","bgm_M169","0","bgm_M169","0","0","101540707","88","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-7","90","0","101540708","110540073","100150","0","117103","11054007","0","101540709","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540072"
"-101","0","10","1","117613","117463","101111","110540081","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540809","0","110540081","101112","101540806","bgm_M169","0","bgm_M169","0","0","101540810","-88","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-8","90","0","101540801","110540083","100150","0","117253","11054008","0","101540808","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540082"
"87","0","10","1","117553","117493","102181","110540091","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101540909","0","110540091","102182","101540906","bgm_M169","0","bgm_M169","0","0","101540910","-111","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-9","90","0","101540908","110540093","100110","0","117073","11054009","0","101540904","102183","2","bgm_M169","11054","0","bgm_M169","102182","215","211001000","110540092"
"148","25011","10","1","117583","127313","101111","110540101","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101541009","0","110540101","101112","101541006","bgm_M169","0","bgm_M169","0","0","101541010","55","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-10","90","0","101541008","110540103","100150","0","127133","11054010","0","101541001","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540102"
"246","25012","10","1","117553","117343","102181","110540111","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101541103","0","110540111","102182","101541109","bgm_M169","0","bgm_M169","0","0","101541110","-113","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-11","90","0","101541108","110540113","100110","0","117013","11054011","0","101541102","102183","2","bgm_M169","11054","0","bgm_M169","102182","215","211001000","110540112"
"449","25013","10","1","127283","127313","101111","110540121","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101541209","0","110540121","101112","101541207","bgm_M169","0","bgm_M169","0","0","101541210","-148","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-12","90","0","101541201","110540123","100150","0","117583","11054012","0","101541208","101113","2","bgm_M169","11054","0","bgm_M169","101112","215","211001000","110540122"
"558","25014","10","1","117463","127373","101051","110540131","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101541309","0","110540131","101052","101541308","bgm_M169","0","bgm_M169","0","0","101541310","-42","bgm_M169","bgm_M169","托塔提斯沙岸‧西部 54-13","90","0","101541304","110540133","100110","0","117613","11054013","0","101541302","101053","2","bgm_M169","11054","0","bgm_M169","101052","215","211001000","110540132"
"428","25015","10","1","117493","117343","101061","110540141","2015/12/17 15:00:00","10","-50","10","0","9054155","0","0","2030/12/31 14:59:59","0","0","0","110540141","101062","0","bgm_M170","9054156","bgm_M170","0","0","0","78","bgm_M170","bgm_M170","托塔提斯沙岸‧西部 54-14","90","0","101541410","110540143","100110","0","117553","11054014","0","0","101063","2","bgm_M170","11054","0","bgm_M170","101062","215","211001000","110540142"
"-726","0","10","1","127313","117343","101051","110550011","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550109","0","110550011","101052","101550103","bgm_M169","0","bgm_M169","0","0","0","-135","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-1","90","0","101550101","110550013","100110","0","117583","11055001","0","101550108","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550012"
"-668","0","10","1","127373","117463","101111","110550021","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550210","0","110550021","101112","101550209","bgm_M169","0","bgm_M169","0","0","0","100","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-2","90","0","101550208","110550023","100150","0","117613","11055002","0","101550203","101113","2","bgm_M169","11055","0","bgm_M169","101112","215","211001000","110550022"
"-472","0","10","1","127283","117493","101111","110550031","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550310","0","110550031","101112","101550309","bgm_M169","0","bgm_M169","0","0","0","52","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-3","90","0","101550302","110550033","100150","0","117553","11055003","0","101550308","101113","2","bgm_M169","11055","0","bgm_M169","101112","215","211001000","110550032"
"-510","0","10","1","117343","118011","101051","110550041","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550410","0","110550041","101052","101550409","bgm_M169","0","bgm_M169","0","0","0","-141","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-4","90","0","101550404","110550043","100110","0","117583","11055004","0","101550408","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550042"
"-322","0","10","1","127373","118221","101051","110550051","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550510","0","110550051","101052","101550509","bgm_M169","0","bgm_M169","0","0","0","-74","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-5","90","0","101550501","110550053","100110","0","117613","11055005","0","101550508","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550052"
"-241","0","10","1","127283","128161","101111","110550061","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550610","0","110550061","101112","101550608","bgm_M169","0","bgm_M169","0","0","0","92","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-6","90","0","101550603","110550063","100150","0","117553","11055006","0","101550605","101113","2","bgm_M169","11055","0","bgm_M169","101112","215","211001000","110550062"
"-82","0","10","1","127313","118191","101051","110550071","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550710","0","110550071","101052","101550706","bgm_M169","0","bgm_M169","0","0","101550709","-62","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-7","90","0","101550708","110550073","100110","0","117583","11055007","0","101550701","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550072"
"34","0","10","1","117493","128041","101111","110550081","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550809","0","110550081","101112","101550807","bgm_M169","0","bgm_M169","0","0","101550810","95","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-8","90","0","101550801","110550083","100150","0","117553","11055008","0","101550802","101113","2","bgm_M169","11055","0","bgm_M169","101112","215","211001000","110550082"
"225","0","10","1","117463","118251","101051","110550091","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101550907","0","110550091","101052","101550906","bgm_M169","0","bgm_M169","0","0","101550910","66","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-9","90","0","101550905","110550093","100110","0","117613","11055009","0","101550908","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550092"
"148","25011","10","1","117343","118101","101051","110550101","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101551008","0","110550101","101052","101551005","bgm_M169","0","bgm_M169","0","0","101551010","-110","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-10","90","0","101551001","110550103","100110","0","117583","11055010","0","101551009","101053","2","bgm_M169","11055","0","bgm_M169","101052","215","211001000","110550102"
"352","25012","10","1","117493","128131","100201","110550111","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101551103","0","110550111","100202","101551109","bgm_M169","0","bgm_M169","0","0","101551110","-152","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-11","90","0","101551101","110550113","100100","0","117553","11055011","0","101551108","100203","2","bgm_M169","11055","0","bgm_M169","100202","215","211001000","110550112"
"452","25013","10","1","118191","118011","100201","110550121","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101551210","0","110550121","100202","101551208","bgm_M169","0","bgm_M169","0","0","101551209","16","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-12","90","0","101551201","110550123","100100","0","127313","11055012","0","101551204","100203","2","bgm_M169","11055","0","bgm_M169","100202","215","211001000","110550122"
"611","25014","10","1","118251","118221","102181","110550131","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101551308","0","110550131","102182","101551303","bgm_M169","0","bgm_M169","0","0","101551310","-83","bgm_M169","bgm_M169","托塔提斯沙岸‧東部 55-13","90","0","101551309","110550133","100110","0","117463","11055013","0","101551304","102183","2","bgm_M169","11055","0","bgm_M169","102182","215","211001000","110550132"
"645","25015","10","1","118101","118071","101061","110550141","2015/12/17 15:00:00","10","-50","10","0","9055155","0","0","2030/12/31 14:59:59","0","0","0","110550141","101062","101551409","bgm_M170","9055156","bgm_M170","0","0","0","82","bgm_M170","bgm_M170","托塔提斯沙岸‧東部 55-14","90","0","101551410","110550143","100110","0","127283","11055014","0","101551408","101063","2","bgm_M170","11055","0","bgm_M170","101062","215","211001000","110550142"
"-555","0","10","1","117493","118071","101051","110560011","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560109","0","110560011","101052","101560105","bgm_M169","0","bgm_M169","0","0","0","82","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-1","90","0","101560101","110560013","100110","0","127313","11056001","0","101560107","101053","2","bgm_M169","11056","0","bgm_M169","101052","215","211001000","110560012"
"-224","0","10","1","117343","118101","100201","110560021","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560210","0","110560021","100202","101560205","bgm_M169","0","bgm_M169","0","0","0","51","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-2","90","0","101560207","110560023","100100","0","127283","11056002","0","101560206","100203","2","bgm_M169","11056","0","bgm_M169","100202","215","211001000","110560022"
"-394","0","10","1","117463","118251","101111","110560031","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560310","0","110560031","101112","101560308","bgm_M169","0","bgm_M169","0","0","0","-38","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-3","90","0","101560301","110560033","100150","0","127373","11056003","0","101560307","101113","2","bgm_M169","11056","0","bgm_M169","101112","215","211001000","110560032"
"-438","0","10","1","118011","118551","101111","110560041","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560410","0","110560041","101112","101560402","bgm_M169","0","bgm_M169","0","0","0","-195","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-4","90","0","101560403","110560043","100150","0","117463","11056004","0","101560409","101113","2","bgm_M169","11056","0","bgm_M169","101112","215","211001000","110560042"
"-247","0","10","1","128161","118581","101051","110560051","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560510","0","110560051","101052","101560505","bgm_M169","0","bgm_M169","0","0","0","-118","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-5","90","0","101560504","110560053","100110","0","117343","11056005","0","101560507","101053","2","bgm_M169","11056","0","bgm_M169","101052","215","211001000","110560052"
"-55","0","10","1","118221","118611","101111","110560061","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560603","0","110560061","101112","101560607","bgm_M169","0","bgm_M169","0","0","0","-183","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-6","90","0","101560609","110560063","100150","0","127373","11056006","0","101560606","101113","2","bgm_M169","11056","0","bgm_M169","101112","215","211001000","110560062"
"-101","0","10","1","128131","118551","101051","110560071","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560703","0","110560071","101052","101560707","bgm_M169","0","bgm_M169","0","0","101560709","-37","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-7","90","0","101560705","110560073","100110","0","117343","11056007","0","101560702","101053","2","bgm_M169","11056","0","bgm_M169","101052","215","211001000","110560072"
"41","0","10","1","118071","118581","101111","110560081","2022/07/15 16:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101560805","0","110560081","101112","101560809","bgm_M169","0","bgm_M169","0","0","101560810","45","bgm_M169","bgm_M169","歐呂克斯沙島‧北部 56-8","90","0","101560806","110560083","100150","0","117493","11056008","0","101560808","101113","2","bgm_M169","11056","0","bgm_M169","101112","215","211001000","110560082"
