2272ade76692b06f05086839c9b43a3d45aaa9dcdd8ab1a597b9d28ac31e365d,654450dce4629b1c4d06365550314bc3f50ac09ec6158d37d623757ec63b1edc,4c0bb1d3c0b87f0a603e5a51ce0267cc4938b8264afb30cd6b00bfc57a328efe,c07b4b2fce48de1a767da6fd4304cc2d9aa86429d9dc0e69bc7e6890f9ffd35b,4e8d85c0d5f069f406ca62b3133f5c7251e1d0e1407ba245a3c458a7bf41d36f,0278bd79eaf4bc1dfe741b2cf5e83b8a6b1415dbda61b3fd4a4fe950efbf5f36,ef674f137d47e3a5173809fb1252ead44008de138a0b2233f74c7064e30d24f8,7cb7556cd05ea1d1429147adacea3b253af7f1b8d28c4c08733437cd4fca14d7,7ef626cc1ebca2c3578430b2df465c24894953ed2c4529eb58fc6b03d200b418,56f46c19b12e19966ae97db8d919efaad6f756dbd9b11278a77ad4749a5eacf9,5adce304f16e39ba5fcf33422e9cc1c07396985eaca6dd5bfef35e07f8bbd2b1,1ad20fc3e6cb89e9144518f0df0e42b12e7f561edff3f79f1061bb7929028a9f,b760e2e48a4c2a31a637382788755580bd5a319f25f70336860d85c83b090ae0,fe087f083f3907a280b827e31bdafff520affc9667fa550f150b9ca4630f3d28,a061ce41cf8bb69d87bd241b0eeb8fbd3916d5a4e2e1f1fbdbd4e8b2bb1574ce,ae5106f6affcfc5c5de70bebf1448cf8cd9189b111b711fad673adb26b17ce26,48031b0b83d81e12db9e5f519916acf0470eaaf0ad867af549e9a8a210f2c34f,aa0deca28c20b0fab51982f1130a97347e4572f091d3259eb37dddc2aed83808,5466ff3ba20f24cc9a24e89f698cea02efc91dc61f6ebda2100b4e1e1859f7fa,b2c7d2d139ea087faa8ecf46b09aa356246eb5272e90884594fc5ec3fc19fe85,e443d49a00691f8ee9ae3ad2cfdc989fffa9aa6391962f378cacae122adac71a,e678ce993bbdb3adf3db8cf88ad2834a51d4c84c97384cc9fb7556fc30bdca0a,64d0173b64d75830fb6f0c9a20fcc1b28bc835d6449dec30bd032104e27ba3b0,22effdd2930f5928c4e552f6bebf697dba8be9648e6469779f7813d1aff6e977,2c8e3e00419864745ee1a0183925865cd06c20280503aa038cf4806bea188993,e61b3e12561af1de136d4f3db8f7b29c1dea7cba2bf48210cfc6badc56f8acb6,c6326f00e12660fdc4d721750642377b8aa1c8c84b860cf81ada7dc2c76b3ac2,8233e97a94b40ebd42da494b19ecfd3d8941350ef45fbe1b89d7342fd33841d3,ec40e3cdc8d721be9c558764cbc464f0db2ad2900ba0e1a351499788089c5685,6ae585dfa6151e37923300bf78b69acda345c0a33da5d6143c52adfea4c7f8f8,0893cc4ce2cfeb73d2ea763b31e6e31a82da12ebe8524d5aa3ecc77bfc93df92,5193bcf1a69d3fd943313237bb80aac1eca0f32db7a4fb4c0372d648fc9334c5,b6fa0236a2243ac839ea567b2d6a0cc7351a44e2e0f5027e9fdb64ec79048744,f54c5cf2ef97189ad76e49b262f94733cb710ede276399eed530b75e66b8fa39,0b873ff417a0ac4e0c01745ad4176c623f46688cc24d37660a0d83a828ae26bd,3f87ff8e1848721060f76ad61063990f3e49460d9be016ce6327cebb4582ba39,f6b2c6bf272e8b2a3f797c45f33996ceae2480c3c0647e55254e6bae3f1a483f,860519808daa2aa1681e52b19dc7dd5b0728e02d936aed06e5a0fbeb4cf7e866,4717d474a1feea0b0d490c501b3aaeb4eada51e206d4380e49b03b6fb991c9aa,ca35afb556f9919f32bcbd05d0ac18c155b9f0ff6243fd9f7592e2838ed8e78c,cf18163d2ce283a60722ef03dddc8f28b2c1fb6a656a6ed40cb78687f0279fb5,81037aea4c8df214c098db0f04e511ceea544b3abb5420ec705d95ff9b5be9ef,0832b27ed43f529aae2649e2852808c59dc84a959510614fb45d2169911be791,4374d5dd19fb60a1d6fdb4c23d6fd81b0624ab85720a8e98301b0ba1bb6021bb
"0","0","0","300000001","9999","216905","0","1","610204206","氣勢敵人","0","0","0","0","0","100","0","300","0","0","100","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323104","0","1","610204301","戀愛的鍊僕‧荷姆荷姆","0","0","0","0","0","0","0","450","0","0","0","0","0","0","0","0","0","99999","0","0","750000000","0","50","0","0","80000","50000","1","0","0","0","0","0","0"
"0","0","0","300000022","600","323105","0","1","610204302","戀愛的鍊僕‧荷姆荷姆","0","50000","0","0","0","50000","0","450","0","0","0","0","0","0","0","0","0","600","0","0","750000000","0","50","0","0","80000","50000","1","0","0","0","0","0","0"
"0","0","0","300000022","600","323106","0","1","610204303","戀愛的鍊僕‧荷姆荷姆","0","50000","0","0","0","0","0","450","0","0","50000","0","0","0","0","0","0","600","0","0","750000000","0","50","0","0","80000","50000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204304","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204305","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204306","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","2048","250700","0","1","610204401","魔像","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","768","0","0","39606942","0","40","0","0","8394","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","512","250800","0","1","610204402","青藍魔像","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","3072","0","0","46113653","0","40","0","0","8504","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","768","252600","0","1","610204403","軟泥怪","0","2550","0","0","2550","2550","0","255","0","0","2550","0","24293","0","0","0","2550","1152","0","0","28184137","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","256","259000","0","1","610204404","雷雲長老","0","2550","0","0","2550","2550","0","255","0","0","2550","0","16371","0","0","0","2550","384","0","0","21487317","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","2728","250700","0","1","610204501","魔像","0","3400","0","0","3400","3400","0","340","0","0","3400","0","0","0","0","0","3400","1023","0","0","129333929","0","40","0","0","31874","3400","0","0","0","0","0","0","0"
"0","0","0","200000011","682","250800","0","1","610204502","青藍魔像","0","3400","0","0","3400","3400","0","340","0","0","3400","0","0","0","0","0","3400","4092","0","0","150171444","0","40","0","0","32343","3400","0","0","0","0","0","0","0"
"0","0","0","200000011","1023","252600","0","1","610204503","軟泥怪","0","3400","0","0","3400","3400","0","340","0","0","3400","0","106869","0","0","0","3400","1535","0","0","92889031","0","40","0","0","0","3400","0","0","0","0","0","0","0"
"0","0","0","200000011","341","259000","0","1","610204504","雷雲長老","0","3400","0","0","3400","3400","0","340","0","0","3400","0","75330","0","0","0","3400","512","0","0","71825783","0","40","0","0","0","3400","0","0","0","0","0","0","0"
"0","0","0","300000022","300","323300","0","1","610205101","灼麗的劍奴 哥布林女士","0","10000","0","0","0","10000","0","200","0","0","10000","0","10000","0","0","0","10000","300","0","0","67000000","0","50","0","0","10000","10000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216906","0","1","610205102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323301","0","1","610205201","灼麗的劍奴 哥布林女士","0","0","0","0","0","0","0","300","0","0","0","0","50000","0","0","0","0","99999","0","0","380000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000018","0","323302","0","1","610205202","灼麗的劍奴 哥布林女士","0","25000","0","0","0","1000","0","300","0","0","15000","0","400","0","0","0","25000","0","0","0","380000000","0","50","0","0","400","25000","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323303","0","1","610205203","灼麗的劍奴 哥布林女士","0","25000","0","0","0","10000","0","300","0","0","15000","0","40000","0","0","0","25000","300","0","0","380000000","0","50","0","0","40000","25000","1","0","0","0","70","0","0"
"0","0","0","300000001","9999","216906","0","1","610205204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216906","0","1","610205205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216906","0","1","610205206","氣勢敵人","0","0","0","0","0","100","0","300","0","0","100","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323304","0","1","610205301","灼麗的劍奴 哥布林女士","0","0","0","0","0","0","0","450","0","0","0","0","80000","0","0","0","0","99999","0","0","900000000","0","50","0","0","80000","50000","1","0","0","0","0","0","0"
"0","0","0","300000018","600","323305","0","1","610205302","灼麗的劍奴 哥布林女士","0","50000","0","0","0","1000","0","450","0","0","50000","0","12000","0","0","0","50000","600","0","0","900000000","0","50","0","0","12000","50000","1","0","0","0","0","0","0"
"0","0","0","300000022","600","323306","0","1","610205303","灼麗的劍奴 哥布林女士","0","50000","0","0","0","25000","0","450","0","0","50000","0","80000","0","0","0","50000","600","0","0","900000000","0","50","0","0","80000","50000","1","0","0","0","70","0","0"
"0","0","0","300000001","9999","216906","0","1","610205304","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216906","0","1","610205305","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216906","0","1","610205306","氣勢敵人","0","0","0","0","400","100","0","450","400","0","100","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","200000011","768","252700","0","1","610205401","閃焰軟泥怪","0","2550","0","0","2550","2550","0","255","0","0","2550","0","24388","0","0","0","2550","1152","0","0","56068388","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","768","252500","0","1","610205402","火蜥蜴","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","1152","0","0","54444241","0","40","0","0","29939","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","640","255300","0","1","610205403","熔岩魚","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","960","0","0","35363037","0","40","0","0","35390","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","256","259200","0","1","610205404","岩漿烏帕魯帕","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","384","0","0","32092808","0","40","0","0","28390","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","1023","252700","0","1","610205501","閃焰軟泥怪","0","3430","0","0","3430","3430","0","343","0","0","3430","0","107305","0","0","0","3430","1535","0","0","101780648","0","40","0","0","0","3430","0","0","0","0","0","0","0"
"0","0","0","200000011","1023","252500","0","1","610205502","火蜥蜴","0","3430","0","0","3430","3430","0","343","0","0","3430","0","0","0","0","0","3430","1535","0","0","99073736","0","40","0","0","123105","3430","0","0","0","0","0","0","0"
"0","0","0","200000011","853","255300","0","1","610205503","熔岩魚","0","3430","0","0","3430","3430","0","343","0","0","3430","0","0","0","0","0","3430","1279","0","0","90605062","0","40","0","0","146187","3430","0","0","0","0","0","0","0"
"0","0","0","200000011","341","259200","0","1","610205504","岩漿烏帕魯帕","0","3430","0","0","3430","3430","0","343","0","0","3430","0","0","0","0","0","3430","512","0","0","75154681","0","40","0","0","123937","3430","0","0","0","0","0","0","0"
"0","0","0","300000022","300","323400","0","1","610206101","厄莉絲的闇影","0","76000","0","0","0","20000","0","200","0","0","4000","0","10000","0","0","0","0","300","0","0","67000000","0","50","0","0","10000","20000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216907","0","1","610206102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323401","0","1","610206201","厄莉絲的闇影","0","0","0","0","0","25000","0","300","0","0","25000","0","50000","0","0","0","0","99999","0","0","300000000","0","50","0","0","50000","0","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323402","0","1","610206202","厄莉絲的闇影","0","0","0","0","0","0","0","300","0","0","15000","0","50000","0","0","0","750","99999","0","0","300000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323403","0","1","610206203","厄莉絲的闇影","0","76000","0","0","0","25000","0","300","0","0","20000","0","50000","0","0","0","0","300","0","0","300000000","0","50","0","0","50000","25000","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","216907","0","1","610206204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216907","0","1","610206205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216907","0","1","610206206","氣勢敵人","0","0","0","0","0","100","0","300","0","0","100","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323404","0","1","610206301","厄莉絲的闇影","0","0","0","0","0","50000","0","450","0","0","100000","0","80000","0","0","0","0","99999","0","0","900000000","0","50","0","0","80000","0","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323405","0","1","610206302","厄莉絲的闇影","0","0","0","0","0","0","0","450","0","0","100000","0","80000","0","0","0","3000","99999","0","0","900000000","0","50","0","0","80000","100000","1","0","0","0","0","0","0"
"0","0","0","300000022","600","323406","0","1","610206303","厄莉絲的闇影","0","76000","0","0","0","50000","0","450","0","0","100000","0","80000","0","0","0","0","600","0","0","900000000","0","50","0","0","80000","100000","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","216907","0","1","610206304","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216907","0","1","610206305","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216907","0","1","610206306","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","2048","250700","0","1","610206401","魔像","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","768","0","0","23619550","0","40","0","0","3148","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","768","251300","0","1","610206402","叢林護衛","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","1070","0","0","16263599","0","40","0","0","3927","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","384","255900","0","1","610206403","狗頭刺客","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","576","0","0","17950869","0","40","0","0","9047","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","256","259300","0","1","610206404","火焰咒士","0","2550","0","0","2550","2550","0","255","0","0","2550","0","7294","0","0","0","2550","384","0","0","10805964","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","479","606401","0","1","610206405","雪菲的闇影","0","255","0","0","255","255","0","255","0","0","255","0","0","0","0","0","255","389","0","0","15000000","0","40","0","0","20550","255","6","1","0","0","0","0","0"
"0","0","0","200000011","616","218001","0","1","610206406","可璃亞（墮落）的闇影","0","255","0","0","255","255","0","255","0","0","255","0","0","0","0","0","255","725","0","0","15000000","0","40","0","0","15578","255","1","1","0","0","0","0","0"
"0","0","0","200000011","373","625801","0","1","610206407","莉莉（墮落）的闇影","0","255","0","0","255","255","0","255","0","0","255","0","0","0","0","0","255","335","0","0","15000000","0","40","0","0","18982","255","1","1","0","0","0","0","0"
"0","0","0","200000011","440","626101","0","7","610206408","普蕾西亞（墮落）的闇影","0","255","0","0","255","255","0","255","0","0","255","0","17382","0","0","0","255","563","0","0","15000000","0","40","0","0","0","255","1","1","0","0","0","0","0"
"0","0","0","200000011","2776","250700","0","1","610206501","魔像","0","3460","0","0","3460","3460","0","346","0","0","3460","0","0","0","0","0","3460","1041","0","0","77115543","0","40","0","0","12995","3460","0","0","0","0","39","0","0"
"0","0","0","200000011","1041","251300","0","1","610206502","叢林護衛","0","3460","0","0","3460","3460","0","346","0","0","3460","0","0","0","0","0","3460","2603","0","0","75971276","0","40","0","0","15724","3460","0","0","0","0","31","0","0"
"0","0","0","200000011","521","255900","0","1","610206503","狗頭刺客","0","3460","0","0","3460","3460","0","346","0","0","3460","0","0","0","0","0","3460","781","0","0","59133392","0","40","0","0","32677","3460","0","0","0","0","32","0","0"
"0","0","0","200000011","347","259300","0","1","610206504","火焰咒士","0","3460","0","0","3460","3460","0","346","0","0","3460","0","29797","0","0","0","3460","521","0","0","36019176","0","40","0","0","0","3460","0","0","0","0","32","0","0"
"0","0","0","200000011","626","606401","0","1","610206505","雪菲的闇影","0","346","0","0","346","346","0","346","0","0","346","0","0","0","0","0","346","524","0","0","60000000","0","40","0","0","121509","346","6","1","0","0","0","0","0"
"0","0","0","200000011","817","218001","0","1","610206506","可璃亞（墮落）的闇影","0","346","0","0","346","346","0","346","0","0","346","0","0","0","0","0","346","948","0","0","60000000","0","40","0","0","99414","346","1","1","0","0","0","0","0"
"0","0","0","200000011","509","625801","0","7","610206507","莉莉（墮落）的闇影","0","346","0","0","346","346","0","346","0","0","346","0","0","0","0","0","346","468","0","0","60000000","0","40","0","0","115157","346","1","1","0","0","0","0","0"
"0","0","0","200000011","602","626101","0","1","610206508","普蕾西亞（墮落）的闇影","0","346","0","0","346","346","0","346","0","0","346","0","108905","0","0","0","346","727","0","0","60000000","0","40","0","0","0","346","1","1","0","0","0","0","0"
"0","0","0","300000022","300","323500","0","1","610207101","企鵝加丘","0","10000","0","0","0","10000","0","200","0","0","10000","0","20000","0","0","0","0","300","0","0","67000000","0","50","0","0","20000","10000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216908","0","1","610207102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323501","0","1","610207201","企鵝加丘","0","0","0","0","0","25000","0","300","0","0","0","0","20000","0","0","0","0","99999","0","0","380000000","0","50","0","0","20000","0","1","0","0","0","0","0","0"
"0","0","0","300000020","750","323502","0","1","610207202","企鵝加丘","0","25000","0","0","0","1000","0","300","0","0","0","0","40000","0","0","0","25000","750","0","0","380000000","0","50","0","0","40000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323503","0","1","610207203","企鵝加丘","0","25000","0","0","0","10000","0","300","0","0","15000","0","20000","0","0","0","0","300","0","0","380000000","0","50","0","0","20000","25000","1","0","0","0","70","0","0"
"0","0","0","300000001","9999","216908","0","1","610207204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216908","0","1","610207205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216908","0","1","610207206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323504","0","1","610207301","企鵝加丘","0","0","0","0","0","50000","0","450","0","0","0","0","30000","0","0","0","0","99999","0","0","900000000","0","50","0","0","30000","0","1","0","0","0","0","0","0"
"0","0","0","300000020","2000","323505","0","1","610207302","企鵝加丘","0","50000","0","0","0","50000","0","450","0","0","0","0","45000","0","0","0","50000","2000","0","0","900000000","0","50","0","0","45000","0","1","0","0","0","180","0","0"
"0","0","0","300000022","600","323506","0","1","610207303","企鵝加丘","0","50000","0","0","0","50000","0","450","0","0","50000","0","30000","0","0","0","0","600","0","0","900000000","0","50","0","0","30000","50000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216908","0","1","610207304","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216908","0","1","610207305","氣勢敵人","0","0","0","0","400","200","0","450","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216908","0","1","610207306","氣勢敵人","0","0","0","0","400","400","0","450","400","0","400","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","200000011","1920","251700","0","1","610207401","冰雪角鹿","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","2560","0","0","40931577","0","40","0","0","11714","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","1536","250400","0","1","610207402","海獅怪","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","2048","0","0","34964077","0","40","0","0","11990","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","576","257100","0","1","610207403","寒冰鼴鼠","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","768","0","0","31593934","0","40","0","0","15164","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","384","258800","0","1","610207404","噬冰怪","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","512","0","0","24926727","0","40","0","0","19139","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","2625","251700","0","1","610207501","冰雪角鹿","0","3490","0","0","3490","3490","0","349","0","0","3490","0","0","0","0","0","3490","3500","0","0","131222751","0","41","0","0","98992","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","2100","250400","0","1","610207502","海獅怪","0","3490","0","0","3490","3490","0","349","0","0","3490","0","0","0","0","0","3490","2800","0","0","112411448","0","41","0","0","101592","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","788","257100","0","1","610207503","寒冰鼴鼠","0","3490","0","0","3490","3490","0","349","0","0","3490","0","0","0","0","0","3490","1050","0","0","102444532","0","41","0","0","201121","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","525","258800","0","1","610207504","噬冰怪","0","3490","0","0","3490","3490","0","349","0","0","3490","0","0","0","0","0","3490","700","0","0","81634362","0","41","0","0","176315","3490","0","0","0","0","0","0","0"
"0","0","0","300000022","0","323800","0","1","610208101","霸瞳皇帝'","0","10000","0","0","0","10000","0","200","0","0","10000","0","20000","0","0","0","0","0","0","0","67000000","0","50","0","0","20000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216909","0","1","610208102","氣勢敵人","0","0","0","0","0","400","0","200","0","0","400","0","0","0","0","0","200","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217900","0","1","610208103","環境效果_瑪那","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323801","0","1","610208201","霸瞳皇帝'","0","0","0","0","0","25000","0","300","0","0","0","0","60000","0","0","0","0","99999","0","0","400000000","0","50","0","0","60000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","800","323802","0","1","610208202","霸瞳皇帝'","0","25000","0","0","0","25000","0","300","0","0","25000","0","20000","0","0","0","0","800","0","0","400000000","0","50","0","0","20000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","0","323803","0","1","610208203","霸瞳皇帝'","0","25000","0","0","0","25000","0","300","0","0","25000","0","20000","0","0","0","0","0","0","0","400000000","0","50","0","0","20000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216909","0","1","610208204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216909","0","1","610208205","氣勢敵人","0","0","0","0","0","100","0","300","0","0","100","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216909","0","1","610208206","氣勢敵人","0","0","0","0","0","600","0","300","0","0","600","0","0","0","0","0","200","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323804","0","1","610208301","霸瞳皇帝'","0","0","0","0","0","50000","0","460","0","0","0","0","60000","0","0","0","0","99999","0","0","900000000","0","50","0","0","60000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","2000","323805","0","1","610208302","霸瞳皇帝'","0","50000","0","0","0","50000","0","460","0","0","50000","0","60000","0","0","0","0","2000","0","0","900000000","0","50","0","0","60000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","0","323806","0","1","610208303","霸瞳皇帝'","0","50000","0","0","0","50000","0","460","0","0","50000","0","60000","0","0","0","0","0","0","0","900000000","0","50","0","0","60000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216909","0","1","610208304","氣勢敵人","0","0","0","0","400","200","0","460","400","0","200","0","0","0","0","0","0","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216909","0","1","610208305","氣勢敵人","0","0","0","0","400","200","0","460","400","0","200","0","0","0","0","0","0","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216909","0","1","610208306","氣勢敵人","0","0","0","0","400","800","0","460","400","0","800","0","0","0","0","0","200","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","200000011","1168","600101","0","1","610208401","日和的闇影","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","1152","0","0","106068388","0","40","0","0","24388","2550","6","1","0","0","0","0","0"
"0","0","0","200000011","1168","600301","0","1","610208402","怜的闇影","0","2550","0","0","2550","2550","0","255","0","0","638","0","0","0","0","0","2550","1152","0","0","104444241","0","40","0","0","29939","2550","6","2","0","0","0","0","0"
"0","0","0","200000011","3046","600101","0","1","610208501","日和的闇影","0","3520","0","0","3520","3520","0","352","0","0","3520","0","0","0","0","0","3520","3070","0","0","202670972","0","40","0","0","107305","3520","6","1","0","0","0","0","0"
"0","0","0","200000011","3046","600301","0","1","610208502","怜的闇影","0","3520","0","0","3520","3520","0","352","0","0","880","0","0","0","0","0","3520","3070","0","0","198610604","0","40","0","0","123105","3520","6","2","0","0","0","0","0"
"0","0","0","300000022","500","323900","0","1","610209101","冰獄入道","0","10000","0","0","0","0","0","200","0","0","10000","0","20000","0","0","0","10000","500","0","0","67000000","0","50","0","0","20000","10000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","217002","0","1","610209102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
