31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"17","173","505","24650","0","26687","0","34","1515","1252","21","153","0","0","3","115601","26","1026","0"
"17","173","522","26670","0","29084","0","35","1515","1308","21","153","0","0","3","115601","26","1082","0"
"17","173","539","28860","0","31563","0","36","1515","1365","21","153","0","0","3","115601","26","1139","0"
"17","173","556","31220","0","34122","0","37","1515","1423","21","153","0","0","3","115601","26","1197","0"
"17","173","573","33655","0","36771","0","38","1515","1482","21","153","0","0","3","115601","26","1256","0"
"17","173","590","36255","0","39505","0","39","1515","1541","21","153","0","0","3","115601","26","1315","0"
"17","173","607","39120","0","42344","0","40","1515","1600","21","153","0","0","3","115601","26","1374","0"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","115701","0","0","0"
"0","0","0","150","0","84","0","3","100","9","0","0","0","0","0","115701","0","0","0"
"0","0","0","270","0","214","0","4","100","16","0","0","0","0","0","115701","0","1","0"
"0","25","0","360","0","405","0","5","100","29","0","0","0","0","0","115701","0","1","0"
"0","75","0","710","0","634","0","6","100","42","0","0","0","0","0","115701","0","3","0"
"0","145","0","955","0","929","0","7","100","53","0","5","0","0","0","115701","0","5","0"
"4","180","0","1120","0","1247","0","8","100","71","0","50","0","0","0","115701","0","7","0"
"9","215","11","1260","0","1601","0","9","100","90","5","80","0","0","0","115701","0","7","0"
"14","230","25","1530","0","1962","0","10","520","114","10","100","0","0","0","115701","0","8","0"
"14","246","50","1690","0","2420","0","11","860","131","17","111","0","0","0","115701","0","8","0"
"14","272","76","1790","0","2899","0","12","1080","147","22","122","0","0","0","115701","0","13","0"
"14","282","102","1930","0","3391","0","13","1320","165","27","128","0","0","0","115701","0","23","0"
"14","292","136","2130","0","3917","0","14","1560","183","29","128","0","0","0","115701","0","35","0"
"16","292","166","2220","0","4467","0","15","1800","202","29","133","0","0","0","115701","0","51","0"
"16","292","202","2380","0","5081","0","16","1800","221","29","139","0","0","0","115701","0","64","0"
"16","317","237","2380","0","5736","0","17","1800","240","29","145","0","0","0","115701","0","78","0"
"16","327","285","2725","0","6437","0","18","1800","260","29","146","0","0","0","115701","0","92","0"
"16","327","344","3245","0","7192","0","19","1800","283","29","146","0","0","0","115701","0","110","0"
"16","327","415","4015","0","8017","0","20","1800","306","29","146","0","0","0","115701","0","130","0"
"16","327","486","4665","0","8834","0","21","1900","344","29","146","0","0","0","115701","0","158","0"
"16","327","552","5630","0","9785","0","22","2000","383","29","146","0","0","0","115701","0","189","0"
"16","327","582","6795","0","10867","0","23","2000","429","29","146","0","0","0","115701","0","218","0"
"16","327","597","8265","0","12060","0","24","2000","473","29","146","0","0","0","115701","0","246","0"
"16","327","653","8955","0","13631","0","25","2000","495","29","146","0","0","0","115701","0","261","0"
"16","327","730","8955","0","15538","0","26","2000","501","29","146","0","0","0","115701","0","266","0"
"16","327","780","8955","0","17583","0","27","2000","507","29","146","0","0","0","115701","0","271","0"
"16","327","817","8955","0","19766","0","28","2000","513","29","146","0","0","0","115701","0","277","0"
"16","327","855","8955","0","22094","0","29","2000","521","29","146","0","0","0","115701","0","285","0"
"16","327","889","8955","0","24615","0","30","2000","525","29","146","0","0","0","115701","0","289","0"
"16","327","923","9415","0","27194","0","31","2000","529","29","146","0","0","0","115701","0","293","0"
"16","327","957","9415","0","29936","0","32","2000","533","29","146","0","0","0","115701","0","297","0"
"16","327","990","9915","0","32769","0","33","2000","537","29","146","0","0","0","115701","0","301","0"
"16","327","1022","10415","0","35751","0","34","2000","541","29","146","0","0","0","115701","0","305","0"
"16","327","1054","10415","0","38938","0","35","2000","545","29","146","0","0","0","115701","0","309","0"
"16","327","1086","10415","0","42237","0","36","2000","549","29","146","0","0","0","115701","0","313","0"
"16","327","1118","10915","0","45581","0","37","2000","554","29","146","0","0","0","115701","0","318","0"
"16","327","1150","11415","0","49029","0","38","2000","559","29","146","0","0","0","115701","0","323","0"
"16","327","1182","11415","0","52644","0","39","2000","563","29","146","0","0","0","115701","0","327","0"
"16","327","1214","11415","0","56408","0","40","2000","567","29","146","0","0","0","115701","0","331","0"
"0","0","0","110","0","0","0","2","25","0","0","0","0","0","0","115801","25","2","0"
"0","5","0","290","0","0","0","3","75","0","0","0","0","0","0","115801","89","4","0"
"0","10","0","755","0","0","0","4","105","1","0","0","0","0","0","115801","194","8","0"
"0","30","0","1295","0","0","0","5","105","3","0","10","0","0","3","115801","343","13","0"
"0","45","0","2160","0","0","0","6","195","5","0","10","0","0","3","115801","553","24","0"
"0","45","0","3130","0","0","0","7","665","7","0","10","0","0","3","115801","800","36","0"
"0","60","0","4020","0","0","0","8","900","9","0","10","0","0","3","115801","1132","44","0"
"9","100","0","4575","0","0","20","9","900","11","0","10","0","0","3","115801","1525","53","0"
"18","115","0","4785","0","0","50","10","900","17","0","20","0","0","3","115801","1981","59","5"
"22","115","0","5405","3","0","102","11","900","22","0","30","0","0","3","115801","2464","63","7"
"25","115","0","6155","19","0","134","12","900","26","0","30","0","0","3","115801","2949","69","9"
"25","148","0","6685","35","0","167","13","900","32","0","30","0","0","3","115801","3479","75","9"
"25","181","0","7185","38","0","208","14","900","37","0","30","0","0","3","115801","4076","82","9"
"25","201","0","7545","38","0","274","15","900","43","0","30","0","0","3","115801","4727","88","9"
"25","201","0","7845","41","0","368","16","900","45","0","30","0","0","3","115801","5429","96","9"
"25","201","0","8095","44","0","466","17","900","49","0","30","0","0","3","115801","6178","102","9"
"25","201","0","8440","44","0","604","18","900","54","0","30","0","0","3","115801","6996","105","9"
"25","201","0","8825","44","0","739","19","900","61","0","30","0","0","3","115801","7882","114","9"
"25","201","0","9305","44","0","879","20","900","66","0","30","0","0","3","115801","8864","127","9"
"25","201","0","9665","44","0","1030","21","900","71","0","30","0","0","3","115801","9990","133","9"
"25","201","0","9935","44","0","1174","22","900","79","0","30","0","0","3","115801","11274","144","9"
"25","201","0","10320","44","0","1263","23","900","87","0","30","0","0","3","115801","12738","149","9"
"25","201","0","11290","44","0","1340","24","900","87","0","30","0","0","3","115801","14322","149","9"
"25","201","0","11920","44","0","1417","25","900","100","0","30","0","0","3","115801","15973","162","9"
"25","201","0","13665","44","0","1474","26","900","120","0","30","0","0","3","115801","17613","177","9"
"25","201","0","14425","44","0","1510","27","900","133","0","30","0","0","3","115801","19531","190","9"
"25","201","0","15550","44","0","1537","28","900","133","0","30","0","0","3","115801","21671","190","9"
"25","201","0","16470","44","0","1565","29","900","138","0","30","0","0","3","115801","23949","195","9"
"25","201","0","17070","44","0","1594","30","900","143","0","30","0","0","3","115801","26412","200","9"
"25","201","0","18195","44","0","1623","31","900","143","0","30","0","0","3","115801","28976","200","9"
"25","201","0","18895","44","0","1652","32","900","149","0","30","0","0","3","115801","31639","206","9"
"25","201","0","20065","44","0","1680","33","900","155","0","30","0","0","3","115801","34396","212","9"
"25","201","0","20965","44","0","1707","34","900","161","0","30","0","0","3","115801","37333","218","9"
"25","201","0","22235","44","0","1734","35","900","167","0","30","0","0","3","115801","40376","224","9"
"25","201","0","23135","44","0","1761","36","900","174","0","30","0","0","3","115801","43562","231","9"
"25","201","0","24455","44","0","1788","37","900","181","0","30","0","0","3","115801","46812","238","9"
"25","201","0","25775","44","0","1815","38","900","188","0","30","0","0","3","115801","50172","245","9"
"25","201","0","26675","44","0","1842","39","900","196","0","30","0","0","3","115801","53680","253","9"
"25","201","0","27675","44","0","1869","40","900","204","0","30","0","0","3","115801","57319","261","9"
"0","0","0","110","0","0","0","2","25","0","0","0","0","0","0","115901","25","2","0"
"0","0","0","370","0","0","0","3","50","1","0","0","0","0","0","115901","82","4","0"
"0","5","0","810","0","0","0","4","80","2","0","0","0","0","0","115901","190","8","0"
"0","15","0","1245","0","0","0","5","170","3","0","5","0","0","0","115901","382","13","0"
"0","15","0","2090","0","0","0","6","260","5","0","5","0","0","0","115901","604","24","0"
"0","15","0","2980","0","0","0","7","495","7","0","5","0","0","0","115901","872","34","2"
"8","15","0","3855","0","0","0","8","730","14","0","5","0","0","0","115901","1181","43","4"
"21","40","0","4255","0","0","25","9","730","16","0","5","0","0","0","115901","1608","52","6"
"34","40","0","4555","0","0","70","10","830","28","0","15","0","0","0","115901","2063","58","6"
"34","40","0","4755","13","0","125","11","1180","30","0","25","0","0","2","115901","2550","65","6"
"37","40","0","5125","26","0","181","12","1280","34","0","31","0","0","2","115901","3068","71","6"
"37","65","0","5275","39","0","242","13","1280","40","0","37","0","0","2","115901","3621","77","8"
"37","90","0","5435","39","0","321","14","1280","45","0","43","0","0","2","115901","4230","84","10"
"37","102","0","5615","39","0","413","15","1280","51","0","43","0","0","2","115901","4863","94","12"
"37","102","0","5795","44","0","530","16","1280","53","0","43","0","0","2","115901","5539","106","12"
"37","102","0","5945","49","0","643","17","1280","57","0","43","0","0","2","115901","6265","116","12"
"37","102","0","5995","51","0","801","18","1280","62","0","43","0","0","2","115901","7100","119","12"
"37","102","0","6090","51","0","962","19","1280","69","0","43","0","0","2","115901","8006","128","12"
"37","102","0","6285","56","0","1145","20","1280","74","0","43","0","0","2","115901","8983","141","12"
"37","102","0","6475","61","0","1358","21","1280","79","0","43","0","0","2","115901","10081","147","12"
"37","102","0","6565","66","0","1544","22","1280","85","0","43","0","0","2","115901","11358","158","12"
"37","102","0","6655","66","0","1689","23","1280","93","0","43","0","0","2","115901","12802","168","12"
"37","102","0","7310","66","0","1803","24","1280","93","0","43","0","0","2","115901","14378","173","12"
"37","102","0","7390","66","0","1906","25","1280","102","0","43","0","0","2","115901","16132","179","12"
"37","102","0","7840","66","0","1973","26","1280","111","0","43","0","0","2","115901","18012","185","12"
"37","102","0","8300","66","0","2015","27","1280","118","0","43","0","0","2","115901","20030","190","12"
"37","102","0","8450","66","0","2046","28","1280","123","0","43","0","0","2","115901","22228","195","12"
"37","102","0","8920","66","0","2079","29","1280","128","0","43","0","0","2","115901","24554","200","12"
"37","102","0","9070","66","0","2114","30","1280","133","0","43","0","0","2","115901","27064","205","12"
"37","102","0","9745","66","0","2149","31","1280","133","0","43","0","0","2","115901","29675","205","12"
"37","102","0","9905","66","0","2184","32","1280","139","0","43","0","0","2","115901","32396","211","12"
"37","102","0","10445","66","0","2218","33","1280","145","0","43","0","0","2","115901","35221","217","12"
"37","102","0","10625","66","0","2251","34","1280","151","0","43","0","0","2","115901","38236","223","12"
"37","102","0","11175","66","0","2284","35","1280","157","0","43","0","0","2","115901","41357","229","12"
"37","102","0","11355","66","0","2317","36","1280","164","0","43","0","0","2","115901","44621","236","12"
"37","102","0","11955","66","0","2350","37","1280","171","0","43","0","0","2","115901","47949","243","12"
"37","102","0","12555","66","0","2383","38","1280","178","0","43","0","0","2","115901","51387","250","12"
"37","102","0","12735","66","0","2416","39","1280","186","0","43","0","0","2","115901","54973","258","12"
"37","102","0","12925","66","0","2449","40","1280","194","0","43","0","0","2","115901","58700","266","12"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","116001","0","0","0"
"0","0","0","150","0","84","0","3","100","9","0","0","0","0","0","116001","0","0","0"
"0","0","0","270","0","214","0","4","100","16","0","0","0","0","0","116001","0","1","0"
"0","25","0","360","0","405","0","5","100","29","0","0","0","0","0","116001","0","1","0"
"0","75","0","710","0","634","0","6","100","42","0","0","0","0","0","116001","0","3","0"
"0","145","0","955","0","929","0","7","100","53","0","5","0","0","0","116001","0","5","0"
"4","180","0","1120","0","1247","0","8","100","71","0","50","0","0","0","116001","0","7","0"
"9","215","11","1260","0","1601","0","9","100","90","5","80","0","0","0","116001","0","7","0"
"14","230","25","1530","0","1962","0","10","520","114","10","100","0","0","0","116001","0","8","0"
"14","246","50","1690","0","2420","0","11","860","131","17","111","0","0","0","116001","0","8","0"
"14","272","76","1790","0","2899","0","12","1080","147","22","122","0","0","0","116001","0","13","0"
"14","282","102","1930","0","3391","0","13","1320","165","27","128","0","0","0","116001","0","23","0"
"14","292","136","2130","0","3917","0","14","1560","183","29","128","0","0","0","116001","0","35","0"
"16","292","166","2220","0","4467","0","15","1800","202","29","133","0","0","0","116001","0","51","0"
"16","292","202","2380","0","5081","0","16","1800","221","29","139","0","0","0","116001","0","64","0"
"16","317","237","2380","0","5736","0","17","1800","240","29","145","0","0","0","116001","0","78","0"
"16","327","285","2725","0","6437","0","18","1800","260","29","146","0","0","0","116001","0","92","0"
"16","327","344","3245","0","7192","0","19","1800","283","29","146","0","0","0","116001","0","110","0"
"16","327","415","4015","0","8017","0","20","1800","306","29","146","0","0","0","116001","0","130","0"
"16","327","486","4665","0","8834","0","21","1900","344","29","146","0","0","0","116001","0","158","0"
"16","327","552","5630","0","9785","0","22","2000","383","29","146","0","0","0","116001","0","189","0"
"16","327","582","6795","0","10867","0","23","2000","429","29","146","0","0","0","116001","0","218","0"
"16","327","597","8265","0","12060","0","24","2000","473","29","146","0","0","0","116001","0","246","0"
"16","327","634","9225","0","13574","0","25","2000","500","29","146","0","0","0","116001","0","265","0"
"16","327","658","10035","0","15317","0","26","2000","520","29","146","0","0","0","116001","0","281","0"
"16","327","677","10875","0","17207","0","27","2000","536","29","146","0","0","0","116001","0","294","0"
"16","327","696","11745","0","19244","0","28","2000","549","29","146","0","0","0","116001","0","306","0"
"16","327","716","12645","0","21428","0","29","2000","563","29","146","0","0","0","116001","0","320","0"
"16","327","737","13545","0","23761","0","30","2000","577","29","146","0","0","0","116001","0","334","0"
"16","327","758","14445","0","26204","0","31","2000","591","29","146","0","0","0","116001","0","348","0"
"16","327","779","15345","0","28758","0","32","2000","605","29","146","0","0","0","116001","0","362","0"
"16","327","799","16245","0","31448","0","33","2000","620","29","146","0","0","0","116001","0","377","0"
"16","327","818","17145","0","34287","0","34","2000","635","29","146","0","0","0","116001","0","392","0"
"16","327","837","18045","0","37276","0","35","2000","650","29","146","0","0","0","116001","0","407","0"
"16","327","856","18945","0","40367","0","36","2000","666","29","146","0","0","0","116001","0","423","0"
"16","327","875","19845","0","43569","0","37","2000","682","29","146","0","0","0","116001","0","439","0"
"16","327","894","20745","0","46881","0","38","2000","698","29","146","0","0","0","116001","0","455","0"
"16","327","913","21645","0","50299","0","39","2000","714","29","146","0","0","0","116001","0","471","0"
"16","327","932","22645","0","53847","0","40","2000","730","29","146","0","0","0","116001","0","487","0"
"0","0","0","65","0","0","0","2","100","0","0","0","0","0","1","116201","20","2","0"
"0","5","0","160","0","0","0","3","150","0","0","0","0","0","3","116201","73","6","0"
"0","30","0","375","0","0","0","4","320","2","0","0","0","0","5","116201","175","9","0"
"0","50","0","800","0","0","0","5","480","5","0","10","0","0","11","116201","293","16","0"
"0","50","0","1215","0","0","0","6","870","6","0","10","0","0","15","116201","517","24","3"
"0","75","0","1535","0","0","0","7","1475","12","0","10","0","0","19","116201","762","33","6"
"0","100","0","2015","0","0","0","8","2335","14","0","10","0","0","19","116201","1079","41","9"
"5","100","0","2480","0","0","10","9","2785","24","0","10","0","0","26","116201","1398","56","9"
"19","100","0","2780","5","0","50","10","3085","33","0","20","0","0","26","116201","1854","61","9"
"19","100","0","3200","10","0","102","11","3385","38","5","40","0","0","31","116201","2310","61","9"
"21","100","0","3630","30","0","160","12","3785","41","5","40","0","0","35","116201","2727","73","9"
"23","125","0","3980","50","0","219","13","3905","49","5","40","0","0","35","116201","3186","83","9"
"25","156","0","4190","50","0","322","14","4025","53","5","40","0","0","35","116201","3796","88","9"
"25","162","0","4300","50","0","436","15","4025","61","5","40","0","0","35","116201","4403","98","9"
"25","162","0","4300","53","0","548","16","4025","67","5","40","0","0","35","116201","5048","111","9"
"25","162","0","4350","60","0","659","17","4025","73","5","40","0","0","35","116201","5716","125","9"
"25","162","0","4400","64","0","818","18","4025","82","5","40","0","0","35","116201","6455","134","9"
"25","162","0","4745","64","0","983","19","4025","91","5","40","0","0","35","116201","7291","141","9"
"25","162","0","5190","64","0","1101","20","4025","101","5","40","0","0","40","116201","8185","151","9"
"25","162","0","5445","64","0","1248","21","4025","113","5","40","0","0","45","116201","9157","164","9"
"25","162","0","5600","64","0","1413","22","4025","125","5","40","0","0","45","116201","10343","177","9"
"25","162","0","5690","64","0","1530","23","4025","139","5","40","0","0","45","116201","11729","188","9"
"25","162","0","6305","64","0","1624","24","4025","147","5","40","0","0","45","116201","13240","193","9"
"25","162","0","6830","64","0","1707","25","4025","156","5","40","0","0","45","116201","14916","199","9"
"25","162","0","7355","64","0","1756","26","4025","165","5","40","0","0","45","116201","16755","205","9"
"25","162","0","8200","64","0","1784","27","4025","172","5","40","0","0","45","116201","18694","210","9"
"25","162","0","8520","64","0","1812","28","4025","184","5","40","0","0","45","116201","20771","220","9"
"25","162","0","8840","64","0","1841","29","4025","194","5","40","0","0","45","116201","23021","230","9"
"25","162","0","9160","64","0","1871","30","4025","204","5","40","0","0","45","116201","25416","240","9"
"25","162","0","9480","64","0","1901","31","4025","214","5","40","0","0","45","116201","27920","250","9"
"25","162","0","9800","64","0","1931","32","4025","225","5","40","0","0","45","116201","30523","261","9"
"25","162","0","10170","64","0","1960","33","4025","237","5","40","0","0","45","116201","33256","273","9"
"25","162","0","10540","64","0","1988","34","4025","249","5","40","0","0","45","116201","36154","285","9"
"25","162","0","10910","64","0","2016","35","4025","261","5","40","0","0","45","116201","39181","297","9"
"25","162","0","11280","64","0","2044","36","4025","274","5","40","0","0","45","116201","42307","310","9"
"25","162","0","11700","64","0","2072","37","4025","288","5","40","0","0","45","116201","45527","324","9"
"25","162","0","12540","64","0","2100","38","4025","302","5","40","0","0","45","116201","48808","338","9"
"25","162","0","12960","64","0","2128","39","4025","317","5","40","0","0","45","116201","52234","353","9"
"25","162","0","12960","64","0","2156","40","4025","333","5","40","0","0","45","116201","55838","369","9"
"0","5","0","65","0","0","0","2","75","0","0","0","0","0","1","116301","21","1","0"
"0","20","0","185","0","0","0","3","125","0","0","0","0","0","2","116301","75","4","0"
"0","55","0","365","0","0","0","4","295","2","0","0","0","0","4","116301","174","7","0"
"0","105","0","635","0","0","0","5","455","4","0","10","0","0","7","116301","322","12","0"
"0","120","0","985","0","0","0","6","845","5","0","10","0","0","11","116301","541","20","3"
"0","145","0","1305","0","0","0","7","1685","7","0","10","0","0","15","116301","804","26","6"
"9","170","0","1735","0","0","10","8","2245","9","0","10","0","0","15","116301","1157","34","9"
"23","195","0","1985","0","0","40","9","2245","12","5","10","0","0","16","116301","1586","45","9"
"37","195","0","2185","0","0","100","10","2245","20","10","20","0","0","16","116301","2068","50","9"
"37","195","0","2385","13","0","144","11","2495","26","15","30","0","0","18","116301","2532","57","9"
"37","195","0","2755","36","0","198","12","2495","32","15","30","0","0","18","116301","3054","61","9"
"37","220","0","2905","49","0","257","13","2495","38","15","30","0","0","18","116301","3614","70","9"
"37","245","0","2905","49","0","350","14","2495","42","15","30","0","0","18","116301","4239","82","9"
"37","245","0","2905","49","0","474","15","2495","52","15","30","0","0","18","116301","4866","94","9"
"37","245","0","2905","57","0","607","16","2495","60","15","30","0","0","18","116301","5525","104","9"
"37","245","0","2955","60","0","753","17","2495","73","15","30","0","0","18","116301","6207","114","9"
"37","245","0","3005","60","0","920","18","2495","85","15","30","0","0","20","116301","6951","126","9"
"37","245","0","3100","60","0","1066","19","2495","96","15","30","0","0","20","116301","7830","138","9"
"37","245","0","3295","60","0","1177","20","2495","106","15","30","0","0","20","116301","8819","154","9"
"37","245","0","3605","60","0","1272","21","2495","112","15","30","0","0","20","116301","9909","173","9"
"37","245","0","3815","60","0","1346","22","2495","124","15","30","0","0","20","116301","11160","195","9"
"37","245","0","4025","60","0","1409","23","2495","139","15","30","0","0","20","116301","12542","216","9"
"37","245","0","4115","60","0","1460","24","2495","158","15","30","0","0","20","116301","14064","232","9"
"37","245","0","4375","60","0","1493","25","2495","171","15","30","0","0","20","116301","15778","245","9"
"37","245","0","4695","60","0","1517","26","2495","180","15","30","0","0","20","116301","17695","251","9"
"37","245","0","4955","60","0","1535","27","2495","193","15","30","0","0","20","116301","19678","264","9"
"37","245","0","4955","60","0","1560","28","2495","198","15","30","0","0","20","116301","21895","269","9"
"37","245","0","5275","60","0","1593","29","2495","203","15","30","0","0","20","116301","24237","274","9"
"37","245","0","5275","60","0","1634","30","2495","208","15","30","0","0","20","116301","26761","279","9"
"37","245","0","5595","60","0","1675","31","2495","213","15","30","0","0","20","116301","29359","284","9"
"37","245","0","5595","60","0","1715","32","2495","219","15","30","0","0","20","116301","32095","290","9"
"37","245","0","5965","60","0","1753","33","2495","225","15","30","0","0","20","116301","34936","296","9"
"37","245","0","5965","60","0","1789","34","2495","231","15","30","0","0","20","116301","37969","302","9"
"37","245","0","6335","60","0","1825","35","2495","237","15","30","0","0","20","116301","41108","308","9"
"37","245","0","6335","60","0","1861","36","2495","244","15","30","0","0","20","116301","44390","315","9"
"37","245","0","6755","60","0","1897","37","2495","251","15","30","0","0","20","116301","47736","322","9"
"37","245","0","7175","60","0","1933","38","2495","258","15","30","0","0","20","116301","51192","329","9"
"37","245","0","7175","60","0","1969","39","2495","266","15","30","0","0","20","116301","54796","337","9"
"37","245","0","7175","60","0","2005","40","2495","274","15","30","0","0","20","116301","58542","345","9"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","116401","0","1","0"
"0","0","0","150","0","78","0","3","150","7","0","0","0","0","0","116401","0","2","0"
"0","5","0","325","0","169","0","4","200","16","0","10","0","0","0","116401","0","5","0"
"0","15","0","625","0","322","0","5","200","32","0","10","0","0","0","116401","0","7","0"
"0","15","0","1155","0","495","0","6","200","51","0","25","0","0","0","116401","0","15","0"
"0","50","0","1515","0","724","0","7","200","69","0","30","0","0","0","116401","26","22","0"
"4","50","0","1845","0","988","0","8","200","90","0","60","0","0","0","116401","52","33","0"
"9","50","0","2380","0","1252","0","9","200","117","5","95","0","0","0","116401","52","44","0"
"14","85","16","2920","0","1551","0","10","300","139","10","100","0","0","0","116401","52","56","0"
"14","85","24","3540","0","1842","0","11","840","171","10","124","0","0","0","116401","52","67","0"
"17","111","41","3900","0","2179","0","12","1060","196","14","130","0","0","0","116401","52","84","0"
"17","133","57","4060","0","2519","0","13","1180","226","19","132","0","0","0","116401","52","110","0"
"17","145","67","4320","0","2859","0","14","1300","263","21","136","0","0","0","116401","52","138","0"
"17","145","81","4520","0","3255","0","15","1520","297","21","145","0","0","0","116401","52","165","0"
"17","145","97","4750","0","3701","0","16","1520","328","21","151","0","0","0","116401","52","195","0"
"17","160","117","4880","0","4152","0","17","1520","367","21","152","0","0","3","116401","52","223","0"
"17","185","132","5225","0","4600","0","18","1520","413","21","152","0","0","3","116401","52","259","0"
"17","185","157","5870","0","5071","0","19","1615","465","21","152","0","0","3","116401","52","300","0"
"17","185","193","6455","0","5660","0","20","1615","512","21","152","0","0","3","116401","52","342","0"
"17","185","228","7040","0","6236","0","21","1615","574","21","152","0","0","3","116401","52","391","0"
"17","185","264","8245","0","6900","0","22","1715","636","21","152","0","0","3","116401","52","443","0"
"17","185","294","9705","0","7660","0","23","1715","702","21","152","0","0","3","116401","52","502","0"
"17","185","294","11230","0","8501","0","24","1715","777","21","152","0","0","3","116401","52","563","0"
"17","185","319","12525","0","9607","0","25","1715","838","21","152","0","0","3","116401","52","617","0"
"17","185","346","13520","0","11004","0","26","1715","887","21","152","0","0","3","116401","52","660","0"
"17","185","363","14635","0","12544","0","27","1715","931","21","152","0","0","3","116401","52","701","0"
"17","185","380","15855","0","14190","0","28","1715","975","21","152","0","0","3","116401","52","744","0"
"17","185","397","17230","0","15938","0","29","1715","1023","21","152","0","0","3","116401","52","792","0"
"17","185","415","18685","0","17793","0","30","1715","1074","21","152","0","0","3","116401","52","843","0"
"17","185","433","20220","0","19738","0","31","1715","1126","21","152","0","0","3","116401","52","895","0"
"17","185","451","21830","0","21773","0","32","1715","1179","21","152","0","0","3","116401","52","948","0"
"17","185","469","23610","0","23924","0","33","1715","1233","21","152","0","0","3","116401","52","1002","0"
"17","185","486","25630","0","26191","0","34","1715","1289","21","152","0","0","3","116401","52","1058","0"
"17","185","503","27820","0","28569","0","35","1715","1345","21","152","0","0","3","116401","52","1114","0"
"17","185","520","30180","0","31029","0","36","1715","1402","21","152","0","0","3","116401","52","1171","0"
"17","185","537","32615","0","33570","0","37","1715","1461","21","152","0","0","3","116401","52","1230","0"
"17","185","554","35215","0","36200","0","38","1715","1520","21","152","0","0","3","116401","52","1289","0"
"17","185","571","37980","0","38915","0","39","1715","1579","21","152","0","0","3","116401","52","1348","0"
"17","185","588","41010","0","41736","0","40","1715","1638","21","152","0","0","3","116401","52","1407","0"
"0","0","0","15","0","0","0","2","50","0","0","0","0","0","0","116501","32","3","0"
"0","0","0","110","0","0","0","3","100","0","0","0","0","0","0","116501","104","6","0"
"0","10","0","290","0","0","0","4","160","1","0","0","0","0","0","116501","244","8","0"
"0","30","0","535","0","0","0","5","160","3","0","10","0","0","0","116501","450","13","0"
"0","30","0","860","0","0","0","6","340","5","0","10","0","0","0","116501","740","21","0"
"0","30","0","1240","0","0","0","7","810","7","0","10","0","0","0","116501","1079","27","0"
"0","30","0","1760","0","0","0","8","1045","11","0","10","0","0","0","116501","1442","38","0"
"5","30","0","2260","0","10","0","9","1445","21","0","10","0","0","0","116501","1798","51","0"
"10","30","0","2990","0","20","10","10","1445","42","0","10","0","0","0","116501","2129","69","0"
"10","30","0","3390","11","20","28","11","1445","57","0","10","0","0","2","116501","2537","85","3"
"13","30","0","3780","22","20","70","12","1445","66","0","10","0","0","2","116501","3035","95","5"
"16","30","0","3970","33","20","102","13","1545","84","0","12","0","0","2","116501","3469","118","7"
"19","30","0","4140","33","20","160","14","1645","100","1","14","0","0","2","116501","3961","142","7"
"19","30","0","4270","33","20","236","15","1745","111","1","14","0","0","2","116501","4588","154","7"
"19","30","0","4420","33","20","276","16","1895","134","1","14","0","0","2","116501","5153","177","7"
"19","30","0","4795","33","20","325","17","1895","153","1","14","0","0","2","116501","5729","207","7"
"19","30","0","5255","33","20","412","18","1895","162","1","14","0","0","2","116501","6483","222","7"
"19","45","0","5735","33","20","510","19","1895","173","1","14","0","0","2","116501","7321","236","7"
"19","74","0","6090","33","20","591","20","1895","185","1","14","0","0","2","116501","8279","251","7"
"19","103","0","6495","33","20","676","21","1895","197","1","14","0","0","2","116501","9325","267","7"
