d80d3e764f8176f5fb1440000e37e7432dba08fbef8fc5974d3e1e5260679c23,93b1420bab1641204a7ecc8e6dcc91b6546195f1db1058c23bc65ba9e28c9f27,42ca46c73323a82f55b3a170c24648651909ae507252468aaa46c60a051e34e4,4366b354b9f73660e74b84770894a2abf4aae00412bf76053b73dda19070016e,4dc68fd3331c90ebad3981629b9b1bae1a138d7a13ba84d17f153573b4a0db2c,4173354da0b11696208c91bdb24d2fca5b4378eb3e1a23f252458bce28f85ca5,617d64b7bd12f0f5464262b9d3b174f7067c748f48994521b8747e8b5924c849,1487cd9f3d47971ba487ac7d9e625ffe0a12f562b6b2ba00967a53ad1f132860,768dbdad057c5dbaffa8013f81c4d0a84b113e6ce0eee4b339bd32c1e9aae441,15a2dc1c79dd4b1a94545afd5092e8be35a3f518b7939afafb6f04d013207273,a6af2f38f90ceacdb7f72cbb65d75ed709404110a528354659bdec0d457fb066,cc1db7ff24164776c80053745e4963793f82f0adc9fb4ca8c822b34132509bb1,2224420dd952d14f57d35a8aa8205f7bfb8e74cdd84151407e2921ff992ebf12
"2","22300148","0","0","5","1","vo_minigame_1012_result_2080","4","2","9","3001","4","雖然有讀書了，\n但還是一堆不懂的東西……\n秀才老師，救救人家～"
"2","22300149","2.67","0","5","2","vo_minigame_1012_result_2081","3","2","9","3001","4","果然很難耶……\n但是感覺下一次能答對更多題！"
"2","22300150","4.68","0","5","2","vo_minigame_1012_result_2082","6","2","9","3001","10","題目那麼難，\n這分數很可以了吧？\n咦？感覺還能更好？"
"2","22300151","0","0","5","2","vo_minigame_1012_result_2083","9","2","9","3001","9","哪裡錯了呢？\n人家完全不曉得……\n不愧是很難的題目。"
"2","22300152","3.55","0","5","3","vo_minigame_1012_result_2084","3","2","9","3001","0","雖然難到爆，\n但要做的事還是一樣的吧？\n人家也會跟著秀才的，\n就腳踏實地地努力吧！"
"2","22300153","2.51","0","5","3","vo_minigame_1012_result_2085","6","2","9","3001","4","果然難翻天了……\n對了，猶豫的話，\n使用提示也是很可以的吧？"
"2","22300154","6.15","0","5","3","vo_minigame_1012_result_2086","5","2","9","3001","9","果然考試\n不能想說船到橋頭自然直？\n只能記起來嗎？\n那就只能努力了……"
"2","22300155","4.12","6","1","1","vo_minigame_1012_result_2087","9","2","4","3001","4","本來以為可以的，\n但卻不是那麼一回事？\n考試真的好殘酷……"
"2","22300156","0.01","6","1","1","vo_minigame_1012_result_2088","4","2","4","3001","4","唔嗯……完全不懂！\n但這是簡單的題目吧……？\n要再試一次嗎？"
"2","22300157","5.28","0","1","1","vo_minigame_1012_result_2089","3","2","4","3001","0","我們還在\n學習中嘛……\n之後才會展現成果吧？\n對吧，秀才！"
"2","22300158","2.89","0","1","2","vo_minigame_1012_result_2090","3","2","4","3001","0","一點一滴記起來就OK了吧！\n跟人家一起學習吧！"
"2","22300159","5.45","0","1","2","vo_minigame_1012_result_2091","7","2","4","3001","0","即使不擅長讀書，\n但人家很喜歡跟秀才一起學習！\n所以說，\n能再教人家一次嗎？"
"2","22300160","4.29","3","1","2","vo_minigame_1012_result_2092","10","2","4","3001","4","即使記了也馬上就忘，\n該怎麼辦才好？\n啊，這種時候，\n就是要複習？"
"2","22300161","4.64","6","1","3","vo_minigame_1012_result_2093","8","2","4","3001","4","太難了！\n腦筋都要秀逗了！\n秀才，\n吹吹人家的頭～"
"2","22300162","3.14","0","1","3","vo_minigame_1012_result_2094","5","2","4","3001","9","題目難到翻好難過～\n但是秀才很努力，\n人家也要加油！"
"2","22300163","6.59","0","1","3","vo_minigame_1012_result_2095","4","2","4","3001","7","跟秀才同分，\n人家好像有點安心了，\n我們一起加油吧～！\n可別丟下人家喔！"
"2","22300164","0","0","0","1","vo_minigame_1012_result_2096","3","2","0","3001","3","……總之，不會有比這更低分了，\n下次來個大逆轉，\n讓分數飆升吧！"
"2","22300165","2.2","5","0","1","vo_minigame_1012_result_2097","10","2","0","3001","9","這是0分嘛……\n對了，下次要不要試試看，\n用擲鉛筆來選答案的作戰？"
"2","22300166","0.01","6","0","1","vo_minigame_1012_result_2098","4","2","0","3001","4","有時候會沒辦法思考呢……\n秀才也有過那種感覺嗎？"
"2","22300167","2.8","3","0","2","vo_minigame_1012_result_2099","2","2","0","3001","6","咦？秀才也考0分？\n那就跟人家一樣了嘛♪\n不過也別急，\n我們一起學習吧！"
"2","22300168","3.22","6","0","2","vo_minigame_1012_result_2100","4","2","0","3001","9","唔唔唔～0分……！\n即使記起來了也馬上就忘，\n讀書真的好辛苦。"
"2","22300169","2.1","11","0","2","vo_minigame_1012_result_2101","0","2","0","3001","4","0分呢……\n不過沒事沒事，\n只要能雪恥，結果就沒問題！"
"2","22300170","2.74","3","0","3","vo_minigame_1012_result_2102","2","2","0","3001","0","吃點點心休息一下，\n再來雪恥吧！\n吃了甜食後一定可以的吧！"
"2","22300171","3","9","0","3","vo_minigame_1012_result_2103","9","2","0","3001","6","秀才你也覺得\n這難翻天了嗎？\n那這份測驗，\n不就誰都沒辦法答對？"
"2","22300172","4.37","0","0","3","vo_minigame_1012_result_2104","2","2","0","3001","10","……奇怪？\n我把0看成〇了！\n呀哈，\n我可能稍微湧出幹勁了！"
"3","23100101","0.01","10","0","0","vo_minigame_1012_gamestart_200","0","2","0","1001","0","好～加油吧～"
"3","23100102","0","0","0","0","vo_minigame_1012_gamestart_201","2","2","0","1001","2","學習，\n學習～！"
"3","23100103","0","0","0","0","vo_minigame_1012_gamestart_202","3","2","0","1001","3","秀才，請多指教～"
"3","23100201","0.01","4","3","0","vo_minigame_1012_gamestart_203","0","2","-1","1002","0","重複複習很重要呢♪"
"3","23100202","0","0","3","0","vo_minigame_1012_gamestart_204","7","2","-1","1002","7","那個那個，再多教人家一點～"
"3","23100301","0","0","1","0","vo_minigame_1012_gamestart_205","5","2","1","1003","5","首先從這開始……！"
"3","23100302","0","0","1","0","vo_minigame_1012_gamestart_206","0","2","1","1003","0","請多指教，手下留情～"
"3","23100303","0","0","2","0","vo_minigame_1012_gamestart_207","6","2","2","1003","6","好像還蠻難的喔？"
"3","23100304","0","0","2","0","vo_minigame_1012_gamestart_208","5","2","2","1003","5","OK～人家努力看看……！"
"3","23100305","0","0","3","0","vo_minigame_1012_gamestart_209","4","2","3","1003","4","慘了，這難翻天了……！"
"3","23100306","0","0","3","0","vo_minigame_1012_gamestart_210","10","2","3","1003","10","這是會讓腦筋秀逗的東西吧？"
"3","23100401","0","0","0","0","vo_minigame_1012_gamestart_211","3","2","0","1004","3","OK～人家也不會放棄的～"
"3","23100402","0","0","0","0","vo_minigame_1012_gamestart_212","2","2","0","1004","2","再複習一次吧！"
"3","23100501","0","0","0","0","vo_minigame_1012_gamestart_213","3","2","0","1005","3","我有看到\n你和凱留寶\n一起讀書♪"
"3","23100502","0","0","0","0","vo_minigame_1012_gamestart_214","0","2","0","1005","0","人家也像凱留寶一樣戴眼鏡試試看吧？"
"3","23110101","0","0","0","0","vo_minigame_1012_start_200","3","2","0","1101","3","來吧～！"
"3","23110102","0","0","0","0","vo_minigame_1012_start_201","4","2","0","1101","4","答得出來嗎？"
"3","23110103","0","0","0","0","vo_minigame_1012_start_202","2","2","0","1101","2","秀才老師～！"
"3","23110201","0","0","0","0","vo_minigame_1012_start_203","5","2","0","1102","5","還早得很！"
"3","23110202","0","0","0","0","vo_minigame_1012_start_204","0","2","0","1102","0","來反攻吧！"
"3","23110203","0","0","0","0","vo_minigame_1012_start_205","5","2","0","1102","5","專心，專心！"
"3","23110301","0","0","2","0","vo_minigame_1012_start_206","3","2","4","1103","3","現在才開始！"
"3","23110302","0","0","2","0","vo_minigame_1012_start_207","3","2","4","1103","3","積極進攻囉！"
"3","23110303","0","0","2","0","vo_minigame_1012_start_208","2","2","4","1103","2","氣氛嗨起來～"
"3","23110304","0","0","5","0","vo_minigame_1012_start_209","2","2","7","1103","2","加油～加油～！"
"1","23110305","0","0","5","0","vo_minigame_1012_start_210","5","2","7","1103","5","還有一半……！"
"1","23110306","0","0","5","0","vo_minigame_1012_start_211","5","2","7","1103","5","下半場……！"
"1","23110307","0","0","8","0","vo_minigame_1012_start_212","0","2","10","1103","0","差不多要結束了！"
"1","23110308","0","0","8","0","vo_minigame_1012_start_213","2","2","10","1103","2","還剩一點！"
"1","23110309","0","0","8","0","vo_minigame_1012_start_214","5","2","10","1103","5","再堅持一下……！"
"3","23110401","0","0","2","0","vo_minigame_1012_start_215","0","2","2","1104","0","能選到正確答案就好了呢。"
"3","23110402","0","0","2","0","vo_minigame_1012_start_216","6","2","2","1104","6","哪個是正確答案呢～？"
"3","23110403","0","0","2","0","vo_minigame_1012_start_217","0","2","2","1104","0","好像是單選！"
"3","23110404","0","0","1","0","vo_minigame_1012_start_218","3","2","1","1104","3","是是非題呢！"
"3","23110405","0","0","1","0","vo_minigame_1012_start_219","6","2","1","1104","6","是〇嗎？還是×？"
"3","23110406","0","0","1","0","vo_minigame_1012_start_220","0","2","1","1104","0","你覺得是哪個？"
"3","23110407","0","0","3","0","vo_minigame_1012_start_221","2","2","3","1104","2","要選出所有\n正確答案！"
"3","23110408","0","0","3","0","vo_minigame_1012_start_222","0","2","3","1104","0","好像有好幾個正確答案。"
"3","23110409","0","0","3","0","vo_minigame_1012_start_223","6","2","3","1104","6","好像只要選出正確答案～"
"3","23110501","0","0","0","0","vo_minigame_1012_start_227","6","2","0","1105","6","人家可能知道答案！"
"3","23110502","0","0","0","0","vo_minigame_1012_start_228","5","2","0","1105","5","呃……人家記得……"
"3","23110503","0","0","0","0","vo_minigame_1012_start_229","10","2","0","1105","10","之前有答對過嗎？"
"3","23110601","0","0","0","0","vo_minigame_1012_start_224","4","2","0","1106","4","好難的題目……！"
"3","23110602","0","0","0","0","vo_minigame_1012_start_225","10","2","0","1106","10","這是什麼啊？"
"3","23110603","0","0","0","0","vo_minigame_1012_start_226","0","2","0","1106","0","有看過吧？"
"3","23110701","0","0","0","0","vo_minigame_1012_start_230","3","2","0","1107","3","好，快了快了！"
"3","23110702","0.01","4","0","0","vo_minigame_1012_start_231","2","2","0","1107","2","再一題～♪"
"3","23110801","0","0","0","0","vo_minigame_1012_start_232","6","2","0","1108","6","奇怪，\n這下超不妙的吧……？"
"3","23110802","0","0","0","0","vo_minigame_1012_start_233","4","2","0","1108","4","這個，是不及格吧……？"
"3","23120101","0","0","0","0","vo_minigame_1012_correct_200","6","2","0","1201","6","原來如此～"
"3","23120102","0","0","0","0","vo_minigame_1012_correct_201","2","2","0","1201","2","是這樣啊～！"
"3","23120103","0.01","11","0","0","vo_minigame_1012_correct_202","3","2","0","1201","3","耶～！"
"3","23120104","0","0","0","0","vo_minigame_1012_correct_203","3","2","0","1201","3","答對了～！"
"3","23120105","0.01","2","0","0","vo_minigame_1012_correct_204","1","2","0","1201","1","嗯嗯……！"
"3","23120106","0","0","0","0","vo_minigame_1012_correct_205","6","2","0","1201","6","我不曉得……"
"3","23120107","0","0","0","0","vo_minigame_1012_correct_206","3","2","0","1201","3","很完美嘛！"
"3","23120201","0","0","0","0","vo_minigame_1012_correct_210","6","2","3000","1202","6","快到爆～"
"3","23120202","0","0","0","0","vo_minigame_1012_correct_211","6","2","3000","1202","6","等一下！"
"3","23120203","0.01","8","3001","0","vo_minigame_1012_correct_212","6","2","6000","1202","6","真是的～下一題！？"
"3","23120204","0.01","8","3001","0","vo_minigame_1012_correct_213","6","2","6000","1202","6","太快了吧！？"
"3","23120205","0","0","3001","0","vo_minigame_1012_correct_214","3","2","6000","1202","3","很行嘛！"
"3","23120206","0","0","13333","0","vo_minigame_1012_correct_216","4","2","-1","1202","4","好難喔。"
"3","23120301","0","0","0","0","vo_minigame_1012_correct_220","3","2","0","1203","3","氣氛超級嗨～"
"3","23120401","0","0","0","0","vo_minigame_1012_correct_224","3","2","0","1204","3","輕輕鬆鬆嘛！"
"3","23120402","0","0","0","0","vo_minigame_1012_correct_226","3","2","0","1204","3","已經～很完美囉！"
"3","23120501","0","0","0","0","vo_minigame_1012_correct_221","2","2","0","1205","2","答對了～！！"
"3","23120502","0","0","0","0","vo_minigame_1012_correct_222","3","2","0","1205","3","來雪恥吧！"
"3","23120601","0","0","3","0","vo_minigame_1012_correct_227","2","2","-1","1206","2","不錯喔～"
"3","23120602","0.01","4","3","0","vo_minigame_1012_correct_229","3","2","-1","1206","3","嗨起來～！"
"3","23120701","0","0","3","0","vo_minigame_1012_correct_230","5","2","-1","1207","5","好戲現在才開始！"
"3","23130101","0.01","6","0","0","vo_minigame_1012_incorrect_200","4","2","0","1301","4","唔～嗯……"
"3","23130102","0","0","0","0","vo_minigame_1012_incorrect_201","4","2","0","1301","4","怎麼會～"
"3","23130103","0","0","0","0","vo_minigame_1012_incorrect_202","10","2","0","1301","10","是這樣啊～！"
"3","23130104","0","0","0","0","vo_minigame_1012_incorrect_203","9","2","0","1301","9","騙人～！？"
"3","23130105","0","0","0","0","vo_minigame_1012_incorrect_204","4","2","0","1301","4","答錯了？"
"3","23130106","0.01","6","0","0","vo_minigame_1012_incorrect_205","4","2","0","1301","4","震驚……"
"3","23130107","0","0","0","0","vo_minigame_1012_incorrect_206","9","2","0","1301","9","為什麼為什麼～！"
"3","23130201","0.01","8","0","0","vo_minigame_1012_incorrect_210","6","2","3000","1302","6","真的嗎！？"
"3","23130202","0.01","8","0","0","vo_minigame_1012_incorrect_211","6","2","3000","1302","6","秀才！？"
"3","23130203","0","0","3001","0","vo_minigame_1012_incorrect_212","4","2","6000","1302","4","奇怪……？"
"3","23130204","0","0","3001","0","vo_minigame_1012_incorrect_213","4","2","6000","1302","4","答錯了！？"
"3","23130205","0","0","3001","0","vo_minigame_1012_incorrect_214","4","2","6000","1302","4","別急喔！"
"3","23130206","0","0","20000","0","vo_minigame_1012_incorrect_215","4","2","-1","1302","4","時間到了？"
"3","23130301","0","0","0","0","vo_minigame_1012_incorrect_220","9","2","0","1303","9","真的莫名其妙～"
"3","23130401","0","0","0","0","vo_minigame_1012_incorrect_221","10","2","0","1304","10","人家忘了……"
"3","23130402","0","0","0","0","vo_minigame_1012_incorrect_222","4","2","0","1304","4","是這樣嗎？"
"3","23130501","0","0","0","0","vo_minigame_1012_incorrect_224","10","2","0","1305","10","剛好出局？"
"3","23130502","0","0","0","0","vo_minigame_1012_incorrect_225","5","2","0","1305","5","真可惜～！"
"3","23140101","0","0","0","0","vo_minigame_1012_hint_200","5","2","0","1401","5","唔唔唔……"
"3","23140102","0","0","0","0","vo_minigame_1012_hint_201","5","2","0","1401","5","是哪個呢～？"
"3","23140103","0","0","0","0","vo_minigame_1012_hint_202","4","2","0","1401","4","不知道啦～"
"3","23140104","0","0","0","0","vo_minigame_1012_hint_203","5","2","0","1401","5","思考中……"
"3","23140105","0.01","7","0","0","vo_minigame_1012_hint_204","5","2","0","1401","5","人、人家沒睡著……！"
"3","23140106","0.01","4","0","0","vo_minigame_1012_hint_205","2","2","0","1401","2","哼哼哼～哼♪"
"3","23140107","0.01","11","0","0","vo_minigame_1012_hint_206","3","2","0","1401","3","呀哈，\n對到眼了呢♪"
"3","23140108","0","0","0","0","vo_minigame_1012_hint_207","0","2","0","1401","0","那個，要吃點心嗎？"
"3","23140109","0","0","0","0","vo_minigame_1012_hint_208","4","2","0","1401","4","腦袋要秀逗了……"
"3","23140110","0","0","0","0","vo_minigame_1012_hint_209","10","2","0","1401","10","感覺好像\n是這個吧？"
"3","23140201","0","0","0","0","vo_minigame_1012_hint_210","4","2","0","1402","4","這沒有答案吧……？"
"3","23140202","0","0","0","0","vo_minigame_1012_hint_211","10","2","0","1402","10","莫名其妙，笑死～"
"3","23140203","0","0","0","0","vo_minigame_1012_hint_212","9","2","0","1402","9","根本難到爆～"
"3","23150101","0","0","3001","0","vo_minigame_1012_hint_213","0","2","20000","1501","0","給人家提示～！"
"3","23150102","0","0","3001","0","vo_minigame_1012_hint_214","2","2","20000","1501","2","幫幫人家～"
"3","23150103","0","0","3001","0","vo_minigame_1012_hint_215","3","2","20000","1501","3","提示來吧～！"
"3","23150104","0","0","0","0","vo_minigame_1012_hint_216","2","2","3000","1501","2","提示提示～！"
"3","23150105","0","0","0","0","vo_minigame_1012_hint_217","8","2","3000","1501","8","救救人家～"
"3","23160101","0.01","8","1","0","vo_minigame_1012_tap_200","6","2","4","1601","6","哇啊！\n嚇人家一跳！"
"3","23160102","0.01","11","1","0","vo_minigame_1012_tap_201","3","2","4","1601","3","哈嚕哈嚕～"
"3","23160103","0.01","4","5","0","vo_minigame_1012_tap_202","2","2","9","1601","2","耶～！"
"3","23160104","0","0","5","0","vo_minigame_1012_tap_203","7","2","9","1601","7","要讓氣氛嗨起來嗎？"
"3","23160105","0","0","10","0","vo_minigame_1012_tap_204","2","2","-1","1601","2","很癢啦～！"
"3","23160106","0.01","11","10","0","vo_minigame_1012_tap_205","3","2","-1","1601","3","氣氛超級嗨～♪"
"3","23200101","0","0","0","0","vo_minigame_1012_select_200","0","2","0","2001","0","要教人家哪個科目？"
"3","23200102","0","0","0","0","vo_minigame_1012_select_201","8","2","0","2001","8","每個好像都很難呢。"
"3","23200103","0.99","0","0","0","vo_minigame_1012_select_202","7","2","0","2001","0","那個，說「預備」後一起選嗎？"
"3","23400101","3.43","0","0","0","vo_minigame_1012_archive_200","3","2","0","4001","2","重新看過之前教人家的內容，\n就叫做預習複習……\n……對吧！"
