0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"90","2","1","0","","5","3","3","38","211304201","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211304301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211304401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211304501","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211304601","10","0","1","3000","0","0","99","3000","0","1",""
"0","3","1","1","","350","3","3","48","211304701","2","0","1","3000","0","0","99","90","0","0",""
"90","2","1","0","","5","3","3","38","211304801","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211304901","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211305001","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211305101","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","211305201","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","211305301","10","0","1","3000","0","0","99","3000","0","1",""
"0","3","1","1","","500","3","3","48","211305401","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","10","7","3","38","211305501","41","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","211305601","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","10","3","3","21","211305701","7","0","1","3000","0","0","99","0","0","0",""
"90","2","1","0","","10","3","3","38","211305801","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","211305901","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211306001","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306501","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306601","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306801","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211306901","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211307001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307501","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307601","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307801","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211307901","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211308001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308501","11","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","211308601","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","10","3","3","21","211308701","7","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","10","7","3","38","211308801","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211308901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211309001","41","0","1","-1","0","0","99","3000","0","1",""
"0","4","1","1","","5","3","3","48","211309101","2","0","1","3000","0","0","99","90","0","0",""
"0","0","1","0","","50","3","3","16","211309201","1","0","1","3000","0","0","99","0","0","0",""
"3000","0","2","0","","10","7","3","39","211309301","211309302","0","1","-1","0","0","99","0","0","1",""
"10","0","2","0","","50000","3","3","9","211309302","8","0","1","-1","0","0","99","0","0","1",""
"90","2","2","0","","3","7","3","38","211309401","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","211309501","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","211309601","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","211309701","30","0","1","3000","0","0","99","3000","0","1",""
"3000","0","2","0","","10","7","3","39","211309801","211309802","0","1","-1","0","0","99","0","0","1",""
"10","0","2","0","","50000","3","3","9","211309802","8","0","1","-1","0","0","99","0","0","1",""
"90","2","2","0","","3","7","3","38","211309901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","211310001","10","0","1","3000","0","0","99","3000","0","1",""
"0","0","1","0","","250","3","3","16","211400101","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","211400201","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","211400301","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","211400401","1","0","1","3000","0","0","99","0","0","0",""
"0","4","1","1","","10","3","3","48","211500101","2","0","1","3000","0","0","99","90","0","0",""
"3000","0","2","0","","10","7","3","39","211500201","211500202","0","1","-1","0","0","99","0","0","1",""
"10","0","2","0","","75000","3","3","9","211500202","8","0","1","-1","0","0","99","0","0","1",""
"90","2","2","0","","5","7","3","38","211500301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211500401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211500501","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211500601","10","0","1","3000","0","0","99","3000","0","1",""
"0","0","1","0","","100","3","3","16","211500701","1","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","5","7","3","38","211500801","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","211500901","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","211501001","10","0","1","3000","0","0","99","3000","0","1",""
"0","4","1","1","","15","3","3","48","211501101","2","0","1","3000","0","0","99","90","0","0",""
"0","0","1","0","","150","3","3","16","211501201","1","0","1","3000","0","0","99","0","0","0",""
"3000","0","2","0","","10","7","3","39","211501301","211501302","0","1","-1","0","0","99","0","0","1",""
"10","0","2","0","","100000","3","3","9","211501302","8","0","1","-1","0","0","99","0","0","1",""
"90","2","2","0","","10","7","3","38","211501401","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211501501","41","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","211501601","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","10","3","3","21","211501701","7","0","1","3000","0","0","99","0","0","0",""
"3000","0","2","0","","10","7","3","39","211501801","211501802","0","1","-1","0","0","99","0","0","1",""
"10","0","2","0","","150000","3","3","9","211501802","8","0","1","-1","0","0","99","0","0","1",""
"90","2","2","0","","10","7","3","38","211501901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","211502001","41","0","1","-1","0","0","99","3000","0","1",""
"0","200000020","2","0","","90","7","3","82","211600101","1","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","211600102","0","0","1","0","0","0","1","0","0","0",""
"100","0","1","0","","10","3","2","11","211600103","0","0","1","3000","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","30","211600104","1","0","1","0","0","0","1","0","0","0",""
"1","0","2","0","","100","7","1","17","211600201","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","211600202","0","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","100","7","1","17","211600301","8","0","1","0","0","0","1","0","0","0",""
"1","1","1","0","","2","3","3","10","211600302","10","59","1","3000","90","0","99","0","0","0",""
"4.5","1","1","0","","2","3","3","10","211600303","30","54","1","3000","90","0","99","0","0","0",""
"120","0","2","0","","2","24","3","35","211600304","1","85","1","3000","1","0","1","0","0","0",""
"0","0","1","0","","0","3","3","7","211700101","1","0","1","3000","0","0","1","0","0","0","指定目標"
"0.72","0","1","0","","12","1","3","1","211700102","1","14","1","400","0","0","99","0","0","0","對目標中心造成範圍魔法傷害"
"12","0","1","0","","10","1","3","9","211700103","3","0.8","1","400","0","0","99","0","0","0","朝對象範圍施加判定○的詛咒"
"30","0","2","0","","100","7","1","17","211700201","3","0","1","0","0","0","1","0","1","0","HP觸發"
"0","0","2","0","","1000","16","2","16","211700202","1","0","1","3000","0","0","1","0","0","0","TP回復"
"0","0","2","0","","100","7","3","17","211800101","4","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","24","211800102","1","1","1","0","0","0","1","0","0","0",""
"0","0","2","0","","-600","7","3","2","211800103","7","0","1","0","0","0","1","0","0","0",""
"1000","0","1","0","","200","3","1","3","211800104","3","0","1","2160","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","2","92","211800201","0","0","1","3000","0","0","1","0","0","0",""
"1","0","1","0","","25","3","2","1","211800202","1","4","1","3000","0","0","1","0","0","0",""
"0","0","2","0","","100","7","3","17","213000101","4","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","24","213000102","1","1","1","0","0","0","1","0","0","0",""
"0","0","2","0","","-300","7","3","2","213000103","7","0","1","0","0","0","1","0","0","0",""
"1000","0","1","0","","100","3","1","3","213000104","3","0","1","2160","0","0","99","0","0","0",""
"4","0","1","0","","1","3","1","1","213100101","1","1","1","2160","0","0","1","0","0","0","前方物理傷害"
"99","0","2","0","","99","24","3","35","213100102","1","56","1","0","1","0","1","0","0","0","給予頭目刻印"
"0","0","0","0","","100","7","1","17","213100201","2","0","1","0","1","0","1","0","0","0","當受到了攻擊時"
"99","0","2","0","","99","24","3","35","213100202","1","56","1","0","-1","0","1","0","0","0","給予頭目刻印"
"0","0","1","0","","0.5","3","2","92","213200101","0","0","1","3000","0","0","1","0","0","0",""
"70","0","1","0","","0","3","2","1","213200102","1","70","1","3000","0","0","1","0","0","0",""
"0","0","2","0","","100","7","3","17","213200201","8","0","1","-1","0","0","1","0","0","0",""
"1","0","2","0","","1","3","2","10","213200202","21","0","1","3000","90","0","99","0","0","0",""
"1","0","2","0","","1","3","2","10","213200203","41","0","1","3000","90","0","99","0","0","0",""
"1","0","2","0","","100","7","1","17","213200301","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","213200302","0","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","213300101","0","0","1","3000","0","0","1","0","0","0",""
"70","0","1","0","","0","3","2","1","213300102","1","70","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","213400101","0","0","1","400","0","0","99","0","0","0",""
"1","0","1","0","","0","3","2","1","213400102","2","1","1","400","0","0","99","0","0","0",""
"4","0","1","0","","2.25","3","2","9","213400103","2","2.25","1","400","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","2","92","213500101","0","0","1","3000","0","0","1","0","0","0",""
"5","0","1","0","","0","3","2","1","213500102","1","0","1","3000","0","0","1","0","0","0",""
"0","0","2","0","","100","7","3","17","213500201","4","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","24","213500202","1","1","1","0","0","0","1","0","0","0",""
"0","0","2","0","","-300","7","3","2","213500203","7","0","1","0","0","0","1","0","0","0",""
"1000","0","1","0","","100","3","1","3","213500204","3","0","1","2160","0","0","99","0","0","0",""
"1","0","1","0","","4","3","3","1","213504101","1","4","1","3000","0.00014","0","1","0","100","0",""
"0","213504103","1","0","","0","3","3","23","213504102","950","0","1","3000","0","0","1","0","0","0",""
"1000","0","1","0","","600","3","3","3","213504103","3","0","1","3000","0","0","1","0","0","0",""
"1","0","2","0","","100","7","1","17","213504201","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","213504202","0","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","213600101","0","0","1","0","0","0","1","0","0","0",""
"99","4","2","0","","99","24","3","35","213600201","1","85","1","3000","4","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","213601101","0","0","1","0","0","0","1","0","0","0",""
"99","3","2","0","","99","24","3","35","213601201","1","85","1","3000","3","0","1","0","0","0",""
"0","0","1","0","","0.5","2","1","92","213700101","0","0","1","150","0","0","1","0","0","0",""
"1","0","1","0","","1","2","1","1","213700102","1","1","1","150","0","0","1","0","0","0",""
"0","0","1","1","","2","1","2","10","213700103","21","10","1","-1","10","0","0","0","0","0",""
"0","0","1","1","","2","1","2","10","213700104","41","10","1","-1","10","0","0","0","0","0",""
"0","0","1","0","","0.5","3","1","92","213800101","0","0","1","2160","0","0","1","0","0","0",""
"1","0","1","0","","1","3","1","1","213800102","1","1","1","2160","0","0","1","0","0","0",""
"90","0","2","0","","1.25","7","3","8","213800103","2","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","2","1","92","213900101","0","0","1","750","0","0","1","0","0","0",""
"1","0","1","0","","1","2","1","1","213900102","1","1","1","750","0","0","1","0","0","0",""
"1","0","1","0","","0","1","1","8","213900103","7","0","1","750","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","214000101","0","0","1","2160","0","0","2","0","0","0",""
"1","0","1","0","","1","3","2","1","214000102","2","1","1","2160","0","0","2","0","0","0",""
"0","0","1","0","","0.5","3","2","92","214100101","0","0","1","3000","0","0","1","0","0","0",""
"70","0","1","0","","0","3","2","1","214100102","1","70","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","214200101","0","0","1","3000","0","0","1","0","0","0",""
"1","0","1","0","","1","1","2","1","214200102","1","1","1","3000","0","0","1","0","0","0",""
"4","0","1","0","","25","1","3","9","214200103","1","5","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","2","1","92","214300101","0","0","1","800","0","0","1","0","0","0",""
"0.5","0","1","0","","0","1","1","1","214300102","2","0","1","800","0","0","1","0","0","0",""
"6","0","1","0","","0.5","1","1","8","214300103","1","0","1","800","0","0","0","0","0","0",""
"0","0","1","0","","0.5","6","3","92","214400101","0","0","1","450","0","0","1","0","0","0",""
"1","0","1","0","","1","6","3","1","214400102","2","1","1","450","0","0","1","0","0","0",""
"3","0","1","0","","0","1","3","8","214400103","5","0","1","-1","0","0","1","0","0","0",""
"90","2","2","0","","3","7","3","38","214501101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501401","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501501","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501601","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214501801","41","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","1000","3","3","48","214501901","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","5","7","3","38","214502001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502201","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502301","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502401","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502501","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502601","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214502701","41","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","1500","3","3","48","214502801","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","10","7","3","38","214502901","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214503001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214503101","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214503201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214503301","21","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","214503401","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","15","3","3","21","214503501","7","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","15","7","3","38","214503601","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214503701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214503801","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","35","3","3","38","214503901","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","20","7","3","38","214504001","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214504101","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214504201","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214504301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214504401","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214504501","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214504601","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214504701","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214504801","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214504901","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214505001","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214505101","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214505201","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214505301","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214505401","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214505501","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214505601","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214505701","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214505801","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214505901","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214506001","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214506101","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214506201","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214506301","31","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","214506401","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","15","3","3","21","214506501","7","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","15","7","3","38","214506601","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214506701","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214506801","31","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","3000","3","3","48","214506901","2","0","1","3000","0","0","99","90","0","0",""
"0","4","1","1","","30","3","3","48","214507001","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","3","7","3","38","214507101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214507201","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214507301","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214507401","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214507501","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214507601","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214507701","31","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","1000","3","3","48","214507801","2","0","1","3000","0","0","99","90","0","0",""
"0","4","1","1","","5","3","3","48","214507901","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","5","7","3","38","214508001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214508101","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214508201","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214508301","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214508401","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214508501","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214508601","31","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","1500","3","3","48","214508701","2","0","1","3000","0","0","99","90","0","0",""
"0","4","1","1","","10","3","3","48","214508801","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","10","7","3","38","214508901","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214509001","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214509101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214509201","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214509301","10","0","1","3000","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","214509401","1","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","15","7","3","38","214509501","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214509601","31","0","1","-1","0","0","99","3000","0","1",""
"0","3","1","1","","2000","3","3","48","214509701","2","0","1","3000","0","0","99","90","0","0",""
"0","4","1","1","","15","3","3","48","214509801","2","0","1","3000","0","0","99","90","0","0",""
"1","0","1","0","","15","3","3","21","214509901","7","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","50","7","3","38","214510001","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214601101","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214601201","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214601301","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214601401","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214601501","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214601601","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","3","3","3","38","214601701","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214601801","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214601901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214602001","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214602101","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214602201","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214602301","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214602401","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214602501","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214602601","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214602701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214602801","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214602901","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214603001","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214603101","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214603201","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214603301","21","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","214603401","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","15","3","3","21","214603501","7","0","1","3000","0","0","99","0","0","0",""
"90","2","1","0","","15","3","3","38","214603601","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","15","3","3","38","214603701","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214603801","21","0","1","-1","0","0","99","3000","0","1",""
