f3a0b822fb2c35fec7c5381edb2d8bce283507d6bcb3dad835af69c1f6145d72,207aa556166fe6a79b578b93ca1c00ca225b46695da52b6cce484bc9632c0374,21c64d2508adc4be474df3013b4254893dbd964bfda34d46e01d531aca557f42,7ad2dfad628b4b91d3d3c41181fa60762cab869990902007ed357b7cdfb76aac,32789f1460a8646c8177bfdd3131b2f7b7856d77eea9f310e168b1d67cdc17ea,66696eab6cfabb5743519d5d81487f91f65e4b750a1a0be5b8f8a1ebb8a3b6f2,2f619be96d3bd5f5506bd8e56e8c8142546f24b02f51531324c4ba482d923bba,90d62946bf123a19854599ef0916cf0e8cb2c0ed21626f42e8891f1db8dc8b6d,d02430574a7f992cb50ad7076e9e452faef68160355b8125b688ca2fb28db7f4,bd7b70223cc8f81efd30eddbd6f5f14df55cdab3764b0dad4f810ef167e81bb8,5d372cd32ee2f66cca3c84338c70e46c7b6223dbcab54fe3fc740d2f4b32e695,44816c7ab3b1644036568aa7070806bc4fd8fc0b8ffc0dc6ef176ddc89377cd8,91f76259641f555b9e9d66f37322596a11b01278291cd4108a539f385a79b952,045b9470f70d591490a4860d91c7f97c98eb2ba6d07c27ddfe485c2b3e7e3a00,88e30831f193efd0ab76515aed792bf5aa6047aba1177af2e8d98daf55eed126,e05f5d77f59bb797ccfa743095e86ca6b3bf8f6c1cb4e18e36f23a186d6ddb24,f7fc82bff83614cf2a3a3155927c020fece7c36c90fd60c96a26182a1c20b706,b42b367901556c07727aae46a4c960624bbac23f3979457fc440ce18579abff4,e3c0046e228e70c8c4bf2b9b9dd76ed629fa32bd7081bf78721f2e09e9eb632c,f3260f7aa35c3bc5d8141153973a70b648de2e1d0fc893f6b39c4072fbb2960f,aca332da1f3f0d4d7041da078f71a6bcac1622daf575395abd88ccbb2e955581,4c6f1020107b13b9dfbf288e0bd8fb21258f3c00374c621c86d8d92f8c2664b7,ef2e039af8c5e4de6e57051d426ebf352320a3c7c5025a76af0d7df37149a70b,3fe1f4f8860ecb9246f3fb41b9da5fabbf000d092304f161259c2080a48b4730,3f459923b7f8dad6fba4a2a16ea82050493e3a4786760f51c3de7eb34d32826a,2e362faa8a53d4016361ba4ebbe51216efeecf99ca4d2c78543e90744910376e
"184001034","182100","2030/12/17 14:59:59","60","84001034","珀天的深域4-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010341","2024/06/14 16:00:00","25021","284001034","10","50","0","6550","384001034"
"184001035","182100","2030/12/17 14:59:59","60","84001035","珀天的深域4-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010351","2024/06/14 16:00:00","25021","284001035","10","125","0","6750","384001035"
"184001036","182100","2030/12/17 14:59:59","60","84001036","珀天的深域4-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010361","2024/06/14 16:00:00","25021","284001036","10","200","0","6950","384001036"
"184001037","182100","2030/12/17 14:59:59","60","84001037","珀天的深域4-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010371","2024/06/14 16:00:00","25021","284001037","10","25","0","7100","384001037"
"184001038","182100","2030/12/17 14:59:59","60","84001038","珀天的深域4-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010381","2024/06/14 16:00:00","25021","284001038","10","100","0","7300","384001038"
"184001039","182100","2030/12/17 14:59:59","60","84001039","珀天的深域4-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010391","2024/06/14 16:00:00","25021","284001039","10","175","0","7500","384001039"
"184001040","182100","2030/12/17 14:59:59","60","84001040","珀天的深域4-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010401","2024/06/14 16:00:00","25021","284001040","10","50","0","7750","384001040"
"184001041","182100","2030/12/17 14:59:59","90","84001041","珀天的深域5-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010411","2024/06/14 16:00:00","25021","284001041","10","25","0","8000","384001041"
"184001042","182100","2030/12/17 14:59:59","90","84001042","珀天的深域5-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010421","2024/06/14 16:00:00","25021","284001042","10","100","0","8200","384001042"
"184001043","182100","2030/12/17 14:59:59","90","84001043","珀天的深域5-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010431","2024/06/14 16:00:00","25021","284001043","10","175","0","8400","384001043"
"184001044","182100","2030/12/17 14:59:59","90","84001044","珀天的深域5-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010441","2024/06/14 16:00:00","25021","284001044","10","50","0","8550","384001044"
"184001045","182100","2030/12/17 14:59:59","90","84001045","珀天的深域5-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010451","2024/06/14 16:00:00","25021","284001045","10","125","0","8750","384001045"
"184001046","182100","2030/12/17 14:59:59","90","84001046","珀天的深域5-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010461","2024/06/14 16:00:00","25021","284001046","10","200","0","8950","384001046"
"184001047","182100","2030/12/17 14:59:59","90","84001047","珀天的深域5-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010471","2024/06/14 16:00:00","25021","284001047","10","25","0","9100","384001047"
"184001048","182100","2030/12/17 14:59:59","90","84001048","珀天的深域5-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010481","2024/06/14 16:00:00","25021","284001048","10","100","0","9300","384001048"
"184001049","182100","2030/12/17 14:59:59","90","84001049","珀天的深域5-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010491","2024/06/14 16:00:00","25021","284001049","10","175","0","9500","384001049"
"184001050","182100","2030/12/17 14:59:59","90","84001050","珀天的深域5-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010501","2024/06/14 16:00:00","25021","284001050","10","50","0","9750","384001050"
"184001051","182100","2030/12/17 14:59:00","230","84001051","珀天的深域6-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010511","2025/03/15 16:00:00","25021","284001051","10","25","0","10000","384001051"
"184001052","182100","2030/12/17 14:59:00","230","84001052","珀天的深域6-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010521","2025/03/15 16:00:00","25021","284001052","10","100","0","10200","384001052"
"184001053","182100","2030/12/17 14:59:00","230","84001053","珀天的深域6-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010531","2025/03/15 16:00:00","25021","284001053","10","175","0","10400","384001053"
"184001054","182100","2030/12/17 14:59:00","230","84001054","珀天的深域6-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010541","2025/03/15 16:00:00","25021","284001054","10","50","0","10550","384001054"
"184001055","182100","2030/12/17 14:59:00","230","84001055","珀天的深域6-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010551","2025/03/15 16:00:00","25021","284001055","10","125","0","10750","384001055"
"184001056","182100","2030/12/17 14:59:00","230","84001056","珀天的深域6-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010561","2025/03/15 16:00:00","25021","284001056","10","200","0","10950","384001056"
"184001057","182100","2030/12/17 14:59:00","230","84001057","珀天的深域6-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010571","2025/03/15 16:00:00","25021","284001057","10","25","0","11100","384001057"
"184001058","182100","2030/12/17 14:59:00","230","84001058","珀天的深域6-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010581","2025/03/15 16:00:00","25021","284001058","10","100","0","11300","384001058"
"184001059","182100","2030/12/17 14:59:00","230","84001059","珀天的深域6-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010591","2025/03/15 16:00:00","25021","284001059","10","175","0","11500","384001059"
"184001060","182100","2030/12/17 14:59:00","230","84001060","珀天的深域6-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010601","2025/03/15 16:00:00","25021","284001060","10","50","0","11750","384001060"
"184001061","182100","2030/12/17 14:59:00","260","84001061","珀天的深域7-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010611","2025/03/15 16:00:00","25021","284001061","10","25","0","12000","384001061"
"184001062","182100","2030/12/17 14:59:00","260","84001062","珀天的深域7-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010621","2025/03/15 16:00:00","25021","284001062","10","100","0","12200","384001062"
"184001063","182100","2030/12/17 14:59:00","260","84001063","珀天的深域7-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010631","2025/03/15 16:00:00","25021","284001063","10","175","0","12400","384001063"
"184001064","182100","2030/12/17 14:59:00","260","84001064","珀天的深域7-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010641","2025/03/15 16:00:00","25021","284001064","10","50","0","12550","384001064"
"184001065","182100","2030/12/17 14:59:00","260","84001065","珀天的深域7-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010651","2025/03/15 16:00:00","25021","284001065","10","125","0","12750","384001065"
"184001066","182100","2030/12/17 14:59:00","260","84001066","珀天的深域7-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010661","2025/03/15 16:00:00","25021","284001066","10","200","0","12950","384001066"
"184001067","182100","2030/12/17 14:59:00","260","84001067","珀天的深域7-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010671","2025/03/15 16:00:00","25021","284001067","10","25","0","13100","384001067"
"184001068","182100","2030/12/17 14:59:00","260","84001068","珀天的深域7-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010681","2025/03/15 16:00:00","25021","284001068","10","100","0","13300","384001068"
"184001069","182100","2030/12/17 14:59:00","260","84001069","珀天的深域7-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010691","2025/03/15 16:00:00","25021","284001069","10","175","0","13500","384001069"
"184001070","182100","2030/12/17 14:59:00","260","84001070","珀天的深域7-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010701","2025/03/15 16:00:00","25021","284001070","10","50","0","13750","384001070"
"185001001","182100","2030/12/17 14:59:59","10","85001001","紫冥的深域1-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010011","2024/06/14 16:00:00","25021","285001001","10","25","0","0","385001001"
"185001002","182100","2030/12/17 14:59:59","10","85001002","紫冥的深域1-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010021","2024/06/14 16:00:00","25021","285001002","10","100","0","200","385001002"
"185001003","182100","2030/12/17 14:59:59","10","85001003","紫冥的深域1-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010031","2024/06/14 16:00:00","25021","285001003","10","175","0","400","385001003"
"185001004","182100","2030/12/17 14:59:59","10","85001004","紫冥的深域1-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010041","2024/06/14 16:00:00","25021","285001004","10","50","0","550","385001004"
"185001005","182100","2030/12/17 14:59:59","10","85001005","紫冥的深域1-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010051","2024/06/14 16:00:00","25021","285001005","10","125","0","750","385001005"
"185001006","182100","2030/12/17 14:59:59","10","85001006","紫冥的深域1-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010061","2024/06/14 16:00:00","25021","285001006","10","200","0","950","385001006"
"185001007","182100","2030/12/17 14:59:59","10","85001007","紫冥的深域1-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010071","2024/06/14 16:00:00","25021","285001007","10","25","0","1100","385001007"
"185001008","182100","2030/12/17 14:59:59","10","85001008","紫冥的深域1-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010081","2024/06/14 16:00:00","25021","285001008","10","100","0","1300","385001008"
"185001009","182100","2030/12/17 14:59:59","10","85001009","紫冥的深域1-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010091","2024/06/14 16:00:00","25021","285001009","10","175","0","1500","385001009"
"185001010","182100","2030/12/17 14:59:59","10","85001010","紫冥的深域1-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010101","2024/06/14 16:00:00","25021","285001010","10","50","0","1750","385001010"
"185001011","182100","2030/12/17 14:59:59","20","85001011","紫冥的深域2-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010111","2024/06/14 16:00:00","25021","285001011","10","25","0","2000","385001011"
"185001012","182100","2030/12/17 14:59:59","20","85001012","紫冥的深域2-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010121","2024/06/14 16:00:00","25021","285001012","10","100","0","2200","385001012"
"185001013","182100","2030/12/17 14:59:59","20","85001013","紫冥的深域2-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010131","2024/06/14 16:00:00","25021","285001013","10","175","0","2400","385001013"
"185001014","182100","2030/12/17 14:59:59","20","85001014","紫冥的深域2-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010141","2024/06/14 16:00:00","25021","285001014","10","50","0","2550","385001014"
"185001015","182100","2030/12/17 14:59:59","20","85001015","紫冥的深域2-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010151","2024/06/14 16:00:00","25021","285001015","10","125","0","2750","385001015"
"185001016","182100","2030/12/17 14:59:59","20","85001016","紫冥的深域2-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010161","2024/06/14 16:00:00","25021","285001016","10","200","0","2950","385001016"
"185001017","182100","2030/12/17 14:59:59","20","85001017","紫冥的深域2-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010171","2024/06/14 16:00:00","25021","285001017","10","25","0","3100","385001017"
"185001018","182100","2030/12/17 14:59:59","20","85001018","紫冥的深域2-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010181","2024/06/14 16:00:00","25021","285001018","10","100","0","3300","385001018"
"185001019","182100","2030/12/17 14:59:59","20","85001019","紫冥的深域2-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010191","2024/06/14 16:00:00","25021","285001019","10","175","0","3500","385001019"
"185001020","182100","2030/12/17 14:59:59","20","85001020","紫冥的深域2-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010201","2024/06/14 16:00:00","25021","285001020","10","50","0","3750","385001020"
"185001021","182100","2030/12/17 14:59:59","30","85001021","紫冥的深域3-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010211","2024/06/14 16:00:00","25021","285001021","10","25","0","4000","385001021"
"185001022","182100","2030/12/17 14:59:59","30","85001022","紫冥的深域3-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010221","2024/06/14 16:00:00","25021","285001022","10","100","0","4200","385001022"
"185001023","182100","2030/12/17 14:59:59","30","85001023","紫冥的深域3-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010231","2024/06/14 16:00:00","25021","285001023","10","175","0","4400","385001023"
"185001024","182100","2030/12/17 14:59:59","30","85001024","紫冥的深域3-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010241","2024/06/14 16:00:00","25021","285001024","10","50","0","4550","385001024"
"185001025","182100","2030/12/17 14:59:59","30","85001025","紫冥的深域3-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010251","2024/06/14 16:00:00","25021","285001025","10","125","0","4750","385001025"
"185001026","182100","2030/12/17 14:59:59","30","85001026","紫冥的深域3-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010261","2024/06/14 16:00:00","25021","285001026","10","200","0","4950","385001026"
"185001027","182100","2030/12/17 14:59:59","30","85001027","紫冥的深域3-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010271","2024/06/14 16:00:00","25021","285001027","10","25","0","5100","385001027"
"185001028","182100","2030/12/17 14:59:59","30","85001028","紫冥的深域3-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010281","2024/06/14 16:00:00","25021","285001028","10","100","0","5300","385001028"
"185001029","182100","2030/12/17 14:59:59","30","85001029","紫冥的深域3-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010291","2024/06/14 16:00:00","25021","285001029","10","175","0","5500","385001029"
"185001030","182100","2030/12/17 14:59:59","30","85001030","紫冥的深域3-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010301","2024/06/14 16:00:00","25021","285001030","10","50","0","5750","385001030"
"185001031","182100","2030/12/17 14:59:59","60","85001031","紫冥的深域4-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010311","2024/06/14 16:00:00","25021","285001031","10","25","0","6000","385001031"
"185001032","182100","2030/12/17 14:59:59","60","85001032","紫冥的深域4-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010321","2024/06/14 16:00:00","25021","285001032","10","100","0","6200","385001032"
"185001033","182100","2030/12/17 14:59:59","60","85001033","紫冥的深域4-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010331","2024/06/14 16:00:00","25021","285001033","10","175","0","6400","385001033"
"185001034","182100","2030/12/17 14:59:59","60","85001034","紫冥的深域4-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010341","2024/06/14 16:00:00","25021","285001034","10","50","0","6550","385001034"
"185001035","182100","2030/12/17 14:59:59","60","85001035","紫冥的深域4-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010351","2024/06/14 16:00:00","25021","285001035","10","125","0","6750","385001035"
"185001036","182100","2030/12/17 14:59:59","60","85001036","紫冥的深域4-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010361","2024/06/14 16:00:00","25021","285001036","10","200","0","6950","385001036"
"185001037","182100","2030/12/17 14:59:59","60","85001037","紫冥的深域4-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010371","2024/06/14 16:00:00","25021","285001037","10","25","0","7100","385001037"
"185001038","182100","2030/12/17 14:59:59","60","85001038","紫冥的深域4-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010381","2024/06/14 16:00:00","25021","285001038","10","100","0","7300","385001038"
"185001039","182100","2030/12/17 14:59:59","60","85001039","紫冥的深域4-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010391","2024/06/14 16:00:00","25021","285001039","10","175","0","7500","385001039"
"185001040","182100","2030/12/17 14:59:59","60","85001040","紫冥的深域4-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010401","2024/06/14 16:00:00","25021","285001040","10","50","0","7750","385001040"
"185001041","182100","2030/12/17 14:59:59","90","85001041","紫冥的深域5-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010411","2024/06/14 16:00:00","25021","285001041","10","25","0","8000","385001041"
"185001042","182100","2030/12/17 14:59:59","90","85001042","紫冥的深域5-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010421","2024/06/14 16:00:00","25021","285001042","10","100","0","8200","385001042"
"185001043","182100","2030/12/17 14:59:59","90","85001043","紫冥的深域5-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010431","2024/06/14 16:00:00","25021","285001043","10","175","0","8400","385001043"
"185001044","182100","2030/12/17 14:59:59","90","85001044","紫冥的深域5-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010441","2024/06/14 16:00:00","25021","285001044","10","50","0","8550","385001044"
"185001045","182100","2030/12/17 14:59:59","90","85001045","紫冥的深域5-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010451","2024/06/14 16:00:00","25021","285001045","10","125","0","8750","385001045"
"185001046","182100","2030/12/17 14:59:59","90","85001046","紫冥的深域5-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010461","2024/06/14 16:00:00","25021","285001046","10","200","0","8950","385001046"
"185001047","182100","2030/12/17 14:59:59","90","85001047","紫冥的深域5-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010471","2024/06/14 16:00:00","25021","285001047","10","25","0","9100","385001047"
"185001048","182100","2030/12/17 14:59:59","90","85001048","紫冥的深域5-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010481","2024/06/14 16:00:00","25021","285001048","10","100","0","9300","385001048"
"185001049","182100","2030/12/17 14:59:59","90","85001049","紫冥的深域5-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010491","2024/06/14 16:00:00","25021","285001049","10","175","0","9500","385001049"
"185001050","182100","2030/12/17 14:59:59","90","85001050","紫冥的深域5-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010501","2024/06/14 16:00:00","25021","285001050","10","50","0","9750","385001050"
"185001051","182100","2030/12/17 14:59:00","230","85001051","紫冥的深域6-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010511","2025/03/15 16:00:00","25021","285001051","10","25","0","10000","385001051"
"185001052","182100","2030/12/17 14:59:00","230","85001052","紫冥的深域6-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010521","2025/03/15 16:00:00","25021","285001052","10","100","0","10200","385001052"
"185001053","182100","2030/12/17 14:59:00","230","85001053","紫冥的深域6-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010531","2025/03/15 16:00:00","25021","285001053","10","175","0","10400","385001053"
"185001054","182100","2030/12/17 14:59:00","230","85001054","紫冥的深域6-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010541","2025/03/15 16:00:00","25021","285001054","10","50","0","10550","385001054"
"185001055","182100","2030/12/17 14:59:00","230","85001055","紫冥的深域6-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010551","2025/03/15 16:00:00","25021","285001055","10","125","0","10750","385001055"
"185001056","182100","2030/12/17 14:59:00","230","85001056","紫冥的深域6-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010561","2025/03/15 16:00:00","25021","285001056","10","200","0","10950","385001056"
"185001057","182100","2030/12/17 14:59:00","230","85001057","紫冥的深域6-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010571","2025/03/15 16:00:00","25021","285001057","10","25","0","11100","385001057"
"185001058","182100","2030/12/17 14:59:00","230","85001058","紫冥的深域6-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010581","2025/03/15 16:00:00","25021","285001058","10","100","0","11300","385001058"
"185001059","182100","2030/12/17 14:59:00","230","85001059","紫冥的深域6-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010591","2025/03/15 16:00:00","25021","285001059","10","175","0","11500","385001059"
"185001060","182100","2030/12/17 14:59:00","230","85001060","紫冥的深域6-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010601","2025/03/15 16:00:00","25021","285001060","10","50","0","11750","385001060"
"185001061","182100","2030/12/17 14:59:00","260","85001061","紫冥的深域7-1","10","25015","0","10","100840","215","0","85001","0","90","0","850010611","2025/03/15 16:00:00","25021","285001061","10","25","0","12000","385001061"
"185001062","182100","2030/12/17 14:59:00","260","85001062","紫冥的深域7-2","10","25015","0","10","100840","215","0","85001","0","90","0","850010621","2025/03/15 16:00:00","25021","285001062","10","100","0","12200","385001062"
"185001063","182100","2030/12/17 14:59:00","260","85001063","紫冥的深域7-3","10","25015","0","10","100840","215","0","85001","0","90","0","850010631","2025/03/15 16:00:00","25021","285001063","10","175","0","12400","385001063"
"185001064","182100","2030/12/17 14:59:00","260","85001064","紫冥的深域7-4","10","25015","0","10","100840","215","0","85001","0","90","0","850010641","2025/03/15 16:00:00","25021","285001064","10","50","0","12550","385001064"
"185001065","182100","2030/12/17 14:59:00","260","85001065","紫冥的深域7-5","10","25015","0","10","100840","215","0","85001","0","90","0","850010651","2025/03/15 16:00:00","25021","285001065","10","125","0","12750","385001065"
"185001066","182100","2030/12/17 14:59:00","260","85001066","紫冥的深域7-6","10","25015","0","10","100850","215","0","85001","0","90","0","850010661","2025/03/15 16:00:00","25021","285001066","10","200","0","12950","385001066"
"185001067","182100","2030/12/17 14:59:00","260","85001067","紫冥的深域7-7","10","25015","0","10","100840","215","0","85001","0","90","0","850010671","2025/03/15 16:00:00","25021","285001067","10","25","0","13100","385001067"
"185001068","182100","2030/12/17 14:59:00","260","85001068","紫冥的深域7-8","10","25015","0","10","100840","215","0","85001","0","90","0","850010681","2025/03/15 16:00:00","25021","285001068","10","100","0","13300","385001068"
"185001069","182100","2030/12/17 14:59:00","260","85001069","紫冥的深域7-9","10","25015","0","10","100840","215","0","85001","0","90","0","850010691","2025/03/15 16:00:00","25021","285001069","10","175","0","13500","385001069"
"185001070","182100","2030/12/17 14:59:00","260","85001070","紫冥的深域7-10","10","25015","0","10","85001","215","0","85001","0","90","0","850010701","2025/03/15 16:00:00","25021","285001070","10","50","0","13750","385001070"
