fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1003","9","31060401","1003","0","0","0","0","0","0","0","1003","1004","0","1003","0","1003","1004","1003","1","0","0","1003","310604"
"1003","9","31060501","1003","0","0","0","0","0","0","0","1003","1004","0","1003","0","1003","1004","1003","1","0","0","1003","310605"
"1003","6","31060601","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1002","0","1002","1","0","0","1001","310606"
"1003","5","31060701","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","1","0","0","1001","310607"
"1","7","31070001","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1002","5","0","0","1001","310700"
"1","7","31070101","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1002","5","0","0","1001","310701"
"1","7","31070201","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1002","5","0","0","1001","310702"
"1","7","31070301","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1002","5","0","0","1001","310703"
"1","4","31070401","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","310704"
"1004","4","31070501","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","310705"
"1005","4","31070502","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","310705"
"1","8","31070601","1001","0","0","0","0","0","0","0","1002","1","0","1001","0","1","0","1002","5","0","0","1001","310706"
"1002","6","31070701","1004","0","0","0","0","0","0","0","0","1004","0","0","0","1001","0","1002","2","0","0","1004","310707"
"1002","8","31080001","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310800"
"1005","4","31080002","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1004","1","0","0","1","310800"
"1002","8","31080101","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310801"
"1002","8","31080201","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310802"
"1002","8","31080301","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310803"
"1","4","31080401","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","310804"
"1005","3","31080501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","1","0","0","1","310805"
"1002","8","31080502","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310805"
"1002","8","31080601","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","5","0","0","1","310806"
"1","5","31090001","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1001","310900"
"1","6","31100001","1","0","0","0","0","0","0","0","0","1","0","0","0","1001","0","1","1","0","0","1001","311000"
"1","6","31100002","1001","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1002","311000"
"1003","4","31100101","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","311001"
"1003","4","31100201","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","311002"
"1","5","31110001","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1","311100"
"1","5","31110101","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1","311101"
"1","5","31110201","1002","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1001","311102"
"1","8","31110301","1002","0","0","0","0","0","0","0","1001","1","0","1002","0","1","0","1","3","0","0","1001","311103"
"1","5","31110302","1002","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1002","311103"
"1","6","31110401","1002","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1002","311104"
"1","4","31110501","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","311105"
"1","6","31110601","1","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1","1","0","0","1001","311106"
"1","5","31110602","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1002","311106"
"1002","9","31120001","1002","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","1002","1002","4","0","0","1003","311200"
"1002","10","31120101","1003","0","0","0","0","1002","0","0","1003","1002","0","1002","0","1002","1003","1001","3","0","0","1003","311201"
"1002","7","31120201","1002","0","0","0","0","0","0","0","1002","1002","0","0","0","1002","0","1001","3","0","0","1002","311202"
"1002","7","31120301","1002","0","0","0","0","0","0","0","1002","1002","0","0","0","1002","0","1001","3","0","0","1002","311203"
"1002","7","31120401","1002","0","0","0","0","0","0","0","1002","1002","0","0","0","1002","0","1001","3","0","0","1002","311204"
"1","6","31130001","1005","0","0","0","0","0","0","0","1007","1004","0","1008","0","1006","1009","1002","1","0","0","1001","311300"
"1","16","31130101","1","0","1006","1005","0","1","1005","0","1006","1005","0","1005","1006","1","1","1006","2","0","1","1","311301"
"1","16","31130201","1","0","1008","1007","0","1","1007","0","1008","1007","0","1007","1008","1","1","1008","2","0","1","1","311302"
"1004","7","31130301","1004","0","0","0","0","0","0","0","1001","1001","0","0","0","1002","0","1002","2","0","0","1004","311303"
"1004","15","31130401","1004","0","1010","0","0","1010","1009","0","1010","1010","0","1009","1004","1009","1009","1009","2","0","1010","1009","311304"
"1010","4","31130501","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1010","1","0","0","1010","311305"
"1004","9","31130601","1004","0","0","0","0","0","0","0","1004","1001","0","1004","0","1002","1001","1004","1","0","0","1002","311306"
"1","12","31140001","1001","0","0","0","0","1","1002","0","1","1","0","1001","1001","1002","1004","1004","7","0","0","1001","311400"
"1","9","31140101","1004","0","0","0","0","0","0","0","1","1","0","1","0","1001","1004","1","6","0","0","1001","311401"
"1","9","31140201","1004","0","0","0","0","0","0","0","1","1","0","1","0","1001","1004","1","6","0","0","1001","311402"
"1","9","31140301","1004","0","0","0","0","0","0","0","1","1","0","1","0","1001","1004","1","6","0","0","1001","311403"
"1001","9","31140401","1001","0","0","0","0","0","0","0","1","1","0","1001","0","1002","1002","1002","7","0","0","1002","311404"
"1","8","31140501","1","0","0","0","0","0","0","0","1","1002","0","1002","0","1","0","1","5","0","0","1","311405"
"1001","11","31140601","1","0","0","0","0","1","0","0","1","1004","0","1001","1001","1001","1004","1001","7","0","0","1","311406"
"1001","11","31140701","1","0","0","0","0","1","0","0","1","1004","0","1001","1001","1001","1004","1001","7","0","0","1","311407"
"1002","4","31140801","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","311408"
"1001","11","31140901","1003","0","0","0","0","1003","0","0","1003","1004","0","1001","1001","1001","1004","1001","7","0","0","1003","311409"
"1","7","31150001","1","0","0","0","0","0","0","0","1","1","0","0","0","1001","0","1","1","0","0","1001","311500"
"1","7","31150101","1","0","0","0","0","0","0","0","1","1","0","0","0","1001","0","1","1","0","0","1001","311501"
"1","5","31150201","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1002","1","0","0","1001","311502"
"1","6","31150202","1001","0","0","0","0","0","0","0","0","1","0","0","0","1002","0","1002","1","0","0","1001","311502"
"1","5","31150301","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1002","1","0","0","1001","311503"
"1001","4","31150302","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1","311503"
"1006","6","31150401","1007","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1007","2","0","0","1","311504"
"1","4","31150501","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","1","0","0","1","311505"
"1","9","31150601","1","0","0","0","0","0","0","0","1001","1001","0","1007","0","1007","1001","1001","1","0","0","1007","311506"
"1001","6","31150602","1007","0","0","0","0","0","0","0","0","1001","0","0","0","1001","0","1","1","0","0","1007","311506"
"1009","4","31160001","1","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1","311600"
"1","2","31160101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311601"
"1","2","31160201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311602"
"1","2","31160301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311603"
"1007","3","31160401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","311604"
"1002","3","31160501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","311605"
"1","5","31160601","1","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","1","0","0","1","311606"
"1001","2","31170001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311700"
"1","2","31170101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311701"
"1003","2","31170201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","311702"
"1001","2","31170301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311703"
"1001","3","31180001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","311800"
"1","2","31180101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","311801"
"1004","2","31180201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1004","311802"
"1001","3","31180301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","311803"
"1","7","31190001","1","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1001","2","0","0","1","311900"
"1003","6","31200001","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312000"
"1003","6","31200101","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312001"
"1003","6","31200201","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312002"
"1003","6","31200301","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312003"
"1003","6","31200401","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312004"
"1003","6","31200501","1001","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1002","3","0","0","1001","312005"
"1","3","31210001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1","312100"
"1","5","31210101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1","312101"
"1","4","31210201","1","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","1","0","0","1001","312102"
"1","5","31210301","1001","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1001","312103"
"1","4","31210401","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1","1","0","0","1004","312104"
"1","3","31210501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","312105"
"1","6","31210601","1001","0","0","0","0","0","0","0","0","1","0","0","0","1001","0","1001","1","0","0","1001","312106"
"1007","4","31220001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1007","1","0","0","1002","312200"
"1","4","31220101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","2","0","0","1","312201"
"1","4","31220201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","2","0","0","1","312202"
"1007","4","31220301","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1007","2","0","0","1007","312203"
"1003","6","31220401","1007","0","0","0","0","0","0","0","1007","1007","0","1007","0","1007","0","1004","2","0","0","1007","312204"
"1002","5","31220501","1007","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","1007","1","0","0","1007","312205"
"1007","8","31220601","1007","0","0","0","0","0","0","0","1007","1007","0","1002","0","1002","0","1002","1","0","0","1007","312206"
"1005","5","31230001","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1002","1","0","0","1001","312300"
"1005","2","31230101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1005","312301"
"1005","2","31230201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1005","312302"
"1005","2","31230301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1005","312303"
"1005","18","31230401","1005","0","1002","1005","0","1005","1005","1002","1002","1005","0","1005","1002","1005","1005","1005","9","1002","1005","1002","312304"
"1005","8","31230501","1005","0","0","0","0","0","0","0","1001","1005","0","1005","0","1005","0","1001","1","0","0","1005","312305"
"1005","8","31230601","1001","0","0","0","0","0","0","0","1005","1005","0","1001","0","1005","0","1005","1","0","0","1005","312306"
"1002","5","31230701","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","2","0","0","1003","312307"
"1001","2","31240001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1001","312400"
"1001","2","31240101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1001","312401"
"1","8","31250001","1","0","0","0","0","0","0","0","1","1001","0","1","0","1002","0","1","3","0","0","1","312500"
"1002","8","31250002","1004","0","0","0","0","0","0","0","1001","1","0","1002","0","1","0","1001","2","0","0","1","312500"
"1001","2","31250101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","312501"
"1002","6","31250201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1001","1","0","0","1002","312502"
"1002","6","31250301","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1001","1","0","0","1002","312503"
"1002","6","31250401","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1001","1","0","0","1002","312504"
"1002","6","31250501","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1001","1","0","0","1002","312505"
"1002","6","31250601","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1001","1","0","0","1002","312506"
"1004","5","31260001","1004","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1004","1","0","0","1004","312600"
"1004","5","31260101","1004","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1004","1","0","0","1004","312601"
"1004","5","31260201","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1001","1","0","0","1004","312602"
"1004","7","31260301","1004","0","0","0","0","0","0","0","1001","1001","0","0","0","1004","0","1004","1","0","0","1004","312603"
"1004","4","31260401","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","3","0","0","1002","312604"
"1005","6","31260501","1004","0","0","0","0","0","0","0","0","1004","0","0","0","1004","0","1001","2","0","0","1004","312605"
"1004","7","31260601","1004","0","0","0","0","0","0","0","1004","1004","0","0","0","1001","0","1004","1","0","0","1001","312606"
"1","6","31270001","1001","0","0","0","0","0","0","0","0","1","0","0","0","1002","0","1","1","0","0","1001","312700"
"1","2","31270101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","312701"
"1","6","31270201","1","0","0","0","0","0","0","0","0","1002","0","0","0","1","0","1","1","0","0","1","312702"
"1","8","31270301","1","0","0","0","0","0","0","0","1002","1","0","1","0","1","0","1002","2","0","0","1","312703"
"1","15","31270401","1004","0","1","0","0","1","1004","0","1","1","0","1","1","1","1004","1","3","0","1","1","312704"
"1","5","31270501","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1","312705"
"1","7","31270601","1002","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","1002","312706"
"1","5","31280001","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1002","1","0","0","1001","312800"
"1005","6","31280101","1005","0","0","0","0","0","0","0","0","1001","0","0","0","1007","0","1005","2","0","0","1001","312801"
"1005","6","31280201","1005","0","0","0","0","0","0","0","0","1001","0","0","0","1008","0","1005","2","0","0","1001","312802"
"1005","5","31280301","1002","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1001","2","0","0","1005","312803"
"1005","3","31280401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1005","312804"
"1004","8","31280501","1005","0","0","0","0","0","0","0","1001","1001","0","1005","0","1001","0","1005","1","0","0","1005","312805"
"1005","5","31280601","1006","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1001","2","0","0","1005","312806"
"1005","6","31290001","1001","0","0","0","0","0","0","0","0","1005","0","0","0","1005","0","1005","1","0","0","1001","312900"
"1002","9","31290002","1010","0","0","0","0","0","0","0","1001","1002","0","1010","0","1010","0","1001","1","0","0","1010","312900"
"1005","6","31290201","1001","0","0","0","0","0","0","0","0","1005","0","0","0","1005","0","1005","1","0","0","1001","312902"
"1002","9","31290202","1010","0","0","0","0","0","0","0","1001","1002","0","1010","0","1010","0","1001","1","0","0","1010","312902"
"1005","4","31300001","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1005","313000"
"1002","7","31300002","1001","0","0","0","0","0","0","0","1010","1010","0","0","0","1002","0","1010","1","0","0","1001","313000"
"1005","4","31300201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1005","313002"
"1002","7","31300202","1001","0","0","0","0","0","0","0","1010","1010","0","0","0","1002","0","1010","1","0","0","1001","313002"
"1","5","31310001","1","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","1","0","0","1","313100"
"1","5","31310101","1","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","1","0","0","1","313101"
"1","6","31310201","1","0","0","0","0","0","0","0","0","1001","0","0","0","1","0","1","1","0","0","1","313102"
"1","10","31310301","1","0","0","0","0","1","0","0","1001","1","0","1","0","1","1","1","2","0","0","1001","313103"
"1","9","31310401","1001","0","0","0","0","0","0","0","1","1","0","1","0","1","1001","1","1","0","0","1001","313104"
"1","5","31310501","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","1","0","0","1","313105"
"1","10","31310601","1","0","0","0","0","1","0","0","1001","1","0","1","0","1","1","1","2","0","0","1001","313106"
"1","5","31320001","1002","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","313200"
"1","4","31320101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","1","0","0","1","313201"
"1","4","31320201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","1","0","0","1","313202"
"1","5","31320301","1002","0","0","0","0","0","0","0","1","1","0","1002","0","1","0","1","1","0","0","1002","313203"
"1005","9","31320401","1005","0","0","0","0","0","0","0","1005","1005","0","1005","0","1001","1001","1005","3","0","0","1001","313204"
"1007","9","31320501","1007","0","0","0","0","0","0","0","1008","1008","0","1007","0","1007","1008","1007","1","0","0","1007","313205"
"1005","7","31320601","1002","0","0","0","0","0","0","0","1002","1005","0","0","0","1005","0","1002","1","0","0","1005","313206"
"1","7","31330001","1005","0","0","0","0","0","0","0","0","1004","0","0","0","1006","0","1002","1","0","0","1001","313300"
"1001","8","31330101","1001","0","0","0","0","0","0","0","1001","1001","0","1002","0","1002","0","1002","1","0","0","1001","313301"
"1001","8","31330201","1001","0","0","0","0","0","0","0","1001","1001","0","1002","0","1002","0","1002","1","0","0","1001","313302"
"1001","3","31330301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1001","313303"
"1005","3","31330302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","1","0","0","1004","313303"
"1001","4","31330401","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1006","1","0","0","1002","313304"
"1001","3","31330501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1001","313305"
"1001","8","31330601","1001","0","0","0","0","0","0","0","1001","1001","0","1002","0","1002","0","1002","1","0","0","1001","313306"
"1004","11","31330602","1005","0","0","0","0","1005","0","0","1004","1004","0","1005","1005","1005","1004","1005","1","0","0","1004","313306"
"1002","6","31340001","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1001","2","0","0","1002","313400"
"1002","6","31340101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1001","2","0","0","1002","313401"
"1002","6","31340201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1001","2","0","0","1002","313402"
"1002","4","31350001","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","313500"
"1002","4","31350101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","313501"
"1002","4","31350201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","313502"
"1001","4","31360001","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","313600"
"1001","4","31360101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","313601"
"1001","4","31360201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","313602"
"1002","5","31370001","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313700"
"1002","5","31370101","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313701"
"1004","5","31370201","1004","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313702"
"1004","5","31370301","1004","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313703"
"1004","5","31370401","1004","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313704"
"1002","5","31370501","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313705"
"1003","2","31370601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","313706"
"1004","5","31370701","1004","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313707"
"1002","5","31370801","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313708"
"1002","5","31370901","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313709"
"1002","5","31371001","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313710"
"1002","5","31371101","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","313711"
"1001","12","31380001","1002","0","0","0","0","1006","1006","0","1006","1006","0","1006","1006","1006","1003","1006","10","0","0","1006","313800"
"1001","12","31380101","1002","0","0","0","0","1006","1006","0","1006","1006","0","1006","1006","1006","1003","1006","10","0","0","1006","313801"
"1001","12","31380201","1002","0","0","0","0","1006","1006","0","1006","1006","0","1006","1006","1006","1003","1006","10","0","0","1006","313802"
"1002","15","31390001","1001","0","1002","0","0","1002","1005","0","1004","1002","0","1001","1001","1002","1001","1001","13","0","1001","1003","313900"
"1002","16","31390201","1001","0","1001","1002","0","1002","1002","0","1004","1002","0","1001","1001","1002","1001","1001","14","0","1005","1003","313902"
"1001","6","31400001","1005","0","0","0","0","0","0","0","0","1004","0","0","0","1006","0","1003","3","0","0","1002","314000"
"1001","6","31400101","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","3","0","0","1002","314001"
"1001","6","31400201","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","3","0","0","1002","314002"
"1001","6","31400301","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","3","0","0","1002","314003"
"1007","3","31400401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1006","2","0","0","1006","314004"
"1007","3","31400501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1006","2","0","0","1006","314005"
"1001","6","31400601","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","3","0","0","1002","314006"
"1004","10","31410001","1004","0","0","0","0","1001","0","0","1004","1004","0","1001","0","1001","1004","1001","4","0","0","1004","314100"
"1","12","31410101","1","0","0","0","0","1","1001","0","1","1","0","1","1","1","1","1","6","0","0","1","314101"
"1","12","31410201","1","0","0","0","0","1","1001","0","1","1","0","1","1","1","1","1","6","0","0","1","314102"
"1004","10","31410301","1004","0","0","0","0","1001","0","0","1004","1004","0","1001","0","1001","1004","1001","4","0","0","1004","314103"
"1002","3","31410401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","314104"
"1004","3","31410501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","314105"
"1004","10","31410601","1004","0","0","0","0","1001","0","0","1004","1004","0","1001","0","1001","1004","1001","4","0","0","1004","314106"
"1","18","31420001","1","0","1002","1001","1002","1","1","1","1","1","0","1002","1","1","1001","1002","16","1","1","1001","314200"
"1","19","31420101","1002","0","1002","1","1002","1002","1002","1","1001","1","0","1","1","1","1","1002","18","1001","1","1","314201"
"1","19","31420201","1001","0","1002","1","1002","1002","1002","1","1002","1","0","1","1","1","1","1002","18","1001","1","1","314202"
"1002","7","31420202","1002","0","0","0","0","0","0","0","1002","1002","0","0","0","1002","0","1002","4","0","0","1002","314202"
"1","7","31420203","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","4","0","0","1","314202"
"1","18","31420301","1","0","1002","1001","1002","1","1","1","1","1","0","1002","1","1","1001","1002","16","1","1","1001","314203"
"1","3","31420401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","314204"
"1003","4","31420501","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","314205"
"1005","4","31420502","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","2","0","0","1005","314205"
"1006","4","31420503","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","2","0","0","1006","314205"
