c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81012207","0","0","10122101","5122301","1","510331","1","0","0","40","0","0.7","BOSS戰（NORMAL）","bgm_MC048","0","3","-85","0.5","100000","0","0.8","20","332","610122011","81012207","10122","1012201","1","2023/11/01 16:00:00","-50","1","0","800","610122001","100","0","0.03","2023/11/19 15:59:59","55","0","10122102","0.7","bgm_MC048","1.7","0","90"
"81012208","0","0","10122201","5122302","1","510332","1","0","0","40","0","0.7","BOSS戰（HARD）","bgm_MC048","0","1","-10","0.5","100000","0","0.8","30","-415","610122021","81012208","10122","1012202","2","2023/11/01 16:00:00","-50","1","0","145","610122002","100","0","0.03","2023/11/19 15:59:59","-75","0","10122201","0.75","bgm_MC048","1.7","0","90"
"81012208","0","1","10122301","5122308","0","510333","1","0","0","40","0","0.7","Boss戰（VERY HARD）","bgm_MC048","0","0","-70","0.5","100000","0","0.8","30","-240","610122031","81012208","10122","1012203","3","2023/11/01 16:00:00","-50","1","0","480","610122003","100","0","0.03","2023/11/19 15:59:59","55","0","10122201","0.75","bgm_MC048","1.7","0","90"
"81012208","0","0","10122401","0","0","0","1","0","0","-120","0","0","0","bgm_MC048","0","0","0","0","100000","0","1","0","0","610122041","81012208","10122","1012204","4","2023/11/01 16:00:00","0","1","0","0","610122004","100","0","0.03","2023/11/19 15:59:59","0","0","0","0","bgm_MC048","1.3","0","90"
"81012208","0","0","10122401","0","0","0","1","0","0","-120","0","0","0","bgm_MC048","0","0","0","0","100000","0","1","0","0","610122041","81012208","10122","1012205","5","2023/11/01 16:00:00","0","1","0","0","610122004","100","0","0.03","2023/11/19 15:59:59","0","0","0","0","bgm_MC048","1.3","0","90"
"102593","0","0","10123101","5096301","1","510331","1","1","0","-120","0","1.1","BOSS戰（NORMAL）","bgm_M604","0","3","-85","0.6","100000","0","0.8","20","900","610123011","102593","10123","1012301","1","2023/11/17 16:00:00","0","1","0","800","610123001","380","0","0.03","2023/11/27 15:59:59","-51","0","10123102","0.8","bgm_M604","1.3","0","90"
"102603","0","0","10123201","5096302","1","510332","1","1","0","-120","0","1.1","BOSS戰（HARD）","bgm_M604","0","1","-10","0.6","100000","0","0.8","30","172","610123021","102603","10123","1012302","2","2023/11/17 16:00:00","0","1","0","145","610123002","380","0","0.03","2023/11/27 15:59:59","-15","0","10123201","0.8","bgm_M604","1.3","0","90"
"102603","0","1","10123301","5096308","0","510333","1","1","0","-120","0","1.1","Boss戰（VERY HARD）","bgm_M604","0","0","-70","0.6","100000","0","0.8","30","514","610123031","102603","10123","1012303","3","2023/11/17 16:00:00","0","1","0","480","610123003","380","0","0.03","2023/11/27 15:59:59","-51","0","10123201","0.8","bgm_M604","1.3","0","90"
"102603","0","0","10123401","0","0","0","1","1","0","-120","0","0","0","bgm_M604","0","0","0","0","100000","0","1","0","0","610123041","102603","10123","1012304","4","2023/11/17 16:00:00","0","1","0","0","610123004","380","0","0.03","2023/11/27 15:59:59","0","0","0","0","bgm_M604","1.3","0","90"
"102603","0","0","10123401","0","0","0","1","1","0","-120","0","0","0","bgm_M604","0","0","0","0","100000","0","1","0","0","610123041","102603","10123","1012305","5","2023/11/17 16:00:00","0","1","0","0","610123004","380","0","0.03","2023/11/27 15:59:59","0","0","0","0","bgm_M604","1.3","0","90"
"81012401","0","0","10124101","5124301","1","510331","1","0","0","-20","-30","1.1","BOSS戰（NORMAL）","bgm_MC058","0","3","-85","0.5","100000","0","0.8","20","430","610124011","81012401","10124","1012401","1","2023/12/01 16:00:00","10","1","0","770","610124001","200","0","0.03","2023/12/19 15:59:59","-30","0","10124102","1","bgm_MC058","0.83","0","90"
"81012402","0","0","10124201","5124302","1","510332","1","0","0","-20","-30","1.1","BOSS戰（HARD）","bgm_MC058","0","1","110","0.5","100000","0","0.8","30","-217","610124021","81012402","10124","1012402","2","2023/12/01 16:00:00","10","1","0","720","610124002","200","0","0.03","2023/12/19 15:59:59","-122","0","10124201","1","bgm_MC058","0.83","0","90"
"81012402","0","1","10124301","5124308","0","510333","1","0","0","-20","-30","1.1","Boss戰（VERY HARD）","bgm_MC058","0","0","-40","0.5","100000","0","0.8","30","475","610124031","81012402","10124","1012403","3","2023/12/01 16:00:00","10","1","0","490","610124003","200","0","0.03","2023/12/19 15:59:59","-86","0","10124201","1","bgm_MC058","0.83","0","90"
"81012402","0","0","10124401","0","0","0","1","0","0","-20","0","0","0","bgm_MC058","0","0","0","0","100000","0","1","0","0","610124041","81012402","10124","1012404","4","2023/12/01 16:00:00","0","1","0","0","610124004","255","0","0.03","2023/12/19 15:59:59","0","0","0","0","bgm_MC058","0.83","0","90"
"81012402","0","0","10124401","0","0","0","1","0","0","-20","0","0","0","bgm_MC058","0","0","0","0","100000","0","1","0","0","610124041","81012402","10124","1012405","5","2023/12/01 16:00:00","0","1","0","0","610124004","255","0","0.03","2023/12/19 15:59:59","0","0","0","0","bgm_MC058","0.83","0","90"
"81000405","0","0","10125101","5098301","1","510331","1","1","0","-85","0","0.8","BOSS戰（NORMAL）","bgm_M611","0","3","-85","0.8","100000","-5","0.9","20","439","610125011","81000405","10125","1012501","1","2023/12/18 16:00:00","0","1","0","800","610125001","260","0","0.03","2023/12/28 15:59:59","-69","0","10125103","0.8","bgm_M611","1.35","0","90"
"81000406","0","0","10125201","5098302","1","510332","1","1","0","-85","0","0.8","BOSS戰（HARD）","bgm_M611","0","1","-10","0.8","100000","-5","0.9","30","-184","610125021","81000406","10125","1012502","2","2023/12/18 16:00:00","0","1","0","145","610125002","260","0","0.03","2023/12/28 15:59:59","-4","0","10125201","0.8","bgm_M611","1.35","0","90"
"81000406","0","1","10125301","5098308","0","510333","1","1","0","-85","0","0.8","Boss戰（VERY HARD）","bgm_M611","0","0","-70","0.8","100000","-5","0.9","30","525","610125031","81000406","10125","1012503","3","2023/12/18 16:00:00","0","1","0","480","610125003","260","0","0.03","2023/12/28 15:59:59","-82","0","10125201","0.8","bgm_M611","1.35","0","90"
"81000406","0","0","10125401","0","0","0","1","1","0","-120","0","0","0","bgm_M611","0","0","0","0","100000","0","1","0","0","610125041","81000406","10125","1012504","4","2023/12/18 16:00:00","0","1","0","0","610125004","260","0","0.03","2023/12/28 15:59:59","0","0","0","0","bgm_M611","1.3","0","90"
"81000406","0","0","10125401","0","0","0","1","1","0","-120","0","0","0","bgm_M611","0","0","0","0","100000","0","1","0","0","610125041","81000406","10125","1012505","5","2023/12/18 16:00:00","0","1","0","0","610125004","260","0","0.03","2023/12/28 15:59:59","0","0","0","0","bgm_M611","1.3","0","90"
"81012607","0","0","10126101","5126301","1","510331","1","0","0","-25","-10","0.7","BOSS戰（NORMAL）","bgm_MC066","0","3","-85","0.8","100000","0","1","20","912","610126011","81012607","10126","1012601","1","2024/01/01 16:00:00","10","1","0","800","610126001","145","0","0.03","2024/01/19 15:59:59","-64","0","10126101","0.55","bgm_MC066","1.5","0","90"
"81012608","0","0","10126201","5126302","1","510332","1","0","0","-25","-10","0.7","BOSS戰（HARD）","bgm_MC066","0","1","-10","0.8","100000","0","1","30","-260","610126021","81012608","10126","1012602","2","2024/01/01 16:00:00","10","1","0","145","610126002","145","0","0.03","2024/01/19 15:59:59","48","0","10126201","0.55","bgm_MC066","1.5","0","90"
"81012608","0","1","10126301","5126308","0","510333","1","0","0","-25","-10","0.7","Boss戰（VERY HARD）","bgm_MC066","0","0","-70","0.8","100000","0","1","30","475","610126031","81012608","10126","1012603","3","2024/01/01 16:00:00","10","1","0","480","610126003","145","0","0.03","2024/01/19 15:59:59","-60","0","10126201","0.6","bgm_MC066","1.5","0","90"
"81012608","0","0","10126401","0","0","0","1","0","0","-25","0","0","0","bgm_MC066","0","0","0","0","100000","0","1","0","0","610126041","81012608","10126","1012604","4","2024/01/01 16:00:00","0","1","0","0","610126004","145","0","0.03","2024/01/19 15:59:59","0","0","0","0","bgm_MC066","1.5","0","90"
"81012608","0","0","10126401","0","0","0","1","0","0","-25","0","0","0","bgm_MC066","0","0","0","0","100000","0","1","0","0","610126041","81012608","10126","1012605","5","2024/01/01 16:00:00","0","1","0","0","610126004","145","0","0.03","2024/01/19 15:59:59","0","0","0","0","bgm_MC066","1.5","0","90"
"81010001","0","0","10127101","5100301","1","510401","1.1","1","0","-70","0","1","BOSS戰（NORMAL）","bgm_M621","0","3","-125","0.67","100000","0","1.1","20","555","610127011","81010001","10127","1012701","1","2024/01/17 16:00:00","25","1","0","0","610127001","150","0","0.03","2024/01/27 15:59:59","-74","0","10127102","0.75","bgm_M621","1.5","0","90"
"81010002","0","0","10127201","5100302","1","510402","1.1","1","0","-70","0","1","BOSS戰（HARD）","bgm_M621","0","1","-10","0.67","100000","0","1.1","30","-242","610127021","81010002","10127","1012702","2","2024/01/17 16:00:00","25","1","0","145","610127002","150","0","0.03","2024/01/27 15:59:59","12","0","10127201","0.75","bgm_M621","1.5","0","90"
"81010002","0","1","10127301","5100308","0","510402","1.1","1","0","-70","0","1","Boss戰（VERY HARD）","bgm_M621","0","0","-70","0.67","100000","0","1.1","30","483","610127031","81010002","10127","1012703","3","2024/01/17 16:00:00","25","1","0","480","610127003","150","0","0.03","2024/01/27 15:59:59","-67","0","10127201","0.75","bgm_M621","1.5","0","90"
"81010002","0","0","10127401","0","0","0","1.1","1","0","-70","0","0","0","bgm_M621","0","0","0","0","100000","0","1.1","0","0","610127041","81010002","10127","1012704","4","2024/01/17 16:00:00","0","1","0","0","610127004","150","0","0.03","2024/01/27 15:59:59","0","0","0","0","bgm_M621","1.5","0","90"
"81010002","0","0","10127401","0","0","0","1.1","1","0","-70","0","0","0","bgm_M621","0","0","0","0","100000","0","1.1","0","0","610127041","81010002","10127","1012705","5","2024/01/17 16:00:00","0","1","0","0","610127004","150","0","0.03","2024/01/27 15:59:59","0","0","0","0","bgm_M621","1.5","0","90"
"101111","0","0","10128101","5128301","1","510331","1","0","0","-25","-10","0.8","BOSS戰（NORMAL）","bgm_MC077","0","3","-85","0.95","100000","0","1","20","912","610128011","101113","10128","1012801","1","2024/02/01 16:00:00","10","1","0","800","610128001","200","0","0.03","2024/02/19 15:59:59","-64","0","10128101","0.65","bgm_MC077","1.85","0","90"
"101131","0","0","10128201","5128302","1","510332","1","0","0","-25","-10","0.8","BOSS戰（HARD）","bgm_MC077","0","1","-10","0.95","100000","0","1","30","-267","610128021","81012801","10128","1012802","2","2024/02/01 16:00:00","10","1","0","145","610128002","200","0","0.03","2024/02/19 15:59:59","28","0","10128201","0.65","bgm_MC077","1.85","0","90"
"101131","0","1","10128301","5128308","0","510333","1","0","0","-25","-10","0.8","Boss戰（VERY HARD）","bgm_MC077","0","0","-70","0.95","100000","0","1","30","478","610128031","81012801","10128","1012803","3","2024/02/01 16:00:00","10","1","0","480","610128003","200","0","0.03","2024/02/19 15:59:59","-81","0","10128201","0.65","bgm_MC077","1.85","0","90"
"101131","0","0","10128401","0","0","0","1","0","0","-25","0","0","0","bgm_MC077","0","0","0","0","100000","0","1","0","0","610128041","81012801","10128","1012804","4","2024/02/01 16:00:00","0","1","0","0","610128004","200","0","0.03","2024/02/19 15:59:59","0","0","0","0","bgm_MC077","1.85","0","90"
"101131","0","0","10128401","0","0","0","1","0","0","-25","0","0","0","bgm_MC077","0","0","0","0","100000","0","1","0","0","610128041","81012801","10128","1012805","5","2024/02/01 16:00:00","0","1","0","0","610128004","200","0","0.03","2024/02/19 15:59:59","0","0","0","0","bgm_MC077","1.85","0","90"
"81010201","0","0","10129101","5102301","1","510411","1","1","0","-85","0","0.7","BOSS戰（NORMAL）","bgm_M625","0","3","-85","0.7","100000","-5","0.8","20","883","610129011","81010201","10129","1012901","1","2024/02/16 16:00:00","70","1","0","800","610129001","185","0","0.03","2024/02/26 15:59:59","-93","0","10129101","0.8","bgm_M625","1.25","0","90"
"81010202","0","0","10129201","5102302","1","510412","1","1","0","-85","0","0.7","BOSS戰（HARD）","bgm_M625","0","1","-10","0.7","100000","-5","0.8","30","-64","610129021","81010202","10129","1012902","2","2024/02/16 16:00:00","70","1","0","145","610129002","185","0","0.03","2024/02/26 15:59:59","-197","0","10129201","0.8","bgm_M625","1.25","0","90"
"81010202","0","1","10129301","5102308","0","510412","1","1","0","-85","0","0.7","Boss戰（VERY HARD）","bgm_M625","0","0","-70","0.7","100000","-5","0.8","30","485","610129031","81010202","10129","1012903","3","2024/02/16 16:00:00","70","1","0","480","610129003","185","0","0.03","2024/02/26 15:59:59","-88","0","10129201","0.8","bgm_M625","1.25","0","90"
"81010202","0","0","10129401","0","0","0","1","1","0","-120","0","0","0","bgm_M625","0","0","0","0","100000","0","1","0","0","610129041","81010202","10129","1012904","4","2024/02/16 16:00:00","0","1","0","0","610129004","185","0","0.03","2024/02/26 15:59:59","0","0","0","0","bgm_M625","1.3","0","90"
"81010202","0","0","10129401","0","0","0","1","1","0","-120","0","0","0","bgm_M625","0","0","0","0","100000","0","1","0","0","610129041","81010202","10129","1012905","5","2024/02/16 16:00:00","0","1","0","0","610129004","185","0","0.03","2024/02/26 15:59:59","0","0","0","0","bgm_M625","1.3","0","90"
"81011401","0","0","10130101","5130301","1","510331","1","0","0","0","-10","0.8","BOSS戰（NORMAL）","bgm_MC085","0","3","-40","0.8","100000","0","1","20","805","610130011","81011401","10130","1013001","1","2024/03/01 16:00:00","10","1","0","770","610130001","110","0","0.03","2024/03/19 15:59:59","-26","0","10130101","0.55","bgm_MC085","1.2","0","90"
"81013002","0","0","10130201","5130302","1","510332","1","0","0","0","-10","0.8","BOSS戰（HARD）","bgm_MC085","0","1","-40","0.8","100000","0","1","30","-166","610130021","81013002","10130","1013002","2","2024/03/01 16:00:00","10","1","0","450","610130002","110","0","0.03","2024/03/19 15:59:59","37","0","10130201","0.55","bgm_MC085","1.2","0","90"
"81013002","0","1","10130301","5130308","0","510333","1","0","0","0","-10","0.8","Boss戰（VERY HARD）","bgm_MC085","0","0","-40","0.8","100000","0","1","30","470","610130031","81013002","10130","1013003","3","2024/03/01 16:00:00","10","1","0","450","610130003","110","0","0.03","2024/03/19 15:59:59","-60","0","10130201","0.6","bgm_MC085","1.2","0","90"
"81013002","0","0","10130401","0","0","0","1","0","0","0","0","0","0","bgm_MC085","0","0","0","0","100000","0","1","0","0","610130041","81013002","10130","1013004","4","2024/03/01 16:00:00","0","1","0","0","610130004","110","0","0.03","2024/03/19 15:59:59","0","0","0","0","bgm_MC085","1.2","0","90"
"81013002","0","0","10130401","0","0","0","1","0","0","0","0","0","0","bgm_MC085","0","0","0","0","100000","0","1","0","0","610130041","81013002","10130","1013005","5","2024/03/01 16:00:00","0","1","0","0","610130004","110","0","0.03","2024/03/19 15:59:59","0","0","0","0","bgm_MC085","1.2","0","90"
"100092","0","0","10131101","5104301","1","510331","1","1","0","-40","0","0.9","BOSS戰（NORMAL）","bgm_M634","0","3","-125","0.9","100000","0","1","20","613","610131011","100092","10131","1013101","1","2024/03/18 16:00:00","25","1","0","0","610131001","150","0","0.03","2024/03/27 15:59:59","-74","0","10131102","0.65","bgm_M634","1.5","0","90"
"100382","0","0","10131201","5104302","1","510332","1","1","0","-40","0","0.9","BOSS戰（HARD）","bgm_M634","0","1","-10","0.9","100000","0","1","30","-242","610131021","100382","10131","1013102","2","2024/03/18 16:00:00","25","1","0","145","610131002","150","0","0.03","2024/03/27 15:59:59","12","0","10131201","0.65","bgm_M634","1.5","0","90"
"100382","0","1","10131301","5104308","0","510333","1","1","0","-40","0","0.9","Boss戰（VERY HARD）","bgm_M634","0","0","-70","0.9","100000","0","1","30","498","610131031","100382","10131","1013103","3","2024/03/18 16:00:00","25","1","0","480","610131003","150","0","0.03","2024/03/27 15:59:59","-67","0","10131201","0.65","bgm_M634","1.5","0","90"
"100382","0","0","10131401","0","0","0","1","1","0","-40","0","0","0","bgm_M634","0","0","0","0","100000","0","1","0","0","610131041","100382","10131","1013104","4","2024/03/18 16:00:00","0","1","0","0","610131004","150","0","0.03","2024/03/27 15:59:59","0","0","0","0","bgm_M634","1.5","0","90"
"100382","0","0","10131401","0","0","0","1","1","0","-40","0","0","0","bgm_M634","0","0","0","0","100000","0","1","0","0","610131041","100382","10131","1013105","5","2024/03/18 16:00:00","0","1","0","0","610131004","150","0","0.03","2024/03/27 15:59:59","0","0","0","0","bgm_M634","1.5","0","90"
"100943","0","0","10132101","5132301","1","510331","1","0","0","-60","-30","1.25","BOSS戰（NORMAL）","bgm_MC094","0","1","-85","0.65","100000","0","1","20","660","610132011","100943","10132","1013201","1","2024/04/01 16:00:00","10","1","0","800","610132001","450","0","0.03","2024/04/19 15:59:59","-68","0","10132101","0.9","bgm_MC094","1","0","90"
"100963","0","0","10132201","5132302","1","510332","1","0","0","-60","-30","1.25","BOSS戰（HARD）","bgm_MC094","0","1","-10","0.65","100000","0","1","30","-287","610132021","100963","10132","1013202","2","2024/04/01 16:00:00","10","1","0","145","610132002","450","0","0.03","2024/04/19 15:59:59","-10","0","10132201","0.9","bgm_MC094","1","0","90"
"100963","0","1","10132301","5132308","1","510333","1","0","0","-60","-30","1.25","Boss戰（VERY HARD）","bgm_MC094","0","1","-70","0.65","100000","0","1","30","465","610132031","100963","10132","1013203","3","2024/04/01 16:00:00","10","1","0","480","610132003","450","0","0.03","2024/04/19 15:59:59","-81","0","10132201","0.95","bgm_MC094","1","0","90"
"100963","0","0","10132401","0","0","0","1","0","0","-60","0","0","0","bgm_MC094","0","0","0","0","100000","0","1","0","0","610132041","100963","10132","1013204","4","2024/04/01 16:00:00","0","1","0","0","610132004","450","0","0.03","2024/04/19 15:59:59","0","0","0","0","bgm_MC094","1","0","90"
"100963","0","0","10132401","0","0","0","1","1","0","-60","0","0","0","bgm_MC094","0","0","0","0","100000","0","1","0","0","610132041","100963","10132","1013205","5","2024/04/01 16:00:00","0","1","0","0","610132004","450","0","0.03","2024/04/19 15:59:59","0","0","0","0","bgm_MC094","1","0","90"
"100963","0","0","0","0","0","0","1","1","0","-60","0","0","0","bgm_MC094","0","0","0","0","0","0","1","0","0","610132061","100963","10132","1013206","6","2024/04/01 16:00:00","0","1","0","0","610132007","450","0","0","2024/04/19 15:59:59","0","0","0","0","bgm_MC094","1","0","90"
"81000906","0","0","10133101","5106301","1","510331","1","1","0","0","0","0.7","BOSS戰（NORMAL）","bgm_M641","0","1","-85","0.7","100000","-5","0.8","20","936","610133011","81000906","10133","1013301","1","2024/04/16 16:00:00","70","1","0","800","610133001","180","0","0.03","2024/04/26 15:59:59","-69","0","10133101","0.8","bgm_M641","1.2","0","90"
"81008002","0","0","10133201","5106302","1","510332","1","1","0","0","0","0.7","BOSS戰（HARD）","bgm_M641","0","1","-10","0.7","100000","-5","0.8","30","-234","610133021","81008002","10133","1013302","2","2024/04/16 16:00:00","70","1","0","145","610133002","180","0","0.03","2024/04/26 15:59:59","-2","0","10133201","0.8","bgm_M641","1.2","0","90"
"81008002","0","1","10133301","5106308","1","510333","1","1","0","0","0","0.7","Boss戰（VERY HARD）","bgm_M641","0","1","-70","0.7","100000","-5","0.8","30","476","610133031","81008002","10133","1013303","3","2024/04/16 16:00:00","70","1","0","480","610133003","180","0","0.03","2024/04/26 15:59:59","-81","0","10133201","0.8","bgm_M641","1.2","0","90"
"81008002","0","0","10133401","0","0","0","1","1","0","0","0","0","0","bgm_M641","0","0","0","0","100000","0","1","0","0","610133041","81008002","10133","1013304","4","2024/04/16 16:00:00","0","1","0","0","610133004","180","0","0.03","2024/04/26 15:59:59","0","0","0","0","bgm_M641","1.2","0","90"
"81008002","0","0","10133401","0","0","0","1","1","0","0","0","0","0","bgm_M641","0","0","0","0","100000","0","1","0","0","610133041","81008002","10133","1013305","5","2024/04/16 16:00:00","0","1","0","0","610133004","180","0","0.03","2024/04/26 15:59:59","0","0","0","0","bgm_M641","1.2","0","90"
"81013403","0","0","10134101","5134301","1","510451","1","0","0","-50","-10","0.8","BOSS戰（NORMAL）","bgm_MC101","0","1","-85","0.9","100000","0","1","20","-8","610134011","81013401","10134","1013401","1","2024/05/01 16:00:00","10","1","0","800","610134001","500","0","0.03","2024/05/19 15:59:59","-80","0","10134102","0.65","bgm_MC101","1.85","0","90"
"81013404","0","0","10134201","5134302","1","510452","1","0","0","-50","-10","0.8","BOSS戰（HARD）","bgm_MC101","0","1","-10","0.9","100000","0","1","30","-878","610134021","81013402","10134","1013402","2","2024/05/01 16:00:00","10","1","0","145","610134002","500","0","0.03","2024/05/19 15:59:59","24","0","10134201","0.65","bgm_MC101","1.85","0","90"
"81013404","0","1","10134301","5134308","1","510452","1","0","0","-50","-10","0.8","Boss戰（VERY HARD）","bgm_MC101","0","1","-70","0.9","100000","0","1","30","-356","610134031","81013402","10134","1013403","3","2024/05/01 16:00:00","10","1","0","480","610134003","500","0","0.03","2024/05/19 15:59:59","53","0","10134201","0.65","bgm_MC101","1.85","0","90"
"81013404","0","0","10134401","0","0","0","1","0","0","-50","0","0","0","bgm_MC101","0","0","0","0","100000","0","1","0","0","610134041","81013402","10134","1013404","4","2024/05/01 16:00:00","0","1","0","0","610134004","500","0","0.03","2024/05/19 15:59:59","0","0","0","0","bgm_MC101","1.85","0","90"
"81013404","0","0","10134401","0","0","0","1","1","0","-50","0","0","0","bgm_MC101","0","0","0","0","100000","0","1","0","0","610134041","81013402","10134","1013405","5","2024/05/01 16:00:00","0","1","0","0","610134004","500","0","0.03","2024/05/19 15:59:59","0","0","0","0","bgm_MC101","1.85","0","90"
"81013404","0","0","0","0","0","0","1","1","0","-50","0","0","0","bgm_MC101","0","0","0","0","0","0","1","0","0","610134061","81013402","10134","1013406","6","2024/05/01 16:00:00","0","1","0","0","610134007","500","0","0","2024/05/19 15:59:59","0","0","0","0","bgm_MC101","1.85","0","90"
"81001505","0","0","10135101","5108301","1","510331","1","1","0","-35","0","0.8","BOSS戰（NORMAL）","bgm_M650","0","1","-85","0.85","100000","0","1","20","655","610135011","81001505","10135","1013501","1","2024/05/17 16:00:00","10","1","0","800","610135001","150","0","0.03","2024/05/27 15:59:59","-68","0","10135101","0.6","bgm_M650","1.55","0","90"
"81010802","0","0","10135201","5108302","1","510332","1","1","0","-35","0","0.8","BOSS戰（HARD）","bgm_M650","0","1","-10","0.85","100000","0","1","30","-264","610135021","81010802","10135","1013502","2","2024/05/17 16:00:00","10","1","0","145","610135002","150","0","0.03","2024/05/27 15:59:59","-179","0","10135201","0.62","bgm_M650","1.55","0","90"
"81010802","0","1","10135301","5108308","1","510333","1","1","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_M650","0","1","-70","0.85","100000","0","1","30","459","610135031","81010802","10135","1013503","3","2024/05/17 16:00:00","10","1","0","480","610135003","150","0","0.03","2024/05/27 15:59:59","-77","0","10135201","0.62","bgm_M650","1.55","0","90"
"81010802","0","0","10135401","0","0","0","1","1","0","-35","0","0","0","bgm_M650","0","0","0","0","100000","0","1","0","0","610135041","81010802","10135","1013504","4","2024/05/17 16:00:00","0","1","0","0","610135004","150","0","0.03","2024/05/27 15:59:59","0","0","0","0","bgm_M650","1.55","0","90"
"81010802","0","0","10135401","0","0","0","1","1","0","-35","0","0","0","bgm_M650","0","0","0","0","100000","0","1","0","0","610135041","81010802","10135","1013505","5","2024/05/17 16:00:00","0","1","0","0","610135004","150","0","0.03","2024/05/27 15:59:59","0","0","0","0","bgm_M650","1.55","0","90"
"81013601","0","0","10136101","5136301","1","510331","1","0","0","-50","0","0.8","BOSS戰（NORMAL）","bgm_MC114","0","1","-85","0.8","100000","0","1","20","800","610136011","81013601","10136","1013601","1","2024/06/01 16:00:00","0","1","0","800","610136001","100","0","0.03","2024/06/29 15:59:59","-52","0","10136101","0.8","bgm_MC114","1.5","0","90"
