a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","36","42","42","202300","738","1","0","42","1","0","42","10590","42","10","0","670230042","42","41","42","0","42","0","0","42","42","30","0","200000006","42","42","42","42","1","10","42","42","0","42"
"0","0","36","43","43","202300","751","1","0","43","1","0","43","10733","43","10","0","670230043","43","43","43","0","43","0","0","43","43","30","0","200000006","43","43","43","43","1","10","43","43","0","43"
"0","0","37","44","44","202300","765","1","0","44","1","0","44","10877","44","10","0","670230044","44","45","44","0","44","0","0","44","44","30","0","200000006","44","44","44","44","1","10","44","44","0","44"
"0","0","37","45","45","202300","778","1","0","45","1","0","45","11021","45","10","0","670230045","45","47","45","0","45","0","0","45","45","30","0","200000006","45","45","45","45","1","10","45","45","0","45"
"0","0","38","46","46","202300","792","1","0","46","1","0","46","11165","46","10","0","670230046","46","49","46","0","46","0","0","46","46","30","0","200000006","46","46","46","46","1","10","46","46","0","46"
"0","0","42","47","47","202300","1069","1","0","47","1","0","47","13835","47","10","0","670230047","47","58","47","0","47","0","0","47","47","30","0","200000006","47","47","47","47","1","10","47","47","0","47"
"0","0","44","48","48","202300","1087","1","0","48","1","0","48","13835","48","10","0","670230048","48","62","48","0","48","0","0","48","48","30","0","200000006","48","48","48","48","1","10","48","48","0","48"
"0","0","46","49","49","202300","1106","1","0","49","1","0","49","13835","49","10","0","670230049","49","65","49","0","49","0","0","49","49","30","0","200000006","49","49","49","49","1","10","49","49","0","49"
"0","0","48","50","50","202300","1125","1","0","50","1","0","50","13835","50","10","0","670230050","50","69","50","0","50","0","0","50","50","30","0","200000006","50","50","50","50","1","10","50","50","0","50"
"0","0","48","51","51","202300","1008","1","0","51","1","0","51","13835","51","10","0","670230051","51","69","51","0","51","0","0","51","51","30","0","200000006","51","51","51","51","1","10","51","51","0","51"
"0","0","48","52","52","202300","1231","1","0","52","1","0","52","14379","52","10","0","670230052","52","70","52","0","52","0","0","52","52","30","0","200000006","52","52","52","52","1","10","52","52","0","52"
"0","0","48","53","53","202300","1331","1","0","53","1","0","53","14379","53","10","0","670230053","53","70","53","0","53","0","0","53","53","30","0","200000006","53","53","53","53","1","10","53","53","0","53"
"0","0","49","54","54","202300","1331","1","0","54","1","0","54","16379","54","10","0","670230054","54","70","54","0","54","0","0","54","54","30","0","200000006","54","54","54","54","1","10","54","54","0","54"
"0","0","49","55","55","202300","1398","1","0","55","1","0","55","17046","55","10","0","670230055","55","70","55","0","55","0","0","55","55","30","0","200000006","55","55","55","55","1","10","55","55","0","55"
"0","0","49","56","56","202300","1464","1","0","56","1","0","56","17712","56","10","0","670230056","56","70","56","0","56","0","0","56","56","30","0","200000006","56","56","56","56","1","10","56","56","0","56"
"0","0","49","57","57","202300","1531","1","0","57","1","0","57","18379","57","10","0","670230057","57","70","57","0","57","0","0","57","57","30","0","200000006","57","57","57","57","1","10","57","57","0","57"
"0","0","50","58","58","202300","1531","1","0","58","1","0","58","18379","58","10","0","670230058","58","74","58","0","58","0","0","58","58","30","0","200000006","58","58","58","58","1","10","58","58","0","58"
"0","0","50","59","59","202300","1612","1","0","59","1","0","59","20762","59","10","0","670230059","59","74","59","0","59","0","0","59","59","30","0","200000006","59","59","59","59","1","10","59","59","0","59"
"0","0","52","60","60","202300","1742","1","0","60","1","0","60","20762","60","10","0","670230060","60","77","60","0","60","0","0","60","60","30","0","200000006","60","60","60","60","1","10","60","60","0","60"
"0","0","52","61","61","202300","1835","1","0","61","1","0","61","23455","61","10","0","670230061","61","77","61","0","61","0","0","61","61","30","0","200000006","61","61","61","61","1","10","61","61","0","61"
"0","0","54","62","62","202300","1890","1","0","62","1","0","62","23967","62","10","0","670230062","62","78","62","0","62","0","0","62","62","30","0","200000006","62","62","62","62","1","10","62","62","0","62"
"0","0","56","63","63","202300","1945","1","0","63","1","0","63","24480","63","10","0","670230063","63","80","63","0","63","0","0","63","63","30","0","200000006","63","63","63","63","1","10","63","63","0","63"
"0","0","58","64","64","202300","2001","1","0","64","1","0","64","24992","64","10","0","670230064","64","81","64","0","64","0","0","64","64","30","0","200000006","64","64","64","64","1","10","64","64","0","64"
"0","0","60","65","65","202300","2056","1","0","65","1","0","65","25504","65","10","0","670230065","65","83","65","0","65","0","0","65","65","30","0","200000006","65","65","65","65","1","10","65","65","0","65"
"0","0","62","66","66","202300","2111","1","0","66","1","0","66","26017","66","10","0","670230066","66","84","66","0","66","0","0","66","66","30","0","200000006","66","66","66","66","1","10","66","66","0","66"
"0","0","64","67","67","202300","2166","1","0","67","1","0","67","26529","67","10","0","670230067","67","86","67","0","67","0","0","67","67","30","0","200000006","67","67","67","67","1","10","67","67","0","67"
"0","0","66","68","68","202300","2222","1","0","68","1","0","68","27042","68","10","0","670230068","68","87","68","0","68","0","0","68","68","30","0","200000006","68","68","68","68","1","10","68","68","0","68"
"0","0","68","69","69","202300","2277","1","0","69","1","0","69","27554","69","10","0","670230069","69","89","69","0","69","0","0","69","69","30","0","200000006","69","69","69","69","1","10","69","69","0","69"
"0","0","70","70","70","202300","2332","1","0","70","1","0","70","28066","70","10","0","670230070","70","90","70","0","70","0","0","70","70","30","0","200000006","70","70","70","70","1","10","70","70","0","70"
"0","0","72","71","71","202300","2387","1","0","71","1","0","71","28579","71","10","0","670230071","71","92","71","0","71","0","0","71","71","30","0","200000006","71","71","71","71","1","10","71","71","0","71"
"0","0","7","1","1","202400","0","1","60","1","1","0","1","534","1","10","0","670240001","1","3","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","15","2","2","202400","0","1","70","2","1","0","2","549","2","10","0","670240002","2","3","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","8","3","3","202400","0","1","81","3","1","0","3","563","3","10","0","670240003","3","4","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","8","4","4","202400","0","1","81","4","1","0","4","563","4","10","0","670240004","4","4","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","8","5","5","202400","0","1","88","5","1","0","5","567","5","10","0","670240005","5","4","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","12","6","6","202400","0","1","120","6","1","0","6","596","6","10","0","670240006","6","6","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","14","7","7","202400","0","1","137","7","1","0","7","670","7","10","0","670240007","7","7","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","14","8","8","202400","0","1","154","8","1","0","8","746","8","10","0","670240008","8","7","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","15","9","9","202400","0","1","171","9","1","0","9","820","9","10","0","670240009","9","8","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","17","10","10","202400","0","1","188","10","1","0","10","894","10","10","0","670240010","10","10","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","18","11","11","202400","0","1","205","11","1","0","11","970","11","10","0","670240011","11","10","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","21","12","12","202400","0","1","224","12","1","0","12","1046","12","10","0","670240012","12","11","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","21","13","13","202400","0","1","239","13","1","0","13","1120","13","10","0","670240013","13","12","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","22","14","14","202400","0","1","256","14","1","0","14","1194","14","10","0","670240014","14","12","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","23","15","15","202400","0","1","273","15","1","0","15","1269","15","10","0","670240015","15","13","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","25","16","16","202400","0","1","306","16","1","0","16","1380","16","10","0","670240016","16","13","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","25","17","17","202400","0","1","340","17","1","0","17","1492","17","10","0","670240017","17","13","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","25","18","18","202400","0","1","412","18","1","0","18","2104","18","10","0","670240018","18","14","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","25","19","19","202400","0","1","444","19","1","0","19","2405","19","10","0","670240019","19","14","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","28","20","20","202400","0","1","466","20","1","0","20","2537","20","10","0","670240020","20","14","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","30","21","21","202400","0","1","517","21","1","0","21","2895","21","10","0","670240021","21","16","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","33","22","22","202400","0","1","564","22","1","0","22","3253","22","10","0","670240022","22","18","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","33","23","23","202400","0","1","578","23","1","0","23","3490","23","10","0","670240023","23","18","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","33","24","24","202400","0","1","591","24","1","0","24","3727","24","10","0","670240024","24","18","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","34","25","25","202400","0","1","605","25","1","0","25","3965","25","10","0","670240025","25","19","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","34","26","26","202400","0","1","619","26","1","0","26","4201","26","10","0","670240026","26","19","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","34","27","27","202400","0","1","632","27","1","0","27","4439","27","10","0","670240027","27","19","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","34","28","28","202400","0","1","646","28","1","0","28","4676","28","10","0","670240028","28","19","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","35","29","29","202400","0","1","658","29","1","0","29","5041","29","10","0","670240029","29","19","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","35","30","30","202400","0","1","671","30","1","0","30","5405","30","10","0","670240030","30","19","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","36","31","31","202400","0","1","683","31","1","0","31","5770","31","10","0","670240031","31","20","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","37","32","32","202400","0","1","695","32","1","0","32","6135","32","10","0","670240032","32","20","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","37","33","33","202400","0","1","708","33","1","0","33","6499","33","10","0","670240033","33","20","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","38","34","34","202400","0","1","720","34","1","0","34","6864","34","10","0","670240034","34","20","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","41","35","35","202400","0","1","810","35","1","0","35","7772","35","10","0","670240035","35","22","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","44","36","36","202400","0","1","900","36","1","0","36","8681","36","10","0","670240036","36","23","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","47","37","37","202400","0","1","990","37","1","0","37","9589","37","10","0","670240037","37","25","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
"0","0","49","38","38","202400","0","1","1081","38","1","0","38","10497","38","10","0","670240038","38","26","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","52","39","39","202400","0","1","1170","39","1","0","39","11405","39","10","0","670240039","39","28","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","55","40","40","202400","0","1","1261","40","1","0","40","12314","40","10","0","670240040","40","29","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","58","41","41","202400","0","1","1351","41","1","0","41","13222","41","10","0","670240041","41","31","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","59","42","42","202400","0","1","1422","42","1","0","42","13956","42","10","0","670240042","42","32","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","59","43","43","202400","0","1","1493","43","1","0","43","14691","43","10","0","670240043","43","32","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","60","44","44","202400","0","1","1564","44","1","0","44","15425","44","10","0","670240044","44","33","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","60","45","45","202400","0","1","1635","45","1","0","45","16159","45","10","0","670240045","45","33","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","61","46","46","202400","0","1","1642","46","1","0","46","16415","46","10","0","670240046","46","35","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
"0","0","66","47","47","202400","0","1","1530","47","1","0","47","16815","47","10","0","670240047","47","36","47","0","47","0","0","47","47","30","0","200000001","47","47","47","47","1","10","47","47","0","47"
"0","0","69","48","48","202400","0","1","1604","48","1","0","48","20509","48","10","0","670240048","48","37","48","0","48","0","0","48","48","30","0","200000001","48","48","48","48","1","10","48","48","0","48"
"0","0","67","49","49","202400","0","1","1603","49","1","0","49","20700","49","10","0","670240049","49","36","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","69","50","50","202400","0","1","1641","50","1","0","50","21301","50","10","0","670240050","50","37","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","70","51","51","202400","0","1","1678","51","1","0","51","21902","51","10","0","670240051","51","38","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","72","52","52","202400","0","1","1716","52","1","0","52","22503","52","10","0","670240052","52","39","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","73","53","53","202400","0","1","1754","53","1","0","53","23105","53","10","0","670240053","53","41","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","75","54","54","202400","0","1","1791","54","1","0","54","23706","54","10","0","670240054","54","42","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","76","55","55","202400","0","1","1829","55","1","0","55","24307","55","10","0","670240055","55","43","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","78","56","56","202400","0","1","1866","56","1","0","56","24908","56","10","0","670240056","56","44","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","79","57","57","202400","0","1","1904","57","1","0","57","25509","57","10","0","670240057","57","45","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","96","58","58","202400","0","1","2139","58","1","0","58","27072","58","10","0","670240058","58","57","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","114","59","59","202400","0","1","2373","59","1","0","59","28636","59","10","0","670240059","59","69","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","131","60","60","202400","0","1","2608","60","1","0","60","30199","60","10","0","670240060","60","81","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","148","61","61","202400","0","1","2843","61","1","0","61","31762","61","10","0","670240061","61","93","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","149","62","62","202400","0","1","2948","62","1","0","62","32465","62","10","0","670240062","62","94","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","150","63","63","202400","0","1","3054","63","1","0","63","33168","63","10","0","670240063","63","96","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","152","64","64","202400","0","1","3159","64","1","0","64","33871","64","10","0","670240064","64","97","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","153","65","65","202400","0","1","3265","65","1","0","65","34574","65","10","0","670240065","65","98","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","154","66","66","202400","0","1","3370","66","1","0","66","35277","66","10","0","670240066","66","99","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","155","67","67","202400","0","1","3476","67","1","0","67","35981","67","10","0","670240067","67","101","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","156","68","68","202400","0","1","3581","68","1","0","68","36684","68","10","0","670240068","68","102","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","158","69","69","202400","0","1","3686","69","1","0","69","37387","69","10","0","670240069","69","103","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","159","70","70","202400","0","1","3792","70","1","0","70","38090","70","10","0","670240070","70","105","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","160","71","71","202400","0","1","3897","71","1","0","71","38793","71","10","0","670240071","71","106","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","6","1","1","202500","83","1","0","1","1","0","1","119","1","10","0","670250001","1","6","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","7","2","2","202500","86","1","0","2","1","0","2","144","2","10","0","670250002","2","6","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","7","3","3","202500","90","1","0","3","1","0","3","220","3","10","0","670250003","3","7","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","8","4","4","202500","94","1","0","4","1","0","4","266","4","10","0","670250004","4","8","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","8","5","5","202500","98","1","0","5","1","0","5","406","5","10","0","670250005","5","9","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","9","6","6","202500","102","1","0","6","1","0","6","490","6","10","0","670250006","6","10","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","9","7","7","202500","106","1","0","7","1","0","7","749","7","10","0","670250007","7","11","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","11","8","8","202500","111","1","0","8","1","0","8","904","8","10","0","670250008","8","13","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","11","9","9","202500","120","1","0","9","1","0","9","935","9","10","0","670250009","9","14","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","11","10","10","202500","129","1","0","10","1","0","10","965","10","10","0","670250010","10","14","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","11","11","11","202500","129","1","0","11","1","0","11","965","11","10","0","670250011","11","14","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","12","12","12","202500","139","1","0","12","1","0","12","983","12","10","0","670250012","12","15","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","16","13","13","202500","153","1","0","13","1","0","13","1001","13","10","0","670250013","13","21","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","16","14","14","202500","153","1","0","14","1","0","14","1001","14","10","0","670250014","14","21","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","17","15","15","202500","166","1","0","15","1","0","15","1105","15","10","0","670250015","15","23","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","17","16","16","202500","193","1","0","16","1","0","16","1329","16","10","0","670250016","16","23","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","17","17","17","202500","233","1","0","17","1","0","17","1658","17","10","0","670250017","17","23","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","18","18","18","202500","266","1","0","18","1","0","18","1727","18","10","0","670250018","18","24","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","18","19","19","202500","339","1","0","19","1","0","19","2124","19","10","0","670250019","19","24","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","18","20","20","202500","344","1","0","20","1","0","20","2250","20","10","0","670250020","20","25","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","18","21","21","202500","346","1","0","21","1","0","21","2358","21","10","0","670250021","21","25","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","18","22","22","202500","350","1","0","22","1","0","22","2466","22","10","0","670250022","22","25","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","18","23","23","202500","353","1","0","23","1","0","23","2574","23","10","0","670250023","23","25","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","21","24","24","202500","363","1","0","24","1","0","24","2700","24","10","0","670250024","24","29","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","21","25","25","202500","433","1","0","25","1","0","25","3141","25","10","0","670250025","25","29","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","21","26","26","202500","435","1","0","26","1","0","26","3147","26","10","0","670250026","26","29","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","21","27","27","202500","436","1","0","27","1","0","27","3152","27","10","0","670250027","27","29","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","22","28","28","202500","440","1","0","28","1","0","28","3646","28","10","0","670250028","28","30","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","22","29","29","202500","444","1","0","29","1","0","29","4141","29","10","0","670250029","29","31","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","23","30","30","202500","449","1","0","30","1","0","30","4635","30","10","0","670250030","30","32","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","23","31","31","202500","453","1","0","31","1","0","31","4800","31","10","0","670250031","31","32","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","24","32","32","202500","457","1","0","32","1","0","32","4966","32","10","0","670250032","32","33","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","24","33","33","202500","461","1","0","33","1","0","33","5131","33","10","0","670250033","33","33","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","25","34","34","202500","465","1","0","34","1","0","34","5296","34","10","0","670250034","34","33","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","25","35","35","202500","469","1","0","35","1","0","35","5461","35","10","0","670250035","35","33","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","26","36","36","202500","474","1","0","36","1","0","36","5627","36","10","0","670250036","36","34","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","26","37","37","202500","478","1","0","37","1","0","37","5792","37","10","0","670250037","37","34","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
