975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"1","0","270","0","0","316004","1.6","受解放的寶藏守護者","0","3000","【MODE1】面對入侵者，自動人偶\n再次開始活動。為達成使命，超越機體耐久\n極限發射出的光線，將眼前的阻礙完全焚燒殆盡。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力\n　與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到\n　防禦力下降技能的影響。\n‧中幅度降低來自寶藏守護者所有傷害產生的\n　隊伍角色TP恢復量。\n‧必殺技能對敵方全體依照其角色最大\n　HP造成物理比例傷害，\n　同時大幅度提升自身的物理攻擊力。\n‧以前方的1名敵人為中心，\n　對小範圍內所有敵人\n　造成大幅度的物理傷害，\n　並大幅度降低其物理防禦力。\n‧對距離最近的3名敵人\n　造成大幅度的物理傷害。\n　並且也對自身造成大幅度的物理傷害，\n　一定時間內極大幅度降低\n　物理防禦力與魔法防禦力，\n　並且停止運作。\n‧對距離最近的1名敵人\n　造成大幅度的物理傷害。","16","316004"
"1","0","270","0","0","316005","1.6","受解放的寶藏守護者","0","3000","【MODE2】呼應自動人偶的咆哮，頑強的\n魔物們從陰暗的岩窟深處現身。詭異迴響著的堅硬\n岩石嘎吱聲，使冒險者陷入恐懼。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力\n　與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到\n　防禦力下降技能的影響。\n‧中幅度降低來自寶藏守護者、青藍魔像以及\n　守門者所有傷害產生的\n　隊伍角色TP恢復量。\n‧以距離最近的1名敵人為中心，\n　對小範圍內所有敵人造成大幅度的物理傷害，\n　並大幅度降低其物理防禦力。\n‧對距離最近的1名敵人造成大幅度的物理傷害。","16","316005"
"1","0","270","0","0","316004","1.6","受解放的寶藏守護者","0","3000","【MODE3】一直守護著財寶的軀體，\n解放了它最後的力量。\n以必殺一擊打倒喪失限制器的傀儡吧！\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力\n　與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到\n　防禦力下降技能的影響。\n‧中幅度降低來自寶藏守護者所有傷害產生的\n　隊伍角色TP恢復量。\n‧必殺技能對敵方全體依照其角色最大\n　HP造成物理比例傷害，\n　同時大幅度提升自身的物理攻擊力。\n‧以距離最近的1名敵人為中心，\n　對小範圍內所有敵人造成大幅度的物理傷害，\n　並大幅度降低其物理防禦力。\n‧極大幅度提升自身的物理防禦力與魔法防禦力。\n　寶藏守護者受到中毒、猛毒、詛咒、火傷、\n　咒術等效果時，自身的物理防禦力與魔法防禦力\n　提升的時間將會縮短，且從極大幅度提升\n　變更為小幅度提升。\n‧當寶藏守護者自身的HP低於30％時，\n　大幅度提升自身的物理攻擊力，\n　攻擊變得更加兇暴。之後，\n　對敵方全體依照其角色最大\n　HP造成物理比例傷害，\n　並施加一定時間內無法使用必殺技的狀態。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對距離最近的1名敵人\n　造成大幅度的物理傷害。","16","316006"
"2","0","270","0","0","316100","1.6","雨靈","0","3000","【魔法】由塔之魔力匯聚形成的冷酷水靈。\n其狂風暴雨殘忍地將冒險者吞沒。\n\n‧必殺技會對敵方全體依照其最大HP\n　造成魔法比例傷害，\n　並將其向後擊飛。\n　同時對前方範圍內的敵方全體\n　依照其最大HP造成魔法比例\n　追加傷害。\n‧對前方範圍內的敵方全體造成中幅度的魔法傷害\n　同時小幅度擊飛。並且對距離最近的1名敵人\n　造成中幅度的魔法追加傷害。\n‧對距離最遠的1名敵人造成中幅度的魔法傷害，\n　並且小幅度的將其拉近。\n‧當雨靈自身的HP低於40％時，\n　特大幅度提升自身的魔法防禦力，\n　並且攻擊變得更加凶暴。","16","316100"
"2","0","270","0","0","316101","1.6","雨靈","0","3000","【魔法】由深域的魔力匯聚而成的冷酷水靈。\n狂風暴雨將毫不留情地吞噬冒險者。\n\n【特殊效果】\n‧減少全技能傷害的ＴＰ恢復\n【必殺技】\n‧對敵方全體造成魔法傷害（ＴＰ不可恢復）\n‧目標ＨＰ低於70%：擊退\n　前方範圍的敵人，拉近後方範圍的敵人（必中）\n【技能１】\n‧對最後方１名敵人造成魔法比例傷害（無視\n　挑釁）\n‧拉近最後方１名敵人（無視挑釁、\n　必中）\n‧降低最後方１名敵人的行動速度（無視挑釁、\n　必中）\n【普通攻擊】\n‧對最前方的１名敵人及其周圍造成魔法傷害","16","316101"
"2","0","270","0","0","316102","1.6","雨靈","0","3000","【魔法】由深域的魔力匯聚而成的冷酷水靈。\n狂風暴雨將毫不留情地吞噬冒險者。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧無視飛行效果\n【必殺技】\n‧對敵方全體造成魔法傷害\n‧使敵方全體陷入暈眩（必中）\n‧前方範圍ＨＰ低於70％：擊退（必中）\n‧後方範圍ＨＰ低於70％：拉近（必中）\n【技能１】\n‧對後方１名敵人造成魔法傷害（無視挑釁）\n‧拉近後方１名敵人（無視挑釁、必中）\n‧降低後方１名敵人的行動速度（無視挑釁、\n　必中）\n【普通攻擊】\n‧對前方的１名敵人及其周圍造成魔法傷害\n‧降低前方的１名敵人及其周圍的\n　物理／魔法攻擊力（必中）","16","316102"
"2","0","270","0","0","316103","1.6","雨靈","0","3000","【魔法】由深域的魔力匯聚而成的冷酷水靈。\n狂風暴雨將毫不留情地吞噬冒險者。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n‧降低敵方全體的ＴＰ上升\n‧降低敵方全體的ＨＰ吸收\n‧無視飛行效果\n【必殺技】\n‧對敵方全體造成魔法傷害\n‧使敵方全體陷入暈眩（必中）\n‧前方範圍ＨＰ低於70％：擊退（必中）\n‧後方範圍ＨＰ低於70％：拉近（必中）\n【技能１】\n‧對後方１名敵人造成魔法傷害（無視挑釁）\n‧拉近後方１名敵人（無視挑釁、必中）\n‧降低後方１名敵人的行動速度（無視挑釁、\n　必中）\n【普通攻擊】\n‧對最前方的１名敵人及其周圍造成魔法傷害\n‧降低最前方的１名敵人及其周圍的\n　物理／魔法攻擊力（必中）","16","316103"
"1","0","270","0","0","316200","1.6","阿斯特賴亞牛肝菌","0","3000","","16","316200"
"1","0","270","0","0","316200","1.6","阿斯特賴亞牛肝菌","0","3000","【物理】使用偽裝蘑菇引誘獵物的恐怖妖怪蕈菇。\n食用了蘑菇的人會陷入幻覺，\n在不知不覺間成為大自然的食物。\n\n‧必殺技會依照自身的\n　物理攻擊力與敵人的最大HP，\n　對敵方全體造成物理比例傷害，\n　並使HP低於40％的敵人陷入誘惑狀態。\n　此技能造成的狀態異常，\n　即使傷害無效也會施加。\n‧以自身為中心，使範圍內的敵人陷入誘惑狀態，\n　並小幅度提升物理攻擊力與魔法攻擊力，\n　直到戰鬥結束。\n‧對前方的第1名敵人造成大幅度的物理傷害。","16","316201"
"1","0","270","0","0","316200","1.6","阿斯特賴亞牛肝菌","0","3000","【物理】使用偽裝蘑菇引誘獵物的恐怖妖怪蕈菇。\n食用了蘑菇的人會陷入幻覺，\n在不知不覺間成為大自然的食物。\n\n‧必殺技會依照自身的\n　物理攻擊力與敵人的最大HP，\n　對敵方全體造成物理比例傷害，\n　並使HP低於40％的敵人陷入誘惑狀態。\n　此技能造成的狀態異常，\n　即使傷害無效也會施加。\n‧以自身為中心，使範圍內的敵人陷入誘惑狀態，\n　並小幅度提升物理攻擊力與魔法攻擊力，\n　直到戰鬥結束。\n‧對前方的第1名敵人造成大幅度的物理傷害。","16","316202"
"1","0","270","0","0","316200","1.6","阿斯特賴亞牛肝菌","0","3000","【物理】使用偽裝蘑菇引誘獵物的恐怖妖怪蕈菇。\n食用了蘑菇的人會陷入幻覺，\n在不知不覺間成為大自然的食物。\n\n‧必殺技會依照自身的\n　物理攻擊力與敵人的最大HP，\n　對敵方全體造成物理比例傷害，\n　並使HP低於40％的角色敵人誘惑狀態。\n　此技能造成的狀態異常，\n　即使傷害無效也會施加。\n‧以自身為中心，使範圍內的敵人陷入誘惑狀態，\n　並大幅度提升物理攻擊力與魔法攻擊力，\n　直到戰鬥結束。\n‧當自身的HP低於50％時，\n　攻擊將會變得更加凶暴。\n‧對前方的第1名敵人造成大幅度的物理傷害。","16","316203"
"1","0","270","0","0","316204","1.6","阿斯特賴亞牛肝菌","0","3000","【MODE1】帶領著數量驚人的僕從，\n妖怪蕈菇逐漸加強了攻勢。成為捕食者的異類異形\n們的反擊，現在揭開了序幕。\n\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自手下所有的傷害，\n　導致中幅度降低隊伍角色的TP恢復量。\n‧在戰鬥開始時，召喚4隻手下，\n　並擊退敵方全體。\n　手下會對前方數來第1名的角色\n　造成中幅度的物理傷害。\n　每打倒1隻手下，剩餘的手下數量會減少1個。\n　之後會再次召喚手下，擊退敵方全體。","16","316204"
"1","0","270","0","0","316205","1.6","阿斯特賴亞牛肝菌","0","3000","【MODE2】威猛的大自然不僅僅使出幻覺，\n僕從發動了強烈的麻痺攻擊。\n其威力甚至使得獵物連根手指頭都難以動彈。\n\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧中幅度降低來自阿斯特賴亞牛肝菌所有傷害\n　產生的隊伍角色TP恢復量。\n‧必殺技會依照自身的物理攻擊力與敵人的\n　最大HP，對敵方全體造成物理比例傷害。\n‧對前方的第1名敵人造成大幅度的物理傷害。\n‧在手下收集孢子時，\n　阿斯特賴亞牛肝菌的物理防禦力與魔法防禦力\n　將會特大幅度降低。之後手下會釋放孢子，\n　使前方3名敵人陷入麻痺狀態。\n　在手下收集孢子時，\n　當阿斯特賴亞牛肝菌\n　受到700000以上的傷害時，\n　會使阿斯特賴亞牛肝菌與手下暈眩，\n　物理防禦力與魔法防禦力將會特大幅度降低。","16","316205"
"1","0","270","0","0","316206","1.6","阿斯特賴亞牛肝菌","0","3000","【MODE3】以彼此性命做為賭注的狩獵時間\n接近尾聲。究竟是獵人，又或者是獵物呢。\n對翠綠的戰場散播所剩的孢子。\n\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧中幅度降低來自阿斯特賴亞牛肝菌所有傷害\n　產生的隊伍角色TP恢復量。\n‧必殺技會依照自身的物理攻擊力與敵人的\n　最大HP，對敵方全體造成物理比例傷害，\n　並使HP低於40％的敵人陷入誘惑狀態。\n　此技能造成的狀態異常，\n　即使傷害無效也會施加。\n‧以自身為中心，使範圍內的敵人陷入誘惑狀態，\n　並大幅度提升物理攻擊力與魔法攻擊力，\n　直到戰鬥結束。\n‧當自身的HP低於50%時，\n　攻擊將會變得更加凶暴。\n‧對前方的第1名敵人造成大幅度的物理傷害。","16","316206"
"1","0","270","0","0","316207","1.6","方格斯男爵","0","3000","【物理】統領著妖怪蕈菇的高尚的貴族蘑菇。\n散播有致幻效果的孢子，侵蝕敵人的精神。\n\n‧發動環境效果【秋高馬肥】。\n此技能的效果適用於敵人、我方全體。\n　每經過一定時間，提升敵人、我方全體的\n　物理攻擊力、魔法攻擊力、物理防禦力與魔法防禦力。\n　此效果的效果量會隨著\n　敵人、我方的數量總和而增加。\n‧戰鬥開始時，\n　中幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧戰鬥開始時，\n　對自身施加TP降低減少50％的效果。\n‧戰鬥開始時，\n　特大幅度降低敵方全體的HP吸收。\n‧使自身在一次行動中所受到的傷害值衰減。\n　傷害值上升得越高，衰減率也會隨之上升。\n‧戰鬥開始時，\n　對敵方全體施加TP上升上限效果。\n‧中幅度降低來自方格斯男爵所有傷害產生的\n　隊伍角色TP恢復量。\n‧必殺技會依照自身的物理攻擊力，\n　對敵方全體造成物理比例傷害。\n　再使HP低於40％的敵人陷入混亂狀態。\n　此技能造成的傷害，將不會恢復TP。\n　此技能造成的狀態異常，\n　即使傷害無效也會施加。\n‧對前方範圍內的敵人施加混亂狀態，\n　並大幅度提升我方全體的物理防禦力與\n　魔法防禦力，直到戰鬥結束。\n‧召喚4隻手下，對敵方全體造成擊退。\n　手下會對前方的第1名敵人\n　造成中幅度的物理傷害。\n　","16","316207"
"1","0","270","0","0","316208","1.6","方格斯男爵","0","3000","【物理】統領著妖怪蕈菇的高尚的貴族蘑菇。\n散播有致幻效果的孢子，侵蝕敵人的精神。\n\n【特殊效果】\n‧所有技能傷害不可恢復ＴＰ\n【必殺技】\n‧對敵方全體造成物理傷害（無視飛行效果）\n‧目標ＨＰ低於70％：\n　施加混亂狀態（無視飛行效果、必中）\n【技能１】\n‧對前方３名敵人造成物理傷害（無視召喚物）\n‧提升我方全體的物理攻擊力\n‧提升我方全體的行動速度\n【技能２】\n‧恢復自身的ＨＰ\n‧手下的數量越多：恢復量提升\n‧召喚４隻手下\n‧擊退敵方全體\n‧以自身為中心展開提升物理／魔法防禦力\n　的領域\n【普通攻擊】\n‧對前方１名敵人造成物理傷害\n【召喚物普通攻擊】\n‧對前方１名敵人造成物理傷害\n‧目標ＨＰ低於50％：擊退（必中）","16","316208"
"1","0","270","0","0","316300","1.6","海將海馬指揮官","0","3000","","16","316300"
"1","0","270","0","0","316300","1.6","海將海馬指揮官","0","3000","【物理】身強體壯、操持三叉戟的海獸。\n因曾被人類捕捉，為洩憤而到處作亂，\n讓海灘蒙上一層恐懼陰影。\n\n‧必殺技會對前方數來第3名角色\n　造成大幅度的魔法傷害，並以前方數來\n　第3名角色為中心，使小範圍的敵人\n　陷入暈眩。此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧大幅度提升自身的魔法攻擊力，\n　並且中幅度恢復TP。\n‧對前方數來第3名角色造成\n　中幅度的物理傷害。","16","316301"
"1","0","270","0","0","316300","1.6","海將海馬指揮官","0","3000","【物理】身強體壯、操持三叉戟的海獸。\n因曾被人類捕捉，為洩憤而到處作亂，\n讓海灘蒙上一層恐懼陰影。\n\n‧必殺技會對前方數來第3名角色\n　造成大幅度的魔法傷害，並以前方數來\n　第3名角色為中心，使小範圍的敵人\n　陷入暈眩。此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧大幅度提升自身的魔法攻擊力，\n　並且中幅度恢復TP。\n‧對前方數來第3名角色造成\n　中幅度的物理傷害。","16","316302"
"1","0","270","0","0","316300","1.6","海將海馬指揮官","0","3000","【物理】身強體壯、操持三叉戟的海獸。\n因曾被人類捕捉，為洩憤而到處作亂，\n讓海灘蒙上一層恐懼陰影。\n\n‧必殺技會對前方數來第3名角色\n　造成大幅度的魔法傷害，並以前方數來\n　第3名角色為中心，使小範圍的敵人\n　陷入暈眩。此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧大幅度提升自身的魔法攻擊力，\n　並且中幅度恢復TP。\n‧對前方數來第3名角色造成\n　中幅度的物理傷害。\n‧海將海馬指揮官的HP在50％以下時\n　攻擊會更趨凶暴，相對地，\n　物理防禦力會大幅度降低。","16","316303"
"1","0","270","0","0","316304","1.6","海將海馬指揮官","0","3000","【MODE1】海將力大無窮，三叉戟一揮\n便會立刻產生激流朝人們襲來。\n鼓起勇氣，對抗猛烈的水流吧！\n\n‧戰鬥開始時，小幅度提升自身的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自海將海馬指揮官所有的傷害，\n　導致中幅度降低隊伍角色的TP恢復量。\n‧必殺技會無視挑釁，對前方數來\n　第3名角色造成大幅度的魔法傷害，\n　並以前方數來第3名角色為中心，使小範圍的\n　敵人陷入暈眩。此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對敵方全體造成中幅度的魔法傷害，\n　同時大幅度降低魔法防禦力，並且大幅度擊飛。\n　隨後大幅度恢復自身的TP。\n‧無視挑釁，對前方數來第3名角色\n　造成中幅度的物理傷害。","16","316304"
"1","0","270","0","0","316305","1.6","海將海馬指揮官","0","3000","【MODE2】海將的怒氣使海岸上蒸騰出海市蜃樓，\n從中冒出少女們的幻影無情襲來。為了讓這個夏天\n的美好回憶有始有終，努力突破這場試煉吧！\n\n‧戰鬥開始時，小幅度提升自身的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自海將海馬指揮官所有的傷害，\n　導致中幅度降低隊伍角色的TP恢復量。\n　召喚日和、怜、優衣的闇影。\n‧對前方數來第3名角色\n　造成中幅度的物理傷害。","16","316305"
"1","0","270","0","0","316305","1.6","海將海馬指揮官","0","3000","【MODE3】憤怒達到極限的海將，使出\n渾身解數展開猛攻。為了找回和平，\n將深藏心中的愛與友情化作力量來擊潰強敵吧！\n\n‧戰鬥開始時，小幅度提升自身的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自海將海馬指揮官所有的傷害，\n　導致中幅度降低隊伍角色的TP恢復量。\n‧必殺技會對前方數來第3名角色\n　造成大幅度的魔法傷害，並以前方數來\n　第3名角色為中心，使小範圍的敵人\n　陷入暈眩。此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧大幅度提升自身的魔法攻擊力，\n　並且中幅度恢復TP。\n‧對前方數來第3名角色\n　造成中幅度物理傷害。\n‧海將海馬指揮官的HP低於50時\n　攻擊會更趨凶暴，相對地，\n　物理防禦力會大幅度降低。","16","316306"
"2","0","270","0","0","316400","1.6","月光之門","0","3000","","16","316400"
"2","0","270","0","0","316400","1.6","月光之門","0","3000","【魔法】隨著月亮的盈虧變化而出現，連接兩個\n不同世界的門。引導小繆進入此門，\n讓牠回到原本的世界吧！\n\n‧必殺技會對敵方全體依照\n　月光之門的【月之光印】數量\n　造成魔法比例傷害。\n‧將敵方全體擊退，同時中幅度\n　降低行動速度，並且對敵方全體\n　依照月光之門的【月之光印】數量\n　造成魔法比例傷害。\n　隨後在月光之門上賦予10個\n　【月之光印】。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害，\n　並且以月光之門為中心，對範圍內的\n　敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害。\n‧【月之光印】最多可賦予50個。","16","316401"
"2","0","270","0","0","316400","1.6","月光之門","0","3000","【魔法】隨著月亮的盈虧變化而出現，連接兩個\n不同世界的門。引導小繆進入此門，\n讓牠回到原本的世界吧！\n\n‧必殺技會對敵方全體依照\n　月光之門的【月之光印】數量\n　造成魔法比例傷害。\n‧將敵方全體擊退，同時中幅度\n　降低行動速度，並且對敵方全體\n　依照月光之門的【月之光印】數量\n　造成魔法比例傷害。\n　隨後在月光之門上賦予10個\n　【月之光印】。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害，\n　並且以月光之門為中心，對範圍內的\n　敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害。\n‧【月之光印】最多可賦予50個。","16","316402"
"2","0","270","0","0","316400","1.6","月光之門","0","3000","【魔法】隨著月亮的盈虧變化而出現，連接兩個\n不同世界的門。引導小繆進入此門，\n讓牠回到原本的世界吧！\n\n‧必殺技會對敵方全體依照\n　月光之門的【月之光印】數量\n　造成魔法比例傷害。\n‧將敵方全體擊退，同時中幅度\n　降低行動速度，並且對敵方全體\n　依照月光之門的【月之光印】數量\n　造成魔法比例傷害。\n　隨後在月光之門上賦予10個\n　【月之光印】。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害，\n　並且以月光之門為中心，對範圍內的\n　敵方全體依照月光之門的【月之光印】數量\n　造成小幅度魔法傷害。\n‧剩餘體力低於50％時，中幅度提升\n　月光之門的物理防禦力與魔法防禦力，\n　並且在月光之門上賦予20個\n　【月之光印】，改變行動模式。\n‧【月之光印】最多可賦予50個。","16","316403"
"2","0","270","0","0","316406","1.6","月光之門","0","3000","【MODE1】對一同度過一個夏天的小繆生起\n惋惜之情的【小小甜心】的闇影。\n會殘酷地擋住通往門的去路。\n\n‧戰鬥開始時，小幅度提升月光之門的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。","16","316404"
"2","0","270","0","0","316405","1.6","月光之門","0","3000","【MODE2】被門中滲透出來的另一個世界的魔力\n所強化的海中魔物。壓倒性的魔力洪流，\n為少女們帶來一場更嚴酷的試煉。\n\n‧戰鬥開始時，小幅度提升月光之門的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果\n　而上升的防禦力，在戰鬥中\n　不會受到防禦力下降技能的影響。\n‧中幅度降低來自\n　此戰鬥中之怪物所有傷害產生的\n　隊伍角色TP恢復量。\n‧中幅度提升月光之門以外的我方的\n　物理攻擊力與魔法攻擊力。\n‧月光之門受到傷害時，\n　會極大幅度降低月光之門以外的我方的\n　物理防禦力與魔法防禦力。","16","316405"
"2","0","270","0","0","316404","1.6","月光之門","0","3000","【MODE3】連接兩個世界的最後一道門。\n懷抱著無可取代的夏日回憶，將我們這位\n小小朋友引導至輝煌的月光彼端吧！\n\n‧戰鬥開始時，小幅度提升月光之門的\n　物理防禦力與魔法防禦力。以此防禦力\n　提升效果而上升的防禦力，在戰鬥中不會受到\n　防禦力下降技能的影響。\n‧承受來自月光之門所有的傷害，\n　導致中幅度降低隊伍角色的\n　TP恢復量。\n‧必殺技會對敵方全體依照\n　月光之門的【月之光印】數量\n　造成魔法比例傷害。\n‧將敵方全體擊退，同時中幅度\n　降低行動速度，並且對敵方全體\n　依照月光之門的【月之光印】數量\n　造成魔法比例傷害。\n　隨後在月光之門上賦予15個\n　【月之光印】。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對敵方全體依照月光之門的【月之光印】數量\n　造成中幅度魔法傷害，\n　並且以月光之門為中心，對範圍內的\n　敵方全體依照月光之門的【月之光印】數量\n　造成大幅度魔法傷害。\n‧剩餘體力低於40％時，中幅度提升\n　月光之門的物理防禦力與魔法防禦力，\n　並且在月光之門上賦予40個\n　【月之光印】，改變行動模式。\n‧【月之光印】最多可賦予70個。","16","316406"
"1","0","270","0","0","316500","1.6","哀執的植物羊","0","3000","","16","316500"
"1","0","270","0","0","316500","1.6","哀執的植物羊","0","3000","【物理】居於邊境的大樹，傳說中的植物羊。\n期盼能與老人重逢，然而漫長的等待將其\n逼入絕境，使之化為拒絕他人的魔獸。\n\n‧哀執的植物羊每秒追加3個【憂鬱之棘】。\n‧每當哀執的植物羊受到傷害時，\n　哀執的植物羊的【憂鬱之棘】會減少1個。\n‧必殺技會解除敵方全體的護盾，\n　並依照哀執的植物羊的【憂鬱之棘】數量\n　對敵方全體造成物理比例傷害。\n‧對剩餘HP比例最少的3名敵方角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 \n‧對前方的3名角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 ","16","316501"
"1","0","270","0","0","316500","1.6","哀執的植物羊","0","3000","【物理】居於邊境的大樹，傳說中的植物羊。\n期盼能與老人重逢，然而漫長的等待將其\n逼入絕境，使之化為拒絕他人的魔獸。\n\n‧哀執的植物羊每秒追加3個【憂鬱之棘】。\n‧每當哀執的植物羊受到傷害時，\n　哀執的植物羊的【憂鬱之棘】會減少1個。\n‧必殺技會解除敵方全體的護盾，\n　並依照哀執的植物羊的【憂鬱之棘】數量\n　對敵方全體造成物理比例傷害。\n‧對剩餘HP比例最少的3名敵方角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 \n‧對前方的3名角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 ","16","316502"
"1","0","270","0","0","316500","1.6","哀執的植物羊","0","3000","【物理】居於邊境的大樹，傳說中的植物羊。\n期盼能與老人重逢，然而漫長的等待將其\n逼入絕境，使之化為拒絕他人的魔獸。\n\n‧哀執的植物羊每秒追加4個【憂鬱之棘】。\n‧每當哀執的植物羊受到傷害時，\n　哀執的植物羊的【憂鬱之棘】會減少1個。\n‧必殺技會解除敵方全體的護盾，\n　並依照哀執的植物羊的【憂鬱之棘】數量\n　對敵方全體造成物理比例傷害。\n‧對剩餘HP比例最少的3名敵方角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 \n‧對前方的3名角色\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。 \n‧剩餘體力低於25％時，\n　賦予哀執的植物羊35個【憂鬱之棘】。","16","316503"
"1","0","270","0","0","316504","1.6","哀執的植物羊","0","3000","【MODE1】那野獸躲在名為孤獨與猜疑的被毛之中，\n像是要守護牠一般，森林中的魔物們\n阻擋在冒險者面前。制服魔物開闢道路。\n\n‧戰鬥開始時，小幅度提升哀執的植物羊的\n　物理防禦力與魔法防禦力。\n　以此防禦力提升效果\n　而上升的防禦力，在戰鬥中\n　不會受到防禦力下降技能的影響。\n‧中幅度降低來自哀執的植物羊與\n　其怪物同伴所有傷害產生的\n　隊伍角色TP恢復量。\n‧哀執的植物羊不會受到\n　環境效果所造成的傷害。\n‧對剩餘HP比例最少的3名敵人\n　造成物理比例傷害。","16","316504"
"1","0","270","0","0","316505","1.6","哀執的植物羊","0","3000","【MODE2】哀傷的羊隻使被毛的鎧甲硬化，\n拒絕所有事物。無論是刀刃、拳擊、魔法\n還是伸出的援手都一概拒絕。\n\n‧戰鬥開始時，中幅度提升哀執的植物羊的\n　物理防禦力，並小幅度提升魔法防禦力。\n　以此防禦力提升效果上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自哀執的植物羊所有的傷害，\n　導致中幅度降低隊伍角色的TP恢復量。\n‧必殺技能解除敵方全體的護盾，\n　造成物理比例傷害。哀執的植物羊受到\n　中毒、猛毒、詛咒、火傷、咒術等效果時，\n　將降低造成的傷害。\n‧對剩餘HP比例最少的3名敵方角色造成\n　大幅度物理比例傷害。哀執的植物羊受到\n　中毒、猛毒、詛咒、火傷、咒術等效果時，\n　降低造成的傷害。\n‧當哀執的植物羊受到中毒、猛毒、詛咒、火傷、\n　咒術等效果時，特大幅度降低\n　哀執的植物羊的物理與魔法防禦力。","16","316505"
