c3d68de969c89c2d267a167cd6b9acb8895dfbd7ff97103b71682a5fb34ef3c8,b8f35f86c541596821e4f9f7690f123bb43a1737586b8da5678d514a5b6d5e09,350ad5b71b9e415d7dfec574b59a5fb1be375805f53a253e463a642712485843,6542db1bab06366d1e744699095adcf544534a50a37bbf4fc3025c118456d91f,dfb8fe00b44223ae7bb86dd319b89eb97c0ff8e3e53e968765e2c4e2fc1a18aa,4208ea94d9545d63d04e9926c68c9702fec817d869676c625874c1d02eb62402,3c1ee5013e3be78821d2acec6aa126e99c0ae0429d0236aea2daeacde20a65b7,82845b25ba522d8b9226879c6ce021291011c08dd2297fba07443ce9f3c5d5da,fa863c21b6ed0136aed9e27e1421aa95128a80ee43496ee4d4e2c2f84f1addc4,5ad7273fdd0ada0a20a633ef218c79ac25a1f47951910c8e88480a3579434358,08edb53a91c1a0f6ea3a23a3c970981e342492f689e612f0a678ba49293723f6,c9d6ec0ae9fe7607878f2c802bd38e56645047f12e36e8ab44f416f3bdaa7d40,a023b3c1d5ae076756742cdda20a8e18f5652e66af05b9420f27f5c4b6e06e1c,dcfd103e807f69d7ff4e2cfc0c1e789a51124979e40514dc4ec398ccfee75432,c3631699490b8141374b7daf0a1c637f9e319e79a9356c1c08b260bc91a9aff4,ef8de13399fd4b36c5f5721294dcb683ef4cf014190a217a5b642277b28de200,74d158c2e53f0210fd53e0cf9bc48688ee025db28efe1dceb23c478a36c025f1,b6e12cea8bd3e0201f05f4c00a4b0f3a17a781360422e2904fc31ba90cd3474d,b696691109b07cc1d8d472930c20c819f52f0bcf7b214b6d4fc90db936eff38b,75cef148079ce8170b7d4801e87d1bab59020d3861311c0c801ff4b20189c7b8,43f0f214c4aca495cae10b7af32bf66ddb8f4c3b3e44fae17ac7c74c252fd759,33c44d09aa0f4ad26947b2ffda22e9713a95e372904dd4f0ba368d226dd0c8db,30e2d7c905f8ac20fb41991907d583e1e492627ee1ad2bf105cc15787c5414d3,668dc3dd2c16211770886ca724d61de6e1228120efca2c35429e583b28d92fa6,b4c6d4ccfcbdce598b745d9e63d08da5d6c4d61e17cf3b1327366b378839b535,5addf7120c08b94351a6af3f06b441bd033a3360fcc6f8db41e668207f5bfcc5,9b641b2d97f3ced64dde9f460c75094a4ab254ad7f9c03546ad6db3ce52493b7,208f7a3ed1607d865a3bc4d77dcdf4dd4b4124df4bf330f57591d26fdd923fe8,57eed2dcc4357de9c7730e0b878bf5c1a036d4d60a07dacbbdbcf511a6feec7d,eaa1ef3c45a9ded08a5d5c8467a65e69b85cc5a930e501f7c565ba9f4b7cfd94,8fc947b7fca70f153e5b733213d2f26bd202528319604298b7163a7ab2c6a2e1,471232df4a440c7dacfbfb2378572516046dc30341bbfb81a14e442810b1b905,f73ec3520b5194042c8d260b3276f8437ca6a1707ba853d547f6315aca6bf649,238b13a079f4dad3cd8dab97c4050905ba00681cee8f07181e792311b5549077,e8cb602b3c91ea65bb6424e9e292a3052bdfa3fdaa942fb4d2d3a3539dad7ff1,4c42c52333be097926c46d671bc86d8da3d3c76cad779dfb59b71240319c104e,f1923f221162e257ccb7be20d29d4a34ba7423fd765fd44549d187e79b7ab646,ce79ba6d3cd658e5e4b05f18bebc945b1284a71e3d18983555e3639cbc7e52ef,772199987793daaf2437deb0cef699fdd302e476548f11f68a297296a47364e9,3eb928209d10237561f9d31977e1f751421a8ec46446e5e53cc4d640cb48037a,cecab088f8278230ff30adbdbf9b86ff2f51261c5af9a0caba68e7f87b815f52,2cb76c45a20d8accb80509b4a6c04d466f4d1cd39a868e6a17991dc23d82fcdf,b82961047f4ed17d1f8fecad03cfe8cb2ef232dc9b6ba5da35e4ef90aefe2e43,784aa9c4ccf60f3b3f5bbb4308314ca3f5a725e474211b541a5c92227190f5d7
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924103302","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1000","0","0","0","熾焰巨獸龍","0","0","450","3000","1000000000","2200","60","0","924103401","0","303608","0","0","0","1","0","34000","70","0","0","0","0","0","0","500","0","0","2000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924103402","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","2718","0","0","0","岩龜暴君","0","0","322","1812","4980501","3220","42","3220","924110101","3220","251100","0","0","0","0","0","448","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"0","0","0","0","4349","0","0","0","青藍魔像","0","0","322","725","7192161","3220","42","3220","924110102","3220","250800","0","0","0","0","0","584","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"0","0","0","0","3262","0","0","0","生者劍士","0","0","322","1450","5081079","3220","42","3220","924110103","3220","251000","0","0","0","0","0","1320","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"1","0","0","0","3515","0","5","0","純的闇影","0","536","322","3065","3571344","322","42","322","924110104","322","604701","0","0","0","6","0","9512","30","0","0","0","0","0","0","322","69","0","322","322","32","200000001","0","0","0","26"
"1","0","0","0","1486","0","2","0","碧的闇影","0","1165","322","1469","1696632","322","67","322","924110105","322","604001","0","0","0","6","0","19788","29","0","0","0","0","0","0","322","55","0","322","322","32","200000001","0","0","0","34"
"0","0","0","0","1395","0","0","0","獸人","0","0","322","1550","22556397","3220","42","3220","924110201","3220","252800","0","0","0","0","0","14881","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"1","0","0","203","2796","0","18","0","依里（天使）的闇影","0","0","322","1887","17387799","322","42","322","924110202","322","613801","0","0","0","5","0","0","23","0","0","0","0","49844","0","322","1580","0","322","322","32","200000001","0","0","0","6"
"0","0","0","0","1163","0","0","0","洞窟蝙蝠","0","0","322","775","20658288","3220","42","3220","924110203","3220","254900","0","0","0","0","0","0","0","0","0","0","0","43401","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"1","0","0","2297","585","0","17","0","凱留（超載）的闇影","0","0","322","458","15818933","322","42","322","924110204","322","621101","0","0","0","5","0","0","24","0","0","0","0","86650","0","322","45","0","322","322","32","200000001","0","0","0","0"
"0","0","0","0","698","0","0","0","搗蛋惡魔","0","0","322","465","21396062","3220","42","3220","924110205","3220","256300","0","0","0","0","0","0","0","0","0","0","0","48307","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"0","0","0","0","2333","0","0","0","叢林護衛","0","0","322","933","36888016","3220","44","3220","924110301","3220","251300","0","0","0","0","0","20133","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"1","0","0","0","753","0","15","0","日和的闇影","0","2271","322","932","27415505","322","62","322","924110302","322","600101","0","0","0","6","0","96909","59","0","0","0","0","0","0","322","20","0","322","322","33","200000001","0","0","0","20"
"1","0","0","0","589","0","15","0","琪愛兒的闇影","0","2424","322","794","25630808","322","62","322","924110303","322","610901","0","0","0","5","0","87491","50","0","0","0","0","0","0","322","20","0","322","322","33","200000001","0","0","0","24"
"0","0","0","0","1400","0","0","0","紅蕈菇","0","0","322","933","34253046","3220","44","3220","924110304","3220","252100","0","0","0","0","0","59372","0","0","0","0","0","0","0","3220","0","0","3220","3220","1","200000001","0","0","0","0"
"1","0","0","510","2261","0","21","0","優衣（祭服）的闇影","0","0","322","1326","24350797","322","44","322","924110305","322","615601","0","0","0","5","0","0","29","0","0","0","0","63137","0","322","2850","0","322","322","33","200000001","0","0","0","3"
"0","0","0","0","800","0","0","0","哥布林王者","0","0","100","2000","80000000","0","60","0","924111101","600","305705","0","0","0","1","0","16000","70","0","0","0","0","0","0","1200","0","0","1800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924111102","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1300","0","0","0","哥布林王者","0","0","200","2600","150000000","0","60","0","924111201","600","305705","0","0","0","1","0","40000","70","0","0","0","0","0","0","1200","0","0","1800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924111202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1400","0","0","0","哥布林王者","0","0","450","3200","300000000","0","60","0","924111301","600","305705","0","0","0","1","0","80000","70","0","0","0","0","0","0","1200","0","0","1800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924111302","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1400","0","0","0","哥布林王者","0","0","450","3200","1000000000","0","60","0","924111401","600","305705","0","0","0","1","0","80000","70","0","0","0","0","0","0","1200","0","0","1800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924111402","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","雷電","0","0","100","0","80000000","1600","60","200","924112101","1","304503","0","0","0","1","0","0","70","0","200","0","0","0","0","1500","0","0","2000","200","1","300000008","0","0","0","0"
"0","0","0","0","8000","0","0","0","雷電Ａ","0","0","100","8000","1000000","0","60","0","924112102","0","304503","0","0","0","1","0","24000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1100","0","0","0","雷電Ｂ","0","0","100","1350","1600000","0","60","0","924112103","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","400","0","0","0","雷電Ｃ","0","0","100","650","700000","0","60","0","924112104","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924112105","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","雷電","0","0","200","0","150000000","1600","60","200","924112201","1","304503","0","0","0","1","0","0","70","0","200","0","0","0","0","1500","0","0","2000","200","1","300000008","0","0","0","0"
"0","0","0","0","8000","0","0","0","雷電Ａ","0","0","200","8000","1200000","0","60","0","924112202","0","304503","0","0","0","1","0","40000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1200","0","0","0","雷電Ｂ","0","0","200","1600","1800000","0","60","0","924112203","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","雷電Ｃ","0","0","200","800","900000","0","60","0","924112204","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924112205","225","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","雷電","0","0","450","0","300000000","1600","60","200","924112301","1","304503","0","0","0","1","0","0","70","0","200","0","0","0","0","1500","0","0","2000","200","1","300000008","0","0","0","0"
"0","0","0","0","8000","0","0","0","雷電Ａ","0","0","450","8000","2000000","0","60","0","924112302","0","304503","0","0","0","1","0","64000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1400","0","0","0","雷電Ｂ","0","0","450","1800","2400000","0","60","0","924112303","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","600","0","0","0","雷電Ｃ","0","0","450","1000","1600000","0","60","0","924112304","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924112305","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","雷電","0","0","450","0","1000000000","1600","60","200","924112401","1","304503","0","0","0","1","0","0","70","0","200","0","0","0","0","1500","0","0","2000","200","1","300000008","0","0","0","0"
"0","0","0","0","8000","0","0","0","雷電Ａ","0","0","450","8000","2000000","0","60","0","924112402","0","304503","0","0","0","1","0","64000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1400","0","0","0","雷電Ｂ","0","0","450","1800","2400000","0","60","0","924112403","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","600","0","0","0","雷電Ｃ","0","0","450","1000","1600000","0","60","0","924112404","0","304503","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924112405","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","500","0","0","0","花夫人","0","0","100","500","80000000","25000","60","0","924113101","0","319203","0","0","0","1","0","0","130","0","0","0","0","12000","0","25000","0","0","25000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924113102","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","550","0","0","0","花夫人","0","0","200","550","150000000","25000","60","0","924113201","0","319203","0","0","0","1","0","0","130","0","0","0","0","20000","0","25000","0","0","25000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","924113202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","600","0","0","0","花夫人","0","0","450","600","300000000","25000","60","0","924113301","0","319203","0","0","0","1","0","0","130","0","0","0","0","30000","0","25000","0","0","25000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","924113302","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","600","0","0","0","花夫人","0","0","450","600","1000000000","25000","60","0","924113401","0","319203","0","0","0","1","0","0","130","0","0","0","0","30000","0","25000","0","0","25000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","924113402","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","2265","0","0","0","高等獸人","0","0","325","906","6227142","3250","42","3250","924120101","3250","252900","0","0","0","0","0","856","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"0","0","0","0","1812","0","0","0","狂野角鹿","0","0","325","1208","5764596","3250","42","3250","924120102","3250","251600","0","0","0","0","0","887","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"0","0","0","0","1812","0","0","0","綠葉野豬","0","0","325","1208","5722491","3250","42","3250","924120103","3250","253100","0","0","0","0","0","1011","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"1","0","0","120","3031","0","20","0","空花（大江戶）的闇影","0","0","325","2191","2952429","325","42","325","924120104","325","609501","0","0","0","5","0","0","19","0","0","0","0","4634","0","325","207","0","325","325","32","200000001","0","0","0","12"
"1","0","0","0","702","0","0","0","碧（插班生）的闇影","0","1893","325","545","1307451","325","65","325","924120105","325","610701","0","0","0","5","0","10426","33","0","0","0","0","0","0","325","30","0","325","325","32","200000001","0","0","0","5"
"0","0","0","0","1137","0","0","0","海獅怪","0","0","325","758","23528358","3250","42","3250","924120201","3250","250400","0","0","0","0","0","10873","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"0","0","0","0","909","0","0","0","多倫多獸","0","0","325","606","24667394","3250","42","3250","924120202","3250","252000","0","0","0","0","0","11387","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"0","0","0","0","909","0","0","0","生者戰士像","0","0","325","909","23400621","3250","42","3250","924120203","3250","250900","0","0","0","0","0","12021","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"1","0","0","0","998","0","4","0","宮子的闇影","0","281","325","1619","20901298","325","42","325","924120204","325","600701","0","0","0","6","0","25995","18","0","0","0","0","0","0","325","44","0","325","325","32","200000001","0","0","0","113"
"1","0","0","0","435","0","2","0","深月的闇影","0","1717","325","450","18509966","325","42","325","924120205","325","605101","0","0","0","6","0","52985","35","0","0","0","0","0","0","325","30","0","325","325","32","200000001","0","0","0","3"
"0","0","0","0","455","0","0","0","魔像","0","0","325","1212","23212921","3250","42","3250","924120301","3250","250700","0","0","0","0","0","9199","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"0","0","0","0","682","0","0","0","哥布林護衛","0","0","325","758","22682983","3250","42","3250","924120302","3250","251200","0","0","0","0","0","10750","0","0","0","0","0","0","0","3250","0","0","3250","3250","1","200000001","0","0","0","0"
"1","0","0","0","458","0","0","0","美冬（工作服）的闇影","0","1287","325","556","15965801","325","42","325","924120303","325","616901","0","0","0","5","0","36638","29","0","0","0","0","0","0","325","35","0","325","325","32","200000001","0","0","0","13"
"1","0","0","0","1426","0","4","0","鈴的闇影","0","190","325","1080","18519180","325","42","325","924120304","325","602601","0","0","0","6","0","22348","28","0","0","0","0","0","0","325","2600","0","325","325","32","200000001","0","0","0","43"
"1","0","0","198","1090","0","18","0","優衣的闇影","0","0","325","954","17096065","325","42","325","924120305","325","600201","0","0","0","6","0","0","22","0","0","0","0","29780","0","325","2690","0","325","325","32","200000001","0","0","0","6"
"0","0","0","0","500","0","0","0","飛龍","0","0","100","1000","80000000","900","60","0","924121101","5000","302106","0","0","0","1","0","16000","50","0","0","0","0","0","0","0","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924121102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","700","0","0","0","飛龍","0","0","200","1400","150000000","900","60","0","924121201","5000","302106","0","0","0","1","0","25000","50","0","0","0","0","0","0","0","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924121202","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","飛龍","0","0","450","1500","300000000","900","60","0","924121301","5000","302106","0","0","0","1","0","40000","50","0","0","0","0","0","0","0","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","550","100","100","924121302","320","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","飛龍","0","0","450","1500","1000000000","900","60","0","924121401","5000","302106","0","0","0","1","0","40000","50","0","0","0","0","0","0","0","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","550","100","100","924121402","320","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","泰坦龍龜","0","0","100","0","80000000","1600","60","50","924122101","1","304103","0","0","1600","1","0","0","70","0","5000","0","0","0","0","2400","0","0","600","50","1","300000008","0","5000","50","0"
"0","0","0","0","8000","0","0","0","泰坦龍龜Ａ","0","0","100","8000","500000","0","60","0","924122102","0","304103","0","0","0","1","0","20000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","泰坦龍龜Ｂ","0","0","100","500","2000000","0","60","0","924122103","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","150","0","0","0","泰坦龍龜Ｃ","0","0","100","150","1800000","0","60","0","924122104","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924122105","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","泰坦龍龜","0","0","200","0","150000000","1600","60","50","924122201","1","304103","0","0","1600","1","0","0","70","0","5000","0","0","0","0","2400","0","0","600","50","1","300000008","0","5000","50","0"
"0","0","0","0","8000","0","0","0","泰坦龍龜Ａ","0","0","200","8000","1000000","0","60","0","924122202","0","304103","0","0","0","1","0","30000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","600","0","0","0","泰坦龍龜Ｂ","0","0","200","750","2800000","0","60","0","924122203","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","200","0","0","0","泰坦龍龜Ｃ","0","0","200","300","2400000","0","60","0","924122204","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924122205","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","泰坦龍龜","0","0","450","0","300000000","1600","60","50","924122301","1","304103","0","0","1600","1","0","0","70","0","5000","0","0","0","0","2400","0","0","600","50","1","300000008","0","5000","50","0"
"0","0","0","0","8000","0","0","0","泰坦龍龜Ａ","0","0","450","8000","1200000","0","60","0","924122302","0","304103","0","0","0","1","0","40000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","750","0","0","0","泰坦龍龜Ｂ","0","0","450","750","4200000","0","60","0","924122303","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","300","0","0","0","泰坦龍龜Ｃ","0","0","450","300","3200000","0","60","0","924122304","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924122305","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","泰坦龍龜","0","0","450","0","1000000000","1600","60","50","924122401","1","304103","0","0","1600","1","0","0","70","0","5000","0","0","0","0","2400","0","0","600","50","1","300000008","0","5000","50","0"
"0","0","0","0","8000","0","0","0","泰坦龍龜Ａ","0","0","450","8000","1200000","0","60","0","924122402","0","304103","0","0","0","1","0","40000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","750","0","0","0","泰坦龍龜Ｂ","0","0","450","750","4200000","0","60","0","924122403","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","300","0","0","0","泰坦龍龜Ｃ","0","0","450","300","3200000","0","60","0","924122404","0","304103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924122405","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","600","0","0","0","蒼天女武神","0","0","100","600","80000000","1200","60","0","924123101","0","309202","0","0","0","1","0","24000","100","0","0","0","0","0","0","400","0","0","800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924123102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","蒼天女武神","0","0","200","900","150000000","1200","60","0","924123201","0","309202","0","0","0","1","0","36000","100","0","0","0","0","0","0","400","0","0","800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924123202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","900","0","0","0","蒼天女武神","0","0","450","900","300000000","1200","60","0","924123301","0","309202","0","0","0","1","0","42000","100","0","0","0","0","0","0","400","0","0","800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","370","100","100","924123302","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","900","0","0","0","蒼天女武神","0","0","450","900","1000000000","1200","60","0","924123401","0","309202","0","0","0","1","0","42000","100","0","0","0","0","0","0","400","0","0","800","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","370","100","100","924123402","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","284","0","0","0","魔像","0","0","331","758","8490164","3310","44","3310","924140101","3310","250700","0","0","0","0","0","3357","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"0","0","0","0","569","0","0","0","冰雪角鹿","0","0","331","379","8359423","3310","44","3310","924140102","3310","251700","0","0","0","0","0","3578","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"1","0","0","0","604","0","4","0","紡希（萬聖節）的闇影","0","1037","331","882","6951439","331","48","331","924140103","331","613901","0","0","0","5","0","7971","27","0","0","0","0","0","0","331","59","0","331","331","33","200000001","0","0","0","72"
"0","0","0","0","427","0","0","0","鼠妖","0","0","331","284","7882060","3310","44","3310","924140104","3310","253700","0","0","0","0","0","11727","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"1","0","0","0","178","0","0","0","璃乃（聖誕節）的闇影","0","2744","331","160","5704212","331","66","331","924140105","331","619301","0","0","0","5","0","16224","36","0","0","0","0","0","0","331","35","0","331","331","33","200000001","0","0","0","17"
"0","0","0","0","1974","0","0","0","青藍魔像","0","0","331","329","16200076","3310","41","3310","924140201","3310","250800","0","0","0","0","0","4876","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"0","0","0","0","987","0","0","0","狂野角鹿","0","0","331","658","15339984","3310","41","3310","924140202","3310","251600","0","0","0","0","0","5079","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"0","0","0","0","987","0","0","0","擰扭相思樹","0","0","331","658","15298711","3310","41","3310","924140203","3310","251900","0","0","0","0","0","5481","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
