08f2ec8592ebb6158cecb85a96011a96b1c7ad41a356ce4671c83c5c10164499,7d5a385afc5d63f81ab3e0ff984489d8fac10598af920bb6b1cfa97ccda2ed76,1d6364ff6f303ca46bc7bb5ad03c0287ca8da353deebdfe5a88a3ab0e65edfac,d2cbc749c80c3d8382a20716f9118a88d451da4496f2320d179835e35e51f32d,ced1ed9c4fc25c906ce8fd349cb5237913883c0386edcceae6be4794b7fc9a2e,9409f64b4a1159c8cd5c44fe35f10ac372b99003a14d95d19544c51d510c4451,b74b935ed5a5576318f4f8c1170c005c56dc94148d1d9acd57a9c2f3d8034612,b6c6c294af36085a8ab5e1d74a636608102ac8620e10ab906819e52813b3159d,cbd08ca957682bb9c0f4dfdb92204d3204825c36be5b6e9b237897c387bf1f29,7d4b2bf892ddace998f13a2033b31f1a17bae6033f8b42cba14aafcdea8bb28d,f571140d76b18fe02e749648e0c7e7021e56ee32af885a41eb67541cc764a511,a03de3b6804529dcf77dab46277fb21bae8b3ef389f7b1e0485b08048dbf1a15,b9ae35138945be2ef17a1c8912a306cdfe12608404d135ac5e27767e7c4b1e62,2d9c1ef800c5e4e94b48372bb30a75f4c5ea00f6005d95f351d69ecd7ac7a23d,87b37f3095a9ccd72407ff7d92cc115f23b9dda752dca5bf42a4c73d0ea6d43d,12034ae7d1fa3e3ea6c45d27c0b11e47970a8aa8ef1982a91eb9f73e8e08b6c7,0746d46b8b9ab3b9529ab0dfdbded90d93e59d8ffc1f7a81c7e922d19ea9dfdc,a05c518df26afcd871d78705e77a2e8e68ebf6e47a0fbb5dc90f55ae0d7a475a,6a5152cb0f31d0039c5f0a6ae6054683ff8ad9893adba2b1c02e6f6cb6b264ec,ef09dc7720de93ae518aebacc4be750dc35ed67d4e5266893d9b77863bc49421,f5276e382c9055cb67cc52dc212d9e36ef236ccb93fe6f3ad7928192d21b2e95,521d43e8d77071700e48388202506c898a3ac05d5275d50709ae9616446a4107,efafe400b89fad005434b386004982cee374852e466a46fe826c8db9b1123902,6b0dec4369f9df16d2ddcad162009a59d35fc54994e9440405acfefb993cdb9b,11347a3a25877893a390e49c303363a129b0ab625a9ad0ae6533a03431b7b19b,eda3adbfa0af336c580fb496cb6cbbc7471e9a23873418deb57821778c1b797d,6dc93e48fac84794fe7e99db9b68a319b2dbc9e3cfcf834bd9490c3b8835861a,fed7de83e3fca4666ac403e2264be525ca3cd8450621d5aedad8a9963d56ca33,c43c062fa42d7c2caf256717e33fe087c6c3594d5f72c51765a1b78d6fc54055,f1a65302d44e947a548049a0b0c31f8738d519688a7b6b213bbe79afe6fa1096,4cf6cb1eda2d1f382359e5355a16fc4d5caf0c9c38759759c5d5eab683b4b461
"100","33","1","100","0","1","0","100","1007210103","1","1007210104","0","0","0","1007210103","1","1","0","10072101","1","1007210101","100","1007210103","0","0","0","1007210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007220103","1","1007220105","67","1","100","1007220102","6","6","100","10072201","1","1007220101","100","1007220105","1007220104","1007220105","1007220105","1007220105","1","1","1007220106","100"
"100","100","1","100","1","1","34","100","1007230104","1","1007230104","33","1","100","1007230102","6","1","100","10072301","1","1007230101","100","1007230104","1007230105","1007230104","1007230104","1007230104","1","1","1007230103","100"
"100","100","1","100","1","1","100","100","1007240103","1","1007240106","100","1","100","1007240102","6","1","100","10072401","1","1007240101","100","1007240104","1007240110","1007240108","1007240107","1007240105","1","1","1007240109","100"
"100","33","1","100","0","1","0","100","1007310103","1","0","0","0","0","1007310103","1","1","0","10073101","0","1007310101","0","1007310103","0","0","0","1007310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007320103","1","1007320105","34","1","33","1007320102","6","6","100","10073201","1","1007320101","100","1007320105","1007320104","1007320105","1007320105","1007320105","1","1","1007320105","100"
"100","100","1","100","1","1","34","100","1007330104","1","1007330104","33","1","100","1007330102","6","1","0","10073301","1","1007330101","100","1007330104","0","1007330104","1007330104","1007330104","1","0","1007330103","100"
"100","100","1","100","1","1","100","100","1007340103","1","1007340106","100","1","100","1007340102","6","1","100","10073401","1","1007340101","100","1007340104","1007340110","1007340108","1007340107","1007340105","1","1","1007340109","100"
"100","33","1","100","0","1","0","100","1007410103","1","0","0","0","0","1007410103","1","1","0","10074101","0","1007410101","0","1007410103","0","0","0","1007410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007420103","1","1007420105","34","1","33","1007420102","6","6","100","10074201","1","1007420101","100","1007420105","1007420104","1007420105","1007420105","1007420105","1","1","1007420105","100"
"100","100","1","100","1","1","34","100","1007430104","1","1007430104","33","1","100","1007430102","6","1","0","10074301","1","1007430101","100","1007430104","0","1007430104","1007430104","1007430104","1","0","1007430103","100"
"100","100","1","100","1","1","100","100","1007440103","1","1007440106","100","1","100","1007440102","6","1","100","10074401","1","1007440101","100","1007440104","1007440110","1007440108","1007440107","1007440105","1","1","1007440109","100"
"100","33","1","100","0","1","0","100","1007510103","1","0","0","0","0","1007510103","1","1","0","10075101","0","1007510101","0","1007510103","0","0","0","1007510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007520103","1","1007520105","34","1","33","1007520102","6","6","100","10075201","1","1007520101","100","1007520105","1007520104","1007520105","1007520105","1007520105","1","1","1007520105","100"
"100","100","1","100","1","1","34","100","1007530104","1","1007530104","33","1","100","1007530102","6","1","0","10075301","1","1007530101","100","1007530104","0","1007530104","1007530104","1007530104","1","0","1007530103","100"
"100","100","1","100","1","1","100","100","1007540103","1","1007540106","100","1","100","1007540102","6","1","100","10075401","1","1007540101","100","1007540104","1007540110","1007540108","1007540107","1007540105","1","1","1007540109","100"
"100","33","1","100","0","1","0","100","1007610103","1","0","0","0","0","1007610103","1","1","0","10076101","0","1007610101","0","1007610103","0","0","0","1007610102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007620103","1","1007620105","34","1","33","1007620102","6","6","100","10076201","1","1007620101","100","1007620105","1007620104","1007620105","1007620105","1007620105","1","1","1007620105","100"
"100","100","1","100","1","1","34","100","1007630104","1","1007630104","33","1","100","1007630102","6","1","0","10076301","1","1007630101","100","1007630104","0","1007630104","1007630104","1007630104","1","0","1007630103","100"
"100","100","1","100","1","1","100","100","1007640103","1","1007640106","100","1","100","1007640102","6","1","100","10076401","1","1007640101","100","1007640104","1007640110","1007640108","1007640107","1007640105","1","1","1007640109","100"
"100","33","1","100","0","1","0","100","1007710103","1","0","0","0","0","1007710103","1","1","0","10077101","0","1007710101","0","1007710103","0","0","0","1007710102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007720103","1","1007720105","34","1","33","1007720102","6","6","100","10077201","1","1007720101","100","1007720105","1007720104","1007720105","1007720105","1007720105","1","1","1007720105","100"
"100","100","1","100","1","1","34","100","1007730104","1","1007730104","33","1","100","1007730102","6","1","0","10077301","1","1007730101","100","1007730104","0","1007730104","1007730104","1007730104","1","0","1007730103","100"
"100","100","1","100","1","1","100","100","1007740103","1","1007740106","100","1","100","1007740102","6","1","100","10077401","1","1007740101","100","1007740104","1007740110","1007740108","1007740107","1007740105","1","1","1007740109","100"
"100","33","1","100","0","1","0","100","1007810103","1","0","0","0","0","1007810103","1","1","0","10078101","0","1007810101","0","1007810103","0","0","0","1007810102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007820103","1","1007820105","34","1","33","1007820102","6","6","100","10078201","1","1007820101","100","1007820105","1007820104","1007820105","1007820105","1007820105","1","1","1007820105","100"
"100","100","1","100","1","1","34","100","1007830104","1","1007830104","33","1","100","1007830102","6","1","0","10078301","1","1007830101","100","1007830104","0","1007830104","1007830104","1007830104","1","0","1007830103","100"
"100","100","1","100","1","1","100","100","1007840103","1","1007840106","100","1","100","1007840102","6","1","100","10078401","1","1007840101","100","1007840104","1007840110","1007840108","1007840107","1007840105","1","1","1007840109","100"
"100","33","1","100","0","1","0","100","1007910103","1","0","0","0","0","1007910103","1","1","0","10079101","0","1007910101","0","1007910103","0","0","0","1007910102","0","0","0","34"
"3","100","1","3","1","1","100","100","1007920103","1","1007920105","34","1","33","1007920102","6","6","100","10079201","1","1007920101","100","1007920105","1007920104","1007920105","1007920105","1007920105","1","1","1007920105","100"
"100","100","1","100","1","1","34","100","1007930104","1","1007930104","33","1","100","1007930102","6","1","0","10079301","1","1007930101","100","1007930104","0","1007930104","1007930104","1007930104","1","0","1007930103","100"
"100","100","1","100","1","1","100","100","1007940103","1","1007940106","100","1","100","1007940102","6","1","100","10079401","1","1007940101","100","1007940104","1007940110","1007940108","1007940107","1007940105","1","1","1007940109","100"
"100","33","1","100","0","1","0","100","1008010103","1","0","0","0","0","1008010103","1","1","0","10080101","0","1008010101","0","1008010103","0","0","0","1008010102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008020103","1","1008020105","34","1","33","1008020102","6","6","100","10080201","1","1008020101","100","1008020105","1008020104","1008020105","1008020105","1008020105","1","1","1008020105","100"
"100","100","1","100","1","1","34","100","1008030104","1","1008030104","33","1","100","1008030102","6","1","0","10080301","1","1008030101","100","1008030104","0","1008030104","1008030104","1008030104","1","0","1008030103","100"
"100","100","1","100","1","1","100","100","1008040103","1","1008040106","100","1","100","1008040102","6","1","100","10080401","1","1008040101","100","1008040104","1008040110","1008040108","1008040107","1008040105","1","1","1008040109","100"
"100","33","1","100","0","1","0","100","1008110103","1","0","0","0","0","1008110103","1","1","0","10081101","0","1008110101","0","1008110103","0","0","0","1008110102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008120103","1","1008120105","34","1","33","1008120102","6","6","100","10081201","1","1008120101","100","1008120105","1008120104","1008120105","1008120105","1008120105","1","1","1008120105","100"
"100","100","1","100","1","1","34","100","1008130104","1","1008130104","33","1","100","1008130102","6","1","0","10081301","1","1008130101","100","1008130104","0","1008130104","1008130104","1008130104","1","0","1008130103","100"
"100","100","1","100","1","1","100","100","1008140103","1","1008140106","100","1","100","1008140102","6","1","100","10081401","1","1008140101","100","1008140104","1008140110","1008140108","1008140107","1008140105","1","1","1008140109","100"
"100","33","1","100","0","1","0","100","1008210103","1","0","0","0","0","1008210103","1","1","0","10082101","0","1008210101","0","1008210103","0","0","0","1008210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008220103","1","1008220105","34","1","33","1008220102","6","6","100","10082201","1","1008220101","100","1008220105","1008220104","1008220105","1008220105","1008220105","1","1","1008220105","100"
"100","100","1","100","1","1","34","100","1008230104","1","1008230104","33","1","100","1008230102","6","1","0","10082301","1","1008230101","100","1008230104","0","1008230104","1008230104","1008230104","1","0","1008230103","100"
"100","100","1","100","1","1","100","100","1008240103","1","1008240106","100","1","100","1008240102","6","1","100","10082401","1","1008240101","100","1008240104","1008240110","1008240108","1008240107","1008240105","1","1","1008240109","100"
"100","33","1","100","0","1","0","100","1008310103","1","0","0","0","0","1008310103","1","1","0","10083101","0","1008310101","0","1008310103","0","0","0","1008310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008320103","1","1008320105","34","1","33","1008320102","6","6","100","10083201","1","1008320101","100","1008320105","1008320104","1008320105","1008320105","1008320105","1","1","1008320105","100"
"100","100","1","100","1","1","34","100","1008330104","1","1008330104","33","1","100","1008330102","6","1","0","10083301","1","1008330101","100","1008330104","0","1008330104","1008330104","1008330104","1","0","1008330103","100"
"100","100","1","100","1","1","100","100","1008340103","1","1008340106","100","1","100","1008340102","6","1","100","10083401","1","1008340101","100","1008340104","1008340110","1008340108","1008340107","1008340105","1","1","1008340109","100"
"100","33","1","100","0","1","0","100","1008410103","1","0","0","0","0","1008410103","1","1","0","10084101","0","1008410101","0","1008410103","0","0","0","1008410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008420103","1","1008420105","34","1","33","1008420102","6","6","100","10084201","1","1008420101","100","1008420105","1008420104","1008420105","1008420105","1008420105","1","1","1008420105","100"
"100","100","1","100","1","1","34","100","1008430104","1","1008430104","33","1","100","1008430102","6","1","0","10084301","1","1008430101","100","1008430104","0","1008430104","1008430104","1008430104","1","0","1008430103","100"
"100","100","1","100","1","1","100","100","1008440103","1","1008440106","100","1","100","1008440102","6","1","100","10084401","1","1008440101","100","1008440104","1008440110","1008440108","1008440107","1008440105","1","1","1008440109","100"
"100","33","1","100","0","1","0","100","1008510103","1","0","0","0","0","1008510103","1","1","0","10085101","0","1008510101","0","1008510103","0","0","0","1008510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008520103","1","1008520105","34","1","33","1008520102","6","6","100","10085201","1","1008520101","100","1008520105","1008520104","1008520105","1008520105","1008520105","1","1","1008520105","100"
"100","100","1","100","1","1","34","100","1008530104","1","1008530104","33","1","100","1008530102","6","1","0","10085301","1","1008530101","100","1008530104","0","1008530104","1008530104","1008530104","1","0","1008530103","100"
"100","100","1","100","1","1","100","100","1008540103","1","1008540106","100","1","100","1008540102","6","1","100","10085401","1","1008540101","100","1008540104","1008540110","1008540108","1008540107","1008540105","1","1","1008540109","100"
"100","33","1","100","0","1","0","100","1008610103","1","0","0","0","0","1008610103","1","1","0","10086101","0","1008610101","0","1008610103","0","0","0","1008610102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008620103","1","1008620105","34","1","33","1008620102","6","6","100","10086201","1","1008620101","100","1008620105","1008620104","1008620105","1008620105","1008620105","1","1","1008620105","100"
"100","100","1","100","1","1","34","100","1008630104","1","1008630104","33","1","100","1008630102","6","1","0","10086301","1","1008630101","100","1008630104","0","1008630104","1008630104","1008630104","1","0","1008630103","100"
"100","100","1","100","1","1","100","100","1008640103","1","1008640106","100","1","100","1008640102","6","1","100","10086401","1","1008640101","100","1008640104","1008640110","1008640108","1008640107","1008640105","1","1","1008640109","100"
"100","33","1","100","0","1","0","100","1008710103","1","0","0","0","0","1008710103","1","1","0","10087101","0","1008710101","0","1008710103","0","0","0","1008710102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008720103","1","1008720105","34","1","33","1008720102","6","6","100","10087201","1","1008720101","100","1008720105","1008720104","1008720105","1008720105","1008720105","1","1","1008720105","100"
"100","100","1","100","1","1","34","100","1008730104","1","1008730104","33","1","100","1008730102","6","1","0","10087301","1","1008730101","100","1008730104","0","1008730104","1008730104","1008730104","1","0","1008730103","100"
"100","100","1","100","1","1","100","100","1008740103","1","1008740106","100","1","100","1008740102","6","1","100","10087401","1","1008740101","100","1008740104","1008740110","1008740108","1008740107","1008740105","1","1","1008740109","100"
"100","33","1","100","0","1","0","100","1008810103","1","0","0","0","0","1008810103","1","1","0","10088101","0","1008810101","0","1008810103","0","0","0","1008810102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008820103","1","1008820105","34","1","33","1008820102","6","6","100","10088201","1","1008820101","100","1008820105","1008820104","1008820105","1008820105","1008820105","1","1","1008820105","100"
"100","100","1","100","1","1","34","100","1008830104","1","1008830104","33","1","100","1008830102","6","1","0","10088301","1","1008830101","100","1008830104","0","1008830104","1008830104","1008830104","1","0","1008830103","100"
"100","100","1","100","1","1","100","100","1008840103","1","1008840106","100","1","100","1008840102","6","1","100","10088401","1","1008840101","100","1008840104","1008840110","1008840108","1008840107","1008840105","1","1","1008840109","100"
"100","33","1","100","0","1","0","100","1008910103","1","0","0","0","0","1008910103","1","1","0","10089101","0","1008910101","0","1008910103","0","0","0","1008910102","0","0","0","34"
"3","100","1","3","1","1","100","100","1008920103","1","1008920105","34","1","33","1008920102","6","6","100","10089201","1","1008920101","100","1008920105","1008920104","1008920105","1008920105","1008920105","1","1","1008920105","100"
"100","100","1","100","1","1","34","100","1008930104","1","1008930104","33","1","100","1008930102","6","1","0","10089301","1","1008930101","100","1008930104","0","1008930104","1008930104","1008930104","1","0","1008930103","100"
"100","100","1","100","1","1","100","100","1008940103","1","1008940106","100","1","100","1008940102","6","1","100","10089401","1","1008940101","100","1008940104","1008940110","1008940108","1008940107","1008940105","1","1","1008940109","100"
"100","33","1","100","0","1","0","100","1009010103","1","0","0","0","0","1009010103","1","1","0","10090101","0","1009010101","0","1009010103","0","0","0","1009010102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009020103","1","1009020105","34","1","33","1009020102","6","6","100","10090201","1","1009020101","100","1009020105","1009020104","1009020105","1009020105","1009020105","1","1","1009020105","100"
"100","100","1","100","1","1","34","100","1009030104","1","1009030104","33","1","100","1009030102","6","1","0","10090301","1","1009030101","100","1009030104","0","1009030104","1009030104","1009030104","1","0","1009030103","100"
"100","100","1","100","1","1","100","100","1009040103","1","1009040106","100","1","100","1009040102","6","1","100","10090401","1","1009040101","100","1009040104","1009040110","1009040108","1009040107","1009040105","1","1","1009040109","100"
"100","33","1","100","0","1","0","100","1009110103","1","0","0","0","0","1009110103","1","1","0","10091101","0","1009110101","0","1009110103","0","0","0","1009110102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009120103","1","1009120105","34","1","33","1009120102","6","6","100","10091201","1","1009120101","100","1009120105","1009120104","1009120105","1009120105","1009120105","1","1","1009120105","100"
"100","100","1","100","1","1","34","100","1009130104","1","1009130104","33","1","100","1009130102","6","1","0","10091301","1","1009130101","100","1009130104","0","1009130104","1009130104","1009130104","1","0","1009130103","100"
"100","100","1","100","1","1","100","100","1009140103","1","1009140106","100","1","100","1009140102","6","1","100","10091401","1","1009140101","100","1009140104","1009140110","1009140108","1009140107","1009140105","1","1","1009140109","100"
"100","33","1","100","0","1","0","100","1009210103","1","0","0","0","0","1009210103","1","1","0","10092101","0","1009210101","0","1009210103","0","0","0","1009210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009220103","1","1009220105","34","1","33","1009220102","6","6","100","10092201","1","1009220101","100","1009220105","1009220104","1009220105","1009220105","1009220105","1","1","1009220105","100"
"100","100","1","100","1","1","34","100","1009230104","1","1009230104","33","1","100","1009230102","6","1","0","10092301","1","1009230101","100","1009230104","0","1009230104","1009230104","1009230104","1","0","1009230103","100"
"100","100","1","100","1","1","100","100","1009240103","1","1009240106","100","1","100","1009240102","6","1","100","10092401","1","1009240101","100","1009240104","1009240110","1009240108","1009240107","1009240105","1","1","1009240109","100"
"100","33","1","100","0","1","0","100","1009310103","1","0","0","0","0","1009310103","1","1","0","10093101","0","1009310101","0","1009310103","0","0","0","1009310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009320103","1","1009320105","34","1","33","1009320102","6","6","100","10093201","1","1009320101","100","1009320105","1009320104","1009320105","1009320105","1009320105","1","1","1009320105","100"
"100","100","1","100","1","1","34","100","1009330104","1","1009330104","33","1","100","1009330102","6","1","0","10093301","1","1009330101","100","1009330104","0","1009330104","1009330104","1009330104","1","0","1009330103","100"
"100","100","1","100","1","1","100","100","1009340103","1","1009340106","100","1","100","1009340102","6","1","100","10093401","1","1009340101","100","1009340104","1009340110","1009340108","1009340107","1009340105","1","1","1009340109","100"
"100","33","1","100","0","1","0","100","1009410103","1","0","0","0","0","1009410103","1","1","0","10094101","0","1009410101","0","1009410103","0","0","0","1009410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009420103","1","1009420105","34","1","33","1009420102","6","6","100","10094201","1","1009420101","100","1009420105","1009420104","1009420105","1009420105","1009420105","1","1","1009420105","100"
"100","100","1","100","1","1","34","100","1009430104","1","1009430104","33","1","100","1009430102","6","1","0","10094301","1","1009430101","100","1009430104","0","1009430104","1009430104","1009430104","1","0","1009430103","100"
"100","100","1","100","1","1","100","100","1009440103","1","1009440106","100","1","100","1009440102","6","1","100","10094401","1","1009440101","100","1009440104","1009440110","1009440108","1009440107","1009440105","1","1","1009440109","100"
"100","33","1","100","0","1","0","100","1009510103","1","0","0","0","0","1009510103","1","1","0","10095101","0","1009510101","0","1009510103","0","0","0","1009510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009520103","1","1009520105","34","1","33","1009520102","6","6","100","10095201","1","1009520101","100","1009520105","1009520104","1009520105","1009520105","1009520105","1","1","1009520105","100"
"100","100","1","100","1","1","34","100","1009530104","1","1009530104","33","1","100","1009530102","6","1","0","10095301","1","1009530101","100","1009530104","0","1009530104","1009530104","1009530104","1","0","1009530103","100"
"100","100","1","100","1","1","100","100","1009540103","1","1009540106","100","1","100","1009540102","6","1","100","10095401","1","1009540101","100","1009540104","1009540110","1009540108","1009540107","1009540105","1","1","1009540109","100"
"100","33","1","100","0","1","0","100","1009610103","1","0","0","0","0","1009610103","1","1","0","10096101","0","1009610101","0","1009610103","0","0","0","1009610102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009620103","1","1009620105","34","1","33","1009620102","6","6","100","10096201","1","1009620101","100","1009620105","1009620104","1009620105","1009620105","1009620105","1","1","1009620105","100"
"100","100","1","100","1","1","34","100","1009630104","1","1009630104","33","1","100","1009630102","6","1","0","10096301","1","1009630101","100","1009630104","0","1009630104","1009630104","1009630104","1","0","1009630103","100"
"100","100","1","100","1","1","100","100","1009640103","1","1009640106","100","1","100","1009640102","6","1","100","10096401","1","1009640101","100","1009640104","1009640110","1009640108","1009640107","1009640105","1","1","1009640109","100"
"100","33","1","100","0","1","0","100","1009710103","1","0","0","0","0","1009710103","1","1","0","10097101","0","1009710101","0","1009710103","0","0","0","1009710102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009720103","1","1009720105","34","1","33","1009720102","6","6","100","10097201","1","1009720101","100","1009720105","1009720104","1009720105","1009720105","1009720105","1","1","1009720105","100"
"100","100","1","100","1","1","34","100","1009730104","1","1009730104","33","1","100","1009730102","6","1","0","10097301","1","1009730101","100","1009730104","0","1009730104","1009730104","1009730104","1","0","1009730103","100"
"100","100","1","100","1","1","100","100","1009740103","1","1009740106","100","1","100","1009740102","6","1","100","10097401","1","1009740101","100","1009740104","1009740110","1009740108","1009740107","1009740105","1","1","1009740109","100"
"100","33","1","100","0","1","0","100","1009810103","1","0","0","0","0","1009810103","1","1","0","10098101","0","1009810101","0","1009810103","0","0","0","1009810102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009820103","1","1009820105","34","1","33","1009820102","6","6","100","10098201","1","1009820101","100","1009820105","1009820104","1009820105","1009820105","1009820105","1","1","1009820105","100"
"100","100","1","100","1","1","34","100","1009830104","1","1009830104","33","1","100","1009830102","6","1","0","10098301","1","1009830101","100","1009830104","0","1009830104","1009830104","1009830104","1","0","1009830103","100"
"100","100","1","100","1","1","100","100","1009840103","1","1009840106","100","1","100","1009840102","6","1","100","10098401","1","1009840101","100","1009840104","1009840110","1009840108","1009840107","1009840105","1","1","1009840109","100"
"100","33","1","100","0","1","0","100","1009910103","1","0","0","0","0","1009910103","1","1","0","10099101","0","1009910101","0","1009910103","0","0","0","1009910102","0","0","0","34"
"3","100","1","3","1","1","100","100","1009920103","1","1009920105","34","1","33","1009920102","6","6","100","10099201","1","1009920101","100","1009920105","1009920104","1009920105","1009920105","1009920105","1","1","1009920105","100"
"100","100","1","100","1","1","34","100","1009930104","1","1009930104","33","1","100","1009930102","6","1","0","10099301","1","1009930101","100","1009930104","0","1009930104","1009930104","1009930104","1","0","1009930103","100"
"100","100","1","100","1","1","100","100","1009940103","1","1009940106","100","1","100","1009940102","6","1","100","10099401","1","1009940101","100","1009940104","1009940110","1009940108","1009940107","1009940105","1","1","1009940109","100"
"100","33","1","100","0","1","0","100","1010010103","1","0","0","0","0","1010010103","1","1","0","10100101","0","1010010101","0","1010010103","0","0","0","1010010102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010020103","1","1010020105","34","1","33","1010020102","6","6","100","10100201","1","1010020101","100","1010020105","1010020104","1010020105","1010020105","1010020105","1","1","1010020105","100"
"100","100","1","100","1","1","34","100","1010030104","1","1010030104","33","1","100","1010030102","6","1","0","10100301","1","1010030101","100","1010030104","0","1010030104","1010030104","1010030104","1","0","1010030103","100"
"100","100","1","100","1","1","100","100","1010040103","1","1010040106","100","1","100","1010040102","6","1","100","10100401","1","1010040101","100","1010040104","1010040110","1010040108","1010040107","1010040105","1","1","1010040109","100"
"100","33","1","100","0","1","0","100","1010110103","1","0","0","0","0","1010110103","1","1","0","10101101","0","1010110101","0","1010110103","0","0","0","1010110102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010120103","1","1010120105","34","1","33","1010120102","6","6","100","10101201","1","1010120101","100","1010120105","1010120104","1010120105","1010120105","1010120105","1","1","1010120105","100"
"100","100","1","100","1","1","34","100","1010130104","1","1010130104","33","1","100","1010130102","6","1","0","10101301","1","1010130101","100","1010130104","0","1010130104","1010130104","1010130104","1","0","1010130103","100"
"100","100","1","100","1","1","100","100","1010140103","1","1010140106","100","1","100","1010140102","6","1","100","10101401","1","1010140101","100","1010140104","1010140110","1010140108","1010140107","1010140105","1","1","1010140109","100"
"100","33","1","100","0","1","0","100","1010210103","1","0","0","0","0","1010210103","1","1","0","10102101","0","1010210101","0","1010210103","0","0","0","1010210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010220103","1","1010220105","34","1","33","1010220102","6","6","100","10102201","1","1010220101","100","1010220105","1010220104","1010220105","1010220105","1010220105","1","1","1010220105","100"
"100","100","1","100","1","1","34","100","1010230104","1","1010230104","33","1","100","1010230102","6","1","0","10102301","1","1010230101","100","1010230104","0","1010230104","1010230104","1010230104","1","0","1010230103","100"
"100","100","1","100","1","1","100","100","1010240103","1","1010240106","100","1","100","1010240102","6","1","100","10102401","1","1010240101","100","1010240104","1010240110","1010240108","1010240107","1010240105","1","1","1010240109","100"
"100","33","1","100","0","1","0","100","1010310103","1","0","0","0","0","1010310103","1","1","0","10103101","0","1010310101","0","1010310103","0","0","0","1010310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010320103","1","1010320105","34","1","33","1010320102","6","6","100","10103201","1","1010320101","100","1010320105","1010320104","1010320105","1010320105","1010320105","1","1","1010320105","100"
"100","100","1","100","1","1","34","100","1010330104","1","1010330104","33","1","100","1010330102","6","1","0","10103301","1","1010330101","100","1010330104","0","1010330104","1010330104","1010330104","1","0","1010330103","100"
"100","100","1","100","1","1","100","100","1010340103","1","1010340106","100","1","100","1010340102","6","1","100","10103401","1","1010340101","100","1010340104","1010340110","1010340108","1010340107","1010340105","1","1","1010340109","100"
"100","33","1","100","0","1","0","100","1010410103","1","0","0","0","0","1010410103","1","1","0","10104101","0","1010410101","0","1010410103","0","0","0","1010410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010420103","1","1010420105","34","1","33","1010420102","6","6","100","10104201","1","1010420101","100","1010420105","1010420104","1010420105","1010420105","1010420105","1","1","1010420105","100"
"100","100","1","100","1","1","34","100","1010430104","1","1010430104","33","1","100","1010430102","6","1","0","10104301","1","1010430101","100","1010430104","0","1010430104","1010430104","1010430104","1","0","1010430103","100"
"100","100","1","100","1","1","100","100","1010440103","1","1010440106","100","1","100","1010440102","6","1","100","10104401","1","1010440101","100","1010440104","1010440110","1010440108","1010440107","1010440105","1","1","1010440109","100"
"100","33","1","100","0","1","0","100","1010510103","1","0","0","0","0","1010510103","1","1","0","10105101","0","1010510101","0","1010510103","0","0","0","1010510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010520103","1","1010520105","34","1","33","1010520102","6","6","100","10105201","1","1010520101","100","1010520105","1010520104","1010520105","1010520105","1010520105","1","1","1010520105","100"
"100","100","1","100","1","1","34","100","1010530104","1","1010530104","33","1","100","1010530102","6","1","0","10105301","1","1010530101","100","1010530104","0","1010530104","1010530104","1010530104","1","0","1010530103","100"
"100","100","1","100","1","1","100","100","1010540103","1","1010540106","100","1","100","1010540102","6","1","100","10105401","1","1010540101","100","1010540104","1010540110","1010540108","1010540107","1010540105","1","1","1010540109","100"
"100","33","1","100","0","1","0","100","1010610103","1","0","0","0","0","1010610103","1","1","0","10106101","0","1010610101","0","1010610103","0","0","0","1010610102","0","0","0","34"
"3","100","1","3","1","1","100","100","1010620103","1","1010620105","34","1","33","1010620102","6","6","100","10106201","1","1010620101","100","1010620105","1010620104","1010620105","1010620105","1010620105","1","1","1010620105","100"
