35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"0","1","2160","1","1","0","0","1","207200101","1","0","3","0","0","前方物理傷害","1","1","0","","1","1"
"0","500","-1","1","1","0","0","1","207200102","1","0","3","0","0","擊退","0","3","0","","3","10"
"0","1","2160","1","1","0","0","1","207300101","1","0","3","0","1","前方物理傷害","1","1","0","","1","1"
"0","0","2160","1","1","0","0","1","207300102","1","10","1","0","0","降低物理暴擊率","90","61","0","","10","2"
"0","670","2160","1","1","0","0","1","207300103","1","0","1","0","0","擊退","0","3","0","","3","200"
"0","0","2160","1","1","0","0","1","207300104","1","4","1","1","0","鈍足","75","101","0","","10","2"
"0","0","200","1","1","0","0","3","207500101","1","0","2","2","0","範圍內隨機造成魔法傷害","0","1","0","","46","25"
"0","0","200","1","1","0","0","3","207500201","1","0","3","1","0","最前方物理傷害","0","1","0","","46","13"
"0","0.8","600","1","1","0","0","1","207600101","1","0","14","0","0","","10","1","0","","1","10"
"0","8","0","0","1","0","0","1","207600102","1","0","1","0","0","","3","1","0","","9","3"
"0","35","0","0","1","0","0","0","207600201","0","0","0","0","0","","0","3","0","","17","100"
"0","0","3000","1","1","0","0","3","207600202","2","0","14","0","0","","0","1","0","","16","150"
"0","0","0","1","1","0","0","3","207600203","2","0","7","0","0","","0","0","0","","30","0"
"0","1","0","1","1","0","0","1","207700101","2","0","7","0","0","當 HP 處於 1 %以下時觸發","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","207700102","2","0","7","0","0","使自己潛行","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","207700201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207700202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","30"
"0","1","0","1","1","0","0","1","207702101","2","0","7","0","0","當 HP 處於 1 %以下時觸發","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","207702102","2","0","7","0","0","使自己潛行","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","207702201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","4","3000","99","1","0","0","3","207702202","1","0","1","0","0","對敵方單體造成{0}的物理傷害","68","1","0","","1","180"
"0","0","0","1","1","0","0","1","207703201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207703202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","15"
"0","0","0","1","1","0","0","1","207704201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207704202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","20"
"0","0","0","1","1","0","0","1","207705201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207705202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","20"
"0","0","0","1","1","0","0","1","207706201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207706202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","25"
"0","0","0","1","1","0","0","1","207707201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207707202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","10"
"0","0","0","1","1","0","0","1","207708201","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","207708202","1","0","3","1","0","全體傷害比例傷害","0","1","0","","46","10"
"0","0","0","1","1","0","0","1","207800101","2","0","7","0","0","使自己潛行","0","207800102","0","","54","90"
"0","3","3000","99","1","0","0","3","207800102","1","0","1","0","0","對敵方單體造成{0}的物理傷害","60","1","0","","1","120"
"0","0","0","1","1","0","0","1","207800201","2","0","7","0","0","使自己潛行","0","207800202","0","","54","90"
"0","0","3000","1","1","0","0","3","207800202","2","0","24","1","0","對敵方單體造成{0}的物理傷害","0","1","0","","46","15"
"0","1","0","1","1","0","0","1","207800203","2","99","7","0","0","觸發","0","3","0","","17","100"
"0","2160","0","1","1","0","0","1","207900101","2","0","7","0","0","","0","207900102","0","","39","180"
"0","0","3000","99","1","0","0","3","207900102","1","0","3","0","0","","0","0","0","","59","0.1"
"0","0","0","1","1","180","2160","1","207900103","2","0","7","0","0","","0","4","0","","36","2000"
"0","1","0","1","1","0","0","1","207900201","2","0","7","0","0","當 HP 在 1% 以下時觸發","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","207900202","2","0","7","0","0","使自己潛行","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","207900301","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","2160","99","1","0","0","1","207900302","1","0","3","0","0","","0","207900101","0","","58","0"
"0","0","2160","99","1","0","0","1","207900303","1","0","3","0","0","","0","207900103","0","","58","0"
"0","0","2160","99","1","0","2","3","207900304","2","180","3","1","0","","90","21","0","","10","1"
"0","0","2160","99","1","0","2","3","207900305","2","180","3","1","0","","70","41","0","","10","1"
"0","2160","0","1","1","0","0","1","207901101","2","0","7","0","0","","0","207901102","0","","39","180"
"0","0","3000","99","1","0","0","3","207901102","1","0","3","0","0","","0","0","0","","59","0.1"
"0","0","0","1","1","180","2160","1","207901103","2","0","7","0","0","","0","4","0","","36","300"
"0","1","0","1","1","0","0","1","207901201","2","0","7","0","0","當 HP 在 1% 以下時觸發","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","207901202","2","0","7","0","0","使自己潛行","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","207901301","2","0","7","0","0","潛行+當對象的動作停止時從戰鬥中除去，並賦予堅韌","0","8","0","","17","100"
"0","0","2160","99","1","0","0","1","207901302","1","0","3","0","0","","0","207901101","0","","58","0"
"0","0","2160","99","1","0","0","1","207901303","1","0","3","0","0","","0","207901103","0","","58","0"
"0","0","2160","99","1","0","2","3","207901304","2","180","3","1","0","","360","21","0","","10","1"
"0","0","2160","99","1","0","2","3","207901305","2","180","3","1","0","","180","41","0","","10","1"
"0","1","2160","1","1","0","0","1","208000101","1","0","3","0","0","前方物理傷害","1","1","0","","1","1"
"0","99","0","1","1","0","0","3","208000102","2","1","24","0","0","給予頭目刻印","56","1","0","","35","99"
"0","0","0","1","1","0","0","1","208000201","0","1","7","0","0","當受到了暴擊時","0","5","0","","17","100"
"0","99","0","1","1","0","0","3","208000202","2","-1","24","0","0","給予頭目刻印","56","1","0","","35","99"
"0","0","0","1","1","0","0","3","208000501","2","0","7","0","0","當自身死亡時觸發","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","208000502","2","0","7","0","0","復活自己","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","208000503","2","0","7","0","0","改變座標","0","7","0","","2","-300"
"0","1000","2160","99","1","0","0","2","208000504","1","0","3","0","0","小幅度擊退","0","3","0","","3","200"
"50","1","2160","1","1","0","0","1","208014101","1","0.0006","3","0","0","","8","1","0","","1","8"
"0","99","0","1","1","0","0","3","208014102","2","1","24","0","0","","56","1","0","","35","99"
"0","0","0","1","1","0","0","1","208014201","0","1","7","0","0","","0","5","0","","17","100"
"0","99","0","1","1","0","0","3","208014202","2","-1","24","0","0","","56","1","0","","35","99"
"0","0","0","1","1","0","0","3","208014501","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","208014502","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","208014503","2","0","7","0","0","","0","7","0","","2","-300"
"0","1000","2160","99","1","0","0","2","208014504","1","0","3","0","0","","0","3","0","","3","200"
"0","1","2160","1","1","0","0","1","208070101","1","0","3","0","0","前方物理傷害","1","1","0","","1","1"
"0","99","0","1","1","0","0","3","208070102","2","1","24","0","0","給予頭目刻印","56","1","0","","35","99"
"0","0","0","1","1","0","0","1","208070201","0","1","7","0","0","當受到了暴擊時","0","5","0","","17","100"
"0","99","0","1","1","0","0","3","208070202","2","-1","24","0","0","給予頭目刻印","56","1","0","","35","99"
"0","0","0","1","1","0","0","3","208070501","2","0","7","0","0","當自身死亡時觸發","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","208070502","2","0","7","0","0","復活自己","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","208070503","2","0","7","0","0","改變座標","0","7","0","","2","-300"
"0","1000","2160","99","1","0","0","2","208070504","1","0","3","0","0","小幅度擊退","0","3","0","","3","200"
"0","1","150","1","1","0","0","1","208106101","1","0","3","0","0","","1","1","0","","1","0"
"0","0.6","150","1","1","0","0","1","208106102","1","10","1","1","0","","0.6","21","0","","10","1"
"0","0.6","150","1","1","0","0","1","208106103","1","10","1","1","0","","0.6","41","0","","10","1"
"0","7.5","700","99","1","0","0","1","208203101","1","7","3","1","0","","7.5","11","0","","10","1"
"0","7.5","700","99","1","0","0","1","208203102","1","7","3","1","0","","7.5","31","0","","10","1"
"0","0","3000","99","1","0","0","3","208206101","1","0.00025","3","0","0","","10.5","1","0","","59","0.24"
"0","0","3000","99","1","0","0","3","208206102","1","10.5","3","1","0","","100","91","0","","10","2"
"0","0","3000","99","1","0","0","3","208206103","1","0","3","0","0","","0","0","0","","92","0"
"0","10.5","3000","99","1","0","0","3","208206104","1","0","3","0","0","","0.5","1","0","","9","0"
"0","90","3000","99","1","0","0","3","208206201","2","0","3","0","0","","0","7","0","","17","100"
"0","90","3000","99","1","0","0","3","208206202","2","0","3","0","0","","1","2","0","","72","0"
"0","7.5","2160","1","1","0","0","2","208300101","2","1","33","0","0","","7.5","2","0","","4","1"
"0","0","2160","1","1","0","0","2","208300201","2","0","33","0","0","","0","1","0","","16","100"
"0","0","2160","1","1","0","0","2","208300301","2","0","33","0","0","","0","1","0","","16","200"
"0","0","2160","1","2","0","0","2","208300401","2","0","33","0","0","","1","1","0","","16","1"
"0","0.15","2160","99","1","10","0","3","208307101","2","0","3","1","0","","1.25","2","0","","48","1.25"
"0","0","3000","99","1","15.5","0","3","208310101","2","0","34","1","0","","100","2","0","","48","0"
"0","0","3000","99","1","15.5","0","3","208310102","2","0","34","2","0","","0.0415","2","0","","48","38"
"1","2","3000","99","1","0","2","3","208310103","2","15.5","34","1","0","","0","20","0","","10","1"
"1","2","3000","99","1","0","2","3","208310104","2","15.5","34","1","0","","0","40","0","","10","1"
"0","90","3000","99","1","0","0","3","208310201","2","0","3","0","0","","0","7","0","","17","100"
"0","90","3000","99","1","0","0","3","208310202","2","0","3","0","0","","1","1","0","","72","0"
"0","1","450","1","1","0","0","1","208400101","1","0","16","0","0","","1","1","0","","1","0"
"0","0","450","1","1","0","0","1","208400102","1","0","16","0","0","","0","2","0","","16","75"
"0","0","450","1","1","0","0","1","208401101","1","0","16","0","0","","0","0","0","","92","0.5"
"0","1","450","1","1","0","0","1","208401102","1","0","16","0","0","","1","1","0","","1","0"
"0","0","450","1","1","0","0","1","208401103","1","0","16","0","0","","0","2","0","","16","75"
"0","1","550","1","1","0","0","1","208500101","1","0","2","0","0","","1","1","0","","1","0"
"0","0","550","1","1","0","0","1","208500102","1","10","2","1","0","","70","21","0","","10","1"
"0","0","750","1","1","0","0","1","208502101","1","0","2","0","0","","0","0","0","","92","0.5"
"0","1.5","750","1","1","0","0","1","208502102","1","0","2","0","0","","1","1","0","","1","500"
"0","0","750","1","1","0","0","1","208502103","1","10","1","1","0","","300","21","0","","10","1"
"0","0","0","1","1","0","0","3","208502201","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","208502202","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","208502203","2","0","7","0","0","","0","7","0","","2","-330"
"0","1000","2160","99","1","0","0","1","208502204","1","0","3","0","0","","0","3","0","","3","250"
"0","1","0","1","1","0","0","1","208600101","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","208600102","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","208600201","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","1","1","0","0","2","208600202","2","0","24","2","0","","0","1","0","","46","0.15"
"1","0","3000","1","1","0","0","2","208600203","2","20","24","1","0","","35","11","0","","10","2"
"0","0","0","1","1","0","0","1","208602101","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","208602102","1","0","1","0","0","","0","10","0","","49","100"
"0","0","3000","99","1","0","0","3","208602103","1","0","1","2","0","","0","1","0","","46","95"
"0","5","3000","99","1","0","0","3","208602104","1","0","1","0","0","","0","7","0","","8","0"
"0","0","0","1","1","0","0","1","208602301","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","2","208602302","2","0","3","0","1","","0","1","0","","30","0"
"0","0","0","1","1","0","0","2","208602303","2","0","3","0","2","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","208606101","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","208606102","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","208606201","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","1","1","0","99999","2","208606202","2","0","24","0","0","","0","2","0","","1","999999"
"1","0","3000","1","1","0","0","2","208606203","2","20","24","1","0","","35","11","0","","10","2"
"100","0","3000","99","1","0","0","3","208606401","1","0","3","2","0","","0","1","0","","46","10"
"0","0","3000","99","1","0","0","3","208606402","1","0","3","0","0","","0","2","0","","16","100"
"1","1","3000","1","1","0","0","2","208606501","2","12","24","1","0","","0","20","0","","10","1"
"1","1","3000","1","1","0","0","2","208606502","2","12","24","1","0","","0","40","0","","10","1"
"0","0","0","1","1","0","0","1","208608101","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","208608102","1","0","1","0","0","","0","10","0","","49","100"
"0","0","3000","99","1","0","0","3","208608103","1","0","1","2","0","","0","1","0","","46","1200"
"0","5","3000","99","1","0","0","3","208608104","1","0","1","0","0","","0","7","0","","8","0"
"0","0","0","1","1","0","0","1","208608301","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","2","208608302","2","0","3","0","1","","0","1","0","","30","0"
"0","0","0","1","1","0","0","2","208608303","2","0","3","0","2","","0","1","0","","30","0"
"0","1","2160","1","1","0","0","1","208800101","1","0","3","0","0","前方物理傷害","1","1","0","","1","1"
"0","90","0","1","1","0","0","3","208800102","2","0","7","0","0","對自己加速10%","0","2","0","","8","1.25"
"0","1","3000","1","1","0","0","1","208900101","1","0","3","0","1","前方物理傷害","1","1","0","","1","1"
"0","6","-1","1","1","0","0","3","208900102","1","0","1","0","0","緩速敵人50%","0","1","0","","8","0.5"
"0","1","3000","1","1","0","0","1","208901101","1","0","3","0","0","前方物理傷害","1","1","0","","1","1"
"0","6","-1","1","1","0","0","3","208901102","1","0","1","0","0","緩速敵人50%","0","1","0","","8","0.5"
"0","0","0","1","1","0","0","1","209000101","2","0","7","0","0","","0","0","0","","54","90"
"0","0.5","-1","99","1","0","0","3","209000201","1","0","3","0","0","","10","2","0","","1","25"
"0","0","-1","99","1","0","0","3","209000202","1","0","3","209000203","0","","2","990","0","","23","1"
"0","500","-1","99","1","0","1","3","209000203","1","0","3","0","0","","0","3","0","","3","500"
"209000206","0","-1","1","1","0","0","3","209000204","2","0","24","209000205","0","","2","710","0","","28","1"
"0","0","-1","1","1","0","0","3","209000205","2","0","24","0","0","","0","2","0","","16","200"
"0","0.5","-1","1","1","0","0","3","209000206","2","22","24","1","0","","0","20","0","","10","1"
"0","0.5","-1","1","1","0","0","3","209000207","2","22","24","1","0","","0","40","0","","10","1"
"0","10","0","1","1","330","0","2","209000301","2","0","7","2","0","","0","10","0","","38","375"
"0","10","0","1","1","330","0","2","209000302","2","0","7","1","0","","0","60","0","","38","150"
"0","10","0","1","1","330","0","2","209000303","2","0","7","1","0","","0","80","0","","38","25"
"0","0","0","1","1","0","0","2","209000304","2","0","7","0","0","","0","0","0","","54","10"
"0","0","0","1","1","0","0","2","209000305","2","0","7","0","0","","0","1","0","","30","0"
"0","0","0","1","1","0","0","1","209001101","2","0","7","0","0","","0","0","0","","54","90"
"100","1.5","3000","99","1","0","0","3","209001201","1","0.0006","3","0","0","","0.6","2","0","","1","60"
"0","0","3000","99","1","0","0","3","209001202","1","0","3","0","0","","20","1","0","","59","0.5"
"0","0","3000","99","1","0","0","3","209001203","1","22","3","1","0","","70","101","0","","10","2"
"0","0","0","1","1","0","0","1","209003101","2","0","7","0","0","","0","0","0","","54","90"
"100","1.5","3000","99","1","0","0","3","209003201","1","0.0006","3","0","0","","0.6","2","0","","1","60"
"0","0","3000","99","1","0","0","3","209003202","1","0","3","0","0","","20","1","0","","59","0.5"
"0","0","3000","99","1","0","0","3","209003203","1","22","3","1","0","","70","101","0","","10","2"
"0","1","300","1","1","0","0","1","209100101","1","0","1","0","0","傷害","0","1","0","","1","0"
"0","1050","300","1","1","0","0","1","209100102","1","450","1","0","0","縱向擊退","0","1","0","","3","140"
"0","525","300","1","1","0","0","1","209100103","1","0","1","0","0","橫向擊退","0","3","0","","3","270"
"50","3.5","-1","99","1","0","0","1","209200101","1","0.0008","3","0","0","","0.4","1","0","","1","40"
"0","0","-1","1","1","0","0","3","209200201","2","0","24","0","0","","0","1","0","","16","100"
"0","0","0","1","1","0","0","3","209200301","2","0","7","0","0","","0","8","0","","17","100"
"0","0","-1","99","1","0","0","3","209200302","1","12","3","1","0","","30","10","0","","10","2"
"0","0","-1","99","1","0","0","3","209200303","1","12","3","1","0","","30","30","0","","10","2"
"0","0","0","1","1","0","0","2","209200304","2","0","7","0","0","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","209200401","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","209200402","2","0","7","0","0","","0","0","0","","54","90"
"50","3.5","-1","99","1","0","0","1","209201101","1","0.0008","3","0","0","","0.4","1","0","","1","40"
"0","0","-1","1","1","0","0","3","209201201","2","0","24","0","0","","0","1","0","","16","100"
"0","0","0","1","1","0","0","3","209201301","2","0","7","0","0","","0","8","0","","17","100"
"0","0","-1","99","1","0","0","3","209201302","1","12","3","1","0","","30","10","0","","10","2"
"0","0","-1","99","1","0","0","3","209201303","1","12","3","1","0","","30","30","0","","10","2"
"0","0","0","1","1","0","0","2","209201304","2","0","7","0","0","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","209201401","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","209201402","2","0","7","0","0","","0","0","0","","54","90"
"50","3.5","-1","99","1","0","0","1","209202101","1","0.0008","3","0","0","","0.4","1","0","","1","40"
"0","0","-1","1","1","0","0","3","209202201","2","0","24","0","0","","0","1","0","","16","100"
"0","0","0","1","1","0","0","3","209202301","2","0","7","0","0","","0","8","0","","17","100"
"0","0","-1","99","1","0","0","3","209202302","1","12","3","1","0","","30","10","0","","10","2"
"0","0","-1","99","1","0","0","3","209202303","1","12","3","1","0","","30","30","0","","10","2"
"0","0","0","1","1","0","0","2","209202304","2","0","7","0","0","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","209202401","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","209202402","2","0","7","0","0","","0","0","0","","54","90"
"0","1","250","2","1","0","0","1","209300101","1","0","3","0","0","以最前方的單位為中心進行範圍攻擊（小球根自爆：HARD用）","1","2","0","","1","50"
"0","0","0","1","1","0","0","3","209300102","2","0","7","0","0","","0","0","0","","30","0"
"0","0","2160","1","1","0","0","1","209300201","1","0","4","209300202","0","","800","5","0","","2","800"
"0","1","250","99","1","0","0","1","209300202","1","0","3","0","0","","1","2","0","","1","50"
"0","0","0","1","1","0","0","3","209300203","2","0","7","0","0","","0","0","0","","30","0"
"0","2","500","2","1","0","0","1","209301101","1","0","3","0","0","以最前方的單位為中心進行範圍攻擊（小球根自爆：VH用）","3","2","0","","1","100"
"0","0","0","1","1","0","0","3","209301102","2","0","7","0","0","","0","0","0","","30","0"
"0","1.5","600","2","1","0","0","1","209302101","1","0","3","0","0","以最前方的單位為中心進行範圍攻擊（小球根自爆：SP1用）","5","2","0","","1","200"
"0","0","0","1","1","0","0","3","209302102","2","0","7","0","0","","0","0","0","","30","0"
"0","1.5","600","2","1","0","0","1","209303101","1","0","3","0","0","以最前方的單位為中心進行範圍攻擊（小球根自爆：SP1用）","5","2","0","","1","200"
"0","0","0","1","1","0","0","3","209303102","2","0","7","0","0","","0","0","0","","30","0"
"0","1.5","600","2","1","0","0","1","209304101","1","0","3","0","0","以最前方的單位為中心進行範圍攻擊（小球根自爆：SP1用）","5","2","0","","1","200"
"0","0","0","1","1","0","0","3","209304102","2","0","7","0","0","","0","0","0","","30","0"
"0","1","2160","1","1","0","0","1","209601101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","1.5","1","0","物理傷害+{0}","1","15"
"0","1.2","2160","1","1","0","0","1","209601201","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","2","1","0","物理傷害+{0}","1","25"
"0","0","0","1","1","0","0","0","209700101","0","0","7","0","0","","0","2","0","","17","100"
"209700104","0","0","1","1","0","0","1","209700102","2","0","7","209700103","0","","1","66","0","","28","0"
"209700106","0","0","1","1","0","0","1","209700103","2","0","7","209700105","0","","3","50","0","","28","2"
"0","0","2160","1","1","0","0","1","209700104","2","15","3","0","1","","150","21","0","","10","2"
"0","0","2160","1","1","0","0","1","209700105","2","15","3","0","1","","150","21","0","","10","2"
"0","0","2160","1","1","0","0","1","209700106","2","15","3","0","1","","150","21","0","","10","2"
"0","0","2160","1","1","0","0","1","209700107","2","15","3","0","1","","150","41","0","","10","2"
"0","0","0","1","1","0","0","0","209703101","0","0","7","0","0","","0","2","0","","17","100"
"209703104","0","0","1","1","0","0","1","209703102","2","0","7","209703103","0","","1","66","0","","28","0"
"209703106","0","0","1","1","0","0","1","209703103","2","0","7","209703105","0","","3","50","0","","28","2"
"0","10","2160","1","1","0","0","1","209703104","2","6","3","0","1","","1","21","0","","10","1"
"0","10","2160","1","1","0","0","1","209703105","2","6","3","0","1","","1","21","0","","10","1"
"0","10","2160","1","1","0","0","1","209703106","2","6","3","0","1","","1","21","0","","10","1"
"0","10.5","2160","1","1","0","0","1","209703107","2","6","3","0","1","","1","41","0","","10","1"
"0","4","-1","1","1","0","0","1","209800101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","50","1","0","物理傷害+{0}","1","50"
"0","2","0","1","1","0","0","1","209800102","1","0","1","0","0","使敵方單體一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","0.8","-1","1","1","0","0","1","209800201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","10","1","0","物理傷害+{0}","1","10"
"0","500","0","1","1","0","0","1","209800202","1","0","1","0","0","","0","3","0","","3","200"
"0","1.2","-1","1","1","0","0","1","209800301","1","0","3","0","0","對敵方單體造成{0}的物理傷害","15","1","0","物理傷害+{0}","1","15"
"0","5.5","0","1","1","0","1","1","209800302","2","12","7","1","0","提升自身{0}的物理攻擊力","5.5","10","0","物理攻擊力+{0}","10","1"
"0","0","2160","1","1","0","0","1","209900101","1","0","4","0","0","移動到最遠的敵人面前","0","3","0","","2","50"
"0","0","50","1","1","0","0","1","209900102","1","0","1","0","0","對最近的敵人進行物理攻擊","1","1","0","","1","1"
"0","0","2160","1","1","0","0","1","210000101","1","0","3","0","0","對面前的敵人造成物理傷害","1","1","0","","1","1"
"0","2.31","2160","99","1","0","0","3","210000201","1","20","3","0","0","降低敵方全體的物理防禦力","2.31","21","0","","10","1"
"0","2.31","2160","99","1","0","0","3","210000202","1","20","3","0","0","降低敵方全體的魔法防禦力","2.31","41","0","","10","1"
"0","0","2160","1","1","0","0","1","210003101","1","0","3","0","0","對面前的敵人造成物理傷害","1","1","0","","1","1"
"0","2.31","2160","99","1","0","0","3","210003201","1","5","3","0","0","降低敵方全體的物理防禦力","2.31","21","0","","10","1"
"0","2.31","2160","99","1","0","0","3","210003202","1","5","3","0","0","降低敵方全體的魔法防禦力","2.31","41","0","","10","1"
"0","0","2160","1","1","0","0","1","210004101","1","0","3","0","0","","1","1","0","","1","1"
"0","2.31","2160","99","1","0","0","3","210004201","1","5","3","0","0","","2.31","21","0","","10","1"
"0","2.31","2160","99","1","0","0","3","210004202","1","5","3","0","0","","2.31","41","0","","10","1"
"0","0","0","1","1","0","0","3","210004301","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","210004302","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","210004303","2","0","7","0","0","","0","7","0","","2","-200"
"0","1000","2160","99","1","0","0","1","210004304","1","0","3","0","0","","0","3","0","","3","250"
"0","0","-1","99","1","0","0","3","210200101","2","90","3","1","1","","1","20","0","","10","1"
"0","0","-1","99","1","0","0","3","210200102","2","90","3","1","1","","1","40","0","","10","1"
"0","1","0","1","1","0","0","1","210200201","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","210200202","2","0","7","0","0","","0","0","0","","54","90"
"0","0","3000","1","1","0","0","1","210200301","2","0","7","0","0","","0","1","0","","7","0"
"0","0","-1","99","1","0","0","3","210200401","2","90","3","1","1","","2000","20","0","","10","1"
"0","0","-1","99","1","0","0","3","210200402","2","90","3","1","1","","2000","40","0","","10","1"
"0","0","0","1","1","0","0","3","210200501","2","0","7","0","0","","0","8","0","","17","100"
"0","0","-1","99","1","0","0","3","210200502","2","90","3","1","1","","2000","21","0","","10","1"
"0","0","-1","99","1","0","0","3","210200503","2","90","3","1","1","","2000","41","0","","10","1"
"0","0","0","1","1","0","0","1","210200504","2","0","7","0","0","","0","1","0","","30","0"
