a3f308b748b2f895ee45224c4f5885f8aea14ad2146febdc7079ee2d46b9fe33,cdc40779c8320d8899aa7cc53602a7e3eb9f4481bc34e69d37f6cfeda1c6fdbd,bf2cac36760e98c04c36919992739bc1829e488c24b10831c6e0d09d46523783,6a819c555274fc5ddd57707770811e6fce3ac3fae1735833c1168ea0d66dc926,34579728180552c3214e7df03c6cd0de667da3d13c2033f39761fbb5c9371673,cc1bf6b715805e2f7d516a62af727ebbad68d6945a5f1cf0f528df0e973a65f0,ee53d287fb2c5c4f6a4a32118dbfbe2a075db0e476107eec86344c5c2b57b636,6faeaa38bb96193c7ce5dd10a4219c182c2769fe1f5a5fe3ffd37db720f65d99,1a2eae7e2f7c29ca746ef10ea7672c41312307bac803e76cd7b69ffc9c9a31cd,28e7202d11d1291fc77eea44b544ff05c2004640bd7cb00b083fd89c784fe958,23b0517f17c505a8523ed2115ec2728057f4360a4abd19d52984adaa67323901,24477423c118885b91a26831b71ee8b2a13dbdd8688079d5c81c150cb9c178d2,c2673082fdd742eada6850d97109d015d92cde2889aa54d586463985e2d7b998,70f8e75d021611db4f473379b66df461ead5021c522e490e53ef154e9eac1187,cf39c8faf42261057cf2a2fa6391b82323c1868e81417b59fad08a11fa941215,ff71f93d8e08a9b3a71b2fdd33a18e464e969aff81ad05a48d2a98c7cc0b8cf7,04e3f90942e6c6333f576d450d8b05cba83c371d447aa70165535db890f49061,ac6b131bca7956de172a19e1aaba792f228f0b752fd8b2589f0d2be119819220,520ad71b31347ba2e9f2b9d08d3dd95d81e57a7574ee0b4d376458ad71f5aa1d,5cd4c5705ea738c543075e9d82156bf3fb24a297adbd07547de90e819cf7106f,3a7ff5153c606d20d321ae38baa7600591ebb7eca9a29498365a4ac459d6b679,5bdf2bb83ccee9eb8c6643d3535ab4aa4d6dabba5962116a16f1e6af568650b1
"200","1","2","0","bgm_M64","1","0.8","1","10800102","101201","-250","-30","101201","10","-5","200","2","0.65","0","1","1080","-120"
"100","1.2","3","-15","bgm_M64","1","0.8","1","10800103","101201","-5","-30","101201","10","0","200","3","0.6","0","1","1080","70"
"100","1","4","0","bgm_M64","1","0.9","1","10800104","101201","190","-30","101201","0","-15","200","4","0.7","10","1","1080","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10800105","101202","475","-30","101202","10","-45","250","5","1","-50","1","1080","-30"
"170","1","1","0","bgm_M64","1","0.9","1","10810101","101291","-480","-30","101291","10","-30","210","1","0.575","-25","1","1081","-100"
"250","1","2","0","bgm_M64","1","0.8","1","10810102","101291","-230","-30","101291","0","-30","240","2","0.7","-30","1","1081","-10"
"100","1.2","3","-15","bgm_M64","1","1","1","10810103","101291","-10","-30","101291","5","-10","200","3","0.75","0","1","1081","-110"
"300","1.3","4","-10","bgm_M64","1","1","1","10810104","101291","200","-30","101291","-20","-50","200","4","0.8","-50","1","1081","55"
"100","1.45","5","-20","bgm_M55","1","1","1","10810105","101292","490","-30","101292","30","30","230","5","1.1","15","1","1081","-15"
"100","1.45","1","0","bgm_M64","1","1.1","1","10820101","101301","-470","-30","101301","10","0","210","1","0.8","20","1","1082","0"
"100","1.2","2","0","bgm_M64","1","1.1","1","10820102","101301","-270","-30","101301","10","0","200","2","0.75","0","1","1082","-120"
"100","2.3","3","-15","bgm_M64","1","2.2","1","10820103","101301","0","-30","101301","0","-10","200","3","1.55","0","1","1082","65"
"100","1","4","0","bgm_M64","1","0.7","1","10820104","101301","200","-30","101301","0","0","200","4","0.7","0","1","1082","-120"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10820105","101302","470","-30","101302","10","-30","270","5","1","-15","1","1082","-55"
"170","1","1","0","bgm_M64","1","0.9","1","10830101","101441","-450","-30","101441","10","-30","210","1","0.575","-25","1","1083","0"
"100","1.2","2","0","bgm_M64","1","1.1","1","10830102","101441","-250","-30","101441","0","0","240","2","0.75","0","1","1083","-90"
"200","1.4","3","-15","bgm_M64","1","1","1","10830103","101441","-25","-30","101441","0","-10","200","3","0.85","-30","1","1083","60"
"100","1.2","4","0","bgm_M64","1","1","1","10830104","101441","220","-30","101441","0","0","200","4","0.75","-30","1","1083","-70"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10830105","101442","470","-30","101442","10","-30","230","5","0.95","-35","1","1083","-70"
"100","1.35","1","0","bgm_M64","1","1.1","1","10840101","101451","-470","-30","101451","10","0","210","1","0.85","0","1","1084","-50"
"200","1.35","2","0","bgm_M64","1","1.1","1","10840102","101451","-250","-30","101451","0","10","240","2","1","10","1","1084","40"
"100","1.2","3","-15","bgm_M64","1","1.1","1","10840103","101451","0","-30","101451","0","-10","200","3","0.75","0","1","1084","-110"
"300","0.8","4","0","bgm_M64","1","0.6","1","10840104","101451","210","-30","101451","-25","-30","200","4","0.6","-30","1","1084","30"
"100","1.55","5","0","bgm_M55","1","1.4","1.2","10840105","101452","510","-30","101452","0","-50","290","5","1.25","-35","1","1084","-70"
"250","0.8","1","0","bgm_M64","1","0.7","1","10850101","101561","-480","-30","101561","10","-30","210","1","0.6","0","1","1085","-50"
"100","1.5","2","0","bgm_M64","1","1.4","1","10850102","101561","-250","-30","101561","10","0","200","2","0.9","10","1","1085","-120"
"100","1.1","3","-5","bgm_M64","1","1","1","10850103","101561","-10","-30","101561","5","-10","200","3","0.65","0","1","1085","65"
"100","1.1","4","0","bgm_M64","1","1","1","10850104","101561","190","-30","101561","0","0","200","4","0.65","0","1","1085","-110"
"400","1.55","5","0","bgm_M55","1","1.35","1.4","10850105","101562","460","-30","101562","0","-50","290","5","1.25","-60","1","1085","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10860101","101001","-480","-30","101001","10","-30","210","1","0.575","-25","1","1086","-100"
"250","1","2","0","bgm_M64","1","0.8","1","10860102","101001","-250","-30","101001","0","-30","240","2","0.7","-30","1","1086","-10"
"100","1.4","3","-15","bgm_M64","1","1","1","10860103","101001","-10","-30","101001","0","-10","200","3","0.95","-30","1","1086","-120"
"150","1.2","4","0","bgm_M64","1","1","1","10860104","101001","210","-30","101001","0","-30","200","4","0.72","0","1","1086","40"
"200","1.3","5","0","bgm_M55","1","1","1.2","10860105","101011","480","-30","101011","0","0","250","5","1.2","0","1","1086","-40"
"170","1","1","0","bgm_M64","1","0.9","1","10870101","101021","-450","-30","101021","10","-30","210","1","0.575","-25","1","1087","0"
"200","1","2","0","bgm_M64","1","0.8","1","10870102","101021","-250","-30","101021","10","-5","200","2","0.65","0","1","1087","-120"
"100","0.9","3","-5","bgm_M64","1","0.8","1","10870103","101021","-10","-30","101021","5","-10","200","3","0.6","0","1","1087","65"
"100","1","4","0","bgm_M64","1","0.85","1","10870104","101021","200","-30","101021","0","0","200","4","0.7","-25","1","1087","-100"
"200","1.8","5","0","bgm_M55","1","1.6","1","10870105","101031","470","-30","101031","0","0","220","5","1.4","0","1","1087","0"
"100","1.45","1","0","bgm_M64","1","1.1","1","10880101","101041","-470","-30","101041","10","0","210","1","0.85","20","1","1088","-100"
"100","1.45","2","0","bgm_M64","1","1.1","1","10880102","101041","-220","-30","101041","10","0","200","2","0.85","0","1","1088","30"
"100","1.3","3","-15","bgm_M64","1","1.1","1","10880103","101041","-10","-30","101041","0","-10","200","3","0.75","-30","1","1088","-120"
"100","1.4","4","0","bgm_M64","1","1.1","1","10880104","101041","200","-30","101041","0","-20","200","4","0.85","-30","1","1088","40"
"150","1.8","5","0","bgm_M55","1","1.35","1","10880105","101042","450","-30","101042","0","0","210","5","1.1","-50","1.3","1088","-55"
"100","1.35","1","0","bgm_M64","1","1.1","1","10890101","101161","-470","-30","101161","10","0","210","1","0.85","0","1","1089","-10"
"250","1","2","0","bgm_M64","1","0.8","1","10890102","101161","-250","-30","101161","0","-30","240","2","0.7","-30","1","1089","-110"
"100","1.2","3","-15","bgm_M64","1","1","1","10890103","101161","-10","-30","101161","5","-10","200","3","0.75","0","1","1089","50"
"200","1.5","4","0","bgm_M64","1","1","1","10890104","101161","210","-30","101161","0","0","200","4","1","0","1","1089","-90"
"270","1.15","5","-40","bgm_M55","1","1","1","10890105","101162","485","-30","101162","-10","-45","280","5","0.9","-50","1.3","1089","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10900101","101171","-450","-30","101171","10","-30","210","1","0.575","-25","1","1090","-90"
"100","1.2","2","0","bgm_M64","1","1.1","1","10900102","101171","-230","-30","101171","0","0","240","2","0.75","0","1","1090","10"
"100","1.4","3","-15","bgm_M64","1","1","1","10900103","101171","15","-30","101171","0","-10","200","3","0.9","-30","1","1090","-120"
"300","1.3","4","0","bgm_M64","1","1","1","10900104","101171","200","-30","101171","0","-50","200","4","0.8","-60","1","1090","40"
"200","1.45","5","-20","bgm_M55","1","1","1","10900105","101172","475","-30","101172","10","0","250","5","1","-50","1","1090","-30"
