97a7cff44c4295cf0cda556c1b07ac5f73157a6a03d664ad4efe94e1b1cd82ff,3b787d5e9bc61ed63d8f394a9c09c85f88e36271334e43a6b8e89ef5b249921d,5247379863eb51f74531149691045d7e6cc3049e61f9c9360b2102655406a345,84a6afcecf2eab8275aa27f4bb55279bf5df66ef34be8abc2ff1a3e13a9267c0,57cb7f522bf5af0ce5f0025d4a37b4d389afcdd33bbd0ae5461f62db393aa2be,de35ea92f74db45a0515c693800cb6af5f4f745598255761810ee4d9fdc50d0d,f5b08c22a6d492b239c330c5567555181fa1e693c8d952f0143e0473125465e2,a0a9e4d500fdbcae83e3533358062f66423bbdc24786775fc33a795ee1d5db98,5607ab098e8a45272b785c300bf9a8205f6070618d0a5fec1c1556e75840b4a2,5d2e91e6dd1bba0c1a5fe4556340ebc72678fabafbb4cfb42927e087d1225f99,f21357e09b1cade37d6f5423b76ba2094f67a2d597c5a30896a4cb039505b04e,0076b909678aa7b50f3b5a0ce9c7afaa22ff7783e4d3b5798b0e3be34fcefb49,18057bdab952b4ae51009c5d7db15af908fcc8027bbfe78f00ee2e10bb703ccc,4bda83220a9f6a70d0a26a73bf510262a699a81908f32426745384126a03ca18,ec55ce65a403b15343c79e293cc90da74fbe58ca955e5d579c58b42c28d1d7f5,924f819ab01c974109fff31b7207db7710b084222db3634b2810c74dcaf66f20,389acf6be3020d14775cf84832fbe11fe467d8f6b0ce479c49ec6e89feaa3643,dc4a81e21a41d22fd7047b15256a84027cfa0af7707bea1ccb4818be02debd6c,e80e4b2ff758afeccb2bf20f07422a497a953f3ba4bd84a6e1f0a35d6c473d3b,ce7eb1d049122431197dd2ceee920ba8eacd4ca904132e961b5cbd562c00e33d,2783d51ed3b6ba523f27af1604506f3380ae4ab12cb69bc1abc4631270ed78e4,31e624881319a8874060bd73303de9b4158e504549fcc2d9f603229d18886dbe,49162f370d61a54b77b66e6cafa0f85862af0775db5061ba462895c8728ab50f,b47fec11845d09c7f8b0f8c2f5a1c14889327d620cf0de58dfc25dea2161c137,fda8f8985c6ffb46d9a9eb03eede42c4771b7e93ee21a5ef3c91556d91a0ed7d,5a78feec752d487185d856e6acc893871e3a22da2078551064a9533dade1535b,a758ae749ec3405e9ec8978ddc044a7e2f3937a3ecee305a40eb28829f11d325,18d28c97bf903a84ffd8a362a0be23b874d9ee2626a3e7bb9b64971ae4780584,f6da0719b52856f17de53296eccf9ebe10b206e633561ca8e9ae5f1633de7035,aaea9d7849769de5bfb397137abc01a7ebf628dde99dc3dcdbac0db837c0fe34,6b6bcd517abef372ac33fd5d3f749d12a68158b3d0c97f119bb8b60f8c549dbc,a609e7e02d5bbea2055dee9a7e39c1bdc63193f18112d50207460f294a6ca21b,5bbca23240e2d66832f90fdc95fd1a7a27393509b46cc509f63220d86897d300,00803c8ac1caada06f55e36d9abbdb2736049e5027e7db369dcc47f2880c92fe,eb5c684932eb264a4c2be636c78ac36a3b0f554d3e1047a8364d83b0c4f029e4,07416c2d9cb3d3d1de561265677efaac0e65b31bf36ea8448f5f7ae3868c4b39,df4995cee41e37e05097bb403483169dfc5696ff1548382d37ecf66b4940ad4a,c41ace1f416ac244cb475a1a325b136b1790c0553ead641e50f620e77b20bac6,cdb4f568e2447fa36e2310d3bab428a37fb2e49a19693083cdd431488a521575,4d43d54cd4ec80d41e24bea8222d60c8584b98f770590e64d2d13eb14f4eb5dc
"1","10","10","1","30","0","10","10","10","200000006","0","10","10","11","10","144","0","620230010","10","10","688","1","202300","0","10","10","10","0","10","10","0","0","10","0","10","10","9","10","0","0"
"1","11","11","1","30","0","11","11","10","200000006","0","11","11","11","11","148","0","620230011","11","11","786","1","202300","0","11","11","10","0","11","11","0","0","11","0","11","11","9","11","0","0"
"1","12","12","1","30","0","12","12","10","200000006","0","12","12","11","12","153","0","620230012","12","12","884","1","202300","0","12","12","10","0","12","12","0","0","12","0","12","12","9","12","0","0"
"1","13","13","1","30","0","13","13","10","200000006","0","13","13","16","13","171","0","620230013","13","13","981","1","202300","0","13","13","10","0","13","13","0","0","13","0","13","13","13","13","0","0"
"1","14","14","1","30","0","14","14","10","200000006","0","14","14","16","14","171","0","620230014","14","14","1081","1","202300","0","14","14","10","0","14","14","0","0","14","0","14","14","13","14","0","0"
"1","15","15","1","30","0","15","15","10","200000006","0","15","15","17","15","176","0","620230015","15","15","1178","1","202300","0","15","15","10","0","15","15","0","0","15","0","15","15","13","15","0","0"
"1","16","16","1","30","0","16","16","10","200000006","0","16","16","17","16","181","0","620230016","16","16","1276","1","202300","0","16","16","10","0","16","16","0","0","16","0","16","16","13","16","0","0"
"1","17","17","1","30","0","17","17","10","200000006","0","17","17","17","17","248","0","620230017","17","17","1374","1","202300","0","17","17","10","0","17","17","0","0","17","0","17","17","13","17","0","0"
"1","18","18","1","30","0","18","18","10","200000006","0","18","18","17","18","252","0","620230018","18","18","1681","1","202300","0","18","18","10","0","18","18","0","0","18","0","18","18","13","18","0","0"
"1","19","19","1","30","0","19","19","10","200000006","0","19","19","18","19","256","0","620230019","19","19","1987","1","202300","0","19","19","10","0","19","19","0","0","19","0","19","19","14","19","0","0"
"1","20","20","1","30","0","20","20","10","200000006","0","20","20","18","20","259","0","620230020","20","20","2294","1","202300","0","20","20","10","0","20","20","0","0","20","0","20","20","14","20","0","0"
"1","21","21","1","30","0","21","21","10","200000006","0","21","21","18","21","300","0","620230021","21","21","2328","1","202300","0","21","21","10","0","21","21","0","0","21","0","21","21","14","21","0","0"
"1","22","22","1","30","0","22","22","10","200000006","0","22","22","18","22","338","0","620230022","22","22","2467","1","202300","0","22","22","10","0","22","22","0","0","22","0","22","22","14","22","0","0"
"1","23","23","1","30","0","23","23","10","200000006","0","23","23","18","23","377","0","620230023","23","23","2671","1","202300","0","23","23","10","0","23","23","0","0","23","0","23","23","14","23","0","0"
"1","24","24","1","30","0","24","24","10","200000006","0","24","24","29","24","416","0","620230024","24","24","2709","1","202300","0","24","24","10","0","24","24","0","0","24","0","24","24","21","24","0","0"
"1","25","25","1","30","0","25","25","10","200000006","0","25","25","29","25","436","0","620230025","25","25","3026","1","202300","0","25","25","10","0","25","25","0","0","25","0","25","25","21","25","0","0"
"1","26","26","1","30","0","26","26","10","200000006","0","26","26","29","26","456","0","620230026","26","26","3344","1","202300","0","26","26","10","0","26","26","0","0","26","0","26","26","21","26","0","0"
"1","27","27","1","30","0","27","27","10","200000006","0","27","27","29","27","476","0","620230027","27","27","3661","1","202300","0","27","27","10","0","27","27","0","0","27","0","27","27","22","27","0","0"
"1","28","28","1","30","0","28","28","10","200000006","0","28","28","30","28","497","0","620230028","28","28","3978","1","202300","0","28","28","10","0","28","28","0","0","28","0","28","28","22","28","0","0"
"1","29","29","1","30","0","29","29","10","200000006","0","29","29","30","29","517","0","620230029","29","29","4295","1","202300","0","29","29","10","0","29","29","0","0","29","0","29","29","22","29","0","0"
"1","30","30","1","30","0","30","30","10","200000006","0","30","30","30","30","537","0","620230030","30","30","4612","1","202300","0","30","30","10","0","30","30","0","0","30","0","30","30","22","30","0","0"
"1","31","31","1","30","0","31","31","10","200000006","0","31","31","30","31","557","0","620230031","31","31","4930","1","202300","0","31","31","10","0","31","31","0","0","31","0","31","31","23","31","0","0"
"1","32","32","1","30","0","32","32","10","200000006","0","32","32","31","32","577","0","620230032","32","32","5247","1","202300","0","32","32","10","0","32","32","0","0","32","0","32","32","23","32","0","0"
"1","33","33","1","30","0","33","33","10","200000006","0","33","33","31","33","598","0","620230033","33","33","5564","1","202300","0","33","33","10","0","33","33","0","0","33","0","33","33","23","33","0","0"
"1","34","34","1","30","0","34","34","10","200000006","0","34","34","31","34","618","0","620230034","34","34","5881","1","202300","0","34","34","10","0","34","34","0","0","34","0","34","34","23","34","0","0"
"1","35","35","1","30","0","35","35","10","200000006","0","35","35","31","35","638","0","620230035","35","35","6198","1","202300","0","35","35","10","0","35","35","0","0","35","0","35","35","24","35","0","0"
"1","36","36","1","30","0","36","36","10","200000006","0","36","36","32","36","653","0","620230036","36","36","6253","1","202300","0","36","36","10","0","36","36","0","0","36","0","36","36","24","36","0","0"
"1","37","37","1","30","0","37","37","10","200000006","0","37","37","32","37","667","0","620230037","37","37","6307","1","202300","0","37","37","10","0","37","37","0","0","37","0","37","37","24","37","0","0"
"1","38","38","1","30","0","38","38","10","200000006","0","38","38","32","38","681","0","620230038","38","38","6362","1","202300","0","38","38","10","0","38","38","0","0","38","0","38","38","24","38","0","0"
"1","39","39","1","30","0","39","39","10","200000006","0","39","39","32","39","696","0","620230039","39","39","6416","1","202300","0","39","39","10","0","39","39","0","0","39","0","39","39","25","39","0","0"
"1","40","40","1","30","0","40","40","10","200000006","0","40","40","36","40","710","0","620230040","40","40","8431","1","202300","0","40","40","10","0","40","40","0","0","40","0","40","40","30","40","0","0"
"1","41","41","1","30","0","41","41","10","200000006","0","41","41","40","41","724","0","620230041","41","41","10446","1","202300","0","41","41","10","0","41","41","0","0","41","0","41","41","35","41","0","0"
"1","42","42","1","30","0","42","42","10","200000006","0","42","42","41","42","738","0","620230042","42","42","10590","1","202300","0","42","42","10","0","42","42","0","0","42","0","42","42","36","42","0","0"
"1","43","43","1","30","0","43","43","10","200000006","0","43","43","43","43","751","0","620230043","43","43","10733","1","202300","0","43","43","10","0","43","43","0","0","43","0","43","43","36","43","0","0"
"1","44","44","1","30","0","44","44","10","200000006","0","44","44","45","44","765","0","620230044","44","44","10877","1","202300","0","44","44","10","0","44","44","0","0","44","0","44","44","37","44","0","0"
"1","45","45","1","30","0","45","45","10","200000006","0","45","45","47","45","778","0","620230045","45","45","11021","1","202300","0","45","45","10","0","45","45","0","0","45","0","45","45","37","45","0","0"
"1","46","46","1","30","0","46","46","10","200000006","0","46","46","49","46","792","0","620230046","46","46","11165","1","202300","0","46","46","10","0","46","46","0","0","46","0","46","46","38","46","0","0"
"1","47","47","1","30","0","47","47","10","200000006","0","47","47","58","47","1069","0","620230047","47","47","13835","1","202300","0","47","47","10","0","47","47","0","0","47","0","47","47","42","47","0","0"
"1","48","48","1","30","0","48","48","10","200000006","0","48","48","62","48","1087","0","620230048","48","48","13835","1","202300","0","48","48","10","0","48","48","0","0","48","0","48","48","44","48","0","0"
"1","49","49","1","30","0","49","49","10","200000006","0","49","49","65","49","1106","0","620230049","49","49","13835","1","202300","0","49","49","10","0","49","49","0","0","49","0","49","49","46","49","0","0"
"1","50","50","1","30","0","50","50","10","200000006","0","50","50","69","50","1125","0","620230050","50","50","13835","1","202300","0","50","50","10","0","50","50","0","0","50","0","50","50","48","50","0","0"
"1","51","51","1","30","0","51","51","10","200000006","0","51","51","69","51","1008","0","620230051","51","51","13835","1","202300","0","51","51","10","0","51","51","0","0","51","0","51","51","48","51","0","0"
"1","52","52","1","30","0","52","52","10","200000006","0","52","52","70","52","1231","0","620230052","52","52","14379","1","202300","0","52","52","10","0","52","52","0","0","52","0","52","52","48","52","0","0"
"1","53","53","1","30","0","53","53","10","200000006","0","53","53","70","53","1331","0","620230053","53","53","14379","1","202300","0","53","53","10","0","53","53","0","0","53","0","53","53","48","53","0","0"
"1","54","54","1","30","0","54","54","10","200000006","0","54","54","70","54","1331","0","620230054","54","54","16379","1","202300","0","54","54","10","0","54","54","0","0","54","0","54","54","49","54","0","0"
"1","55","55","1","30","0","55","55","10","200000006","0","55","55","70","55","1398","0","620230055","55","55","17046","1","202300","0","55","55","10","0","55","55","0","0","55","0","55","55","49","55","0","0"
"1","56","56","1","30","0","56","56","10","200000006","0","56","56","70","56","1464","0","620230056","56","56","17712","1","202300","0","56","56","10","0","56","56","0","0","56","0","56","56","49","56","0","0"
"1","57","57","1","30","0","57","57","10","200000006","0","57","57","70","57","1531","0","620230057","57","57","18379","1","202300","0","57","57","10","0","57","57","0","0","57","0","57","57","49","57","0","0"
"1","58","58","1","30","0","58","58","10","200000006","0","58","58","74","58","1531","0","620230058","58","58","18379","1","202300","0","58","58","10","0","58","58","0","0","58","0","58","58","50","58","0","0"
"1","59","59","1","30","0","59","59","10","200000006","0","59","59","74","59","1612","0","620230059","59","59","20762","1","202300","0","59","59","10","0","59","59","0","0","59","0","59","59","50","59","0","0"
"1","60","60","1","30","0","60","60","10","200000006","0","60","60","77","60","1742","0","620230060","60","60","20762","1","202300","0","60","60","10","0","60","60","0","0","60","0","60","60","52","60","0","0"
"1","61","61","1","30","0","61","61","10","200000006","0","61","61","77","61","1835","0","620230061","61","61","23455","1","202300","0","61","61","10","0","61","61","0","0","61","0","61","61","52","61","0","0"
"1","62","62","1","30","0","62","62","10","200000006","0","62","62","78","62","1890","0","620230062","62","62","23967","1","202300","0","62","62","10","0","62","62","0","0","62","0","62","62","54","62","0","0"
"1","63","63","1","30","0","63","63","10","200000006","0","63","63","80","63","1945","0","620230063","63","63","24480","1","202300","0","63","63","10","0","63","63","0","0","63","0","63","63","56","63","0","0"
"1","64","64","1","30","0","64","64","10","200000006","0","64","64","81","64","2001","0","620230064","64","64","24992","1","202300","0","64","64","10","0","64","64","0","0","64","0","64","64","58","64","0","0"
"1","65","65","1","30","0","65","65","10","200000006","0","65","65","83","65","2056","0","620230065","65","65","25504","1","202300","0","65","65","10","0","65","65","0","0","65","0","65","65","60","65","0","0"
"1","66","66","1","30","0","66","66","10","200000006","0","66","66","84","66","2111","0","620230066","66","66","26017","1","202300","0","66","66","10","0","66","66","0","0","66","0","66","66","62","66","0","0"
"1","67","67","1","30","0","67","67","10","200000006","0","67","67","86","67","2166","0","620230067","67","67","26529","1","202300","0","67","67","10","0","67","67","0","0","67","0","67","67","64","67","0","0"
"1","68","68","1","30","0","68","68","10","200000006","0","68","68","87","68","2222","0","620230068","68","68","27042","1","202300","0","68","68","10","0","68","68","0","0","68","0","68","68","66","68","0","0"
"1","69","69","1","30","0","69","69","10","200000006","0","69","69","89","69","2277","0","620230069","69","69","27554","1","202300","0","69","69","10","0","69","69","0","0","69","0","69","69","68","69","0","0"
"1","70","70","1","30","0","70","70","10","200000006","0","70","70","90","70","2332","0","620230070","70","70","28066","1","202300","0","70","70","10","0","70","70","0","0","70","0","70","70","70","70","0","0"
"1","71","71","1","30","0","71","71","10","200000006","0","71","71","92","71","2387","0","620230071","71","71","28579","1","202300","0","71","71","10","0","71","71","0","0","71","0","71","71","72","71","0","0"
"1","1","1","1","30","0","1","1","10","200000001","0","1","1","3","1","0","0","620240001","1","1","534","1","202400","0","1","1","10","0","1","1","0","0","1","60","1","1","7","1","0","0"
"1","2","2","1","30","0","2","2","10","200000001","0","2","2","3","2","0","0","620240002","2","2","549","1","202400","0","2","2","10","0","2","2","0","0","2","70","2","2","15","2","0","0"
"1","3","3","1","30","0","3","3","10","200000001","0","3","3","4","3","0","0","620240003","3","3","563","1","202400","0","3","3","10","0","3","3","0","0","3","81","3","3","8","3","0","0"
"1","4","4","1","30","0","4","4","10","200000001","0","4","4","4","4","0","0","620240004","4","4","563","1","202400","0","4","4","10","0","4","4","0","0","4","81","4","4","8","4","0","0"
"1","5","5","1","30","0","5","5","10","200000001","0","5","5","4","5","0","0","620240005","5","5","567","1","202400","0","5","5","10","0","5","5","0","0","5","88","5","5","8","5","0","0"
"1","6","6","1","30","0","6","6","10","200000001","0","6","6","6","6","0","0","620240006","6","6","596","1","202400","0","6","6","10","0","6","6","0","0","6","120","6","6","12","6","0","0"
"1","7","7","1","30","0","7","7","10","200000001","0","7","7","7","7","0","0","620240007","7","7","670","1","202400","0","7","7","10","0","7","7","0","0","7","137","7","7","14","7","0","0"
"1","8","8","1","30","0","8","8","10","200000001","0","8","8","7","8","0","0","620240008","8","8","746","1","202400","0","8","8","10","0","8","8","0","0","8","154","8","8","14","8","0","0"
"1","9","9","1","30","0","9","9","10","200000001","0","9","9","8","9","0","0","620240009","9","9","820","1","202400","0","9","9","10","0","9","9","0","0","9","171","9","9","15","9","0","0"
"1","10","10","1","30","0","10","10","10","200000001","0","10","10","10","10","0","0","620240010","10","10","894","1","202400","0","10","10","10","0","10","10","0","0","10","188","10","10","17","10","0","0"
"1","11","11","1","30","0","11","11","10","200000001","0","11","11","10","11","0","0","620240011","11","11","970","1","202400","0","11","11","10","0","11","11","0","0","11","205","11","11","18","11","0","0"
"1","12","12","1","30","0","12","12","10","200000001","0","12","12","11","12","0","0","620240012","12","12","1046","1","202400","0","12","12","10","0","12","12","0","0","12","224","12","12","21","12","0","0"
"1","13","13","1","30","0","13","13","10","200000001","0","13","13","12","13","0","0","620240013","13","13","1120","1","202400","0","13","13","10","0","13","13","0","0","13","239","13","13","21","13","0","0"
"1","14","14","1","30","0","14","14","10","200000001","0","14","14","12","14","0","0","620240014","14","14","1194","1","202400","0","14","14","10","0","14","14","0","0","14","256","14","14","22","14","0","0"
"1","15","15","1","30","0","15","15","10","200000001","0","15","15","13","15","0","0","620240015","15","15","1269","1","202400","0","15","15","10","0","15","15","0","0","15","273","15","15","23","15","0","0"
"1","16","16","1","30","0","16","16","10","200000001","0","16","16","13","16","0","0","620240016","16","16","1380","1","202400","0","16","16","10","0","16","16","0","0","16","306","16","16","25","16","0","0"
"1","17","17","1","30","0","17","17","10","200000001","0","17","17","13","17","0","0","620240017","17","17","1492","1","202400","0","17","17","10","0","17","17","0","0","17","340","17","17","25","17","0","0"
"1","18","18","1","30","0","18","18","10","200000001","0","18","18","14","18","0","0","620240018","18","18","2104","1","202400","0","18","18","10","0","18","18","0","0","18","412","18","18","25","18","0","0"
"1","19","19","1","30","0","19","19","10","200000001","0","19","19","14","19","0","0","620240019","19","19","2405","1","202400","0","19","19","10","0","19","19","0","0","19","444","19","19","25","19","0","0"
"1","20","20","1","30","0","20","20","10","200000001","0","20","20","14","20","0","0","620240020","20","20","2537","1","202400","0","20","20","10","0","20","20","0","0","20","466","20","20","28","20","0","0"
"1","21","21","1","30","0","21","21","10","200000001","0","21","21","16","21","0","0","620240021","21","21","2895","1","202400","0","21","21","10","0","21","21","0","0","21","517","21","21","30","21","0","0"
"1","22","22","1","30","0","22","22","10","200000001","0","22","22","18","22","0","0","620240022","22","22","3253","1","202400","0","22","22","10","0","22","22","0","0","22","564","22","22","33","22","0","0"
"1","23","23","1","30","0","23","23","10","200000001","0","23","23","18","23","0","0","620240023","23","23","3490","1","202400","0","23","23","10","0","23","23","0","0","23","578","23","23","33","23","0","0"
"1","24","24","1","30","0","24","24","10","200000001","0","24","24","18","24","0","0","620240024","24","24","3727","1","202400","0","24","24","10","0","24","24","0","0","24","591","24","24","33","24","0","0"
"1","25","25","1","30","0","25","25","10","200000001","0","25","25","19","25","0","0","620240025","25","25","3965","1","202400","0","25","25","10","0","25","25","0","0","25","605","25","25","34","25","0","0"
"1","26","26","1","30","0","26","26","10","200000001","0","26","26","19","26","0","0","620240026","26","26","4201","1","202400","0","26","26","10","0","26","26","0","0","26","619","26","26","34","26","0","0"
"1","27","27","1","30","0","27","27","10","200000001","0","27","27","19","27","0","0","620240027","27","27","4439","1","202400","0","27","27","10","0","27","27","0","0","27","632","27","27","34","27","0","0"
"1","28","28","1","30","0","28","28","10","200000001","0","28","28","19","28","0","0","620240028","28","28","4676","1","202400","0","28","28","10","0","28","28","0","0","28","646","28","28","34","28","0","0"
"1","29","29","1","30","0","29","29","10","200000001","0","29","29","19","29","0","0","620240029","29","29","5041","1","202400","0","29","29","10","0","29","29","0","0","29","658","29","29","35","29","0","0"
"1","30","30","1","30","0","30","30","10","200000001","0","30","30","19","30","0","0","620240030","30","30","5405","1","202400","0","30","30","10","0","30","30","0","0","30","671","30","30","35","30","0","0"
"1","31","31","1","30","0","31","31","10","200000001","0","31","31","20","31","0","0","620240031","31","31","5770","1","202400","0","31","31","10","0","31","31","0","0","31","683","31","31","36","31","0","0"
"1","32","32","1","30","0","32","32","10","200000001","0","32","32","20","32","0","0","620240032","32","32","6135","1","202400","0","32","32","10","0","32","32","0","0","32","695","32","32","37","32","0","0"
"1","33","33","1","30","0","33","33","10","200000001","0","33","33","20","33","0","0","620240033","33","33","6499","1","202400","0","33","33","10","0","33","33","0","0","33","708","33","33","37","33","0","0"
"1","34","34","1","30","0","34","34","10","200000001","0","34","34","20","34","0","0","620240034","34","34","6864","1","202400","0","34","34","10","0","34","34","0","0","34","720","34","34","38","34","0","0"
"1","35","35","1","30","0","35","35","10","200000001","0","35","35","22","35","0","0","620240035","35","35","7772","1","202400","0","35","35","10","0","35","35","0","0","35","810","35","35","41","35","0","0"
"1","36","36","1","30","0","36","36","10","200000001","0","36","36","23","36","0","0","620240036","36","36","8681","1","202400","0","36","36","10","0","36","36","0","0","36","900","36","36","44","36","0","0"
"1","37","37","1","30","0","37","37","10","200000001","0","37","37","25","37","0","0","620240037","37","37","9589","1","202400","0","37","37","10","0","37","37","0","0","37","990","37","37","47","37","0","0"
"1","38","38","1","30","0","38","38","10","200000001","0","38","38","26","38","0","0","620240038","38","38","10497","1","202400","0","38","38","10","0","38","38","0","0","38","1081","38","38","49","38","0","0"
"1","39","39","1","30","0","39","39","10","200000001","0","39","39","28","39","0","0","620240039","39","39","11405","1","202400","0","39","39","10","0","39","39","0","0","39","1170","39","39","52","39","0","0"
"1","40","40","1","30","0","40","40","10","200000001","0","40","40","29","40","0","0","620240040","40","40","12314","1","202400","0","40","40","10","0","40","40","0","0","40","1261","40","40","55","40","0","0"
"1","41","41","1","30","0","41","41","10","200000001","0","41","41","31","41","0","0","620240041","41","41","13222","1","202400","0","41","41","10","0","41","41","0","0","41","1351","41","41","58","41","0","0"
"1","42","42","1","30","0","42","42","10","200000001","0","42","42","32","42","0","0","620240042","42","42","13956","1","202400","0","42","42","10","0","42","42","0","0","42","1422","42","42","59","42","0","0"
"1","43","43","1","30","0","43","43","10","200000001","0","43","43","32","43","0","0","620240043","43","43","14691","1","202400","0","43","43","10","0","43","43","0","0","43","1493","43","43","59","43","0","0"
"1","44","44","1","30","0","44","44","10","200000001","0","44","44","33","44","0","0","620240044","44","44","15425","1","202400","0","44","44","10","0","44","44","0","0","44","1564","44","44","60","44","0","0"
"1","45","45","1","30","0","45","45","10","200000001","0","45","45","33","45","0","0","620240045","45","45","16159","1","202400","0","45","45","10","0","45","45","0","0","45","1635","45","45","60","45","0","0"
"1","46","46","1","30","0","46","46","10","200000001","0","46","46","35","46","0","0","620240046","46","46","16415","1","202400","0","46","46","10","0","46","46","0","0","46","1642","46","46","61","46","0","0"
"1","47","47","1","30","0","47","47","10","200000001","0","47","47","36","47","0","0","620240047","47","47","16815","1","202400","0","47","47","10","0","47","47","0","0","47","1530","47","47","66","47","0","0"
"1","48","48","1","30","0","48","48","10","200000001","0","48","48","37","48","0","0","620240048","48","48","20509","1","202400","0","48","48","10","0","48","48","0","0","48","1604","48","48","69","48","0","0"
"1","49","49","1","30","0","49","49","10","200000001","0","49","49","36","49","0","0","620240049","49","49","20700","1","202400","0","49","49","10","0","49","49","0","0","49","1603","49","49","67","49","0","0"
"1","50","50","1","30","0","50","50","10","200000001","0","50","50","37","50","0","0","620240050","50","50","21301","1","202400","0","50","50","10","0","50","50","0","0","50","1641","50","50","69","50","0","0"
"1","51","51","1","30","0","51","51","10","200000001","0","51","51","38","51","0","0","620240051","51","51","21902","1","202400","0","51","51","10","0","51","51","0","0","51","1678","51","51","70","51","0","0"
"1","52","52","1","30","0","52","52","10","200000001","0","52","52","39","52","0","0","620240052","52","52","22503","1","202400","0","52","52","10","0","52","52","0","0","52","1716","52","52","72","52","0","0"
"1","53","53","1","30","0","53","53","10","200000001","0","53","53","41","53","0","0","620240053","53","53","23105","1","202400","0","53","53","10","0","53","53","0","0","53","1754","53","53","73","53","0","0"
"1","54","54","1","30","0","54","54","10","200000001","0","54","54","42","54","0","0","620240054","54","54","23706","1","202400","0","54","54","10","0","54","54","0","0","54","1791","54","54","75","54","0","0"
"1","55","55","1","30","0","55","55","10","200000001","0","55","55","43","55","0","0","620240055","55","55","24307","1","202400","0","55","55","10","0","55","55","0","0","55","1829","55","55","76","55","0","0"
"1","56","56","1","30","0","56","56","10","200000001","0","56","56","44","56","0","0","620240056","56","56","24908","1","202400","0","56","56","10","0","56","56","0","0","56","1866","56","56","78","56","0","0"
"1","57","57","1","30","0","57","57","10","200000001","0","57","57","45","57","0","0","620240057","57","57","25509","1","202400","0","57","57","10","0","57","57","0","0","57","1904","57","57","79","57","0","0"
"1","58","58","1","30","0","58","58","10","200000001","0","58","58","57","58","0","0","620240058","58","58","27072","1","202400","0","58","58","10","0","58","58","0","0","58","2139","58","58","96","58","0","0"
"1","59","59","1","30","0","59","59","10","200000001","0","59","59","69","59","0","0","620240059","59","59","28636","1","202400","0","59","59","10","0","59","59","0","0","59","2373","59","59","114","59","0","0"
"1","60","60","1","30","0","60","60","10","200000001","0","60","60","81","60","0","0","620240060","60","60","30199","1","202400","0","60","60","10","0","60","60","0","0","60","2608","60","60","131","60","0","0"
"1","61","61","1","30","0","61","61","10","200000001","0","61","61","93","61","0","0","620240061","61","61","31762","1","202400","0","61","61","10","0","61","61","0","0","61","2843","61","61","148","61","0","0"
"1","62","62","1","30","0","62","62","10","200000001","0","62","62","94","62","0","0","620240062","62","62","32465","1","202400","0","62","62","10","0","62","62","0","0","62","2948","62","62","149","62","0","0"
"1","63","63","1","30","0","63","63","10","200000001","0","63","63","96","63","0","0","620240063","63","63","33168","1","202400","0","63","63","10","0","63","63","0","0","63","3054","63","63","150","63","0","0"
"1","64","64","1","30","0","64","64","10","200000001","0","64","64","97","64","0","0","620240064","64","64","33871","1","202400","0","64","64","10","0","64","64","0","0","64","3159","64","64","152","64","0","0"
"1","65","65","1","30","0","65","65","10","200000001","0","65","65","98","65","0","0","620240065","65","65","34574","1","202400","0","65","65","10","0","65","65","0","0","65","3265","65","65","153","65","0","0"
"1","66","66","1","30","0","66","66","10","200000001","0","66","66","99","66","0","0","620240066","66","66","35277","1","202400","0","66","66","10","0","66","66","0","0","66","3370","66","66","154","66","0","0"
"1","67","67","1","30","0","67","67","10","200000001","0","67","67","101","67","0","0","620240067","67","67","35981","1","202400","0","67","67","10","0","67","67","0","0","67","3476","67","67","155","67","0","0"
"1","68","68","1","30","0","68","68","10","200000001","0","68","68","102","68","0","0","620240068","68","68","36684","1","202400","0","68","68","10","0","68","68","0","0","68","3581","68","68","156","68","0","0"
"1","69","69","1","30","0","69","69","10","200000001","0","69","69","103","69","0","0","620240069","69","69","37387","1","202400","0","69","69","10","0","69","69","0","0","69","3686","69","69","158","69","0","0"
"1","70","70","1","30","0","70","70","10","200000001","0","70","70","105","70","0","0","620240070","70","70","38090","1","202400","0","70","70","10","0","70","70","0","0","70","3792","70","70","159","70","0","0"
"1","71","71","1","30","0","71","71","10","200000001","0","71","71","106","71","0","0","620240071","71","71","38793","1","202400","0","71","71","10","0","71","71","0","0","71","3897","71","71","160","71","0","0"
"1","1","1","1","30","0","1","1","10","200000001","0","1","1","6","1","83","0","620250001","1","1","119","1","202500","0","1","1","10","0","1","1","0","0","1","0","1","1","6","1","0","0"
"1","2","2","1","30","0","2","2","10","200000001","0","2","2","6","2","86","0","620250002","2","2","144","1","202500","0","2","2","10","0","2","2","0","0","2","0","2","2","7","2","0","0"
"1","3","3","1","30","0","3","3","10","200000001","0","3","3","7","3","90","0","620250003","3","3","220","1","202500","0","3","3","10","0","3","3","0","0","3","0","3","3","7","3","0","0"
"1","4","4","1","30","0","4","4","10","200000001","0","4","4","8","4","94","0","620250004","4","4","266","1","202500","0","4","4","10","0","4","4","0","0","4","0","4","4","8","4","0","0"
"1","5","5","1","30","0","5","5","10","200000001","0","5","5","9","5","98","0","620250005","5","5","406","1","202500","0","5","5","10","0","5","5","0","0","5","0","5","5","8","5","0","0"
"1","6","6","1","30","0","6","6","10","200000001","0","6","6","10","6","102","0","620250006","6","6","490","1","202500","0","6","6","10","0","6","6","0","0","6","0","6","6","9","6","0","0"
