58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"430001147","810103107","1","43","0","0","0","0","0","830010471","1","810103106","0","0","0"
"430001148","810103107","1","43","0","0","0","0","0","830010481","1","810103106","0","0","0"
"430001149","810103107","1","43","0","0","0","0","0","830010491","1","810103106","0","0","0"
"430001150","830105003","1","43","830105004","0","0","0","0","830010501","1","830105002","1","0","0"
"430001151","810100107","1","43","0","0","0","0","0","840010011","1","810100106","0","0","0"
"430001152","810100107","1","43","0","0","0","0","0","840010021","1","810100106","0","0","0"
"430001153","810100107","1","43","0","0","0","0","0","840010031","1","810100106","0","0","0"
"430001154","810100107","1","43","0","0","0","0","0","840010041","1","810100106","0","0","0"
"430001155","810100107","1","43","0","0","0","0","0","840010051","1","810100106","0","0","0"
"430001156","810100107","1","43","0","0","0","0","0","840010061","1","810100106","0","0","0"
"430001157","810100107","1","43","0","0","0","0","0","840010071","1","810100106","0","0","0"
"430001158","810100107","1","43","0","0","0","0","0","840010081","1","810100106","0","0","0"
"430001159","810100107","1","43","0","0","0","0","0","840010091","1","810100106","0","0","0"
"430001160","840101003","1","43","840101004","0","0","0","0","840010101","1","840101002","1","0","0"
"430001161","810100107","1","43","0","0","0","0","0","840010111","1","810100106","0","0","0"
"430001162","810100107","1","43","0","0","0","0","0","840010121","1","810100106","0","0","0"
"430001163","810100107","1","43","0","0","0","0","0","840010131","1","810100106","0","0","0"
"430001164","810100107","1","43","0","0","0","0","0","840010141","1","810100106","0","0","0"
"430001165","810100107","1","43","0","0","0","0","0","840010151","1","810100106","0","0","0"
"430001166","810100107","1","43","0","0","0","0","0","840010161","1","810100106","0","0","0"
"430001167","810100107","1","43","0","0","0","0","0","840010171","1","810100106","0","0","0"
"430001168","810100107","1","43","0","0","0","0","0","840010181","1","810100106","0","0","0"
"430001169","810100107","1","43","0","0","0","0","0","840010191","1","810100106","0","0","0"
"430001170","840102006","1","43","840102007","0","0","0","0","840010201","1","840102005","4","0","0"
"430001171","810100107","1","43","0","0","0","0","0","840010211","1","810100106","0","0","0"
"430001172","810100107","1","43","0","0","0","0","0","840010221","1","810100106","0","0","0"
"430001173","810100107","1","43","0","0","0","0","0","840010231","1","810100106","0","0","0"
"430001174","810100107","1","43","0","0","0","0","0","840010241","1","810100106","0","0","0"
"430001175","810100107","1","43","0","0","0","0","0","840010251","1","810100106","0","0","0"
"430001176","810100107","1","43","0","0","0","0","0","840010261","1","810100106","0","0","0"
"430001177","810100107","1","43","0","0","0","0","0","840010271","1","810100106","0","0","0"
"430001178","810100107","1","43","0","0","0","0","0","840010281","1","810100106","0","0","0"
"430001179","810100107","1","43","0","0","0","0","0","840010291","1","810100106","0","0","0"
"430001180","840103003","1","43","0","0","0","0","0","840010301","1","840103002","0","0","0"
"430001181","810103107","1","43","0","0","0","0","0","840010311","1","810103106","0","0","0"
"430001182","810103107","1","43","0","0","0","0","0","840010321","1","810103106","0","0","0"
"430001183","810103107","1","43","0","0","0","0","0","840010331","1","810103106","0","0","0"
"430001184","810103107","1","43","0","0","0","0","0","840010341","1","810103106","0","0","0"
"430001185","810103107","1","43","0","0","0","0","0","840010351","1","810103106","0","0","0"
"430001186","810103107","1","43","840103606","0","0","0","0","840010361","1","810103106","2","0","0"
"430001187","810103107","1","43","0","0","0","0","0","840010371","1","810103106","0","0","0"
"430001188","810103107","1","43","0","0","0","0","0","840010381","1","810103106","0","0","0"
"430001189","810103107","1","43","0","0","0","0","0","840010391","1","810103106","0","0","0"
"430001190","840104003","1","43","840104004","0","0","0","0","840010401","1","840104002","1","0","0"
"430001191","810103107","1","43","0","0","0","0","0","840010411","1","810103106","0","0","0"
"430001192","810103107","1","43","0","0","0","0","0","840010421","1","810103106","0","0","0"
"430001193","810103107","1","43","0","0","0","0","0","840010431","1","810103106","0","0","0"
"430001194","810103107","1","43","0","0","0","0","0","840010441","1","810103106","0","0","0"
"430001195","810103107","1","43","0","0","0","0","0","840010451","1","810103106","0","0","0"
"430001196","810103107","1","43","840104606","0","0","0","0","840010461","1","810103106","2","0","0"
"430001197","810103107","1","43","0","0","0","0","0","840010471","1","810103106","0","0","0"
"430001198","810103107","1","43","0","0","0","0","0","840010481","1","810103106","0","0","0"
"430001199","810103107","1","43","0","0","0","0","0","840010491","1","810103106","0","0","0"
"430001200","840105006","1","43","840105007","0","0","0","0","840010501","1","840105005","1","0","0"
"430001201","810100107","1","43","0","0","0","0","0","850010011","1","810100106","0","0","0"
"430001202","810100107","1","43","0","0","0","0","0","850010021","1","810100106","0","0","0"
"430001203","810100107","1","43","0","0","0","0","0","850010031","1","810100106","0","0","0"
"430001204","810100107","1","43","0","0","0","0","0","850010041","1","810100106","0","0","0"
"430001205","810100107","1","43","0","0","0","0","0","850010051","1","810100106","0","0","0"
"430001206","810100107","1","43","0","0","0","0","0","850010061","1","810100106","0","0","0"
"430001207","810100107","1","43","0","0","0","0","0","850010071","1","810100106","0","0","0"
"430001208","810100107","1","43","0","0","0","0","0","850010081","1","810100106","0","0","0"
"430001209","810100107","1","43","0","0","0","0","0","850010091","1","810100106","0","0","0"
"430001210","850101003","1","43","850101004","0","0","0","0","850010101","1","850101002","1","0","0"
"430001211","810100107","1","43","0","0","0","0","0","850010111","1","810100106","0","0","0"
"430001212","810100107","1","43","0","0","0","0","0","850010121","1","810100106","0","0","0"
"430001213","810100107","1","43","0","0","0","0","0","850010131","1","810100106","0","0","0"
"430001214","810100107","1","43","0","0","0","0","0","850010141","1","810100106","0","0","0"
"430001215","810100107","1","43","0","0","0","0","0","850010151","1","810100106","0","0","0"
"430001216","810100107","1","43","0","0","0","0","0","850010161","1","810100106","0","0","0"
"430001217","810100107","1","43","0","0","0","0","0","850010171","1","810100106","0","0","0"
"430001218","810100107","1","43","0","0","0","0","0","850010181","1","810100106","0","0","0"
"430001219","810100107","1","43","0","0","0","0","0","850010191","1","810100106","0","0","0"
"430001220","850102003","1","43","850102004","0","0","0","0","850010201","1","850102002","1","0","0"
"430001221","810100107","1","43","0","0","0","0","0","850010211","1","810100106","0","0","0"
"430001222","810100107","1","43","0","0","0","0","0","850010221","1","810100106","0","0","0"
"430001223","810100107","1","43","0","0","0","0","0","850010231","1","810100106","0","0","0"
"430001224","810100107","1","43","0","0","0","0","0","850010241","1","810100106","0","0","0"
"430001225","810100107","1","43","0","0","0","0","0","850010251","1","810100106","0","0","0"
"430001226","810100107","1","43","0","0","0","0","0","850010261","1","810100106","0","0","0"
"430001227","810100107","1","43","0","0","0","0","0","850010271","1","810100106","0","0","0"
"430001228","810100107","1","43","0","0","0","0","0","850010281","1","810100106","0","0","0"
"430001229","810100107","1","43","0","0","0","0","0","850010291","1","810100106","0","0","0"
"430001230","850103006","1","43","850103007","0","0","0","0","850010301","1","850103005","4","0","0"
"430001231","810103107","1","43","0","0","0","0","0","850010311","1","810103106","0","0","0"
"430001232","810103107","1","43","0","0","0","0","0","850010321","1","810103106","0","0","0"
"430001233","810103107","1","43","0","0","0","0","0","850010331","1","810103106","0","0","0"
"430001234","810103107","1","43","0","0","0","0","0","850010341","1","810103106","0","0","0"
"430001235","810103107","1","43","0","0","0","0","0","850010351","1","810103106","0","0","0"
"430001236","810103107","1","43","850103606","0","0","0","0","850010361","1","810103106","2","0","0"
"430001237","810103107","1","43","0","0","0","0","0","850010371","1","810103106","0","0","0"
"430001238","810103107","1","43","0","0","0","0","0","850010381","1","810103106","0","0","0"
"430001239","810103107","1","43","0","0","0","0","0","850010391","1","810103106","0","0","0"
"430001240","850104003","1","43","850104004","0","0","0","0","850010401","1","850104002","4","0","0"
"430001241","810103107","1","43","0","0","0","0","0","850010411","1","810103106","0","0","0"
"430001242","810103107","1","43","0","0","0","0","0","850010421","1","810103106","0","0","0"
"430001243","810103107","1","43","0","0","0","0","0","850010431","1","810103106","0","0","0"
"430001244","810103107","1","43","0","0","0","0","0","850010441","1","810103106","0","0","0"
"430001245","810103107","1","43","0","0","0","0","0","850010451","1","810103106","0","0","0"
"430001246","850104607","1","43","850104606","0","0","0","0","850010461","1","810103106","2","0","0"
"430001247","810103107","1","43","0","0","0","0","0","850010471","1","810103106","0","0","0"
"430001248","810103107","1","43","0","0","0","0","0","850010481","1","810103106","0","0","0"
"430001249","810103107","1","43","0","0","0","0","0","850010491","1","810103106","0","0","0"
"430001250","850105006","1","43","850105007","0","0","0","0","850010501","1","850105005","4","0","0"
"430001251","810105107","1","43","0","0","0","0","0","810010511","1","810105106","0","0","0"
"430001252","810105107","1","43","0","0","0","0","0","810010521","1","810105106","0","0","0"
"430001253","810105107","1","43","0","0","0","0","0","810010531","1","810105106","0","0","0"
"430001254","810105107","1","43","0","0","0","0","0","810010541","1","810105106","0","0","0"
"430001255","810105107","1","43","0","0","0","0","0","810010551","1","810105106","0","0","0"
"430001256","810105606","1","43","810105607","0","0","0","0","810010561","1","810105106","2","0","0"
"430001257","810105107","1","43","0","0","0","0","0","810010571","1","810105106","0","0","0"
"430001258","810105107","1","43","0","0","0","0","0","810010581","1","810105106","0","0","0"
"430001259","810105107","1","43","0","0","0","0","0","810010591","1","810105106","0","0","0"
"430001260","810106003","1","43","810106004","0","0","0","0","810010601","1","810106002","2","0","0"
"430001261","810105107","1","43","0","0","0","0","0","810010611","1","810105106","0","0","0"
"430001262","810105107","1","43","0","0","0","0","0","810010621","1","810105106","0","0","0"
"430001263","810105107","1","43","0","0","0","0","0","810010631","1","810105106","0","0","0"
"430001264","810105107","1","43","0","0","0","0","0","810010641","1","810105106","0","0","0"
"430001265","810105107","1","43","0","0","0","0","0","810010651","1","810105106","0","0","0"
"430001266","810106606","1","43","810106607","0","0","0","0","810010661","1","810105106","2","0","0"
"430001267","810105107","1","43","0","0","0","0","0","810010671","1","810105106","0","0","0"
"430001268","810105107","1","43","0","0","0","0","0","810010681","1","810105106","0","0","0"
"430001269","810105107","1","43","0","0","0","0","0","810010691","1","810105106","0","0","0"
"430001270","810107003","1","43","810107004","0","0","0","0","810010701","1","810107002","1","0","0"
"430001271","810105107","1","43","0","0","0","0","0","820010511","1","810105106","0","0","0"
"430001272","810105107","1","43","0","0","0","0","0","820010521","1","810105106","0","0","0"
"430001273","810105107","1","43","0","0","0","0","0","820010531","1","810105106","0","0","0"
"430001274","810105107","1","43","0","0","0","0","0","820010541","1","810105106","0","0","0"
"430001275","810105107","1","43","0","0","0","0","0","820010551","1","810105106","0","0","0"
"430001276","810105107","1","43","820105606","1","0","0","0","820010561","1","810105106","1","0","820105607"
"430001277","810105107","1","43","0","0","0","0","0","820010571","1","810105106","0","0","0"
"430001278","810105107","1","43","0","0","0","0","0","820010581","1","810105106","0","0","0"
"430001279","810105107","1","43","0","0","0","0","0","820010591","1","810105106","0","0","0"
"430001280","820106003","1","43","820106004","0","0","0","0","820010601","1","820106002","2","0","0"
"430001281","810105107","1","43","0","0","0","0","0","820010611","1","810105106","0","0","0"
"430001282","810105107","1","43","0","0","0","0","0","820010621","1","810105106","0","0","0"
"430001283","810105107","1","43","0","0","0","0","0","820010631","1","810105106","0","0","0"
"430001284","810105107","1","43","0","0","0","0","0","820010641","1","810105106","0","0","0"
"430001285","810105107","1","43","0","0","0","0","0","820010651","1","810105106","0","0","0"
"430001286","810105107","1","43","820106606","1","0","0","0","820010661","1","810105106","1","0","820106607"
"430001287","810105107","1","43","0","0","0","0","0","820010671","1","810105106","0","0","0"
"430001288","810105107","1","43","0","0","0","0","0","820010681","1","810105106","0","0","0"
"430001289","810105107","1","43","0","0","0","0","0","820010691","1","810105106","0","0","0"
"430001290","820107003","1","43","820107004","0","0","0","0","820010701","1","820107002","1","0","0"
"430001291","810105107","1","43","0","0","0","0","0","830010511","1","810105106","0","0","0"
"430001292","810105107","1","43","0","0","0","0","0","830010521","1","810105106","0","0","0"
"430001293","810105107","1","43","0","0","0","0","0","830010531","1","810105106","0","0","0"
"430001294","810105107","1","43","0","0","0","0","0","830010541","1","810105106","0","0","0"
"430001295","810105107","1","43","0","0","0","0","0","830010551","1","810105106","0","0","0"
"430001296","830105607","1","43","830105606","0","0","0","0","830010561","1","810105106","1","0","0"
"430001297","810105107","1","43","0","0","0","0","0","830010571","1","810105106","0","0","0"
"430001298","810105107","1","43","0","0","0","0","0","830010581","1","810105106","0","0","0"
"430001299","810105107","1","43","0","0","0","0","0","830010591","1","810105106","0","0","0"
"430001300","830106003","1","43","830106004","0","0","0","0","830010601","1","830106002","1","0","0"
"430001301","810105107","1","43","0","0","0","0","0","830010611","1","810105106","0","0","0"
"430001302","810105107","1","43","0","0","0","0","0","830010621","1","810105106","0","0","0"
"430001303","810105107","1","43","0","0","0","0","0","830010631","1","810105106","0","0","0"
"430001304","810105107","1","43","0","0","0","0","0","830010641","1","810105106","0","0","0"
"430001305","810105107","1","43","0","0","0","0","0","830010651","1","810105106","0","0","0"
"430001306","830106606","1","43","830106607","0","0","0","0","830010661","1","810105106","1","0","0"
"430001307","810105107","1","43","0","0","0","0","0","830010671","1","810105106","0","0","0"
"430001308","810105107","1","43","0","0","0","0","0","830010681","1","810105106","0","0","0"
"430001309","810105107","1","43","0","0","0","0","0","830010691","1","810105106","0","0","0"
"430001310","830107006","1","43","0","0","0","0","0","830010701","1","830107005","0","0","0"
"430001311","810105107","1","43","0","0","0","0","0","840010511","1","810105106","0","0","0"
"430001312","810105107","1","43","0","0","0","0","0","840010521","1","810105106","0","0","0"
"430001313","810105107","1","43","0","0","0","0","0","840010531","1","810105106","0","0","0"
"430001314","810105107","1","43","0","0","0","0","0","840010541","1","810105106","0","0","0"
"430001315","810105107","1","43","0","0","0","0","0","840010551","1","810105106","0","0","0"
"430001316","810105107","1","43","840105606","1","0","0","0","840010561","1","810105106","1","0","840105607"
"430001317","810105107","1","43","0","0","0","0","0","840010571","1","810105106","0","0","0"
"430001318","810105107","1","43","0","0","0","0","0","840010581","1","810105106","0","0","0"
"430001319","810105107","1","43","0","0","0","0","0","840010591","1","810105106","0","0","0"
"430001320","840106003","1","43","0","0","0","0","0","840010601","1","840106002","0","0","0"
"430001321","810105107","1","43","0","0","0","0","0","840010611","1","810105106","0","0","0"
"430001322","810105107","1","43","0","0","0","0","0","840010621","1","810105106","0","0","0"
"430001323","810105107","1","43","0","0","0","0","0","840010631","1","810105106","0","0","0"
"430001324","810105107","1","43","0","0","0","0","0","840010641","1","810105106","0","0","0"
"430001325","810105107","1","43","0","0","0","0","0","840010651","1","810105106","0","0","0"
"430001326","810105107","1","43","840106606","1","0","0","0","840010661","1","810105106","1","0","840106607"
"430001327","810105107","1","43","0","0","0","0","0","840010671","1","810105106","0","0","0"
"430001328","810105107","1","43","0","0","0","0","0","840010681","1","810105106","0","0","0"
"430001329","810105107","1","43","0","0","0","0","0","840010691","1","810105106","0","0","0"
"430001330","840107003","1","43","840107004","0","0","0","0","840010701","1","840107002","1","0","0"
"430001331","810105107","1","43","0","0","0","0","0","850010511","1","810105106","0","0","0"
"430001332","810105107","1","43","0","0","0","0","0","850010521","1","810105106","0","0","0"
"430001333","810105107","1","43","0","0","0","0","0","850010531","1","810105106","0","0","0"
"430001334","810105107","1","43","0","0","0","0","0","850010541","1","810105106","0","0","0"
"430001335","810105107","1","43","0","0","0","0","0","850010551","1","810105106","0","0","0"
"430001336","850105606","1","43","850105607","0","0","0","0","850010561","1","810105106","1","0","0"
"430001337","810105107","1","43","0","0","0","0","0","850010571","1","810105106","0","0","0"
"430001338","810105107","1","43","0","0","0","0","0","850010581","1","810105106","0","0","0"
"430001339","810105107","1","43","0","0","0","0","0","850010591","1","810105106","0","0","0"
"430001340","850106006","1","43","0","0","0","0","0","850010601","1","850106005","0","0","0"
"430001341","810105107","1","43","0","0","0","0","0","850010611","1","810105106","0","0","0"
"430001342","810105107","1","43","0","0","0","0","0","850010621","1","810105106","0","0","0"
"430001343","810105107","1","43","0","0","0","0","0","850010631","1","810105106","0","0","0"
"430001344","810105107","1","43","0","0","0","0","0","850010641","1","810105106","0","0","0"
"430001345","810105107","1","43","0","0","0","0","0","850010651","1","810105106","0","0","0"
"430001346","850106606","1","43","850106607","0","0","0","0","850010661","1","810105106","1","0","0"
"430001347","810105107","1","43","0","0","0","0","0","850010671","1","810105106","0","0","0"
"430001348","810105107","1","43","0","0","0","0","0","850010681","1","810105106","0","0","0"
"430001349","810105107","1","43","0","0","0","0","0","850010691","1","810105106","0","0","0"
"430001350","850107003","1","43","0","0","0","0","0","850010701","1","850107002","0","0","0"
"430001351","810107107","1","43","810107108","0","0","0","0","810010711","1","810107106","1","0","0"
"430001352","810107107","1","43","810107108","0","0","0","0","810010721","1","810107106","1","0","0"
"430001353","810107107","1","43","810107108","0","0","0","0","810010731","1","810107106","1","0","0"
"430001354","810107107","1","43","810107108","0","0","0","0","810010741","1","810107106","1","0","0"
"430001355","810107107","1","43","810107108","0","0","0","0","810010751","1","810107106","1","0","0"
"430001356","810107107","1","43","810107606","1","0","0","0","810010761","1","810107106","4","0","810107607"
"430001357","810107107","1","43","810107108","0","0","0","0","810010771","1","810107106","1","0","0"
"430001358","810107107","1","43","810107108","0","0","0","0","810010781","1","810107106","1","0","0"
"430001359","810107107","1","43","810107108","0","0","0","0","810010791","1","810107106","1","0","0"
"430001360","810108003","1","43","810108004","0","0","0","0","810010801","1","810108002","1","0","0"
"430001361","810107107","1","43","810107108","0","0","0","0","820010711","1","810107106","1","0","0"
"430001362","810107107","1","43","810107108","0","0","0","0","820010721","1","810107106","1","0","0"
"430001363","810107107","1","43","810107108","0","0","0","0","820010731","1","810107106","1","0","0"
"430001364","810107107","1","43","810107108","0","0","0","0","820010741","1","810107106","1","0","0"
"430001365","810107107","1","43","810107108","0","0","0","0","820010751","1","810107106","1","0","0"
"430001366","810107108","1","43","820107606","1","0","0","0","820010761","1","810107106","4","0","820107607"
"430001367","810107107","1","43","810107108","0","0","0","0","820010771","1","810107106","1","0","0"
"430001368","810107107","1","43","810107108","0","0","0","0","820010781","1","810107106","1","0","0"
"430001369","810107107","1","43","810107108","0","0","0","0","820010791","1","810107106","1","0","0"
"430001370","820108006","1","43","820108007","0","0","0","0","820010801","1","820108005","1","0","0"
"430001371","810107107","1","43","810107108","0","0","0","0","830010711","1","810107106","1","0","0"
"430001372","810107107","1","43","810107108","0","0","0","0","830010721","1","810107106","1","0","0"
"430001373","810107107","1","43","810107108","0","0","0","0","830010731","1","810107106","1","0","0"
"430001374","810107107","1","43","810107108","0","0","0","0","830010741","1","810107106","1","0","0"
"430001375","810107107","1","43","810107108","0","0","0","0","830010751","1","810107106","1","0","0"
"430001376","810107107","1","43","830107606","1","0","0","0","830010761","1","810107106","4","0","830107607"
"430001377","810107107","1","43","810107108","0","0","0","0","830010771","1","810107106","1","0","0"
"430001378","810107107","1","43","810107108","0","0","0","0","830010781","1","810107106","1","0","0"
"430001379","810107107","1","43","810107108","0","0","0","0","830010791","1","810107106","1","0","0"
"430001380","830108003","1","43","830108004","0","0","0","0","830010801","1","830108002","1","0","0"
"430001381","810107107","1","43","810107108","0","0","0","0","840010711","1","810107106","1","0","0"
"430001382","810107107","1","43","810107108","0","0","0","0","840010721","1","810107106","1","0","0"
"430001383","810107107","1","43","810107108","0","0","0","0","840010731","1","810107106","1","0","0"
"430001384","810107107","1","43","810107108","0","0","0","0","840010741","1","810107106","1","0","0"
"430001385","810107107","1","43","810107108","0","0","0","0","840010751","1","810107106","1","0","0"
"430001386","810107107","1","43","810107108","4","0","840107607","4","840010761","1","810107106","1","0","840107606"
"430001387","810107107","1","43","810107108","0","0","0","0","840010771","1","810107106","1","0","0"
"430001388","810107107","1","43","810107108","0","0","0","0","840010781","1","810107106","1","0","0"
"430001389","810107107","1","43","810107108","0","0","0","0","840010791","1","810107106","1","0","0"
"430001390","840108003","1","43","840108004","0","0","0","0","840010801","1","840108002","1","0","0"
"430001391","810107107","1","43","810107108","0","0","0","0","850010711","1","810107106","1","0","0"
"430001392","810107107","1","43","810107108","0","0","0","0","850010721","1","810107106","1","0","0"
"430001393","810107107","1","43","810107108","0","0","0","0","850010731","1","810107106","1","0","0"
"430001394","810107107","1","43","810107108","0","0","0","0","850010741","1","810107106","1","0","0"
"430001395","810107107","1","43","810107108","0","0","0","0","850010751","1","810107106","1","0","0"
"430001396","810107107","1","43","850107606","1","0","0","0","850010761","1","810107106","4","0","850107607"
"430001397","810107107","1","43","810107108","0","0","0","0","850010771","1","810107106","1","0","0"
"430001398","810107107","1","43","810107108","0","0","0","0","850010781","1","810107106","1","0","0"
"430001399","810107107","1","43","810107108","0","0","0","0","850010791","1","810107106","1","0","0"
"430001400","850108003","1","43","850108004","0","0","0","0","850010801","1","850108002","1","0","0"
"430001401","810108107","1","43","810108108","0","0","0","0","810010811","1","810108106","1","0","0"
"430001402","810108107","1","43","810108108","0","0","0","0","810010821","1","810108106","1","0","0"
"430001403","810108107","1","43","810108108","0","0","0","0","810010831","1","810108106","1","0","0"
"430001404","810108107","1","43","810108108","0","0","0","0","810010841","1","810108106","1","0","0"
"430001405","810108107","1","43","810108108","0","0","0","0","810010851","1","810108106","1","0","0"
"430001406","810108107","1","43","810108606","1","0","0","0","810010861","1","810108608","4","0","810108607"
"430001407","810108107","1","43","810108108","0","0","0","0","810010871","1","810108106","1","0","0"
"430001408","810108107","1","43","810108108","0","0","0","0","810010881","1","810108106","1","0","0"
"430001409","810108107","1","43","810108108","0","0","0","0","810010891","1","810108106","1","0","0"
"430001410","810109003","1","43","810109004","2","0","0","0","810010901","1","810109002","1","0","810109005"
"430001411","810108107","1","43","810108108","0","0","0","0","820010811","1","810108106","1","0","0"
"430001412","810108107","1","43","810108108","0","0","0","0","820010821","1","810108106","1","0","0"
"430001413","810108107","1","43","810108108","0","0","0","0","820010831","1","810108106","1","0","0"
"430001414","810108107","1","43","810108108","0","0","0","0","820010841","1","810108106","1","0","0"
"430001415","810108107","1","43","810108108","0","0","0","0","820010851","1","810108106","1","0","0"
"430001416","810108107","1","43","820108606","1","0","0","0","820010861","1","810108106","4","0","820108607"
"430001417","810108107","1","43","810108108","0","0","0","0","820010871","1","810108106","1","0","0"
"430001418","810108107","1","43","810108108","0","0","0","0","820010881","1","810108106","1","0","0"
"430001419","810108107","1","43","810108108","0","0","0","0","820010891","1","810108106","1","0","0"
"430001420","820109007","1","43","820109008","0","0","0","0","820010901","1","820109006","1","0","0"
"430001421","810108107","1","43","810108108","0","0","0","0","830010811","1","810108106","1","0","0"
"430001422","810108107","1","43","810108108","0","0","0","0","830010821","1","810108106","1","0","0"
"430001423","810108107","1","43","810108108","0","0","0","0","830010831","1","810108106","1","0","0"
"430001424","810108107","1","43","810108108","0","0","0","0","830010841","1","810108106","1","0","0"
"430001425","810108107","1","43","810108108","0","0","0","0","830010851","1","810108106","1","0","0"
"430001426","810108107","1","43","830108606","1","0","830108608","4","830010861","1","810108106","4","0","830108607"
"430001427","810108107","1","43","810108108","0","0","0","0","830010871","1","810108106","1","0","0"
"430001428","810108107","1","43","810108108","0","0","0","0","830010881","1","810108106","1","0","0"
"430001429","810108107","1","43","810108108","0","0","0","0","830010891","1","810108106","1","0","0"
"430001430","830109003","1","43","830109004","0","0","0","0","830010901","1","830109002","1","0","0"
"430001431","810108107","1","43","810108108","0","0","0","0","840010811","1","810108106","1","0","0"
"430001432","810108107","1","43","810108108","0","0","0","0","840010821","1","810108106","1","0","0"
"430001433","810108107","1","43","810108108","0","0","0","0","840010831","1","810108106","1","0","0"
"430001434","810108107","1","43","810108108","0","0","0","0","840010841","1","810108106","1","0","0"
"430001435","810108107","1","43","810108108","0","0","0","0","840010851","1","810108106","1","0","0"
"430001436","810108107","1","43","840108606","4","0","0","0","840010861","1","810108106","4","0","840108607"
"430001437","810108107","1","43","810108108","0","0","0","0","840010871","1","810108106","1","0","0"
"430001438","810108107","1","43","810108108","0","0","0","0","840010881","1","810108106","1","0","0"
"430001439","810108107","1","43","810108108","0","0","0","0","840010891","1","810108106","1","0","0"
"430001440","840109003","1","43","840109004","0","0","0","0","840010901","1","840109002","1","0","0"
"430001441","810108107","1","43","810108108","0","0","0","0","850010811","1","810108106","1","0","0"
"430001442","810108107","1","43","810108108","0","0","0","0","850010821","1","810108106","1","0","0"
"430001443","810108107","1","43","810108108","0","0","0","0","850010831","1","810108106","1","0","0"
"430001444","810108107","1","43","810108108","0","0","0","0","850010841","1","810108106","1","0","0"
"430001445","810108107","1","43","810108108","0","0","0","0","850010851","1","810108106","1","0","0"
"430001446","810108107","1","43","850108606","1","0","0","0","850010861","1","810108106","4","0","850108607"
"430001447","810108107","1","43","810108108","0","0","0","0","850010871","1","810108106","1","0","0"
"430001448","810108107","1","43","810108108","0","0","0","0","850010881","1","810108106","1","0","0"
"430001449","810108107","1","43","810108108","0","0","0","0","850010891","1","810108106","1","0","0"
"430001450","850109003","1","43","850109004","0","0","0","0","850010901","1","850109002","1","0","0"
"430001451","810109107","1","43","810109108","0","0","0","0","810010911","1","810109106","1","0","0"
"430001452","810109107","1","43","810109108","0","0","0","0","810010921","1","810109106","1","0","0"
"430001453","810109107","1","43","810109108","0","0","0","0","810010931","1","810109106","1","0","0"
"430001454","810109107","1","43","810109108","0","0","0","0","810010941","1","810109106","1","0","0"
"430001455","810109107","1","43","810109108","0","0","0","0","810010951","1","810109106","1","0","0"
"430001456","810109107","1","43","810109108","4","0","810109607","1","810010961","1","810109106","1","0","810109606"
"430001457","810109107","1","43","810109108","0","0","0","0","810010971","1","810109106","1","0","0"
"430001458","810109107","1","43","810109108","0","0","0","0","810010981","1","810109106","1","0","0"
"430001459","810109107","1","43","810109108","0","0","0","0","810010991","1","810109106","1","0","0"
"430001460","810110003","1","43","810110004","0","0","0","0","810011001","1","810110002","1","0","0"
"430001461","810109107","1","43","810109108","0","0","0","0","820010911","1","810109106","1","0","0"
"430001462","810109107","1","43","810109108","0","0","0","0","820010921","1","810109106","1","0","0"
"430001463","810109107","1","43","810109108","0","0","0","0","820010931","1","810109106","1","0","0"
"430001464","810109107","1","43","810109108","0","0","0","0","820010941","1","810109106","1","0","0"
"430001465","810109107","1","43","810109108","0","0","0","0","820010951","1","810109106","1","0","0"
"430001466","810109107","1","43","820109606","1","0","0","0","820010961","1","810109106","4","0","820109607"
"430001467","810109107","1","43","810109108","0","0","0","0","820010971","1","810109106","1","0","0"
"430001468","810109107","1","43","810109108","0","0","0","0","820010981","1","810109106","1","0","0"
"430001469","810109107","1","43","810109108","0","0","0","0","820010991","1","810109106","1","0","0"
"430001470","820110003","1","43","820110004","0","0","0","0","820011001","1","820110002","1","0","0"
"430001471","810109107","1","43","810109108","0","0","0","0","830010911","1","810109106","1","0","0"
