c72913c17f155c2bc38cf88a8db15c31f22b8c30ca10d59782c43accfb5fc410,f0527df5dacab67bffaa0ca96b1a393b799430f025f5775f35f62effddd70c4a,d16ece8eb896be3013a8087a64e57aad40b0d3875f5a0c54da04bb3d30886a91,38b950bf4f963e633c68a45aee17882a283bf93081f242be7f807abd8b9697b3,45e14ddb661bcb4fc2e72f39ae05ebefc61e5aecd83b4fec3fa37285425c3ae8,2397dbdba7f72e6ade2e15792b2e28cc023e10a9333e7984bc51f1b68ce1121a,20a8cdc0f86ccb948150f14280a67dc0c3ef2bbd2298aceb7ebb302eb96bc7ea,b2dc62038e9002278195c15210974aa58aa71476d96299296b2a1dc5e5a752ad,1f84c4db69e8ba6a51fbc1bc2c593d3898b0f379e07bb61a53a83381a3f7f395,b399c3f32976a00723e2a25ece4a70094945c3fa855af4772c8ad541c9b9927c
"680","2","0","0","22611","580000","22601","25021","0","0"
"680","2","0","0","22621","580000","22602","25021","0","0"
"680","2","0","0","22631","580000","22603","25021","0","0"
"680","2","0","0","22641","580000","22604","25021","0","0"
"680","2","0","0","22651","580000","22605","25021","0","0"
"680","2","0","0","22711","580000","22701","25021","0","0"
"680","2","0","0","22721","580000","22702","25021","0","0"
"680","2","0","0","22731","580000","22703","25021","0","0"
"680","2","0","0","22741","580000","22704","25021","0","0"
"680","2","0","0","22751","580000","22705","25021","0","0"
"680","2","0","0","22811","580000","22801","25021","0","0"
"680","2","0","0","22821","580000","22802","25021","0","0"
"680","2","0","0","22831","580000","22803","25021","0","0"
"680","2","0","0","22841","580000","22804","25021","0","0"
"680","2","0","0","22851","580000","22805","25021","0","0"
"3400","2","0","0","22911","580000","22901","25021","0","0"
"680","2","0","0","23011","580000","23001","25021","0","0"
"680","2","0","0","23021","580000","23002","25021","0","0"
"680","2","0","0","23031","580000","23003","25021","0","0"
"680","2","0","0","23041","580000","23004","25021","0","0"
"680","2","0","0","23051","580000","23005","25021","0","0"
"680","2","0","0","23111","580000","23101","25021","0","0"
"680","2","0","0","23121","580000","23102","25021","0","0"
"680","2","0","0","23131","580000","23103","25021","0","0"
"680","2","0","0","23141","580000","23104","25021","0","0"
"680","2","0","0","23151","580000","23105","25021","0","0"
"3400","2","0","0","23211","580000","23201","25021","0","0"
"3400","2","0","0","23311","580000","23301","25021","0","0"
"680","2","0","0","23411","580000","23401","25021","0","0"
"680","2","0","0","23421","580000","23402","25021","0","0"
"680","2","0","0","23431","580000","23403","25021","0","0"
"680","2","0","0","23441","580000","23404","25021","0","0"
"680","2","0","0","23451","580000","23405","25021","0","0"
"680","2","0","0","23511","580000","23501","25021","0","0"
"680","2","0","0","23521","580000","23502","25021","0","0"
"680","2","0","0","23531","580000","23503","25021","0","0"
"680","2","0","0","23541","580000","23504","25021","0","0"
"680","2","0","0","23551","580000","23505","25021","0","0"
"680","2","0","0","23611","580000","23601","25021","0","0"
"680","2","0","0","23621","580000","23602","25021","0","0"
"680","2","0","0","23631","580000","23603","25021","0","0"
"680","2","0","0","23641","580000","23604","25021","0","0"
"680","2","0","0","23651","580000","23605","25021","0","0"
"680","2","0","0","23711","580000","23701","25021","0","0"
"680","2","0","0","23721","580000","23702","25021","0","0"
"680","2","0","0","23731","580000","23703","25021","0","0"
"680","2","0","0","23741","580000","23704","25021","0","0"
"680","2","0","0","23751","580000","23705","25021","0","0"
"680","2","0","0","23811","580000","23801","25021","0","0"
"680","2","0","0","23821","580000","23802","25021","0","0"
"680","2","0","0","23831","580000","23803","25021","0","0"
"680","2","0","0","23841","580000","23804","25021","0","0"
"680","2","0","0","23851","580000","23805","25021","0","0"
"680","2","0","0","23911","580000","23901","25021","0","0"
"680","2","0","0","23921","580000","23902","25021","0","0"
"680","2","0","0","23931","580000","23903","25021","0","0"
"680","2","0","0","23941","580000","23904","25021","0","0"
"680","2","0","0","23951","580000","23905","25021","0","0"
"3400","2","0","0","24011","580000","24001","25021","0","0"
"3400","2","0","0","24111","580000","24101","25021","0","0"
"680","2","0","0","24211","580000","24201","25021","0","0"
"680","2","0","0","24221","580000","24202","25021","0","0"
"680","2","0","0","24231","580000","24203","25021","0","0"
"680","2","0","0","24241","580000","24204","25021","0","0"
"680","2","0","0","24251","580000","24205","25021","0","0"
"3400","2","0","0","24311","580000","24301","25021","0","0"
"680","2","0","0","24411","580000","24401","25021","0","0"
"680","2","0","0","24421","580000","24402","25021","0","0"
"680","2","0","0","24431","580000","24403","25021","0","0"
"680","2","0","0","24441","580000","24404","25021","0","0"
"680","2","0","0","24451","580000","24405","25021","0","0"
"680","2","0","0","24511","580000","24501","25021","0","0"
"680","2","0","0","24521","580000","24502","25021","0","0"
"680","2","0","0","24531","580000","24503","25021","0","0"
"680","2","0","0","24541","580000","24504","25021","0","0"
"680","2","0","0","24551","580000","24505","25021","0","0"
"3400","2","0","0","24611","580000","24601","25021","0","0"
"680","2","0","0","24711","580000","24701","25021","0","0"
"680","2","0","0","24721","580000","24702","25021","0","0"
"680","2","0","0","24731","580000","24703","25021","0","0"
"680","2","0","0","24741","580000","24704","25021","0","0"
"680","2","0","0","24751","580000","24705","25021","0","0"
"680","2","0","0","24811","580000","24801","25021","0","0"
"680","2","0","0","24821","580000","24802","25021","0","0"
"680","2","0","0","24831","580000","24803","25021","0","0"
"680","2","0","0","24841","580000","24804","25021","0","0"
"680","2","0","0","24851","580000","24805","25021","0","0"
"680","2","0","0","24911","580000","24901","25021","0","0"
"680","2","0","0","24921","580000","24902","25021","0","0"
"680","2","0","0","24931","580000","24903","25021","0","0"
"680","2","0","0","24941","580000","24904","25021","0","0"
"680","2","0","0","24951","580000","24905","25021","0","0"
"680","2","0","0","25011","580000","25001","25021","0","0"
"680","2","0","0","25021","580000","25002","25021","0","0"
"680","2","0","0","25031","580000","25003","25021","0","0"
"680","2","0","0","25041","580000","25004","25021","0","0"
"680","2","0","0","25051","580000","25005","25021","0","0"
"680","2","0","0","25111","580000","25101","25021","0","0"
"680","2","0","0","25121","580000","25102","25021","0","0"
"680","2","0","0","25131","580000","25103","25021","0","0"
"680","2","0","0","25141","580000","25104","25021","0","0"
"680","2","0","0","25151","580000","25105","25021","0","0"
"3400","2","0","0","25211","580000","25201","25021","0","0"
"680","2","0","0","25311","580000","25301","25021","0","0"
"680","2","0","0","25321","580000","25302","25021","0","0"
"680","2","0","0","25331","580000","25303","25021","0","0"
"680","2","0","0","25341","580000","25304","25021","0","0"
"680","2","0","0","25351","580000","25305","25021","0","0"
"680","2","0","0","25411","580000","25401","25021","0","0"
"680","2","0","0","25421","580000","25402","25021","0","0"
"680","2","0","0","25431","580000","25403","25021","0","0"
"680","2","0","0","25441","580000","25404","25021","0","0"
"680","2","0","0","25451","580000","25405","25021","0","0"
"3400","2","0","0","25511","580000","25501","25021","0","0"
"680","2","0","0","25611","580000","25601","25021","0","0"
"680","2","0","0","25621","580000","25602","25021","0","0"
"680","2","0","0","25631","580000","25603","25021","0","0"
"680","2","0","0","25641","580000","25604","25021","0","0"
"680","2","0","0","25651","580000","25605","25021","0","0"
"680","2","0","0","25711","580000","25701","25021","0","0"
"680","2","0","0","25721","580000","25702","25021","0","0"
"680","2","0","0","25731","580000","25703","25021","0","0"
"680","2","0","0","25741","580000","25704","25021","0","0"
"680","2","0","0","25751","580000","25705","25021","0","0"
"3400","2","0","0","25811","580000","25801","25021","0","0"
"680","2","0","0","25911","580000","25901","25021","0","0"
"680","2","0","0","25921","580000","25902","25021","0","0"
"680","2","0","0","25931","580000","25903","25021","0","0"
"680","2","0","0","25941","580000","25904","25021","0","0"
"680","2","0","0","25951","580000","25905","25021","0","0"
"3400","2","0","0","26011","580000","26001","25021","0","0"
"680","2","0","0","26111","580000","26101","25021","0","0"
"680","2","0","0","26121","580000","26102","25021","0","0"
"680","2","0","0","26131","580000","26103","25021","0","0"
"680","2","0","0","26141","580000","26104","25021","0","0"
"680","2","0","0","26151","580000","26105","25021","0","0"
"680","2","0","0","26211","580000","26201","25021","0","0"
"680","2","0","0","26221","580000","26202","25021","0","0"
"680","2","0","0","26231","580000","26203","25021","0","0"
"680","2","0","0","26241","580000","26204","25021","0","0"
"680","2","0","0","26251","580000","26205","25021","0","0"
"680","2","0","0","26311","580000","26301","25021","0","0"
"680","2","0","0","26321","580000","26302","25021","0","0"
"680","2","0","0","26331","580000","26303","25021","0","0"
"680","2","0","0","26341","580000","26304","25021","0","0"
"680","2","0","0","26351","580000","26305","25021","0","0"
"3400","2","0","0","26411","580000","26401","25021","0","0"
"680","2","0","0","26511","580000","26501","25021","0","0"
"680","2","0","0","26521","580000","26502","25021","0","0"
"680","2","0","0","26531","580000","26503","25021","0","0"
"680","2","0","0","26541","580000","26504","25021","0","0"
"680","2","0","0","26551","580000","26505","25021","0","0"
"3400","2","0","0","26611","580000","26601","25021","0","0"
"680","2","0","0","26711","580000","26701","25021","0","0"
"680","2","0","0","26721","580000","26702","25021","0","0"
"680","2","0","0","26731","580000","26703","25021","0","0"
"680","2","0","0","26741","580000","26704","25021","0","0"
"680","2","0","0","26751","580000","26705","25021","0","0"
"680","2","0","0","26811","580000","26801","25021","0","0"
"680","2","0","0","26821","580000","26802","25021","0","0"
"680","2","0","0","26831","580000","26803","25021","0","0"
"680","2","0","0","26841","580000","26804","25021","0","0"
"680","2","0","0","26851","580000","26805","25021","0","0"
"3400","2","0","0","26911","580000","26901","25021","0","0"
"680","2","0","0","27011","580000","27001","25021","0","0"
"680","2","0","0","27021","580000","27002","25021","0","0"
"680","2","0","0","27031","580000","27003","25021","0","0"
"680","2","0","0","27041","580000","27004","25021","0","0"
"680","2","0","0","27051","580000","27005","25021","0","0"
"3400","2","0","0","27111","580000","27101","25021","0","0"
"680","2","0","0","27211","580000","27201","25021","0","0"
"680","2","0","0","27221","580000","27202","25021","0","0"
"680","2","0","0","27231","580000","27203","25021","0","0"
"680","2","0","0","27241","580000","27204","25021","0","0"
"680","2","0","0","27251","580000","27205","25021","0","0"
"680","2","0","0","27311","580000","27301","25021","0","0"
"680","2","0","0","27321","580000","27302","25021","0","0"
"680","2","0","0","27331","580000","27303","25021","0","0"
"680","2","0","0","27341","580000","27304","25021","0","0"
"680","2","0","0","27351","580000","27305","25021","0","0"
"680","2","0","0","27411","580000","27401","25021","0","0"
"680","2","0","0","27421","580000","27402","25021","0","0"
"680","2","0","0","27431","580000","27403","25021","0","0"
"680","2","0","0","27441","580000","27404","25021","0","0"
"680","2","0","0","27451","580000","27405","25021","0","0"
"3450","2","0","0","27511","590000","27501","25021","0","0"
"690","2","0","0","27611","590000","27601","25021","0","0"
"690","2","0","0","27621","590000","27602","25021","0","0"
"690","2","0","0","27631","590000","27603","25021","0","0"
"690","2","0","0","27641","590000","27604","25021","0","0"
"690","2","0","0","27651","590000","27605","25021","0","0"
"690","2","0","0","27711","590000","27701","25021","0","0"
"690","2","0","0","27721","590000","27702","25021","0","0"
"690","2","0","0","27731","590000","27703","25021","0","0"
"690","2","0","0","27741","590000","27704","25021","0","0"
"690","2","0","0","27751","590000","27705","25021","0","0"
"3450","2","0","0","27811","590000","27801","25021","0","0"
"690","2","0","0","27911","590000","27901","25021","0","0"
"690","2","0","0","27921","590000","27902","25021","0","0"
"690","2","0","0","27931","590000","27903","25021","0","0"
"690","2","0","0","27941","590000","27904","25021","0","0"
"690","2","0","0","27951","590000","27905","25021","0","0"
"690","2","0","0","28011","590000","28001","25021","0","0"
"690","2","0","0","28021","590000","28002","25021","0","0"
"690","2","0","0","28031","590000","28003","25021","0","0"
"690","2","0","0","28041","590000","28004","25021","0","0"
"690","2","0","0","28051","590000","28005","25021","0","0"
"690","2","0","0","28111","590000","28101","25021","0","0"
"690","2","0","0","28121","590000","28102","25021","0","0"
"690","2","0","0","28131","590000","28103","25021","0","0"
"690","2","0","0","28141","590000","28104","25021","0","0"
"690","2","0","0","28151","590000","28105","25021","0","0"
"3450","2","0","0","28211","590000","28201","25021","0","0"
"3450","2","0","0","28311","590000","28301","25021","0","0"
"690","2","0","0","28411","590000","28401","25021","0","0"
"690","2","0","0","28421","590000","28402","25021","0","0"
"690","2","0","0","28431","590000","28403","25021","0","0"
"690","2","0","0","28441","590000","28404","25021","0","0"
"690","2","0","0","28451","590000","28405","25021","0","0"
"3450","2","0","0","28511","590000","28501","25021","0","0"
"690","2","0","0","28611","590000","28601","25021","0","0"
"690","2","0","0","28621","590000","28602","25021","0","0"
"690","2","0","0","28631","590000","28603","25021","0","0"
"690","2","0","0","28641","590000","28604","25021","0","0"
"690","2","0","0","28651","590000","28605","25021","0","0"
"690","2","0","0","28711","590000","28701","25021","0","0"
"690","2","0","0","28721","590000","28702","25021","0","0"
"690","2","0","0","28731","590000","28703","25021","0","0"
"690","2","0","0","28741","590000","28704","25021","0","0"
"690","2","0","0","28751","590000","28705","25021","0","0"
"690","2","0","0","28811","590000","28801","25021","0","0"
"690","2","0","0","28821","590000","28802","25021","0","0"
"690","2","0","0","28831","590000","28803","25021","0","0"
"690","2","0","0","28841","590000","28804","25021","0","0"
"690","2","0","0","28851","590000","28805","25021","0","0"
"3450","2","0","0","28911","590000","28901","25021","0","0"
"690","2","0","0","29011","590000","29001","25021","0","0"
"690","2","0","0","29021","590000","29002","25021","0","0"
"690","2","0","0","29031","590000","29003","25021","0","0"
"690","2","0","0","29041","590000","29004","25021","0","0"
"690","2","0","0","29051","590000","29005","25021","0","0"
"690","2","0","0","29111","590000","29101","25021","0","0"
"690","2","0","0","29121","590000","29102","25021","0","0"
"690","2","0","0","29131","590000","29103","25021","0","0"
"690","2","0","0","29141","590000","29104","25021","0","0"
"690","2","0","0","29151","590000","29105","25021","0","0"
"3450","2","0","0","29211","590000","29201","25021","0","0"
"690","2","0","0","29311","590000","29301","25021","0","0"
"690","2","0","0","29321","590000","29302","25021","0","0"
"690","2","0","0","29331","590000","29303","25021","0","0"
"690","2","0","0","29341","590000","29304","25021","0","0"
"690","2","0","0","29351","590000","29305","25021","0","0"
"690","2","0","0","29411","590000","29401","25021","0","0"
"690","2","0","0","29421","590000","29402","25021","0","0"
"690","2","0","0","29431","590000","29403","25021","0","0"
"690","2","0","0","29441","590000","29404","25021","0","0"
"690","2","0","0","29451","590000","29405","25021","0","0"
"690","2","0","0","29511","590000","29501","25021","0","0"
"690","2","0","0","29521","590000","29502","25021","0","0"
"690","2","0","0","29531","590000","29503","25021","0","0"
"690","2","0","0","29541","590000","29504","25021","0","0"
"690","2","0","0","29551","590000","29505","25021","0","0"
"690","2","0","0","29611","590000","29601","25021","0","0"
"690","2","0","0","29621","590000","29602","25021","0","0"
"690","2","0","0","29631","590000","29603","25021","0","0"
"690","2","0","0","29641","590000","29604","25021","0","0"
"690","2","0","0","29651","590000","29605","25021","0","0"
"690","2","0","0","29711","590000","29701","25021","0","0"
"690","2","0","0","29721","590000","29702","25021","0","0"
"690","2","0","0","29731","590000","29703","25021","0","0"
"690","2","0","0","29741","590000","29704","25021","0","0"
"690","2","0","0","29751","590000","29705","25021","0","0"
"690","2","0","0","29811","590000","29801","25021","0","0"
"690","2","0","0","29821","590000","29802","25021","0","0"
"690","2","0","0","29831","590000","29803","25021","0","0"
"690","2","0","0","29841","590000","29804","25021","0","0"
"690","2","0","0","29851","590000","29805","25021","0","0"
"3450","2","0","0","29911","590000","29901","25021","0","0"
"690","2","0","0","30011","590000","30001","25021","0","0"
"690","2","0","0","30021","590000","30002","25021","0","0"
"690","2","0","0","30031","590000","30003","25021","0","0"
"690","2","0","0","30041","590000","30004","25021","0","0"
"690","2","0","0","30051","590000","30005","25021","0","0"
"690","2","0","0","30111","590000","30101","25021","0","0"
"690","2","0","0","30121","590000","30102","25021","0","0"
"690","2","0","0","30131","590000","30103","25021","0","0"
"690","2","0","0","30141","590000","30104","25021","0","0"
"690","2","0","0","30151","590000","30105","25021","0","0"
"3450","2","0","0","30211","590000","30201","25021","0","0"
"690","2","0","0","30311","590000","30301","25021","0","0"
"690","2","0","0","30321","590000","30302","25021","0","0"
"690","2","0","0","30331","590000","30303","25021","0","0"
"690","2","0","0","30341","590000","30304","25021","0","0"
"690","2","0","0","30351","590000","30305","25021","0","0"
"690","2","0","0","30411","590000","30401","25021","0","0"
"690","2","0","0","30421","590000","30402","25021","0","0"
"690","2","0","0","30431","590000","30403","25021","0","0"
"690","2","0","0","30441","590000","30404","25021","0","0"
"690","2","0","0","30451","590000","30405","25021","0","0"
"690","2","0","0","30511","590000","30501","25021","0","0"
"690","2","0","0","30521","590000","30502","25021","0","0"
"690","2","0","0","30531","590000","30503","25021","0","0"
"690","2","0","0","30541","590000","30504","25021","0","0"
"690","2","0","0","30551","590000","30505","25021","0","0"
"690","2","0","0","30611","590000","30601","25021","0","0"
"690","2","0","0","30621","590000","30602","25021","0","0"
"690","2","0","0","30631","590000","30603","25021","0","0"
"690","2","0","0","30641","590000","30604","25021","0","0"
"690","2","0","0","30651","590000","30605","25021","0","0"
"3450","2","0","0","30711","590000","30701","25021","0","0"
"690","2","0","0","30811","590000","30801","25021","0","0"
"690","2","0","0","30821","590000","30802","25021","0","0"
"690","2","0","0","30831","590000","30803","25021","0","0"
"690","2","0","0","30841","590000","30804","25021","0","0"
"690","2","0","0","30851","590000","30805","25021","0","0"
"690","2","0","0","30911","590000","30901","25021","0","0"
"690","2","0","0","30921","590000","30902","25021","0","0"
"690","2","0","0","30931","590000","30903","25021","0","0"
"690","2","0","0","30941","590000","30904","25021","0","0"
"690","2","0","0","30951","590000","30905","25021","0","0"
"690","2","0","0","31011","590000","31001","25021","0","0"
"690","2","0","0","31021","590000","31002","25021","0","0"
"690","2","0","0","31031","590000","31003","25021","0","0"
"690","2","0","0","31041","590000","31004","25021","0","0"
"690","2","0","0","31051","590000","31005","25021","0","0"
"690","2","0","0","31111","590000","31101","25021","0","0"
"690","2","0","0","31121","590000","31102","25021","0","0"
"690","2","0","0","31131","590000","31103","25021","0","0"
"690","2","0","0","31141","590000","31104","25021","0","0"
"690","2","0","0","31151","590000","31105","25021","0","0"
"3450","2","0","0","31211","590000","31201","25021","0","0"
"690","2","0","0","31311","590000","31301","25021","0","0"
"690","2","0","0","31321","590000","31302","25021","0","0"
"690","2","0","0","31331","590000","31303","25021","0","0"
"690","2","0","0","31341","590000","31304","25021","0","0"
"690","2","0","0","31351","590000","31305","25021","0","0"
"690","2","0","0","31411","590000","31401","25021","0","0"
"690","2","0","0","31421","590000","31402","25021","0","0"
"690","2","0","0","31431","590000","31403","25021","0","0"
"690","2","0","0","31441","590000","31404","25021","0","0"
"690","2","0","0","31451","590000","31405","25021","0","0"
"690","2","0","0","31511","590000","31501","25021","0","0"
"690","2","0","0","31521","590000","31502","25021","0","0"
"690","2","0","0","31531","590000","31503","25021","0","0"
"690","2","0","0","31541","590000","31504","25021","0","0"
"690","2","0","0","31551","590000","31505","25021","0","0"
"3450","2","0","0","31611","590000","31601","25021","0","0"
"690","2","0","0","31711","590000","31701","25021","0","0"
"690","2","0","0","31721","590000","31702","25021","0","0"
"690","2","0","0","31731","590000","31703","25021","0","0"
"690","2","0","0","31741","590000","31704","25021","0","0"
"690","2","0","0","31751","590000","31705","25021","0","0"
"690","2","0","0","31811","590000","31801","25021","0","0"
"690","2","0","0","31821","590000","31802","25021","0","0"
"690","2","0","0","31831","590000","31803","25021","0","0"
"690","2","0","0","31841","590000","31804","25021","0","0"
"690","2","0","0","31851","590000","31805","25021","0","0"
"3450","2","0","0","31911","590000","31901","25021","0","0"
"690","2","0","0","32011","590000","32001","25021","0","0"
"690","2","0","0","32021","590000","32002","25021","0","0"
"690","2","0","0","32031","590000","32003","25021","0","0"
"690","2","0","0","32041","590000","32004","25021","0","0"
"690","2","0","0","32051","590000","32005","25021","0","0"
"690","2","0","0","32111","590000","32101","25021","0","0"
"690","2","0","0","32121","590000","32102","25021","0","0"
"690","2","0","0","32131","590000","32103","25021","0","0"
"690","2","0","0","32141","590000","32104","25021","0","0"
"690","2","0","0","32151","590000","32105","25021","0","0"
"690","2","0","0","32211","590000","32201","25021","0","0"
"690","2","0","0","32221","590000","32202","25021","0","0"
"690","2","0","0","32231","590000","32203","25021","0","0"
"690","2","0","0","32241","590000","32204","25021","0","0"
"690","2","0","0","32251","590000","32205","25021","0","0"
"3450","2","0","0","32311","590000","32301","25021","0","0"
"690","2","0","0","32411","590000","32401","25021","0","0"
"690","2","0","0","32421","590000","32402","25021","0","0"
"690","2","0","0","32431","590000","32403","25021","0","0"
"690","2","0","0","32441","590000","32404","25021","0","0"
"690","2","0","0","32451","590000","32405","25021","0","0"
"690","2","0","0","32511","590000","32501","25021","0","0"
"690","2","0","0","32521","590000","32502","25021","0","0"
"690","2","0","0","32531","590000","32503","25021","0","0"
"690","2","0","0","32541","590000","32504","25021","0","0"
"690","2","0","0","32551","590000","32505","25021","0","0"
"690","2","0","0","32611","590000","32601","25021","0","0"
"690","2","0","0","32621","590000","32602","25021","0","0"
"690","2","0","0","32631","590000","32603","25021","0","0"
"690","2","0","0","32641","590000","32604","25021","0","0"
"690","2","0","0","32651","590000","32605","25021","0","0"
"3500","2","0","0","32711","600000","32701","25021","0","0"
"700","2","0","0","32811","600000","32801","25021","0","0"
"700","2","0","0","32821","600000","32802","25021","0","0"
"700","2","0","0","32831","600000","32803","25021","0","0"
"700","2","0","0","32841","600000","32804","25021","0","0"
"700","2","0","0","32851","600000","32805","25021","0","0"
"3500","2","0","0","32911","600000","32901","25021","0","0"
"700","2","0","0","33011","600000","33001","25021","0","0"
"700","2","0","0","33021","600000","33002","25021","0","0"
"700","2","0","0","33031","600000","33003","25021","0","0"
"700","2","0","0","33041","600000","33004","25021","0","0"
"700","2","0","0","33051","600000","33005","25021","0","0"
"700","2","0","0","33111","600000","33101","25021","0","0"
"700","2","0","0","33121","600000","33102","25021","0","0"
"700","2","0","0","33131","600000","33103","25021","0","0"
"700","2","0","0","33141","600000","33104","25021","0","0"
"700","2","0","0","33151","600000","33105","25021","0","0"
"3500","2","0","0","33211","600000","33201","25021","0","0"
"700","2","0","0","33311","600000","33301","25021","0","0"
"700","2","0","0","33321","600000","33302","25021","0","0"
"700","2","0","0","33331","600000","33303","25021","0","0"
"700","2","0","0","33341","600000","33304","25021","0","0"
"700","2","0","0","33351","600000","33305","25021","0","0"
"700","2","0","0","33411","600000","33401","25021","0","0"
"700","2","0","0","33421","600000","33402","25021","0","0"
"700","2","0","0","33431","600000","33403","25021","0","0"
"700","2","0","0","33441","600000","33404","25021","0","0"
"700","2","0","0","33451","600000","33405","25021","0","0"
"700","2","0","0","33511","600000","33501","25021","0","0"
"700","2","0","0","33521","600000","33502","25021","0","0"
"700","2","0","0","33531","600000","33503","25021","0","0"
"700","2","0","0","33541","600000","33504","25021","0","0"
"700","2","0","0","33551","600000","33505","25021","0","0"
"700","2","0","0","33611","600000","33601","25021","0","0"
"700","2","0","0","33621","600000","33602","25021","0","0"
"700","2","0","0","33631","600000","33603","25021","0","0"
"700","2","0","0","33641","600000","33604","25021","0","0"
"700","2","0","0","33651","600000","33605","25021","0","0"
"700","2","0","0","33711","600000","33701","25021","0","0"
"700","2","0","0","33721","600000","33702","25021","0","0"
"700","2","0","0","33731","600000","33703","25021","0","0"
"700","2","0","0","33741","600000","33704","25021","0","0"
"700","2","0","0","33751","600000","33705","25021","0","0"
"3500","2","0","0","33811","600000","33801","25021","0","0"
"700","2","0","0","33911","600000","33901","25021","0","0"
"700","2","0","0","33921","600000","33902","25021","0","0"
"700","2","0","0","33931","600000","33903","25021","0","0"
"700","2","0","0","33941","600000","33904","25021","0","0"
"700","2","0","0","33951","600000","33905","25021","0","0"
"700","2","0","0","34011","600000","34001","25021","0","0"
"700","2","0","0","34021","600000","34002","25021","0","0"
"700","2","0","0","34031","600000","34003","25021","0","0"
"700","2","0","0","34041","600000","34004","25021","0","0"
"700","2","0","0","34051","600000","34005","25021","0","0"
"700","2","0","0","34111","600000","34101","25021","0","0"
"700","2","0","0","34121","600000","34102","25021","0","0"
"700","2","0","0","34131","600000","34103","25021","0","0"
"700","2","0","0","34141","600000","34104","25021","0","0"
"700","2","0","0","34151","600000","34105","25021","0","0"
"700","2","0","0","34211","600000","34201","25021","0","0"
"700","2","0","0","34221","600000","34202","25021","0","0"
"700","2","0","0","34231","600000","34203","25021","0","0"
"700","2","0","0","34241","600000","34204","25021","0","0"
"700","2","0","0","34251","600000","34205","25021","0","0"
"3500","2","0","0","34311","600000","34301","25021","0","0"
"700","2","0","0","34411","600000","34401","25021","0","0"
"700","2","0","0","34421","600000","34402","25021","0","0"
"700","2","0","0","34431","600000","34403","25021","0","0"
"700","2","0","0","34441","600000","34404","25021","0","0"
"700","2","0","0","34451","600000","34405","25021","0","0"
"3500","2","0","0","34511","600000","34501","25021","0","0"
"700","2","0","0","34611","600000","34601","25021","0","0"
"700","2","0","0","34621","600000","34602","25021","0","0"
"700","2","0","0","34631","600000","34603","25021","0","0"
"700","2","0","0","34641","600000","34604","25021","0","0"
"700","2","0","0","34651","600000","34605","25021","0","0"
"3500","2","0","0","34711","600000","34701","25021","0","0"
"700","2","0","0","34811","600000","34801","25021","0","0"
"700","2","0","0","34821","600000","34802","25021","0","0"
"700","2","0","0","34831","600000","34803","25021","0","0"
"700","2","0","0","34841","600000","34804","25021","0","0"
"700","2","0","0","34851","600000","34805","25021","0","0"
"700","2","0","0","34911","600000","34901","25021","0","0"
"700","2","0","0","34921","600000","34902","25021","0","0"
"700","2","0","0","34931","600000","34903","25021","0","0"
"700","2","0","0","34941","600000","34904","25021","0","0"
"700","2","0","0","34951","600000","34905","25021","0","0"
"700","2","0","0","35011","600000","35001","25021","0","0"
"700","2","0","0","35021","600000","35002","25021","0","0"
"700","2","0","0","35031","600000","35003","25021","0","0"
"700","2","0","0","35041","600000","35004","25021","0","0"
"700","2","0","0","35051","600000","35005","25021","0","0"
"700","2","0","0","35111","600000","35101","25021","0","0"
"700","2","0","0","35121","600000","35102","25021","0","0"
"700","2","0","0","35131","600000","35103","25021","0","0"
"700","2","0","0","35141","600000","35104","25021","0","0"
"700","2","0","0","35151","600000","35105","25021","0","0"
"700","2","0","0","35211","600000","35201","25021","0","0"
"700","2","0","0","35221","600000","35202","25021","0","0"
"700","2","0","0","35231","600000","35203","25021","0","0"
"700","2","0","0","35241","600000","35204","25021","0","0"
"700","2","0","0","35251","600000","35205","25021","0","0"
"700","2","0","0","35311","600000","35301","25021","0","0"
"700","2","0","0","35321","600000","35302","25021","0","0"
"700","2","0","0","35331","600000","35303","25021","0","0"
"700","2","0","0","35341","600000","35304","25021","0","0"
"700","2","0","0","35351","600000","35305","25021","0","0"
"3500","2","0","0","35411","600000","35401","25021","0","0"
"700","2","0","0","35511","600000","35501","25021","0","0"
"700","2","0","0","35521","600000","35502","25021","0","0"
"700","2","0","0","35531","600000","35503","25021","0","0"
"700","2","0","0","35541","600000","35504","25021","0","0"
"700","2","0","0","35551","600000","35505","25021","0","0"
"700","2","0","0","35611","600000","35601","25021","0","0"
"700","2","0","0","35621","600000","35602","25021","0","0"
"700","2","0","0","35631","600000","35603","25021","0","0"
"700","2","0","0","35641","600000","35604","25021","0","0"
"700","2","0","0","35651","600000","35605","25021","0","0"
"700","2","0","0","35711","600000","35701","25021","0","0"
"700","2","0","0","35721","600000","35702","25021","0","0"
"700","2","0","0","35731","600000","35703","25021","0","0"
"700","2","0","0","35741","600000","35704","25021","0","0"
"700","2","0","0","35751","600000","35705","25021","0","0"
"700","2","0","0","35811","600000","35801","25021","0","0"
"700","2","0","0","35821","600000","35802","25021","0","0"
"700","2","0","0","35831","600000","35803","25021","0","0"
"700","2","0","0","35841","600000","35804","25021","0","0"
"700","2","0","0","35851","600000","35805","25021","0","0"
"700","2","0","0","35911","600000","35901","25021","0","0"
"700","2","0","0","35921","600000","35902","25021","0","0"
"700","2","0","0","35931","600000","35903","25021","0","0"
