2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"103350102","0","0","0","0","103000155","0","103350108","2198","103350103","100","0","0","12999070","103350105","0","11999591","130350012","0","13035012"
"103350106","11999693","0","0","103350109","103000156","0","103350110","2198","103350107","100","0","0","13035013","103350108","0","11999592","130350013","0","13035029"
"103350202","0","0","0","0","103000157","0","103350201","2213","103350208","100","0","0","13035024","103350204","0","0","130350021","0","13035021"
"103350202","0","0","0","0","103000158","0","103350206","2213","103350203","100","0","0","12999076","103350205","0","11999591","130350022","0","13035022"
"103350206","11999693","0","0","103350209","103000159","0","103350210","2213","103350207","100","0","0","13035023","103350208","0","11999592","130350023","0","13035039"
"103350303","0","0","0","0","103000160","0","103350302","2228","103350308","100","0","0","13035034","103350305","0","0","130350031","0","13035031"
"103350307","0","0","0","0","103000161","0","103350301","2228","103350304","100","0","0","12999076","103350305","0","11999591","130350032","0","13035032"
"103350306","11999693","0","0","103350309","103000162","0","103350310","2228","103350307","100","0","0","13035033","103350308","0","11999592","130350033","0","13035049"
"103630102","0","0","0","0","103000163","0","103630101","2243","103630103","100","0","0","13063014","103630104","0","0","130630011","0","13063011"
"103630107","0","0","0","0","103000164","0","103630106","2243","103630103","100","0","0","12999073","103630105","0","11999591","130630012","0","13063012"
"103630106","11999693","0","0","103630109","103000165","0","103630110","2243","103630107","100","0","0","13063013","103630108","0","11999592","130630013","0","13063029"
"103630202","0","0","0","0","103000166","0","103630201","2258","103630203","100","0","0","13063024","103630204","0","0","130630021","0","13063021"
"103630207","0","0","0","0","103000167","0","103630206","2258","103630203","100","0","0","12999073","103630205","0","11999591","130630022","0","13063022"
"103630206","11999693","0","0","103630209","103000168","0","103630210","2258","103630207","100","0","0","13063023","103630208","0","11999592","130630023","0","13063039"
"103630303","0","0","0","0","103000169","0","103630302","2273","103630307","100","0","0","13063034","103630305","0","0","130630031","0","13063031"
"103630304","0","0","0","0","103000170","0","103630301","2273","103630309","100","0","0","12999083","103630305","0","11999591","130630032","0","13063032"
"103630306","11999693","0","0","103630309","103000171","0","103630310","2273","103630307","100","0","0","13063033","103630308","0","11999592","130630033","0","13063049"
"103640102","0","0","0","0","103000172","0","103640101","2288","103640104","100","0","0","13064014","103640109","0","0","130640011","0","13064011"
"103640103","0","0","0","0","103000173","0","103640106","2288","103640108","100","0","0","12999085","103640105","0","11999591","130640012","0","13064012"
"103640106","11999693","0","0","103640109","103000174","0","103640110","2288","103640107","100","0","0","13064013","103640108","0","11999592","130640013","0","13064029"
"103640202","0","0","0","0","103000175","0","103640201","2303","103640203","100","0","0","13064024","103640205","0","0","130640021","0","13064021"
"103640207","0","0","0","0","103000176","0","103640201","2303","103640204","100","0","0","12999094","103640209","0","11999591","130640022","0","13064022"
"103640206","11999693","0","0","103640209","103000177","0","103640210","2303","103640207","100","0","0","13064023","103640208","0","11999592","130640023","0","13064039"
"103640307","0","0","0","0","103000178","0","103640301","2318","103640304","100","0","0","13064034","103640309","0","0","130640031","0","13064031"
"103640303","0","0","0","0","103000179","0","103640302","2318","103640304","100","0","0","12999094","103640305","0","11999591","130640032","0","13064032"
"103640306","11999693","0","0","103640309","103000180","0","103640310","2318","103640307","100","0","0","13064033","103640308","0","11999592","130640033","0","13064049"
"103650102","0","0","0","0","103000181","0","103650106","2333","103650103","100","0","0","13065014","103650109","0","0","130650011","0","13065011"
"103650102","0","0","0","0","103000182","0","103650101","2333","103650104","100","0","0","12999101","103650105","0","11999591","130650012","0","13065012"
"103650106","11999693","0","0","103650109","103000183","0","103650110","2333","103650107","100","0","0","13065013","103650108","0","11999592","130650013","0","13065029"
"103650202","0","0","0","0","103000184","0","103650206","2348","103650203","100","0","0","13065024","103650205","0","0","130650021","0","13065021"
"103650207","0","0","0","0","103000185","0","103650201","2348","103650204","100","0","0","12999110","103650205","0","11999591","130650022","0","13065022"
"103650206","11999693","0","0","103650209","103000186","0","103650210","2348","103650207","100","0","0","13065023","103650208","0","11999592","130650023","0","13065039"
"103650307","0","0","0","0","103000187","0","103650301","2363","103650304","100","0","0","13065034","103650308","0","0","130650031","0","13065031"
"103650303","0","0","0","0","103000188","0","103650302","2363","103650304","100","0","0","12999109","103650305","0","11999591","130650032","0","13065032"
"103650306","11999693","0","0","103650309","103000189","0","103650310","2363","103650307","100","0","0","13065033","103650308","0","11999592","130650033","0","13065049"
"103670107","0","0","0","0","103000190","0","103670101","2378","103670103","100","0","0","13067014","103670105","0","0","130670011","0","13067011"
"103670104","0","0","0","0","103000191","0","103670102","2378","103670105","100","0","0","12999125","103670109","0","11999591","130670012","0","13067012"
"103670106","11999693","0","0","103670109","103000192","0","103670110","2378","103670107","100","0","0","13067013","103670108","0","11999592","130670013","0","13067029"
"103670203","0","0","0","0","103000193","0","103670201","2393","103670205","100","0","0","13067024","103670209","0","0","130670021","0","13067021"
"103670207","0","0","0","0","103000194","0","103670202","2393","103670204","100","0","0","12999126","103670205","0","11999591","130670022","0","13067022"
"103670206","11999693","0","0","103670209","103000195","0","103670210","2393","103670207","100","0","0","13067023","103670208","0","11999592","130670023","0","13067039"
"103670306","0","0","0","0","103000196","0","103670302","2408","103670303","100","0","0","13067034","103670305","0","0","130670031","0","13067031"
"103670307","0","0","0","0","103000197","0","103670301","2408","103670304","100","0","0","12999124","103670309","0","11999591","130670032","0","13067032"
"103670306","11999693","0","0","103670309","103000198","0","103670310","2408","103670307","100","0","0","13067033","103670308","0","11999592","130670033","0","13067049"
"103680107","0","0","0","0","103000199","0","103680101","2423","103680104","100","0","0","13068014","103680109","0","0","130680011","0","13068011"
"103680102","0","0","0","0","103000200","0","103680106","2423","103680103","100","0","0","12999138","103680105","0","11999591","130680012","0","13068012"
"103680106","11999693","0","0","103680109","103000201","0","103680110","2423","103680107","100","0","0","13068013","103680108","0","11999592","130680013","0","13068029"
"105630102","0","0","0","105630105","105000001","0","105630101","0","105630103","100","0","0","0","105630104","0","0","150630011","0","0"
"105630202","0","0","0","105630205","105000002","0","105630201","0","105630203","100","0","0","0","105630204","0","0","150630021","0","0"
"105630302","0","0","0","105630305","105000003","0","105630301","0","105630303","100","0","0","0","105630304","0","0","150630031","0","0"
"105630402","0","0","0","105630405","105000004","0","105630401","0","105630403","100","0","0","0","105630404","0","0","150630041","0","0"
"105630502","0","0","0","105630505","105000005","0","105630501","0","105630503","100","0","0","0","105630504","0","0","150630051","0","0"
"105630602","0","0","0","105630605","105000006","0","105630601","0","105630603","100","0","0","0","105630604","0","0","150630061","0","0"
"105630702","0","0","0","105630705","105000007","0","105630701","0","105630703","100","0","0","0","105630704","0","0","150630071","0","0"
"105640102","0","0","0","105640105","105000008","0","105640101","0","105640103","100","0","0","0","105640104","0","0","150640011","0","0"
"105640202","0","0","0","105640205","105000009","0","105640201","0","105640203","100","0","0","0","105640204","0","0","150640021","0","0"
"105640301","0","0","0","0","105000010","0","105640302","0","0","100","0","0","0","0","0","0","150640031","0","0"
"105640402","0","0","0","105640405","105000011","0","105640401","0","105640403","100","0","0","0","105640404","0","0","150640041","0","0"
"105640502","0","0","0","105640505","105000012","0","105640501","0","105640503","100","0","0","0","105640504","0","0","150640051","0","0"
"105640602","0","0","0","0","105000013","0","105640601","0","105640603","100","0","0","0","0","0","0","150640061","0","0"
"105650102","0","0","0","105650105","105000014","0","105650101","0","105650103","100","0","0","0","105650104","0","0","150650011","0","0"
"105650202","0","0","0","105650205","105000015","0","105650201","0","105650203","100","0","0","0","105650204","0","0","150650021","0","0"
"105650302","0","0","0","105650305","105000016","0","105650301","0","105650303","100","0","0","0","105650304","0","0","150650031","0","0"
"105650402","0","0","0","105650405","105000017","0","105650401","0","105650403","100","0","0","0","105650404","0","0","150650041","0","0"
"105650502","0","0","0","105650505","105000018","0","105650501","0","105650503","100","0","0","0","105650504","0","0","150650051","0","0"
"105650602","0","0","0","0","105000019","0","105650601","0","0","100","0","0","0","0","0","0","150650061","0","0"
"105660102","0","0","0","105660105","105000020","0","105660101","0","105660103","100","0","0","0","105660104","0","0","150660011","0","0"
"105660202","0","0","0","105660205","105000021","0","105660201","0","105660203","100","0","0","0","105660204","0","0","150660021","0","0"
"0","0","0","0","0","105000022","0","105660301","0","0","100","0","0","0","0","0","0","150660031","0","0"
"105660402","0","0","0","105660405","105000023","0","105660401","0","105660403","100","0","0","0","105660404","0","0","150660041","0","0"
"105660502","0","0","0","105660505","105000024","0","105660501","0","105660503","100","0","0","0","105660504","0","0","150660051","0","0"
"105660602","0","0","0","105660605","105000025","0","105660601","0","105660603","100","0","0","0","105660604","0","0","150660061","0","0"
"105660702","0","0","0","0","105000026","0","105660701","0","105660703","100","0","0","0","0","0","0","150660071","0","0"
"105670102","0","0","0","105670105","105000027","0","105670101","0","105670103","100","0","0","0","105670104","0","0","150670011","0","0"
"105670202","0","0","0","105670205","105000028","0","105670201","0","105670203","100","0","0","0","105670204","0","0","150670021","0","0"
"0","0","0","0","0","105000029","0","105670301","0","0","100","0","0","0","0","0","0","150670031","0","0"
"105670402","0","0","0","105670405","105000030","0","105670401","0","105670403","100","0","0","0","105670404","0","0","150670041","0","0"
"105670502","0","0","0","105670505","105000031","0","105670501","0","105670503","100","0","0","0","105670504","0","0","150670051","0","0"
"105670602","0","0","0","0","105000032","0","105670601","0","0","100","0","0","0","0","0","0","150670061","0","0"
"105680102","0","0","0","105680105","105000033","0","105680101","0","105680103","100","0","0","0","105680104","0","0","150680011","0","0"
"105680202","0","0","0","105680205","105000034","0","105680201","0","105680203","100","0","0","0","105680204","0","0","150680021","0","0"
"0","0","0","0","0","105000035","0","105680301","0","0","100","0","0","0","0","0","0","150680031","0","0"
"105680402","0","0","0","105680405","105000036","0","105680401","0","105680403","100","0","0","0","105680404","0","0","150680041","0","0"
"105680502","0","0","0","105680505","105000037","0","105680501","0","105680503","100","0","0","0","105680504","0","0","150680051","0","0"
"105680602","0","0","0","0","105000038","0","105680601","0","105680603","100","0","0","0","105680604","0","0","150680061","0","0"
"105690102","0","0","0","105690105","105000039","0","105690101","0","105690103","100","0","0","0","105690104","0","0","150690011","0","0"
"105690202","0","0","0","105690205","105000040","0","105690201","0","105690203","100","0","0","0","105690204","0","0","150690021","0","0"
"105690302","0","0","0","0","105000041","0","105690301","0","105690303","100","0","0","0","0","0","0","150690031","0","0"
"105690402","0","0","0","105690405","105000042","0","105690401","0","105690403","100","0","0","0","105690404","0","0","150690041","0","0"
"105690502","0","0","0","105690505","105000043","0","105690501","0","105690503","100","0","0","0","105690504","0","0","150690051","0","0"
"105690602","0","0","0","0","105000044","0","105690601","0","105690603","100","0","0","0","105690604","0","0","150690061","0","0"
"105700102","0","0","0","105700105","105000045","0","105700101","0","105700103","100","0","0","0","105700104","0","0","150700011","0","0"
"105700202","0","0","0","105700205","105000046","0","105700201","0","105700203","100","0","0","0","105700204","0","0","150700021","0","0"
"105700302","0","0","0","0","105000047","0","105700301","0","105700303","100","0","0","0","0","0","0","150700031","0","0"
"105700402","0","0","0","105700405","105000048","0","105700401","0","105700403","100","0","0","0","105700404","0","0","150700041","0","0"
"105700502","0","0","0","105700505","105000049","0","105700501","0","105700503","100","0","0","0","105700504","0","0","150700051","0","0"
"105700602","0","0","0","0","105000050","0","105700601","0","105700603","100","0","0","0","105700604","0","0","150700061","0","0"
"105710102","0","0","0","105710105","105000051","0","105710101","0","105710103","100","0","0","0","105710104","0","0","150710011","0","0"
"105710202","0","0","0","105710205","105000052","0","105710201","0","105710203","100","0","0","0","105710204","0","0","150710021","0","0"
"105710302","0","0","0","0","105000053","0","105710301","0","105710303","100","0","0","0","0","0","0","150710031","0","0"
"105710402","0","0","0","105710405","105000054","0","105710401","0","105710403","100","0","0","0","105710404","0","0","150710041","0","0"
"105710502","0","0","0","105710505","105000055","0","105710501","0","105710503","100","0","0","0","105710504","0","0","150710051","0","0"
"105710602","0","0","0","0","105000056","0","105710601","0","105710603","100","0","0","0","105710604","0","0","150710061","0","0"
"108010101","0","0","0","0","108010101","0","108010101","0","108010104","100","0","0","0","0","0","18001012","180010011","0","11999392"
"108010103","0","0","0","0","108010102","0","108010102","0","108010105","100","0","0","0","108010106","0","18001013","180010012","0","11999393"
"108010101","0","0","0","0","108010103","0","108010108","0","108010107","100","0","0","0","0","0","18001014","180010013","0","18001011"
"108010101","0","0","0","0","108010104","0","108010101","0","108010104","100","0","0","18001114","0","0","18001111","180010111","0","11999392"
"108010103","0","0","0","0","108010105","0","108010102","0","108010105","100","0","0","0","108010106","0","18001112","180010112","0","11999393"
"108010101","0","0","0","0","108010106","0","108010108","0","108010107","100","0","0","0","0","0","18001113","180010113","0","18001011"
"108010101","0","0","0","0","108010107","0","108010101","0","108010104","100","0","0","18001214","0","0","18001211","180010211","0","11999392"
"108010103","0","0","0","0","108010108","0","108010102","0","108010105","100","0","0","0","108010106","0","18001212","180010212","0","11999393"
"108010101","0","0","0","0","108010109","0","108010108","0","108010107","100","0","0","0","0","0","18001213","180010213","0","18001011"
"108010101","0","0","0","0","108010110","0","108010101","0","108010104","100","0","0","18001314","0","0","18001311","180010311","0","11999392"
"108010103","0","0","0","0","108010111","0","108010102","0","108010105","100","0","0","0","108010106","0","18001312","180010312","0","11999393"
"108010101","0","0","0","0","108010112","0","108010108","0","108010107","100","0","0","0","0","0","18001313","180010313","0","18001011"
"108010101","0","0","0","0","108010113","0","108010101","0","108010104","100","0","0","18001414","0","0","18001411","180010411","0","11999392"
"108010103","0","0","0","0","108010114","0","108010102","0","108010105","100","0","0","0","108010106","0","18001412","180010412","0","11999393"
"108010101","0","0","0","0","108010115","0","108010108","0","108010107","100","0","0","0","0","0","18001413","180010413","0","18001011"
"108010101","0","0","0","0","108010116","0","108010101","0","108010104","100","0","0","18001514","0","0","18001511","180010511","0","11999392"
"108010103","0","0","0","0","108010117","0","108010102","0","108010105","100","0","0","0","108010106","0","18001512","180010512","0","11999393"
"108010101","0","0","0","0","108010118","0","108010108","0","108010107","100","0","0","0","0","0","18001513","180010513","0","18001011"
"108010101","0","0","0","0","108010119","0","108010101","0","108010104","100","0","0","18001614","0","0","18001611","180010611","0","11999392"
"108010103","0","0","0","0","108010120","0","108010102","0","108010105","100","0","0","0","108010106","0","18001612","180010612","0","11999393"
"108010101","0","0","0","0","108010121","0","108010108","0","108010107","100","0","0","0","0","0","18001613","180010613","0","18001011"
"108010101","0","0","0","0","108010122","0","108010101","0","108010104","100","0","0","18001714","0","0","18001711","180010711","0","11999392"
"108010103","0","0","0","0","108010123","0","108010102","0","108010105","100","0","0","0","108010106","0","18001712","180010712","0","11999393"
"108010101","0","0","0","0","108010124","0","108010108","0","108010107","100","0","0","0","0","0","18001713","180010713","0","18001011"
"108010101","0","0","0","0","108010125","0","108010101","0","108010104","100","0","0","18001814","0","0","18001811","180010811","0","11999392"
"108010103","0","0","0","0","108010126","0","108010102","0","108010105","100","0","0","0","108010106","0","18001812","180010812","0","11999393"
"108010101","0","0","0","0","108010127","0","108010108","0","108010107","100","0","0","0","0","0","18001813","180010813","0","18001011"
"108010203","0","0","0","0","108010201","0","108010201","0","108010205","100","0","0","0","0","0","18001022","180010021","0","11999592"
"108010201","0","0","0","0","108010202","0","108010202","0","108010204","100","0","0","0","108010206","0","18001023","180010022","0","11999593"
"108010201","0","0","0","0","108010203","0","108010208","0","108010205","100","0","0","0","108010207","0","18001024","180010023","0","18001021"
"108010203","0","0","0","0","108010204","0","108010201","0","108010205","100","0","0","18001124","0","0","18001121","180010121","0","11999592"
"108010201","0","0","0","0","108010205","0","108010202","0","108010204","100","0","0","0","108010206","0","18001122","180010122","0","11999593"
"108010201","0","0","0","0","108010206","0","108010208","0","108010205","100","0","0","0","108010207","0","18001123","180010123","0","18001021"
"108010203","0","0","0","0","108010207","0","108010201","0","108010205","100","0","0","18001224","0","0","18001221","180010221","0","11999592"
"108010201","0","0","0","0","108010208","0","108010202","0","108010204","100","0","0","0","108010206","0","18001222","180010222","0","11999593"
"108010201","0","0","0","0","108010209","0","108010208","0","108010205","100","0","0","0","108010207","0","18001223","180010223","0","18001021"
"108010203","0","0","0","0","108010210","0","108010201","0","108010205","100","0","0","18001324","0","0","18001321","180010321","0","11999592"
"108010201","0","0","0","0","108010211","0","108010202","0","108010204","100","0","0","0","108010206","0","18001322","180010322","0","11999593"
"108010201","0","0","0","0","108010212","0","108010208","0","108010205","100","0","0","0","108010207","0","18001323","180010323","0","18001021"
"108010203","0","0","0","0","108010213","0","108010201","0","108010205","100","0","0","18001424","0","0","18001421","180010421","0","11999592"
"108010201","0","0","0","0","108010214","0","108010202","0","108010204","100","0","0","0","108010206","0","18001422","180010422","0","11999593"
"108010201","0","0","0","0","108010215","0","108010208","0","108010205","100","0","0","0","108010207","0","18001423","180010423","0","18001021"
"108010203","0","0","0","0","108010216","0","108010201","0","108010205","100","0","0","18001524","0","0","18001521","180010521","0","11999592"
"108010201","0","0","0","0","108010217","0","108010202","0","108010204","100","0","0","0","108010206","0","18001522","180010522","0","11999593"
"108010201","0","0","0","0","108010218","0","108010208","0","108010205","100","0","0","0","108010207","0","18001523","180010523","0","18001021"
"108010203","0","0","0","0","108010219","0","108010201","0","108010205","100","0","0","18001624","0","0","18001621","180010621","0","11999592"
"108010201","0","0","0","0","108010220","0","108010202","0","108010204","100","0","0","0","108010206","0","18001622","180010622","0","11999593"
"108010201","0","0","0","0","108010221","0","108010208","0","108010205","100","0","0","0","108010207","0","18001623","180010623","0","18001021"
"108010203","0","0","0","0","108010222","0","108010201","0","108010205","100","0","0","18001724","0","0","18001721","180010721","0","11999592"
"108010201","0","0","0","0","108010223","0","108010202","0","108010204","100","0","0","0","108010206","0","18001722","180010722","0","11999593"
"108010201","0","0","0","0","108010224","0","108010208","0","108010205","100","0","0","0","108010207","0","18001723","180010723","0","18001021"
"108010203","0","0","0","0","108010225","0","108010201","0","108010205","100","0","0","18001824","0","0","18001821","180010821","0","11999592"
"108010201","0","0","0","0","108010226","0","108010202","0","108010204","100","0","0","0","108010206","0","18001822","180010822","0","11999593"
"108010201","0","0","0","0","108010227","0","108010208","0","108010205","100","0","0","0","108010207","0","18001823","180010823","0","18001021"
"108010303","0","0","0","0","108010301","0","108010302","0","108010306","100","0","0","0","0","0","18001032","180010031","0","11999592"
"108010301","0","0","0","0","108010302","0","108010302","0","108010303","100","0","0","0","0","0","18001033","180010032","0","11999593"
"108010301","0","0","0","0","108010303","0","108010308","0","108010306","100","0","0","0","0","0","18001034","180010033","0","18001031"
"108010303","0","0","0","0","108010304","0","108010302","0","108010306","100","0","0","18001134","0","0","18001131","180010131","0","11999592"
"108010301","0","0","0","0","108010305","0","108010302","0","108010303","100","0","0","0","0","0","18001132","180010132","0","11999593"
"108010301","0","0","0","0","108010306","0","108010308","0","108010306","100","0","0","0","0","0","18001133","180010133","0","18001031"
"108010303","0","0","0","0","108010307","0","108010302","0","108010306","100","0","0","18001234","0","0","18001231","180010231","0","11999592"
"108010301","0","0","0","0","108010308","0","108010302","0","108010303","100","0","0","0","0","0","18001232","180010232","0","11999593"
"108010301","0","0","0","0","108010309","0","108010308","0","108010306","100","0","0","0","0","0","18001233","180010233","0","18001031"
"108010303","0","0","0","0","108010310","0","108010302","0","108010306","100","0","0","18001334","0","0","18001331","180010331","0","11999592"
"108010301","0","0","0","0","108010311","0","108010302","0","108010303","100","0","0","0","0","0","18001332","180010332","0","11999593"
"108010301","0","0","0","0","108010312","0","108010308","0","108010306","100","0","0","0","0","0","18001333","180010333","0","18001031"
"108010303","0","0","0","0","108010313","0","108010302","0","108010306","100","0","0","18001434","0","0","18001431","180010431","0","11999592"
"108010301","0","0","0","0","108010314","0","108010302","0","108010303","100","0","0","0","0","0","18001432","180010432","0","11999593"
"108010301","0","0","0","0","108010315","0","108010308","0","108010306","100","0","0","0","0","0","18001433","180010433","0","18001031"
"108010303","0","0","0","0","108010316","0","108010302","0","108010306","100","0","0","18001534","0","0","18001531","180010531","0","11999592"
"108010301","0","0","0","0","108010317","0","108010302","0","108010303","100","0","0","0","0","0","18001532","180010532","0","11999593"
"108010301","0","0","0","0","108010318","0","108010308","0","108010306","100","0","0","0","0","0","18001533","180010533","0","18001031"
"108010303","0","0","0","0","108010319","0","108010302","0","108010306","100","0","0","18001634","0","0","18001631","180010631","0","11999692"
"108010301","0","0","0","0","108010320","0","108010302","0","108010303","100","0","0","0","0","0","18001632","180010632","0","11999693"
"108010301","0","0","0","0","108010321","0","108010308","0","108010306","100","0","0","0","0","0","18001633","180010633","0","18001031"
"108010303","0","0","0","0","108010322","0","108010302","0","108010306","100","0","0","18001734","0","0","18001731","180010731","0","11999792"
"108010301","0","0","0","0","108010323","0","108010302","0","108010303","100","0","0","0","0","0","18001732","180010732","0","11999793"
"108010301","0","0","0","0","108010324","0","108010308","0","108010306","100","0","0","0","0","0","18001733","180010733","0","18001031"
"108010303","0","0","0","0","108010325","0","108010302","0","108010306","100","0","0","18001834","0","0","18001831","180010831","0","11999892"
"108010301","0","0","0","0","108010326","0","108010302","0","108010303","100","0","0","0","0","0","18001832","180010832","0","11999893"
"108010301","0","0","0","0","108010327","0","108010308","0","108010306","100","0","0","0","0","0","18001833","180010833","0","18001031"
"108010401","0","0","0","0","108010328","0","108010402","0","108010405","100","0","0","18001144","0","0","18001141","180010141","0","11999592"
"108010403","0","0","0","0","108010329","0","108010402","0","108010405","100","0","0","0","108010404","0","18001142","180010142","0","11999593"
"108010402","0","0","0","0","108010330","0","108010408","0","108010403","100","0","0","0","108010404","0","18001143","180010143","0","18001041"
"108010401","0","0","0","0","108010331","0","108010402","0","108010405","100","0","0","18001244","0","0","18001241","180010241","0","11999592"
"108010403","0","0","0","0","108010332","0","108010402","0","108010405","100","0","0","0","108010404","0","18001242","180010242","0","11999593"
"108010402","0","0","0","0","108010333","0","108010408","0","108010403","100","0","0","0","108010404","0","18001243","180010243","0","18001041"
"108010401","0","0","0","0","108010334","0","108010402","0","108010405","100","0","0","18001344","0","0","18001341","180010341","0","11999592"
"108010403","0","0","0","0","108010335","0","108010402","0","108010405","100","0","0","0","108010404","0","18001342","180010342","0","11999593"
"108010402","0","0","0","0","108010336","0","108010408","0","108010403","100","0","0","0","108010404","0","18001343","180010343","0","18001041"
"108010401","0","0","0","0","108010337","0","108010402","0","108010405","100","0","0","18001444","0","0","18001441","180010441","0","11999592"
"108010403","0","0","0","0","108010338","0","108010402","0","108010405","100","0","0","0","108010404","0","18001442","180010442","0","11999593"
"108010402","0","0","0","0","108010339","0","108010408","0","108010403","100","0","0","0","108010404","0","18001443","180010443","0","18001041"
"108010401","0","0","0","0","108010340","0","108010402","0","108010405","100","0","0","18001544","0","0","18001541","180010541","0","11999592"
"108010403","0","0","0","0","108010341","0","108010402","0","108010405","100","0","0","0","108010404","0","18001542","180010542","0","11999593"
"108010402","0","0","0","0","108010342","0","108010408","0","108010403","100","0","0","0","108010404","0","18001543","180010543","0","18001041"
"108010401","0","0","0","0","108010343","0","108010402","0","108010405","100","0","0","18001644","0","0","18001641","180010641","0","11999692"
"108010403","0","0","0","0","108010344","0","108010402","0","108010405","100","0","0","0","108010404","0","18001642","180010642","0","11999693"
"108010402","0","0","0","0","108010345","0","108010408","0","108010403","100","0","0","0","108010404","0","18001643","180010643","0","18001041"
"108010401","0","0","0","0","108010346","0","108010402","0","108010405","100","0","0","18001744","0","0","18001741","180010741","0","11999792"
"108010403","0","0","0","0","108010347","0","108010402","0","108010405","100","0","0","0","108010404","0","18001742","180010742","0","11999793"
"108010402","0","0","0","0","108010348","0","108010408","0","108010403","100","0","0","0","108010404","0","18001743","180010743","0","18001041"
"108010401","0","0","0","0","108010349","0","108010402","0","108010405","100","0","0","18001844","0","0","18001841","180010841","0","11999892"
"108010403","0","0","0","0","108010350","0","108010402","0","108010405","100","0","0","0","108010404","0","18001842","180010842","0","11999893"
"108010402","0","0","0","0","108010351","0","108010408","0","108010403","100","0","0","0","108010404","0","18001843","180010843","0","18001041"
"108010401","0","0","0","0","108010352","0","108010402","0","108010405","100","0","0","18001944","0","0","18001941","180010941","0","11999692"
"108010403","0","0","0","0","108010353","0","108010402","0","108010405","100","0","0","0","108010404","0","18001942","180010942","0","11999693"
"108010402","0","0","0","0","108010354","0","108010408","0","108010403","100","0","0","0","108010404","0","18001943","180010943","0","18001041"
"108010401","0","0","0","0","108010355","0","108010402","0","108010405","100","0","0","18002044","0","0","18002041","180011041","0","11999792"
"108010403","0","0","0","0","108010356","0","108010402","0","108010405","100","0","0","0","108010404","0","18002042","180011042","0","11999793"
"108010402","0","0","0","0","108010357","0","108010408","0","108010403","100","0","0","0","108010404","0","18002043","180011043","0","18001041"
"108010401","0","0","0","0","108010358","0","108010402","0","108010405","100","0","0","18002144","0","0","18002141","180011141","0","11999892"
"108010403","0","0","0","0","108010359","0","108010402","0","108010405","100","0","0","0","108010404","0","18002142","180011142","0","11999893"
"108010402","0","0","0","0","108010360","0","108010408","0","108010403","100","0","0","0","108010404","0","18002143","180011143","0","18001041"
"108010401","0","0","0","0","108010401","0","108010402","0","108010405","100","0","0","0","0","0","18001042","180010041","0","11999592"
"108010403","0","0","0","0","108010402","0","108010402","0","108010405","100","0","0","0","108010404","0","18001043","180010042","0","11999593"
"108010402","0","0","0","0","108010403","0","108010408","0","108010403","100","0","0","0","108010404","0","18001044","180010043","0","18001041"
"108010501","0","0","0","0","108010501","0","108010503","0","108010506","100","0","0","0","0","0","18001052","180010051","0","11999592"
"108010506","0","0","0","0","108010502","0","108010507","0","108010504","100","0","0","0","108010505","0","18001053","180010052","0","11999593"
"108010503","0","0","0","0","108010503","0","108010508","0","108010501","100","0","0","0","108010507","0","18001054","180010053","0","18001051"
"108010501","0","0","0","0","108010504","0","108010503","0","108010506","100","0","0","18001154","0","0","18001151","180010151","0","11999592"
"108010506","0","0","0","0","108010505","0","108010507","0","108010504","100","0","0","0","108010505","0","18001152","180010152","0","11999593"
"108010503","0","0","0","0","108010506","0","108010508","0","108010501","100","0","0","0","108010507","0","18001153","180010153","0","18001051"
"108010501","0","0","0","0","108010507","0","108010503","0","108010506","100","0","0","18001254","0","0","18001251","180010251","0","11999592"
