442459d95c6f2a4beed36d3e319b74b791460a42d9fd91d7513232d5ffba5c37,b86cb265bf0cebe384b691395e83bc3596b225b977bd84d451a2f05761675d0b,f7dd0afae5c4ed583a4e4c30266e7cc0e19e3a2c57677133d46cd68bac303ce7,a32cba6e513476acb528b732114c200445e50ee76ad2da09358f3a36893f893a,d2bd891c7f16d2090bbbee2f9e50791d2ef57cd1ef8bb35b5e764c3b0ee08635,be14d63cf675c9fc25f8913ddbedcc3c84f24399296cce3c07fc528ab2f0b830,fb43c49ee3d513156d6cb644edbe0bdd7d1b2cf1e02af0f070f2baf7b9ed760b,e4ddeb1bdf10f6d16cbba3884ea4b91b6147f8d2407c41bd81872b7332d3e8d8,63b6f2c31b3d9bb72085622753b113855c309c7f887a01be80a04d6c1c0a33b2,4dc80e8b966d69f0fb4ac3161e7926f927a0190190bdd9671aad5f5a697cc8a8,214e16e5e2649e98ccfb5ffa63ed38498cbb20f309ffafd8af2c41e2a5cf01fa,35b63435487499476cf9a101dcba8ec3deede42fb9fdbeebc467964fa8dcc6f6,9821b800b0248f9d7ad2cc0af82a4e04ce14c35fb0815e252ee4b7eeee9aade5,a14f4c28ea849ade03583101b4a1ee07d78cac68714b554218542145739e7092,f1589b932ad1517ee6755189a8e8ac25ab535d8efe4d1d34120f9f635425923e,48074cdb2c6af07367feed22de72c8d8dcccea492dc66725a5b6cec7e443b159,0609f2f491e9598eeecf34f7b7277619e4b1fa32805ec450fb1bc658b48e24e0,3c85f238e1c4046dbdcfd4708d5677f808f4d391dcb47fce6d36b9d01ad709cc,ed5829b8ed0be8eac6ff972aab4ede40746439403fd09f03d49292e47bacd298,9d1bd007e1ff1300dd323fd53f4c9480b16f36cec1ef2de5499e00e3ec7ac4cd,fb29bb357ad794a4cd6c23caaf823b6d82755d660ff2447956473c0175e7d536,65cbdc132f7b92b2531070c30930c9e50d1b92352583bd92dc23d330651da414,c89be04067f75ebc38d66267b4372d6cbfb8a70fb60347ff7d3424a95e696f62,bfd96acc45b54bde05773f0552b92d8777e8012f1ddf2511005abe13428bd6cd,5d45c0b8ed92e24effeaed047030aaaccbdcfdcf5b0514ff21b1145a538286b6,868973c2d4ac2fd8e1bf0dfb5871d4833be0fb600dc05318c4d781aa6b6505ec,effb61b59648650f58f32b451a8238e7b8bebdf0064276c317f39979a881eced,8d3b6da7b96739706e1bf61552cc5ddcbcd29600987661f3a796215f67b8e7ff
"100701","100201","0","100701","100701","100702","100701","137101","14","100202","1016007","7","100101","1016","101101","100701","103301","0","100205","1","100003","120001","13","90","0","120001","50","2026/03/01 16:00:00"
"100802","106701","0","100801","100801","100801","100801","106301","14","100303","1016008","8","100102","1016","119001","100801","123501","0","100101","1","100003","104601","13","90","0","106301","50","2026/03/01 16:00:00"
"100901","180501","0","100901","100901","100901","100901","103301","14","100202","1016009","9","100303","1016","102601","100901","102101","20","100302","1","100003","102901","13","90","0","102901","50","2026/03/01 16:00:00"
"101005","111401","0","101002","101005","101002","101001","101801","1","100302","1016010","10","100102","1016","105001","101002","103401","26","100101","2","100003","122801","8","90","0","105001","50","2026/03/01 16:00:00"
"101101","101101","0","101106","101105","101106","101101","133601","2","100202","1016011","11","100303","1016","110301","101104","130201","27","100302","2","100003","114701","9","90","0","133601","50","2026/03/01 16:00:00"
"101206","123001","0","101204","101201","101202","101201","105501","3","100202","1016012","12","100101","1016","113401","101204","117101","28","100205","2","100003","105801","10","90","0","117101","50","2026/03/01 16:00:00"
"101306","129701","0","101306","101302","101302","101301","103001","29","100302","1016013","13","100102","1016","102801","101302","135501","0","100101","2","100003","106601","11","90","0","135501","50","2026/03/02 16:00:00"
"101406","132301","0","101402","101402","101405","101401","130901","30","100203","1016014","14","100303","1016","123001","101406","103401","0","100307","2","100003","100701","12","90","0","130901","50","2026/03/02 16:00:00"
"101505","124501","0","101504","101506","101504","101501","111601","22","100202","1016015","15","100101","1016","112701","101505","113601","0","100205","2","100003","133101","4","90","0","113601","50","2026/03/02 16:00:00"
"111602","100801","0","111606","111604","111604","121601","112201","24","100302","1016016","16","100101","1016","135001","111606","134501","0","100305","3","100003","111701","6","90","0","134501","50","2026/03/03 16:00:00"
"111702","101801","0","111706","111702","111702","121701","105501","25","100203","1016017","17","100101","1016","112301","111704","135601","0","100303","3","100003","100701","7","90","0","135601","50","2026/03/03 16:00:00"
"111806","118601","0","111804","111802","111804","121801","113401","0","100203","1016018","18","100101","1016","129001","111806","111601","0","100302","3","100003","108901","19","90","0","118601","50","2026/03/03 16:00:00"
"100101","100201","0","100101","100101","100101","100101","100301","0","100203","1017001","1","100305","1017","105901","100101","125001","0","100303","1","100003","100101","13","90","0","100101","50","2026/04/01 16:00:00"
"100201","106001","0","100201","100201","100201","100201","104901","0","100203","1017002","2","100101","1017","101101","100201","105801","0","100205","1","100003","104701","14","90","0","104701","50","2026/04/01 16:00:00"
"100301","118601","0","100301","100301","100301","100301","107001","0","100304","1017003","3","100102","1017","123001","100301","103701","0","100101","1","100003","100501","13","90","0","100501","50","2026/04/01 16:00:00"
"100402","129001","0","100401","100401","100401","100401","101801","0","100202","1017004","4","100304","1017","118501","100402","103401","0","100302","1","100003","100701","14","90","0","118501","50","2026/04/01 16:00:00"
"100501","100801","0","100501","100501","100501","100501","118001","0","100303","1017005","5","100102","1017","118501","100502","112201","0","100101","1","100003","101401","13","90","0","118001","50","2026/04/01 16:00:00"
"100601","108301","0","100601","100601","100601","100601","102601","0","100202","1017006","6","100304","1017","107701","100601","104601","0","100302","1","100003","104501","14","90","0","104601","50","2026/04/01 16:00:00"
"100701","111001","0","100701","100701","100702","100701","126401","14","100202","1017007","7","100101","1017","124801","100701","120701","0","100205","1","100003","105801","13","90","0","126401","50","2026/04/01 16:00:00"
"100801","110301","0","100801","100801","100801","100801","180301","14","100303","1017008","8","100102","1017","102601","100801","106601","0","100101","1","100003","105401","13","90","0","180301","50","2026/04/01 16:00:00"
"100901","105001","0","100901","100901","100901","100901","103401","14","100202","1017009","9","100303","1017","101801","100901","130201","20","100302","1","100003","122801","13","90","0","122801","50","2026/04/01 16:00:00"
"101002","100201","0","101006","101005","101005","101001","107001","1","100302","1017010","10","100102","1017","131001","101005","135401","26","100101","2","100003","130901","8","90","0","131001","50","2026/04/01 16:00:00"
"101102","101201","0","101102","101101","101105","101101","126101","2","100202","1017011","11","100303","1017","123001","101106","103401","27","100302","2","100003","103301","9","90","0","103301","50","2026/04/01 16:00:00"
"101206","129001","0","101202","101202","101206","101201","129601","3","100202","1017012","12","100101","1017","123001","101206","105501","28","100205","2","100003","100501","10","90","0","129601","50","2026/04/01 16:00:00"
"101302","100801","0","101302","101302","101302","101301","102801","29","100302","1017013","13","100102","1017","101001","101302","103001","0","100101","2","100003","105201","11","90","0","105201","50","2026/04/02 16:00:00"
"101404","110301","0","101402","101404","101406","101401","135601","30","100203","1017014","14","100303","1017","135901","101406","105401","0","100307","2","100003","113901","12","90","0","113901","50","2026/04/02 16:00:00"
"101504","112201","0","101502","101505","101502","101501","103401","22","100202","1017015","15","100101","1017","123501","101505","106601","0","100205","2","100003","114701","4","90","0","106601","50","2026/04/02 16:00:00"
"111606","123001","0","111602","111602","111604","121601","113401","24","100302","1017016","16","100101","1017","136001","111606","108901","0","100305","3","100003","100701","6","90","0","136001","50","2026/04/03 16:00:00"
"111706","135801","0","111702","111705","111705","121701","119201","25","100203","1017017","17","100101","1017","118501","111706","105401","0","100303","3","100003","128801","7","90","0","135801","50","2026/04/03 16:00:00"
"111806","118601","0","111804","111802","111804","121801","111601","0","100203","1017018","18","100101","1017","112201","111804","111701","0","100302","3","100003","108901","19","90","0","118601","50","2026/04/03 16:00:00"
"100101","132801","0","100101","100101","100101","100101","124001","0","100203","1018001","1","100305","1018","132901","100101","124101","0","100303","1","100003","127901","13","90","0","127901","50","2026/05/01 16:00:00"
"100201","128001","0","100201","100201","100201","100201","108501","0","100203","1018002","2","100101","1018","111601","100201","108601","0","100205","1","100003","114501","14","90","0","114501","50","2026/05/01 16:00:00"
"100301","119301","0","100301","100301","100301","100301","119901","0","100304","1018003","3","100102","1018","119201","100301","114401","0","100101","1","100003","124201","13","90","0","124201","50","2026/05/01 16:00:00"
"100401","103601","0","100401","100401","100401","100401","100401","0","100202","1018004","4","100304","1018","106401","100401","100501","0","100302","1","100003","104501","14","90","0","103601","50","2026/05/01 16:00:00"
"100501","104001","0","100501","100501","100501","100501","105301","0","100303","1018005","5","100102","1018","110101","100501","102101","0","100101","1","100003","117101","13","90","0","102101","50","2026/05/01 16:00:00"
"100601","118001","0","100601","100601","100601","100601","105501","0","100202","1018006","6","100304","1018","107001","100601","103301","0","100302","1","100003","105201","14","90","0","107001","50","2026/05/01 16:00:00"
"100701","100801","0","100702","100701","100701","100701","106801","14","100202","1018007","7","100101","1018","106001","100701","126401","0","100205","1","100003","102901","13","90","0","106801","50","2026/05/01 16:00:00"
"100801","101101","0","100801","100801","100801","100801","104401","14","100303","1018008","8","100102","1018","102801","100801","103101","0","100101","1","100003","130001","13","90","0","103101","50","2026/05/01 16:00:00"
"100901","102501","0","100901","100901","100902","100901","129601","14","100202","1018009","9","100303","1018","110301","100901","105401","20","100302","1","100003","127001","13","90","0","110301","50","2026/05/01 16:00:00"
"101006","135001","0","101002","101005","101005","101001","123301","1","100302","1018010","10","100102","1018","123001","101006","106601","26","100101","2","100003","114701","8","90","0","123301","50","2026/05/01 16:00:00"
"101102","100801","0","101104","101102","101105","101101","118001","2","100202","1018011","11","100303","1018","118501","101106","112201","27","100302","2","100003","101401","9","90","0","101401","50","2026/05/01 16:00:00"
"101205","111001","0","101205","101202","101205","101201","123501","3","100202","1018012","12","100101","1018","124501","101205","112701","28","100205","2","100003","106601","10","90","0","111001","50","2026/05/01 16:00:00"
"101304","113401","0","101302","101302","101302","101301","105301","29","100302","1018013","13","100102","1018","105501","101302","103401","0","100101","2","100003","100701","11","90","0","100701","50","2026/05/02 16:00:00"
"101406","136001","0","101406","101401","101402","101401","105501","30","100203","1018014","14","100303","1018","110301","101404","135601","0","100307","2","100003","105801","12","90","0","135601","50","2026/05/02 16:00:00"
"101506","129001","0","101502","101502","101504","101501","111601","22","100202","1018015","15","100101","1018","112201","101504","103401","0","100205","2","100003","108901","4","90","0","112201","50","2026/05/02 16:00:00"
"111604","110301","0","111602","111605","111605","121601","130901","24","100302","1018016","16","100101","1018","105501","111602","103401","0","100305","3","100003","120001","6","90","0","130901","50","2026/05/03 16:00:00"
"111706","129001","0","111704","111705","111704","121701","112201","25","100203","1018017","17","100101","1018","135001","111706","111701","0","100303","3","100003","127001","7","90","0","135001","50","2026/05/03 16:00:00"
"111806","118601","0","111802","111804","111802","121801","101801","0","100203","1018018","18","100101","1018","129001","111806","100501","0","100302","3","100003","113901","19","90","0","118601","50","2026/05/03 16:00:00"
"100101","108801","0","100101","100101","100101","100101","108701","0","100203","1019001","1","100305","1019","124601","100101","108901","0","100303","1","100003","114701","13","90","0","114701","50","2026/06/01 16:00:00"
"100201","133501","0","100201","100201","100201","100201","120701","0","100203","1019002","2","100101","1019","112001","100201","111801","0","100205","1","100003","111901","14","90","0","111901","50","2026/06/01 16:00:00"
"100301","112101","0","100301","100301","100301","100301","133201","0","100304","1019003","3","100102","1019","124701","100301","120801","0","100101","1","100003","136501","13","90","0","136501","50","2026/06/01 16:00:00"
"100401","105001","0","100401","100401","100401","100401","103401","0","100202","1019004","4","100304","1019","101801","100401","104501","0","100302","1","100003","105201","14","90","0","105201","50","2026/06/01 16:00:00"
"100501","102601","0","100501","100501","100501","100501","119101","0","100303","1019005","5","100102","1019","104601","100501","109501","0","100101","1","100003","104501","13","90","0","104601","50","2026/06/01 16:00:00"
"100601","100201","0","100601","100601","100601","100601","126101","0","100202","1019006","6","100304","1019","101101","100601","100501","0","100302","1","100003","100701","14","90","0","126101","50","2026/06/01 16:00:00"
"100701","107101","0","100701","100701","100701","100701","117701","14","100202","1019007","7","100101","1019","126701","100701","130001","0","100205","1","100003","104701","13","90","0","130001","50","2026/06/01 16:00:00"
"100802","123001","0","100801","100801","100801","100801","104801","14","100303","1019008","8","100102","1019","110301","100801","102101","0","100101","1","100003","102901","13","90","0","102901","50","2026/06/01 16:00:00"
"100902","129001","0","100901","100901","100901","100901","113401","14","100202","1019009","9","100303","1019","123001","100902","117101","20","100302","1","100003","108901","13","90","0","123001","50","2026/06/01 16:00:00"
"101005","111001","0","101005","101002","101004","101001","110301","1","100302","1019010","10","100102","1019","123001","101006","180301","26","100101","2","100003","105401","8","90","0","110301","50","2026/06/01 16:00:00"
"101106","129001","0","101102","101105","101102","101101","103401","2","100202","1019011","11","100303","1019","105501","101102","106601","27","100302","2","100003","114701","9","90","0","106601","50","2026/06/01 16:00:00"
"101206","123001","0","101202","101202","101205","101201","121101","3","100202","1019012","12","100101","1019","112201","101204","105501","28","100205","2","100003","100701","10","90","0","100701","50","2026/06/01 16:00:00"
"101304","112201","0","101302","101301","101302","101301","105501","29","100302","1019013","13","100102","1019","101801","101302","103401","0","100101","2","100003","103301","11","90","0","103301","50","2026/06/02 16:00:00"
"101402","100801","0","101405","101405","101406","101401","134501","30","100203","1019014","14","100303","1019","135001","101406","117301","0","100307","2","100003","130901","12","90","0","134501","50","2026/06/02 16:00:00"
"101502","100201","0","101501","101505","101506","101501","137101","22","100202","1019015","15","100101","1019","101101","101501","103301","0","100205","2","100003","120001","4","90","0","137101","50","2026/06/02 16:00:00"
"111606","129001","0","111604","111605","111605","121601","123301","24","100302","1019016","16","100101","1019","137601","111606","111701","0","100305","3","100003","127001","6","90","0","137601","50","2026/06/03 16:00:00"
"111706","129001","0","111702","111704","111702","121701","105501","25","100203","1019017","17","100101","1019","136001","111706","103401","0","100303","3","100003","117101","7","90","0","105501","50","2026/06/03 16:00:00"
"111806","118601","0","111802","111802","111804","121801","112201","0","100203","1019018","18","100101","1019","135001","111806","101801","0","100302","3","100003","108901","19","90","0","118601","50","2026/06/03 16:00:00"
"100101","106001","0","100101","100101","100101","100101","106601","0","100203","1020001","1","100305","1020","105901","100101","106501","0","100303","1","100003","105801","13","90","0","105801","50","2026/07/01 16:00:00"
"100201","101401","0","100201","100201","100201","100201","102101","0","100203","1020002","2","100101","1020","101101","100201","104601","0","100205","1","100003","102301","14","90","0","102301","50","2026/07/01 16:00:00"
"100301","132301","0","100301","100301","100301","100301","132501","0","100304","1020003","3","100102","1020","118201","100301","105501","0","100101","1","100003","100901","13","90","0","100901","50","2026/07/01 16:00:00"
"100401","105001","0","100401","100401","100401","100401","105501","0","100202","1020004","4","100304","1020","101801","100401","102801","0","100302","1","100003","104801","14","90","0","104801","50","2026/07/01 16:00:00"
"100502","118501","0","100501","100501","100501","100501","102801","0","100303","1020005","5","100102","1020","123001","100502","103401","0","100101","1","100003","105201","13","90","0","123001","50","2026/07/01 16:00:00"
"100601","101101","0","100601","100601","100601","100601","105401","0","100202","1020006","6","100304","1020","110301","100601","100501","0","100302","1","100003","100701","14","90","0","105401","50","2026/07/01 16:00:00"
"100701","106001","0","100701","100701","100701","100701","117501","14","100202","1020007","7","100101","1020","108201","100701","112701","0","100205","1","100003","100501","13","90","0","112701","50","2026/07/01 16:00:00"
"100801","121101","0","100801","100801","100801","100801","126101","14","100303","1020008","8","100102","1020","117301","100801","130901","0","100101","1","100003","105301","13","90","0","105301","50","2026/07/01 16:00:00"
"100901","110301","0","100901","100901","100901","100901","180301","14","100202","1020009","9","100303","1020","104801","100901","105401","20","100302","1","100003","102901","13","90","0","180301","50","2026/07/01 16:00:00"
"101005","124501","0","101002","101004","101002","101001","102801","1","100302","1020010","10","100102","1020","123501","101005","103001","26","100101","2","100003","109001","8","90","0","102801","50","2026/07/01 16:00:00"
"101105","111001","0","101106","101104","101105","101101","130101","2","100202","1020011","11","100303","1020","118501","101106","135301","27","100302","2","100003","113601","9","90","0","135301","50","2026/07/01 16:00:00"
"101206","129001","0","101201","101202","101202","101201","105501","3","100202","1020012","12","100101","1020","129601","101206","104901","28","100205","2","100003","108901","10","90","0","129601","50","2026/07/01 16:00:00"
"101302","101801","0","101302","101305","101305","101301","124101","29","100302","1020013","13","100102","1020","100901","101302","103401","0","100101","2","100003","128301","11","90","0","128301","50","2026/07/02 16:00:00"
"101405","124501","0","101405","101405","101405","101401","112701","30","100203","1020014","14","100303","1020","113401","101404","119201","0","100307","2","100003","128801","12","90","0","119201","50","2026/07/02 16:00:00"
"101502","100801","0","101506","101504","101504","101501","112201","22","100202","1020015","15","100101","1020","135001","101506","134501","0","100205","2","100003","111701","4","90","0","112201","50","2026/07/02 16:00:00"
"111606","123001","0","111601","111605","111606","121601","137101","24","100302","1020016","16","100101","1020","101101","111601","103301","0","100305","3","100003","120001","6","90","0","120001","50","2026/07/03 16:00:00"
"111706","129001","0","111702","111702","111704","121701","113401","25","100203","1020017","17","100101","1020","101801","111702","105501","0","100303","3","100003","108901","7","90","0","113401","50","2026/07/03 16:00:00"
"111806","118601","0","111802","111805","111804","121801","111601","0","100203","1020018","18","100101","1020","135001","111806","100501","0","100302","3","100003","127001","19","90","0","118601","50","2026/07/03 16:00:00"
