5a90afce3a42dc0f840981c54668122e2c74266994a64289cb0e7d5a52086a68,9ed63df46bdbda29fd7e61c2d75382b579c301c96415eaa2653c6583e0d148a1,230c4d66b75741baf3dfce952861d7ab65a85b2ac9b5dd79483e178f04f291de,127e753e2ad2ee9d4ada4961f80c66a1ae96e54990b12db056254d9a7266e11d,63e3a4ee710a6df7d1c8023769192e3f8df17453a3eb423a51cdd73652c970f2,01d48cf1cfa3993ad8c9f3068ed7afe6b7438e0147690f002fb932bc3418f5c2,b46fd95f5aad3ebd64c01a0785928652bae42592e4c0e7edab6928649cf540ec,0b13d7b903009e025d9aaadfce1fc1996443c141867de4f3624c6e17e1820c30,5e9380f446f95dd42251ae09474d92b0ba4362a2abeaa741272bb618130f0e0d
"1","1","2","0","4","112601","欸，如果把這魔物料理\n說成布丁的話\n大家會吃嗎","0","3853"
"4","1","2","0","101","112601","欸嘿嘿\n一直以來謝謝你！\n我接收到你的力量囉～","0","3854"
"8","1","2","0","102","112601","怎麼啦～\n你被小未央的魅力\n迷倒了嗎？","0","3855"
"1","1","2","0","1","112601","早安啊～！\n一天才正要開始\n提振士氣吧！","1","3856"
"1","1","2","0","2","112601","肚子餓了～…\n喂喂，一起吃\n午餐吧～","2","3857"
"1","1","2","0","3","112601","嗚哇～…\n有點想睡了\n差不多該休息了吧","3","3858"
"1","1","3","0","2","112601","哇，好鬆軟～！\n練習後的疲累\n瞬間不見了☆","0","3860"
"1","1","3","0","3","112601","這是什麼…好可愛—！\n得快點告訴\n島村村才行！","0","3861"
"1","1","3","0","4","112601","呼～…\n嗯，這是我\n喜歡的香味～♪","0","3862"
"1","1","3","0","5","112601","好溫暖喔～♪\n…啊～我不想\n離開這裡了！","0","3863"
"1","1","3","0","7","112601","哇，好好吃——！\n吃了這個\n心情都嗨起來了♪","0","3865"
"1","1","3","0","8","112601","嗯嗯…\n這樣啊…！\n長知識了，噗咿☆","0","3866"
"12","1","1","0","103","100101","為什麼心跳\n慢不下來呢…？\n都是騎士先生的錯！","0","3868"
"12","1","2","0","103","100101","只有我如此\n心跳加速嗎…騎士先生\n又是什麼感覺呢…？","0","3869"
"12","1","1","0","103","100201","為了能親口\n和騎士先生告白\n得事先練習才行…","0","3870"
"12","1","2","0","103","100201","騎士先生…我最喜歡\n…騎、騎士先生！？\n你怎麼在這裡！？","0","3871"
"12","1","1","0","103","100301","傷腦筋…\n光是他不在\n竟然就讓我\n感到如此寂寞…","0","3872"
"12","1","2","0","103","100301","這個嘛…\n今天就不要訓練，\n我想要…兩人\n悠閒的渡過…","0","3873"
"1","1","1","0","1","112501","偶像該有的心理準備…\n該抱有怎麼樣的想法\n比較合適呢","0","3874"
"1","1","1","0","2","112501","要開始新事物之前\n都很令人興奮呢\n所以我最近很開心","0","3875"
"1","1","1","0","3","112501","雖然作為冒險者時\n每天都過得手忙腳亂…\n擁有目標後就不同了呢","0","3876"
"1","1","1","0","4","112501","肚子有點餓了…\n要來吃一顆\n巧克力嗎","0","3877"
"1","1","1","0","5","112501","卯月和未央\n都非常地努力\n我可不能輸呢","0","3878"
"4","1","1","0","101","112501","練習中，有時會覺得\n有誰、哪個部份\n做得不夠好","0","3879"
"8","1","1","0","102","112501","最重要的是笑容…\n好像有某個很重要的人\n這麼對我說過","0","3880"
"1","1","2","0","1","112501","怎麼了，有什麼事嗎？\n要是有我能幫忙的事\n儘管告訴我吧","0","3881"
"1","1","2","0","2","112501","舉止很端正嗎？\n也許是平常就有在鍛鍊\n自然而然就變成這樣了","0","3882"
"1","1","2","0","3","112501","剛剛去散步時\n遇到了小狗耶\n是很親人的狗狗喔","0","3883"
"1","1","2","0","4","112501","現在要去冒險？\n那我也要去\n前衛的工作就交給我吧","0","3884"
"4","1","2","0","101","112501","我本來正準備\n要去練習的\n你可以幫個忙嗎？","0","3885"
"8","1","2","0","102","112501","接下蒼藍之劍吧！\n咦，你問我在做什麼？\n只是在做發聲練習罷了","0","3886"
"1","1","2","0","1","112501","早安，今天還真早\n今天還沒有委託\n就悠閒一點吧","1","3887"
"1","1","2","0","2","112501","差不多要中午了呢\n嗯，今天\n要吃什麼呢…","2","3888"
"1","1","2","0","3","112501","已經這麼晚了…\n明天還要早起\n得趕快睡才行","3","3889"
"1","1","3","0","2","112501","練習好累啊\n稍微\n休息一下好了","0","3891"
"1","1","3","0","3","112501","呵呵，這種可愛\n又柔軟的東西\n讓人忍不住想摸呢","0","3892"
"1","1","3","0","4","112501","嗯，好香喔…\n有這種東西的話\n讓人能放鬆下來，真好","0","3893"
"1","1","3","0","5","112501","溫暖的地方\n因為很舒服，\n讓人感覺很悠閒呢","0","3894"
"1","1","3","0","7","112501","練習一認真起來\n就會開始餓了\n得先吃點東西才行…！","0","3896"
"1","1","3","0","8","112501","得學習更多\n關於偶像的事情\n然後有所成長才行","0","3897"
"1","1","1","0","1","111001","啊，好想知道…\n無論什麼事情\n總之就是好想知道…","0","3899"
"1","1","1","0","2","111001","啊啊，好想睡…\n無論何時何地\n反正就是好想睡…","0","3900"
"1","1","1","0","3","111001","你啊，要注意點\n要是邊走邊發呆的話\n啊——！　跌倒了…","0","3901"
"1","1","1","0","4","111001","從深月老師那裡拿到的\n新款營養食品…沒有\n適合的實驗對象嗎","0","3902"
"1","1","1","0","5","111001","8歲的優妮已經\n潛入了咲戀育幼院\n怎麼了嗎？","0","3903"
"4","1","1","0","101","111001","你身為\n優妮們的同志，\n我為你感到驕傲喔","0","3904"
"8","1","1","0","102","111001","我想要享受青春\n喂，你要不要\n跟我一起享受青春啊","0","3905"
"1","1","2","0","1","111001","嗯，這樣啊。\n我也這麼認為。\n……咦，怎麼了嗎？","0","3906"
"1","1","2","0","2","111001","等等，別和我說話啦。\n要把剛剛的靈感記下…\n…啊啊，忘記了！","0","3907"
"1","1","2","0","3","111001","走路的方式很漂亮？\n你現在才在\n說些什麼啊","0","3908"
"1","1","2","0","4","111001","我的血型？\n我是大剌剌的O型。\n有什麼意見嗎","0","3909"
"4","1","2","0","101","111001","你的聲音會讓\n情緒高昂呢…\n我想分析一下這聲波","0","3910"
"8","1","2","0","102","111001","真奇怪…最近\n只要跟你說話\n心跳就會亂掉","0","3911"
"1","1","2","0","1","111001","哇，早上了。\n差不多該睡了，整個\n早上不睡對身體不好","1","3912"
"1","1","2","0","2","111001","嗯，到中午啦…\n今天的午餐\n來吃營養品定食吧","2","3913"
"1","1","2","0","3","111001","已經晚上啦，\n差不多該起床啦。\n今天也要過得很充實！","3","3914"
"1","1","3","0","2","111001","哇～\n副交感神經…\n佔了優勢…呵呵呵","0","3916"
"1","1","3","0","3","111001","好像可愛過頭了…\n不太適合\n性感的優妮呢…","0","3917"
"1","1","3","0","4","111001","哇啊啊啊…\n好香…\n啊啊…真棒…","0","3918"
"1","1","3","0","5","111001","火焰很棒啊\n那正是人類\n故事發展的起源","0","3919"
"1","1","3","0","7","111001","嗚喔喔！\n好好奇\n每個固態食物的原理！","0","3921"
"1","1","3","0","8","111001","好書會讓人忘記時間\n…嗯，下次\n把棉被帶來吧","0","3922"
"12","1","1","0","103","101201","閃亮亮☆\n初音\n沒有什麼辦不到的☆","0","3924"
"12","1","2","0","103","101201","和你在一起的時間\n拿來睡覺\n實在太浪費了～","0","3925"
"1","1","2","0","1","192101","切嚕～☆","0","3933"
"1","1","1","0","1","110901","切嚕～☆\n今天的琪愛兒\n也很可愛吧～？","0","3951"
"1","1","1","0","2","110901","會不會有什麼\n有趣的事物呢～","0","3952"
"1","1","1","0","3","110901","琪愛兒喜歡\n甜甜的咖啡拿鐵！\n指教多多～☆","0","3953"
"1","1","1","0","4","110901","學長，你很閒吧哦？\n琪愛兒來陪你玩\n也沒關係哦？","0","3954"
"1","1","1","0","5","110901","哈啊…喜歡…\n慈樂之音太神了…\n我要追隨一輩子…","0","3955"
"4","1","1","0","101","110901","學長，好閒喔～\n你理我嘛～\n砰！砰！","0","3956"
"8","1","1","0","102","110901","學長，\n請我吃點東西～！\n是說…不請我也行啦，\n我們來玩嘛…","0","3957"
"1","1","2","0","1","110901","咦，有什麼事嗎？\n如果是要表白的話，\n就不用了啦。","0","3958"
"1","1","2","0","2","110901","你安靜點！\n我現在在做腦內訓練\n擺出超可愛的姿勢耶！","0","3959"
"1","1","2","0","3","110901","走路很輕盈？\n啊…因為我有學\n舞蹈的關係吧？","0","3960"
"1","1","2","0","4","110901","琪愛兒的血型？\n我是大型新人的О型，\n有什麼問題嗎？","0","3961"
"4","1","2","0","101","110901","學長你會不經意\n發出很好聽的聲音呢，\n雖然這樣說很奇怪啦","0","3962"
"8","1","2","0","102","110901","咦，有什麼事嗎？\n如果偶爾的話，\n表白也是可以啦","0","3963"
"1","1","2","0","1","110901","早安～切嚕～☆\n嗨嗨要跟我一起嗎～？","1","3964"
"1","1","2","0","2","110901","今天的午餐\n要在哪裡\n打卡呢～？","2","3965"
"1","1","2","0","3","110901","晚安切嚕嚕☆\n嗨嗨要跟我一起嗎～？","3","3966"
"1","1","3","0","2","110901","柔軟舒適的切嚕\n簡稱，軟嚕♪","0","3968"
"1","1","3","0","3","110901","可愛的這孩子與\n可愛的琪愛兒！\n太～上～鏡～了！","0","3969"
"1","1","3","0","4","110901","可愛的香味～！\n都帶回去吧！\n呼…","0","3970"
"1","1","3","0","5","110901","棉花糖\n沒烤過\n就不可愛？","0","3971"
"1","1","3","0","7","110901","琪愛兒是吃東西\n也不太會胖的\n體質哦～！","0","3973"
"1","1","3","0","8","110901","我喜歡看書喔\n單純地很開心，\n有反差萌對吧？","0","3974"
"1","1","1","0","1","112701","大家看我的眼神\n都不一樣呢\n嘛，我是不在意啦","0","3976"
"1","1","1","0","2","112701","今天也好累～\n沒有幹勁了，\n來去睡吧","0","3977"
"1","1","1","0","3","112701","有沒有人能代替我\n去工作呢？","0","3978"
"1","1","1","0","4","112701","勞動之後吃的\n紅豆麵包最讚了～","0","3979"
"1","1","1","0","5","112701","在工作的空檔\n稍微喘口氣吧\n啊～橡子好好吃～","0","3980"
"4","1","1","0","101","112701","反正拿到報酬了，\n來買點什麼\n給那傢伙吧","0","3981"
"8","1","1","0","102","112701","下次休假我想和那傢伙\n一整天懶洋洋地\n度過呢～","0","3982"
"1","1","2","0","1","112701","我是被人誇獎\n就會成長的類型喔，\n所以快誇我快誇我！","0","3983"
"1","1","2","0","2","112701","哦，慰勞品嗎？\n你真機靈呢，\n謝謝","0","3984"
"1","1","2","0","3","112701","有新的委託？\n今天已經不行了～\n關門了～","0","3985"
"1","1","2","0","4","112701","我、我才沒在偷懶哦！\n我只是稍微\n休息一下而已！","0","3986"
"4","1","2","0","101","112701","欸，我們一起\n去偷懶吧？\n工作過頭可不好哦","0","3987"
"8","1","2","0","102","112701","待在你身邊時，\n可以舒緩\n工作的疲累呢～","0","3988"
"1","1","2","0","1","112701","唉…得起床了。\n辛苦的勞動\n要開始了～","1","3989"
"1","1","2","0","2","112701","嗚，中午\n吃太多紅豆麵包了…\n好難受…好睏…","2","3990"
"1","1","2","0","3","112701","明天沒有工作，\n就來熬個\n通宵吧～","3","3991"
"1","1","3","0","2","112701","會不自覺像貓咪一樣\n縮得圓滾滾的～\n不過我是松鼠喔","0","3993"
"1","1","3","0","3","112701","毛茸茸的～\n和人家的尾巴\n勢均力敵很厲害呢～","0","3994"
"1","1","3","0","4","112701","要是有紅豆麵包\n味道的香氛\n就好了呢～","0","3995"
"1","1","3","0","5","112701","這股溫暖\n還真是危險啊～\n會喪失\n勞動意願啦～","0","3996"
"1","1","3","0","7","112701","因為拚命工作了，\n就算拚命地吃\n也是零卡路里哦！","0","3998"
"1","1","3","0","8","112701","就算是我\n偶爾也會讀讀書啦，\n雖然完全不適合我呢","0","3999"
"12","1","1","0","103","104601","我製作的\n原創鯛魚燒…\n那傢伙，\n會開心嗎喵？","0","4001"
"12","1","2","0","103","104601","啊，歡迎回來喵～♪\n欸嘿嘿…能夠\n對你說歡迎回來，\n感覺好開心喵♪","0","4002"
"1","1","1","0","1","112801","就讓你\n見識一下\n開拓精神啦！","0","4003"
"1","1","1","0","2","112801","一穿上這件盔甲，\n就感受到\n緊張感了啦","0","4004"
"1","1","1","0","3","112801","喝下剛擠出的牛奶，\n今天一整天\n也要加油啦！","0","4005"
"1","1","1","0","4","112801","想讓大家都\n品嚐看看\n牧場的乳製品啦！","0","4006"
"1","1","1","0","5","112801","這裡真不錯的啦\n好想也帶我們家的\n動物們過來呢","0","4007"
"4","1","1","0","101","112801","大家明明都比我\n還年輕，工作起來\n真的很出色呢","0","4008"
"8","1","1","0","102","112801","不管是牧場還是\n公會的大家，我都會\n照顧好一切的啦！","0","4009"
"1","1","2","0","1","112801","好，\n今天也會很忙哦。\n打起精神吧！","0","4010"
"1","1","2","0","2","112801","噢，老哥，\n你來得正好！\n我們一起\n去城裡兜售商品吧！","0","4011"
"1","1","2","0","3","112801","牧場工作培養出的實力\n如果也能用在戰鬥上，\n就是一石二鳥的啦！","0","4012"
"1","1","2","0","4","112801","疲憊的時候就吃\n牧場生產的牛奶點心\n來補給糖分吧","0","4013"
"4","1","2","0","101","112801","這是牧場的\n新產品，\n我想讓老哥\n第一個試吃","0","4014"
"8","1","2","0","102","112801","一直顧著工作可不行啦\n我的腿讓你躺，\n過來這裡吧","0","4015"
"1","1","2","0","1","112801","呼啊啊…\n酪農家的早晨\n可真早呀…","1","4016"
"1","1","2","0","2","112801","吃飯時間的啦！\n肚子餓的話酪農的工作\n跟戰鬥都做不到啦！","2","4017"
"1","1","2","0","3","112801","差不多該睡了！\n要有健全的笑容\n需要先有健全的肉體！","3","4018"
"1","1","3","0","2","112801","像牧草一樣\n軟呼呼的啦～","0","4020"
"1","1","3","0","3","112801","這孩子的眼睛\n和伊麗莎白很像呢","0","4021"
"1","1","3","0","4","112801","好香的味道～\n我疲憊的身體\n感受好深刻啦～","0","4022"
"1","1","3","0","5","112801","好溫暖啊～\n也在牧場\n放一個看看好了～","0","4023"
"1","1","3","0","7","112801","好吃啦！\n感覺得到\n生産者的講究呢","0","4025"
"1","1","3","0","8","112801","不管是酪農工作和戰鬥\n都要先習得知識的啦！","0","4026"
"1","1","1","0","1","113001","跳，跳♪\n多虧了這衣服，\n身體好輕盈…♪","0","4028"
"1","1","1","0","2","113001","趁現在\n先整理一下房間吧…\n如果大家開心的話\n就好了","0","4029"
"1","1","1","0","3","113001","耳朵和尾巴…這件衣服\n真的好像\n兔子先生呢","0","4030"
"1","1","1","0","4","113001","怎麼覺得有股\n前輩的氣息…\n是我多心了嗎？","0","4031"
"1","1","1","0","5","113001","如果模仿兔子先生的話\n應該就不會被說\n沒存在感了吧？\n我、我是步未蹦♪","0","4032"
"4","1","1","0","101","113001","欸嘿嘿…\n能夠看到\n和平常不同的前輩\n真開心♪","0","4033"
"8","1","1","0","102","113001","能在書中世界\n與前輩旅行…\n真是太幸福了，\n會遭到天譴的…","0","4034"
"1","1","2","0","1","113001","盯～…啊！？\n抱、抱歉！\n我沒想到\n你會跟我搭話！","0","4035"
"1","1","2","0","2","113001","前輩就在身邊…\n太、太幸福了\n好像快昏倒了！","0","4036"
"1","1","2","0","3","113001","呃、嗯…那個…！\n嗚嗚…一面對\n前輩\n就好緊張喔…","0","4037"
"1","1","2","0","4","113001","唔！？\n從正、正面看前輩\n對我來說\n太神聖了…！","0","4038"
"4","1","2","0","101","113001","前輩…那個…\n要、要不要\n一起粗飯啊！\n嗚嗚…舌頭又打結了…","0","4039"
"8","1","2","0","102","113001","前、前輩…\n我泡了\n花草茶，\n要一起喝嗎…？","0","4040"
"1","1","2","0","1","113001","前、前輩！\n早安！\n欸嘿嘿，像練習時一樣\n完美地說出口了♪","1","4041"
"1","1","2","0","2","113001","啊，已經中午了呢，\n還好\n有帶著時鐘","2","4042"
"1","1","2","0","3","113001","都這麼晚了…\n該準備\n睡覺了呢","3","4043"
"1","1","3","0","2","113001","啊…有一點\n前輩的味道…\n欸嘿嘿，真幸福♪","0","4045"
"1","1","3","0","3","113001","…我也想當個\n兔子先生娃娃\n待在前輩的身邊…啊！\n我在想什麼啦…！","0","4046"
"1","1","3","0","4","113001","啊，好香…\n前輩也會喜歡\n這種味道嗎？","0","4047"
"1","1","3","0","5","113001","要是前輩\n在身旁的話，\n一定會更溫暖的說…♪","0","4048"
"1","1","3","0","7","113001","好好吃…但是，\n要是能和前輩\n一起吃的話，應該會\n更好吃吧…","0","4050"
"1","1","3","0","8","113001","兔子先生\n會挖洞啊…\n等我想躲起來時候\n也來挖挖看好了？","0","4051"
"1","1","1","0","1","180501","若像涅比亞大人一樣，\n可以飛來飛去\n好像也不錯…","0","4053"
"1","1","1","0","2","180501","為了能和了不起的主人\n比肩而行\n得更加精進自己才行","0","4054"
"1","1","1","0","3","180501","每月的伙食費\n變多了，\n真的非常抱歉…","0","4055"
"1","1","1","0","4","180501","汪汪主人，\n會不會對這個姿態\n感到驚喜呢…？","0","4056"
"1","1","1","0","5","180501","即使不在主人身邊，\n還是能感受到\n和主人的羈絆…","0","4057"
"4","1","1","0","101","180501","這個公會小屋\n是大家的歸宿…\n就由在下來守護","0","4058"
"8","1","1","0","102","180501","無論是什麼樣的未來\n在等著在下，\n在下會與主人生死與共","0","4059"
"1","1","2","0","1","180501","您要出門嗎？\n那麼就由\n在下陪同吧","0","4060"
"1","1","2","0","2","180501","無論是什麼時候\n都再也不想\n和主人分開了…","0","4061"
"1","1","2","0","3","180501","您有什麼\n煩惱嗎？\n任何事都能和在下…","0","4062"
"1","1","2","0","4","180501","請主人\n盡情\n放鬆心情","0","4063"
"4","1","2","0","101","180501","這羽翼\n能將主人引導至更遠…\n更高的所在","0","4064"
"8","1","2","0","102","180501","主人、主人…♪\n待在您身邊太高興了，\n不小心就…","0","4065"
"1","1","2","0","1","180501","早安，\n在下今天也會\n全力輔助主人的","1","4066"
"1","1","2","0","2","180501","今天也給\n努力的主人\n一個章…來！","2","4067"
"1","1","2","0","3","180501","要是睡不著的話，\n就讓在下\n獻上一首搖籃曲","3","4068"
"1","1","3","0","2","180501","軟綿綿的…\n簡直就像\n主人一樣柔軟","0","4070"
"1","1","3","0","3","180501","你也要\n和主人一起玩嗎？\n那可是很幸福的時光♪","0","4071"
"1","1","3","0","4","180501","主人那溫柔、又令人\n心癢難耐的味道，\n令人無法抗拒的著迷","0","4072"
"1","1","3","0","5","180501","感覺到\n和主人心意相通時\n的那股溫暖","0","4073"
"1","1","3","0","7","180501","不行…！\n變回原本的模樣後，\n還會不小心再吃…！","0","4075"
"1","1","3","0","8","180501","要念給主人聽的\n繪本…就選擇\n以妖精為主角的故事吧","0","4076"
"12","1","1","0","103","104801","…我明明一直以弟弟\n的角度在看他的說…\n該怎麼辦才好…？","0","4078"
"12","1","2","0","103","104801","如、如果你\n有空的話…\n要、要不要和我\n兩個人一起…訓練啊？","0","4079"
"1","1","1","0","1","112901","已經盛裝打扮好了，\n接下來只要等哥哥來\n就好了～♪","0","4080"
"1","1","1","0","2","112901","把哥哥的周圍都\n打理乾淨～就是這樣，\n證明是能幹的妹妹！","0","4081"
"1","1","1","0","3","112901","啊，衣服脫線了，\n這種程度的話，\n我能自己補好…！","0","4082"
"1","1","1","0","4","112901","打扮成這樣走在路上，\n平常見慣的風景\n也會變得不同呢","0","4083"
"1","1","1","0","5","112901","也得好好讀書，\n…但是自己一個人\n好難集中注意力～","0","4084"
"4","1","1","0","101","112901","最愛哥哥的妹妹\n在等著你喔～\n…還沒好嗎～","0","4085"
"8","1","1","0","102","112901","為了哥哥\n而掃地洗衣的我，\n還真像個妻子…\n…欸嘿嘿～","0","4086"
"1","1","2","0","1","112901","哥～哥！\n一起來\n縫衣服吧！","0","4087"
"1","1","2","0","2","112901","是不是想好好疼愛\n你可愛的妹妹了呢？\n放馬過來吧♪","0","4088"
"1","1","2","0","3","112901","哇，嚇我一跳～\n哥哥真是的，\n真是個搗蛋鬼～","0","4089"
"1","1","2","0","4","112901","要不要一起去\n買東西呢？\n這是和妹妹的約會喔♪","0","4090"
"4","1","2","0","101","112901","哥哥…可不可以\n摸摸我的頭？\n欸嘿嘿，這最棒了♪","0","4091"
"8","1","2","0","102","112901","最愛哥哥了♪\n要說幾遍我都願意！\n我最愛哥哥了♪","0","4092"
"1","1","2","0","1","112901","早啊～哥哥！\n是妹妹的\n晨喚時間喔♪","1","4093"
"1","1","2","0","2","112901","差不多該休息了呢！\n用甜甜的點心\n提振精神～！","2","4094"
"1","1","2","0","3","112901","嚴禁熬夜！\n但是還想再\n多聊一下天呢～","3","4095"
"1","1","3","0","2","112901","好柔軟！\n真想和哥哥\n一起坐呢…♪","0","4097"
"1","1","3","0","3","112901","這娃娃的\n可愛度…嗯～\n我可不能輸…！","0","4098"
"1","1","3","0","4","112901","在香味上也不能馬虎，\n我會變一個\n完美的妹妹的！","0","4099"
"1","1","3","0","5","112901","呼～暖暖的～\n真想和哥哥\n一起取暖呢…♪","0","4100"
"1","1","3","0","7","112901","這還真讓人停不下來，\n嚼嚼…多少我都\n吃得下去","0","4102"
"1","1","3","0","8","112901","這個感覺能拿來\n當作設計的參考！\n我也能夠做得出來嗎","0","4103"
"1","1","1","0","1","106601","好無聊…\n有沒有什麼\n好玩的事？","0","4105"
"1","1","1","0","2","106601","今天也沒有\n幫派的工作，\n可閒著呢","0","4106"
"1","1","1","0","3","106601","咿嗚！　我的尾巴\n可是一點也都\n不好吃喔？","0","4107"
"1","1","1","0","4","106601","呼…看來\n那件事還沒\n被老大發現…","0","4108"
"1","1","1","0","5","106601","下剋上…真是個好字\n是說，老大\n沒問什麼對吧…？","0","4109"
"4","1","1","0","101","106601","有天一定會\n變成了不起的人！\n相信我！","0","4110"
"8","1","1","0","102","106601","等我覺醒後，\n一定會變得\n比誰都強！","0","4111"
"1","1","2","0","1","106601","怎麼了？\n若是貢品的話\n我隨時歡迎喔！","0","4112"
"1","1","2","0","2","106601","就算是我，該做的時候\n也會好好做的！\n就怕時機不到！","0","4113"
"1","1","2","0","3","106601","要玩文字接龍嗎？\n真有膽子啊，\n放馬過來吧！","0","4114"
"1","1","2","0","4","106601","大哥看起來\n還真閒…\n好羨慕喔","0","4115"
"4","1","2","0","101","106601","想要我陪你？\n真是的…可以喔\n真拿你沒辦法耶","0","4116"
"8","1","2","0","102","106601","大哥\n就交給我\n來守護！","0","4117"
"1","1","2","0","1","106601","能幹的幫派成員\n都起得早…\n呼哈哈…","1","4118"
"1","1","2","0","2","106601","肚子餓了，\n我要去找東西吃，\n大哥請我吧！","2","4119"
"1","1","2","0","3","106601","呼哈哈…咕噥…\n我還沒睡著喔","3","4120"
"1","1","3","0","2","106601","呼～…\n我一步都不想\n離開這椅子","0","4122"
"1","1","3","0","3","106601","毛絨絨的真是舒服\n就讓你…\n當我的小弟吧","0","4123"
"1","1","3","0","4","106601","有種\n好時髦的味道…","0","4124"
"1","1","3","0","5","106601","哼哼――哼！\n我的龍息\n火力還比較強！","0","4125"
"1","1","3","0","7","106601","很了解\n要給我什麼樣的貢品嘛\n我會吃光的","0","4127"
"1","1","3","0","8","106601","哼嗯…\n沒有更有趣\n的書嗎？","0","4128"
"1","1","1","0","1","113201","沉睡於海中的祕寶…\n讓我心跳不已！\n真想快點找到…！","0","4130"
"1","1","1","0","2","113201","嗚嗚～好熱…\n好想吃個刨冰\n清涼一下…","0","4131"
"1","1","1","0","3","113201","攻擊！\n不，應該要再更…\n攻擊！","0","4132"
"1","1","1","0","4","113201","打西瓜遊戲\n不會頭暈的\n訣竅是什麼呢…","0","4133"
"1","1","1","0","5","113201","難得來到海邊\n當然想讓游泳技巧\n變好呢","0","4134"
"4","1","1","0","101","113201","呼呼呼…\n好痛…好痛啊！\n曬痕好痛…","0","4135"
"8","1","1","0","102","113201","吉格魯特和我\n在來世也會在一起…\n也就是說我們會永遠…\n哇哇…！","0","4136"
"1","1","2","0","1","113201","吉格魯特，要不要和我\n一起去做日光浴啊？\n凝聚光之力吧！","0","4137"
"1","1","2","0","2","113201","我正在思考只有這身\n打扮能使得出的必殺技\n你有什麼提議嗎？","0","4138"
"1","1","2","0","3","113201","吉格魯特～！\n我收到了西瓜\n一起吃吧！","0","4139"
"1","1","2","0","4","113201","陽光這麼強烈\n好像會被曬傷\n有沒有曬出痕跡呢…？","0","4140"
"4","1","2","0","101","113201","得好好地\n紀錄我們的\n夏日啟示錄才行","0","4141"
"8","1","2","0","102","113201","當初是不是應該\n請人幫我\n擦防曬油呢…？\n請吉、吉格魯特…！","0","4142"
"1","1","2","0","1","113201","吉格魯特，早上囉！\n來曬曬太陽，\n獲得光之加護吧！","1","4143"
"1","1","2","0","2","113201","已經到午餐時間了嗎…\n我的魔力也減弱了，\n得趕快補充才行","2","4144"
"1","1","2","0","3","113201","即便是夜晚，我們的\n活動也不會結束！\n來吧，準備…嗚哇…","3","4145"
"1","1","3","0","2","113201","在海裡玩耍\n好容易就累了，\n稍微休息一下吧","0","4147"
"1","1","3","0","3","113201","欸嘿嘿～要給你\n取什麼名字呢♪\n…啊，你看到了嗎！？","0","4148"
"1","1","3","0","4","113201","好舒服的香味\n安定我的心神…","0","4149"
"1","1","3","0","5","113201","我才不會冷呢！\n我不是冷喔，只是\n想要溫暖一點！","0","4150"
"1","1","3","0","7","113201","嚼…吃太多的部分\n會轉換成魔力的\n…大概吧","0","4152"
"1","1","3","0","8","113201","…什什、什麼！？\n原來吉格魯特\n有這種嗜好…！？","0","4153"
"1","1","3","0","10","113201","嗯嗯，這舒適度…\n去吧，\n海龍！","0","4155"
"1","1","3","0","11","113201","配得上我\n疾風之冥姬這名號的\n深海王位…\n哇…好柔軟～","0","4156"
"1","1","1","0","1","180201","這身打扮\n感覺我也\n能成為公主…♪","0","4157"
"1","1","1","0","2","180201","肚子餓了\n先出去採買吧…\n…得先解除變身！","0","4158"
"1","1","1","0","3","180201","胸前太空了\n感覺好涼喔\n我還沒習慣呢…","0","4159"
"1","1","1","0","4","180201","將用在治癒魔法的魔力\n運用在攻擊魔法上…\n在腦中也反覆練習","0","4160"
"1","1","1","0","5","180201","那個什麼都做不到的我\n應該也有了\n一些改變吧…？","0","4161"
"4","1","1","0","101","180201","騎士先生…\n現在在哪裡呢…？\n…真想見到他","0","4162"
"8","1","1","0","102","180201","即便不在身邊\n我也知道…騎士先生用\n他溫暖的力量守護著我","0","4163"
"1","1","2","0","1","180201","我能夠戰鬥下去\n是多虧騎士先生的幫助\n一直以來謝謝你！","0","4164"
"1","1","2","0","2","180201","肚子好像有點餓…？\n…這是我偷偷做的點心\n騎士先生也要吃嗎？","0","4165"
"1","1","2","0","3","180201","哇呀！　咦！？\n背、背不行～！\n要先跟我說才能碰～！","0","4166"
"1","1","2","0","4","180201","這身裝扮如何呢？\n咦？　你說很適合…？\n真的嗎？　…好開心！","0","4167"
"4","1","2","0","101","180201","可愛嗎？　是啊\n輕飄飄的…是在說我？\n咦、怎、怎麼這樣！","0","4168"
"8","1","2","0","102","180201","騎士先生，\n未來也請一直…\n待在我身邊喔","0","4169"
"1","1","2","0","1","180201","沒想到會有一天\n我一早\n就吃了那麼多…","1","4170"
"1","1","2","0","2","180201","得做午餐了\n騎士先生，要不要\n一起做飯？","2","4171"
"1","1","2","0","3","180201","騎士先生已經想睡了？\n在你睡著前\n我會一直待在你身邊喔","3","4172"
"1","1","3","0","2","180201","正因為參與了攻擊行動\n讓身體適度的休息\n是非常重要的！","0","4174"
"1","1","3","0","3","180201","好可愛…也想送\n騎士先生和雪菲\n當禮物呢","0","4175"
"1","1","3","0","4","180201","好香～…\n咦？　肚子\n好像餓了…！？","0","4176"
"1","1","3","0","5","180201","好溫暖…\n就像是騎士先生\n給我的力量一樣…","0","4177"
"1","1","3","0","7","180201","啊嗯，\n嚼、嚼…\n嗚嗚～…果然\n手停不下來～","0","4179"
