fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81087005","1","9018","5900000","0","2022/06/19 16:00:00","81087005","601","1","10087","2022/06/29 15:59:59","6011","將黑風之精靈的 HP 降低至 5300000","10087111","0"
"81087006","1","9018","8550000","0","2022/06/19 16:00:00","81087006","601","1","10087","2022/06/29 15:59:59","6011","將黑風之精靈的 HP 降低至 2650000","10087113","0"
"81087007","0","9016","1","0","2022/06/19 16:00:00","81087007","601","3","10087","2022/06/29 15:59:59","6011","討伐黑風之精靈","10087115","0"
"81087008","0","9015","1","0","2022/06/19 16:00:00","81087008","601","5","10087","2022/06/29 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","10087118","0"
"81088001","0","9014","15","0","2022/07/01 16:00:00","81088001","601","0","10088","2022/07/19 15:59:59","6011","打倒 15隻 老鼠小弟","10088103","0"
"81088002","1","9018","1350000","0","2022/07/01 16:00:00","81088002","601","1","10088","2022/07/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 14650000","10088104","0"
"81088003","1","9018","2700000","0","2022/07/01 16:00:00","81088003","601","1","10088","2022/07/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 13300000","10088105","0"
"81088004","0","9016","1","0","2022/07/01 16:00:00","81088004","601","2","10088","2022/07/19 15:59:59","6011","完成特別戰鬥的模式2","10088106","0"
"81088005","1","9018","8000000","0","2022/07/01 16:00:00","81088005","601","1","10088","2022/07/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8000000","10088107","0"
"81088006","1","9018","12000000","0","2022/07/01 16:00:00","81088006","601","1","10088","2022/07/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4000000","10088108","0"
"81088007","0","9016","1","0","2022/07/01 16:00:00","81088007","601","3","10088","2022/07/19 15:59:59","6011","討伐特別戰鬥的 Boss","10088109","0"
"81088008","0","9015","1","0","2022/07/01 16:00:00","81088008","601","5","10088","2022/07/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10088110","0"
"81089001","0","9016","1","0","2022/07/19 16:00:00","81089001","601","1","10089","2022/07/28 15:59:59","6011","將MODE1出現的怪物全部打倒","10089103","0"
"81089002","1","9018","1200000","0","2022/07/19 16:00:00","81089002","601","1","10089","2022/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7800000","10089104","0"
"81089003","1","9018","2400000","0","2022/07/19 16:00:00","81089003","601","1","10089","2022/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6600000","10089105","0"
"81089004","0","9016","1","0","2022/07/19 16:00:00","81089004","601","2","10089","2022/07/28 15:59:59","6011","完成特別戰鬥的模式2","10089106","0"
"81089005","1","9018","5400000","0","2022/07/19 16:00:00","81089005","601","1","10089","2022/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3600000","10089111","0"
"81089006","1","9018","7200000","0","2022/07/19 16:00:00","81089006","601","1","10089","2022/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1800000","10089113","0"
"81089007","0","9016","1","0","2022/07/19 16:00:00","81089007","601","3","10089","2022/07/28 15:59:59","6011","討伐特別戰鬥的 Boss","10089115","0"
"81089008","0","9015","1","0","2022/07/19 16:00:00","81089008","601","5","10089","2022/07/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10089118","0"
"81090001","1","9018","2300000","0","2022/08/01 16:00:00","81090001","601","1","10090","2022/08/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 29200000","10090103","0"
"81090002","1","9018","4600000","0","2022/08/01 16:00:00","81090002","601","1","10090","2022/08/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 26900000","10090104","0"
"81090003","0","9016","1","0","2022/08/01 16:00:00","81090003","601","1","10090","2022/08/19 15:59:59","6011","完成特別戰鬥的模式1","10090105","0"
"81090004","4","9014","550","0","2022/08/01 16:00:00","81090004","601","0","10090","2022/08/19 15:59:59","6011","破壞貪婪暴君‧賭場王的護盾","10090106","0"
"81090005","1","9018","15100000","0","2022/08/01 16:00:00","81090005","601","1","10090","2022/08/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16400000","10090111","0"
"81090006","1","9018","23300000","0","2022/08/01 16:00:00","81090006","601","1","10090","2022/08/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8200000","10090113","0"
"81090007","0","9016","1","0","2022/08/01 16:00:00","81090007","601","3","10090","2022/08/19 15:59:59","6011","討伐特別戰鬥的 Boss","10090115","0"
"81090008","0","9015","1","0","2022/08/01 16:00:00","81090008","601","5","10090","2022/08/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10090118","0"
"81091001","1","9018","1600000","0","2022/08/19 16:00:00","81091001","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 17800000","10091103","0"
"81091002","1","9018","3100000","0","2022/08/19 16:00:00","81091002","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16300000","10091104","0"
"81091003","0","9016","1","0","2022/08/19 16:00:00","81091003","601","1","10091","2022/08/28 15:59:59","6011","完成特別戰鬥的模式1","10091105","0"
"81091004","1","9018","6300000","0","2022/08/19 16:00:00","81091004","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 13100000","10091106","0"
"81091005","1","9018","8000000","0","2022/08/19 16:00:00","81091005","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11400000","10091107","0"
"81091006","0","9016","1","0","2022/08/19 16:00:00","81091006","601","2","10091","2022/08/28 15:59:59","6011","完成特別戰鬥的模式2","10091108","0"
"81091007","1","9018","12930000","0","2022/08/19 16:00:00","81091007","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6470000","10091109","0"
"81091008","1","9018","16170000","0","2022/08/19 16:00:00","81091008","601","1","10091","2022/08/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3230000","10091110","0"
"81091009","0","9016","1","0","2022/08/19 16:00:00","81091009","601","3","10091","2022/08/28 15:59:59","6011","討伐特別戰鬥的 Boss","10091111","0"
"81091010","0","9015","1","0","2022/08/19 16:00:00","81091010","601","5","10091","2022/08/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10091112","0"
"81092001","1","9018","6480000","0","2022/09/01 16:00:00","81092001","601","1","10092","2022/09/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6700000","10092103","0"
"81092002","1","9018","12960000","0","2022/09/01 16:00:00","81092002","601","1","10092","2022/09/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6500000","10092104","0"
"81092003","0","9016","1","0","2022/09/01 16:00:00","81092003","601","1","10092","2022/09/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5650000","10092105","0"
"81092004","0","9016","1","0","2022/09/01 16:00:00","81092004","601","2","10092","2022/09/19 15:59:59","6011","完成特別戰鬥的模式2","10092106","0"
"81092005","1","9018","29160000","0","2022/09/01 16:00:00","81092005","601","1","10092","2022/09/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4650000","10092107","0"
"81092006","1","9018","38880000","0","2022/09/01 16:00:00","81092006","601","1","10092","2022/09/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2350000","10092108","0"
"81092007","0","9016","1","0","2022/09/01 16:00:00","81092007","601","3","10092","2022/09/19 15:59:59","6011","討伐特別戰鬥的 Boss","10092109","0"
"81092008","0","9015","1","0","2022/09/01 16:00:00","81092008","601","5","10092","2022/09/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10092110","0"
"81093001","1","9018","1200000","0","2022/09/19 16:00:00","81093001","601","1","10093","2022/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10800000","10093103","0"
"81093002","1","9018","2400000","0","2022/09/19 16:00:00","81093002","601","1","10093","2022/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 9600000","10093104","0"
"81093003","0","9016","1","0","2022/09/19 16:00:00","81093003","601","1","10093","2022/09/28 15:59:59","6011","完成特別戰鬥的模式1","10093105","0"
"81093004","0","9001","3","0","2022/09/19 16:00:00","81093004","601","0","10093","2022/09/28 15:59:59","6011","打倒守門者和祈梨和嘉夜的闇影","10093106","0"
"81093005","1","9018","6400000","0","2022/09/19 16:00:00","81093005","601","1","10093","2022/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5600000","10093107","0"
"81093006","1","9018","9200000","0","2022/09/19 16:00:00","81093006","601","1","10093","2022/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2800000","10093108","0"
"81093007","0","9016","1","0","2022/09/19 16:00:00","81093007","601","3","10093","2022/09/28 15:59:59","6011","討伐特別戰鬥的 Boss","10093109","0"
"81093008","0","9015","1","0","2022/09/19 16:00:00","81093008","601","5","10093","2022/09/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10093110","0"
"81094001","0","9014","10","0","2022/10/02 16:00:00","81094001","601","0","10094","2022/10/20 15:59:59","6011","打倒10隻手下","10094103","0"
"81094002","1","9018","3600000","0","2022/10/02 16:00:00","81094002","601","1","10094","2022/10/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 64400000","10094104","0"
"81094003","1","9018","7200000","0","2022/10/02 16:00:00","81094003","601","1","10094","2022/10/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 60800000","10094105","0"
"81094004","0","9016","1","0","2022/10/02 16:00:00","81094004","601","2","10094","2022/10/20 15:59:59","6011","完成特別戰鬥的模式2","10094106","0"
"81094005","1","9018","29900000","0","2022/10/02 16:00:00","81094005","601","1","10094","2022/10/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 38100000","10094107","0"
"81094006","1","9018","48950000","0","2022/10/02 16:00:00","81094006","601","1","10094","2022/10/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 19050000","10094108","0"
"81094007","0","9016","1","0","2022/10/02 16:00:00","81094007","601","3","10094","2022/10/20 15:59:59","6011","討伐特別戰鬥的 Boss","10094109","0"
"81094008","0","9015","1","0","2022/10/02 16:00:00","81094008","601","5","10094","2022/10/20 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10094110","0"
"81095001","1","9018","1800000","0","2022/10/19 16:00:00","81095001","601","1","10095","2022/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 14200000","10095103","0"
"81095002","1","9018","3600000","0","2022/10/19 16:00:00","81095002","601","1","10095","2022/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 12400000","10095104","0"
"81095003","0","9016","1","0","2022/10/19 16:00:00","81095003","601","1","10095","2022/10/28 15:59:59","6011","完成特別戰鬥的模式1","10095105","0"
"81095004","0","9001","3","0","2022/10/19 16:00:00","81095004","601","0","10095","2022/10/28 15:59:59","6011","打倒碧、美冬、珠希的闇影","10095106","0"
"81095005","1","9018","9000000","0","2022/10/19 16:00:00","81095005","601","1","10095","2022/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7000000","10095107","0"
"81095006","1","9018","12500000","0","2022/10/19 16:00:00","81095006","601","1","10095","2022/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3500000","10095108","0"
"81095007","0","9016","1","0","2022/10/19 16:00:00","81095007","601","3","10095","2022/10/28 15:59:59","6011","討伐特別戰鬥的 Boss","10095109","0"
"81095008","0","9015","1","0","2022/10/19 16:00:00","81095008","601","5","10095","2022/10/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10095110","0"
"81096001","1","9018","3600000","0","2022/11/01 16:00:00","81096001","601","1","10096","2022/11/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 42000000","10096103","0"
"81096002","1","9018","7200000","0","2022/11/01 16:00:00","81096002","601","1","10096","2022/11/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 38400000","10096104","0"
"81096003","0","9016","1","0","2022/11/01 16:00:00","81096003","601","1","10096","2022/11/19 15:59:59","6011","完成特別戰鬥的模式1","10096105","0"
"81096004","0","9001","3","0","2022/11/01 16:00:00","81096004","601","0","10096","2022/11/19 15:59:59","6011","打倒破曉之星的闇影","10096106","0"
"81096005","1","9018","22600000","0","2022/11/01 16:00:00","81096005","601","1","10096","2022/11/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 23000000","10096107","0"
"81096006","1","9018","34100000","0","2022/11/01 16:00:00","81096006","601","1","10096","2022/11/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11500000","10096108","0"
"81096007","0","9016","1","0","2022/11/01 16:00:00","81096007","601","3","10096","2022/11/19 15:59:59","6011","討伐特別戰鬥的 Boss","10096109","0"
"81096008","0","9015","1","0","2022/11/01 16:00:00","81096008","601","5","10096","2022/11/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10096110","0"
"81097001","0","9016","1","0","2022/11/18 16:00:00","81097001","601","1","10097","2022/11/27 15:59:59","6011","完成特別戰鬥的模式1","10097101","0"
"81097002","0","9016","1","0","2022/11/18 16:00:00","81097002","601","2","10097","2022/11/27 15:59:59","6011","完成特別戰鬥的模式2","10097102","0"
"81097003","1","9020","40","0","2022/11/18 16:00:00","81097003","601","0","10097","2022/11/27 15:59:59","6011","把留到暑假最後一天的作業寫到40％吧","10097103","0"
"81097004","1","9020","70","0","2022/11/18 16:00:00","81097004","601","0","10097","2022/11/27 15:59:59","6011","把留到暑假最後一天的作業寫到70％吧","10097104","0"
"81097005","0","9016","1","0","2022/11/18 16:00:00","81097005","601","3","10097","2022/11/27 15:59:59","6011","把留到暑假最後一天的作業寫完吧","10097105","0"
"81097006","0","9015","1","0","2022/11/18 16:00:00","81097006","601","5","10097","2022/11/27 15:59:59","6011","在5次以內，通過EXHIBITION或特別戰鬥","10097106","0"
"81098001","0","9001","3","0","2022/12/01 16:00:00","81098001","601","0","10098","2022/12/19 15:59:59","6011","打倒小小甜心的闇影","10098101","0"
"81098002","0","9016","1","0","2022/12/01 16:00:00","81098002","601","2","10098","2022/12/19 15:59:59","6011","將MODE2出現的怪物全部打倒","10098102","0"
"81098003","1","9018","12700000","0","2022/12/01 16:00:00","81098003","601","1","10098","2022/12/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 25300000","10098103","0"
"81098004","1","9018","25400000","0","2022/12/01 16:00:00","81098004","601","1","10098","2022/12/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 12600000","10098104","0"
"81098005","0","9016","1","0","2022/12/01 16:00:00","81098005","601","3","10098","2022/12/19 15:59:59","6011","討伐特別戰鬥的 Boss","10098105","0"
"81098006","0","9015","1","0","2022/12/01 16:00:00","81098006","601","5","10098","2022/12/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10098106","0"
"81099001","0","9014","25","0","2022/12/19 16:00:00","81099001","601","0","10099","2022/12/28 15:59:59","6011","打倒 25 隻歌唱水母","10099101","0"
"81099002","0","9001","3","0","2022/12/19 16:00:00","81099002","601","0","10099","2022/12/28 15:59:59","6011","打倒慈樂之音的闇影","10099102","0"
"81099003","1","9018","2300000","0","2022/12/19 16:00:00","81099003","601","1","10099","2022/12/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4500000","10099103","0"
"81099004","1","9018","4500000","0","2022/12/19 16:00:00","81099004","601","1","10099","2022/12/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2300000","10099104","0"
"81099005","0","9016","1","0","2022/12/19 16:00:00","81099005","601","3","10099","2022/12/28 15:59:59","6011","討伐特別戰鬥的 Boss","10099105","0"
"81099006","0","9015","1","0","2022/12/19 16:00:00","81099006","601","5","10099","2022/12/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10099106","0"
"81100001","0","9001","4","0","2023/01/02 16:00:00","81100001","601","0","10100","2023/01/20 15:59:59","6011","將MODE1出現的怪物全部打倒","10100103","0"
"81100002","1","9018","8550000","0","2023/01/02 16:00:00","81100002","601","1","10100","2023/01/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 77200000","10100104","0"
"81100003","1","9018","17150000","0","2023/01/02 16:00:00","81100003","601","1","10100","2023/01/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 68600000","10100105","0"
"81100004","0","9016","1","0","2023/01/02 16:00:00","81100004","601","2","10100","2023/01/20 15:59:59","6011","完成特別戰鬥的模式2","10100106","0"
"81100005","1","9018","45750000","0","2023/01/02 16:00:00","81100005","601","1","10100","2023/01/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 40000000","10100107","0"
"81100006","1","9018","65750000","0","2023/01/02 16:00:00","81100006","601","1","10100","2023/01/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20000000","10100108","0"
"81100007","0","9016","1","0","2023/01/02 16:00:00","81100007","601","3","10100","2023/01/20 15:59:59","6011","討伐特別戰鬥的 Boss","10100109","0"
"81100008","0","9015","1","0","2023/01/02 16:00:00","81100008","601","5","10100","2023/01/20 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10100110","0"
"81101001","0","9001","4","0","2023/01/19 16:00:00","81101001","601","0","10101","2023/01/28 15:59:59","6011","打倒深月、雪的闇影及其餘怪物","10101101","0"
"81101002","0","9014","25","0","2023/01/19 16:00:00","81101002","601","0","10101","2023/01/28 15:59:59","6011","打倒 25 隻目標","10101102","0"
"81101003","1","9018","3700000","0","2023/01/19 16:00:00","81101003","601","1","10101","2023/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7300000","10101103","0"
"81101004","1","9018","7300000","0","2023/01/19 16:00:00","81101004","601","1","10101","2023/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3700000","10101104","0"
"81101005","0","9016","1","0","2023/01/19 16:00:00","81101005","601","3","10101","2023/01/28 15:59:59","6011","討伐特別戰鬥的 Boss","10101105","0"
"81101006","0","9015","1","0","2023/01/19 16:00:00","81101006","601","5","10101","2023/01/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10101106","0"
"81102001","1","9018","22000000","0","2023/02/01 16:00:00","81102001","601","1","10102","2023/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 75000000","10102103","0"
"81102002","1","9018","44000000","0","2023/02/01 16:00:00","81102002","601","1","10102","2023/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 53000000","10102104","0"
"81102003","0","9016","1","0","2023/02/01 16:00:00","81102003","601","1","10102","2023/02/19 15:59:59","6011","完成特別戰鬥的模式1","10102105","0"
"81102004","0","9001","3","0","2023/02/01 16:00:00","81102004","601","0","10102","2023/02/19 15:59:59","6011","打倒智、鈴、七七香的闇影","10102106","0"
"81102005","1","9018","77000000","0","2023/02/01 16:00:00","81102005","601","1","10102","2023/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20000000","10102107","0"
"81102006","1","9018","87000000","0","2023/02/01 16:00:00","81102006","601","1","10102","2023/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10000000","10102108","0"
"81102007","0","9016","1","0","2023/02/01 16:00:00","81102007","601","3","10102","2023/02/19 15:59:59","6011","討伐特別戰鬥的 Boss","10102109","0"
"81102008","0","9015","1","0","2023/02/01 16:00:00","81102008","601","5","10102","2023/02/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10102110","0"
"81103001","0","9001","3","0","2023/02/17 16:00:00","81103001","601","0","10103","2023/02/26 15:59:59","6011","打倒香織、妮諾、鈴奈的闇影","10103103","0"
"81103002","1","9018","100000","0","2023/02/17 16:00:00","81103002","601","1","10103","2023/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8200000","10103104","0"
"81103003","1","9018","200000","0","2023/02/17 16:00:00","81103003","601","1","10103","2023/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8100000","10103105","0"
"81103004","0","9016","1","0","2023/02/17 16:00:00","81103004","601","2","10103","2023/02/26 15:59:59","6011","完成特別戰鬥的模式2","10103106","0"
"81103005","1","9018","2940000","0","2023/02/17 16:00:00","81103005","601","1","10103","2023/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5360000","10103107","0"
"81103006","1","9018","5620000","0","2023/02/17 16:00:00","81103006","601","1","10103","2023/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2680000","10103108","0"
"81103007","0","9016","1","0","2023/02/17 16:00:00","81103007","601","3","10103","2023/02/26 15:59:59","6011","討伐特別戰鬥的 Boss","10103109","0"
"81103008","0","9015","1","0","2023/02/17 16:00:00","81103008","601","5","10103","2023/02/26 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10103110","0"
"81104001","0","9001","3","0","2023/03/01 16:00:00","81104001","601","0","10104","2023/03/19 15:59:59","6011","打倒克莉絲提娜、茉莉的闇影及其餘怪物","10104103","0"
"81104002","1","9018","27700000","0","2023/03/01 16:00:00","81104002","601","1","10104","2023/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 110800000","10104104","0"
"81104003","1","9018","55400000","0","2023/03/01 16:00:00","81104003","601","1","10104","2023/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 83100000","10104105","0"
"81104004","0","9016","1","0","2023/03/01 16:00:00","81104004","601","2","10104","2023/03/19 15:59:59","6011","完成特別戰鬥的模式2","10104106","0"
"81104005","1","9018","101500000","0","2023/03/01 16:00:00","81104005","601","1","10104","2023/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 37000000","10104107","0"
"81104006","1","9018","120000000","0","2023/03/01 16:00:00","81104006","601","1","10104","2023/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 18500000","10104108","0"
"81104007","0","9016","1","0","2023/03/01 16:00:00","81104007","601","3","10104","2023/03/19 15:59:59","6011","討伐特別戰鬥的 Boss","10104109","0"
"81104008","0","9015","1","0","2023/03/01 16:00:00","81104008","601","5","10104","2023/03/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10104110","0"
"81105001","1","9018","1760000","0","2023/03/19 16:00:00","81105001","601","1","10105","2023/03/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7540000","10105103","0"
"81105002","1","9018","3520000","0","2023/03/19 16:00:00","81105002","601","1","10105","2023/03/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5780000","10105104","0"
"81105003","0","9016","1","0","2023/03/19 16:00:00","81105003","601","1","10105","2023/03/28 15:59:59","6011","完成特別戰鬥的模式1","10105105","0"
"81105004","4","9014","490","0","2023/03/19 16:00:00","81105004","601","0","10105","2023/03/28 15:59:59","6011","破壞反逆獸‧三重的護盾","10105106","0"
"81105005","1","9018","5440000","0","2023/03/19 16:00:00","81105005","601","1","10105","2023/03/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3860000","10105111","0"
"81105006","1","9018","7340000","0","2023/03/19 16:00:00","81105006","601","1","10105","2023/03/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1960000","10105113","0"
"81105007","0","9016","1","0","2023/03/19 16:00:00","81105007","601","3","10105","2023/03/28 15:59:59","6011","討伐特別戰鬥的 Boss","10105115","0"
"81105008","0","9015","1","0","2023/03/19 16:00:00","81105008","601","5","10105","2023/03/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10105118","0"
"81106001","0","9014","12","0","2023/04/01 16:00:00","81106001","601","0","10106","2023/04/19 15:59:59","6011","打倒 12 隻目標","10106103","0"
"81106002","1","9018","13300000","0","2023/04/01 16:00:00","81106002","601","1","10106","2023/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 86700000","10106104","0"
"81106003","1","9018","26600000","0","2023/04/01 16:00:00","81106003","601","1","10106","2023/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 73400000","10106105","0"
"81106004","0","9016","1","0","2023/04/01 16:00:00","81106004","601","2","10106","2023/04/19 15:59:59","6011","完成特別戰鬥的模式2","10106106","0"
"81106005","1","9018","60000000","0","2023/04/01 16:00:00","81106005","601","1","10106","2023/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 40000000","10106107","0"
"81106006","1","9018","80000000","0","2023/04/01 16:00:00","81106006","601","1","10106","2023/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20000000","10106108","0"
"81106007","0","9016","1","0","2023/04/01 16:00:00","81106007","601","3","10106","2023/04/19 15:59:59","6011","討伐特別戰鬥的 Boss","10106109","0"
"81106008","0","9015","1","0","2023/04/01 16:00:00","81106008","601","5","10106","2023/04/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10106110","0"
"81107001","0","9001","3","0","2023/04/17 16:00:00","81107001","601","0","10107","2023/04/26 15:59:59","6011","打倒宮子、真陽、璃乃的闇影","10107103","0"
"81107002","1","9018","1330000","0","2023/04/17 16:00:00","81107002","601","1","10107","2023/04/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8670000","10107104","0"
"81107003","1","9018","2660000","0","2023/04/17 16:00:00","81107003","601","1","10107","2023/04/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7340000","10107105","0"
"81107004","0","9016","1","0","2023/04/17 16:00:00","81107004","601","2","10107","2023/04/26 15:59:59","6011","完成特別戰鬥的模式2","10107106","0"
"81107005","1","9018","6000000","0","2023/04/17 16:00:00","81107005","601","1","10107","2023/04/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4000000","10107107","0"
"81107006","1","9018","8000000","0","2023/04/17 16:00:00","81107006","601","1","10107","2023/04/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2000000","10107108","0"
"81107007","0","9016","1","0","2023/04/17 16:00:00","81107007","601","3","10107","2023/04/26 15:59:59","6011","討伐特別戰鬥的 Boss","10107109","0"
