1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72043014","9003","601","20043","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20043102","72043014","20043114","2018/01/01 12:00:00","1"
"72043015","9003","601","20043","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20043102","72043015","20043115","2018/01/01 12:00:00","1"
"72043016","9003","601","20043","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20043103","72043016","20043201","2018/01/01 12:00:00","1"
"72043017","9003","601","20043","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20043103","72043017","20043202","2018/01/01 12:00:00","1"
"72043018","9003","601","20043","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20043103","72043018","20043203","2018/01/01 12:00:00","1"
"72043019","9003","601","20043","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20043103","72043019","20043204","2018/01/01 12:00:00","1"
"72043020","9003","601","20043","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20043103","72043020","20043205","2018/01/01 12:00:00","1"
"72043021","9019","601","20043","2030/12/31 14:59:59","8006","0","打倒1隻反逆獸‧三重 （NORMAL限定）","0","20043104","72043021","2004301","2018/01/01 12:00:00","1"
"72043022","9019","601","20043","2030/12/31 14:59:59","8006","0","打倒1隻反逆獸‧三重 （NORMAL限定）","0","20043105","72043022","2004301","2018/01/01 12:00:00","1"
"72043023","9019","601","20043","2030/12/31 14:59:59","8007","0","打倒1隻反逆獸‧三重 （HARD限定）","0","20043104","72043023","2004302","2018/01/01 12:00:00","1"
"72043024","9019","601","20043","2030/12/31 14:59:59","8010","0","打倒1隻反逆獸‧三重 （VERY HARD限定）","0","20043104","72043024","2004303","2018/01/01 12:00:00","1"
"72044001","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20044102","72044001","20044101","2018/01/01 12:00:00","1"
"72044002","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20044102","72044002","20044102","2018/01/01 12:00:00","1"
"72044003","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20044102","72044003","20044103","2018/01/01 12:00:00","1"
"72044004","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20044102","72044004","20044104","2018/01/01 12:00:00","1"
"72044005","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20044102","72044005","20044105","2018/01/01 12:00:00","1"
"72044006","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20044102","72044006","20044106","2018/01/01 12:00:00","1"
"72044007","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20044102","72044007","20044107","2018/01/01 12:00:00","1"
"72044008","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20044102","72044008","20044108","2018/01/01 12:00:00","1"
"72044009","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20044102","72044009","20044109","2018/01/01 12:00:00","1"
"72044010","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20044102","72044010","20044110","2018/01/01 12:00:00","1"
"72044011","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20044102","72044011","20044111","2018/01/01 12:00:00","1"
"72044012","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20044102","72044012","20044112","2018/01/01 12:00:00","1"
"72044013","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20044102","72044013","20044113","2018/01/01 12:00:00","1"
"72044014","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20044102","72044014","20044114","2018/01/01 12:00:00","1"
"72044015","9003","601","20044","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20044102","72044015","20044115","2018/01/01 12:00:00","1"
"72044016","9003","601","20044","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20044103","72044016","20044201","2018/01/01 12:00:00","1"
"72044017","9003","601","20044","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20044103","72044017","20044202","2018/01/01 12:00:00","1"
"72044018","9003","601","20044","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20044103","72044018","20044203","2018/01/01 12:00:00","1"
"72044019","9003","601","20044","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20044103","72044019","20044204","2018/01/01 12:00:00","1"
"72044020","9003","601","20044","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20044103","72044020","20044205","2018/01/01 12:00:00","1"
"72044021","9019","601","20044","2030/12/31 14:59:59","8006","0","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","0","20044104","72044021","2004401","2018/01/01 12:00:00","1"
"72044022","9019","601","20044","2030/12/31 14:59:59","8006","0","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","0","20044105","72044022","2004401","2018/01/01 12:00:00","1"
"72044023","9019","601","20044","2030/12/31 14:59:59","8007","0","打倒1隻孤伶伶的聖誕夜妖精 （HARD限定）","0","20044104","72044023","2004402","2018/01/01 12:00:00","1"
"72044024","9019","601","20044","2030/12/31 14:59:59","8010","0","打倒1隻孤伶伶的聖誕夜妖精 （VERY HARD限定）","0","20044104","72044024","2004403","2018/01/01 12:00:00","1"
"72045001","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20045102","72045001","20045101","2018/01/01 12:00:00","1"
"72045002","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20045102","72045002","20045102","2018/01/01 12:00:00","1"
"72045003","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20045102","72045003","20045103","2018/01/01 12:00:00","1"
"72045004","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20045102","72045004","20045104","2018/01/01 12:00:00","1"
"72045005","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20045102","72045005","20045105","2018/01/01 12:00:00","1"
"72045006","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20045102","72045006","20045106","2018/01/01 12:00:00","1"
"72045007","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20045102","72045007","20045107","2018/01/01 12:00:00","1"
"72045008","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20045102","72045008","20045108","2018/01/01 12:00:00","1"
"72045009","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20045102","72045009","20045109","2018/01/01 12:00:00","1"
"72045010","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20045102","72045010","20045110","2018/01/01 12:00:00","1"
"72045011","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20045102","72045011","20045111","2018/01/01 12:00:00","1"
"72045012","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20045102","72045012","20045112","2018/01/01 12:00:00","1"
"72045013","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20045102","72045013","20045113","2018/01/01 12:00:00","1"
"72045014","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20045102","72045014","20045114","2018/01/01 12:00:00","1"
"72045015","9003","601","20045","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20045102","72045015","20045115","2018/01/01 12:00:00","1"
"72045016","9003","601","20045","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20045103","72045016","20045201","2018/01/01 12:00:00","1"
"72045017","9003","601","20045","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20045103","72045017","20045202","2018/01/01 12:00:00","1"
"72045018","9003","601","20045","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20045103","72045018","20045203","2018/01/01 12:00:00","1"
"72045019","9003","601","20045","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20045103","72045019","20045204","2018/01/01 12:00:00","1"
"72045020","9003","601","20045","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20045103","72045020","20045205","2018/01/01 12:00:00","1"
"72045021","9019","601","20045","2030/12/31 14:59:59","8006","0","打倒1隻邪牛神哞猛 （NORMAL限定）","0","20045104","72045021","2004501","2018/01/01 12:00:00","1"
"72045022","9019","601","20045","2030/12/31 14:59:59","8006","0","打倒1隻邪牛神哞猛 （NORMAL限定）","0","20045105","72045022","2004501","2018/01/01 12:00:00","1"
"72045023","9019","601","20045","2030/12/31 14:59:59","8007","0","打倒1隻邪牛神哞猛 （HARD限定）","0","20045104","72045023","2004502","2018/01/01 12:00:00","1"
"72045024","9019","601","20045","2030/12/31 14:59:59","8010","0","打倒1隻邪牛神哞猛 （VERY HARD限定）","0","20045104","72045024","2004503","2018/01/01 12:00:00","1"
"72046001","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-1（NORMAL）前篇","0","20046102","72046001","20046101","2018/01/01 12:00:00","1"
"72046002","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-2（NORMAL）前篇","0","20046102","72046002","20046102","2018/01/01 12:00:00","1"
"72046003","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-3（NORMAL）前篇","0","20046102","72046003","20046103","2018/01/01 12:00:00","1"
"72046004","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-4（NORMAL）前篇","0","20046102","72046004","20046104","2018/01/01 12:00:00","1"
"72046005","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-5（NORMAL）前篇","0","20046102","72046005","20046105","2018/01/01 12:00:00","1"
"72046006","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-6（NORMAL）前篇","0","20046102","72046006","20046106","2018/01/01 12:00:00","1"
"72046007","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-7（NORMAL）前篇","0","20046102","72046007","20046107","2018/01/01 12:00:00","1"
"72046008","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-8（NORMAL）前篇","0","20046102","72046008","20046108","2018/01/01 12:00:00","1"
"72046009","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-9（NORMAL）前篇","0","20046102","72046009","20046109","2018/01/01 12:00:00","1"
"72046010","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-10（NORMAL）前篇","0","20046102","72046010","20046110","2018/01/01 12:00:00","1"
"72046011","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-11（NORMAL）前篇","0","20046102","72046011","20046111","2018/01/01 12:00:00","1"
"72046012","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-12（NORMAL）前篇","0","20046102","72046012","20046112","2018/01/01 12:00:00","1"
"72046013","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-13（NORMAL）前篇","0","20046102","72046013","20046113","2018/01/01 12:00:00","1"
"72046014","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-14（NORMAL）前篇","0","20046102","72046014","20046114","2018/01/01 12:00:00","1"
"72046015","9003","601","20046","2030/12/31 14:59:59","8004","0","完成活動冒險1-15（NORMAL）前篇","0","20046102","72046015","20046115","2018/01/01 12:00:00","1"
"72046016","9003","601","20046","2030/12/31 14:59:59","8005","0","完成活動冒險1-1（HARD）前篇","0","20046103","72046016","20046201","2018/01/01 12:00:00","1"
"72046017","9003","601","20046","2030/12/31 14:59:59","8005","0","完成活動冒險1-2（HARD）前篇","0","20046103","72046017","20046202","2018/01/01 12:00:00","1"
"72046018","9003","601","20046","2030/12/31 14:59:59","8005","0","完成活動冒險1-3（HARD）前篇","0","20046103","72046018","20046203","2018/01/01 12:00:00","1"
"72046019","9003","601","20046","2030/12/31 14:59:59","8005","0","完成活動冒險1-4（HARD）前篇","0","20046103","72046019","20046204","2018/01/01 12:00:00","1"
"72046020","9003","601","20046","2030/12/31 14:59:59","8005","0","完成活動冒險1-5（HARD）前篇","0","20046103","72046020","20046205","2018/01/01 12:00:00","1"
"72046021","9019","601","20046","2030/12/31 14:59:59","8006","0","打倒1隻碎裂魔像（NORMAL限定）","0","20046104","72046021","2004601","2018/01/01 12:00:00","1"
"72046022","9019","601","20046","2030/12/31 14:59:59","8006","0","打倒1隻碎裂魔像（NORMAL限定）","0","20046105","72046022","2004601","2018/01/01 12:00:00","1"
"72046023","9019","601","20046","2030/12/31 14:59:59","8007","0","打倒1隻碎裂魔像（HARD限定）","0","20046104","72046023","2004602","2018/01/01 12:00:00","1"
"72046024","9019","601","20046","2030/12/31 14:59:59","8010","0","打倒1隻碎裂魔像（VERY HARD限定）","0","20046104","72046024","2004603","2018/01/01 12:00:00","1"
"72047001","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-1（NORMAL）後篇","0","20047102","72047001","20047101","2018/01/01 12:00:00","1"
"72047002","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-2（NORMAL）後篇","0","20047102","72047002","20047102","2018/01/01 12:00:00","1"
"72047003","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-3（NORMAL）後篇","0","20047102","72047003","20047103","2018/01/01 12:00:00","1"
"72047004","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-4（NORMAL）後篇","0","20047102","72047004","20047104","2018/01/01 12:00:00","1"
"72047005","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-5（NORMAL）後篇","0","20047102","72047005","20047105","2018/01/01 12:00:00","1"
"72047006","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-6（NORMAL）後篇","0","20047102","72047006","20047106","2018/01/01 12:00:00","1"
"72047007","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-7（NORMAL）後篇","0","20047102","72047007","20047107","2018/01/01 12:00:00","1"
"72047008","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-8（NORMAL）後篇","0","20047102","72047008","20047108","2018/01/01 12:00:00","1"
"72047009","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-9（NORMAL）後篇","0","20047102","72047009","20047109","2018/01/01 12:00:00","1"
"72047010","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-10（NORMAL）後篇","0","20047102","72047010","20047110","2018/01/01 12:00:00","1"
"72047011","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-11（NORMAL）後篇","0","20047102","72047011","20047111","2018/01/01 12:00:00","1"
"72047012","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-12（NORMAL）後篇","0","20047102","72047012","20047112","2018/01/01 12:00:00","1"
"72047013","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-13（NORMAL）後篇","0","20047102","72047013","20047113","2018/01/01 12:00:00","1"
"72047014","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-14（NORMAL）後篇","0","20047102","72047014","20047114","2018/01/01 12:00:00","1"
"72047015","9003","601","20047","2030/12/31 14:59:59","8004","0","完成活動冒險1-15（NORMAL）後篇","0","20047102","72047015","20047115","2018/01/01 12:00:00","1"
"72047016","9003","601","20047","2030/12/31 14:59:59","8005","0","完成活動冒險1-1（HARD）後篇","0","20047103","72047016","20047201","2018/01/01 12:00:00","1"
"72047017","9003","601","20047","2030/12/31 14:59:59","8005","0","完成活動冒險1-2（HARD）後篇","0","20047103","72047017","20047202","2018/01/01 12:00:00","1"
"72047018","9003","601","20047","2030/12/31 14:59:59","8005","0","完成活動冒險1-3（HARD）後篇","0","20047103","72047018","20047203","2018/01/01 12:00:00","1"
"72047019","9003","601","20047","2030/12/31 14:59:59","8005","0","完成活動冒險1-4（HARD）後篇","0","20047103","72047019","20047204","2018/01/01 12:00:00","1"
"72047020","9003","601","20047","2030/12/31 14:59:59","8005","0","完成活動冒險1-5（HARD）後篇","0","20047103","72047020","20047205","2018/01/01 12:00:00","1"
"72047021","9019","601","20047","2030/12/31 14:59:59","8006","0","打倒1隻超載力量（NORMAL限定）","0","20047104","72047021","2004701","2018/01/01 12:00:00","1"
"72047022","9019","601","20047","2030/12/31 14:59:59","8006","0","打倒1隻超載力量（NORMAL限定）","0","20047105","72047022","2004701","2018/01/01 12:00:00","1"
"72047023","9019","601","20047","2030/12/31 14:59:59","8007","0","打倒1隻超載力量（HARD限定）","0","20047104","72047023","2004702","2018/01/01 12:00:00","1"
"72047024","9019","601","20047","2030/12/31 14:59:59","8010","0","打倒1隻超載力量（VERY HARD限定）","0","20047104","72047024","2004703","2018/01/01 12:00:00","1"
"72048001","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20048102","72048001","20048101","2018/01/01 12:00:00","1"
"72048002","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20048102","72048002","20048102","2018/01/01 12:00:00","1"
"72048003","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20048102","72048003","20048103","2018/01/01 12:00:00","1"
"72048004","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20048102","72048004","20048104","2018/01/01 12:00:00","1"
"72048005","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20048102","72048005","20048105","2018/01/01 12:00:00","1"
"72048006","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20048102","72048006","20048106","2018/01/01 12:00:00","1"
"72048007","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20048102","72048007","20048107","2018/01/01 12:00:00","1"
"72048008","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20048102","72048008","20048108","2018/01/01 12:00:00","1"
"72048009","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20048102","72048009","20048109","2018/01/01 12:00:00","1"
"72048010","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20048102","72048010","20048110","2018/01/01 12:00:00","1"
"72048011","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20048102","72048011","20048111","2018/01/01 12:00:00","1"
"72048012","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20048102","72048012","20048112","2018/01/01 12:00:00","1"
"72048013","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20048102","72048013","20048113","2018/01/01 12:00:00","1"
"72048014","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20048102","72048014","20048114","2018/01/01 12:00:00","1"
"72048015","9003","601","20048","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20048102","72048015","20048115","2018/01/01 12:00:00","1"
"72048016","9003","601","20048","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20048103","72048016","20048201","2018/01/01 12:00:00","1"
"72048017","9003","601","20048","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20048103","72048017","20048202","2018/01/01 12:00:00","1"
"72048018","9003","601","20048","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20048103","72048018","20048203","2018/01/01 12:00:00","1"
"72048019","9003","601","20048","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20048103","72048019","20048204","2018/01/01 12:00:00","1"
"72048020","9003","601","20048","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20048103","72048020","20048205","2018/01/01 12:00:00","1"
"72048021","9019","601","20048","2030/12/31 14:59:59","8006","0","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","0","20048104","72048021","2004801","2018/01/01 12:00:00","1"
"72048022","9019","601","20048","2030/12/31 14:59:59","8006","0","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","0","20048105","72048022","2004801","2018/01/01 12:00:00","1"
"72048023","9019","601","20048","2030/12/31 14:59:59","8006","0","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","0","20048106","72048023","2004801","2018/01/01 12:00:00","1"
"72048024","9019","601","20048","2030/12/31 14:59:59","8007","0","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","0","20048104","72048024","2004802","2018/01/01 12:00:00","1"
"72048025","9019","601","20048","2030/12/31 14:59:59","8010","0","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","0","20048104","72048025","2004803","2018/01/01 12:00:00","1"
"72049001","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20049102","72049001","20049101","2018/01/01 12:00:00","1"
"72049002","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20049102","72049002","20049102","2018/01/01 12:00:00","1"
"72049003","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20049102","72049003","20049103","2018/01/01 12:00:00","1"
"72049004","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20049102","72049004","20049104","2018/01/01 12:00:00","1"
"72049005","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20049102","72049005","20049105","2018/01/01 12:00:00","1"
"72049006","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20049102","72049006","20049106","2018/01/01 12:00:00","1"
"72049007","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20049102","72049007","20049107","2018/01/01 12:00:00","1"
"72049008","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20049102","72049008","20049108","2018/01/01 12:00:00","1"
"72049009","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20049102","72049009","20049109","2018/01/01 12:00:00","1"
"72049010","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20049102","72049010","20049110","2018/01/01 12:00:00","1"
"72049011","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20049102","72049011","20049111","2018/01/01 12:00:00","1"
"72049012","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20049102","72049012","20049112","2018/01/01 12:00:00","1"
"72049013","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20049102","72049013","20049113","2018/01/01 12:00:00","1"
"72049014","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20049102","72049014","20049114","2018/01/01 12:00:00","1"
"72049015","9003","601","20049","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20049102","72049015","20049115","2018/01/01 12:00:00","1"
"72049016","9003","601","20049","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20049103","72049016","20049201","2018/01/01 12:00:00","1"
"72049017","9003","601","20049","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20049103","72049017","20049202","2018/01/01 12:00:00","1"
"72049018","9003","601","20049","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20049103","72049018","20049203","2018/01/01 12:00:00","1"
"72049019","9003","601","20049","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20049103","72049019","20049204","2018/01/01 12:00:00","1"
"72049020","9003","601","20049","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20049103","72049020","20049205","2018/01/01 12:00:00","1"
"72049021","9019","601","20049","2030/12/31 14:59:59","8006","0","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","0","20049104","72049021","2004901","2018/01/01 12:00:00","1"
"72049022","9019","601","20049","2030/12/31 14:59:59","8006","0","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","0","20049105","72049022","2004901","2018/01/01 12:00:00","1"
"72049024","9019","601","20049","2030/12/31 14:59:59","8007","0","打倒1隻貪婪暴君‧賭場王（HARD限定）","0","20049104","72049023","2004902","2018/01/01 12:00:00","1"
"72049025","9019","601","20049","2030/12/31 14:59:59","8010","0","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","0","20049104","72049024","2004903","2018/01/01 12:00:00","1"
"72050001","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20050102","72050001","20050101","2018/01/01 12:00:00","1"
"72050002","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20050102","72050002","20050102","2018/01/01 12:00:00","1"
"72050003","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20050102","72050003","20050103","2018/01/01 12:00:00","1"
"72050004","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20050102","72050004","20050104","2018/01/01 12:00:00","1"
"72050005","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20050102","72050005","20050105","2018/01/01 12:00:00","1"
"72050006","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20050102","72050006","20050106","2018/01/01 12:00:00","1"
"72050007","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20050102","72050007","20050107","2018/01/01 12:00:00","1"
"72050008","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20050102","72050008","20050108","2018/01/01 12:00:00","1"
"72050009","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20050102","72050009","20050109","2018/01/01 12:00:00","1"
