3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"18","54","20037203","20037201","10","bgm_M41","20037","時光隧道 1-3","0","0","5","270","650037181","18","650037182","102771","0","90","2","bgm_M41","0","650037118","18","102771","0","-98","41","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102772","31065","102773","0","0","100692","0","650037183","1","650037121","0"
"18","54","20037204","20037201","10","bgm_M41","20037","時光隧道 1-4","0","0","5","270","650037191","18","650037192","102771","0","90","2","bgm_M41","0","650037119","19","102771","0","108","-92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102772","31015","102773","0","0","100693","0","650037193","1","650037121","0"
"20","54","20037205","20037201","10","bgm_M41","20037","時光隧道 1-5","0","0","5","300","650037201","20","650037202","102771","0","90","2","bgm_M41","0","650037120","20","102771","0","296","47","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102772","31065","102773","0","0","100692","0","650037203","1","650037121","0"
"8","0","20038101","20038101","8","bgm_M41","20038","玩具工廠 1-1","0","0","0","120","650038011","8","650038012","102791","0","90","0","bgm_M41","0","650038101","1","102791","0","-409","-300","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038013","1","650038124","0"
"8","0","20038102","20038101","8","bgm_M41","20038","玩具工廠 1-2","0","0","0","120","650038021","8","650038022","102791","0","90","0","bgm_M41","0","650038102","2","102791","0","-176","-234","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100700","0","650038023","1","650038125","0"
"8","0","20038103","20038101","8","bgm_M41","20038","玩具工廠 1-3","0","0","0","120","650038031","8","650038032","102791","0","90","0","bgm_M41","0","650038103","3","102791","0","49","-273","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038033","1","650038126","0"
"8","0","20038104","20038101","8","bgm_M41","20038","玩具工廠 1-4","0","0","0","120","650038041","8","650038042","102791","0","90","0","bgm_M41","0","650038104","4","102791","0","262","-215","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100700","0","650038043","1","650038127","0"
"8","0","20038105","20038101","8","bgm_M41","20038","玩具工廠 1-5","0","0","0","120","650038051","8","650038052","102791","0","90","0","bgm_M41","0","650038105","5","102791","0","155","-61","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038053","1","650038123","0"
"9","0","20038106","20038101","9","bgm_M41","20038","玩具工廠 1-6","0","0","0","135","650038061","9","650038062","102791","0","90","0","bgm_M41","0","650038106","6","102791","0","-57","-20","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100700","0","650038063","1","650038124","0"
"9","0","20038107","20038101","9","bgm_M41","20038","玩具工廠 1-7","0","0","0","135","650038071","9","650038072","102791","0","90","0","bgm_M41","0","650038107","7","102791","0","-265","-35","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038073","1","650038125","0"
"9","0","20038108","20038101","9","bgm_M41","20038","玩具工廠 1-8","0","0","0","135","650038081","9","650038082","102791","0","90","0","bgm_M41","0","650038108","8","102791","0","-335","171","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100700","0","650038083","1","650038126","0"
"9","0","20038109","20038101","9","bgm_M41","20038","玩具工廠 1-9","0","0","0","135","650038091","9","650038092","102791","0","90","0","bgm_M41","0","650038109","9","102791","0","-93","215","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038093","1","650038127","0"
"9","0","20038110","20038101","9","bgm_M41","20038","玩具工廠 1-10","0","0","0","135","650038101","9","650038102","102791","0","90","0","bgm_M41","0","650038110","10","102791","0","146","191","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100700","0","650038103","1","650038122","0"
"10","0","20038111","20038101","10","bgm_M41","20038","玩具工廠 1-11","0","0","0","150","650038111","10","650038112","102791","0","90","0","bgm_M41","0","650038111","11","102791","0","382","211","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102792","0","102793","0","0","100701","0","650038113","1","650038124","0"
"10","0","20038112","20038102","10","bgm_M41","20038","王城蘭德索爾 1-12","0","0","0","150","650038121","10","650038122","103031","0","90","0","bgm_M41","0","650038112","12","103031","0","-419","-14","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103032","0","103033","0","0","100200","0","650038123","1","650038125","0"
"10","0","20038113","20038102","10","bgm_M41","20038","王城蘭德索爾 1-13","0","0","0","150","650038131","10","650038132","103031","0","90","0","bgm_M41","0","650038113","13","103031","0","-221","-110","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103032","0","103033","0","0","100190","0","650038133","1","650038126","0"
"10","0","20038114","20038102","10","bgm_M41","20038","王城蘭德索爾 1-14","0","0","0","150","650038141","10","650038142","103031","0","90","0","bgm_M41","0","650038114","14","103031","0","-51","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103032","0","103033","0","0","100590","0","650038143","1","650038127","0"
"10","0","20038115","20038102","10","bgm_M41","20038","王城蘭德索爾 1-15","0","0","0","150","650038151","10","650038152","103031","0","90","0","bgm_M41","0","650038115","15","103031","0","143","-54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103032","0","103033","0","0","100200","0","650038153","1","650038123","0"
"16","54","20038201","20038201","10","bgm_M41","20038","王城蘭德索爾 1-1","0","0","5","240","650038161","16","650038162","103041","0","90","2","bgm_M41","0","650038116","16","103041","0","-492","-48","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103042","31168","103043","0","0","100190","0","650038163","1","650038121","0"
"16","54","20038202","20038201","10","bgm_M41","20038","王城蘭德索爾 1-2","0","0","5","240","650038171","16","650038172","103041","0","90","2","bgm_M41","0","650038117","17","103041","0","-266","10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103042","31040","103043","0","0","100590","0","650038173","1","650038121","0"
"18","54","20038203","20038201","10","bgm_M41","20038","王城蘭德索爾 1-3","0","0","5","270","650038181","18","650038182","103041","0","90","2","bgm_M41","0","650038118","18","103041","0","-155","-195","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103042","31168","103043","0","0","100200","0","650038183","1","650038121","0"
"18","54","20038204","20038201","10","bgm_M41","20038","王城蘭德索爾 1-4","0","0","5","270","650038191","18","650038192","103041","0","90","2","bgm_M41","0","650038119","19","103041","0","118","-133","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103042","31040","103043","0","0","100200","0","650038193","1","650038121","0"
"20","54","20038205","20038201","10","bgm_M41","20038","王城蘭德索爾 1-5","0","0","5","300","650038201","20","650038202","103041","0","90","2","bgm_M41","0","650038120","20","103041","0","299","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103042","31168","103043","0","0","100590","0","650038203","1","650038121","0"
"8","0","20039101","20039101","8","bgm_M41","20039","王城蘭德索爾 1-1","0","0","0","120","650039011","8","650039012","101241","0","90","0","bgm_M41","0","650039101","1","101241","0","-485","-109","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650039013","1","650039124","0"
"8","0","20039102","20039101","8","bgm_M41","20039","王城蘭德索爾 1-2","0","0","0","120","650039021","8","650039022","101241","0","90","0","bgm_M41","0","650039102","2","101241","0","-270","76","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650039023","1","650039125","0"
"8","0","20039103","20039101","8","bgm_M41","20039","王城蘭德索爾 1-3","0","0","0","120","650039031","8","650039032","101241","0","90","0","bgm_M41","0","650039103","3","101241","0","-42","44","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650039033","1","650039126","0"
"8","0","20039104","20039101","8","bgm_M41","20039","王城蘭德索爾 1-4","0","0","0","120","650039041","8","650039042","101241","0","90","0","bgm_M41","0","650039104","4","101241","0","127","-106","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650039043","1","650039127","0"
"8","0","20039105","20039101","8","bgm_M41","20039","王城蘭德索爾 1-5","0","0","0","120","650039051","8","650039052","101241","0","90","0","bgm_M41","0","650039105","5","101241","0","376","-21","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650039053","1","650039123","0"
"9","0","20039106","20039102","9","bgm_M41","20039","某座無人島 1-6","0","0","0","135","650039061","9","650039062","102781","0","90","0","bgm_M41","0","650039106","6","102781","0","-590","-3","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100710","0","650039063","1","650039124","0"
"9","0","20039107","20039102","9","bgm_M41","20039","某座無人島 1-7","0","0","0","135","650039071","9","650039072","102781","0","90","0","bgm_M41","0","650039107","7","102781","0","-406","83","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100710","0","650039073","1","650039125","0"
"9","0","20039108","20039102","9","bgm_M41","20039","某座無人島 1-8","0","0","0","135","650039081","9","650039082","102781","0","90","0","bgm_M41","0","650039108","8","102781","0","-307","-85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100180","0","650039083","1","650039126","0"
"9","0","20039109","20039102","9","bgm_M41","20039","某座無人島 1-9","0","0","0","135","650039091","9","650039092","102781","0","90","0","bgm_M41","0","650039109","9","102781","0","-131","-24","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100180","0","650039093","1","650039127","0"
"9","0","20039110","20039102","9","bgm_M41","20039","某座無人島 1-10","0","0","0","135","650039101","9","650039102","102781","0","90","0","bgm_M41","0","650039110","10","102781","0","47","38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100711","0","650039103","1","650039122","0"
"10","0","20039111","20039102","10","bgm_M41","20039","某座無人島 1-11","0","0","0","150","650039111","10","650039112","102781","0","90","0","bgm_M41","0","650039111","11","102781","0","189","-56","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100710","0","650039113","1","650039124","0"
"10","0","20039112","20039102","10","bgm_M41","20039","某座無人島 1-12","0","0","0","150","650039121","10","650039122","102781","0","90","0","bgm_M41","0","650039112","12","102781","0","388","-83","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100710","0","650039123","1","650039125","0"
"10","0","20039113","20039102","10","bgm_M41","20039","某座無人島 1-13","0","0","0","150","650039131","10","650039132","102781","0","90","0","bgm_M41","0","650039113","13","102781","0","593","-55","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102782","0","102783","0","0","100711","0","650039133","1","650039126","0"
"10","0","20039114","20039103","10","bgm_M41","20039","王城蘭德索爾 1-14","0","0","0","150","650039141","10","650039142","101241","0","90","0","bgm_M41","0","650039114","14","101241","0","-359","2","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650039143","1","650039127","0"
"10","0","20039115","20039103","10","bgm_M41","20039","王城蘭德索爾 1-15","0","0","0","150","650039151","10","650039152","101241","0","90","0","bgm_M41","0","650039115","15","101241","0","-17","-120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650039153","1","650039123","0"
"16","54","20039201","20039201","10","bgm_M41","20039","王城蘭德索爾 1-1","0","0","5","240","650039161","16","650039162","101251","0","90","2","bgm_M41","0","650039116","16","101251","0","-484","-87","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31018","101253","0","0","100200","0","650039163","1","650039121","0"
"16","54","20039202","20039201","10","bgm_M41","20039","王城蘭德索爾 1-2","0","0","5","240","650039171","16","650039172","101251","0","90","2","bgm_M41","0","650039117","17","101251","0","-283","82","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31050","101253","0","0","100590","0","650039173","1","650039121","0"
"18","54","20039203","20039201","10","bgm_M41","20039","王城蘭德索爾 1-3","0","0","5","270","650039181","18","650039182","101251","0","90","2","bgm_M41","0","650039118","18","101251","0","-82","5","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31018","101253","0","0","100190","0","650039183","1","650039121","0"
"18","54","20039204","20039201","10","bgm_M41","20039","王城蘭德索爾 1-4","0","0","5","270","650039191","18","650039192","101251","0","90","2","bgm_M41","0","650039119","19","101251","0","82","-127","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31050","101253","0","0","100200","0","650039193","1","650039121","0"
"20","54","20039205","20039201","10","bgm_M41","20039","王城蘭德索爾 1-5","0","0","5","300","650039201","20","650039202","101251","0","90","2","bgm_M41","0","650039120","20","101251","0","257","27","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31018","101253","0","0","100190","0","650039203","1","650039121","0"
"8","0","20040101","20040101","8","bgm_M41","20040","慈樂之音夏日演唱會會場 1-1","0","0","0","120","650040011","8","650040012","102591","0","90","0","bgm_M41","0","650040101","1","102591","0","-840","70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040013","1","650040124","0"
"8","0","20040102","20040101","8","bgm_M41","20040","慈樂之音夏日演唱會會場 1-2","0","0","0","120","650040021","8","650040022","102591","0","90","0","bgm_M41","0","650040102","2","102591","0","-710","-50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040023","1","650040125","0"
"8","0","20040103","20040101","8","bgm_M41","20040","慈樂之音夏日演唱會會場 1-3","0","0","0","120","650040031","8","650040032","102591","0","90","0","bgm_M41","0","650040103","3","102591","0","-600","60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040033","1","650040126","0"
"8","0","20040104","20040101","8","bgm_M41","20040","慈樂之音夏日演唱會會場 1-4","0","0","0","120","650040041","8","650040042","102591","0","90","0","bgm_M41","0","650040104","4","102591","0","-420","120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040043","1","650040127","0"
"8","0","20040105","20040101","8","bgm_M41","20040","慈樂之音夏日演唱會會場 1-5","0","0","0","120","650040051","8","650040052","102591","0","90","0","bgm_M41","0","650040105","5","102591","0","-470","-120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040053","1","650040123","0"
"9","0","20040106","20040101","9","bgm_M41","20040","慈樂之音夏日演唱會會場 1-6","0","0","0","135","650040061","9","650040062","102591","0","90","0","bgm_M41","0","650040106","6","102591","0","-290","-50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040063","1","650040124","0"
"9","0","20040107","20040101","9","bgm_M41","20040","慈樂之音夏日演唱會會場 1-7","0","0","0","135","650040071","9","650040072","102591","0","90","0","bgm_M41","0","650040107","7","102591","0","-150","100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040073","1","650040125","0"
"9","0","20040108","20040101","9","bgm_M41","20040","慈樂之音夏日演唱會會場 1-8","0","0","0","135","650040081","9","650040082","102591","0","90","0","bgm_M41","0","650040108","8","102591","0","113","107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040083","1","650040126","0"
"9","0","20040109","20040101","9","bgm_M41","20040","慈樂之音夏日演唱會會場 1-9","0","0","0","135","650040091","9","650040092","102591","0","90","0","bgm_M41","0","650040109","9","102591","0","-40","-50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040093","1","650040127","0"
"9","0","20040110","20040101","9","bgm_M41","20040","慈樂之音夏日演唱會會場 1-10","0","0","0","135","650040101","9","650040102","102591","0","90","0","bgm_M41","0","650040110","10","102591","0","110","-180","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040103","1","650040122","0"
"10","0","20040111","20040101","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-11","0","0","0","150","650040111","10","650040112","102591","0","90","0","bgm_M41","0","650040111","11","102591","0","235","5","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100480","0","650040113","1","650040124","0"
"10","0","20040112","20040101","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-12","0","0","0","150","650040121","10","650040122","102591","0","90","0","bgm_M41","0","650040112","12","102591","0","400","75","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040123","1","650040125","0"
"10","0","20040113","20040101","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-13","0","0","0","150","650040131","10","650040132","102591","0","90","0","bgm_M41","0","650040113","13","102591","0","340","-150","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650040133","1","650040126","0"
"10","0","20040114","20040101","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-14","0","0","0","150","650040141","10","650040142","102591","0","90","0","bgm_M41","0","650040114","14","102591","0","527","-67","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100180","0","650040143","1","650040127","0"
"10","0","20040115","20040101","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-15","0","0","0","150","650040151","10","650040152","102591","0","90","0","bgm_M41","0","650040115","15","102591","0","675","-79","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100180","0","650040153","1","650040123","0"
"16","54","20040201","20040201","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-1","0","0","5","240","650040161","16","650040162","102601","0","90","2","bgm_M41","0","650040116","16","102601","0","-520","47","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31174","102603","0","0","100480","0","650040163","1","650040121","0"
"16","54","20040202","20040201","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-2","0","0","5","240","650040171","16","650040172","102601","0","90","2","bgm_M41","0","650040117","17","102601","0","-325","-70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31109","102603","0","0","100480","0","650040173","1","650040121","0"
"18","54","20040203","20040201","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-3","0","0","5","270","650040181","18","650040182","102601","0","90","2","bgm_M41","0","650040118","18","102601","0","-130","37","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31174","102603","0","0","100110","0","650040183","1","650040121","0"
"18","54","20040204","20040201","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-4","0","0","5","270","650040191","18","650040192","102601","0","90","2","bgm_M41","0","650040119","19","102601","0","-20","-130","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31109","102603","0","0","100110","0","650040193","1","650040121","0"
"20","54","20040205","20040201","10","bgm_M41","20040","慈樂之音夏日演唱會會場 1-5","0","0","5","300","650040201","20","650040202","102601","0","90","2","bgm_M41","0","650040120","20","102601","0","293","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31174","102603","0","0","100180","0","650040203","1","650040121","0"
"8","0","20041101","20041101","8","bgm_M41","20041","王城蘭德索爾 1-1","0","0","0","120","650041011","8","650041012","101241","0","90","0","bgm_M41","0","650041101","1","101241","0","-409","11","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650041013","1","650041124","0"
"8","0","20041102","20041101","8","bgm_M41","20041","王城蘭德索爾 1-2","0","0","0","120","650041021","8","650041022","101241","0","90","0","bgm_M41","0","650041102","2","101241","0","-196","-117","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650041023","1","650041125","0"
"8","0","20041103","20041101","8","bgm_M41","20041","王城蘭德索爾 1-3","0","0","0","120","650041031","8","650041032","101241","0","90","0","bgm_M41","0","650041103","3","101241","0","5","-16","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650041033","1","650041126","0"
"8","0","20041104","20041101","8","bgm_M41","20041","王城蘭德索爾 1-4","0","0","0","120","650041041","8","650041042","101241","0","90","0","bgm_M41","0","650041104","4","101241","0","234","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650041043","1","650041127","0"
"8","0","20041105","20041101","8","bgm_M41","20041","王城蘭德索爾 1-5","0","0","0","120","650041051","8","650041052","101241","0","90","0","bgm_M41","0","650041105","5","101241","0","467","15","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650041053","1","650041123","0"
"9","0","20041106","20041102","9","bgm_M41","20041","大江戶町 1-6","0","0","0","135","650041061","9","650041062","101701","0","90","0","bgm_M41","0","650041106","6","101701","0","-648","112","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100420","0","650041063","1","650041124","0"
"9","0","20041107","20041102","9","bgm_M41","20041","大江戶町 1-7","0","0","0","135","650041071","9","650041072","101701","0","90","0","bgm_M41","0","650041107","7","101701","0","-552","-68","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100410","0","650041073","1","650041125","0"
"9","0","20041108","20041102","9","bgm_M41","20041","大江戶町 1-8","0","0","0","135","650041081","9","650041082","101701","0","90","0","bgm_M41","0","650041108","8","101701","0","-395","-124","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100410","0","650041083","1","650041126","0"
"9","0","20041109","20041102","9","bgm_M41","20041","大江戶町 1-9","0","0","0","135","650041091","9","650041092","101701","0","90","0","bgm_M41","0","650041109","9","101701","0","-298","56","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100420","0","650041093","1","650041127","0"
"9","0","20041110","20041102","9","bgm_M41","20041","大江戶町 1-10","0","0","0","135","650041101","9","650041102","101701","0","90","0","bgm_M41","0","650041110","10","101701","0","-174","-119","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100410","0","650041103","1","650041122","0"
"10","0","20041111","20041102","10","bgm_M41","20041","大江戶町 1-11","0","0","0","150","650041111","10","650041112","101701","0","90","0","bgm_M41","0","650041111","11","101701","0","-81","41","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100420","0","650041113","1","650041124","0"
"10","0","20041112","20041102","10","bgm_M41","20041","大江戶町 1-12","0","0","0","150","650041121","10","650041122","101701","0","90","0","bgm_M41","0","650041112","12","101701","0","110","38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100420","0","650041123","1","650041125","0"
"10","0","20041113","20041102","10","bgm_M41","20041","大江戶町 1-13","0","0","0","150","650041131","10","650041132","101701","0","90","0","bgm_M41","0","650041113","13","101701","0","17","-128","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100410","0","650041133","1","650041126","0"
"10","0","20041114","20041102","10","bgm_M41","20041","大江戶町 1-14","0","0","0","150","650041141","10","650041142","101701","0","90","0","bgm_M41","0","650041114","14","101701","0","231","-88","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100420","0","650041143","1","650041127","0"
"10","0","20041115","20041102","10","bgm_M41","20041","大江戶町 1-15","0","0","0","150","650041151","10","650041152","101701","0","90","0","bgm_M41","0","650041115","15","101701","0","326","80","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101702","0","101703","0","0","100410","0","650041153","1","650041123","0"
"16","54","20041201","20041201","10","bgm_M41","20041","大江戶町 1-1","0","0","5","240","650041161","16","650041162","101711","0","90","2","bgm_M41","0","650041116","16","101711","0","-526","-126","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101712","31096","101713","0","0","100410","0","650041163","1","650041121","0"
