fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"0","0","150","0","0","118001","5","0","0","0","135","0","0","2","75","0","3","5","2"
"0","0","210","0","0","118001","7","0","0","0","195","0","0","4","194","0","4","30","5"
"0","5","460","0","0","118001","14","0","0","0","435","0","0","6","353","0","5","55","10"
"0","5","1155","0","0","118001","22","0","3","0","850","0","0","6","567","0","6","55","15"
"0","5","1600","0","0","118001","30","0","6","0","1155","0","0","6","865","0","7","55","23"
"0","5","2045","0","0","118001","41","0","6","0","1585","0","4","6","1164","0","8","80","36"
"0","5","2345","0","25","118001","52","0","6","0","1885","0","9","7","1542","0","9","80","49"
"0","15","2675","0","55","118001","57","0","6","0","2085","0","18","7","1958","5","10","80","66"
"0","35","2825","0","96","118001","57","0","6","0","2385","0","20","12","2399","10","11","80","81"
"0","35","3035","0","145","118001","61","0","8","0","2875","0","20","12","2861","35","12","80","90"
"0","35","3035","0","207","118001","67","0","8","0","3065","0","24","12","3392","48","13","105","100"
"0","35","3155","0","277","118001","74","0","10","0","3125","0","24","12","4005","48","14","130","109"
"0","35","3155","0","376","118001","82","0","10","0","3235","0","24","12","4664","51","15","136","114"
"0","35","3155","0","453","118001","94","0","10","0","3235","0","24","12","5351","59","16","136","120"
"0","35","3155","0","547","118001","103","0","10","0","3285","0","24","12","6093","62","17","136","127"
"0","35","3155","0","664","118001","115","0","10","0","3335","0","24","12","6836","66","18","136","144"
"0","35","3155","0","816","118001","119","0","10","0","3430","0","24","12","7736","66","19","136","158"
"0","35","3155","0","920","118001","130","0","10","0","3875","0","24","12","8645","66","20","136","184"
"0","35","3155","0","1027","118001","142","0","10","0","4065","0","24","17","9680","66","21","136","203"
"0","35","3155","0","1164","118001","148","0","10","0","4220","0","24","17","10930","66","22","136","226"
"0","35","3155","0","1263","118001","160","0","10","0","4310","0","24","17","12332","66","23","136","245"
"0","35","3155","0","1356","118001","160","0","10","0","4925","0","24","17","13893","66","24","136","256"
"0","35","3155","0","1446","118001","168","0","10","0","4925","0","24","17","15608","66","25","136","274"
"0","35","3155","0","1506","118001","174","0","10","0","5245","0","24","17","17477","66","26","136","289"
"0","35","3155","0","1543","118001","179","0","10","0","5565","0","24","17","19499","66","27","136","299"
"0","35","3155","0","1572","118001","185","0","10","0","5565","0","24","17","21695","66","28","136","307"
"0","35","3155","0","1604","118001","191","0","10","0","5885","0","24","17","24030","66","29","136","313"
"0","35","3155","0","1637","118001","198","0","10","0","5885","0","24","17","26538","66","30","136","320"
"0","35","3155","0","1670","118001","200","0","10","0","6410","0","24","17","29148","66","31","136","322"
"0","35","3155","0","1703","118001","208","0","10","0","6410","0","24","17","31867","66","32","136","330"
"0","35","3155","0","1735","118001","216","0","10","0","6780","0","24","17","34691","66","33","136","338"
"0","35","3155","0","1766","118001","224","0","10","0","6780","0","24","17","37707","66","34","136","346"
"0","0","50","0","0","118101","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","118101","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","118101","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","118101","2","0","0","0","450","405","0","0","0","0","5","0","29"
"0","10","100","0","0","118101","4","0","0","0","800","634","0","0","0","0","6","50","42"
"0","15","100","0","0","118101","8","0","0","0","1395","894","0","0","0","0","7","85","56"
"0","45","100","0","0","118101","10","0","1","0","1560","1255","4","0","0","0","8","120","66"
"16","45","100","0","0","118101","19","0","2","0","2135","1569","9","0","0","0","9","155","81"
"39","45","520","0","0","118101","25","0","3","0","2575","1921","14","0","0","0","10","175","103"
"84","45","740","5","0","118101","28","0","4","0","2835","2374","14","0","0","0","11","191","113"
"139","45","740","13","0","118101","31","0","4","0","2975","2840","14","0","0","0","12","227","123"
"199","45","740","16","0","118101","39","0","4","0","3215","3321","16","0","0","0","13","247","135"
"263","45","860","16","0","118101","49","0","4","0","3355","3813","18","0","0","0","14","269","152"
"319","49","980","16","0","118101","63","0","4","0","3445","4324","20","0","0","0","15","279","170"
"378","49","980","16","0","118101","76","0","4","0","3475","4892","22","0","0","0","16","299","187"
"453","49","980","16","0","118101","85","0","4","0","3475","5520","22","0","0","0","17","329","204"
"557","49","980","16","0","118101","95","0","4","0","3475","6202","22","0","0","0","18","339","222"
"686","49","980","16","0","118101","106","0","4","0","3475","6978","22","0","0","0","19","339","238"
"824","49","980","16","0","118101","121","0","4","0","3475","7796","22","0","0","0","20","339","259"
"1005","49","1080","16","0","118101","131","0","4","0","3475","8735","22","0","0","0","21","339","270"
"1197","49","1180","16","0","118101","142","0","4","0","3475","9818","22","0","0","0","22","339","285"
"1346","49","1180","16","0","118101","153","0","4","0","3475","11079","22","0","0","0","23","339","308"
"1462","49","1180","16","0","118101","165","0","4","0","3475","12471","22","0","0","0","24","339","333"
"1554","49","1180","16","0","118101","177","0","4","0","3475","14086","22","0","0","0","25","339","350"
"1598","49","1180","16","0","118101","189","0","4","0","3935","15843","22","0","0","0","26","339","367"
"1624","49","1180","16","0","118101","201","0","4","0","4395","17728","22","0","0","0","27","339","384"
"1650","49","1180","16","0","118101","212","0","4","0","4395","19818","22","0","0","0","28","339","397"
"1677","49","1180","16","0","118101","221","0","4","0","4855","22051","22","0","0","0","29","339","406"
"1705","49","1180","16","0","118101","229","0","4","0","5315","24438","22","0","0","0","30","339","414"
"1733","49","1180","16","0","118101","237","0","4","0","5775","26933","22","0","0","0","31","339","422"
"1761","49","1180","16","0","118101","245","0","4","0","6235","29538","22","0","0","0","32","339","430"
"1788","49","1180","16","0","118101","253","0","4","0","6735","32284","22","0","0","0","33","339","438"
"1814","49","1180","16","0","118101","261","0","4","0","7735","35138","22","0","0","0","34","339","446"
"0","0","50","0","0","118201","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","118201","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","118201","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","118201","2","0","0","0","360","405","0","0","0","0","5","25","27"
"0","10","100","0","0","118201","4","0","0","0","710","634","0","0","0","0","6","75","40"
"0","15","100","0","0","118201","8","0","0","0","1305","894","0","0","0","0","7","110","54"
"0","45","100","0","0","118201","8","0","1","0","1305","1299","0","0","0","0","8","145","60"
"10","45","100","0","0","118201","19","0","2","0","1995","1614","4","0","0","0","9","165","79"
"28","45","520","0","0","118201","24","0","4","0","2380","2030","4","0","0","0","10","165","97"
"65","45","620","5","0","118201","33","0","5","0","2720","2472","4","0","0","0","11","181","107"
"118","45","720","11","0","118201","36","0","6","0","2820","2996","4","0","0","0","12","217","112"
"180","45","720","17","0","118201","41","0","6","0","2960","3529","6","0","0","0","13","237","119"
"256","45","840","17","0","118201","45","0","6","0","3100","4109","8","0","0","0","14","267","126"
"326","45","960","17","0","118201","53","0","6","0","3130","4714","12","0","0","0","15","277","135"
"401","45","960","17","0","118201","58","0","6","0","3160","5387","12","0","0","0","16","307","143"
"473","45","960","17","0","118201","62","0","6","0","3160","6115","12","0","0","0","17","337","152"
"562","45","960","17","0","118201","68","0","6","0","3160","6899","12","0","0","0","18","367","161"
"695","45","960","17","0","118201","73","0","6","0","3160","7787","12","0","0","0","19","367","168"
"852","45","960","17","0","118201","83","0","6","0","3160","8708","12","0","0","0","20","367","182"
"1054","45","1060","17","0","118201","89","0","6","0","3160","9727","12","0","0","0","21","367","190"
"1272","45","1160","17","0","118201","94","0","6","0","3160","10924","12","0","0","0","22","367","197"
"1456","45","1160","17","0","118201","100","0","6","0","3160","12247","12","0","0","0","23","367","213"
"1599","45","1160","17","0","118201","106","0","6","0","3160","13722","12","0","0","0","24","367","230"
"1718","45","1160","17","0","118201","112","0","6","0","3160","15417","12","0","0","0","25","367","239"
"1795","45","1160","17","0","118201","117","0","6","0","3160","17324","12","0","0","0","26","367","245"
"1845","45","1160","17","0","118201","122","0","6","0","3160","19369","12","0","0","0","27","367","251"
"1882","45","1160","17","0","118201","128","0","6","0","3160","21552","12","0","0","0","28","367","257"
"1915","45","1160","17","0","118201","132","0","6","0","3620","23874","12","0","0","0","29","367","261"
"1949","45","1160","17","0","118201","136","0","6","0","3620","26395","12","0","0","0","30","367","265"
"1983","45","1160","17","0","118201","140","0","6","0","4080","28974","12","0","0","0","31","367","269"
"2017","45","1160","17","0","118201","144","0","6","0","4080","31716","12","0","0","0","32","367","273"
"2050","45","1160","17","0","118201","148","0","6","0","4580","34549","12","0","0","0","33","367","277"
"2082","45","1160","17","0","118201","152","0","6","0","5080","37531","12","0","0","0","34","367","281"
"0","0","75","0","0","118501","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","150","0","0","118501","2","0","0","0","150","78","0","0","0","0","3","0","7"
"0","10","200","0","0","118501","5","0","0","0","325","169","0","0","0","0","4","5","16"
"0","10","200","0","0","118501","7","0","0","0","625","322","0","0","0","0","5","15","32"
"0","25","200","0","0","118501","15","0","0","0","1155","495","0","0","0","0","6","15","51"
"0","30","200","0","0","118501","22","0","0","0","1515","724","0","0","26","0","7","50","69"
"0","75","200","0","0","118501","29","0","0","0","1680","1003","4","0","52","0","8","50","91"
"0","110","200","5","0","118501","40","0","0","0","2215","1267","9","0","52","0","9","50","118"
"16","115","300","10","0","118501","52","0","0","0","2755","1566","14","0","52","0","10","85","140"
"24","139","840","10","0","118501","63","0","0","0","3375","1857","14","0","52","0","11","85","172"
"41","145","1060","14","0","118501","80","0","0","0","3735","2194","17","0","52","0","12","111","197"
"65","147","1180","19","0","118501","105","0","0","0","3895","2555","17","0","52","0","13","121","224"
"85","147","1300","21","0","118501","131","0","0","0","4095","2919","17","0","52","0","14","133","259"
"99","156","1520","21","0","118501","158","0","0","0","4295","3315","17","0","52","0","15","133","293"
"115","162","1520","21","0","118501","188","0","0","0","4525","3761","17","0","52","0","16","133","324"
"135","163","1520","21","0","118501","216","0","0","0","4655","4212","17","3","52","0","17","148","363"
"150","163","1520","21","0","118501","252","0","0","0","5000","4660","17","3","52","0","18","173","409"
"175","163","1615","21","0","118501","293","0","0","0","5645","5131","17","3","52","0","19","173","461"
"211","163","1615","21","0","118501","335","0","0","0","6230","5720","17","3","52","0","20","173","508"
"246","163","1615","21","0","118501","384","0","0","0","6815","6296","17","3","52","0","21","173","570"
"282","163","1715","21","0","118501","436","0","0","0","8020","6960","17","3","52","0","22","173","632"
"312","163","1715","21","0","118501","495","0","0","0","9480","7720","17","3","52","0","23","173","698"
"312","163","1715","21","0","118501","556","0","0","0","11005","8561","17","3","52","0","24","173","773"
"337","163","1715","21","0","118501","610","0","0","0","12300","9667","17","3","52","0","25","173","834"
"364","163","1715","21","0","118501","653","0","0","0","13295","11064","17","3","52","0","26","173","883"
"381","163","1715","21","0","118501","694","0","0","0","14410","12604","17","3","52","0","27","173","927"
"398","163","1715","21","0","118501","737","0","0","0","15630","14250","17","3","52","0","28","173","971"
"415","163","1715","21","0","118501","785","0","0","0","17005","15998","17","3","52","0","29","173","1019"
"433","163","1715","21","0","118501","836","0","0","0","18460","17853","17","3","52","0","30","173","1070"
"451","163","1715","21","0","118501","888","0","0","0","19995","19798","17","3","52","0","31","173","1122"
"469","163","1715","21","0","118501","941","0","0","0","21605","21833","17","3","52","0","32","173","1175"
"487","163","1715","21","0","118501","995","0","0","0","23385","23984","17","3","52","0","33","173","1229"
"504","163","1715","21","0","118501","1051","0","0","0","25405","26251","17","3","52","0","34","173","1285"
"0","0","75","0","0","118601","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","125","0","0","118601","1","0","0","0","150","81","0","0","0","0","3","0","8"
"0","10","175","0","0","118601","4","0","0","0","325","172","0","0","0","0","4","5","17"
"0","10","175","0","0","118601","4","0","0","0","505","349","0","0","0","0","5","15","33"
"0","25","175","0","0","118601","12","0","0","0","1035","522","0","0","0","0","6","15","52"
"0","30","175","0","0","118601","14","0","0","0","1395","790","0","0","0","0","7","85","66"
"0","75","175","0","0","118601","19","0","0","0","1675","1089","4","0","0","0","8","85","88"
"6","110","175","5","0","118601","25","0","0","0","2130","1389","9","0","0","0","9","100","109"
"30","115","395","10","0","118601","28","0","0","0","2490","1758","14","0","0","0","10","135","126"
"53","129","735","10","0","118601","35","0","0","0","2910","2159","14","0","0","0","11","151","145"
"71","138","855","15","0","118601","46","0","0","0","3230","2549","17","0","0","0","12","177","165"
"81","138","1075","17","0","118601","72","0","0","0","3690","2867","20","0","0","0","13","199","195"
"103","144","1315","17","0","118601","101","0","0","0","3870","3236","20","0","0","0","14","199","227"
"129","149","1315","19","0","118601","126","0","0","0","4040","3662","20","0","0","0","15","199","257"
"149","155","1415","19","0","118601","152","0","0","0","4190","4111","20","0","0","0","16","199","291"
"164","156","1415","19","0","118601","185","0","0","0","4310","4564","20","0","0","0","17","224","328"
"189","156","1415","19","0","118601","217","0","0","0","4715","5014","20","3","0","0","18","239","372"
"213","156","1415","19","0","118601","256","0","0","0","5360","5512","20","3","0","0","19","239","422"
"260","156","1510","19","0","118601","296","0","0","0","5910","6103","20","3","0","0","20","239","468"
"296","156","1610","19","0","118601","345","0","0","0","6420","6685","20","3","0","0","21","239","529"
"326","156","1610","19","0","118601","395","0","0","0","7420","7404","20","3","0","0","22","239","589"
"326","156","1610","19","0","118601","449","0","0","0","9195","8170","20","3","0","0","23","239","658"
"341","156","1610","19","0","118601","508","0","0","0","10720","9051","20","3","0","0","24","239","724"
"353","156","1610","19","0","118601","562","0","0","0","11720","10212","20","3","0","0","25","239","783"
"365","156","1610","19","0","118601","605","0","0","0","12555","11648","20","3","0","0","26","239","831"
"377","156","1610","19","0","118601","646","0","0","0","13580","13197","20","3","0","0","27","239","876"
"389","156","1610","19","0","118601","689","0","0","0","14725","14852","20","3","0","0","28","239","921"
"407","156","1610","19","0","118601","735","0","0","0","15945","16637","20","3","0","0","29","239","967"
"425","156","1610","19","0","118601","785","0","0","0","17320","18510","20","3","0","0","30","239","1017"
"443","156","1610","19","0","118601","836","0","0","0","18775","20474","20","3","0","0","31","239","1068"
"461","156","1610","19","0","118601","888","0","0","0","20310","22528","20","3","0","0","32","239","1120"
"478","156","1610","19","0","118601","942","0","0","0","21920","24698","20","3","0","0","33","239","1174"
"495","156","1610","19","0","118601","997","0","0","0","23700","27003","20","3","0","0","34","239","1229"
"0","0","75","0","0","119001","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","150","0","0","119001","2","0","0","0","150","78","0","0","0","0","3","0","7"
"0","0","175","0","0","119001","4","0","0","0","325","197","0","0","0","0","4","0","14"
"0","0","175","0","0","119001","6","0","0","0","535","364","0","0","0","0","5","25","27"
"0","0","175","0","0","119001","11","0","0","0","1065","563","0","0","0","0","6","50","43"
"0","5","175","0","0","119001","18","0","0","0","1310","819","0","0","26","0","7","85","58"
"0","50","175","0","0","119001","20","0","0","0","1475","1137","4","0","26","0","8","120","76"
"11","80","175","5","0","119001","20","0","0","0","1615","1491","9","0","26","0","9","155","95"
"19","100","595","10","0","119001","26","0","0","0","1965","1816","14","0","26","0","10","155","125"
"36","111","815","17","0","119001","35","0","0","0","2305","2204","14","0","26","0","11","171","147"
"52","132","1035","22","0","119001","46","0","0","0","2605","2603","14","0","26","0","12","181","169"
"70","138","1375","24","0","119001","66","0","0","0","2945","3017","14","0","26","0","13","191","193"
"94","140","1615","26","0","119001","90","0","0","0","3065","3459","14","0","26","0","14","201","219"
"110","145","1735","28","0","119001","116","0","0","0","3155","3917","16","0","26","0","15","201","248"
"130","151","1835","28","0","119001","139","0","0","0","3285","4433","16","0","26","0","16","201","279"
"145","157","1835","28","0","119001","167","0","0","0","3335","4987","16","0","26","0","17","226","307"
"178","158","1835","28","0","119001","190","0","0","0","3740","5585","16","3","26","0","18","226","338"
"212","158","1835","28","0","119001","221","0","0","0","4260","6235","16","3","26","0","19","226","374"
"259","158","1930","28","0","119001","256","0","0","0","5030","6928","16","3","26","0","20","226","412"
"295","158","2030","28","0","119001","301","0","0","0","5715","7611","16","3","26","0","21","226","466"
"325","158","2030","28","0","119001","349","0","0","0","6790","8422","16","3","26","0","22","226","522"
"325","158","2030","28","0","119001","397","0","0","0","8270","9309","16","3","26","0","23","226","587"
"340","158","2030","28","0","119001","449","0","0","0","9740","10301","16","3","26","0","24","226","647"
"362","158","2030","28","0","119001","494","0","0","0","10700","11574","16","3","26","0","25","226","699"
"374","158","2030","28","0","119001","536","0","0","0","11805","13036","16","3","26","0","26","226","745"
"386","158","2030","28","0","119001","575","0","0","0","13100","14621","16","3","26","0","27","226","787"
"398","158","2030","28","0","119001","614","0","0","0","14515","16334","16","3","26","0","28","226","827"
"411","158","2030","28","0","119001","656","0","0","0","16035","18175","16","3","26","0","29","226","869"
"424","158","2030","28","0","119001","700","0","0","0","17710","20128","16","3","26","0","30","226","913"
"437","158","2030","28","0","119001","745","0","0","0","19465","22173","16","3","26","0","31","226","958"
"450","158","2030","28","0","119001","791","0","0","0","21300","24310","16","3","26","0","32","226","1004"
"462","158","2030","28","0","119001","839","0","0","0","23210","26564","16","3","26","0","33","226","1052"
"474","158","2030","28","0","119001","887","0","0","0","25290","28948","16","3","26","0","34","226","1100"
"0","0","100","0","0","119101","2","0","0","0","65","11","0","1","2","0","2","0","1"
"0","10","200","0","0","119101","6","0","0","0","160","35","0","2","4","0","3","0","6"
"0","20","250","0","0","119101","12","0","0","0","450","89","0","4","7","0","4","0","16"
"0","20","250","0","0","119101","19","0","0","0","1050","182","0","4","7","0","5","0","34"
"0","20","250","0","0","119101","30","0","0","0","1875","318","0","4","7","0","6","0","54"
"0","25","250","0","0","119101","47","0","0","0","2740","438","0","4","33","0","7","0","79"
"0","25","250","0","0","119101","70","0","5","0","3610","557","0","4","77","0","8","0","103"
"0","30","250","5","0","119101","86","0","6","0","4415","800","5","4","77","0","9","0","128"
"10","35","350","10","0","119101","105","0","7","0","5185","1077","10","4","77","0","10","0","152"
"15","54","770","10","0","119101","125","0","8","0","5985","1320","10","4","77","0","11","0","185"
"30","70","990","14","0","119101","146","0","8","0","6525","1605","10","4","77","0","12","10","214"
"30","72","1210","16","0","119101","184","0","8","0","7065","1817","13","6","77","0","13","20","252"
"48","74","1330","18","0","119101","221","0","8","0","7185","2118","13","6","77","0","14","20","292"
"58","79","1430","20","0","119101","256","0","8","0","7325","2446","13","6","77","0","15","20","334"
"58","85","1530","20","0","119101","296","0","8","0","7525","2794","13","6","77","0","16","20","377"
"58","86","1530","20","0","119101","338","0","8","0","7705","3144","13","9","77","0","17","35","425"
"58","86","1530","20","0","119101","383","0","8","0","8110","3489","13","12","77","0","18","50","482"
"58","86","1625","20","0","119101","437","0","8","0","8755","3855","13","12","77","0","19","50","547"
"70","86","1720","20","0","119101","494","0","8","0","9340","4312","13","12","77","0","20","50","609"
"70","86","1720","20","0","119101","560","0","8","0","9960","4754","13","12","77","0","21","50","687"
"70","86","1720","20","0","119101","629","0","8","0","11275","5278","13","12","77","0","22","50","766"
"70","86","1720","20","0","119101","707","0","8","0","13050","5843","13","12","77","0","23","50","851"
"70","86","1720","20","0","119101","792","0","8","0","14575","6483","13","12","77","0","24","50","942"
"80","86","1720","20","0","119101","872","0","8","0","15870","7348","13","12","77","0","25","50","1028"
"95","86","1720","20","0","119101","941","0","8","0","17160","8464","13","12","77","0","26","50","1103"
"105","86","1720","20","0","119101","1008","0","8","0","18730","9699","13","12","77","0","27","50","1173"
"115","86","1720","20","0","119101","1078","0","8","0","20495","11021","13","12","77","0","28","50","1244"
"125","86","1720","20","0","119101","1154","0","8","0","22490","12426","13","12","77","0","29","50","1320"
"130","86","1720","20","0","119101","1244","0","8","0","26875","13573","13","12","77","0","30","50","1410"
"130","86","1720","20","0","119101","1346","0","8","0","33640","14447","13","12","77","0","31","50","1512"
"130","86","1720","20","0","119101","1451","0","8","0","40775","15358","13","12","77","0","32","50","1617"
"130","86","1720","20","0","119101","1558","0","8","0","48525","16325","13","12","77","0","33","50","1724"
"130","86","1720","20","0","119101","1667","0","8","0","57055","17348","13","12","77","0","34","50","1833"
"0","0","50","0","0","119201","4","0","0","0","65","0","0","1","14","0","2","0","0"
"0","0","100","0","0","119201","10","0","0","0","245","0","0","1","63","0","3","0","0"
"0","0","235","0","0","119201","21","0","0","0","480","0","0","3","140","0","4","0","3"
"0","5","395","0","0","119201","36","0","0","0","750","0","0","6","276","0","5","10","5"
"0","5","605","0","0","119201","54","0","0","0","1400","0","0","6","447","0","6","10","13"
"0","5","1210","0","0","119201","74","0","0","0","1840","0","0","6","673","0","7","10","23"
"0","5","1535","0","0","119201","96","0","0","0","2830","0","0","6","904","0","8","10","32"
"0","5","1535","0","15","119201","114","0","0","0","3570","0","5","7","1259","0","9","10","37"
"0","30","1535","0","45","119201","127","0","0","0","3940","0","13","12","1624","0","10","10","48"
"0","40","1535","0","97","119201","141","0","1","0","4440","0","13","12","2031","0","11","10","64"
"0","60","1535","0","107","119201","157","0","3","0","4810","0","16","19","2377","11","12","10","80"
"0","62","1535","0","137","119201","185","0","3","0","5100","0","19","19","2727","31","13","10","100"
"0","64","1535","0","173","119201","213","0","5","0","5460","0","19","21","3116","31","14","10","126"
"0","64","1635","0","247","119201","224","0","5","0","5460","0","19","21","3716","31","15","22","139"
"0","64","1685","0","316","119201","243","0","5","0","5710","0","19","21","4262","34","16","22","157"
"0","64","1735","0","374","119201","271","0","5","0","6185","0","19","21","4774","37","17","22","179"
"0","64","1735","0","461","119201","302","0","5","0","6720","0","19","21","5338","37","18","22","201"
"0","64","1735","0","539","119201","331","0","5","0","7210","0","19","21","6026","37","19","37","221"
"0","64","1735","0","630","119201","363","0","5","0","7750","0","19","21","6737","37","20","72","247"
"0","64","1735","0","715","119201","397","0","5","0","8315","0","19","21","7488","37","21","121","280"
"0","64","1735","0","789","119201","443","0","5","0","8960","0","19","21","8358","37","22","161","314"
"0","64","1735","0","830","119201","494","0","5","0","10075","0","19","21","9310","37","23","181","356"
"0","64","1735","0","884","119201","548","0","5","0","11235","0","19","21","10375","37","24","181","396"
"0","64","1735","0","934","119201","590","0","5","0","11705","0","19","21","11770","37","25","181","430"
"0","64","1735","0","975","119201","603","0","5","0","12300","0","19","21","13546","37","26","181","444"
"0","64","1735","0","1002","119201","612","0","5","0","12925","0","19","21","15479","37","27","181","453"
"0","64","1735","0","1029","119201","621","0","5","0","13550","0","19","21","17531","37","28","181","464"
"0","64","1735","0","1060","119201","633","0","5","0","14175","0","19","21","19726","37","29","181","476"
"0","64","1735","0","1101","119201","655","0","5","0","14275","0","19","21","22020","37","30","181","498"
"0","64","1735","0","1142","119201","677","0","5","0","14375","0","19","21","24423","37","31","181","520"
"0","64","1735","0","1183","119201","699","0","5","0","14475","0","19","21","26935","37","32","181","542"
"0","64","1735","0","1222","119201","722","0","5","0","14675","0","19","21","29572","37","33","181","565"
"0","64","1735","0","1259","119201","746","0","5","0","14875","0","19","21","32363","37","34","181","589"
"0","0","100","0","0","119301","2","0","0","0","15","0","0","1","21","0","2","0","1"
"0","0","150","0","0","119301","5","0","0","0","135","0","0","2","75","0","3","5","2"
"0","0","210","0","0","119301","7","0","0","0","195","0","0","4","194","0","4","30","5"
"0","5","460","0","0","119301","14","0","0","0","435","0","0","6","353","0","5","55","10"
"0","5","1155","0","0","119301","22","0","3","0","850","0","0","6","567","0","6","55","15"
"0","5","1600","0","0","119301","30","0","6","0","1155","0","0","6","865","0","7","55","23"
"0","5","2045","0","0","119301","41","0","6","0","1585","0","4","6","1164","0","8","80","36"
"0","5","2345","0","25","119301","52","0","6","0","1885","0","9","7","1542","0","9","80","49"
"0","15","2675","0","55","119301","57","0","6","0","2085","0","18","7","1958","5","10","80","66"
"0","35","2825","0","96","119301","57","0","6","0","2385","0","20","12","2399","10","11","80","81"
"0","35","3035","0","145","119301","61","0","8","0","2875","0","20","12","2861","35","12","80","90"
"0","35","3035","0","207","119301","67","0","8","0","3065","0","24","12","3392","48","13","105","100"
"0","35","3155","0","277","119301","74","0","10","0","3125","0","24","12","4005","48","14","130","109"
"0","35","3155","0","376","119301","82","0","10","0","3235","0","24","12","4664","51","15","136","114"
"0","35","3155","0","453","119301","94","0","10","0","3235","0","24","12","5351","59","16","136","120"
"0","35","3155","0","547","119301","103","0","10","0","3285","0","24","12","6093","62","17","136","127"
"0","35","3155","0","664","119301","115","0","10","0","3335","0","24","12","6836","66","18","136","144"
"0","35","3155","0","816","119301","119","0","10","0","3430","0","24","12","7736","66","19","136","158"
"0","35","3155","0","920","119301","130","0","10","0","3875","0","24","12","8645","66","20","136","184"
"0","35","3155","0","1027","119301","142","0","10","0","4065","0","24","17","9680","66","21","136","203"
"0","35","3155","0","1164","119301","148","0","10","0","4220","0","24","17","10930","66","22","136","226"
"0","35","3155","0","1285","119301","166","0","10","0","4310","0","24","17","12286","66","23","136","246"
"0","35","3155","0","1400","119301","176","0","10","0","4400","0","24","17","13781","66","24","136","270"
"0","35","3155","0","1490","119301","184","0","10","0","4400","0","24","17","15496","66","25","136","288"
"0","35","3155","0","1550","119301","190","0","10","0","4720","0","24","17","17365","66","26","136","303"
"0","35","3155","0","1587","119301","195","0","10","0","5040","0","24","17","19387","66","27","136","313"
"0","35","3155","0","1616","119301","201","0","10","0","5040","0","24","17","21583","66","28","136","321"
"0","35","3155","0","1648","119301","207","0","10","0","5360","0","24","17","23918","66","29","136","327"
"0","35","3155","0","1681","119301","214","0","10","0","5360","0","24","17","26426","66","30","136","334"
"0","35","3155","0","1714","119301","221","0","10","0","5680","0","24","17","29009","66","31","136","341"
"0","35","3155","0","1747","119301","229","0","10","0","5680","0","24","17","31728","66","32","136","349"
"0","35","3155","0","1779","119301","237","0","10","0","6050","0","24","17","34552","66","33","136","357"
"0","35","3155","0","1810","119301","245","0","10","0","6050","0","24","17","37568","66","34","136","365"
"0","0","75","0","0","119901","1","0","0","0","65","0","0","1","16","0","2","10","0"
"0","0","125","0","0","119901","3","0","0","0","185","0","0","2","68","0","3","30","0"
"0","0","260","0","0","119901","7","0","0","0","420","0","0","4","158","0","4","60","3"
"0","0","420","0","0","119901","12","0","0","0","810","0","0","7","293","0","5","100","7"
"0","0","630","0","0","119901","17","0","3","0","1340","0","0","11","486","0","6","130","11"
