3224b6eb1efaf6fbc631576736528248136ab167c4ee7e1537152d13b3bc8e3d,da3e03c0dd258b5b5a27bbb2e4a4380baa516dcb2df8e2710777ff46f199b1bf,966d43d2440f61f5c46a7beea39dbb935ef3b03699b361fdcd2b083646ae621e,baa0171efd3125c53bc38e2c6af3079eb6c5c9daba586e4ab92151b31f38f38c,708999ff07f61a442fe48230306edb431d2e756a9bbc02e7665bcc8a3bbe0c77,9f37cba321ceb9b27d58d3af491e2b9995a4d97536fc5eb5baf9d8994325e72d,21df98d401325f3aa2884798aa289a3620d2b29653c2106ba70f5a0b53de0562,b11790c58b3a83c68076350bfbe6919d21c06c11a2e2d92576eff3f963ccbf48,3988f21d627da22068f6271a0cda16fe02131ebcc8e1afd2983fb67d940f9dc4,e3c53082c40aa9e188d87d14b178fe17c5f82faeaff48d82a44ea063ae4dac46,f652c5e21e283165bb84cc26ddefa0eb93de17554042e9329b1575a206d352e1
"111931","nop_talk_wish3","","","3","1","501096","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_011","","0","21","0","501097","","","501",""
"111931","伊莉亞小姐……\n我非常了解妳的感受。","0","1","11","4","501098","0.5","0","501","0"
"501098","","","","91","","501099","","","501",""
"111931","nop_idle_wish3","","","3","1","501100","","","501","0.2"
"120731","0","","","4","","501101","","","501",""
"120731","nop_talk_shy","","","3","1","501102","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_012","","0","21","0","501103","","","501",""
"120731","可可蘿小姐……","0","1","11","4","501104","0.5","0","501","0"
"501104","","","","91","","501105","","","501",""
"111831","nop_smile2","","nop_idle_joy1","3","0","501106","","0.2","501","0.2"
"112031","nop_smile2","","nop_idle_normal","3","0","501107","","0","501","0.2"
"1","1","","","93","","501108","","","501",""
"120731","nop_idle_shy2","","","3","1","501109","","","501","0.2"
"112031","nop_talk_bitter","","","3","1","501110","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_013","","0","21","0","501111","","","501",""
"112031","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","0","1","11","5","501112","0.5","0","501","0"
"6","1","","","93","","501113","","","501",""
"112031","nop_talk_doya","1","nop_talk_doya_loop","3","0","501114","","0.2","501","0.2"
"501112","","","","91","","501115","","","501",""
"112031","nop_idle_doya","","","3","1","501116","","","501","0.2"
"0.5","1","","","93","","501117","","","501",""
"111831","nop_talk_joy2","","","3","1","501118","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_014","","0","21","0","501119","","","501",""
"111831","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","0","1","11","4","501120","0.5","0","501","0"
"8","1","","","93","","501121","","","501",""
"111831","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","501122","","","501","0.2"
"501120","","","","91","","501123","","","501",""
"111831","nop_idle_guts2","","","3","1","501124","","","501","0.2"
"120731","1","","","4","","501125","","","501",""
"120731","nop_talk_normal","1","nop_talk_wish","3","0","501126","","0.2","501","0.2"
"vo_drama_10082001","vo_drama_10082001_015","","0","21","0","501127","","","501",""
"120731","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","0","1","11","6","501128","1","0","501","0"
"8.5","1","","","93","","501129","","","501",""
"120731","nop_01_shephy_pose","1","nop_01_shephy_pose_loop","3","0","501130","","0","501","0.2"
"2.5","0","","","93","","501131","","","501",""
"111831","nop_handclap_long","","","3","1","501132","","","501","0.2"
"111931","nop_talk_wish3","","","3","1","501133","","","501","0.2"
"112031","nop_talk_doya","1","nop_talk_doya_loop","3","0","501134","","0","501","0.2"
"120931","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","501135","","0","501","0.2"
"120831","nop_01_ruka_hello_long","","","3","1","501136","","","501","0.2"
"501128","","","","91","","501137","","","501",""
"0.5","0","","","93","","501138","","","501",""
"0.5","0","","","93","","501139","","","501",""
"1","108731","-255","-150","1","105","502001","nop_idle_joy_normal","0","502","1.95"
"1","108831","-255","150","1","104","502002","nop_idle_joy1","1","502","1.95"
"1","108931","-225","-300","1","101","502003","nop_idle_normal","0","502","1.95"
"0.5","0","","","93","","502004","","","502",""
"vo_drama_10082002","vo_drama_10082002_001","","0","21","0","502005","","","502",""
"108831","騎士先生，\n新年快樂。","0","1","11","4","502006","0.5","0","502","0"
"108831","nop_talk_joy3_blink","","","3","1","502007","","","502","0.2"
"1","1","","","93","","502008","","","502",""
"108831","nop_bow","","","3","1","502009","","","502","0.2"
"2.25","1","","","93","","502010","","","502",""
"108831","nop_idle_normal_joy","","","3","1","502011","","","502","0.2"
"502006","","","","91","","502012","","","502",""
"vo_drama_10082002","vo_drama_10082002_002","","0","21","0","502013","","","502",""
"108731","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","0","1","11","4","502014","0.5","0","502","0"
"108731","nop_talk_joy2","","","3","1","502015","","","502","0.2"
"502014","","","","91","","502016","","","502",""
"108731","nop_idle_joy1","","","3","1","502017","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_003","","0","21","0","502018","","","502",""
"108931","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","0","1","11","4","502019","0.5","0","502","0"
"108931","nop_talk_thinking","","","3","1","502020","","","502","0.2"
"502019","","","","91","","502021","","","502",""
"108931","nop_idle_thinking","","","3","1","502022","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_004","","0","21","0","502023","","","502",""
"108731","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","0","1","11","6","502024","0.5","0","502","0"
"108731","nop_talk_joy3_blink2","","","3","1","502025","","","502","0.2"
"1.5","1","","","93","","502026","","","502",""
"108731","nop_talk_joy1_normal","","","3","1","502027","","","502","0.2"
"502024","","","","91","","502028","","","502",""
"108731","nop_idle_joy_normal","","","3","1","502029","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_005","","0","21","0","502030","","","502",""
"108931","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","0","1","11","5","502031","0.5","0","502","0"
"108931","nop_talk_joy3_blink2","","","3","1","502032","","","502","0.2"
"8","1","","","93","","502033","","","502",""
"108931","nop_talk_joy3_blink","","","3","1","502034","","","502","0.2"
"502031","","","","91","","502035","","","502",""
"108931","nop_idle_thinking","","","3","1","502036","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_006","","0","21","0","502037","","","502",""
"108831","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","0","1","11","4","502038","0.5","0","502","0"
"108831","nop_talk_memory","","","3","1","502039","","","502","0.2"
"4.75","1","","","93","","502040","","","502",""
"108831","nop_talk_anger2","","","3","1","502041","","","502","0.2"
"3.5","1","","","93","","502042","","","502",""
"108831","nop_talk_normal_dere2","","","3","1","502043","","","502","0.2"
"502038","","","","91","","502044","","","502",""
"0.1","1","","","93","","502045","","","502",""
"108831","nop_idle_normal","","","3","1","502046","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_007","","0","21","0","502047","","","502",""
"108731","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","0","1","11","4","502048","0.5","0","502","0"
"108731","nop_talk_joy3_blink","","","3","1","502049","","","502","0.2"
"5.5","1","","","93","","502050","","","502",""
"108731","nop_look_talk_sad","","","3","1","502051","","","502","0.2"
"1","1","","","93","","502052","","","502",""
"108731","nop_talk_joy2","","","3","1","502053","","","502","0.2"
"502048","","","","91","","502054","","","502",""
"108731","nop_idle_joy1","","","3","1","502055","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_008","","0","21","0","502056","","","502",""
"108931","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","0","1","11","4","502057","0.5","0","502","0"
"108931","nop_talk_joy1_normal","","","3","1","502058","","","502","0.2"
"3.5","1","","","93","","502059","","","502",""
"108931","nop_talk_joy3_blink","","","3","1","502060","","","502","0.2"
"8.5","1","","","93","","502061","","","502",""
"108931","nop_talk_arm_crossed","","","3","0","502062","","","502","0.2"
"1","1","","","93","","502063","","","502",""
"108931","nop_idle_arm_crossed","","","3","1","502064","","","502","0.2"
"502057","","","","91","","502065","","","502",""
"vo_drama_10082002","vo_drama_10082002_009","","0","21","0","502066","","","502",""
"108731","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","0","1","11","6","502067","0.5","0","502","0"
"108731","nop_talk_joy3_blink","","","3","1","502068","","","502","0.2"
"6","1","","","93","","502069","","","502",""
"108731","nop_talk_joy2","","","3","1","502070","","","502","0.2"
"502067","","","","91","","502071","","","502",""
"108731","nop_idle_joy1","","","3","1","502072","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_010","","0","21","0","502073","","","502",""
"108931","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","0","1","11","4","502074","0.5","0","502","0"
"108931","nop_talk_joy3_blink2","","","3","1","502075","","","502","0.2"
"7.5","1","","","93","","502076","","","502",""
"108831","nop_idle_sad","","","3","1","502077","","","502","0.2"
"108831","1","0","1","12","1.5","502078","0","0","502","0"
"108931","nop_talk_worry","","","3","1","502079","","","502","0.2"
"108731","nop_idle_normal_suprise1","","","3","1","502080","","","502","0.2"
"502074","","","","91","","502081","","","502",""
"502078","","","","91","","502082","","","502",""
"108931","nop_idle_worry","","","3","1","502083","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_011","","0","21","0","502084","","","502",""
"108831","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","0","1","11","5","502085","0.5","0","502","0"
"108831","nop_talk_joy1_sad","","","3","1","502086","","","502","0.2"
"7","1","","","93","","502087","","","502",""
"108831","nop_talk_sad3","","","3","1","502088","","","502","0.2"
"502085","","","","91","","502089","","","502",""
"108831","nop_idle_sad3","","","3","1","502090","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_012","","0","21","0","502091","","","502",""
"108731","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","0","1","11","6","502092","0.5","0","502","0"
"108731","nop_talk_joy2","","","3","1","502093","","","502","0.2"
"6","1","","","93","","502094","","","502",""
"108731","nop_talk_guts5","1","nop_idle_guts5","3","0","502095","","0.2","502","0.2"
"502092","","","","91","","502096","","","502",""
"108731","nop_idle_guts5","","","3","1","502097","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_013","","0","21","0","502098","","","502",""
"108931","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","0","1","11","6","502099","0.5","0","502","0"
"108931","nop_talk_arm_crossed","","","3","0","502100","","","502","0.2"
"1","1","","","93","","502101","","","502",""
"108931","nop_talk_arm_crossed_loop","","","3","0","502102","","","502","0.2"
"1","1","","","93","","502103","","","502",""
"108931","nop_talk_normal","","","3","1","502104","","","502","0.2"
"502099","","","","91","","502105","","","502",""
"108931","nop_idle_normal","","","3","1","502106","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_014","","0","21","0","502107","","","502",""
"108731","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","0","1","11","4","502108","0.5","0","502","0"
"108731","nop_talk_joy2","","","3","1","502109","","","502","0.2"
"502108","","","","91","","502110","","","502",""
"108731","nop_idle_joy_normal","","","3","1","502111","","","502","0.2"
"vo_drama_10082002","vo_drama_10082002_015","","0","21","0","502112","","","502",""
"108831","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","0","1","11","6","502113","0.5","0","502","0"
"108831","nop_talk_joy1_normal","","","3","1","502114","","","502","0.2"
"2","1","","","93","","502115","","","502",""
"108831","nop_look_talk_wish","","","3","1","502116","","","502","0.2"
"1","1","","","93","","502117","","","502",""
"108831","nop_bow","1","nop_idle_joy1","3","0","502118","","0.2","502","0.2"
"0.2","1","","","93","","502119","","","502",""
"108731","nop_bow","1","nop_idle_joy2","3","0","502120","","0.2","502","0.2"
"108931","nop_bow","1","nop_idle_joy1","3","0","502121","","0.2","502","0.2"
"3","1","","","93","","502122","","","502",""
"502113","","","","91","","502123","","","502",""
"0.5","0","","","93","","502124","","","502",""
"1","102011","-300","1000","1","104","503001","nop_idle_joy2","1","503","1.95"
"1","100411","-270","1000","1","105","503002","nop_idle_normal","1","503","1.95"
"1","103631","-235","1000","1","101","503003","nop_idle_normal","1","503","1.95"
"1","1","-255","-275","5","106","503004","NoItem_idle","0","503","1.95"
"1","11","1","-105","31","-215","503005","","","503","0"
"0","0","","","93","","503006","","","503",""
"100411","nop_run","","","3","1","503007","","","503","0.2"
"100411","-275","","5","2","-255","503008","","","503",""
"0.5","","","","93","","503009","","","503",""
"102011","nop_run","","","3","1","503010","","","503","0.2"
"102011","-140","","5","2","-230","503011","","","503",""
"1","","","","93","","503012","","","503",""
"103631","nop_run","","","3","1","503013","","","503","0.2"
"103631","150","","4.5","2","-235","503014","","","503",""
"3.4","","","","93","","503015","","","503",""
"100411","0","","","4","","503016","","","503",""
"100411","nop_idle_normal","","","3","1","503017","","","503","0.2"
"0.1","","","","93","","503018","","","503",""
"100411","nop_03_misogi_hello_long","1","nop_idle_joy1","3","0","503019","","0.2","503","0.2"
"100411","4","","","12","0","503020","","","503",""
"0.4","","","","93","","503021","","","503",""
"102011","0","","","4","","503022","","","503",""
"102011","nop_idle_normal","","","3","1","503023","","","503","0.2"
"0.1","","","","93","","503024","","","503",""
"102011","nop_03_mimi_swing","1","nop_idle_joy1","3","0","503025","","0.2","503","0.2"
"102011","4","","","12","0","503026","","","503",""
"0.5","","","","93","","503027","","","503",""
"103631","nop_03_kyoka_talk_doya","1","nop_03_kyoka_idle_doya","3","0","503028","","0","503","0.2"
"103631","4","","","12","0","503029","","","503","-40"
"1.5","0","","","93","","503030","","","503",""
"102011","nop_talk_joy2","","","3","1","503031","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_001","","0","21","0","503032","","","503",""
"102011","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","0","1","11","4","503033","0.5","0","503","0"
"503033","","","","91","","503034","","","503",""
"102011","nop_idle_joy1","","","3","1","503035","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_002","","0","21","0","503036","","","503",""
"100411","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","0","1","11","5","503037","1","0","503","0"
"100411","nop_talk_joy2","","","3","1","503038","","","503","0.2"
"4","1","","","93","","503039","","","503",""
"1","nop_03_misogi_trick_in","1","nop_03_misogi_trick_loop","3","0","503040","","0","503","0.2"
"100411","nop_03_misogi_trick_in","1","nop_03_misogi_trick_loop","3","0","503041","","0","503","0.2"
"2","1","","","93","","503042","","","503",""
"11","1","","","32","","503043","","","503",""
"1","nop_03_misogi_trick_out","1","NoItem_idle","3","0","503044","","0.2","503","0.2"
"100411","nop_03_misogi_trick_out","1","nop_talk_joy2","3","0","503045","","0.2","503","0.2"
"0.1","1","","","93","","503046","","","503",""
"102011","1","","","4","","503047","","","503",""
"102011","nop_03_mimi_surprise","1","nop_03_mimi_surprise_loop","3","0","503048","","0","503","0.2"
"103631","nop_03_kyoka_surprise","1","nop_03_kyoka_surprise_loop","3","0","503049","","0","503","0.2"
"503037","","","","91","","503050","","","503",""
"100411","nop_idle_joy2","","","3","1","503051","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_003","","0","21","0","503052","","","503",""
"103631","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","0","1","11","6","503053","0.5","0","503","0"
"103631","nop_talk_anger","","","3","1","503054","","","503","0.2"
"4","1","","","93","","503055","","","503",""
"103631","nop_talk_arm_crossed_anger","1","nop_talk_arm_crossed_loop_anger","3","0","503056","","0","503","0.2"
"503053","","","","91","","503057","","","503",""
"100411","nop_idle_normal","","","3","1","503058","","","503","0.2"
"103631","nop_idle_arm_crossed_anger","","","3","1","503059","","","503","0.2"
"102011","0","","","4","","503060","","","503",""
"vo_drama_10082003","vo_drama_10082003_004","","0","21","0","503061","","","503",""
"102011","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","0","1","11","5","503062","0.5","0","503","0"
"102011","nop_talk_surprise_kira","","","3","1","503063","","","503","0.2"
"4","1","","","93","","503064","","","503",""
"103631","nop_surprise","1","nop_idle_surprise1","3","0","503065","","0","503","0.2"
"503062","","","","91","","503066","","","503",""
"102011","nop_idle_surprise_kira","","","3","1","503067","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_005","","0","21","0","503068","","","503",""
"103631","盯……\n太好了。年菜裡，\n好像沒有放青椒……","0","1","11","4","503069","0.5","0","503","0"
"103631","nop_talk_jitome","","","3","1","503070","","","503","0.2"
"1.5","1","","","93","","503071","","","503",""
"103631","nop_talk_sad3","","","3","1","503072","","","503","0.2"
"503069","","","","91","","503073","","","503",""
"103631","nop_idle_sad3","","","3","1","503074","","","503","0.2"
"102011","nop_idle_joy1","","","3","1","503075","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_006","","0","21","0","503076","","","503",""
"100411","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","0","1","11","6","503077","0","0","503","0"
"100411","nop_talk_joy2","","","3","1","503078","","","503","0.2"
"503077","","","","91","","503079","","","503",""
"100411","nop_idle_normal","","","3","1","503080","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_007","","0","21","0","503081","","","503",""
"103631","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","0","1","11","5","503082","0","0","503","0"
"103631","nop_talk_anger2","","","3","1","503083","","","503","0.2"
"503082","","","","91","","503084","","","503",""
"103631","nop_idle_sad","","","3","1","503085","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_008","","0","21","0","503086","","","503",""
"102011","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","0","1","11","4","503087","0.5","0","503","0"
"102011","nop_talk_surprise1","","","3","1","503088","","","503","0.2"
"4","1","","","93","","503089","","","503",""
"102011","nop_talk_normal","","","3","1","503090","","","503","0.2"
"503087","","","","91","","503091","","","503",""
"102011","nop_idle_normal","","","3","1","503092","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_009","","0","21","0","503093","","","503",""
"100411","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","0","1","11","6","503094","0.5","0","503","0"
"100411","nop_talk_thinking","","","3","1","503095","","","503","0.2"
"503094","","","","91","","503096","","","503",""
"100411","nop_idle_thinking","","","3","1","503097","","","503","0.2"
"103631","nop_idle_thinking","","","3","1","503098","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_010","","0","21","0","503099","","","503",""
"102011","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","0","1","11","5","503100","0.5","0","503","0"
"102011","nop_talk_wish","","","3","1","503101","","","503","0.2"
"4","1","","","93","","503102","","","503",""
"102011","nop_talk_joy2","","","3","1","503103","","","503","0.2"
"503100","","","","91","","503104","","","503",""
"102011","nop_idle_joy1","","","3","1","503105","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_011","","0","21","0","503106","","","503",""
"103631","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","0","1","11","5","503107","0.5","0","503","0"
"103631","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","503108","","0.2","503","0.2"
"5.5","1","","","93","","503109","","","503",""
"103631","nop_03_kyoka_talk_doya","1","nop_03_kyoka_talk_doya_loop","3","0","503110","","0.2","503","0.2"
"503107","","","","91","","503111","","","503",""
"103631","nop_03_kyoka_idle_doya","","","3","1","503112","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_012","","0","21","0","503113","","","503",""
"100411","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","0","1","11","5","503114","0.5","0","503","0"
"100411","nop_talk_joy2","","","3","1","503115","","","503","0.2"
"503114","","","","91","","503116","","","503",""
"100411","nop_idle_joy2","","","3","1","503117","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_013","","0","21","0","503118","","","503",""
"103631","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","0","1","11","5","503119","0.5","0","503","0"
"103631","nop_talk_anger","","","3","1","503120","","","503","0.2"
"503119","","","","91","","503121","","","503",""
"103631","nop_idle_anger","","","3","1","503122","","","503","0.2"
"vo_drama_10082003","vo_drama_10082003_014","","0","21","0","503123","","","503",""
"102011","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","0","1","11","5","503124","0","0","503","0"
"102011","nop_talk_joy1","","","3","1","503125","","","503","0.2"
"503124","","","","91","","503126","","","503",""
"102011","nop_03_cmn_eieio","1","nop_03_cmn_eieio_loop","3","0","503127","","0.2","503","0.2"
"0.1","","","","93","","503128","","","503",""
"103631","nop_03_cmn_eieio","1","nop_03_cmn_eieio_loop","3","0","503129","","0.2","503","0.2"
"0.1","","","","93","","503130","","","503",""
"100411","nop_03_cmn_eieio","1","nop_03_cmn_eieio_loop","3","0","503131","","0.2","503","0.2"
"1.3","0","","","93","","503132","","","503",""
"1","101231","-225","-150","1","101","504001","nop_idle_normal","0","504","1.95"
"1","104011","-255","150","1","104","504002","nop_idle_normal","1","504","1.95"
"1","101511","-255","-300","1","105","504003","nop_idle_normal","0","504","1.95"
"0.5","0","","","93","","504004","","","504",""
"vo_drama_10082004","vo_drama_10082004_001","","0","21","0","504005","","","504",""
"101511","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","0","1","11","6","504006","0.5","0","504","0"
"101511","nop_bow","1","nop_talk_joy3","3","0","504007","","0.2","504","0.2"
"101231","nop_bow","1","nop_idle_normal","3","0","504008","","0.2","504","0.2"
"104011","nop_bow","1","nop_idle_normal","3","0","504009","","0.2","504","0.2"
"504006","","","","91","","504010","","","504",""
"101511","nop_idle_normal","","","3","1","504011","","","504","0.2"
"vo_drama_10082004","vo_drama_10082004_002","","0","21","0","504012","","","504",""
"101231","謝謝你邀請我們～！\n小栞也很高興喔！","0","1","11","6","504013","0.5","0","504","0"
"101231","nop_look_smile","1","nop_talk_joy1","3","0","504014","","0.2","504","0.2"
"504013","","","","91","","504015","","","504",""
"101231","nop_idle_normal","","","3","1","504016","","","504","0.2"
"vo_drama_10082004","vo_drama_10082004_003","","0","21","0","504017","","","504",""
"104011","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","0","1","11","6","504018","0.5","0","504","0"
"104011","nop_shock_in","1","nop_shock_loop","3","0","504019","","0","504","0.2"
"3","1","","","93","","504020","","","504",""
"104011","nop_04_aoi_tohoho","","","3","1","504021","","","504","0.2"
"504018","","","","91","","504022","","","504",""
"vo_drama_10082004","vo_drama_10082004_004","","0","21","0","504023","","","504",""
"101231","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","0","1","11","6","504024","0.5","0","504","0"
"101231","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","504025","","0","504","0.2"
"1.8","1","","","93","","504026","","","504",""
"101231","nop_talk_joy1","","","3","1","504027","","","504","0.2"
"504024","","","","91","","504028","","","504",""
"101231","nop_idle_normal","","","3","1","504029","","","504","0.2"
"vo_drama_10082004","vo_drama_10082004_005","","0","21","0","504030","","","504",""
"104011","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","0","1","11","7","504031","0.5","0","504","0"
"104011","nop_04_aoi_panic","","","3","1","504032","","","504","0.2"
"4.4","1","","","93","","504033","","","504",""
"104011","nop_talk_tsun_pain","","","3","1","504034","","","504","0.2"
"101511","nop_idle_bitter","","","3","1","504035","","","504","0.2"
"101231","nop_idle_bitter","","","3","1","504036","","","504","0.2"
"504031","","","","91","","504037","","","504",""
"vo_drama_10082004","vo_drama_10082004_006","","0","21","0","504038","","","504",""
"101511","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","0","1","11","7","504039","0.5","0","504","0"
"101511","nop_talk_normal","","","3","1","504040","","","504","0.2"
"2.4","1","","","93","","504041","","","504",""
"101511","nop_talk_wish_joy","","","3","1","504042","","","504","0.2"
"504039","","","","91","","504043","","","504",""
"vo_drama_10082004","vo_drama_10082004_007","","0","21","0","504044","","","504",""
"101231","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","0","1","11","7","504045","0.5","0","504","0"
"101231","nop_04_hatsune_swing","1","nop_idle_normal","3","0","504046","","0.2","504","0.2"
"3","1","","","93","","504047","","","504",""
"101231","nop_04_hatsune_kiran","","","3","0","504048","","","504","0.2"
"504045","","","","91","","504049","","","504",""
"101231","nop_idle_normal","","","3","1","504050","","","504","0.2"
"vo_drama_10082004","vo_drama_10082004_008","","0","21","0","504051","","","504",""
"104011","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","0","1","11","6","504052","0.5","0","504","0"
"104011","nop_04_aoi_haua_in","1","nop_04_aoi_haua_loop","3","0","504053","","0","504","0.2"
"3","1","","","93","","504054","","","504",""
"101511","nop_talk_joy3_blink","","","3","1","504055","","","504","0.2"
"101231","nop_idle_surprise1","","","3","1","504056","","","504","0.2"
"504052","","","","91","","504057","","","504",""
"0.5","0","","","93","","504058","","","504",""
"1","103111","-250","-150","1","103","505001","nop_05_shinobu_idle_normal","1","505","1.95"
"1","102211","-230","150","1","101","505002","nop_idle_sad","1","505","1.95"
"1","100711","-240","-360","1","101","505003","nop_05_miyako_idle_joy1","0","505","1.95"
"1","100611","-260","275","1","105","505004","nop_idle_joy1","1","505","1.95"
"1","2051","-225","-50","5","102","505005","nop_skull_idle","1","505","1.95"
"0.5","0","","","93","","505006","","","505",""
"vo_drama_10082005","vo_drama_10082005_001","","0","21","0","505007","","","505",""
"100711","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","0","1","11","4","505008","0.5","0","505","0"
"100711","nop_05_miyako_talk_joy2","","","3","1","505009","","","505","0.2"
"505008","","","","91","","505010","","","505",""
"100711","nop_05_miyako_idle_joy2","","","3","1","505011","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_002","","0","21","0","505012","","","505",""
"103111","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","0","1","11","4","505013","0.5","0","505","0"
"103111","nop_05_shinobu_talk_worry","","","3","1","505014","","","505","0.2"
"505013","","","","91","","505015","","","505",""
"103111","nop_05_shinobu_idle_worry","","","3","1","505016","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_003","","0","21","0","505017","","","505",""
"100711","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","0","1","11","6","505018","0.5","0","505","0"
"100711","nop_05_miyako_talk_anger","","","3","1","505019","","","505","0.2"
"505018","","","","91","","505020","","","505",""
"100711","nop_05_miyako_idle_anger","","","3","1","505021","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_004","","0","21","0","505022","","","505",""
"102211","但我總覺得那到頭來\n好像還是跟平常一樣……","0","1","11","5","505023","0.5","0","505","0"
"102211","nop_talk_bitter","","","3","1","505024","","","505","0.2"
"505023","","","","91","","505025","","","505",""
"102211","nop_idle_bitter","","","3","1","505026","","","505","0.2"
