9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","70","5267","70","70","1","70","30","70","0","0","70","131","70","70","70","70","1","200000001","70","70","70","0","0","46424","70","0","0","201400","0","70","10","0","670140070","10","97","70","0","0","70"
"1","71","5356","71","71","1","71","30","71","0","0","71","131","71","71","71","71","1","200000001","71","71","71","0","0","46520","71","0","0","201400","0","71","10","0","670140071","10","97","71","0","0","71"
"1","1","87","1","1","1","1","30","1","0","0","1","8","1","1","1","1","1","200000001","1","1","1","0","0","841","1","0","0","201500","0","1","10","0","670150001","10","10","1","0","0","1"
"1","2","90","2","2","1","2","30","2","0","0","2","8","2","2","2","2","1","200000001","2","2","2","0","0","844","2","0","0","201500","0","2","10","0","670150002","10","10","2","0","0","2"
"1","3","92","3","3","1","3","30","3","0","0","3","8","3","3","3","3","1","200000001","3","3","3","0","0","847","3","0","0","201500","0","3","10","0","670150003","10","10","3","0","0","3"
"1","4","95","4","4","1","4","30","4","0","0","4","9","4","4","4","4","1","200000001","4","4","4","0","0","849","4","0","0","201500","0","4","10","0","670150004","10","11","4","0","0","4"
"1","5","97","5","5","1","5","30","5","0","0","5","9","5","5","5","5","1","200000001","5","5","5","0","0","852","5","0","0","201500","0","5","10","0","670150005","10","11","5","0","0","5"
"1","6","100","6","6","1","6","30","6","0","0","6","9","6","6","6","6","1","200000001","6","6","6","0","0","855","6","0","0","201500","0","6","10","0","670150006","10","11","6","0","0","6"
"1","7","103","7","7","1","7","30","7","0","0","7","10","7","7","7","7","1","200000001","7","7","7","0","0","858","7","0","0","201500","0","7","10","0","670150007","10","12","7","0","0","7"
"1","8","105","8","8","1","8","30","8","0","0","8","10","8","8","8","8","1","200000001","8","8","8","0","0","860","8","0","0","201500","0","8","10","0","670150008","10","12","8","0","0","8"
"1","9","108","9","9","1","9","30","9","0","0","9","10","9","9","9","9","1","200000001","9","9","9","0","0","863","9","0","0","201500","0","9","10","0","670150009","10","12","9","0","0","9"
"1","10","111","10","10","1","10","30","10","0","0","10","11","10","10","10","10","1","200000001","10","10","10","0","0","866","10","0","0","201500","0","10","10","0","670150010","10","13","10","0","0","10"
"1","11","113","11","11","1","11","30","11","0","0","11","11","11","11","11","11","1","200000001","11","11","11","0","0","868","11","0","0","201500","0","11","10","0","670150011","10","13","11","0","0","11"
"1","12","116","12","12","1","12","30","12","0","0","12","11","12","12","12","12","1","200000001","12","12","12","0","0","871","12","0","0","201500","0","12","10","0","670150012","10","13","12","0","0","12"
"1","13","118","13","13","1","13","30","13","0","0","13","12","13","13","13","13","1","200000001","13","13","13","0","0","874","13","0","0","201500","0","13","10","0","670150013","10","14","13","0","0","13"
"1","14","121","14","14","1","14","30","14","0","0","14","12","14","14","14","14","1","200000001","14","14","14","0","0","877","14","0","0","201500","0","14","10","0","670150014","10","14","14","0","0","14"
"1","15","124","15","15","1","15","30","15","0","0","15","13","15","15","15","15","1","200000001","15","15","15","0","0","879","15","0","0","201500","0","15","10","0","670150015","10","15","15","0","0","15"
"1","16","143","16","16","1","16","30","16","0","0","16","13","16","16","16","16","1","200000001","16","16","16","0","0","1203","16","0","0","201500","0","16","10","0","670150016","10","15","16","0","0","16"
"1","17","161","17","17","1","17","30","17","0","0","17","13","17","17","17","17","1","200000001","17","17","17","0","0","1528","17","0","0","201500","0","17","10","0","670150017","10","15","17","0","0","17"
"1","18","166","18","18","1","18","30","18","0","0","18","13","18","18","18","18","1","200000001","18","18","18","0","0","1715","18","0","0","201500","0","18","10","0","670150018","10","15","18","0","0","18"
"1","19","170","19","19","1","19","30","19","0","0","19","14","19","19","19","19","1","200000001","19","19","19","0","0","1903","19","0","0","201500","0","19","10","0","670150019","10","16","19","0","0","19"
"1","20","174","20","20","1","20","30","20","0","0","20","14","20","20","20","20","1","200000001","20","20","20","0","0","2090","20","0","0","201500","0","20","10","0","670150020","10","16","20","0","0","20"
"1","21","185","21","21","1","21","30","21","0","0","21","14","21","21","21","21","1","200000001","21","21","21","0","0","2164","21","0","0","201500","0","21","10","0","670150021","10","17","21","0","0","21"
"1","22","196","22","22","1","22","30","22","0","0","22","14","22","22","22","22","1","200000001","22","22","22","0","0","2238","22","0","0","201500","0","22","10","0","670150022","10","17","22","0","0","22"
"1","23","196","23","23","1","23","30","23","0","0","23","14","23","23","23","23","1","200000001","23","23","23","0","0","2420","23","0","0","201500","0","23","10","0","670150023","10","17","23","0","0","23"
"1","24","216","24","24","1","24","30","24","0","0","24","16","24","24","24","24","1","200000001","24","24","24","0","0","2575","24","0","0","201500","0","24","10","0","670150024","10","19","24","0","0","24"
"1","25","237","25","25","1","25","30","25","0","0","25","18","25","25","25","25","1","200000001","25","25","25","0","0","2730","25","0","0","201500","0","25","10","0","670150025","10","21","25","0","0","25"
"1","26","258","26","26","1","26","30","26","0","0","26","19","26","26","26","26","1","200000001","26","26","26","0","0","2886","26","0","0","201500","0","26","10","0","670150026","10","24","26","0","0","26"
"1","27","279","27","27","1","27","30","27","0","0","27","21","27","27","27","27","1","200000001","27","27","27","0","0","3041","27","0","0","201500","0","27","10","0","670150027","10","26","27","0","0","27"
"1","28","299","28","28","1","28","30","28","0","0","28","23","28","28","28","28","1","200000001","28","28","28","0","0","3196","28","0","0","201500","0","28","10","0","670150028","10","28","28","0","0","28"
"1","29","328","29","29","1","29","30","29","0","0","29","23","29","29","29","29","1","200000001","29","29","29","0","0","4217","29","0","0","201500","0","29","10","0","670150029","10","29","29","0","0","29"
"1","30","362","30","30","1","30","30","30","0","0","30","23","30","30","30","30","1","200000001","30","30","30","0","0","4294","30","0","0","201500","0","30","10","0","670150030","10","29","30","0","0","30"
"1","31","395","31","31","1","31","30","31","0","0","31","23","31","31","31","31","1","200000001","31","31","31","0","0","4371","31","0","0","201500","0","31","10","0","670150031","10","28","31","0","0","31"
"1","32","402","32","32","1","32","30","32","0","0","32","23","32","32","32","32","1","200000001","32","32","32","0","0","4449","32","0","0","201500","0","32","10","0","670150032","10","28","32","0","0","32"
"1","33","409","33","33","1","33","30","33","0","0","33","23","33","33","33","33","1","200000001","33","33","33","0","0","4526","33","0","0","201500","0","33","10","0","670150033","10","28","33","0","0","33"
"1","34","416","34","34","1","34","30","34","0","0","34","24","34","34","34","34","1","200000001","34","34","34","0","0","5448","34","0","0","201500","0","34","10","0","670150034","10","28","34","0","0","34"
"1","35","435","35","35","1","35","30","35","0","0","35","27","35","35","35","35","1","200000001","35","35","35","0","0","5681","35","0","0","201500","0","35","10","0","670150035","10","32","35","0","0","35"
"1","36","455","36","36","1","36","30","36","0","0","36","30","36","36","36","36","1","200000001","36","36","36","0","0","5914","36","0","0","201500","0","36","10","0","670150036","10","36","36","0","0","36"
"1","37","474","37","37","1","37","30","37","0","0","37","32","37","37","37","37","1","200000001","37","37","37","0","0","6147","37","0","0","201500","0","37","10","0","670150037","10","39","37","0","0","37"
"1","38","493","38","38","1","38","30","38","0","0","38","35","38","38","38","38","1","200000001","38","38","38","0","0","6380","38","0","0","201500","0","38","10","0","670150038","10","43","38","0","0","38"
"1","39","552","39","39","1","39","30","39","0","0","39","33","39","39","39","39","1","200000001","39","39","39","0","0","6725","39","0","0","201500","0","39","10","0","670150039","10","42","39","0","0","39"
"1","40","584","40","40","1","40","30","40","0","0","40","35","40","40","40","40","1","200000001","40","40","40","0","0","7391","40","0","0","201500","0","40","10","0","670150040","10","44","40","0","0","40"
"1","41","647","41","41","1","41","30","41","0","0","41","37","41","41","41","41","1","200000001","41","41","41","0","0","8771","41","0","0","201500","0","41","10","0","670150041","10","46","41","0","0","41"
"1","42","710","42","42","1","42","30","42","0","0","42","38","42","42","42","42","1","200000001","42","42","42","0","0","10151","42","0","0","201500","0","42","10","0","670150042","10","47","42","0","0","42"
"1","43","712","43","43","1","43","30","43","0","0","43","38","43","43","43","43","1","200000001","43","43","43","0","0","10505","43","0","0","201500","0","43","10","0","670150043","10","47","43","0","0","43"
"1","44","735","44","44","1","44","30","44","0","0","44","39","44","44","44","44","1","200000001","44","44","44","0","0","10816","44","0","0","201500","0","44","10","0","670150044","10","47","44","0","0","44"
"1","45","757","45","45","1","45","30","45","0","0","45","39","45","45","45","45","1","200000001","45","45","45","0","0","11127","45","0","0","201500","0","45","10","0","670150045","10","47","45","0","0","45"
"1","46","874","46","46","1","46","30","46","0","0","46","39","46","46","46","46","1","200000001","46","46","46","0","0","12499","46","0","0","201500","0","46","10","0","670150046","10","48","46","0","0","46"
"1","47","991","47","47","1","47","30","47","0","0","47","40","47","47","47","47","1","200000001","47","47","47","0","0","13872","47","0","0","201500","0","47","10","0","670150047","10","49","47","0","0","47"
"1","48","1108","48","48","1","48","30","48","0","0","48","40","48","48","48","48","1","200000001","48","48","48","0","0","15244","48","0","0","201500","0","48","10","0","670150048","10","50","48","0","0","48"
"1","49","1165","49","49","1","49","30","49","0","0","49","41","49","49","49","49","1","200000001","49","49","49","0","0","16616","49","0","0","201500","0","49","10","0","670150049","10","51","49","0","0","49"
"1","50","1221","50","50","1","50","30","50","0","0","50","41","50","50","50","50","1","200000001","50","50","50","0","0","17988","50","0","0","201500","0","50","10","0","670150050","10","52","50","0","0","50"
"1","51","1278","51","51","1","51","30","51","0","0","51","42","51","51","51","51","1","200000001","51","51","51","0","0","19361","51","0","0","201500","0","51","10","0","670150051","10","53","51","0","0","51"
"1","52","1335","52","52","1","52","30","52","0","0","52","42","52","52","52","52","1","200000001","52","52","52","0","0","20733","52","0","0","201500","0","52","10","0","670150052","10","54","52","0","0","52"
"1","53","1392","53","53","1","53","30","53","0","0","53","43","53","53","53","53","1","200000001","53","53","53","0","0","22105","53","0","0","201500","0","53","10","0","670150053","10","55","53","0","0","53"
"1","54","1449","54","54","1","54","30","54","0","0","54","43","54","54","54","54","1","200000001","54","54","54","0","0","23477","54","0","0","201500","0","54","10","0","670150054","10","56","54","0","0","54"
"1","55","1506","55","55","1","55","30","55","0","0","55","44","55","55","55","55","1","200000001","55","55","55","0","0","24850","55","0","0","201500","0","55","10","0","670150055","10","57","55","0","0","55"
"1","56","1563","56","56","1","56","30","56","0","0","56","44","56","56","56","56","1","200000001","56","56","56","0","0","26222","56","0","0","201500","0","56","10","0","670150056","10","58","56","0","0","56"
"1","57","1670","57","57","1","57","30","57","0","0","57","45","57","57","57","57","1","200000001","57","57","57","0","0","27594","57","0","0","201500","0","57","10","0","670150057","10","59","57","0","0","57"
"1","58","1676","58","58","1","58","30","58","0","0","58","45","58","58","58","58","1","200000001","58","58","58","0","0","28967","58","0","0","201500","0","58","10","0","670150058","10","60","58","0","0","58"
"1","59","1733","59","59","1","59","30","59","0","0","59","46","59","59","59","59","1","200000001","59","59","59","0","0","30339","59","0","0","201500","0","59","10","0","670150059","10","61","59","0","0","59"
"1","60","1790","60","60","1","60","30","60","0","0","60","46","60","60","60","60","1","200000001","60","60","60","0","0","31711","60","0","0","201500","0","60","10","0","670150060","10","62","60","0","0","60"
"1","61","1849","61","61","1","61","30","61","0","0","61","47","61","61","61","61","1","200000001","61","61","61","0","0","33145","61","0","0","201500","0","61","10","0","670150061","10","63","61","0","0","61"
"1","62","1968","62","62","1","62","30","62","0","0","62","49","62","62","62","62","1","200000001","62","62","62","0","0","33306","62","0","0","201500","0","62","10","0","670150062","10","66","62","0","0","62"
"1","63","2086","63","63","1","63","30","63","0","0","63","51","63","63","63","63","1","200000001","63","63","63","0","0","33467","63","0","0","201500","0","63","10","0","670150063","10","68","63","0","0","63"
"1","64","2205","64","64","1","64","30","64","0","0","64","54","64","64","64","64","1","200000001","64","64","64","0","0","33628","64","0","0","201500","0","64","10","0","670150064","10","71","64","0","0","64"
"1","65","2323","65","65","1","65","30","65","0","0","65","56","65","65","65","65","1","200000001","65","65","65","0","0","33789","65","0","0","201500","0","65","10","0","670150065","10","74","65","0","0","65"
"1","66","2442","66","66","1","66","30","66","0","0","66","58","66","66","66","66","1","200000001","66","66","66","0","0","33950","66","0","0","201500","0","66","10","0","670150066","10","77","66","0","0","66"
"1","67","2560","67","67","1","67","30","67","0","0","67","60","67","67","67","67","1","200000001","67","67","67","0","0","34111","67","0","0","201500","0","67","10","0","670150067","10","79","67","0","0","67"
"1","68","2679","68","68","1","68","30","68","0","0","68","62","68","68","68","68","1","200000001","68","68","68","0","0","34272","68","0","0","201500","0","68","10","0","670150068","10","82","68","0","0","68"
"1","69","2797","69","69","1","69","30","69","0","0","69","64","69","69","69","69","1","200000001","69","69","69","0","0","34433","69","0","0","201500","0","69","10","0","670150069","10","85","69","0","0","69"
"1","70","2916","70","70","1","70","30","70","0","0","70","67","70","70","70","70","1","200000001","70","70","70","0","0","34594","70","0","0","201500","0","70","10","0","670150070","10","88","70","0","0","70"
"1","71","3034","71","71","1","71","30","71","0","0","71","69","71","71","71","71","1","200000001","71","71","71","0","0","34756","71","0","0","201500","0","71","10","0","670150071","10","90","71","0","0","71"
"1","1","5","1","1","1","1","30","1","0","0","1","6","1","1","1","1","1","200000001","1","1","1","0","0","447","1","0","0","201600","0","1","10","0","670160001","10","2","1","0","0","1"
"1","2","12","2","2","1","2","30","2","0","0","2","6","2","2","2","2","1","200000001","2","2","2","0","0","497","2","0","0","201600","0","2","10","0","670160002","10","2","2","0","0","2"
"1","3","17","3","3","1","3","30","3","0","0","3","6","3","3","3","3","1","200000001","3","3","3","0","0","520","3","0","0","201600","0","3","10","0","670160003","10","3","3","0","0","3"
"1","4","36","4","4","1","4","30","4","0","0","4","6","4","4","4","4","1","200000001","4","4","4","0","0","579","4","0","0","201600","0","4","10","0","670160004","10","4","4","0","0","4"
"1","5","51","5","5","1","5","30","5","0","0","5","6","5","5","5","5","1","200000001","5","5","5","0","0","605","5","0","0","201600","0","5","10","0","670160005","10","5","5","0","0","5"
"1","6","65","6","6","1","6","30","6","0","0","6","6","6","6","6","6","1","200000001","6","6","6","0","0","632","6","0","0","201600","0","6","10","0","670160006","10","6","6","0","0","6"
"1","7","82","7","7","1","7","30","7","0","0","7","7","7","7","7","7","1","200000001","7","7","7","0","0","841","7","0","0","201600","0","7","10","0","670160007","10","7","7","0","0","7"
"1","8","98","8","8","1","8","30","8","0","0","8","7","8","8","8","8","1","200000001","8","8","8","0","0","1050","8","0","0","201600","0","8","10","0","670160008","10","7","8","0","0","8"
"1","9","115","9","9","1","9","30","9","0","0","9","8","9","9","9","9","1","200000001","9","9","9","0","0","1259","9","0","0","201600","0","9","10","0","670160009","10","8","9","0","0","9"
"1","10","132","10","10","1","10","30","10","0","0","10","8","10","10","10","10","1","200000001","10","10","10","0","0","1468","10","0","0","201600","0","10","10","0","670160010","10","9","10","0","0","10"
"1","11","148","11","11","1","11","30","11","0","0","11","9","11","11","11","11","1","200000001","11","11","11","0","0","1677","11","0","0","201600","0","11","10","0","670160011","10","9","11","0","0","11"
"1","12","165","12","12","1","12","30","12","0","0","12","9","12","12","12","12","1","200000001","12","12","12","0","0","1886","12","0","0","201600","0","12","10","0","670160012","10","10","12","0","0","12"
"1","13","182","13","13","1","13","30","13","0","0","13","10","13","13","13","13","1","200000001","13","13","13","0","0","2095","13","0","0","201600","0","13","10","0","670160013","10","11","13","0","0","13"
"1","14","198","14","14","1","14","30","14","0","0","14","10","14","14","14","14","1","200000001","14","14","14","0","0","2305","14","0","0","201600","0","14","10","0","670160014","10","11","14","0","0","14"
"1","15","215","15","15","1","15","30","15","0","0","15","11","15","15","15","15","1","200000001","15","15","15","0","0","2514","15","0","0","201600","0","15","10","0","670160015","10","12","15","0","0","15"
"1","16","232","16","16","1","16","30","16","0","0","16","11","16","16","16","16","1","200000001","16","16","16","0","0","2723","16","0","0","201600","0","16","10","0","670160016","10","13","16","0","0","16"
"1","17","248","17","17","1","17","30","17","0","0","17","12","17","17","17","17","1","200000001","17","17","17","0","0","2932","17","0","0","201600","0","17","10","0","670160017","10","13","17","0","0","17"
"1","18","265","18","18","1","18","30","18","0","0","18","12","18","18","18","18","1","200000001","18","18","18","0","0","3141","18","0","0","201600","0","18","10","0","670160018","10","14","18","0","0","18"
"1","19","282","19","19","1","19","30","19","0","0","19","13","19","19","19","19","1","200000001","19","19","19","0","0","3350","19","0","0","201600","0","19","10","0","670160019","10","15","19","0","0","19"
"1","20","298","20","20","1","20","30","20","0","0","20","13","20","20","20","20","1","200000001","20","20","20","0","0","3559","20","0","0","201600","0","20","10","0","670160020","10","15","20","0","0","20"
"1","21","315","21","21","1","21","30","21","0","0","21","14","21","21","21","21","1","200000001","21","21","21","0","0","3768","21","0","0","201600","0","21","10","0","670160021","10","16","21","0","0","21"
"1","22","332","22","22","1","22","30","22","0","0","22","15","22","22","22","22","1","200000001","22","22","22","0","0","3977","22","0","0","201600","0","22","10","0","670160022","10","17","22","0","0","22"
"1","23","349","23","23","1","23","30","23","0","0","23","15","23","23","23","23","1","200000001","23","23","23","0","0","4186","23","0","0","201600","0","23","10","0","670160023","10","18","23","0","0","23"
"1","24","365","24","24","1","24","30","24","0","0","24","16","24","24","24","24","1","200000001","24","24","24","0","0","4395","24","0","0","201600","0","24","10","0","670160024","10","18","24","0","0","24"
"1","25","382","25","25","1","25","30","25","0","0","25","16","25","25","25","25","1","200000001","25","25","25","0","0","4604","25","0","0","201600","0","25","10","0","670160025","10","19","25","0","0","25"
"1","26","399","26","26","1","26","30","26","0","0","26","17","26","26","26","26","1","200000001","26","26","26","0","0","4813","26","0","0","201600","0","26","10","0","670160026","10","20","26","0","0","26"
"1","27","415","27","27","1","27","30","27","0","0","27","17","27","27","27","27","1","200000001","27","27","27","0","0","5022","27","0","0","201600","0","27","10","0","670160027","10","20","27","0","0","27"
"1","28","432","28","28","1","28","30","28","0","0","28","18","28","28","28","28","1","200000001","28","28","28","0","0","5232","28","0","0","201600","0","28","10","0","670160028","10","21","28","0","0","28"
"1","29","449","29","29","1","29","30","29","0","0","29","18","29","29","29","29","1","200000001","29","29","29","0","0","5441","29","0","0","201600","0","29","10","0","670160029","10","22","29","0","0","29"
"1","30","465","30","30","1","30","30","30","0","0","30","19","30","30","30","30","1","200000001","30","30","30","0","0","5650","30","0","0","201600","0","30","10","0","670160030","10","22","30","0","0","30"
"1","31","482","31","31","1","31","30","31","0","0","31","19","31","31","31","31","1","200000001","31","31","31","0","0","5859","31","0","0","201600","0","31","10","0","670160031","10","23","31","0","0","31"
"1","32","499","32","32","1","32","30","32","0","0","32","20","32","32","32","32","1","200000001","32","32","32","0","0","6068","32","0","0","201600","0","32","10","0","670160032","10","24","32","0","0","32"
"1","33","515","33","33","1","33","30","33","0","0","33","20","33","33","33","33","1","200000001","33","33","33","0","0","6277","33","0","0","201600","0","33","10","0","670160033","10","24","33","0","0","33"
"1","34","532","34","34","1","34","30","34","0","0","34","21","34","34","34","34","1","200000001","34","34","34","0","0","6486","34","0","0","201600","0","34","10","0","670160034","10","25","34","0","0","34"
"1","35","543","35","35","1","35","30","35","0","0","35","21","35","35","35","35","1","200000001","35","35","35","0","0","6900","35","0","0","201600","0","35","10","0","670160035","10","26","35","0","0","35"
"1","36","553","36","36","1","36","30","36","0","0","36","21","36","36","36","36","1","200000001","36","36","36","0","0","7314","36","0","0","201600","0","36","10","0","670160036","10","26","36","0","0","36"
"1","37","686","37","37","1","37","30","37","0","0","37","21","37","37","37","37","1","200000001","37","37","37","0","0","7572","37","0","0","201600","0","37","10","0","670160037","10","26","37","0","0","37"
"1","38","696","38","38","1","38","30","38","0","0","38","21","38","38","38","38","1","200000001","38","38","38","0","0","7572","38","0","0","201600","0","38","10","0","670160038","10","26","38","0","0","38"
"1","39","743","39","39","1","39","30","39","0","0","39","23","39","39","39","39","1","200000001","39","39","39","0","0","8182","39","0","0","201600","0","39","10","0","670160039","10","28","39","0","0","39"
"1","40","789","40","40","1","40","30","40","0","0","40","25","40","40","40","40","1","200000001","40","40","40","0","0","8792","40","0","0","201600","0","40","10","0","670160040","10","31","40","0","0","40"
"1","41","836","41","41","1","41","30","41","0","0","41","27","41","41","41","41","1","200000001","41","41","41","0","0","9401","41","0","0","201600","0","41","10","0","670160041","10","33","41","0","0","41"
"1","42","883","42","42","1","42","30","42","0","0","42","29","42","42","42","42","1","200000001","42","42","42","0","0","10011","42","0","0","201600","0","42","10","0","670160042","10","36","42","0","0","42"
"1","43","929","43","43","1","43","30","43","0","0","43","30","43","43","43","43","1","200000001","43","43","43","0","0","10621","43","0","0","201600","0","43","10","0","670160043","10","38","43","0","0","43"
"1","44","976","44","44","1","44","30","44","0","0","44","32","44","44","44","44","1","200000001","44","44","44","0","0","11231","44","0","0","201600","0","44","10","0","670160044","10","40","44","0","0","44"
"1","45","1022","45","45","1","45","30","45","0","0","45","34","45","45","45","45","1","200000001","45","45","45","0","0","11840","45","0","0","201600","0","45","10","0","670160045","10","43","45","0","0","45"
"1","46","1069","46","46","1","46","30","46","0","0","46","36","46","46","46","46","1","200000001","46","46","46","0","0","12450","46","0","0","201600","0","46","10","0","670160046","10","45","46","0","0","46"
"1","47","1340","47","47","1","47","30","47","0","0","47","37","47","47","47","47","1","200000001","47","47","47","0","0","15702","47","0","0","201600","0","47","10","0","670160047","10","47","47","0","0","47"
"1","48","1407","48","48","1","48","30","48","0","0","48","36","48","48","48","48","1","200000001","48","48","48","0","0","18763","48","0","0","201600","0","48","10","0","670160048","10","46","48","0","0","48"
"1","49","1411","49","49","1","49","30","49","0","0","49","38","49","49","49","49","1","200000001","49","49","49","0","0","15702","49","0","0","201600","0","49","10","0","670160049","10","47","49","0","0","49"
"1","50","1447","50","50","1","50","30","50","0","0","50","49","50","50","50","50","1","200000001","50","50","50","0","0","16382","50","0","0","201600","0","50","10","0","670160050","10","59","50","0","0","50"
"1","51","1482","51","51","1","51","30","51","0","0","51","61","51","51","51","51","1","200000001","51","51","51","0","0","17062","51","0","0","201600","0","51","10","0","670160051","10","70","51","0","0","51"
"1","52","1517","52","52","1","52","30","52","0","0","52","72","52","52","52","52","1","200000001","52","52","52","0","0","17742","52","0","0","201600","0","52","10","0","670160052","10","82","52","0","0","52"
"1","53","1517","53","53","1","53","30","53","0","0","53","72","53","53","53","53","1","200000001","53","53","53","0","0","19807","53","0","0","201600","0","53","10","0","670160053","10","82","53","0","0","53"
"1","54","1556","54","54","1","54","30","54","0","0","54","72","54","54","54","54","1","200000001","54","54","54","0","0","20392","54","0","0","201600","0","54","10","0","670160054","10","82","54","0","0","54"
"1","55","1595","55","55","1","55","30","55","0","0","55","74","55","55","55","55","1","200000001","55","55","55","0","0","20977","55","0","0","201600","0","55","10","0","670160055","10","82","55","0","0","55"
"1","56","1633","56","56","1","56","30","56","0","0","56","74","56","56","56","56","1","200000001","56","56","56","0","0","21562","56","0","0","201600","0","56","10","0","670160056","10","82","56","0","0","56"
"1","57","1633","57","57","1","57","30","57","0","0","57","74","57","57","57","57","1","200000001","57","57","57","0","0","21356","57","0","0","201600","0","57","10","0","670160057","10","82","57","0","0","57"
"1","58","1633","58","58","1","58","30","58","0","0","58","74","58","58","58","58","1","200000001","58","58","58","0","0","21356","58","0","0","201600","0","58","10","0","670160058","10","83","58","0","0","58"
"1","59","1633","59","59","1","59","30","59","0","0","59","75","59","59","59","59","1","200000001","59","59","59","0","0","21356","59","0","0","201600","0","59","10","0","670160059","10","86","59","0","0","59"
"1","60","1633","60","60","1","60","30","60","0","0","60","75","60","60","60","60","1","200000001","60","60","60","0","0","21356","60","0","0","201600","0","60","10","0","670160060","10","87","60","0","0","60"
"1","61","1633","61","61","1","61","30","61","0","0","61","75","61","61","61","61","1","200000001","61","61","61","0","0","21356","61","0","0","201600","0","61","10","0","670160061","10","88","61","0","0","61"
"1","62","1757","62","62","1","62","30","62","0","0","62","77","62","62","62","62","1","200000001","62","62","62","0","0","21802","62","0","0","201600","0","62","10","0","670160062","10","90","62","0","0","62"
"1","63","1881","63","63","1","63","30","63","0","0","63","78","63","63","63","63","1","200000001","63","63","63","0","0","22248","63","0","0","201600","0","63","10","0","670160063","10","92","63","0","0","63"
"1","64","2005","64","64","1","64","30","64","0","0","64","80","64","64","64","64","1","200000001","64","64","64","0","0","22695","64","0","0","201600","0","64","10","0","670160064","10","94","64","0","0","64"
"1","65","2129","65","65","1","65","30","65","0","0","65","81","65","65","65","65","1","200000001","65","65","65","0","0","23141","65","0","0","201600","0","65","10","0","670160065","10","95","65","0","0","65"
"1","66","2254","66","66","1","66","30","66","0","0","66","83","66","66","66","66","1","200000001","66","66","66","0","0","23587","66","0","0","201600","0","66","10","0","670160066","10","97","66","0","0","66"
