a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100451","1","0","91002","-1","60","2","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503511","333","600","0","2","115105","-335","94002","0","bgm_M127","0","50","0.7","-168","351","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","125015","0","2","71150351"
"2100452","1","0","91002","-1","60","1","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503521","333","600","0","2","115225","-335","94002","0","bgm_M127","0","50","0.6","-168","352","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","125045","0","2","71150352"
"2100453","1","0","91002","-1","60","3","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503531","333","600","0","2","125015","-335","94002","0","bgm_M127","0","50","0.7","-168","353","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","115105","0","2","71150353"
"2100454","1","0","91002","-1","60","4","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503541","333","600","0","2","125045","-335","94002","0","bgm_M127","0","50","0.7","-168","354","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","115225","0","2","71150354"
"2100455","1","0","91002","-1","60","2","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503551","333","600","0","2","115135","-335","94002","0","bgm_M127","0","50","0.7","-168","355","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","125255","0","2","71150355"
"2100456","1","0","91002","-1","60","1","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503561","333","600","0","2","125255","-335","94002","0","bgm_M127","0","50","0.7","-168","356","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","115135","0","2","71150356"
"2100457","1","0","91002","-1","60","3","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503571","333","600","0","2","125195","-335","94002","0","bgm_M127","0","50","0.7","-168","357","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","115165","0","2","71150357"
"2100458","1","0","91002","-1","60","4","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503581","333","600","0","2","115165","-335","94002","0","bgm_M127","0","50","0.6","-168","358","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","125075","0","2","71150358"
"2100459","1","0","91002","-1","60","2","15","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711503591","333","600","0","2","125075","-335","94002","0","bgm_M127","0","50","0.7","-168","359","0.7","1","0","90","40004","0","0","200000","0.7","0.7","0","125195","0","2","71150359"
"2100460","1","-50","140000","-1","2","1","15","102153","0","0.7","0","1","166","200","-100","91002","0","50","0","711503601","333","600","0","6","31023","-335","94002","72150360","bgm_M126","0","50","0.7","-168","360","0.7","-1","0","90","40004","0","0","400000","0.7","0.9","1","140001","0","2","71150360"
"2100461","1","0","91002","-1","60","3","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603611","333","600","0","2","115615","-335","94002","0","bgm_M127","0","50","0.7","-168","361","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125045","0","2","71160361"
"2100462","1","0","91002","-1","60","4","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603621","333","600","0","2","125195","-335","94002","0","bgm_M127","0","50","0.7","-168","362","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115105","0","2","71160362"
"2100463","1","0","91002","-1","60","2","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603631","333","600","0","2","125045","-335","94002","0","bgm_M127","0","50","0.6","-168","363","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125255","0","2","71160363"
"2100464","1","0","91002","-1","60","1","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603641","333","600","0","2","115105","-335","94002","0","bgm_M127","0","50","0.7","-168","364","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115165","0","2","71160364"
"2100465","1","0","91002","-1","60","3","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603651","333","600","0","2","125255","-335","94002","0","bgm_M127","0","50","0.7","-168","365","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115585","0","2","71160365"
"2100466","1","0","91002","-1","60","4","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603661","333","600","0","2","115165","-335","94002","0","bgm_M127","0","50","0.7","-168","366","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115555","0","2","71160366"
"2100467","1","0","91002","-1","60","2","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603671","333","600","0","2","115585","-335","94002","0","bgm_M127","0","50","0.7","-168","367","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125015","0","2","71160367"
"2100468","1","0","91002","-1","60","1","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603681","333","600","0","2","115555","-335","94002","0","bgm_M127","0","50","0.7","-168","368","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115615","0","2","71160368"
"2100469","1","0","91002","-1","60","3","16","102151","0","0.7","0","1","166","2","-100","140001","0","50","0","711603691","333","600","0","2","125015","-335","94002","0","bgm_M127","0","50","0.7","-168","369","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125195","0","2","71160369"
"2100470","1","-50","140000","-1","2","4","16","102153","0","0.7","0","1","166","200","-100","91002","0","50","0","711603701","333","600","0","6","31052","-335","94002","72160370","bgm_M126","0","50","0.7","-168","370","0.7","-1","0","90","40004","0","0","480000","0.7","0.9","1","140001","0","2","71160370"
"2100471","1","0","91002","-1","60","3","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703711","333","600","0","2","115105","-335","94002","0","bgm_M127","0","50","0.7","-168","371","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125285","0","2","71170371"
"2100472","1","0","91002","-1","60","4","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703721","333","600","0","2","125255","-335","94002","0","bgm_M127","0","50","0.7","-168","372","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115315","0","2","71170372"
"2100473","1","0","91002","-1","60","2","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703731","333","600","0","2","125285","-335","94002","0","bgm_M127","0","50","0.7","-168","373","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115375","0","2","71170373"
"2100474","1","0","91002","-1","60","1","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703741","333","600","0","2","115315","-335","94002","0","bgm_M127","0","50","0.7","-168","374","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125345","0","2","71170374"
"2100475","1","0","91002","-1","60","3","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703751","333","600","0","2","115375","-335","94002","0","bgm_M127","0","50","0.7","-168","375","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125463","0","2","71170375"
"2100476","1","0","91002","-1","60","4","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703761","333","600","0","2","125345","-335","94002","0","bgm_M127","0","50","0.6","-168","376","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115402","0","2","71170376"
"2100477","1","0","91002","-1","60","2","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703771","333","600","0","2","125463","-335","94002","0","bgm_M127","0","50","0.7","-168","377","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125045","0","2","71170377"
"2100478","1","0","91002","-1","60","1","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703781","333","600","0","2","115402","-335","94002","0","bgm_M127","0","50","0.7","-168","378","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","115105","0","2","71170378"
"2100479","1","0","91002","-1","60","3","17","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711703791","333","600","0","2","125045","-335","94002","0","bgm_M127","0","50","0.7","-168","379","0.7","1","0","90","40004","0","0","240000","0.7","0.7","0","125255","0","2","71170379"
"2100480","1","0","140000","-1","2","4","17","102163","0","0.7","0","1","166","200","-100","91002","0","50","0","711703801","333","600","0","6","31025","-335","94002","72170380","bgm_M126","0","50","0.7","-168","380","0.7","-1","0","90","40004","0","0","480000","0.7","0.9","1","140001","0","2","71170380"
"2100481","1","0","91002","-1","60","3","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803811","333","600","0","2","125226","-335","94002","0","bgm_M127","0","50","0.7","-168","381","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115106","0","2","71180381"
"2100482","1","0","91002","-1","60","4","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803821","333","600","0","2","115166","-335","94002","0","bgm_M127","0","50","0.7","-168","382","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115136","0","2","71180382"
"2100483","1","0","91002","-1","60","2","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803831","333","600","0","2","115106","-335","94002","0","bgm_M127","0","50","0.7","-168","383","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125256","0","2","71180383"
"2100484","1","0","91002","-1","60","1","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803841","333","600","0","2","115136","-335","94002","0","bgm_M127","0","50","0.7","-168","384","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125076","0","2","71180384"
"2100485","1","0","91002","-1","60","3","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803851","333","600","0","2","125256","-335","94002","0","bgm_M127","0","50","0.7","-168","385","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125016","0","2","71180385"
"2100486","1","0","91002","-1","60","4","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803861","333","600","0","2","125076","-335","94002","0","bgm_M127","0","50","0.6","-168","386","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115196","0","2","71180386"
"2100487","1","0","91002","-1","60","2","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803871","333","600","0","2","125016","-335","94002","0","bgm_M127","0","50","0.7","-168","387","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125046","0","2","71180387"
"2100488","1","0","91002","-1","60","1","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803881","333","600","0","2","115196","-335","94002","0","bgm_M127","0","50","0.7","-168","388","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125226","0","2","71180388"
"2100489","1","0","91002","-1","60","3","18","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","711803891","333","600","0","2","125046","-335","94002","0","bgm_M127","0","50","0.7","-168","389","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115166","0","2","71180389"
"2100490","1","0","140000","-1","2","4","18","102163","0","0.7","0","1","166","200","-100","91002","0","50","0","711803901","333","600","0","6","31049","-335","94002","72180390","bgm_M126","0","50","0.7","-168","390","0.7","-1","0","90","40004","0","0","560000","0.7","0.9","1","140001","0","2","71180390"
"2100491","1","0","91002","-1","60","3","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903911","333","600","0","2","115196","-335","94002","0","bgm_M127","0","50","0.7","-168","391","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115136","0","2","71190391"
"2100492","1","0","91002","-1","60","4","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903921","333","600","0","2","125016","-335","94002","0","bgm_M127","0","50","0.7","-168","392","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125076","0","2","71190392"
"2100493","1","0","91002","-1","60","2","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903931","333","600","0","2","115136","-335","94002","0","bgm_M127","0","50","0.7","-168","393","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115106","0","2","71190393"
"2100494","1","0","91002","-1","60","1","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903941","333","600","0","2","125076","-335","94002","0","bgm_M127","0","50","0.7","-168","394","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125046","0","2","71190394"
"2100495","1","0","91002","-1","60","3","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903951","333","600","0","2","115106","-335","94002","0","bgm_M127","0","50","0.7","-168","395","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125256","0","2","71190395"
"2100496","1","0","91002","-1","60","4","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903961","333","600","0","2","125046","-335","94002","0","bgm_M127","0","50","0.7","-168","396","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115616","0","2","71190396"
"2100497","1","0","91002","-1","60","2","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903971","333","600","0","2","125256","-335","94002","0","bgm_M127","0","50","0.7","-168","397","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115586","0","2","71190397"
"2100498","1","0","91002","-1","60","1","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903981","333","600","0","2","115616","-335","94002","0","bgm_M127","0","50","0.7","-168","398","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","115196","0","2","71190398"
"2100499","1","0","91002","-1","60","3","19","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","711903991","333","600","0","2","115586","-335","94002","0","bgm_M127","0","50","0.7","-168","399","0.7","1","0","90","40004","0","0","280000","0.7","0.7","0","125016","0","2","71190399"
"2100500","1","0","140000","-1","2","4","19","102323","0","0.7","0","1","166","200","-100","91002","0","50","0","711904001","333","600","0","6","31020","-335","94002","72190400","bgm_M126","0","50","0.7","-168","400","0.7","-1","0","90","40004","0","0","560000","0.7","0.9","1","140001","0","2","71190400"
"2100501","1","0","91002","-1","60","3","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004011","333","600","0","2","115196","-335","94002","0","bgm_M127","0","50","0.7","-168","401","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125046","0","2","71200401"
"2100502","1","0","91002","-1","60","4","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004021","333","600","0","2","115556","-335","94002","0","bgm_M127","0","50","0.7","-168","402","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125076","0","2","71200402"
"2100503","1","0","91002","-1","60","2","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004031","333","600","0","2","125046","-335","94002","0","bgm_M127","0","50","0.7","-168","403","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115136","0","2","71200403"
"2100504","1","0","91002","-1","60","1","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004041","333","600","0","2","125076","-335","94002","0","bgm_M127","0","50","0.7","-168","404","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115106","0","2","71200404"
"2100505","1","0","91002","-1","60","3","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004051","333","600","0","2","115136","-335","94002","0","bgm_M127","0","50","0.7","-168","405","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115166","0","2","71200405"
"2100506","1","0","91002","-1","60","4","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004061","333","600","0","2","115106","-335","94002","0","bgm_M127","0","50","0.7","-168","406","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125016","0","2","71200406"
"2100507","1","0","91002","-1","60","2","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004071","333","600","0","2","115166","-335","94002","0","bgm_M127","0","50","0.7","-168","407","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115586","0","2","71200407"
"2100508","1","0","91002","-1","60","1","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004081","333","600","0","2","125016","-335","94002","0","bgm_M127","0","50","0.7","-168","408","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115196","0","2","71200408"
"2100509","1","0","91002","-1","60","3","20","102321","0","0.7","0","1","166","2","-100","140001","0","50","0","712004091","333","600","0","2","115586","-335","94002","0","bgm_M127","0","50","0.7","-168","409","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115556","0","2","71200409"
"2100510","1","0","140000","-1","2","4","20","102323","0","0.7","0","1","166","200","-100","91002","0","50","0","712004101","333","600","0","6","31044","-335","94002","72200410","bgm_M126","0","50","0.6","-168","410","0.7","-1","0","90","40004","0","0","640000","0.7","0.9","1","140001","0","2","71200410"
"2100511","1","0","91002","-1","60","3","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104111","333","600","0","2","125076","-335","94002","0","bgm_M127","0","50","0.7","-168","411","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125524","0","2","71210411"
"2100512","1","0","91002","-1","60","4","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104121","333","600","0","2","115136","-335","94002","0","bgm_M127","0","50","0.7","-168","412","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115316","0","2","71210412"
"2100513","1","0","91002","-1","60","2","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104131","333","600","0","2","125524","-335","94002","0","bgm_M127","0","50","0.7","-168","413","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115433","0","2","71210413"
"2100514","1","0","91002","-1","60","1","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104141","333","600","0","2","115316","-335","94002","0","bgm_M127","0","50","0.7","-168","414","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125286","0","2","71210414"
"2100515","1","0","91002","-1","60","3","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104151","333","600","0","2","115433","-335","94002","0","bgm_M127","0","50","0.7","-168","415","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125376","0","2","71210415"
"2100516","1","0","91002","-1","60","4","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104161","333","600","0","2","125286","-335","94002","0","bgm_M127","0","50","0.7","-168","416","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","115346","0","2","71210416"
"2100517","1","0","91002","-1","60","2","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104171","333","600","0","2","125376","-335","94002","0","bgm_M127","0","50","0.7","-168","417","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125046","0","2","71210417"
"2100518","1","0","91002","-1","60","1","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104181","333","600","0","2","115346","-335","94002","0","bgm_M127","0","50","0.7","-168","418","0.7","1","0","90","40004","0","0","320000","0.7","0.7","0","125076","0","2","71210418"
"2100519","1","0","91002","-1","60","3","21","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712104191","333","600","0","2","125046","-335","94002","0","bgm_M127","0","50","0.7","-168","419","0.6","1","0","90","40004","0","0","320000","0.7","0.7","0","115136","0","2","71210419"
"2100520","1","0","140000","-1","2","4","21","102503","0","0.7","0","1","166","200","-100","91002","0","50","0","712104201","333","600","0","6","31037","-335","94002","72210420","bgm_M126","0","50","0.7","-168","420","0.7","-1","0","90","40004","0","0","640000","0.7","0.8","1","140001","0","2","71210420"
"2100521","1","0","91002","-1","60","3","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204211","333","600","0","2","125257","-335","94002","0","bgm_M127","0","50","0.7","-168","421","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115197","0","2","71220421"
"2100522","1","0","91002","-1","60","4","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204221","333","600","0","2","125167","-335","94002","0","bgm_M127","0","50","0.7","-168","422","0.6","1","0","90","40004","0","0","360000","0.7","0.7","0","115137","0","2","71220422"
"2100523","1","0","91002","-1","60","2","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204231","333","600","0","2","115197","-335","94002","0","bgm_M127","0","50","0.7","-168","423","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115077","0","2","71220423"
"2100524","1","0","91002","-1","60","1","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204241","333","600","0","2","115137","-335","94002","0","bgm_M127","0","50","0.7","-168","424","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125017","0","2","71220424"
"2100525","1","0","91002","-1","60","3","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204251","333","600","0","2","115077","-335","94002","0","bgm_M127","0","50","0.7","-168","425","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125107","0","2","71220425"
"2100526","1","0","91002","-1","60","4","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204261","333","600","0","2","125017","-335","94002","0","bgm_M127","0","50","0.7","-168","426","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125227","0","2","71220426"
"2100527","1","0","91002","-1","60","2","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204271","333","600","0","2","125107","-335","94002","0","bgm_M127","0","50","0.7","-168","427","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115047","0","2","71220427"
"2100528","1","0","91002","-1","60","1","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204281","333","600","0","2","125227","-335","94002","0","bgm_M127","0","50","0.7","-168","428","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125257","0","2","71220428"
"2100529","1","0","91002","-1","60","3","22","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","712204291","333","600","0","2","115047","-335","94002","0","bgm_M127","0","50","0.7","-168","429","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125167","0","2","71220429"
"2100530","1","0","140000","-1","2","4","22","102503","0","0.7","0","1","166","200","-100","91002","0","50","0","712204301","333","600","0","6","31046","-335","94002","72220430","bgm_M126","0","50","0.7","-168","430","0.7","-1","0","90","40004","0","0","720000","0.7","0.8","1","140001","0","2","71220430"
"2100531","1","0","91002","-1","60","3","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304311","333","600","0","2","125017","-335","94002","0","bgm_M127","0","50","0.7","-168","431","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115617","0","2","71230431"
"2100532","1","0","91002","-1","60","4","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304321","333","600","0","2","125107","-335","94002","0","bgm_M127","0","50","0.7","-168","432","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115557","0","2","71230432"
"2100533","1","0","91002","-1","60","2","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304331","333","600","0","2","115617","-335","94002","0","bgm_M127","0","50","0.7","-168","433","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115077","0","2","71230433"
"2100534","1","0","91002","-1","60","1","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304341","333","600","0","2","115557","-335","94002","0","bgm_M127","0","50","0.7","-168","434","0.6","1","0","90","40004","0","0","360000","0.7","0.7","0","115587","0","2","71230434"
"2100535","1","0","91002","-1","60","3","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304351","333","600","0","2","115077","-335","94002","0","bgm_M127","0","50","0.7","-168","435","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115137","0","2","71230435"
"2100536","1","0","91002","-1","60","4","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304361","333","600","0","2","115587","-335","94002","0","bgm_M127","0","50","0.7","-168","436","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115197","0","2","71230436"
"2100537","1","0","91002","-1","60","2","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304371","333","600","0","2","115137","-335","94002","0","bgm_M127","0","50","0.7","-168","437","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","115047","0","2","71230437"
