6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","39","379","6","0","123201","0","0","30","13540","1395","35","19","123","38867","0","4","1572","336"
"0","39","395","6","0","123201","0","0","30","14825","1395","36","19","123","41860","0","4","1596","352"
"0","39","427","6","0","123201","0","0","30","15945","1395","37","19","123","44823","0","4","1620","384"
"0","39","443","6","0","123201","0","0","30","17255","1395","38","19","123","48018","0","4","1644","400"
"0","39","443","6","0","123201","0","0","30","18755","1395","39","19","123","51437","0","4","1668","400"
"0","0","2","0","0","123301","0","0","0","65","75","2","0","10","13","0","1","0","0"
"0","0","5","0","0","123301","0","0","0","245","150","3","0","25","65","0","1","0","0"
"0","0","9","0","0","123301","0","0","0","480","315","4","0","55","153","0","3","0","3"
"0","0","15","0","0","123301","0","0","5","870","475","5","0","95","281","0","6","0","7"
"0","0","23","3","0","123301","0","0","5","1400","775","6","0","110","467","0","10","0","11"
"0","0","35","6","0","123301","0","0","5","2130","1590","7","0","135","681","0","10","0","14"
"0","0","51","6","0","123301","0","0","5","2830","1915","8","9","160","955","0","10","10","25"
"0","0","68","6","0","123301","0","5","20","3940","1915","9","23","160","1174","10","15","30","39"
"0","0","82","6","0","123301","0","10","20","4440","1915","10","37","160","1586","10","15","80","50"
"0","3","92","6","0","123301","0","10","30","5040","2165","11","37","160","2025","10","15","128","58"
"0","26","103","6","0","123301","0","10","30","5610","2415","12","37","160","2477","10","15","172","60"
"0","46","128","6","0","123301","0","10","32","6000","2415","13","37","160","2825","10","17","212","80"
"0","46","158","6","0","123301","0","12","32","6240","2415","14","37","185","3197","10","19","255","105"
"0","46","183","6","0","123301","0","12","32","6240","2515","15","37","197","3647","10","19","335","133"
"0","51","208","6","0","123301","0","12","32","6290","2515","16","37","197","4150","10","19","435","154"
"0","59","234","6","0","123301","0","12","32","6350","2665","17","37","197","4665","10","22","522","175"
"0","59","266","6","0","123301","0","12","32","6400","2815","18","37","197","5207","10","24","621","205"
"0","59","300","6","0","123301","0","12","32","6400","2910","19","37","197","5862","10","26","701","236"
"0","59","340","6","0","123301","0","12","32","6530","2910","20","37","197","6618","10","26","741","265"
"0","59","384","6","0","123301","0","12","32","6860","2910","21","37","197","7363","10","26","782","307"
"0","59","435","6","0","123301","0","12","32","7385","2910","22","37","197","8171","10","26","844","359"
"0","59","491","6","0","123301","0","12","32","7385","2910","23","37","197","9196","10","26","892","409"
"0","59","540","6","0","123301","0","12","32","7795","2910","24","37","197","10356","10","26","903","456"
"0","59","585","6","0","123301","0","12","32","8410","2910","25","37","197","11647","10","26","938","506"
"0","59","637","6","0","123301","0","12","32","10210","2910","26","37","197","12866","10","26","970","566"
"0","59","691","6","0","123301","0","12","32","13910","2910","27","37","197","13968","10","26","979","629"
"0","59","746","6","0","123301","0","12","32","18215","2910","28","37","197","15141","10","26","995","688"
"0","59","806","6","0","123301","0","12","32","21125","2910","29","37","197","16601","10","26","1018","748"
"0","59","867","6","0","123301","0","12","32","22500","2910","30","37","197","18370","10","26","1042","809"
"0","59","919","6","0","123301","0","12","32","24015","2910","31","37","197","20322","10","26","1066","861"
"0","59","957","6","0","123301","0","12","32","25870","2910","32","37","197","22486","10","26","1089","899"
"0","59","990","6","0","123301","0","12","32","28100","2910","33","37","197","24753","10","26","1111","932"
"0","59","1039","6","0","123301","0","12","32","30405","2910","34","37","197","27015","10","26","1132","981"
"0","59","1088","6","0","123301","0","12","32","32880","2910","35","37","197","29437","10","26","1153","1030"
"0","59","1138","6","0","123301","0","12","32","35525","2910","36","37","197","31939","10","26","1174","1080"
"0","59","1205","6","0","123301","0","12","32","38080","2910","37","37","197","34391","10","26","1195","1147"
"0","59","1256","6","0","123301","0","12","32","40990","2910","38","37","197","37057","10","26","1216","1198"
"0","59","1291","6","0","123301","0","12","32","44255","2910","39","37","197","39929","10","26","1237","1233"
"0","0","4","0","0","123501","0","0","0","65","50","2","0","0","14","0","1","0","0"
"0","0","10","0","0","123501","0","0","0","245","100","3","0","0","63","0","1","0","0"
"0","0","21","0","0","123501","0","0","0","480","235","4","0","0","140","0","3","0","3"
"0","0","37","0","0","123501","0","0","0","870","395","5","0","0","256","0","6","0","7"
"0","0","55","0","0","123501","0","0","0","1520","605","6","0","0","427","0","6","0","15"
"0","0","75","0","0","123501","0","0","0","1960","1210","7","0","0","653","0","6","0","25"
"0","0","103","0","0","123501","0","0","0","2950","1535","8","0","0","857","0","6","0","34"
"0","0","128","0","0","123501","0","0","0","3200","1535","9","5","0","1229","0","7","15","41"
"0","0","146","0","0","123501","0","0","10","3350","1535","10","13","0","1633","0","7","50","53"
"0","0","163","1","0","123501","0","0","20","3650","1535","11","16","0","2040","0","7","87","71"
"0","20","180","1","0","123501","0","0","20","3820","1535","12","22","0","2460","0","11","115","82"
"0","30","200","1","0","123501","0","0","20","3950","1535","13","22","25","2930","0","13","158","97"
"0","30","218","3","0","123501","0","0","20","4030","1535","14","22","50","3467","0","15","195","112"
"0","30","231","5","0","123501","0","0","20","4030","1535","15","22","62","4077","0","15","247","128"
"0","33","248","7","0","123501","0","0","20","4280","1585","16","22","62","4660","0","15","304","147"
"0","36","272","7","0","123501","0","0","20","4805","1585","17","22","62","5270","0","15","362","159"
"0","36","295","7","0","123501","0","0","20","5465","1585","18","22","62","5950","0","15","429","172"
"0","36","319","7","0","123501","0","0","20","5995","1585","19","22","77","6722","0","15","507","187"
"0","36","344","7","0","123501","0","0","20","6350","1585","20","22","97","7597","0","15","598","206"
"0","36","373","7","0","123501","0","0","20","6755","1585","21","22","117","8520","0","15","693","230"
"0","36","409","7","0","123501","0","0","20","7185","1585","22","22","137","9545","0","15","777","264"
"0","36","453","7","0","123501","0","0","20","7705","1585","23","22","137","10677","0","15","818","301"
"0","36","504","7","0","123501","0","0","20","8195","1585","24","22","137","11945","0","15","847","329"
"0","36","535","7","0","123501","0","0","20","8195","1585","25","22","137","13565","0","15","897","347"
"0","36","563","7","0","123501","0","0","20","9540","1585","26","22","137","15201","0","15","921","367"
"0","36","584","7","0","123501","0","0","20","11350","1585","27","22","137","16954","0","15","939","383"
"0","36","605","7","0","123501","0","0","20","13225","1585","28","22","137","18824","0","15","957","400"
"0","36","626","7","0","123501","0","0","20","13485","1585","29","22","137","21031","0","15","976","419"
"0","36","647","7","0","123501","0","0","20","13745","1585","30","22","137","23376","0","15","996","440"
"0","36","658","7","0","123501","0","0","20","14065","1585","31","22","137","25925","0","15","1016","451"
"0","36","664","7","0","123501","0","0","20","14590","1585","32","22","137","28612","0","15","1036","457"
"0","36","670","7","0","123501","0","0","20","15115","1585","33","22","137","31395","0","15","1055","463"
"0","36","691","7","0","123501","0","0","20","15475","1585","34","22","137","34246","0","15","1073","484"
"0","36","697","7","0","123501","0","0","20","16000","1585","35","22","137","37376","0","15","1091","490"
"0","36","719","7","0","123501","0","0","20","16360","1585","36","22","137","40476","0","15","1109","512"
"0","36","741","7","0","123501","0","0","20","16720","1585","37","22","137","43688","0","15","1127","534"
"0","36","747","7","0","123501","0","0","20","17270","1585","38","22","137","47132","0","15","1145","540"
"0","36","753","7","0","123501","0","0","20","17820","1585","39","22","137","50681","0","15","1163","546"
"0","0","2","0","0","123601","0","0","0","95","50","2","0","0","25","0","0","0","0"
"0","0","5","0","0","123601","0","0","0","310","100","3","0","5","79","0","0","0","1"
"0","0","9","0","0","123601","0","0","0","750","130","4","0","10","187","0","0","0","2"
"0","0","14","0","0","123601","0","0","10","1150","130","5","0","45","341","0","3","0","4"
"0","0","25","0","0","123601","0","0","10","1905","220","6","0","60","563","0","3","0","6"
"0","0","37","5","0","123601","0","0","10","2655","690","7","0","60","810","0","3","0","8"
"0","0","45","5","0","123601","0","0","10","3310","925","8","8","85","1166","0","3","0","10"
"0","0","54","5","0","123601","0","0","10","3845","1225","9","13","110","1564","0","3","25","12"
"0","0","60","8","0","123601","0","0","20","3915","1325","10","22","125","2035","0","3","65","18"
"0","18","64","8","0","123601","0","0","30","4175","1475","11","26","125","2500","0","5","115","23"
"0","38","68","10","0","123601","0","0","36","4805","1625","12","26","125","2987","0","5","169","25"
"0","51","74","12","0","123601","0","0","36","5115","1625","13","28","150","3522","0","5","236","31"
"0","54","79","12","0","123601","0","0","36","5375","1745","14","28","175","4142","0","5","315","35"
"0","54","89","12","0","123601","0","0","36","5725","1745","15","28","201","4760","0","5","397","41"
"0","59","97","12","0","123601","0","0","36","5885","1745","16","28","201","5460","0","5","512","43"
"0","62","103","12","0","123601","0","0","36","5995","1745","17","28","201","6222","0","5","614","47"
"0","66","106","12","0","123601","0","0","36","6125","1745","18","28","201","7041","0","5","771","52"
"0","66","110","12","0","123601","0","0","36","6280","1745","19","28","201","7969","0","5","954","56"
"0","71","123","12","0","123601","0","0","36","6880","1745","20","28","201","8914","0","5","1110","61"
"0","71","129","12","0","123601","0","0","36","7145","1745","21","28","201","10009","0","10","1279","66"
"0","71","140","12","0","123601","0","0","36","7355","1745","22","28","201","11300","0","10","1442","72"
"0","71","145","12","0","123601","0","0","36","7485","1745","23","28","201","12772","0","10","1573","80"
"0","71","145","12","0","123601","0","0","36","8225","1745","24","28","201","14369","0","10","1676","80"
"0","71","158","12","0","123601","0","0","36","8695","1745","25","28","201","16029","0","10","1769","93"
"0","71","158","12","0","123601","0","0","36","9370","1745","26","28","201","17959","0","10","1835","93"
"0","71","171","12","0","123601","0","0","36","9780","1745","27","28","201","19915","0","10","1874","106"
"0","71","171","12","0","123601","0","0","36","10555","1745","28","28","201","22093","0","10","1905","106"
"0","71","176","12","0","123601","0","0","36","11125","1745","29","28","201","24408","0","10","1937","111"
"0","71","181","12","0","123601","0","0","36","11375","1745","30","28","201","26908","0","10","1970","116"
"0","71","181","12","0","123601","0","0","36","12150","1745","31","28","201","29510","0","10","2003","116"
"0","71","187","12","0","123601","0","0","36","12410","1745","32","28","201","32220","0","10","2036","122"
"0","71","193","12","0","123601","0","0","36","13040","1745","33","28","201","35035","0","10","2068","128"
"0","71","199","12","0","123601","0","0","36","13400","1745","34","28","201","38031","0","10","2099","134"
"0","71","205","12","0","123601","0","0","36","14130","1745","35","28","201","41133","0","10","2130","140"
"0","71","212","12","0","123601","0","0","36","14490","1745","36","28","201","44378","0","10","2161","147"
"0","71","219","12","0","123601","0","0","36","15270","1745","37","28","201","47687","0","10","2192","154"
"0","71","226","12","0","123601","0","0","36","16050","1745","38","28","201","51106","0","10","2223","161"
"0","71","234","12","0","123601","0","0","36","16410","1745","39","28","201","54672","0","10","2254","169"
"0","0","0","0","0","123701","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","123701","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","123701","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","123701","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","123701","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","123701","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","1","0","123701","0","0","30","1560","100","8","4","120","0","1286","0","0","63"
"16","0","10","2","0","123701","0","0","45","1700","100","9","9","155","0","1710","0","0","70"
"45","0","13","4","0","123701","0","0","45","1970","320","10","14","170","0","2175","0","0","75"
"90","0","13","5","0","123701","0","5","45","2130","540","11","14","186","0","2687","0","0","80"
"143","0","16","6","0","123701","0","11","45","2230","640","12","14","222","0","3211","0","0","85"
"205","0","21","6","0","123701","0","17","45","2370","640","13","16","242","0","3744","0","0","92"
"281","0","25","6","0","123701","0","17","45","2510","760","14","18","272","0","4324","0","0","99"
"351","0","33","6","0","123701","0","17","45","2540","880","15","22","282","0","4929","0","0","108"
"426","0","38","6","0","123701","0","17","45","2570","880","16","22","312","0","5602","0","0","116"
"498","0","42","6","0","123701","0","17","45","2570","880","17","22","342","0","6330","0","0","125"
"587","0","48","6","0","123701","0","17","45","2570","880","18","22","372","0","7114","0","0","134"
"720","0","53","6","0","123701","0","17","45","2570","880","19","22","372","0","8002","0","0","141"
"877","0","63","6","0","123701","0","17","45","2570","880","20","22","372","0","8923","0","0","155"
"1079","0","69","6","0","123701","0","17","45","2570","980","21","22","372","0","9942","0","0","163"
"1297","0","74","6","0","123701","0","17","45","2570","1080","22","22","372","0","11139","0","0","170"
"1481","0","80","6","0","123701","0","17","45","2570","1080","23","22","372","0","12462","0","0","186"
"1624","0","86","6","0","123701","0","17","45","2570","1080","24","22","372","0","13937","0","0","203"
"1733","0","92","6","0","123701","0","17","45","2570","1080","25","22","372","0","15647","0","0","211"
"1805","0","98","6","0","123701","0","17","45","3030","1080","26","22","372","0","17487","0","0","220"
"1850","0","104","6","0","123701","0","17","45","3030","1080","27","22","372","0","19522","0","0","228"
"1882","0","109","6","0","123701","0","17","45","3030","1080","28","22","372","0","21720","0","0","233"
"1915","0","113","6","0","123701","0","17","45","3490","1080","29","22","372","0","24042","0","0","237"
"1949","0","117","6","0","123701","0","17","45","3490","1080","30","22","372","0","26563","0","0","241"
"1983","0","121","6","0","123701","0","17","45","3950","1080","31","22","372","0","29142","0","0","245"
"2017","0","125","6","0","123701","0","17","45","3950","1080","32","22","372","0","31884","0","0","249"
"2050","0","129","6","0","123701","0","17","45","4450","1080","33","22","372","0","34717","0","0","253"
"2082","0","133","6","0","123701","0","17","45","4950","1080","34","22","372","0","37699","0","0","257"
"2114","0","137","6","0","123701","0","17","45","4950","1080","35","22","372","0","40886","0","0","261"
"2146","0","141","6","0","123701","0","17","45","4950","1080","36","22","372","0","44185","0","0","265"
"2178","0","146","6","0","123701","0","17","45","5450","1080","37","22","372","0","47529","0","0","270"
"2210","0","151","6","0","123701","0","17","45","5950","1080","38","22","372","0","50977","0","0","275"
"2242","0","155","6","0","123701","0","17","45","5950","1080","39","22","372","0","54592","0","0","279"
"0","0","1","0","0","123801","0","0","0","65","75","2","0","10","16","0","1","0","0"
"0","0","3","0","0","123801","0","0","0","185","125","3","0","30","68","0","2","0","0"
"0","0","7","0","0","123801","0","0","0","420","260","4","0","60","158","0","4","0","3"
"0","0","12","0","0","123801","0","0","0","810","420","5","0","100","293","0","7","0","7"
"0","0","17","3","0","123801","0","0","0","1340","630","6","0","130","486","0","11","0","11"
"0","0","26","6","0","123801","0","0","0","1660","1235","7","0","155","731","0","15","0","17"
"0","0","35","9","0","123801","0","0","0","2290","1795","8","9","180","1030","0","15","10","24"
"0","0","46","9","0","123801","0","5","0","2540","1795","9","23","205","1459","0","16","40","27"
"0","0","51","9","0","123801","0","10","10","2740","1795","10","37","205","1941","0","16","100","35"
"0","3","55","9","0","123801","0","15","20","3100","1795","11","37","205","2439","0","16","158","44"
"0","36","66","9","0","123801","0","15","20","3470","2045","12","37","205","2871","0","18","198","46"
"0","56","79","9","0","123801","0","15","20","3720","2045","13","37","230","3345","0","18","251","54"
"0","56","97","9","0","123801","0","15","20","3880","2045","14","37","255","3840","0","20","328","68"
"0","56","111","9","0","123801","0","15","20","3880","2045","15","37","255","4412","0","20","448","82"
"0","59","124","9","0","123801","0","15","20","3880","2045","16","37","255","5015","0","20","586","94"
"0","62","142","9","0","123801","0","15","20","3930","2045","17","37","255","5656","0","20","711","103"
"0","62","157","9","0","123801","0","15","20","3980","2045","18","37","255","6351","0","20","856","119"
"0","62","173","9","0","123801","0","15","20","4075","2045","19","37","255","7154","0","20","984","135"
"0","62","203","9","0","123801","0","15","20","4270","2045","20","37","255","8017","0","20","1065","147"
"0","62","232","9","0","123801","0","15","20","4580","2045","21","37","255","8971","0","20","1160","157"
"0","62","259","9","0","123801","0","15","20","4790","2045","22","37","255","10078","0","20","1262","176"
"0","62","287","9","0","123801","0","15","20","4880","2045","23","37","255","11352","0","20","1343","199"
"0","62","308","9","0","123801","0","15","20","4970","2045","24","37","255","12783","0","20","1416","221"
"0","62","331","9","0","123801","0","15","20","5230","2045","25","37","255","14334","0","20","1471","247"
"0","62","352","9","0","123801","0","15","20","5490","2045","26","37","255","16052","0","20","1504","273"
"0","62","367","9","0","123801","0","15","20","5490","2045","27","37","255","17957","0","20","1540","295"
"0","62","379","9","0","123801","0","15","20","5490","2045","28","37","255","20045","0","20","1574","309"
"0","62","389","9","0","123801","0","15","20","5810","2045","29","37","255","22292","0","20","1607","319"
"0","62","404","9","0","123801","0","15","20","6130","2045","30","37","255","24630","0","20","1650","334"
"0","62","419","9","0","123801","0","15","20","6450","2045","31","37","255","27077","0","20","1693","349"
"0","62","424","9","0","123801","0","15","20","7295","2045","32","37","255","29680","0","20","1726","354"
"0","62","435","9","0","123801","0","15","20","7820","2045","33","37","255","32401","0","20","1765","365"
"0","62","457","9","0","123801","0","15","20","7820","2045","34","37","255","35230","0","20","1811","387"
"0","62","479","9","0","123801","0","15","20","7820","2045","35","37","255","38187","0","20","1857","409"
"0","62","502","9","0","123801","0","15","20","7820","2045","36","37","255","41244","0","20","1903","432"
"0","62","526","9","0","123801","0","15","20","7820","2045","37","37","255","44401","0","20","1949","456"
"0","62","550","9","0","123801","0","15","20","7820","2045","38","37","255","47661","0","20","1995","480"
"0","62","574","9","0","123801","0","15","20","7820","2045","39","37","255","51019","0","20","2041","504"
"0","0","3","0","0","123901","0","0","0","115","125","2","0","0","12","0","0","0","0"
"0","0","7","0","0","123901","0","0","0","300","225","3","0","15","52","0","0","0","1"
"0","0","15","0","0","123901","0","0","0","755","275","4","0","30","109","0","2","0","5"
"0","0","25","0","0","123901","0","0","0","1420","275","5","0","60","202","0","2","0","14"
"0","0","35","0","0","123901","0","0","0","2425","645","6","0","75","311","0","6","0","24"
"0","0","57","0","0","123901","0","0","0","3310","645","7","0","100","453","0","6","0","43"
"0","0","76","0","0","123901","0","0","0","4630","945","8","0","100","563","0","16","0","59"
"0","0","93","0","0","123901","0","0","15","5790","1395","9","5","100","736","10","21","0","78"
"0","5","115","0","0","123901","0","0","15","6720","1695","10","10","125","960","20","21","10","100"
"0","10","142","1","0","123901","0","0","25","7690","1995","11","10","125","1179","20","21","40","125"
"0","10","164","1","0","123901","0","0","45","8350","2245","12","15","125","1464","20","26","80","144"
"0","10","200","1","0","123901","0","0","47","8870","2465","13","20","125","1761","20","26","126","168"
"0","10","240","1","0","123901","0","3","49","9230","2585","14","20","131","2047","20","26","162","200"
"0","10","279","1","0","123901","0","5","49","9490","2685","15","20","137","2361","20","26","202","237"
"0","10","318","1","0","123901","0","5","49","9640","2835","16","20","149","2716","20","26","236","277"
"0","14","366","1","0","123901","0","5","49","9925","2885","17","20","149","3030","20","29","280","319"
"0","18","419","1","0","123901","0","5","49","10270","2885","18","20","149","3381","20","32","352","361"
"0","18","476","1","0","123901","0","5","49","10915","2980","19","20","164","3778","20","32","409","409"
"0","18","537","1","0","123901","0","5","49","11545","3075","20","20","199","4189","20","37","436","463"
"0","18","602","1","0","123901","0","5","49","12130","3075","21","20","239","4655","20","42","488","520"
"0","18","674","1","0","123901","0","5","49","13175","3075","22","20","279","5187","20","42","569","586"
"0","18","759","1","0","123901","0","5","49","14260","3075","23","20","299","5760","20","42","645","667"
"0","18","857","1","0","123901","0","5","49","15090","3075","24","20","299","6390","20","42","710","756"
"0","18","941","1","0","123901","0","5","49","15785","3075","25","20","299","7318","20","42","760","836"
"0","18","999","1","0","123901","0","5","49","17060","3075","26","20","299","8563","20","42","785","897"
"0","18","1057","1","0","123901","0","5","49","18905","3075","27","20","299","9867","20","42","795","957"
"0","18","1126","1","0","123901","0","5","49","20390","3075","28","20","299","11227","20","42","814","1028"
"0","18","1209","1","0","123901","0","5","49","23875","3075","29","20","299","12395","20","42","833","1111"
"0","18","1303","1","0","123901","0","5","49","29750","3075","30","20","299","13334","20","42","843","1205"
"0","18","1401","1","0","123901","0","5","49","35915","3075","31","20","299","14310","20","42","853","1303"
"0","18","1502","1","0","123901","0","5","49","42450","3075","32","20","299","15323","20","42","863","1404"
"0","18","1605","1","0","123901","0","5","49","49600","3075","33","20","299","16393","20","42","873","1507"
"0","18","1710","1","0","123901","0","5","49","57530","3075","34","20","299","17520","20","42","883","1612"
"0","18","1816","1","0","123901","0","5","49","66170","3075","35","20","299","18685","20","42","893","1718"
"0","18","1923","1","0","123901","0","5","49","75370","3075","36","20","299","19887","20","42","903","1825"
"0","18","2032","1","0","123901","0","5","49","85035","3075","37","20","299","21126","20","42","913","1934"
"0","18","2142","1","0","123901","0","5","49","95190","3075","38","20","299","22402","20","42","923","2044"
"0","18","2252","1","0","123901","0","5","49","105880","3075","39","20","299","23715","20","42","933","2154"
"0","0","0","0","0","124001","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","124001","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","124001","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","124001","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","124001","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","124001","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","1","0","124001","0","0","30","1560","100","8","4","120","0","1286","0","0","63"
"16","0","10","2","0","124001","0","0","45","1700","100","9","9","155","0","1710","0","0","70"
"40","0","11","4","0","124001","0","0","45","1970","520","10","14","170","0","2145","0","0","82"
"85","0","11","5","0","124001","0","5","45","2130","740","11","14","186","0","2657","0","0","87"
"138","0","14","6","0","124001","0","11","45","2230","840","12","14","222","0","3181","0","0","92"
"200","0","19","6","0","124001","0","17","45","2370","840","13","16","242","0","3714","0","0","99"
"276","0","23","6","0","124001","0","17","45","2510","960","14","18","272","0","4294","0","0","106"
"346","0","31","6","0","124001","0","17","45","2540","1080","15","22","282","0","4899","0","0","115"
"421","0","36","6","0","124001","0","17","45","2570","1080","16","22","312","0","5572","0","0","123"
"493","0","40","6","0","124001","0","17","45","2570","1080","17","22","342","0","6300","0","0","132"
"582","0","46","6","0","124001","0","17","45","2570","1080","18","22","372","0","7084","0","0","141"
"715","0","51","6","0","124001","0","17","45","2570","1080","19","22","372","0","7972","0","0","148"
"872","0","61","6","0","124001","0","17","45","2570","1080","20","22","372","0","8893","0","0","162"
"1074","0","67","6","0","124001","0","17","45","2570","1180","21","22","372","0","9912","0","0","170"
"1292","0","72","6","0","124001","0","17","45","2570","1280","22","22","372","0","11109","0","0","177"
"1476","0","78","6","0","124001","0","17","45","2570","1280","23","22","372","0","12432","0","0","193"
"1619","0","84","6","0","124001","0","17","45","2570","1280","24","22","372","0","13907","0","0","210"
"1728","0","90","6","0","124001","0","17","45","2570","1280","25","22","372","0","15617","0","0","218"
"1800","0","96","6","0","124001","0","17","45","3030","1280","26","22","372","0","17457","0","0","227"
"1845","0","102","6","0","124001","0","17","45","3030","1280","27","22","372","0","19492","0","0","235"
"1877","0","107","6","0","124001","0","17","45","3030","1280","28","22","372","0","21690","0","0","240"
"1910","0","111","6","0","124001","0","17","45","3490","1280","29","22","372","0","24012","0","0","244"
"1944","0","115","6","0","124001","0","17","45","3490","1280","30","22","372","0","26533","0","0","248"
"1978","0","119","6","0","124001","0","17","45","3950","1280","31","22","372","0","29112","0","0","252"
"2012","0","123","6","0","124001","0","17","45","3950","1280","32","22","372","0","31854","0","0","256"
"2045","0","127","6","0","124001","0","17","45","4450","1280","33","22","372","0","34687","0","0","260"
"2077","0","131","6","0","124001","0","17","45","4950","1280","34","22","372","0","37669","0","0","264"
"2109","0","135","6","0","124001","0","17","45","4950","1280","35","22","372","0","40856","0","0","268"
"2141","0","139","6","0","124001","0","17","45","4950","1280","36","22","372","0","44155","0","0","272"
"2173","0","144","6","0","124001","0","17","45","5450","1280","37","22","372","0","47499","0","0","277"
"2205","0","149","6","0","124001","0","17","45","5950","1280","38","22","372","0","50947","0","0","282"
"2237","0","153","6","0","124001","0","17","45","5950","1280","39","22","372","0","54562","0","0","286"
"0","0","1","0","0","124101","0","0","0","55","75","2","0","0","0","23","0","0","2"
"0","0","1","0","0","124101","0","0","0","150","125","3","0","0","0","81","0","0","8"
"0","0","4","0","0","124101","0","0","10","325","175","4","0","5","0","172","0","0","17"
"0","0","4","0","0","124101","0","0","10","505","175","5","0","15","0","349","0","0","33"
"0","0","12","0","0","124101","0","0","25","1035","175","6","0","15","0","522","0","0","52"
"0","0","14","0","0","124101","0","0","30","1395","175","7","0","85","0","790","0","0","66"
"0","0","19","0","0","124101","0","0","75","1675","175","8","4","85","0","1089","0","0","88"
"6","0","25","0","0","124101","0","5","110","2130","175","9","9","100","0","1389","0","0","109"
"30","0","28","0","0","124101","0","10","115","2490","395","10","14","135","0","1758","0","0","126"
"53","0","35","0","0","124101","0","10","129","2910","735","11","14","151","0","2159","0","0","145"
"63","0","56","0","0","124101","0","12","138","3430","955","12","17","177","0","2471","0","0","171"
"63","0","94","0","0","124101","0","14","140","3810","1175","13","20","199","0","2705","0","0","209"
"71","0","133","0","0","124101","0","16","146","3990","1295","14","20","199","0","2982","0","0","251"
"81","0","168","0","0","124101","0","18","151","4130","1395","15","20","199","0","3310","0","0","293"
"81","0","208","0","0","124101","0","18","157","4330","1495","16","20","199","0","3658","0","0","336"
"81","0","250","0","0","124101","0","18","158","4510","1495","17","20","214","0","4008","3","0","384"
"81","0","295","0","0","124101","0","18","158","4915","1495","18","20","229","0","4353","6","0","441"
"81","0","349","0","0","124101","0","18","158","5560","1590","19","20","229","0","4719","6","0","506"
"93","0","406","0","0","124101","0","18","158","6145","1685","20","20","229","0","5176","6","0","568"
"93","0","472","0","0","124101","0","18","158","6765","1685","21","20","229","0","5618","6","0","646"
"93","0","541","0","0","124101","0","18","158","8080","1685","22","20","229","0","6142","6","0","725"
"93","0","619","0","0","124101","0","18","158","9855","1685","23","20","229","0","6707","6","0","810"
"93","0","704","0","0","124101","0","18","158","11380","1685","24","20","229","0","7347","6","0","901"
"103","0","784","0","0","124101","0","18","158","12675","1685","25","20","229","0","8212","6","0","987"
"118","0","853","0","0","124101","0","18","158","13965","1685","26","20","229","0","9328","6","0","1062"
"128","0","920","0","0","124101","0","18","158","15535","1685","27","20","229","0","10563","6","0","1132"
"138","0","990","0","0","124101","0","18","158","17300","1685","28","20","229","0","11885","6","0","1203"
"148","0","1066","0","0","124101","0","18","158","19295","1685","29","20","229","0","13290","6","0","1279"
