4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"28","0","310","310","0","12950779","0","霞（夏日）的闇影","0","0","0","146","310","0","44","0","5","792","0","1","0","0","310","30","830103304","0","1449","33","0","0","310","0","81939","0","310","575","0","0","310","615701","0","0","200000001","0"
"34","0","310","310","0","12563442","0","萊拉耶爾的闇影","0","0","0","45","310","0","44","0","5","525","0","0","0","0","310","17","830103305","0","2142","33","0","0","310","0","89313","0","310","492","0","0","310","626501","0","0","200000001","0"
"0","0","3110","3110","0","16152662","0","魔像","0","0","0","0","3110","0","44","0","0","936","0","0","0","0","3110","0","830103401","0","0","1","0","0","3110","0","0","0","3110","2496","0","16115","311","250700","0","0","200000001","0"
"0","0","3110","3110","0","15871752","0","綠葉野豬","0","0","0","0","3110","0","44","0","0","1872","0","0","0","0","3110","0","830103402","0","0","1","0","0","3110","0","0","0","3110","1248","0","17820","311","253100","0","0","200000001","0"
"27","0","311","311","0","13092904","0","紡希（萬聖節）的闇影","0","1037","0","59","311","0","48","0","5","1972","0","1","0","0","311","4","830103403","0","0","33","0","0","311","72","0","0","311","2924","0","36471","311","613901","0","0","200000001","0"
"38","0","311","311","0","13074777","0","流夏（薩拉薩利亞）的闇影","0","962","0","51","311","0","44","0","5","1948","0","0","0","0","311","5","830103404","0","0","33","0","0","311","23","0","0","311","2885","0","37254","311","627601","0","0","200000001","0"
"0","0","3110","3110","0","15175266","0","幼年巨蜥","0","0","0","0","3110","0","44","0","0","468","0","0","0","0","3110","0","830103405","0","0","1","0","0","3110","0","53027","0","3110","312","0","0","311","258200","0","0","200000001","0"
"0","0","3110","3110","0","16239174","0","高等獸人","0","0","0","0","3110","0","44","0","0","2340","0","0","0","0","3110","0","830103501","0","0","1","0","0","3110","0","0","0","3110","936","0","16760","311","252900","0","0","200000001","0"
"0","0","3110","3110","0","15952590","0","冰雪角鹿","0","0","0","0","3110","0","44","0","0","1872","0","0","0","0","3110","0","830103502","0","0","1","0","0","3110","0","0","0","3110","1248","0","17184","311","251700","0","0","200000001","0"
"0","0","3110","3110","0","16166376","0","叢林護衛","0","0","0","0","3110","0","44","0","0","2340","0","0","0","0","3110","0","830103503","0","0","1","0","0","3110","0","0","0","3110","936","0","19101","311","251300","0","0","200000001","0"
"37","0","311","311","0","11998831","0","秋乃（夏日）的闇影","0","1723","0","30","311","0","44","0","5","596","0","0","0","0","311","0","830103504","0","0","33","0","0","311","3","0","0","311","506","0","72947","311","626701","0","0","200000001","0"
"41","0","311","311","0","12937153","0","步未的闇影","0","220","0","79","311","0","44","0","6","2259","0","1","0","0","311","4","830103505","0","0","33","0","0","311","41","0","0","311","3015","0","44910","311","605501","0","0","200000001","0"
"0","0","3110","3110","0","25265529","0","青藍魔像","0","0","0","0","3110","0","44","0","0","3744","0","0","0","0","3110","0","830103601","0","0","1","0","0","3110","0","0","0","3110","624","0","16327","311","250800","0","0","200000001","0"
"25","0","311","311","0","19756757","0","空花（黑暗）的闇影","0","0","0","86","311","0","44","0","5","2118","0","1","0","0","311","20","830103602","0","136","33","0","0","311","12","41497","0","311","2678","0","0","311","619101","0","0","200000001","0"
"34","0","311","311","0","16832750","0","班比的闇影","0","0","0","45","311","0","44","0","5","556","0","1","0","0","311","17","830103603","0","2521","33","0","0","311","0","77546","0","311","406","0","0","311","622301","0","0","200000001","0"
"39","0","311","311","0","17550955","0","凱留的闇影","0","0","0","45","311","0","44","0","6","732","0","1","0","0","311","17","830103604","0","2387","33","0","0","311","0","85046","0","311","621","0","0","311","606001","0","0","200000001","0"
"0","0","3110","3110","0","21007824","0","火焰咒士","0","0","0","0","3110","0","44","0","0","468","0","0","0","0","3110","0","830103605","0","0","1","0","0","3110","0","22768","0","3110","312","0","0","311","259300","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830103606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","100","0","0","830103607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3120","3120","0","16069996","0","樹精","0","0","0","0","3120","0","44","0","0","1878","0","0","0","0","3120","0","830103701","0","0","1","0","0","3120","0","0","0","3120","1252","0","18680","312","251800","0","0","200000001","0"
"0","0","3120","3120","0","18639196","0","小小哥布林","0","0","0","0","3120","0","44","0","0","1409","0","0","0","0","3120","0","830103702","0","0","1","0","0","3120","200","0","0","3120","313","0","19316","312","250300","0","0","200000001","0"
"38","0","312","312","0","13303309","0","流夏（薩拉薩利亞）的闇影","0","962","0","51","312","0","44","0","5","1949","0","0","0","0","312","5","830103703","0","0","33","0","0","312","23","0","0","312","2888","0","37271","312","627601","0","0","200000001","0"
"0","0","3120","3120","0","14989685","0","石靈","0","0","0","0","3120","0","44","0","0","1409","0","0","0","0","3120","0","830103704","0","0","1","0","0","3120","0","25517","0","3120","939","0","0","312","254600","0","0","200000001","0"
"34","0","312","312","0","10813186","0","萊拉耶爾的闇影","0","0","0","45","312","0","44","0","5","527","0","0","0","0","312","17","830103705","0","2142","33","0","0","312","0","74511","0","312","494","0","0","312","626501","0","0","200000001","0"
"0","0","3120","3120","0","17004978","0","青藍魔像","0","0","0","0","3120","0","44","0","0","3756","0","0","0","0","3120","0","830103801","0","0","1","0","0","3120","0","0","0","3120","626","0","16330","312","250800","0","0","200000001","0"
"0","0","3120","3120","0","16459912","0","高等獸人","0","0","0","0","3120","0","44","0","0","2348","0","0","0","0","3120","0","830103802","0","0","1","0","0","3120","0","0","0","3120","939","0","16763","312","252900","0","0","200000001","0"
"0","0","3120","3120","0","16153743","0","綠葉野豬","0","0","0","0","3120","0","44","0","0","1878","0","0","0","0","3120","0","830103803","0","0","1","0","0","3120","0","0","0","3120","1252","0","17823","312","253100","0","0","200000001","0"
"29","0","312","312","0","11710134","0","霞（魔法少女）的闇影","0","0","0","153","312","0","44","0","5","1624","0","1","0","0","312","21","830103804","0","517","33","0","0","312","3","52543","0","312","2108","0","0","312","612201","0","0","200000001","0"
"34","0","312","312","0","10941551","0","露娜的闇影","0","0","0","60","312","0","44","0","5","515","0","1","0","0","312","18","830103805","0","2121","33","0","0","312","0","76844","0","312","384","0","0","312","611401","0","0","200000001","0"
"0","0","3120","3120","0","16235655","0","狂野角鹿","0","0","0","0","3120","0","44","0","0","1878","0","0","0","0","3120","0","830103901","0","0","1","0","0","3120","0","0","0","3120","1252","0","16975","312","251600","0","0","200000001","0"
"0","0","3120","3120","0","16209411","0","哥布林護衛","0","0","0","0","3120","0","44","0","0","1409","0","0","0","0","3120","0","830103902","0","0","1","0","0","3120","0","0","0","3120","1565","0","18892","312","251200","0","0","200000001","0"
"38","0","312","312","0","13853212","0","胡桃的闇影","0","355","0","59","312","0","44","0","6","2268","0","1","0","0","312","4","830103903","0","0","33","0","0","312","36","0","0","312","2285","0","43818","312","602101","0","0","200000001","0"
"40","0","312","312","0","13797822","0","靜流的闇影","0","538","0","182","312","0","44","0","6","2353","0","2","0","0","312","5","830103904","0","0","33","0","0","312","30","0","0","312","3703","0","39740","312","604903","0","0","200000001","0"
"0","0","3120","3120","0","15414484","0","毒莢花","0","0","0","0","3120","0","44","0","0","705","0","0","0","0","3120","0","830103905","0","0","1","0","0","3120","0","0","0","3120","470","0","54714","312","257200","0","0","200000001","0"
"100","0","600","0","0","142000000","0","蒼天女武神","0","0","0","0","800","0","60","0","1","1000","0","0","0","0","0","0","830104001","0","0","1","0","0","1800","0","0","0","0","1200","0","35000","322","309202","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","830104002","0","0","1","0","0","500","0","0","9000","500","0","0","0","322","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830104003","0","0","1","0","0","0","0","0","0","0","0","0","0","322","217301","0","0","300000008","0"
"0","0","100","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830104004","0","0","1","0","0","0","0","0","0","0","0","0","0","322","217304","0","0","300000008","0"
"0","0","3130","3130","0","15892449","0","生者劍士像","0","0","0","0","3130","0","44","0","0","2826","0","0","0","0","3130","0","830104101","0","0","1","0","0","3130","0","0","0","3130","1256","0","20539","313","251000","0","0","200000001","0"
"0","0","3130","3130","0","14663051","0","石蜥","0","0","0","0","3130","0","44","0","0","1413","0","0","0","0","3130","0","830104102","0","0","1","0","0","3130","0","0","0","3130","1570","0","59290","313","250200","0","0","200000001","0"
"34","0","313","313","0","11744590","0","莉莉（墮落）的闇影","0","1851","0","30","313","0","44","0","5","433","0","1","0","0","313","0","830104103","0","0","33","0","0","313","4","0","0","313","474","0","81498","313","625801","0","0","200000001","0"
"33","0","313","313","0","12027874","0","莫妮卡（魔法少女）的闇影","0","1765","0","870","313","0","44","0","5","786","0","1","0","0","313","1","830104104","0","0","33","0","0","313","14","0","0","313","820","0","75562","313","614201","0","0","200000001","0"
"0","0","3130","3130","0","14735585","0","噬岩怪","0","0","0","0","3130","0","44","0","0","471","0","0","0","0","3130","0","830104105","0","0","1","0","0","3130","0","0","0","3130","314","0","30065","313","258700","0","0","200000001","0"
"0","0","3130","3130","0","15759387","0","生者戰士像","0","0","0","0","3130","0","44","0","0","1884","0","0","0","0","3130","0","830104201","0","0","1","0","0","3130","0","0","0","3130","1884","0","20310","313","250900","0","0","200000001","0"
"38","0","313","313","0","13338711","0","鈴的闇影","0","205","0","2810","313","0","44","0","6","2899","0","1","0","0","313","4","830104202","0","0","33","0","0","313","43","0","0","313","2192","0","50247","313","602601","0","0","200000001","0"
"43","0","313","313","0","11263146","0","碧（插班生）的闇影","0","1956","0","45","313","0","65","0","5","731","0","1","0","0","313","0","830104203","0","0","33","0","0","313","5","0","0","313","579","0","79522","313","610701","0","0","200000001","0"
"0","0","3130","3130","0","15568992","0","毒莢花","0","0","0","0","3130","0","44","0","0","707","0","0","0","0","3130","0","830104204","0","0","1","0","0","3130","0","0","0","3130","471","0","56691","313","257200","0","0","200000001","0"
"0","0","3130","3130","0","15520362","0","鑽頭鼴鼠","0","0","0","0","3130","0","44","0","0","707","0","0","0","0","3130","0","830104205","0","0","1","0","0","3130","0","0","0","3130","471","0","39472","313","257000","0","0","200000001","0"
"0","0","3130","3130","0","20064762","0","高等獸人","0","0","0","0","3130","0","44","0","0","2355","0","0","0","0","3130","0","830104301","0","0","1","0","0","3130","0","0","0","3130","942","0","21371","313","252900","0","0","200000001","0"
"0","0","3130","3130","0","21636835","0","小狸貓","0","0","0","0","3130","0","44","0","0","942","0","0","0","0","3130","0","830104302","0","0","1","0","0","3130","0","9595","0","3130","628","0","0","313","250600","0","0","200000001","0"
"53","0","313","313","0","15344125","0","忍的闇影","0","2066","0","77","313","0","59","0","6","732","0","1","0","0","313","0","830104303","0","0","33","0","0","313","19","0","0","313","883","0","94224","313","603103","0","0","200000001","0"
"38","0","313","313","0","14997761","0","美冬的闇影","0","866","0","62","313","0","44","0","6","1612","0","1","0","0","313","3","830104304","0","0","33","0","0","313","32","0","0","313","1963","0","80580","313","604801","0","0","200000001","0"
"28","0","313","313","0","13862052","0","真步（灰姑娘）的闇影","0","0","0","146","313","0","44","0","5","1606","0","1","0","0","313","29","830104305","0","845","33","0","0","313","0","85276","0","313","655","0","0","313","616001","0","0","200000001","0"
"0","0","3140","3140","0","16528721","0","冰雪角鹿","0","0","0","0","3140","0","44","0","0","1890","0","0","0","0","3140","0","830104401","0","0","1","0","0","3140","0","0","0","3140","1260","0","17891","314","251700","0","0","200000001","0"
"0","0","3140","3140","0","16508995","0","哥布林護衛","0","0","0","0","3140","0","44","0","0","1418","0","0","0","0","3140","0","830104402","0","0","1","0","0","3140","0","0","0","3140","1575","0","19655","314","251200","0","0","200000001","0"
"38","0","314","314","0","13684639","0","流夏（薩拉薩利亞）的闇影","0","962","0","51","314","0","44","0","5","1987","0","0","0","0","314","5","830104403","0","0","33","0","0","314","23","0","0","314","2895","0","40654","314","627601","0","0","200000001","0"
"38","0","314","314","0","13107283","0","真陽的闇影","0","1660","0","50","314","0","72","0","6","1149","0","1","0","0","314","0","830104404","0","0","33","0","0","314","18","0","0","314","1453","0","74586","314","603301","0","0","200000001","0"
"0","0","3140","3140","0","15975297","0","擲岩猴","0","0","0","0","3140","0","44","0","0","473","0","0","0","0","3140","0","830104405","0","0","1","0","0","3140","0","0","0","3140","315","0","28082","314","257500","0","0","200000001","0"
"0","0","3140","3140","0","16073965","0","岩龜暴君","0","0","0","0","3140","0","44","0","0","2363","0","0","0","0","3140","0","830104501","0","0","1","0","0","3140","0","0","0","3140","1575","0","16346","314","251100","0","0","200000001","0"
"0","0","3140","3140","0","16865478","0","高等獸人","0","0","0","0","3140","0","44","0","0","2363","0","0","0","0","3140","0","830104502","0","0","1","0","0","3140","0","0","0","3140","945","0","17452","314","252900","0","0","200000001","0"
"0","0","3140","3140","0","16578857","0","冰雪角鹿","0","0","0","0","3140","0","44","0","0","1890","0","0","0","0","3140","0","830104503","0","0","1","0","0","3140","0","0","0","3140","1260","0","17891","314","251700","0","0","200000001","0"
"29","0","314","314","0","14041743","0","空花（大江戶）的闇影","0","0","0","210","314","0","44","0","5","3291","0","2","0","0","314","20","830104504","0","126","33","0","0","314","12","39645","0","314","2489","0","0","314","609501","0","0","200000001","0"
"34","0","314","314","0","11315372","0","萊拉耶爾的闇影","0","0","0","45","314","0","44","0","5","528","0","0","0","0","314","17","830104505","0","2142","33","0","0","314","0","81738","0","314","496","0","0","314","626501","0","0","200000001","0"
"0","0","3140","3140","0","16608333","0","綠葉野豬","0","0","0","0","3140","0","44","0","0","1890","0","0","0","0","3140","0","830104601","0","0","1","0","0","3140","0","0","0","3140","1260","0","18549","314","253100","0","0","200000001","0"
"38","0","314","314","0","13353360","0","秋乃的闇影","0","1475","0","45","314","0","46","0","6","979","0","1","0","0","314","0","830104602","0","0","33","0","0","314","17","0","0","314","1254","0","76133","314","603201","0","0","200000001","0"
"28","0","314","314","0","12655190","0","可可蘿（公主）的闇影","0","219","0","1590","314","0","44","0","5","1851","0","1","0","0","314","4","830104603","0","0","33","0","0","314","40","0","0","314","2034","0","61081","314","680501","0","0","200000001","0"
"32","0","314","314","0","12877607","0","優衣的闇影","0","0","0","2720","314","0","44","0","6","2154","0","1","0","0","314","18","830104604","0","199","33","0","0","314","6","61944","0","314","1949","0","0","314","600201","0","0","200000001","0"
"0","0","3140","3140","0","15944594","0","仙人掌花","0","0","0","0","3140","0","44","0","0","473","0","0","0","0","3140","0","830104605","0","0","1","0","0","3140","0","0","0","3140","315","0","5099","314","257900","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830104606","0","0","1","0","0","0","0","0","500","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","50","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","50","0","0","830104607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3150","3150","0","16980327","0","魔像","0","0","0","0","3150","0","44","0","0","948","0","0","0","0","3150","0","830104701","0","0","1","0","0","3150","0","0","0","3150","2528","0","16785","315","250700","0","0","200000001","0"
"0","0","3150","3150","0","16718845","0","冰雪角鹿","0","0","0","0","3150","0","44","0","0","1896","0","0","0","0","3150","0","830104702","0","0","1","0","0","3150","0","0","0","3150","1264","0","17891","315","251700","0","0","200000001","0"
"27","0","315","315","0","13902878","0","紡希（萬聖節）的闇影","0","1037","0","59","315","0","48","0","5","2012","0","1","0","0","315","4","830104703","0","0","33","0","0","315","72","0","0","315","2940","0","39854","315","613901","0","0","200000001","0"
"0","0","3150","3150","0","15764119","0","鼠妖","0","0","0","0","3150","0","44","0","0","1422","0","0","0","0","3150","0","830104704","0","0","1","0","0","3150","0","0","0","3150","948","0","58634","315","253700","0","0","200000001","0"
"36","0","315","315","0","11408424","0","璃乃（聖誕節）的闇影","0","2744","0","35","315","0","66","0","5","592","0","1","0","0","315","0","830104705","0","0","33","0","0","315","17","0","0","315","532","0","81121","315","619301","0","0","200000001","0"
"0","0","3150","3150","0","17052964","0","高等獸人","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","830104801","0","0","1","0","0","3150","0","0","0","3150","948","0","17452","315","252900","0","0","200000001","0"
"0","0","3150","3150","0","16719695","0","樹精","0","0","0","0","3150","0","44","0","0","1896","0","0","0","0","3150","0","830104802","0","0","1","0","0","3150","0","0","0","3150","1264","0","19435","315","251800","0","0","200000001","0"
"0","0","3150","3150","0","16980135","0","叢林護衛","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","830104803","0","0","1","0","0","3150","0","0","0","3150","948","0","19874","315","251300","0","0","200000001","0"
"37","0","315","315","0","12544926","0","矛依未（新年）的闇影","0","2270","0","40","315","0","64","0","5","666","0","1","0","0","315","5","830104804","0","0","33","0","0","315","45","0","0","315","777","0","74369","315","614701","0","0","200000001","0"
"29","0","315","315","0","14233361","0","空花（大江戶）的闇影","0","0","0","210","315","0","44","0","5","3295","0","2","0","0","315","20","830104805","0","126","33","0","0","315","12","39660","0","315","2490","0","0","315","609501","0","0","200000001","0"
"0","0","3150","3150","0","16866188","0","獸人","0","0","0","0","3150","0","44","0","0","1422","0","0","0","0","3150","0","830104901","0","0","1","0","0","3150","0","0","0","3150","1580","0","17223","315","252800","0","0","200000001","0"
"0","0","3150","3150","0","16812550","0","冰雪角鹿","0","0","0","0","3150","0","44","0","0","1896","0","0","0","0","3150","0","830104902","0","0","1","0","0","3150","0","0","0","3150","1264","0","17891","315","251700","0","0","200000001","0"
"0","0","3150","3150","0","19336998","0","小小哥布林","0","0","0","0","3150","0","44","0","0","1422","0","0","0","0","3150","0","830104903","0","0","1","0","0","3150","200","0","0","3150","316","0","20093","315","250300","0","0","200000001","0"
"40","0","315","315","0","14421606","0","靜流的闇影","0","541","0","183","315","0","44","0","6","2357","0","2","0","0","315","5","830104904","0","0","33","0","0","315","30","0","0","315","3716","0","44688","315","604903","0","0","200000001","0"
"34","0","315","315","0","12394436","0","伊莉亞的闇影","0","0","0","60","315","0","44","0","6","680","0","1","0","0","315","17","830104905","0","2277","33","0","0","315","0","45543","0","315","500","0","0","315","604401","0","0","200000001","0"
"130","0","600","0","0","177000000","0","暴風‧席茲","0","0","0","0","800","0","60","0","1","600","0","0","0","0","0","0","830105001","0","0","1","0","0","600","0","40000","0","800","600","0","50000","325","307506","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","830105002","0","0","1","0","0","500","0","0","9000","500","0","0","0","325","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830105003","0","0","1","0","0","0","0","0","0","0","0","0","0","325","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","5000","0","830105004","0","0","1","0","0","0","0","0","0","0","0","0","0","325","217302","0","0","300000008","0"
"0","0","3170","3170","0","15932811","0","沙塵野豬","0","0","0","0","3170","0","41","0","0","1908","0","0","0","0","3170","0","830105101","0","0","1","0","0","3170","0","0","0","3170","1272","0","25308","317","253200","0","0","200000001","0"
"0","0","3170","3170","0","18789407","0","小小哥布林","0","0","0","0","3170","0","41","0","0","1431","0","0","0","0","3170","0","830105102","0","0","1","0","0","3170","200","0","0","3170","318","0","27140","317","250300","0","0","200000001","0"
"25","0","317","317","0","12638416","0","空花（黑暗）的闇影","0","0","0","86","317","0","41","0","5","2736","0","1","0","0","317","20","830105103","0","143","33","0","0","317","12","62279","0","317","3350","0","0","317","619101","0","0","200000001","0"
"39","0","317","317","0","10763737","0","美冬（工作服）的闇影","0","1458","0","35","317","0","41","0","5","1124","0","1","0","0","317","0","830105104","0","0","33","0","0","317","13","0","0","317","1460","0","100527","317","616901","0","0","200000001","0"
"0","0","3170","3170","0","14999497","0","鑽頭鼴鼠","0","0","0","0","3170","0","41","0","0","716","0","0","0","0","3170","0","830105105","0","0","1","0","0","3170","0","0","0","3170","477","0","54249","317","257000","0","0","200000001","0"
"0","0","3180","3180","0","16069420","0","綠葉野豬","0","0","0","0","3180","0","41","0","0","1914","0","0","0","0","3180","0","830105201","0","0","1","0","0","3180","0","0","0","3180","1276","0","25001","318","253100","0","0","200000001","0"
"0","0","3180","3180","0","16331756","0","叢林護衛","0","0","0","0","3180","0","41","0","0","2393","0","0","0","0","3180","0","830105202","0","0","1","0","0","3180","0","0","0","3180","957","0","26833","318","251300","0","0","200000001","0"
"29","0","318","318","0","13170041","0","空花（大江戶）的闇影","0","0","0","211","318","0","41","0","5","4047","0","2","0","0","318","20","830105203","0","133","33","0","0","318","12","54273","0","318","3068","0","0","318","609501","0","0","200000001","0"
"28","0","318","318","0","10289735","0","真步（灰姑娘）的闇影","0","0","0","146","318","0","41","0","5","1893","0","1","0","0","318","29","830105204","0","925","33","0","0","318","0","96690","0","318","779","0","0","318","616001","0","0","200000001","0"
"0","0","3180","3180","0","15124176","0","鑽頭鼴鼠","0","0","0","0","3180","0","41","0","0","718","0","0","0","0","3180","0","830105205","0","0","1","0","0","3180","0","0","0","3180","479","0","54237","318","257000","0","0","200000001","0"
"0","0","3200","3200","0","19805695","0","魔像","0","0","0","0","3200","0","41","0","0","963","0","0","0","0","3200","0","830105301","0","0","1","0","0","3200","0","0","0","3200","2568","0","29327","320","250700","0","0","200000001","0"
"41","0","320","320","0","14626983","0","純（夏日）的闇影","0","1636","0","30","320","0","41","0","5","1196","0","1","0","0","320","1","830105302","0","0","34","0","0","320","3","0","0","320","1308","0","117525","320","613601","0","0","200000001","0"
"36","0","320","320","0","13334963","0","惠理子的闇影","0","2184","0","30","320","0","41","0","6","641","0","1","0","0","320","0","830105303","0","0","34","0","0","320","2","0","0","320","719","0","156348","320","602701","0","0","200000001","0"
"34","0","320","320","0","12120231","0","普蕾西亞（墮落）的闇影","0","0","0","500","320","0","44","0","5","676","0","0","0","0","320","17","830105304","0","2346","34","0","0","320","0","135858","0","320","527","0","0","320","626101","0","0","200000001","0"
"0","0","3200","3200","0","17235640","0","噬冰怪","0","0","0","0","3200","0","41","0","0","482","0","0","0","0","3200","0","830105305","0","0","1","0","0","3200","0","0","0","3200","321","0","54615","320","258800","0","0","200000001","0"
"0","0","3210","3210","0","16395396","0","獸人","0","0","0","0","3210","0","41","0","0","1449","0","0","0","0","3210","0","830105401","0","0","1","0","0","3210","0","0","0","3210","1610","0","24740","321","252800","0","0","200000001","0"
"0","0","3210","3210","0","16282219","0","樹精","0","0","0","0","3210","0","41","0","0","1932","0","0","0","0","3210","0","830105402","0","0","1","0","0","3210","0","0","0","3210","1288","0","28107","321","251800","0","0","200000001","0"
"28","0","321","321","0","13538462","0","宮子的闇影","0","322","0","44","321","0","41","0","6","2674","0","1","0","0","321","4","830105403","0","0","34","0","0","321","113","0","0","321","4219","0","60670","321","600701","0","0","200000001","0"
"27","0","321","321","0","12939386","0","紡希（萬聖節）的闇影","0","1117","0","59","321","0","48","0","5","2704","0","1","0","0","321","4","830105404","0","0","34","0","0","321","72","0","0","321","3773","0","59954","321","613901","0","0","200000001","0"
"0","0","3210","3210","0","15330603","0","波奇卡","0","0","0","0","3210","0","41","0","0","483","0","0","0","0","3210","0","830105405","0","0","1","0","0","3210","0","50464","0","3210","322","0","0","321","258500","0","0","200000001","0"
"0","0","3220","3220","0","16412432","0","多倫多獸","0","0","0","0","3220","0","41","0","0","1938","0","0","0","0","3220","0","830105501","0","0","1","0","0","3220","0","0","0","3220","1292","0","27767","322","252000","0","0","200000001","0"
