d922d590a4dc7b37815a424d77e0375ecf454238dce50423f3d7726ef3a802d2,5cd486cfac21f6e6ccfe4fc7a952bedd7835a1ba57993b5f1ce9b93b7324e678,5b95406347ee823f06c2665b3b80aecb21e0374e4cfbb06f56761e82fa40e556,57b53d2024320751297ddc1df1da496ef4f4e107c34c59bc41f891813a74af2e,ca261c6b1a7d4ee1b75579c12385aa84f9d568142c649059bc47323b998002a3,8b7769f786ef7006a7e14d936f5e092c0fdf2209218ecb82ffdb5e42fadc3e16,865a4fc3d6973e021aad12cdd4c7bf9a96a46ecdabf716dfb3504cc25d056064,ece87126afe32d955533be6a5fe11ae745241403f1e81319efdbf176957d7f4c
"730049021","730000044","730049025","730049022","732804902","100","730049023","730049024"
"730049034","730000045","730049032","730049031","732804903","100","730049033","730049035"
"730050014","730000046","730050015","730050011","732905001","100","0","730050012"
"730050024","730000047","730050025","730050021","732905002","100","730050023","730050022"
"730050031","730000048","730050033","730050034","732905003","100","730050035","730050032"
"730051011","730000049","730051015","730051014","733005101","100","0","730051012"
"730051021","730000050","730051023","730051024","733005102","100","730051025","730051022"
"730051031","730000051","730051035","730051034","733005103","100","730051033","730051032"
"730052014","730000052","730052012","730052011","733105201","100","0","730052015"
"730052024","730000053","730052025","730052021","733105202","100","730052023","730052022"
"730052031","730000054","730052035","730052034","733105203","100","730052033","730052032"
"730053014","730000055","730053015","730053011","733205301","100","0","730053012"
"730053024","730000056","730053025","730053021","733205302","100","730053023","730053022"
"730053031","730000057","730053035","730053032","733205303","100","730053033","730053034"
"730054014","730000058","730054015","730054011","733305401","100","0","730054012"
"730054024","730000059","730054025","730054021","733305402","100","730054023","730054022"
"730054031","730000060","730054035","730054034","733305403","100","730054033","730054032"
"730055011","730000061","730055012","730055014","733405501","100","0","730055015"
"730055021","730000062","730055025","730055024","733405502","100","730055023","730055022"
"730055034","730000063","730055033","730055031","733405503","100","730055035","730055032"
"730056014","730000064","730056015","730056011","733505601","100","0","730056012"
"730056024","730000065","730056023","730056021","733505602","100","730056025","730056022"
"730056034","730000066","730056033","730056031","733505603","100","730056035","730056032"
"730057011","730000067","730057012","730057014","733605701","100","0","730057015"
"730057021","730000068","730057025","730057022","733605702","100","730057023","730057024"
"730057034","730000069","730057035","730057031","733605703","100","730057033","730057032"
"730058011","730000070","730058015","730058012","733705801","100","0","730058014"
"730058024","730000071","730058025","730058021","733705802","100","730058023","730058022"
"730058034","730000072","730058032","730058031","733705803","100","730058033","730058035"
"730059014","730000073","730059015","730059011","733805901","100","0","730059012"
"730059024","730000074","730059023","730059021","733805902","100","730059025","730059022"
"730059031","730000075","730059033","730059032","733805903","100","730059035","730059034"
"730060011","730000076","730060012","730060014","733906001","100","0","730060015"
"730060024","730000077","730060023","730060021","733906002","100","730060025","730060022"
"730060034","730000078","730060033","730060031","733906003","100","730060035","730060032"
"730061014","730000079","730061015","730061011","734006101","100","0","730061012"
"730061021","730000080","730061025","730061024","734006102","100","730061023","730061022"
"730061031","730000081","730061033","730061034","734006103","100","730061035","730061032"
"730062014","730000082","730062012","730062011","734106201","100","0","730062015"
"730062021","730000083","730062025","730062024","734106202","100","730062023","730062022"
"730062031","730000084","730062032","730062034","734106203","100","730062033","730062015"
"730063011","730000085","730063012","730063014","734206301","100","0","730063015"
"730063021","730000086","730063025","730063024","734206302","100","730063023","730063022"
"730063034","730000087","730063033","730063031","734206303","100","730063035","730063032"
"730064011","730000088","730064015","730064012","734306401","100","0","730064014"
"730064024","730000089","730064025","730064021","734306402","100","730064023","730064022"
"730064034","730000090","730064033","730064031","734306403","100","730064035","730064032"
"730065014","730000091","730065015","730065011","734406501","100","0","730065012"
"730065021","730000092","730065025","730065024","734406502","100","730065023","730065022"
"730065031","730000093","730065032","730065034","734406503","100","730065033","730065035"
"730066014","730000094","730066012","730066015","734506601","100","0","730066011"
"730066021","730000095","730066023","730066024","734506602","100","730066025","730066022"
"730066034","730000096","730066032","730066031","734506603","100","730066033","730066035"
"730067014","730000097","730067015","730067011","734606701","100","0","730067012"
"730067024","730000098","730067023","730067021","734606702","100","730067025","730067022"
"730067034","730000099","730067035","730067031","734606703","100","730067033","730067032"
"730068014","730000100","730068012","730068011","734706801","100","0","730068015"
"730068024","730000101","730068023","730068021","734706802","100","730068025","730068022"
"730068034","730000102","730068033","730068031","734706803","100","730068035","730068032"
"730069011","730000103","730069015","730069014","734806901","100","0","730069012"
"730069024","730000104","730069023","730069021","734806902","100","730069025","730069022"
"730069034","730000105","730069033","730069031","734806903","100","730069035","730069032"
"730070011","730000106","730070015","730070014","734907001","100","0","730070012"
"730070021","730000107","730070023","730070024","734907002","100","730070025","730070022"
"730070031","730000108","730070033","730070032","734907003","100","730070035","730070034"
"730071014","730000109","730071015","730071011","735007101","100","0","730071012"
"730071021","730000110","730071023","730071022","735007102","100","730071025","730071024"
"730071034","730000111","730071032","730071031","735007103","100","730071033","730071035"
"730072011","730000112","730072015","730072014","735107201","100","0","730072012"
"730072021","730000113","730072023","730072022","735107202","100","730072025","730072024"
"730072031","730000114","730072032","730072034","735107203","100","730072033","730072035"
"730073014","730000115","730073015","730073011","735207301","100","0","730073012"
"730073024","730000116","730073023","730073021","735207302","100","730073025","730073022"
"730073031","730000117","730073033","730073032","735207303","100","730073035","730073034"
"730074014","730000118","730074015","730074011","735307401","100","0","730074012"
"730074024","730000119","730074025","730074021","735307402","100","730074023","730074022"
"730074031","730000120","730074035","730074032","735307403","100","730074033","730074034"
"730075014","730000121","730075015","730075011","735407501","100","0","730075012"
"730075024","730000122","730075022","730075025","735407502","100","730075023","730075021"
"730075031","730000123","730075032","730075034","735407503","100","730075033","730075035"
