e68e7493b3a99e2b4df972c42b8659b2b4ef9c56e422256cbd601b91b6188727,c4d6f78ad53c8af0c4af15c1540771ba4875db6fdf9965addc8de47e0bca1273,7c7977ca160bb6efdbbc9bb565b005edf2c0c78d36352a387c8df5c75cf025d0,ff79cc022cfaceea4706e371a9835ff074fb0495fae6fc9c796e0a50117a0e90,1f4a8fdca693208b16ae4506b9992d4cccab92baf45890323efc2aaa16425977,2d6ce55899ee9d15c88fb2fd424a411cce92439872cf3b154a81a3bfdd566a98,b11ff945fe3c63a1e90cb87c2e713d603f1c96d0cff824fa3e1c20edacb41ad3,d23d5910af4342fb47eab1af35ab7ad8282f0a483e6ef4ee99ac8dea6a4040eb,228eb2a9b0174268e40230aa86fda94bc5d58cdc372ebc0d7aadf55b16a09c01,6ffaebda3a27e804784ba0292d61f81edaf0ec372510ece76511484297461e09,9afa35953872ffa31e58013b0f9f9cd05fc930f69f26445992c1b8fcd66e3209,d357011eebdcacab237e61cff354b14999c39d44b43a8248c398cd46f3aa5f75,e7415b4772cbffdd20319bbcd83c2f2810aa3c758192090dd344a9a2fd1ba52b,90bb62589e49e06e892bc41bd680514f8959b8c7e6fd76d4b36cf35a04758856,2c9284bae1b9c6c417c8605767730ed3866c587d3d375fca2121cafb1d08cf2f,7680b1a0d70653b97d241b3263e631433169cd6695f1397c3eb89ecd0074dece,baed00919c30d7c7d40dc4d1908f3298863057d5dfa82d7909d062cd43887ed4,5ad24c7dab9a80e5999bdf27fa640cac4fe48372e3077154f6aef3fd171ed877,d3c24eb49810e961fb22d8d07903b5242e618465cd4d9b6283c004c441d8cfb6,6536e83c5fa7f689720986faf1ed2e5b47d021dd85b58077b42bdd0b5d438e8e
"0","13063021","103630203","103630204","0","0","130630021","0","2258","0","103000166","0","100","103630202","13063024","103630201","0","0","0","0"
"0","13063022","103630203","103630205","0","0","130630022","0","2258","0","103000167","0","100","103630207","12999073","103630206","11999591","0","0","0"
"11999693","13063039","103630207","103630208","0","0","130630023","103630209","2258","0","103000168","0","100","103630206","13063023","103630210","11999592","0","0","0"
"0","13063031","103630307","103630305","0","0","130630031","0","2273","0","103000169","0","100","103630303","13063034","103630302","0","0","0","0"
"0","13063032","103630309","103630305","0","0","130630032","0","2273","0","103000170","0","100","103630304","12999083","103630301","11999591","0","0","0"
"11999693","13063049","103630307","103630308","0","0","130630033","103630309","2273","0","103000171","0","100","103630306","13063033","103630310","11999592","0","0","0"
"0","13064011","103640104","103640109","0","0","130640011","0","2288","0","103000172","0","100","103640102","13064014","103640101","0","0","0","0"
"0","13064012","103640108","103640105","0","0","130640012","0","2288","0","103000173","0","100","103640103","12999085","103640106","11999591","0","0","0"
"11999693","13064029","103640107","103640108","0","0","130640013","103640109","2288","0","103000174","0","100","103640106","13064013","103640110","11999592","0","0","0"
"0","13064021","103640203","103640205","0","0","130640021","0","2303","0","103000175","0","100","103640202","13064024","103640201","0","0","0","0"
"0","13064022","103640204","103640209","0","0","130640022","0","2303","0","103000176","0","100","103640207","12999094","103640201","11999591","0","0","0"
"11999693","13064039","103640207","103640208","0","0","130640023","103640209","2303","0","103000177","0","100","103640206","13064023","103640210","11999592","0","0","0"
"0","13064031","103640304","103640309","0","0","130640031","0","2318","0","103000178","0","100","103640307","13064034","103640301","0","0","0","0"
"0","13064032","103640304","103640305","0","0","130640032","0","2318","0","103000179","0","100","103640303","12999094","103640302","11999591","0","0","0"
"11999693","13064049","103640307","103640308","0","0","130640033","103640309","2318","0","103000180","0","100","103640306","13064033","103640310","11999592","0","0","0"
"0","13065011","103650103","103650109","0","0","130650011","0","2333","0","103000181","0","100","103650102","13065014","103650106","0","0","0","0"
"0","13065012","103650104","103650105","0","0","130650012","0","2333","0","103000182","0","100","103650102","12999101","103650101","11999591","0","0","0"
"11999693","13065029","103650107","103650108","0","0","130650013","103650109","2333","0","103000183","0","100","103650106","13065013","103650110","11999592","0","0","0"
"0","13065021","103650203","103650205","0","0","130650021","0","2348","0","103000184","0","100","103650202","13065024","103650206","0","0","0","0"
"0","13065022","103650204","103650205","0","0","130650022","0","2348","0","103000185","0","100","103650207","12999110","103650201","11999591","0","0","0"
"11999693","13065039","103650207","103650208","0","0","130650023","103650209","2348","0","103000186","0","100","103650206","13065023","103650210","11999592","0","0","0"
"0","13065031","103650304","103650308","0","0","130650031","0","2363","0","103000187","0","100","103650307","13065034","103650301","0","0","0","0"
"0","13065032","103650304","103650305","0","0","130650032","0","2363","0","103000188","0","100","103650303","12999109","103650302","11999591","0","0","0"
"11999693","13065049","103650307","103650308","0","0","130650033","103650309","2363","0","103000189","0","100","103650306","13065033","103650310","11999592","0","0","0"
"0","13067011","103670103","103670105","0","0","130670011","0","2378","0","103000190","0","100","103670107","13067014","103670101","0","0","0","0"
"0","13067012","103670105","103670109","0","0","130670012","0","2378","0","103000191","0","100","103670104","12999125","103670102","11999591","0","0","0"
"11999693","13067029","103670107","103670108","0","0","130670013","103670109","2378","0","103000192","0","100","103670106","13067013","103670110","11999592","0","0","0"
"0","13067021","103670205","103670209","0","0","130670021","0","2393","0","103000193","0","100","103670203","13067024","103670201","0","0","0","0"
"0","13067022","103670204","103670205","0","0","130670022","0","2393","0","103000194","0","100","103670207","12999126","103670202","11999591","0","0","0"
"11999693","13067039","103670207","103670208","0","0","130670023","103670209","2393","0","103000195","0","100","103670206","13067023","103670210","11999592","0","0","0"
"0","13067031","103670303","103670305","0","0","130670031","0","2408","0","103000196","0","100","103670306","13067034","103670302","0","0","0","0"
"0","13067032","103670304","103670309","0","0","130670032","0","2408","0","103000197","0","100","103670307","12999124","103670301","11999591","0","0","0"
"11999693","13067049","103670307","103670308","0","0","130670033","103670309","2408","0","103000198","0","100","103670306","13067033","103670310","11999592","0","0","0"
"0","13068011","103680104","103680109","0","0","130680011","0","2423","0","103000199","0","100","103680107","13068014","103680101","0","0","0","0"
"0","13068012","103680103","103680105","0","0","130680012","0","2423","0","103000200","0","100","103680102","12999138","103680106","11999591","0","0","0"
"11999693","13068029","103680107","103680108","0","0","130680013","103680109","2423","0","103000201","0","100","103680106","13068013","103680110","11999592","0","0","0"
"0","13068021","103680203","103680204","0","0","130680021","0","2438","0","103000202","0","100","103680202","13068024","103680201","0","0","0","0"
"0","13068022","103680208","103680205","0","0","130680022","0","2438","0","103000203","0","100","103680204","12999184","103680202","11999591","0","0","0"
"11999693","13068039","103680207","103680208","0","0","130680023","103680209","2438","0","103000204","0","100","103680206","13068023","103680210","11999592","0","0","0"
"0","13068031","103680305","103680309","0","0","130680031","0","2453","0","103000205","0","100","103680302","13068034","103680301","0","0","0","0"
"0","13068032","103680304","103680305","0","0","130680032","0","2453","0","103000206","0","100","103680303","12999263","103680301","11999591","0","0","0"
"11999693","13068049","103680307","103680308","0","0","130680033","103680309","2453","0","103000207","0","100","103680306","13068033","103680310","11999592","0","0","0"
"0","0","105630103","105630104","0","0","150630011","105630105","0","0","105000001","0","100","105630102","0","105630101","0","0","0","0"
"0","0","105630203","105630204","0","0","150630021","105630205","0","0","105000002","0","100","105630202","0","105630201","0","0","0","0"
"0","0","105630303","105630304","0","0","150630031","105630305","0","0","105000003","0","100","105630302","0","105630301","0","0","0","0"
"0","0","105630403","105630404","0","0","150630041","105630405","0","0","105000004","0","100","105630402","0","105630401","0","0","0","0"
"0","0","105630503","105630504","0","0","150630051","105630505","0","0","105000005","0","100","105630502","0","105630501","0","0","0","0"
"0","0","105630603","105630604","0","0","150630061","105630605","0","0","105000006","0","100","105630602","0","105630601","0","0","0","0"
"0","0","105630703","105630704","0","0","150630071","105630705","0","0","105000007","0","100","105630702","0","105630701","0","0","0","0"
"0","0","105640103","105640104","0","0","150640011","105640105","0","0","105000008","0","100","105640102","0","105640101","0","0","0","0"
"0","0","105640203","105640204","0","0","150640021","105640205","0","0","105000009","0","100","105640202","0","105640201","0","0","0","0"
"0","0","0","0","0","0","150640031","0","0","0","105000010","0","100","105640301","0","105640302","0","0","0","0"
"0","0","105640403","105640404","0","0","150640041","105640405","0","0","105000011","0","100","105640402","0","105640401","0","0","0","0"
"0","0","105640503","105640504","0","0","150640051","105640505","0","0","105000012","0","100","105640502","0","105640501","0","0","0","0"
"0","0","105640603","0","0","0","150640061","0","0","0","105000013","0","100","105640602","0","105640601","0","0","0","0"
"0","0","105650103","105650104","0","0","150650011","105650105","0","0","105000014","0","100","105650102","0","105650101","0","0","0","0"
"0","0","105650203","105650204","0","0","150650021","105650205","0","0","105000015","0","100","105650202","0","105650201","0","0","0","0"
"0","0","105650303","105650304","0","0","150650031","105650305","0","0","105000016","0","100","105650302","0","105650301","0","0","0","0"
"0","0","105650403","105650404","0","0","150650041","105650405","0","0","105000017","0","100","105650402","0","105650401","0","0","0","0"
"0","0","105650503","105650504","0","0","150650051","105650505","0","0","105000018","0","100","105650502","0","105650501","0","0","0","0"
"0","0","0","0","0","0","150650061","0","0","0","105000019","0","100","105650602","0","105650601","0","0","0","0"
"0","0","105660103","105660104","0","0","150660011","105660105","0","0","105000020","0","100","105660102","0","105660101","0","0","0","0"
"0","0","105660203","105660204","0","0","150660021","105660205","0","0","105000021","0","100","105660202","0","105660201","0","0","0","0"
"0","0","0","0","0","0","150660031","0","0","0","105000022","0","100","0","0","105660301","0","0","0","0"
"0","0","105660403","105660404","0","0","150660041","105660405","0","0","105000023","0","100","105660402","0","105660401","0","0","0","0"
"0","0","105660503","105660504","0","0","150660051","105660505","0","0","105000024","0","100","105660502","0","105660501","0","0","0","0"
"0","0","105660603","105660604","0","0","150660061","105660605","0","0","105000025","0","100","105660602","0","105660601","0","0","0","0"
"0","0","105660703","0","0","0","150660071","0","0","0","105000026","0","100","105660702","0","105660701","0","0","0","0"
"0","0","105670103","105670104","0","0","150670011","105670105","0","0","105000027","0","100","105670102","0","105670101","0","0","0","0"
"0","0","105670203","105670204","0","0","150670021","105670205","0","0","105000028","0","100","105670202","0","105670201","0","0","0","0"
"0","0","0","0","0","0","150670031","0","0","0","105000029","0","100","0","0","105670301","0","0","0","0"
"0","0","105670403","105670404","0","0","150670041","105670405","0","0","105000030","0","100","105670402","0","105670401","0","0","0","0"
"0","0","105670503","105670504","0","0","150670051","105670505","0","0","105000031","0","100","105670502","0","105670501","0","0","0","0"
"0","0","0","0","0","0","150670061","0","0","0","105000032","0","100","105670602","0","105670601","0","0","0","0"
"0","0","105680103","105680104","0","0","150680011","105680105","0","0","105000033","0","100","105680102","0","105680101","0","0","0","0"
"0","0","105680203","105680204","0","0","150680021","105680205","0","0","105000034","0","100","105680202","0","105680201","0","0","0","0"
"0","0","0","0","0","0","150680031","0","0","0","105000035","0","100","0","0","105680301","0","0","0","0"
"0","0","105680403","105680404","0","0","150680041","105680405","0","0","105000036","0","100","105680402","0","105680401","0","0","0","0"
"0","0","105680503","105680504","0","0","150680051","105680505","0","0","105000037","0","100","105680502","0","105680501","0","0","0","0"
"0","0","105680603","105680604","0","0","150680061","0","0","0","105000038","0","100","105680602","0","105680601","0","0","0","0"
"0","0","105690103","105690104","0","0","150690011","105690105","0","0","105000039","0","100","105690102","0","105690101","0","0","0","0"
"0","0","105690203","105690204","0","0","150690021","105690205","0","0","105000040","0","100","105690202","0","105690201","0","0","0","0"
"0","0","105690303","0","0","0","150690031","0","0","0","105000041","0","100","105690302","0","105690301","0","0","0","0"
"0","0","105690403","105690404","0","0","150690041","105690405","0","0","105000042","0","100","105690402","0","105690401","0","0","0","0"
"0","0","105690503","105690504","0","0","150690051","105690505","0","0","105000043","0","100","105690502","0","105690501","0","0","0","0"
"0","0","105690603","105690604","0","0","150690061","0","0","0","105000044","0","100","105690602","0","105690601","0","0","0","0"
"0","0","105700103","105700104","0","0","150700011","105700105","0","0","105000045","0","100","105700102","0","105700101","0","0","0","0"
"0","0","105700203","105700204","0","0","150700021","105700205","0","0","105000046","0","100","105700202","0","105700201","0","0","0","0"
"0","0","105700303","0","0","0","150700031","0","0","0","105000047","0","100","105700302","0","105700301","0","0","0","0"
"0","0","105700403","105700404","0","0","150700041","105700405","0","0","105000048","0","100","105700402","0","105700401","0","0","0","0"
"0","0","105700503","105700504","0","0","150700051","105700505","0","0","105000049","0","100","105700502","0","105700501","0","0","0","0"
"0","0","105700603","105700604","0","0","150700061","0","0","0","105000050","0","100","105700602","0","105700601","0","0","0","0"
"0","0","105710103","105710104","0","0","150710011","105710105","0","0","105000051","0","100","105710102","0","105710101","0","0","0","0"
"0","0","105710203","105710204","0","0","150710021","105710205","0","0","105000052","0","100","105710202","0","105710201","0","0","0","0"
"0","0","105710303","0","0","0","150710031","0","0","0","105000053","0","100","105710302","0","105710301","0","0","0","0"
"0","0","105710403","105710404","0","0","150710041","105710405","0","0","105000054","0","100","105710402","0","105710401","0","0","0","0"
"0","0","105710503","105710504","0","0","150710051","105710505","0","0","105000055","0","100","105710502","0","105710501","0","0","0","0"
"0","0","105710603","105710604","0","0","150710061","0","0","0","105000056","0","100","105710602","0","105710601","0","0","0","0"
"0","0","105720103","105720104","0","0","150720011","105720105","0","0","105000057","0","100","105720102","0","105720101","0","0","0","0"
"0","0","105720203","105720204","0","0","150720021","105720205","0","0","105000058","0","100","105720202","0","105720201","0","0","0","0"
"0","0","105720303","105720304","0","0","150720031","0","0","0","105000059","0","100","105720302","0","105720301","0","0","0","0"
"0","0","105720403","105720404","0","0","150720041","105720405","0","0","105000060","0","100","105720402","0","105720401","0","0","0","0"
"0","0","105720503","105720504","0","0","150720051","105720505","0","0","105000061","0","100","105720502","0","105720501","0","0","0","0"
"0","0","105720603","105720604","0","0","150720061","0","0","0","105000062","0","100","105720602","0","105720601","0","0","0","0"
"0","0","105730103","105730104","0","0","150730011","105730105","0","0","105000063","0","100","105730102","0","105730101","0","0","0","0"
"0","0","105730203","105730204","0","0","150730021","105730205","0","0","105000064","0","100","105730202","0","105730201","0","0","0","0"
"0","0","105730303","0","0","0","150730031","0","0","0","105000065","0","100","105730302","0","105730301","0","0","0","0"
"0","0","105730403","105730404","0","0","150730041","105730405","0","0","105000066","0","100","105730402","0","105730401","0","0","0","0"
"0","0","105730503","105730504","0","0","150730051","105730505","0","0","105000067","0","100","105730502","0","105730501","0","0","0","0"
"0","0","105740103","105740104","0","0","150740011","105740105","0","0","105000068","0","100","105740102","0","105740101","0","0","0","0"
"0","0","105740203","105740204","0","0","150740021","105740205","0","0","105000069","0","100","105740202","0","105740201","0","0","0","0"
"0","0","105740303","0","0","0","150740031","0","0","0","105000070","0","100","105740302","0","105740301","0","0","0","0"
"0","0","105740403","105740404","0","0","150740041","105740405","0","0","105000071","0","100","105740402","0","105740401","0","0","0","0"
"0","0","105740503","105740504","0","0","150740051","105740505","0","0","105000072","0","100","105740502","0","105740501","0","0","0","0"
"0","0","105750103","105750104","0","0","150750011","105750105","0","0","105000073","0","100","105750102","0","105750101","0","0","0","0"
"0","0","105750203","0","0","0","150750021","0","0","0","105000074","0","100","105750202","0","105750201","0","0","0","0"
"0","0","105750303","105750304","0","0","150750031","105750305","0","0","105000075","0","100","105750302","0","105750301","0","0","0","0"
"0","0","105750403","0","0","0","150750041","0","0","0","105000076","0","100","105750401","0","105750402","0","0","0","0"
"0","0","105760103","105760104","0","0","150760011","105760105","0","0","105000077","0","100","105760102","0","105760101","0","0","0","0"
"0","0","105760203","105760204","0","0","150760021","105760205","0","0","105000078","0","100","105760202","0","105760201","0","0","0","0"
"0","0","105760303","0","0","0","150760031","0","0","0","105000079","0","100","105760302","0","105760301","0","0","0","0"
"0","0","105760403","105760404","0","0","150760041","105760405","0","0","105000080","0","100","105760402","0","105760401","0","0","0","0"
"0","0","105760503","105760504","0","0","150760051","105760505","0","0","105000081","0","100","105760502","0","105760501","0","0","0","0"
"0","0","105770103","105770104","0","0","150770011","105770105","0","0","105000082","0","100","105770102","0","105770101","0","0","0","0"
"0","0","105770203","0","0","0","150770021","0","0","0","105000083","0","100","105770202","0","105770201","0","0","0","0"
"0","0","105770303","105770304","0","0","150770031","105770305","0","0","105000084","0","100","105770302","0","105770301","0","0","0","0"
"0","0","105770403","105770404","0","0","150770041","105770405","0","0","105000085","0","100","105770402","0","105770401","0","0","0","0"
"0","0","105770503","0","0","0","150770051","0","0","0","105000086","0","100","105770502","0","105770501","0","0","0","0"
"0","0","105780103","105780104","0","0","150780011","105780105","0","0","105000087","0","100","105780102","0","105780101","0","0","0","0"
"0","0","0","0","0","0","150780021","0","0","0","105000088","0","100","0","0","105780201","0","0","0","0"
"0","0","105780303","105780304","0","0","150780031","105780305","0","0","105000089","0","100","105780302","0","105780301","0","0","0","0"
"0","0","0","0","0","0","150780041","0","0","0","105000090","0","100","0","0","105780401","0","0","0","0"
"0","0","105780503","105780504","0","0","150780051","105780505","0","0","105000091","0","100","105780502","0","105780501","0","0","0","0"
"0","0","0","0","0","0","150780061","0","0","0","105000092","0","100","0","0","105780601","0","0","0","0"
"0","0","105790103","105790104","0","0","150790011","105790105","0","0","105000093","0","100","105790102","0","105790101","0","0","0","0"
"0","0","0","0","0","0","150790021","0","0","0","105000094","0","100","0","0","105790201","0","0","0","0"
"0","0","105790303","105790304","0","0","150790031","105790305","0","0","105000095","0","100","105790302","0","105790301","0","0","0","0"
"0","0","0","0","0","0","150790041","0","0","0","105000096","0","100","0","0","105790401","0","0","0","0"
"0","0","105790503","105790504","0","0","150790051","105790505","0","0","105000097","0","100","105790502","0","105790501","0","0","0","0"
"0","0","0","0","0","0","150790061","0","0","0","105000098","0","100","0","0","105790601","0","0","0","0"
"0","0","0","0","0","0","150800011","0","0","0","105000099","0","100","0","0","105800101","0","0","0","0"
"0","0","0","0","0","0","150800021","0","0","0","105000100","0","100","0","0","105800201","0","0","0","0"
"0","11999392","108010104","0","0","0","180010011","0","0","0","108010101","0","100","108010101","0","108010101","18001012","0","0","0"
"0","11999393","108010105","108010106","0","0","180010012","0","0","0","108010102","0","100","108010103","0","108010102","18001013","0","0","0"
"0","18001011","108010107","0","0","0","180010013","0","0","0","108010103","0","100","108010101","0","108010108","18001014","0","0","0"
"0","11999392","108010104","0","0","0","180010111","0","0","0","108010104","0","100","108010101","18001114","108010101","18001111","0","0","0"
"0","11999393","108010105","108010106","0","0","180010112","0","0","0","108010105","0","100","108010103","0","108010102","18001112","0","0","0"
"0","18001011","108010107","0","0","0","180010113","0","0","0","108010106","0","100","108010101","0","108010108","18001113","0","0","0"
"0","11999392","108010104","0","0","0","180010211","0","0","0","108010107","0","100","108010101","18001214","108010101","18001211","0","0","0"
"0","11999393","108010105","108010106","0","0","180010212","0","0","0","108010108","0","100","108010103","0","108010102","18001212","0","0","0"
"0","18001011","108010107","0","0","0","180010213","0","0","0","108010109","0","100","108010101","0","108010108","18001213","0","0","0"
"0","11999392","108010104","0","0","0","180010311","0","0","0","108010110","0","100","108010101","18001314","108010101","18001311","0","0","0"
"0","11999393","108010105","108010106","0","0","180010312","0","0","0","108010111","0","100","108010103","0","108010102","18001312","0","0","0"
"0","18001011","108010107","0","0","0","180010313","0","0","0","108010112","0","100","108010101","0","108010108","18001313","0","0","0"
"0","11999392","108010104","0","0","0","180010411","0","0","0","108010113","0","100","108010101","18001414","108010101","18001411","0","0","0"
"0","11999393","108010105","108010106","0","0","180010412","0","0","0","108010114","0","100","108010103","0","108010102","18001412","0","0","0"
"0","18001011","108010107","0","0","0","180010413","0","0","0","108010115","0","100","108010101","0","108010108","18001413","0","0","0"
"0","11999392","108010104","0","0","0","180010511","0","0","0","108010116","0","100","108010101","18001514","108010101","18001511","0","0","0"
"0","11999393","108010105","108010106","0","0","180010512","0","0","0","108010117","0","100","108010103","0","108010102","18001512","0","0","0"
"0","18001011","108010107","0","0","0","180010513","0","0","0","108010118","0","100","108010101","0","108010108","18001513","0","0","0"
"0","11999392","108010104","0","0","0","180010611","0","0","0","108010119","0","100","108010101","18001614","108010101","18001611","0","0","0"
"0","11999393","108010105","108010106","0","0","180010612","0","0","0","108010120","0","100","108010103","0","108010102","18001612","0","0","0"
"0","18001011","108010107","0","0","0","180010613","0","0","0","108010121","0","100","108010101","0","108010108","18001613","0","0","0"
"0","11999392","108010104","0","0","0","180010711","0","0","0","108010122","0","100","108010101","18001714","108010101","18001711","0","0","0"
"0","11999393","108010105","108010106","0","0","180010712","0","0","0","108010123","0","100","108010103","0","108010102","18001712","0","0","0"
"0","18001011","108010107","0","0","0","180010713","0","0","0","108010124","0","100","108010101","0","108010108","18001713","0","0","0"
"0","11999392","108010104","0","0","0","180010811","0","0","0","108010125","0","100","108010101","18001814","108010101","18001811","0","0","0"
"0","11999393","108010105","108010106","0","0","180010812","0","0","0","108010126","0","100","108010103","0","108010102","18001812","0","0","0"
"0","18001011","108010107","0","0","0","180010813","0","0","0","108010127","0","100","108010101","0","108010108","18001813","0","0","0"
"0","11999592","108010205","0","0","0","180010021","0","0","0","108010201","0","100","108010203","0","108010201","18001022","0","0","0"
"0","11999593","108010204","108010206","0","0","180010022","0","0","0","108010202","0","100","108010201","0","108010202","18001023","0","0","0"
"0","18001021","108010205","108010207","0","0","180010023","0","0","0","108010203","0","100","108010201","0","108010208","18001024","0","0","0"
"0","11999592","108010205","0","0","0","180010121","0","0","0","108010204","0","100","108010203","18001124","108010201","18001121","0","0","0"
"0","11999593","108010204","108010206","0","0","180010122","0","0","0","108010205","0","100","108010201","0","108010202","18001122","0","0","0"
"0","18001021","108010205","108010207","0","0","180010123","0","0","0","108010206","0","100","108010201","0","108010208","18001123","0","0","0"
"0","11999592","108010205","0","0","0","180010221","0","0","0","108010207","0","100","108010203","18001224","108010201","18001221","0","0","0"
"0","11999593","108010204","108010206","0","0","180010222","0","0","0","108010208","0","100","108010201","0","108010202","18001222","0","0","0"
"0","18001021","108010205","108010207","0","0","180010223","0","0","0","108010209","0","100","108010201","0","108010208","18001223","0","0","0"
"0","11999592","108010205","0","0","0","180010321","0","0","0","108010210","0","100","108010203","18001324","108010201","18001321","0","0","0"
"0","11999593","108010204","108010206","0","0","180010322","0","0","0","108010211","0","100","108010201","0","108010202","18001322","0","0","0"
"0","18001021","108010205","108010207","0","0","180010323","0","0","0","108010212","0","100","108010201","0","108010208","18001323","0","0","0"
"0","11999592","108010205","0","0","0","180010421","0","0","0","108010213","0","100","108010203","18001424","108010201","18001421","0","0","0"
"0","11999593","108010204","108010206","0","0","180010422","0","0","0","108010214","0","100","108010201","0","108010202","18001422","0","0","0"
"0","18001021","108010205","108010207","0","0","180010423","0","0","0","108010215","0","100","108010201","0","108010208","18001423","0","0","0"
"0","11999592","108010205","0","0","0","180010521","0","0","0","108010216","0","100","108010203","18001524","108010201","18001521","0","0","0"
"0","11999593","108010204","108010206","0","0","180010522","0","0","0","108010217","0","100","108010201","0","108010202","18001522","0","0","0"
"0","18001021","108010205","108010207","0","0","180010523","0","0","0","108010218","0","100","108010201","0","108010208","18001523","0","0","0"
"0","11999592","108010205","0","0","0","180010621","0","0","0","108010219","0","100","108010203","18001624","108010201","18001621","0","0","0"
"0","11999593","108010204","108010206","0","0","180010622","0","0","0","108010220","0","100","108010201","0","108010202","18001622","0","0","0"
"0","18001021","108010205","108010207","0","0","180010623","0","0","0","108010221","0","100","108010201","0","108010208","18001623","0","0","0"
"0","11999592","108010205","0","0","0","180010721","0","0","0","108010222","0","100","108010203","18001724","108010201","18001721","0","0","0"
"0","11999593","108010204","108010206","0","0","180010722","0","0","0","108010223","0","100","108010201","0","108010202","18001722","0","0","0"
"0","18001021","108010205","108010207","0","0","180010723","0","0","0","108010224","0","100","108010201","0","108010208","18001723","0","0","0"
"0","11999592","108010205","0","0","0","180010821","0","0","0","108010225","0","100","108010203","18001824","108010201","18001821","0","0","0"
"0","11999593","108010204","108010206","0","0","180010822","0","0","0","108010226","0","100","108010201","0","108010202","18001822","0","0","0"
"0","18001021","108010205","108010207","0","0","180010823","0","0","0","108010227","0","100","108010201","0","108010208","18001823","0","0","0"
"0","11999592","108010306","0","0","0","180010031","0","0","0","108010301","0","100","108010303","0","108010302","18001032","0","0","0"
"0","11999593","108010303","0","0","0","180010032","0","0","0","108010302","0","100","108010301","0","108010302","18001033","0","0","0"
"0","18001031","108010306","0","0","0","180010033","0","0","0","108010303","0","100","108010301","0","108010308","18001034","0","0","0"
"0","11999592","108010306","0","0","0","180010131","0","0","0","108010304","0","100","108010303","18001134","108010302","18001131","0","0","0"
"0","11999593","108010303","0","0","0","180010132","0","0","0","108010305","0","100","108010301","0","108010302","18001132","0","0","0"
"0","18001031","108010306","0","0","0","180010133","0","0","0","108010306","0","100","108010301","0","108010308","18001133","0","0","0"
"0","11999592","108010306","0","0","0","180010231","0","0","0","108010307","0","100","108010303","18001234","108010302","18001231","0","0","0"
"0","11999593","108010303","0","0","0","180010232","0","0","0","108010308","0","100","108010301","0","108010302","18001232","0","0","0"
"0","18001031","108010306","0","0","0","180010233","0","0","0","108010309","0","100","108010301","0","108010308","18001233","0","0","0"
"0","11999592","108010306","0","0","0","180010331","0","0","0","108010310","0","100","108010303","18001334","108010302","18001331","0","0","0"
"0","11999593","108010303","0","0","0","180010332","0","0","0","108010311","0","100","108010301","0","108010302","18001332","0","0","0"
"0","18001031","108010306","0","0","0","180010333","0","0","0","108010312","0","100","108010301","0","108010308","18001333","0","0","0"
"0","11999592","108010306","0","0","0","180010431","0","0","0","108010313","0","100","108010303","18001434","108010302","18001431","0","0","0"
"0","11999593","108010303","0","0","0","180010432","0","0","0","108010314","0","100","108010301","0","108010302","18001432","0","0","0"
"0","18001031","108010306","0","0","0","180010433","0","0","0","108010315","0","100","108010301","0","108010308","18001433","0","0","0"
"0","11999592","108010306","0","0","0","180010531","0","0","0","108010316","0","100","108010303","18001534","108010302","18001531","0","0","0"
"0","11999593","108010303","0","0","0","180010532","0","0","0","108010317","0","100","108010301","0","108010302","18001532","0","0","0"
"0","18001031","108010306","0","0","0","180010533","0","0","0","108010318","0","100","108010301","0","108010308","18001533","0","0","0"
"0","11999692","108010306","0","0","0","180010631","0","0","0","108010319","0","100","108010303","18001634","108010302","18001631","0","0","0"
"0","11999693","108010303","0","0","0","180010632","0","0","0","108010320","0","100","108010301","0","108010302","18001632","0","0","0"
"0","18001031","108010306","0","0","0","180010633","0","0","0","108010321","0","100","108010301","0","108010308","18001633","0","0","0"
"0","11999792","108010306","0","0","0","180010731","0","0","0","108010322","0","100","108010303","18001734","108010302","18001731","0","0","0"
"0","11999793","108010303","0","0","0","180010732","0","0","0","108010323","0","100","108010301","0","108010302","18001732","0","0","0"
"0","18001031","108010306","0","0","0","180010733","0","0","0","108010324","0","100","108010301","0","108010308","18001733","0","0","0"
"0","11999892","108010306","0","0","0","180010831","0","0","0","108010325","0","100","108010303","18001834","108010302","18001831","0","0","0"
"0","11999893","108010303","0","0","0","180010832","0","0","0","108010326","0","100","108010301","0","108010302","18001832","0","0","0"
"0","18001031","108010306","0","0","0","180010833","0","0","0","108010327","0","100","108010301","0","108010308","18001833","0","0","0"
"0","11999592","108010405","0","0","0","180010141","0","0","0","108010328","0","100","108010401","18001144","108010402","18001141","0","0","0"
"0","11999593","108010405","108010404","0","0","180010142","0","0","0","108010329","0","100","108010403","0","108010402","18001142","0","0","0"
"0","18001041","108010403","108010404","0","0","180010143","0","0","0","108010330","0","100","108010402","0","108010408","18001143","0","0","0"
"0","11999592","108010405","0","0","0","180010241","0","0","0","108010331","0","100","108010401","18001244","108010402","18001241","0","0","0"
"0","11999593","108010405","108010404","0","0","180010242","0","0","0","108010332","0","100","108010403","0","108010402","18001242","0","0","0"
"0","18001041","108010403","108010404","0","0","180010243","0","0","0","108010333","0","100","108010402","0","108010408","18001243","0","0","0"
"0","11999592","108010405","0","0","0","180010341","0","0","0","108010334","0","100","108010401","18001344","108010402","18001341","0","0","0"
"0","11999593","108010405","108010404","0","0","180010342","0","0","0","108010335","0","100","108010403","0","108010402","18001342","0","0","0"
