357fccff5ad1f6ddfd01b234a124735fee6ffc27d8b9920ba1692e1ee2f44f40,5ed80c9ecc1893fb5dd59919beaec3d3a1eb041ecc410b734ebcd31d91d56450,d8cdd2529b12a851dc848d816adb04d6596b51ef715710a9cae09712f24fe02f,8ae8ce8ec67dc572e0238cce9b6b7f3fb21c3e2c42ed4dd21cd0d77de634880f,eae3458389c296ccce2ec09171acd109c657422e41895da352a18cee1f4e7833,39dd2005a382629c18201743be0023806c90be5607da1d1ede91cdbb090b72f4,47aa53f7a27250fad223a6a0316e9571f2142ae80e72ae8c6a9bc8094356d65c,4ee7ecf194ceeed6fa9f6311b8413f8614393bcc3936182fdae1c740d0472963,392c96a56d94aa3be6855db6d13c92bbc8302f42abadc15669c37157faca27d4,a032fd682f2d6ca7be2ea9623776a9bb966e877bc77c380a687445ae15622ac4,37815eb29cc9a3784070876b268f4d02aa5afd3620ee8b1077bbc60da596ea29,c9fd8f28106d22fd5b39f04b86bac1fc7773e1415dbbad3d7df2bb87977d762c,c119802864eaf93a51c5e40cbf7d9f028a992bc7738759e59f17b6c183798b0c,8a28236ff4aa536ec9db23985476635e547d4fc104069fc1762def0e656ea57a,2eb0a4209a8f7cd4933037b0b1ec154cd9bd6146cf3abe87af1a17c991c68b14,e3d041165c00a634eae01a5e666db4f54132d0a303133e826139b9eb46185b6a,e35c404ef6260d98aa43e2009b6b6b20b621ff1a4d159d906cc7dd701248b876,1c04e9798f523be6943117147740ee5913f6c0330f253475fc2cc74d87f876ec,7d696901076927513c308f4af8a2840c190cee339e520c95e9f4fea2f701dd52,7d1071dbfa289476631e97711b06813e35567d84ba97f81d2c165dcc02ebd7d9
"0","0","0","0","2010002","1","0","0","1","0","0","0","0","0","0","0","201000201","0","0","2010"
"0","0","0","0","2010003","1","0","0","1","0","0","0","0","0","0","0","201000301","0","0","2010"
"105912","0","0","0","2010004","1","0","0","1","0","0","0","0","0","0","0","201000401","0","0","2010"
"105912","0","0","0","2010004","1","0","0","1","0","0","0","0","0","0","0","201000402","190011","0","2010"
"104912","0","0","0","2010005","1","0","0","1","0","0","0","0","0","0","0","201000501","105913","0","2010"
"104912","0","0","0","2010006","1","0","0","1","0","0","0","0","0","0","0","201000601","105913","0","2010"
"100011","0","0","0","2010006","1","107311","105913","1","0","0","0","0","0","0","0","201000602","104912","0","2010"
"100111","0","0","0","2010007","1","0","100311","1","0","0","0","0","0","2010007","0","201000701","100211","0","2010"
"100111","0","0","0","2010007","1","0","100311","0","0","1","0","0","0","2010007","0","201000702","100211","0","2010"
"100111","0","0","0","2010008","1","0","0","1","0","0","0","0","0","0","0","201000801","100311","0","2010"
"100011","0","0","0","2011002","1","0","0","1","0","0","0","0","0","0","0","201100201","105911","0","2011"
"105813","0","0","0","2011004","1","0","0","1","0","0","0","0","0","0","0","201100401","105911","0","2011"
"105813","0","0","0","2011005","1","0","0","1","0","0","0","0","0","0","0","201100501","105911","0","2011"
"105813","0","0","0","2011006","1","0","0","1","0","0","0","0","0","2011006","0","201100601","0","0","2011"
"105813","0","0","0","2011006","1","0","0","1","0","0","0","0","0","2011006","0","201100602","0","0","2011"
"105813","0","0","0","2011006","1","0","0","1","0","0","0","0","0","2011006","0","201100603","0","0","2011"
"105813","0","0","0","2011006","1","0","0","1","0","0","0","0","0","2011006","0","201100604","0","0","2011"
"101711","0","0","0","2012004","1","0","104611","1","0","0","0","0","0","2012004","0","201200401","103311","0","2012"
"101711","0","0","0","2012004","1","0","104611","1","0","0","0","0","0","2012004","0","201200402","103311","0","2012"
"100511","0","0","0","2012005","1","104611","102011","1","0","0","0","0","0","0","0","201200501","101711","0","2012"
"106511","0","0","0","2012006","1","0","0","1","0","0","0","0","0","0","0","201200601","106611","0","2012"
"0","0","0","0","2012011","1","0","0","1","0","0","0","0","0","0","0","201201101","0","0","2012"
"105831","0","0","0","2012014","1","0","0","1","0","0","0","0","0","0","0","201201401","106031","0","2012"
"102811","0","0","0","2013001","1","103711","103411","1","0","0","0","104811","0","0","0","201300101","103211","0","2013"
"0","0","0","0","2013005","1","0","0","1","0","0","0","0","0","0","0","201300501","0","0","2013"
"101211","0","0","0","2013006","1","0","105211","1","0","0","0","0","0","0","0","201300601","102611","0","2013"
"103111","0","0","0","2013008","1","0","0","1","0","0","0","0","0","2013008","0","201300801","0","0","2013"
"103111","0","0","0","2013008","1","0","0","1","0","0","0","0","0","2013008","0","201300802","0","0","2013"
"100611","0","0","0","2013009","1","103111","102211","1","0","0","0","104411","0","2013009","0","201300901","100711","0","2013"
"100611","0","0","0","2013009","1","103111","102211","1","0","0","0","104411","0","2013009","0","201300902","100711","0","2013"
"105811","0","0","0","2013011","1","0","0","1","0","0","0","0","0","0","0","201301101","106914","0","2013"
"100211","0","0","0","2013016","1","0","0","1","0","0","0","0","0","2013016","0","201301601","106113","0","2013"
"100211","0","0","0","2013016","1","0","0","1","0","0","0","0","0","2013016","0","201301602","106113","0","2013"
"105811","0","0","0","2014002","1","0","0","1","0","0","0","0","0","0","0","201400201","0","0","2014"
"0","0","0","0","2014003","1","0","0","1","0","0","0","0","0","0","0","201400301","0","0","2014"
"0","0","0","0","2014003","1","0","0","1","0","0","0","0","0","0","0","201400401","0","0","2014"
"101211","0","0","0","2014004","1","0","0","1","0","0","0","0","0","0","0","201400402","0","0","2014"
"105811","0","0","0","2014005","1","0","0","1","0","0","0","0","0","0","0","201400501","106011","0","2014"
"100011","1","104311","-840","2014009","1","100311","100211","1","0","0","106011","101711","105811","0","2","201400901","100111","105911","2014"
"100211","0","0","0","2015004","0","104911","105911","1","0","0","0","106011","0","0","0","201500401","105811","0","2015"
"105911","0","0","0","2015004","0","0","0","1","0","0","0","0","0","2015004","0","201500402","0","0","2015"
"105911","0","0","0","2015004","0","0","0","1","0","0","0","0","0","2015004","0","201500403","0","0","2015"
"105911","0","0","0","2015004","0","0","0","1","0","0","0","0","0","2015004","0","201500404","0","0","2015"
"105911","0","0","0","2015004","0","0","0","1","0","0","0","0","0","2015004","0","201500405","0","0","2015"
"105911","0","0","0","2015004","0","0","0","1","0","0","0","0","0","2015004","0","201500406","0","0","2015"
"105913","0","0","0","2015005","0","0","0","1","0","0","0","0","0","2015005","0","201500501","0","0","2015"
"105913","0","0","0","2015005","0","0","0","1","0","0","0","0","0","2015005","0","201500502","0","0","2015"
"105913","0","0","0","2015005","0","0","0","1","0","0","0","0","0","2015005","0","201500503","0","0","2015"
"106011","0","0","0","2015008","0","0","0","1","0","0","0","0","0","0","0","201500801","106915","0","2015"
"106915","0","0","0","2015008","0","0","0","1","0","0","0","0","0","2015008","0","201500802","0","0","2015"
"106915","0","0","0","2015008","0","0","0","1","0","0","0","0","0","2015008","0","201500803","0","0","2015"
"0","0","0","0","2101001","0","0","0","1","0","0","0","0","0","0","0","210100101","0","0","2101"
"0","0","0","0","2101001","0","0","0","1","0","0","0","0","0","0","0","210100102","0","0","2101"
"0","0","0","0","2101003","0","0","0","1","0","0","0","0","0","0","0","210100301","0","0","2101"
"100111","0","0","0","2101005","0","106012","105913","1","0","0","0","0","0","0","0","210100501","100211","0","2101"
"105913","0","0","0","2101006","0","0","0","1","0","0","0","0","0","0","0","210100601","106414","0","2101"
"105812","0","0","0","2101006","0","0","106012","1","0","0","0","0","0","0","0","210100602","105913","0","2101"
"100312","0","0","0","2101007","0","0","0","1","0","0","0","0","0","0","0","210100701","0","0","2101"
"191611","0","0","0","2101008","0","0","0","1","0","0","0","0","0","0","0","210100801","0","0","2101"
"105811","0","0","0","2101013","0","0","0","1","0","0","0","0","0","0","0","210101301","0","0","2101"
"191611","0","0","0","2101014","0","0","0","1","0","0","0","0","0","0","0","210101401","0","0","2101"
"180211","0","0","0","2101014","0","0","0","1","0","0","0","0","0","2101014","0","210101402","180411","0","2101"
"180211","0","0","0","2101014","0","0","0","1","0","0","0","0","0","2101014","0","210101403","180411","0","2101"
"106812","0","0","0","2102003","0","0","0","1","0","0","0","0","0","0","0","210200301","0","0","2102"
"118111","0","0","0","2102004","0","0","0","1","0","0","0","0","0","0","0","210200401","0","0","2102"
"0","0","0","0","2102007","0","0","0","1","0","0","0","0","0","0","0","210200701","0","0","2102"
"100011","0","106011","0","2102010","0","100311","100211","1","0","0","0","105811","0","0","0","210201001","100111","0","2102"
"118111","0","0","0","2102011","0","0","0","1","0","0","0","0","0","2102011","0","210201101","0","0","2102"
"118111","0","0","0","2102011","0","0","0","1","0","0","0","0","0","2102011","0","210201102","0","0","2102"
"100911","0","0","0","2102099","0","105111","102711","1","0","0","0","105611","0","0","0","210209901","101311","0","2102"
"102811","0","0","0","2103002","0","0","0","1","0","0","0","0","0","0","0","210300201","105812","0","2103"
"100411","0","0","0","2103006","0","106414","103611","1","0","0","0","0","0","0","0","210300601","102011","0","2103"
"100411","0","191611","0","2103006","0","105911","103611","1","0","0","0","106414","0","2103006","0","210300602","102011","0","2103"
"100411","0","191611","0","2103006","0","105911","103611","1","0","0","0","106414","0","2103006","0","210300603","102011","0","2103"
"0","0","0","0","2103009","0","0","0","1","0","0","0","0","0","2103009","0","210300901","0","0","2103"
"0","0","0","0","2103009","0","0","0","1","0","0","0","0","0","2103009","0","210300902","0","0","2103"
"0","0","0","0","2103009","0","0","0","1","0","0","0","0","0","2103009","0","210300903","0","0","2103"
"102111","0","0","0","2103011","0","0","0","1","0","0","0","0","0","0","0","210301101","102311","0","2103"
"191611","0","0","0","2103013","0","0","0","1","0","0","0","0","0","0","0","210301301","0","0","2103"
"100011","0","191611","0","2103013","0","105911","100311","1","0","0","0","106414","0","0","0","210301302","100111","0","2103"
"105811","0","0","0","2103014","0","0","0","1","0","0","0","0","0","0","0","210301401","191711","0","2103"
"102111","0","0","0","2103016","0","0","191611","1","0","0","0","0","0","0","0","210301601","102311","0","2103"
"100211","0","106412","0","2103018","0","105912","102311","1","0","0","0","106012","0","0","0","210301801","102111","0","2103"
"105812","0","0","0","2103099","0","0","0","1","0","0","0","0","0","0","0","210309901","180411","0","2103"
"106412","0","0","0","2104001","0","0","0","1","0","0","0","0","0","0","0","210400101","0","0","2104"
"415","0","106012","0","2104003","0","105011","101811","1","0","0","0","105812","106412","0","0","210400301","101611","192011","2104"
"106414","0","0","0","2104004","0","192011","110211","1","0","0","0","0","0","0","0","210400401","107811","0","2104"
"106011","0","0","0","2104009","1","0","192012","1","0","0","0","0","0","2104009","0","210400901","180411","0","2104"
"180411","0","0","0","2104009","1","0","0","1","0","0","0","0","0","2104009","0","210400902","192012","0","2104"
"100011","0","0","0","2104099","1","0","0","1","0","0","0","0","0","2104099","0","210409901","100211","0","2104"
"100011","0","0","0","2104099","1","0","0","1","0","0","0","0","0","2104099","0","210409902","100211","0","2104"
"0","0","0","0","2104099","1","0","0","1","0","0","0","0","0","0","0","210409903","0","0","2104"
"106012","0","0","0","2105004","1","0","106711","1","0","0","0","0","0","0","0","210500401","106412","0","2105"
"105812","0","0","0","2105005","1","0","0","1","0","0","0","0","0","2105005","0","210500501","118011","0","2105"
"105812","0","0","0","2105005","1","0","0","1","0","0","0","0","0","2105005","0","210500502","118011","0","2105"
"105913","0","0","0","2105007","1","191911","118011","1","0","0","0","0","0","2105007","0","210500701","106412","0","2105"
"1411","0","118011","0","2105007","1","105913","104611","1","0","0","0","106412","191911","2105007","0","210500702","103211","0","2105"
"106012","0","0","0","2105009","1","0","0","1","0","0","0","0","0","2105009","0","210500901","0","0","2105"
"106012","0","0","0","2105009","1","0","0","1","0","0","0","0","0","2105009","0","210500902","0","0","2105"
"100211","0","109611","0","2106005","1","106412","105913","1","0","0","0","109511","0","2106005","0","210600501","105111","0","2106"
"100211","0","109611","0","2106005","1","106412","105913","1","0","0","0","109511","0","2106005","0","210600502","105111","0","2106"
"191611","0","0","0","2106007","1","0","192011","1","0","0","0","0","0","2106007","0","210600701","118111","0","2106"
"105911","0","0","0","2106007","1","192011","118111","1","0","0","0","0","0","2106007","0","210600702","191611","0","2106"
"100211","0","0","0","2106099","1","0","0","1","0","0","0","0","0","2106099","0","210609901","0","0","2106"
"100211","0","0","0","2106099","1","0","0","1","0","0","0","0","0","2106099","0","210609902","0","0","2106"
"100211","0","0","0","2106099","1","0","0","1","0","0","0","0","0","2106099","0","210609903","0","0","2106"
"100511","0","0","0","2107003","1","0","191411","1","0","0","0","0","0","0","0","210700301","103711","0","2107"
"100111","0","0","0","2107004","1","0","0","1","0","0","0","0","0","2107004","0","210700401","106113","0","2107"
"100111","0","0","0","2107004","1","0","0","1","0","0","0","0","0","2107004","0","210700402","106113","0","2107"
"107111","0","0","0","2107099","1","0","0","1","0","0","0","0","0","0","0","210709901","192011","0","2107"
"191011","0","0","0","2107099","1","0","0","1","0","0","0","0","0","0","0","210709902","0","0","2107"
"103211","0","0","0","2108002","1","0","118011","1","0","0","0","0","0","0","0","210800201","105812","0","2108"
"0","0","0","0","2108004","1","0","0","0","0","1","0","0","0","0","0","210800401","0","0","2108"
"100111","0","106011","0","2108005","1","105811","100311","1","0","0","0","105911","191711","0","0","210800501","100211","0","2108"
"106411","0","0","0","2108007","1","180611","180411","1","0","0","0","191712","0","0","0","210800701","180311","0","2108"
"100011","0","105911","0","2108010","1","100311","100211","1","0","0","191711","105811","106011","0","0","210801001","100111","106411","2108"
"2111","0","103611","0","2109001","1","102111","102012","1","0","0","0","102311","0","0","0","210900101","100411","0","2109"
"100511","0","0","0","2109003","1","191911","104711","1","0","0","0","0","0","2109003","0","210900301","103711","0","2109"
"100511","0","0","0","2109003","1","191911","104711","1","0","0","0","0","0","2109003","0","210900302","103711","0","2109"
"102912","0","0","0","2109005","1","190711","105412","1","0","0","0","118111","0","2109005","0","210900501","104212","0","2109"
"102912","0","0","0","2109005","1","190711","105412","1","0","0","0","118111","0","2109005","0","210900502","104212","0","2109"
"0","0","0","0","2109008","1","0","0","0","0","1","0","0","0","0","0","210900801","0","0","2109"
"0","0","0","0","2109009","1","0","0","1","0","0","0","0","0","0","0","210900901","0","0","2109"
"100111","0","0","0","2109010","1","129013","100311","1","0","0","0","0","0","0","0","210901001","100211","0","2109"
"0","0","0","0","2109010","1","0","0","1","0","0","0","0","0","0","0","210901002","0","0","2109"
"106411","0","0","0","2109011","1","0","191712","1","0","0","0","0","0","0","0","210901101","106415","0","2109"
"191611","0","0","0","2110002","1","0","0","1","0","0","0","0","0","0","0","211000201","118111","0","2110"
"106211","0","0","0","2110003","1","0","192611","1","0","0","0","0","0","2110003","0","211000301","118011","0","2110"
"106211","0","0","0","2110003","1","0","192611","1","0","0","0","0","0","2110003","0","211000302","118011","0","2110"
"100213","0","0","0","2110007","1","0","0","1","0","0","0","0","0","0","0","211000701","192011","0","2110"
"104711","0","0","0","2110008","1","106412","106011","1","0","0","0","0","0","0","0","211000801","105812","0","2110"
"100111","0","104411","0","2111002","1","100611","100311","1","0","0","0","102211","192014","0","0","211100201","100213","0","2111"
"100611","0","192011","0","2111003","1","104411","102211","1","0","0","0","105913","0","0","0","211100301","100711","0","2111"
"105812","0","0","0","2111005","1","191616","106412","1","0","0","0","123311","0","0","0","211100501","106012","0","2111"
"105311","0","0","0","2111006","1","192011","107012","1","0","0","0","0","0","0","0","211100601","105511","0","2111"
"0","0","0","0","2111007","1","0","0","1","0","0","0","0","0","0","0","211100701","0","0","2111"
"0","0","0","0","2111007","1","0","0","1","0","0","0","0","0","0","0","211100702","0","0","2111"
"118111","0","0","0","2111008","1","0","0","1","0","0","0","0","0","0","0","211100801","0","0","2111"
"101112","0","0","0","2112001","1","105213","104914","1","0","0","0","105913","0","0","0","211200101","103311","0","2112"
"0","0","0","0","2112004","1","0","0","0","0","1","0","0","0","0","0","211200401","0","0","2112"
"106811","0","0","0","2112006","1","190011","107112","1","0","0","0","0","0","0","0","211200601","107012","0","2112"
"0","0","0","0","2112099","1","0","0","0","0","1","0","0","0","0","0","211209901","0","0","2112"
"3311","0","0","0","2113003","1","101511","101211","1","0","0","0","104011","0","0","0","211300301","6511","0","2113"
"0","0","0","0","2113004","1","0","0","1","0","0","0","0","0","0","0","211300401","0","0","2113"
"0","0","0","0","2113007","1","0","0","0","0","1","0","0","0","0","0","211300701","0","0","2113"
"106711","0","0","0","2113010","1","0","0","1","0","0","0","0","0","0","0","211301001","107211","0","2113"
"101211","0","106012","0","2113099","1","105812","104011","1","0","0","0","105913","0","0","0","211309901","101512","0","2113"
"106412","0","0","0","2114001","1","0","0","1","0","0","0","0","0","2114001","0","211400101","106711","0","2114"
"106412","0","0","0","2114001","1","0","0","1","0","0","0","0","0","2114001","0","211400102","106711","0","2114"
"129013","0","0","0","2114003","1","0","0","1","0","0","0","0","0","0","0","211400301","192011","0","2114"
"0","0","0","0","2114006","1","0","0","1","0","0","0","0","0","0","0","211400601","0","0","2114"
"0","0","0","0","2114006","1","0","0","0","0","1","0","0","0","0","0","211400602","0","0","2114"
"0","0","0","0","2114007","1","0","0","0","0","1","0","0","0","0","0","211400701","0","0","2114"
"0","0","0","0","2114008","1","0","0","0","0","1","0","0","0","0","0","211400801","0","0","2114"
"100011","0","190011","0","2114008","1","105911","100312","1","0","0","0","118111","191611","0","0","211400802","100111","123311","2114"
"100011","0","0","0","2114099","1","0","0","1","0","0","0","0","0","0","0","211409901","192011","0","2114"
"100213","0","0","0","2115001","1","0","0","1","0","0","0","0","0","0","0","211500101","106815","0","2115"
"100011","0","0","0","2115003","1","0","129013","1","0","0","0","0","0","2115003","0","211500301","100211","0","2115"
"100211","0","0","0","2115003","1","0","0","1","0","0","0","0","0","2115003","0","211500302","129013","0","2115"
"0","0","0","0","2115004","1","0","0","0","0","1","0","0","0","0","0","211500401","0","0","2115"
"192711","0","0","0","2115007","1","0","0","1","0","0","0","0","0","0","0","211500701","0","0","2115"
"0","0","0","0","2115010","1","0","0","1","0","0","0","0","0","0","0","211501001","0","0","2115"
"192613","0","0","0","2116004","1","0","0","1","0","0","0","0","0","0","0","211600401","0","0","2116"
"105812","0","0","0","2116004","1","106412","106012","1","0","0","0","190911","0","0","0","211600402","105913","0","2116"
"0","0","0","0","2116005","1","0","0","0","0","1","0","0","0","0","0","211600501","0","0","2116"
"129013","0","0","0","2116005","1","0","0","1","0","0","0","0","0","0","0","211600502","0","0","2116"
"0","0","0","0","2116005","1","0","0","0","0","1","0","0","0","0","0","211600503","0","0","2116"
"105811","0","0","0","2116006","1","106411","106011","1","0","0","0","0","0","2116006","0","211600601","105911","0","2116"
"105811","0","0","0","2116006","1","106411","106011","1","0","0","0","0","0","2116006","0","211600602","105911","0","2116"
"129013","0","0","0","2116007","1","0","0","1","0","0","0","0","0","0","0","211600701","0","0","2116"
"100211","0","0","0","2116009","1","0","0","1","0","0","0","0","0","0","0","211600901","0","0","2116"
"105811","0","191112","0","2116011","1","106411","106211","1","0","0","0","190011","0","2116011","0","211601101","106113","0","2116"
"105811","0","191112","0","2116011","1","106411","106211","1","0","0","0","190011","0","2116011","0","211601102","106113","0","2116"
"105811","0","191112","0","2116011","1","106411","106211","1","0","0","0","190011","0","2116011","0","211601103","106113","0","2116"
"105811","0","191112","0","2116011","1","106411","106211","1","0","0","0","190011","0","2116011","0","211601104","106113","0","2116"
"0","0","0","0","2116011","1","0","0","1","0","0","0","0","0","0","0","211601105","0","0","2116"
"0","0","0","0","2116011","1","0","0","0","0","1","0","0","0","0","0","211601106","0","0","2116"
"0","0","0","0","2116011","1","0","0","0","0","1","0","0","0","0","0","211601107","0","0","2116"
"105831","0","0","0","2116099","1","0","0","1","0","0","0","0","0","0","0","211609901","0","0","2116"
"100011","0","0","0","2201001","1","106011","105911","1","0","0","0","125813","0","0","0","220100101","105812","0","2201"
"118511","0","0","0","2201001","1","126112","126012","1","0","0","0","0","0","2201001","0","220100102","125812","0","2201"
"118511","0","0","0","2201001","1","126112","126012","1","0","0","0","0","0","2201001","0","220100103","125812","0","2201"
"118511","0","0","0","2201001","1","126112","126012","1","0","0","0","0","0","2201001","0","220100104","125812","0","2201"
"125811","0","0","0","2201005","1","0","126111","1","0","0","0","0","0","0","0","220100501","126011","0","2201"
"105812","0","126112","0","2201007","1","125812","106012","1","0","0","0","126012","126411","0","0","220100701","105913","0","2201"
"0","0","0","0","2201101","1","0","0","0","0","1","0","0","0","0","0","220110101","0","0","2201"
"0","0","0","0","2201101","1","0","0","0","0","0","0","0","0","0","0","220110102","0","0","2201"
"0","0","0","0","2201103","1","0","0","0","0","1","0","0","0","0","0","220110301","0","0","2201"
"0","0","0","0","2201103","1","0","0","0","0","0","0","0","0","0","0","220110302","0","0","2201"
"9511","0","193312","0","2202002","1","126112","125812","1","0","0","0","126411","0","2202002","0","220200201","105812","0","2202"
"9511","0","193312","0","2202002","1","126112","125812","1","0","0","0","126411","0","2202002","0","220200202","105812","0","2202"
"105811","0","0","0","2202003","1","0","126412","1","0","0","0","0","0","0","0","220200301","125811","0","2202"
"193812","0","0","0","2202004","1","0","194012","1","0","0","0","0","0","2202004","0","220200401","193912","0","2202"
"193812","0","0","0","2202004","1","0","194012","1","0","0","0","0","0","2202004","0","220200402","193912","0","2202"
"0","0","0","0","2202004","1","0","0","1","0","0","0","0","0","0","0","220200403","0","0","2202"
"0","0","0","0","2202004","1","0","0","0","0","1","0","0","0","0","0","220200404","0","0","2202"
"0","0","0","0","2202101","1","0","0","0","0","1","0","0","0","2202101","0","220210101","0","0","2202"
"0","0","0","0","2202101","1","0","0","0","0","0","0","0","0","2202101","0","220210102","0","0","2202"
"0","0","0","0","2202102","1","0","0","0","0","1","0","0","0","2202102","0","220210201","0","0","2202"
"0","0","0","0","2202102","1","0","0","0","0","0","0","0","0","2202102","0","220210202","0","0","2202"
"0","0","0","0","2202103","1","0","0","0","0","1","0","0","0","2202103","0","220210301","0","0","2202"
"0","0","0","0","2202103","1","0","0","0","0","0","0","0","0","2202103","0","220210302","0","0","2202"
"0","0","0","0","2202104","1","0","0","0","0","1","0","0","0","2202104","0","220210401","0","0","2202"
"0","0","0","0","2202104","1","0","0","0","0","0","0","0","0","2202104","0","220210402","0","0","2202"
"9511","0","126012","0","2203002","1","106012","105913","1","193312","0","126511","125812","126112","0","0","220300201","105812","126411","2203"
"9511","0","126012","0","2203003","1","106012","105913","1","193312","0","126511","125812","126112","0","0","220300301","105812","126411","2203"
"100011","0","126012","0","2203003","1","106012","105913","1","0","0","0","125812","126112","2203003","0","220300302","105812","130912","2203"
"100011","0","126012","0","2203003","1","106012","105913","1","0","0","0","125812","126112","2203003","0","220300303","105812","130912","2203"
"0","0","0","0","2203004","1","0","0","1","0","0","0","0","0","0","0","220300401","0","0","2203"
"125811","0","0","0","2203005","1","130911","126111","1","0","0","0","0","0","2203005","0","220300501","126011","0","2203"
"125811","0","0","0","2203005","1","130911","126111","1","0","0","0","0","0","2203005","0","220300502","126011","0","2203"
"0","0","0","0","2203006","1","0","0","1","0","0","0","0","0","0","0","220300601","0","0","2203"
"101431","0","0","0","2203099","1","0","105831","1","0","0","0","0","0","2203099","0","220309901","104331","0","2203"
"101431","0","0","0","2203099","1","0","105831","1","0","0","0","0","0","2203099","0","220309902","104331","0","2203"
"101431","0","0","0","2203099","1","0","105831","1","0","0","0","0","0","2203099","0","220309903","104331","0","2203"
"0","0","0","0","2203101","1","0","0","0","0","1","0","0","0","2203101","0","220310101","0","0","2203"
"0","0","0","0","2203101","1","0","0","0","0","1","0","0","0","2203101","0","220310102","0","0","2203"
"0","0","0","0","2203101","1","0","0","0","0","0","0","0","0","2203101","0","220310103","0","0","2203"
"0","0","0","0","2203101","1","0","0","0","0","0","0","0","0","2203101","0","220310104","0","0","2203"
"0","0","0","0","2203102","1","0","0","0","0","1","0","0","0","2203102","0","220310201","0","0","2203"
"0","0","0","0","2203102","1","0","0","0","0","0","0","0","0","2203102","0","220310202","0","0","2203"
"0","0","0","0","2203103","1","0","0","0","0","1","0","0","0","2203103","0","220310301","0","0","2203"
"0","0","0","0","2203103","1","0","0","0","0","0","0","0","0","2203103","0","220310302","0","0","2203"
"0","0","0","0","2203104","1","0","0","0","0","1","0","0","0","2203104","0","220310401","0","0","2203"
"0","0","0","0","2203104","1","0","0","0","0","0","0","0","0","2203104","0","220310402","0","0","2203"
"0","0","0","0","2204001","1","0","0","1","0","0","0","0","0","0","0","220400101","0","0","2204"
"9212","0","126411","0","2204003","1","105811","9411","1","130912","0","193511","106011","193312","0","0","220400301","9311","193412","2204"
"193812","0","0","0","2204003","1","0","194012","1","0","0","0","0","0","0","0","220400302","193912","0","2204"
"9311","0","193511","0","2204004","1","126011","125811","1","0","0","0","126111","0","0","0","220400401","9411","0","2204"
"0","0","0","0","2204006","1","0","0","1","0","0","0","0","0","0","0","220400601","0","0","2204"
"331","0","0","0","2204098","1","194231","105831","1","0","0","0","0","0","2204098","0","220409801","8031","0","2204"
"331","0","0","0","2204098","1","194231","105831","1","0","0","0","0","0","2204098","0","220409802","8031","0","2204"
"331","0","0","0","2204098","1","194231","105831","1","0","0","0","0","0","2204098","0","220409803","8031","0","2204"
"105831","0","0","0","2204099","1","0","0","1","0","0","0","0","0","2204099","0","220409901","106031","0","2204"
"105831","0","0","0","2204099","1","0","0","1","0","0","0","0","0","2204099","0","220409902","106031","0","2204"
"105831","0","0","0","2204099","1","0","0","1","0","0","0","0","0","2204099","0","220409903","106031","0","2204"
"331","0","0","0","2204099","1","105831","50211","1","0","0","0","194231","0","2204199","0","220409904","8031","0","2204"
"331","0","0","0","2204099","1","105831","50211","1","0","0","0","194231","0","2204199","0","220409905","8031","0","2204"
"0","0","0","0","2204101","1","0","0","0","0","1","0","0","0","2204101","0","220410101","0","0","2204"
"0","0","0","0","2204101","1","0","0","0","0","0","0","0","0","2204101","0","220410102","0","0","2204"
"0","0","0","0","2204102","1","0","0","0","0","1","0","0","0","2204102","0","220410201","0","0","2204"
"0","0","0","0","2204102","1","0","0","0","0","1","0","0","0","2204102","0","220410202","0","0","2204"
"0","0","0","0","2204102","1","0","0","0","0","0","0","0","0","2204102","0","220410203","0","0","2204"
"0","0","0","0","2204102","1","0","0","0","0","0","0","0","0","2204102","0","220410204","0","0","2204"
"0","0","0","0","2204103","1","0","0","0","0","1","0","0","0","2204103","0","220410301","0","0","2204"
"0","0","0","0","2204103","1","0","0","0","0","0","0","0","0","2204103","0","220410302","0","0","2204"
"0","0","0","0","2204104","1","0","0","0","0","1","0","0","0","2204104","0","220410401","0","0","2204"
"0","0","0","0","2204104","1","0","0","0","0","1","0","0","0","2204104","0","220410402","0","0","2204"
"0","0","0","0","2204104","1","0","0","0","0","0","0","0","0","2204104","0","220410403","0","0","2204"
"0","0","0","0","2204104","1","0","0","0","0","0","0","0","0","2204104","0","220410404","0","0","2204"
"0","0","0","0","2204105","1","0","0","0","0","1","0","0","0","2204105","0","220410501","0","0","2204"
"0","0","0","0","2204105","1","0","0","0","0","0","0","0","0","2204105","0","220410502","0","0","2204"
"0","0","0","0","2204106","1","0","0","0","0","1","0","0","0","2204106","0","220410601","0","0","2204"
"0","0","0","0","2204106","1","0","0","0","0","0","0","0","0","2204106","0","220410602","0","0","2204"
"9212","0","0","0","2204107","1","0","193412","1","0","0","0","0","0","2204107","0","220410701","193312","0","2204"
"9212","0","0","0","2204107","1","0","193412","1","0","0","0","0","0","2204107","0","220410702","193312","0","2204"
"0","0","0","0","2205003","1","0","0","1","0","0","0","0","0","0","0","220500301","0","0","2205"
"105812","0","126112","0","2205003","1","125812","106012","1","0","0","0","126012","0","2205003","0","220500302","105913","0","2205"
"105812","0","126112","0","2205003","1","125812","106012","1","0","0","0","126012","0","2205003","0","220500303","105913","0","2205"
"50611","0","123311","0","2205004","1","105812","50811","1","0","0","0","105913","126012","0","0","220500401","50711","126112","2205"
"0","0","0","0","2205006","1","0","0","1","0","0","0","0","0","0","0","220500601","0","0","2205"
