bb99618382b04267a1fcd79cfb9b9dde0f729c67b642018babc4ecad720a4f62,e401270451df8db8fac049738ecf3780099e610b78bcdf79639eb4e38df6ddcb,cb59d362fa086f3a6811ec2ae8a847f3d30dafaf82bb9e7547beb0b85f7d42f1,053f206699845d46ef1557a9f1196b90d51e146a66ee02ffb0d9e098d1aeb463,6e74a21ba08e7d6e11a4a9a028243f6016cdc75a2766531cdb71774ec8d1aee4,359a674ee4c0ee6e1f09420d68154b4838223212acf0bafc3275fefe1e79544a,45018ee1372dad3d8f2fb51a3beed15674e01946c36029e5055101c12d2a3e86,db40bd3ed0c2e35ffaeda03f063e86743e06d1ac5365c56c61dafe8b52303591,45e46b7720d6a9e44cb20fc67272d0bb72718496b67ef7af17a249d52655bd91,3700ddec4e6ce2386e67e572c24664cf0b4923e53ab5c05e56e60f14434f02fc,bdf98395a6dc23016266812c2b04f0eacd052d3984d1a6d73cea93f192c357d2,160b0e9d355c3a2fb23eb2784120d84c40e5c07d0387af91359a2b1cb3279ed9,9dc1bcdbeb734cd257460c9df6c797ebace5f1bd9baf2ff47d2aa227410e297e,3b2082ed4549b05d8ecbb7a7fca58c42523cd04fddd6bc8024ab16f2a4174276,8ac1bc3554d1bd8c11ad029b0cb0dd6cc0d76e0f1097c221b38d08d3de87fa44,b8b08eed2a1d7ebe1784302624c81cca266433c144cbc2c66e61f4de66622d0d,5e5fe369c722305d579069d92e093f38f386aec2b1ae0ec5cd8e3437e0cdb2c3,da86225f6aafa9e5f6fd78d59eeafe5276616a3eef4c220e44d52a0d51990575,2dae7f4c798ad2ad9e748f13975728c1981f7bd9633cb8838c7b34234ab1e61a,eb607a8760bcda2291215844a60d6278e13b20364c7f6867fa227b1fe97e632a
"105812","0","0","0","0","1","210100602","2101006","106012","0","0","0","0","0","0","105913","0","0","0","2101"
"100312","0","0","0","0","1","210100701","2101007","0","0","0","0","0","0","0","0","0","0","0","2101"
"191611","0","0","0","0","1","210100801","2101008","0","0","0","0","0","0","0","0","0","0","0","2101"
"105811","0","0","0","0","1","210101301","2101013","0","0","0","0","0","0","0","0","0","0","0","2101"
"191611","0","0","0","0","1","210101401","2101014","0","0","0","0","0","0","0","0","0","0","0","2101"
"180211","0","0","0","0","1","210101402","2101014","0","0","0","0","0","0","0","180411","0","2101014","0","2101"
"180211","0","0","0","0","1","210101403","2101014","0","0","0","0","0","0","0","180411","0","2101014","0","2101"
"106812","0","0","0","0","1","210200301","2102003","0","0","0","0","0","0","0","0","0","0","0","2102"
"118111","0","0","0","0","1","210200401","2102004","0","0","0","0","0","0","0","0","0","0","0","2102"
"0","0","0","0","0","1","210200701","2102007","0","0","0","0","0","0","0","0","0","0","0","2102"
"100011","0","0","0","0","1","210201001","2102010","100211","0","100311","0","0","106011","0","100111","105811","0","0","2102"
"118111","0","0","0","0","1","210201101","2102011","0","0","0","0","0","0","0","0","0","2102011","0","2102"
"118111","0","0","0","0","1","210201102","2102011","0","0","0","0","0","0","0","0","0","2102011","0","2102"
"100911","0","0","0","0","1","210209901","2102099","102711","0","105111","0","0","0","0","101311","105611","0","0","2102"
"102811","0","0","0","0","1","210300201","2103002","0","0","0","0","0","0","0","105812","0","0","0","2103"
"100411","0","0","0","0","1","210300601","2103006","103611","0","106414","0","0","0","0","102011","0","0","0","2103"
"100411","0","0","0","0","1","210300602","2103006","103611","0","105911","0","0","191611","0","102011","106414","2103006","0","2103"
"100411","0","0","0","0","1","210300603","2103006","103611","0","105911","0","0","191611","0","102011","106414","2103006","0","2103"
"0","0","0","0","0","1","210300901","2103009","0","0","0","0","0","0","0","0","0","2103009","0","2103"
"0","0","0","0","0","1","210300902","2103009","0","0","0","0","0","0","0","0","0","2103009","0","2103"
"0","0","0","0","0","1","210300903","2103009","0","0","0","0","0","0","0","0","0","2103009","0","2103"
"102111","0","0","0","0","1","210301101","2103011","0","0","0","0","0","0","0","102311","0","0","0","2103"
"191611","0","0","0","0","1","210301301","2103013","0","0","0","0","0","0","0","0","0","0","0","2103"
"100011","0","0","0","0","1","210301302","2103013","100311","0","105911","0","0","191611","0","100111","106414","0","0","2103"
"105811","0","0","0","0","1","210301401","2103014","0","0","0","0","0","0","0","191711","0","0","0","2103"
"102111","0","0","0","0","1","210301601","2103016","191611","0","0","0","0","0","0","102311","0","0","0","2103"
"100211","0","0","0","0","1","210301801","2103018","102311","0","105912","0","0","106412","0","102111","106012","0","0","2103"
"105812","0","0","0","0","1","210309901","2103099","0","0","0","0","0","0","0","180411","0","0","0","2103"
"106412","0","0","0","0","1","210400101","2104001","0","0","0","0","0","0","0","0","0","0","0","2104"
"415","0","0","0","0","1","210400301","2104003","101811","192011","105011","106412","0","106012","0","101611","105812","0","0","2104"
"106414","0","0","0","0","1","210400401","2104004","110211","0","192011","0","0","0","0","107811","0","0","0","2104"
"106011","0","0","0","0","1","210400901","2104009","192012","0","0","0","1","0","0","180411","0","2104009","0","2104"
"180411","0","0","0","0","1","210400902","2104009","0","0","0","0","1","0","0","192012","0","2104009","0","2104"
"100011","0","0","0","0","1","210409901","2104099","0","0","0","0","1","0","0","100211","0","2104099","0","2104"
"100011","0","0","0","0","1","210409902","2104099","0","0","0","0","1","0","0","100211","0","2104099","0","2104"
"0","0","0","0","0","1","210409903","2104099","0","0","0","0","1","0","0","0","0","0","0","2104"
"106012","0","0","0","0","1","210500401","2105004","106711","0","0","0","1","0","0","106412","0","0","0","2105"
"105812","0","0","0","0","1","210500501","2105005","0","0","0","0","1","0","0","118011","0","2105005","0","2105"
"105812","0","0","0","0","1","210500502","2105005","0","0","0","0","1","0","0","118011","0","2105005","0","2105"
"105913","0","0","0","0","1","210500701","2105007","118011","0","191911","0","1","0","0","106412","0","2105007","0","2105"
"1411","0","0","0","0","1","210500702","2105007","104611","0","105913","191911","1","118011","0","103211","106412","2105007","0","2105"
"106012","0","0","0","0","1","210500901","2105009","0","0","0","0","1","0","0","0","0","2105009","0","2105"
"106012","0","0","0","0","1","210500902","2105009","0","0","0","0","1","0","0","0","0","2105009","0","2105"
"100211","0","0","0","0","1","210600501","2106005","105913","0","106412","0","1","109611","0","105111","109511","2106005","0","2106"
"100211","0","0","0","0","1","210600502","2106005","105913","0","106412","0","1","109611","0","105111","109511","2106005","0","2106"
"191611","0","0","0","0","1","210600701","2106007","192011","0","0","0","1","0","0","118111","0","2106007","0","2106"
"105911","0","0","0","0","1","210600702","2106007","118111","0","192011","0","1","0","0","191611","0","2106007","0","2106"
"100211","0","0","0","0","1","210609901","2106099","0","0","0","0","1","0","0","0","0","2106099","0","2106"
"100211","0","0","0","0","1","210609902","2106099","0","0","0","0","1","0","0","0","0","2106099","0","2106"
"100211","0","0","0","0","1","210609903","2106099","0","0","0","0","1","0","0","0","0","2106099","0","2106"
"100511","0","0","0","0","1","210700301","2107003","191411","0","0","0","1","0","0","103711","0","0","0","2107"
"100111","0","0","0","0","1","210700401","2107004","0","0","0","0","1","0","0","106113","0","2107004","0","2107"
"100111","0","0","0","0","1","210700402","2107004","0","0","0","0","1","0","0","106113","0","2107004","0","2107"
"107111","0","0","0","0","1","210709901","2107099","0","0","0","0","1","0","0","192011","0","0","0","2107"
"191011","0","0","0","0","1","210709902","2107099","0","0","0","0","1","0","0","0","0","0","0","2107"
"103211","0","0","0","0","1","210800201","2108002","118011","0","0","0","1","0","0","105812","0","0","0","2108"
"0","0","0","1","0","0","210800401","2108004","0","0","0","0","1","0","0","0","0","0","0","2108"
"100111","0","0","0","0","1","210800501","2108005","100311","0","105811","191711","1","106011","0","100211","105911","0","0","2108"
"106411","0","0","0","0","1","210800701","2108007","180411","0","180611","0","1","0","0","180311","191712","0","0","2108"
"100011","0","0","0","191711","1","210801001","2108010","100211","106411","100311","106011","1","105911","0","100111","105811","0","0","2108"
"2111","0","0","0","0","1","210900101","2109001","102012","0","102111","0","1","103611","0","100411","102311","0","0","2109"
"100511","0","0","0","0","1","210900301","2109003","104711","0","191911","0","1","0","0","103711","0","2109003","0","2109"
"100511","0","0","0","0","1","210900302","2109003","104711","0","191911","0","1","0","0","103711","0","2109003","0","2109"
"102912","0","0","0","0","1","210900501","2109005","105412","0","190711","0","1","0","0","104212","118111","2109005","0","2109"
"102912","0","0","0","0","1","210900502","2109005","105412","0","190711","0","1","0","0","104212","118111","2109005","0","2109"
"0","0","0","1","0","0","210900801","2109008","0","0","0","0","1","0","0","0","0","0","0","2109"
"0","0","0","0","0","1","210900901","2109009","0","0","0","0","1","0","0","0","0","0","0","2109"
"100111","0","0","0","0","1","210901001","2109010","100311","0","129013","0","1","0","0","100211","0","0","0","2109"
"0","0","0","0","0","1","210901002","2109010","0","0","0","0","1","0","0","0","0","0","0","2109"
"106411","0","0","0","0","1","210901101","2109011","191712","0","0","0","1","0","0","106415","0","0","0","2109"
"191611","0","0","0","0","1","211000201","2110002","0","0","0","0","1","0","0","118111","0","0","0","2110"
"106211","0","0","0","0","1","211000301","2110003","192611","0","0","0","1","0","0","118011","0","2110003","0","2110"
"106211","0","0","0","0","1","211000302","2110003","192611","0","0","0","1","0","0","118011","0","2110003","0","2110"
"100213","0","0","0","0","1","211000701","2110007","0","0","0","0","1","0","0","192011","0","0","0","2110"
"104711","0","0","0","0","1","211000801","2110008","106011","0","106412","0","1","0","0","105812","0","0","0","2110"
"100111","0","0","0","0","1","211100201","2111002","100311","0","100611","192014","1","104411","0","100213","102211","0","0","2111"
"100611","0","0","0","0","1","211100301","2111003","102211","0","104411","0","1","192011","0","100711","105913","0","0","2111"
"105812","0","0","0","0","1","211100501","2111005","106412","0","191616","0","1","0","0","106012","123311","0","0","2111"
"105311","0","0","0","0","1","211100601","2111006","107012","0","192011","0","1","0","0","105511","0","0","0","2111"
"0","0","0","0","0","1","211100701","2111007","0","0","0","0","1","0","0","0","0","0","0","2111"
"0","0","0","0","0","1","211100702","2111007","0","0","0","0","1","0","0","0","0","0","0","2111"
"118111","0","0","0","0","1","211100801","2111008","0","0","0","0","1","0","0","0","0","0","0","2111"
"101112","0","0","0","0","1","211200101","2112001","104914","0","105213","0","1","0","0","103311","105913","0","0","2112"
"0","0","0","1","0","0","211200401","2112004","0","0","0","0","1","0","0","0","0","0","0","2112"
"106811","0","0","0","0","1","211200601","2112006","107112","0","190011","0","1","0","0","107012","0","0","0","2112"
"0","0","0","1","0","0","211209901","2112099","0","0","0","0","1","0","0","0","0","0","0","2112"
"3311","0","0","0","0","1","211300301","2113003","101211","0","101511","0","1","0","0","6511","104011","0","0","2113"
"0","0","0","0","0","1","211300401","2113004","0","0","0","0","1","0","0","0","0","0","0","2113"
"0","0","0","1","0","0","211300701","2113007","0","0","0","0","1","0","0","0","0","0","0","2113"
"106711","0","0","0","0","1","211301001","2113010","0","0","0","0","1","0","0","107211","0","0","0","2113"
"101211","0","0","0","0","1","211309901","2113099","104011","0","105812","0","1","106012","0","101512","105913","0","0","2113"
"106412","0","0","0","0","1","211400101","2114001","0","0","0","0","1","0","0","106711","0","2114001","0","2114"
"106412","0","0","0","0","1","211400102","2114001","0","0","0","0","1","0","0","106711","0","2114001","0","2114"
"129013","0","0","0","0","1","211400301","2114003","0","0","0","0","1","0","0","192011","0","0","0","2114"
"0","0","0","0","0","1","211400601","2114006","0","0","0","0","1","0","0","0","0","0","0","2114"
"0","0","0","1","0","0","211400602","2114006","0","0","0","0","1","0","0","0","0","0","0","2114"
"0","0","0","1","0","0","211400701","2114007","0","0","0","0","1","0","0","0","0","0","0","2114"
"0","0","0","1","0","0","211400801","2114008","0","0","0","0","1","0","0","0","0","0","0","2114"
"100011","0","0","0","0","1","211400802","2114008","100312","123311","105911","191611","1","190011","0","100111","118111","0","0","2114"
"100011","0","0","0","0","1","211409901","2114099","0","0","0","0","1","0","0","192011","0","0","0","2114"
"100213","0","0","0","0","1","211500101","2115001","0","0","0","0","1","0","0","106815","0","0","0","2115"
"100011","0","0","0","0","1","211500301","2115003","129013","0","0","0","1","0","0","100211","0","2115003","0","2115"
"100211","0","0","0","0","1","211500302","2115003","0","0","0","0","1","0","0","129013","0","2115003","0","2115"
"0","0","0","1","0","0","211500401","2115004","0","0","0","0","1","0","0","0","0","0","0","2115"
"192711","0","0","0","0","1","211500701","2115007","0","0","0","0","1","0","0","0","0","0","0","2115"
"0","0","0","0","0","1","211501001","2115010","0","0","0","0","1","0","0","0","0","0","0","2115"
"192613","0","0","0","0","1","211600401","2116004","0","0","0","0","1","0","0","0","0","0","0","2116"
"105812","0","0","0","0","1","211600402","2116004","106012","0","106412","0","1","0","0","105913","190911","0","0","2116"
"0","0","0","1","0","0","211600501","2116005","0","0","0","0","1","0","0","0","0","0","0","2116"
"129013","0","0","0","0","1","211600502","2116005","0","0","0","0","1","0","0","0","0","0","0","2116"
"0","0","0","1","0","0","211600503","2116005","0","0","0","0","1","0","0","0","0","0","0","2116"
"105811","0","0","0","0","1","211600601","2116006","106011","0","106411","0","1","0","0","105911","0","2116006","0","2116"
"105811","0","0","0","0","1","211600602","2116006","106011","0","106411","0","1","0","0","105911","0","2116006","0","2116"
"129013","0","0","0","0","1","211600701","2116007","0","0","0","0","1","0","0","0","0","0","0","2116"
"100211","0","0","0","0","1","211600901","2116009","0","0","0","0","1","0","0","0","0","0","0","2116"
"105811","0","0","0","0","1","211601101","2116011","106211","0","106411","0","1","191112","0","106113","190011","2116011","0","2116"
"105811","0","0","0","0","1","211601102","2116011","106211","0","106411","0","1","191112","0","106113","190011","2116011","0","2116"
"105811","0","0","0","0","1","211601103","2116011","106211","0","106411","0","1","191112","0","106113","190011","2116011","0","2116"
"105811","0","0","0","0","1","211601104","2116011","106211","0","106411","0","1","191112","0","106113","190011","2116011","0","2116"
"0","0","0","0","0","1","211601105","2116011","0","0","0","0","1","0","0","0","0","0","0","2116"
"0","0","0","1","0","0","211601106","2116011","0","0","0","0","1","0","0","0","0","0","0","2116"
"0","0","0","1","0","0","211601107","2116011","0","0","0","0","1","0","0","0","0","0","0","2116"
"105831","0","0","0","0","1","211609901","2116099","0","0","0","0","1","0","0","0","0","0","0","2116"
"100011","0","0","0","0","1","220100101","2201001","105911","0","106011","0","1","0","0","105812","125813","0","0","2201"
"118511","0","0","0","0","1","220100102","2201001","126012","0","126112","0","1","0","0","125812","0","2201001","0","2201"
"118511","0","0","0","0","1","220100103","2201001","126012","0","126112","0","1","0","0","125812","0","2201001","0","2201"
"118511","0","0","0","0","1","220100104","2201001","126012","0","126112","0","1","0","0","125812","0","2201001","0","2201"
"125811","0","0","0","0","1","220100501","2201005","126111","0","0","0","1","0","0","126011","0","0","0","2201"
"105812","0","0","0","0","1","220100701","2201007","106012","0","125812","126411","1","126112","0","105913","126012","0","0","2201"
"0","0","0","1","0","0","220110101","2201101","0","0","0","0","1","0","0","0","0","0","0","2201"
"0","0","0","0","0","0","220110102","2201101","0","0","0","0","1","0","0","0","0","0","0","2201"
"0","0","0","1","0","0","220110301","2201103","0","0","0","0","1","0","0","0","0","0","0","2201"
"0","0","0","0","0","0","220110302","2201103","0","0","0","0","1","0","0","0","0","0","0","2201"
"9511","0","0","0","0","1","220200201","2202002","125812","0","126112","0","1","127712","0","105812","126411","2202002","0","2202"
"9511","0","0","0","0","1","220200202","2202002","125812","0","126112","0","1","127712","0","105812","126411","2202002","0","2202"
"105811","0","0","0","0","1","220200301","2202003","126412","0","0","0","1","0","0","125811","0","0","0","2202"
"130012","0","0","0","0","1","220200401","2202004","130112","0","0","0","1","0","0","130212","0","2202004","0","2202"
"130012","0","0","0","0","1","220200402","2202004","130112","0","0","0","1","0","0","130212","0","2202004","0","2202"
"0","0","0","0","0","1","220200403","2202004","0","0","0","0","1","0","0","0","0","0","0","2202"
"0","0","0","1","0","0","220200404","2202004","0","0","0","0","1","0","0","0","0","0","0","2202"
"0","0","0","1","0","0","220210101","2202101","0","0","0","0","1","0","0","0","0","2202101","0","2202"
"0","0","0","0","0","0","220210102","2202101","0","0","0","0","1","0","0","0","0","2202101","0","2202"
"0","0","0","1","0","0","220210201","2202102","0","0","0","0","1","0","0","0","0","2202102","0","2202"
"0","0","0","0","0","0","220210202","2202102","0","0","0","0","1","0","0","0","0","2202102","0","2202"
"0","0","0","1","0","0","220210301","2202103","0","0","0","0","1","0","0","0","0","2202103","0","2202"
"0","0","0","0","0","0","220210302","2202103","0","0","0","0","1","0","0","0","0","2202103","0","2202"
"0","0","0","1","0","0","220210401","2202104","0","0","0","0","1","0","0","0","0","2202104","0","2202"
"0","0","0","0","0","0","220210402","2202104","0","0","0","0","1","0","0","0","0","2202104","0","2202"
"9511","127712","0","0","126511","1","220300201","2203002","105913","126411","106012","126112","1","126012","0","105812","125812","0","0","2203"
"9511","127712","0","0","126511","1","220300301","2203003","105913","126411","106012","126112","1","126012","0","105812","125812","0","0","2203"
"100011","0","0","0","0","1","220300302","2203003","105913","130912","106012","126112","1","126012","0","105812","125812","2203003","0","2203"
"100011","0","0","0","0","1","220300303","2203003","105913","130912","106012","126112","1","126012","0","105812","125812","2203003","0","2203"
"0","0","0","0","0","1","220300401","2203004","0","0","0","0","1","0","0","0","0","0","0","2203"
"125811","0","0","0","0","1","220300501","2203005","126111","0","130911","0","1","0","0","126011","0","2203005","0","2203"
"125811","0","0","0","0","1","220300502","2203005","126111","0","130911","0","1","0","0","126011","0","2203005","0","2203"
"0","0","0","0","0","1","220300601","2203006","0","0","0","0","1","0","0","0","0","0","0","2203"
"101431","0","0","0","0","1","220309901","2203099","105831","0","0","0","1","0","0","104331","0","2203099","0","2203"
"101431","0","0","0","0","1","220309902","2203099","105831","0","0","0","1","0","0","104331","0","2203099","0","2203"
"101431","0","0","0","0","1","220309903","2203099","105831","0","0","0","1","0","0","104331","0","2203099","0","2203"
"0","0","0","1","0","0","220310101","2203101","0","0","0","0","1","0","0","0","0","2203101","0","2203"
"0","0","0","1","0","0","220310102","2203101","0","0","0","0","1","0","0","0","0","2203101","0","2203"
"0","0","0","0","0","0","220310103","2203101","0","0","0","0","1","0","0","0","0","2203101","0","2203"
"0","0","0","0","0","0","220310104","2203101","0","0","0","0","1","0","0","0","0","2203101","0","2203"
"0","0","0","1","0","0","220310201","2203102","0","0","0","0","1","0","0","0","0","2203102","0","2203"
"0","0","0","0","0","0","220310202","2203102","0","0","0","0","1","0","0","0","0","2203102","0","2203"
"0","0","0","1","0","0","220310301","2203103","0","0","0","0","1","0","0","0","0","2203103","0","2203"
"0","0","0","0","0","0","220310302","2203103","0","0","0","0","1","0","0","0","0","2203103","0","2203"
"0","0","0","1","0","0","220310401","2203104","0","0","0","0","1","0","0","0","0","2203104","0","2203"
"0","0","0","0","0","0","220310402","2203104","0","0","0","0","1","0","0","0","0","2203104","0","2203"
"0","0","0","0","0","1","220400101","2204001","0","0","0","0","1","0","0","0","0","0","0","2204"
"9212","130912","0","0","193511","1","220400301","2204003","9411","127812","105811","127712","1","126411","0","9311","106011","0","0","2204"
"130012","0","0","0","0","1","220400302","2204003","130112","0","0","0","1","0","0","130212","0","0","0","2204"
"9311","0","0","0","0","1","220400401","2204004","125811","0","126011","0","1","193511","0","9411","126111","0","0","2204"
"0","0","0","0","0","1","220400601","2204006","0","0","0","0","1","0","0","0","0","0","0","2204"
"331","0","0","0","0","1","220409801","2204098","105831","0","194231","0","1","0","0","8031","0","2204098","0","2204"
"331","0","0","0","0","1","220409802","2204098","105831","0","194231","0","1","0","0","8031","0","2204098","0","2204"
"331","0","0","0","0","1","220409803","2204098","105831","0","194231","0","1","0","0","8031","0","2204098","0","2204"
"105831","0","0","0","0","1","220409901","2204099","0","0","0","0","1","0","0","106031","0","2204099","0","2204"
"105831","0","0","0","0","1","220409902","2204099","0","0","0","0","1","0","0","106031","0","2204099","0","2204"
"105831","0","0","0","0","1","220409903","2204099","0","0","0","0","1","0","0","106031","0","2204099","0","2204"
"331","0","0","0","0","1","220409904","2204099","50211","0","105831","0","1","0","0","8031","194231","2204199","0","2204"
"331","0","0","0","0","1","220409905","2204099","50211","0","105831","0","1","0","0","8031","194231","2204199","0","2204"
"0","0","0","1","0","0","220410101","2204101","0","0","0","0","1","0","0","0","0","2204101","0","2204"
"0","0","0","0","0","0","220410102","2204101","0","0","0","0","1","0","0","0","0","2204101","0","2204"
"0","0","0","1","0","0","220410201","2204102","0","0","0","0","1","0","0","0","0","2204102","0","2204"
"0","0","0","1","0","0","220410202","2204102","0","0","0","0","1","0","0","0","0","2204102","0","2204"
"0","0","0","0","0","0","220410203","2204102","0","0","0","0","1","0","0","0","0","2204102","0","2204"
"0","0","0","0","0","0","220410204","2204102","0","0","0","0","1","0","0","0","0","2204102","0","2204"
"0","0","0","1","0","0","220410301","2204103","0","0","0","0","1","0","0","0","0","2204103","0","2204"
"0","0","0","0","0","0","220410302","2204103","0","0","0","0","1","0","0","0","0","2204103","0","2204"
"0","0","0","1","0","0","220410401","2204104","0","0","0","0","1","0","0","0","0","2204104","0","2204"
"0","0","0","1","0","0","220410402","2204104","0","0","0","0","1","0","0","0","0","2204104","0","2204"
"0","0","0","0","0","0","220410403","2204104","0","0","0","0","1","0","0","0","0","2204104","0","2204"
"0","0","0","0","0","0","220410404","2204104","0","0","0","0","1","0","0","0","0","2204104","0","2204"
"0","0","0","1","0","0","220410501","2204105","0","0","0","0","1","0","0","0","0","2204105","0","2204"
"0","0","0","0","0","0","220410502","2204105","0","0","0","0","1","0","0","0","0","2204105","0","2204"
"0","0","0","1","0","0","220410601","2204106","0","0","0","0","1","0","0","0","0","2204106","0","2204"
"0","0","0","0","0","0","220410602","2204106","0","0","0","0","1","0","0","0","0","2204106","0","2204"
"9212","0","0","0","0","1","220410701","2204107","127812","0","0","0","1","0","0","127712","0","2204107","0","2204"
"9212","0","0","0","0","1","220410702","2204107","127812","0","0","0","1","0","0","127712","0","2204107","0","2204"
"0","0","0","0","0","1","220500301","2205003","0","0","0","0","1","0","0","0","0","0","0","2205"
"105812","0","0","0","0","1","220500302","2205003","106012","0","125812","0","1","126112","0","105913","126012","2205003","0","2205"
"105812","0","0","0","0","1","220500303","2205003","106012","0","125812","0","1","126112","0","105913","126012","2205003","0","2205"
"50611","0","0","0","0","1","220500401","2205004","50811","126112","105812","126012","1","123311","0","50711","105913","0","0","2205"
"0","0","0","0","0","1","220500601","2205006","0","0","0","0","1","0","0","0","0","0","0","2205"
"102831","0","0","0","0","1","220509901","2205099","105831","0","106031","0","1","0","0","103232","0","2205099","0","2205"
"102831","0","0","0","0","1","220509902","2205099","105831","0","106031","0","1","0","0","103232","0","2205099","0","2205"
"102831","0","0","0","0","1","220509903","2205099","105831","0","106031","0","1","0","0","103232","0","2205099","0","2205"
"102831","0","0","0","0","1","220509904","2205099","105831","0","106031","0","1","0","0","103232","0","2205099","0","2205"
"102831","0","0","0","0","1","220509905","2205099","105831","0","106031","0","1","0","0","103232","0","2205099","0","2205"
"0","0","0","1","0","0","220510101","2205101","0","0","0","0","1","0","0","0","0","2205101","0","2205"
"0","0","0","0","0","0","220510102","2205101","0","0","0","0","1","0","0","0","0","2205101","0","2205"
"0","0","0","1","0","0","220510201","2205102","0","0","0","0","1","0","0","0","0","2205102","0","2205"
"0","0","0","0","0","0","220510202","2205102","0","0","0","0","1","0","0","0","0","2205102","0","2205"
"0","0","0","1","0","0","220510301","2205103","0","0","0","0","1","0","0","0","0","2205103","0","2205"
"0","0","0","0","0","0","220510302","2205103","0","0","0","0","1","0","0","0","0","2205103","0","2205"
"0","0","0","1","0","0","220510401","2205104","0","0","0","0","1","0","0","0","0","2205104","0","2205"
"0","0","0","1","0","0","220510402","2205104","0","0","0","0","1","0","0","0","0","2205104","0","2205"
"0","0","0","0","0","0","220510403","2205104","0","0","0","0","1","0","0","0","0","2205104","0","2205"
"0","0","0","0","0","0","220510404","2205104","0","0","0","0","1","0","0","0","0","2205104","0","2205"
"105812","0","0","0","0","1","220600101","2206001","106012","134713","125812","129711","1","126112","0","105913","126012","0","0","2206"
"105812","0","0","0","0","1","220600201","2206002","106012","0","129612","0","1","134912","0","105913","194612","0","0","2206"
"0","0","0","0","0","1","220600301","2206003","0","0","0","0","1","0","0","0","0","0","0","2206"
"194612","0","0","0","0","1","220600401","2206004","0","0","0","0","1","0","0","0","0","0","0","2206"
"125812","0","0","0","0","1","220600501","2206005","126112","0","130012","0","1","130112","0","126012","130212","2206005","0","2206"
"125812","0","0","0","0","1","220600502","2206005","130012","0","130112","0","1","0","0","126012","0","2206005","0","2206"
"125812","0","0","0","0","1","220600503","2206005","0","0","0","0","1","0","0","130012","0","2206005","0","2206"
"193211","0","0","0","0","1","220609901","2206099","0","0","0","0","1","0","0","0","0","2206098","0","2206"
"193211","0","0","0","0","1","220609902","2206099","0","0","0","0","1","0","0","0","0","2206098","0","2206"
"193211","0","0","0","0","1","220609903","2206099","0","0","0","0","1","0","0","0","0","2206098","0","2206"
"104832","0","0","0","0","1","220609904","2206099","193731","0","193732","0","1","0","0","105831","0","2206099","0","2206"
"104832","0","0","0","0","1","220609905","2206099","193731","0","193732","0","1","0","0","105831","0","2206099","0","2206"
"0","0","0","1","0","0","220610101","2206101","0","0","0","0","1","0","0","0","0","2206101","0","2206"
"0","0","0","1","0","0","220610102","2206101","0","0","0","0","1","0","0","0","0","2206101","0","2206"
"0","0","0","0","0","0","220610103","2206101","0","0","0","0","1","0","0","0","0","2206101","0","2206"
"0","0","0","0","0","0","220610104","2206101","0","0","0","0","1","0","0","0","0","2206101","0","2206"
"0","0","0","1","0","0","220610201","2206102","0","0","0","0","1","0","0","0","0","2206102","0","2206"
"0","0","0","1","0","0","220610202","2206102","0","0","0","0","1","0","0","0","0","2206102","0","2206"
"0","0","0","0","0","0","220610203","2206102","0","0","0","0","1","0","0","0","0","2206102","0","2206"
"0","0","0","0","0","0","220610204","2206102","0","0","0","0","1","0","0","0","0","2206102","0","2206"
"0","0","0","1","0","0","220610301","2206103","0","0","0","0","1","0","0","0","0","2206103","0","2206"
"0","0","0","1","0","0","220610302","2206103","0","0","0","0","1","0","0","0","0","2206103","0","2206"
"0","0","0","0","0","0","220610303","2206103","0","0","0","0","1","0","0","0","0","2206103","0","2206"
"0","0","0","0","0","0","220610304","2206103","0","0","0","0","1","0","0","0","0","2206103","0","2206"
"0","0","0","0","0","1","220610305","2206103","0","0","0","0","1","0","0","0","0","2206104","0","2206"
"0","0","0","1","0","0","220610401","2206104","0","0","0","0","1","0","0","0","0","2206105","0","2206"
"0","0","0","0","0","0","220610402","2206104","0","0","0","0","1","0","0","0","0","2206105","0","2206"
"105812","0","0","0","0","1","220700201","2207002","106012","0","134712","0","1","0","0","105913","134713","2207002","0","2207"
"105812","0","0","0","0","1","220700202","2207002","106012","0","134712","0","1","0","0","105913","134713","2207002","0","2207"
"105812","0","0","0","0","1","220700203","2207002","106012","0","134712","0","1","0","0","105913","134713","2207002","0","2207"
"105812","0","0","0","0","1","220700204","2207002","106012","0","134712","0","1","0","0","105913","134713","2207002","0","2207"
"105812","134911","0","0","194612","1","220700301","2207003","106012","129612","125811","126111","1","126011","0","105913","125812","0","0","2207"
"0","0","0","0","0","1","220700401","2207004","0","0","0","0","1","0","0","0","0","0","0","2207"
"0","0","0","0","0","1","220700501","2207005","0","0","0","0","1","0","0","0","0","0","0","2207"
"105911","0","0","0","0","1","220700502","2207005","126012","0","126112","134912","1","194612","0","106011","129612","2207005","0","2207"
"105911","0","0","0","0","1","220700503","2207005","126012","0","126112","134912","1","194612","0","106011","129612","2207005","0","2207"
"0","0","0","0","0","1","220709901","2207099","0","0","0","0","1","0","0","0","0","2207099","0","2207"
"100132","0","0","0","0","1","220709902","2207099","105932","0","106831","0","1","0","0","100232","0","2207099","0","2207"
"0","0","0","1","0","0","220710101","2207101","0","0","0","0","1","0","0","0","0","2207101","0","2207"
"0","0","0","1","0","0","220710102","2207101","0","0","0","0","1","0","0","0","0","2207101","0","2207"
