877e79579aac6864ff9f299ec147ef921c9c60f8e5d58d5ee0891f6641e75b97,9a35832ceca482664eb5a7c2e71f855af42ea252c502dbefc7db0f8cf05a57d8,106a2b509fbb53764d96d296426863887915091bbfa829cf9acd92f15e8ad21d,fa8d0659110dc76c96fb8a70ee17ccaa5d0222eaa67d72ce40449ec0493dcf41,a6d30bb98947424f9d91365b369e87dd7ddbc0e3fba2826f5ee1ef639544e7c6,ab7893805170b75138aaa3a717ba77a2d44b0fa1f3e68aba4df68f8626bab26a,352a5a5e49807d3a4888084ae1cb8975ea4640ea59048cf0c1418dec5ee6868a,88276706121b7c3da5d5e6390190f76a595b016ef9c0431b46e26f700029dc29,4c5ab2d0e50455e7a12223c633526af9661df1603217d23f724686061d56583f,46be23eb81e70bf8d04bbe5c90a3a41ef10ec5b83804a8ab888002b4927aba32,e96c1dd83c4ba865a35effb4f4886a984dbc37faeb4b1bc0124c40bfe8c6827a,e3f82abc6920c3db0d45f9f4a98b27f7e4eaaeed80828666ad82783a76de38d3,a18e141d4aef3e0b59ad429975c3a1a876255ac70ffb64f28cdb36f693fcd4aa,1ca777b76bd40607fdf42a512c1ae6c79f1cfcf1d697c58828025b367b7f3099,03518614e2b10434568fcd55c35fcb5b343d42d618e9ef186989b2be7db6ed18,47bd21a926965c7a51afccf532e782ef41d3b630ca6bf6bb3880b5312123065c
"2","91002","0","0","8","1059109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1059110","31043","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1059111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1059112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1059113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1059114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1059115","31043","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1059116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1060101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1060102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1060103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1060104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1060105","31018","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1060106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1060107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1060108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1060109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1060110","31018","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1060111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1060112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1060113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1060114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1060115","31018","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1060116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1061101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1061102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1061103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1061104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1061105","31145","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1061106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1061107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1061108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1061109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1061110","31145","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1061111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1061112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1061113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1061114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1061115","31145","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1061116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1063101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1063102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1063103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1063104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1063105","31025","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1063106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1063107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1063108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1063109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1063110","31025","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1063111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1063112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1063113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1063114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1063115","31025","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1063116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1064101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1064102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1064103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1064104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1064105","31042","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1064106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1064107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1064108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1064109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1064110","31042","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1064111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1064112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1064113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1064114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1064115","31042","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1064116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1065101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1065102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1065103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1065104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1065105","31022","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1065106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1065107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1065108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1065109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1065110","31022","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1065111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1065112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1065113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1065114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1065115","31022","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1065116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1066101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1066102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1066103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1066104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1066105","31043","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1066106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1066107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1066108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1066109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1066110","31043","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1066111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1066112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1066113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1066114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1066115","31043","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1066116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1067101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1067102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1067103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1067104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1067105","31018","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1067106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1067107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1067108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1067109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1067110","31018","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1067111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1067112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1067113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1067114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1067115","31018","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1067116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1068101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1068102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1068103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1068104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1068105","31145","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1068106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1068107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1068108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1068109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1068110","31145","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1068111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1068112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1068113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1068114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1068115","31145","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1068116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1069101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1069102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1069103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1069104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1069105","31025","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1069106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1069107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1069108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1069109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1069110","31025","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1069111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1069112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1069113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1069114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1069115","31025","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1069116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1070101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1070102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1070103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1070104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1070105","31042","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1070106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1070107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1070108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1070109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1070110","31042","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1070111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1070112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1070113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1070114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1070115","31042","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1070116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1071101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1071102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1071103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1071104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1071105","31022","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1071106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1071107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1071108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1071109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1071110","31022","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1071111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1071112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1071113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1071114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1071115","31022","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1071116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1072101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1072102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1072103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1072104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1072105","31043","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1072106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1072107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1072108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1072109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1072110","31043","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1072111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1072112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1072113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1072114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1072115","31043","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1072116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1073101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1073102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1073103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1073104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1073105","31018","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1073106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1073107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1073108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1073109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1073110","31018","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1073111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1073112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1073113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1073114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1073115","31018","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1073116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1074101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1074102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1074103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1074104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1074105","31145","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1074106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1074107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1074108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1074109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1074110","31145","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1074111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1074112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1074113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1074114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1074115","31145","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1074116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1075101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1075102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1075103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1075104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1075105","31025","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1075106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1075107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1075108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1075109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1075110","31025","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1075111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1075112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1075113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1075114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1075115","31025","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1075116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1076101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1076102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1076103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1076104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1076105","31042","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1076106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1076107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1076108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1076109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1076110","31042","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1076111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1076112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1076113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1076114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1076115","31042","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1076116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1077101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1077102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1077103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1077104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1077105","31022","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1077106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1077107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1077108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1077109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1077110","31022","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1077111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1077112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1077113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1077114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1077115","31022","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1077116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1078101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1078102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1078103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1078104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1078105","31214","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1078106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1078107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1078108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1078109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1078110","31214","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1078111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1078112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1078113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1078114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1078115","31214","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1078116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1079101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1079102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1079103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1079104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1079105","31043","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1079106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1079107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1079108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1079109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1079110","31043","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1079111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1079112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1079113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1079114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1079115","31043","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1079116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1080101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1080102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1080103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1080104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1080105","31018","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1080106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1080107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1080108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1080109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1080110","31018","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1080111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1080112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1080113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1080114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1080115","31018","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1080116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1081101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1081102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1081103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1081104","0","50","0","100","0","90006","0","2","0","0"
"2","91002","0","0","8","1081105","31145","100","0","150","2","90006","0","2","0","0"
"2","91002","0","0","8","1081106","0","20","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1081107","0","30","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1081108","0","40","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1081109","0","50","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1081110","31145","100","0","80","1","90006","0","2","0","0"
"2","91002","0","0","8","1081111","0","30","0","20","0","90006","0","2","0","0"
"2","91002","0","0","8","1081112","0","40","0","25","0","90006","0","2","0","0"
"2","91002","0","0","8","1081113","0","50","0","30","0","90006","0","2","0","0"
"2","91002","0","0","8","1081114","0","60","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1081115","31145","100","0","80","1","90006","0","2","0","0"
"0","94002","0","0","12","1081116","0","0","0","25000","0","0","0","0","0","0"
"2","91002","0","0","8","1082101","0","20","0","40","0","90006","0","2","0","0"
"2","91002","0","0","8","1082102","0","30","0","50","0","90006","0","2","0","0"
"2","91002","0","0","8","1082103","0","40","0","75","0","90006","0","2","0","0"
"2","91002","0","0","8","1082104","0","50","0","100","0","90006","0","2","0","0"
