5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035001","9003","20035101","2018/01/01 12:00:00","20035102","72035001","20035"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035002","9003","20035102","2018/01/01 12:00:00","20035102","72035002","20035"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035003","9003","20035103","2018/01/01 12:00:00","20035102","72035003","20035"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035004","9003","20035104","2018/01/01 12:00:00","20035102","72035004","20035"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035005","9003","20035105","2018/01/01 12:00:00","20035102","72035005","20035"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035006","9003","20035106","2018/01/01 12:00:00","20035102","72035006","20035"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035007","9003","20035107","2018/01/01 12:00:00","20035102","72035007","20035"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035008","9003","20035108","2018/01/01 12:00:00","20035102","72035008","20035"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035009","9003","20035109","2018/01/01 12:00:00","20035102","72035009","20035"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035010","9003","20035110","2018/01/01 12:00:00","20035102","72035010","20035"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035011","9003","20035111","2018/01/01 12:00:00","20035102","72035011","20035"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035012","9003","20035112","2018/01/01 12:00:00","20035102","72035012","20035"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035013","9003","20035113","2018/01/01 12:00:00","20035102","72035013","20035"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035014","9003","20035114","2018/01/01 12:00:00","20035102","72035014","20035"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72035015","9003","20035115","2018/01/01 12:00:00","20035102","72035015","20035"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72035016","9003","20035201","2018/01/01 12:00:00","20035103","72035016","20035"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72035017","9003","20035202","2018/01/01 12:00:00","20035103","72035017","20035"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72035018","9003","20035203","2018/01/01 12:00:00","20035103","72035018","20035"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72035019","9003","20035204","2018/01/01 12:00:00","20035103","72035019","20035"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72035020","9003","20035205","2018/01/01 12:00:00","20035103","72035020","20035"
"打倒1隻魔物的公主（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72035021","9019","2003501","2018/01/01 12:00:00","20035104","72035021","20035"
"打倒1隻魔物的公主（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72035022","9019","2003501","2018/01/01 12:00:00","20035105","72035022","20035"
"打倒1隻魔物的公主（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72035023","9019","2003502","2018/01/01 12:00:00","20035104","72035023","20035"
"打倒1隻魔物的公主（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72035024","9019","2003503","2018/01/01 12:00:00","20035104","72035024","20035"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036001","9003","20036101","2018/01/01 12:00:00","20036102","72036001","20036"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036002","9003","20036102","2018/01/01 12:00:00","20036102","72036002","20036"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036003","9003","20036103","2018/01/01 12:00:00","20036102","72036003","20036"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036004","9003","20036104","2018/01/01 12:00:00","20036102","72036004","20036"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036005","9003","20036105","2018/01/01 12:00:00","20036102","72036005","20036"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036006","9003","20036106","2018/01/01 12:00:00","20036102","72036006","20036"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036007","9003","20036107","2018/01/01 12:00:00","20036102","72036007","20036"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036008","9003","20036108","2018/01/01 12:00:00","20036102","72036008","20036"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036009","9003","20036109","2018/01/01 12:00:00","20036102","72036009","20036"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036010","9003","20036110","2018/01/01 12:00:00","20036102","72036010","20036"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036011","9003","20036111","2018/01/01 12:00:00","20036102","72036011","20036"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036012","9003","20036112","2018/01/01 12:00:00","20036102","72036012","20036"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036013","9003","20036113","2018/01/01 12:00:00","20036102","72036013","20036"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036014","9003","20036114","2018/01/01 12:00:00","20036102","72036014","20036"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72036015","9003","20036115","2018/01/01 12:00:00","20036102","72036015","20036"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72036016","9003","20036201","2018/01/01 12:00:00","20036103","72036016","20036"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72036017","9003","20036202","2018/01/01 12:00:00","20036103","72036017","20036"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72036018","9003","20036203","2018/01/01 12:00:00","20036103","72036018","20036"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72036019","9003","20036204","2018/01/01 12:00:00","20036103","72036019","20036"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72036020","9003","20036205","2018/01/01 12:00:00","20036103","72036020","20036"
"打倒1隻無名的藝術（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72036021","9019","2003601","2018/01/01 12:00:00","20036104","72036021","20036"
"打倒1隻無名的藝術（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72036022","9019","2003601","2018/01/01 12:00:00","20036105","72036022","20036"
"打倒1隻無名的藝術（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72036023","9019","2003602","2018/01/01 12:00:00","20036104","72036023","20036"
"打倒1隻無名的藝術（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72036024","9019","2003603","2018/01/01 12:00:00","20036104","72036024","20036"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037001","9003","20037101","2018/01/01 12:00:00","20037102","72037001","20037"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037002","9003","20037102","2018/01/01 12:00:00","20037102","72037002","20037"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037003","9003","20037103","2018/01/01 12:00:00","20037102","72037003","20037"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037004","9003","20037104","2018/01/01 12:00:00","20037102","72037004","20037"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037005","9003","20037105","2018/01/01 12:00:00","20037102","72037005","20037"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037006","9003","20037106","2018/01/01 12:00:00","20037102","72037006","20037"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037007","9003","20037107","2018/01/01 12:00:00","20037102","72037007","20037"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037008","9003","20037108","2018/01/01 12:00:00","20037102","72037008","20037"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037009","9003","20037109","2018/01/01 12:00:00","20037102","72037009","20037"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037010","9003","20037110","2018/01/01 12:00:00","20037102","72037010","20037"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037011","9003","20037111","2018/01/01 12:00:00","20037102","72037011","20037"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037012","9003","20037112","2018/01/01 12:00:00","20037102","72037012","20037"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037013","9003","20037113","2018/01/01 12:00:00","20037102","72037013","20037"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037014","9003","20037114","2018/01/01 12:00:00","20037102","72037014","20037"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72037015","9003","20037115","2018/01/01 12:00:00","20037102","72037015","20037"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72037016","9003","20037201","2018/01/01 12:00:00","20037103","72037016","20037"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72037017","9003","20037202","2018/01/01 12:00:00","20037103","72037017","20037"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72037018","9003","20037203","2018/01/01 12:00:00","20037103","72037018","20037"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72037019","9003","20037204","2018/01/01 12:00:00","20037103","72037019","20037"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72037020","9003","20037205","2018/01/01 12:00:00","20037103","72037020","20037"
"打倒1隻爆裂‧時間儀（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72037021","9019","2003701","2018/01/01 12:00:00","20037104","72037021","20037"
"打倒1隻爆裂‧時間儀（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72037022","9019","2003701","2018/01/01 12:00:00","20037105","72037022","20037"
"打倒1隻爆裂‧時間儀（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72037023","9019","2003702","2018/01/01 12:00:00","20037104","72037023","20037"
"打倒1隻爆裂‧時間儀（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72037024","9019","2003703","2018/01/01 12:00:00","20037104","72037024","20037"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038001","9003","20038101","2018/01/01 12:00:00","20038102","72038001","20038"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038002","9003","20038102","2018/01/01 12:00:00","20038102","72038002","20038"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038003","9003","20038103","2018/01/01 12:00:00","20038102","72038003","20038"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038004","9003","20038104","2018/01/01 12:00:00","20038102","72038004","20038"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038005","9003","20038105","2018/01/01 12:00:00","20038102","72038005","20038"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038006","9003","20038106","2018/01/01 12:00:00","20038102","72038006","20038"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038007","9003","20038107","2018/01/01 12:00:00","20038102","72038007","20038"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038008","9003","20038108","2018/01/01 12:00:00","20038102","72038008","20038"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038009","9003","20038109","2018/01/01 12:00:00","20038102","72038009","20038"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038010","9003","20038110","2018/01/01 12:00:00","20038102","72038010","20038"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038011","9003","20038111","2018/01/01 12:00:00","20038102","72038011","20038"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038012","9003","20038112","2018/01/01 12:00:00","20038102","72038012","20038"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038013","9003","20038113","2018/01/01 12:00:00","20038102","72038013","20038"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038014","9003","20038114","2018/01/01 12:00:00","20038102","72038014","20038"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72038015","9003","20038115","2018/01/01 12:00:00","20038102","72038015","20038"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72038016","9003","20038201","2018/01/01 12:00:00","20038103","72038016","20038"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72038017","9003","20038202","2018/01/01 12:00:00","20038103","72038017","20038"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72038018","9003","20038203","2018/01/01 12:00:00","20038103","72038018","20038"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72038019","9003","20038204","2018/01/01 12:00:00","20038103","72038019","20038"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72038020","9003","20038205","2018/01/01 12:00:00","20038103","72038020","20038"
"打倒1隻究極機械玩具王（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72038021","9019","2003801","2018/01/01 12:00:00","20038104","72038021","20038"
"打倒1隻究極機械玩具王（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72038022","9019","2003801","2018/01/01 12:00:00","20038105","72038022","20038"
"打倒1隻究極機械玩具王（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72038023","9019","2003801","2018/01/01 12:00:00","20038106","72038023","20038"
"打倒1隻究極機械玩具王（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72038024","9019","2003802","2018/01/01 12:00:00","20038104","72038024","20038"
"打倒1隻究極機械玩具王（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72038025","9019","2003803","2018/01/01 12:00:00","20038104","72038025","20038"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039001","9003","20039101","2018/01/01 12:00:00","20039102","72039001","20039"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039002","9003","20039102","2018/01/01 12:00:00","20039102","72039002","20039"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039003","9003","20039103","2018/01/01 12:00:00","20039102","72039003","20039"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039004","9003","20039104","2018/01/01 12:00:00","20039102","72039004","20039"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039005","9003","20039105","2018/01/01 12:00:00","20039102","72039005","20039"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039006","9003","20039106","2018/01/01 12:00:00","20039102","72039006","20039"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039007","9003","20039107","2018/01/01 12:00:00","20039102","72039007","20039"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039008","9003","20039108","2018/01/01 12:00:00","20039102","72039008","20039"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039009","9003","20039109","2018/01/01 12:00:00","20039102","72039009","20039"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039010","9003","20039110","2018/01/01 12:00:00","20039102","72039010","20039"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039011","9003","20039111","2018/01/01 12:00:00","20039102","72039011","20039"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039012","9003","20039112","2018/01/01 12:00:00","20039102","72039012","20039"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039013","9003","20039113","2018/01/01 12:00:00","20039102","72039013","20039"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039014","9003","20039114","2018/01/01 12:00:00","20039102","72039014","20039"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72039015","9003","20039115","2018/01/01 12:00:00","20039102","72039015","20039"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72039016","9003","20039201","2018/01/01 12:00:00","20039103","72039016","20039"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72039017","9003","20039202","2018/01/01 12:00:00","20039103","72039017","20039"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72039018","9003","20039203","2018/01/01 12:00:00","20039103","72039018","20039"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72039019","9003","20039204","2018/01/01 12:00:00","20039103","72039019","20039"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72039020","9003","20039205","2018/01/01 12:00:00","20039103","72039020","20039"
"完成1次擅長的作業","601","0","8006","2030/12/31 14:59:59","1","0","72039021","9019","2003901","2018/01/01 12:00:00","20039104","72039021","20039"
"完成1次擅長的作業","601","0","8006","2030/12/31 14:59:59","1","0","72039022","9019","2003901","2018/01/01 12:00:00","20039105","72039022","20039"
"完成1次有些棘手的作業","601","0","8007","2030/12/31 14:59:59","1","0","72039023","9019","2003902","2018/01/01 12:00:00","20039104","72039023","20039"
"完成1次非常棘手的作業","601","0","8010","2030/12/31 14:59:59","1","0","72039024","9019","2003903","2018/01/01 12:00:00","20039104","72039024","20039"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040001","9003","20040101","2018/01/01 12:00:00","20040102","72040001","20040"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040002","9003","20040102","2018/01/01 12:00:00","20040102","72040002","20040"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040003","9003","20040103","2018/01/01 12:00:00","20040102","72040003","20040"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040004","9003","20040104","2018/01/01 12:00:00","20040102","72040004","20040"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040005","9003","20040105","2018/01/01 12:00:00","20040102","72040005","20040"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040006","9003","20040106","2018/01/01 12:00:00","20040102","72040006","20040"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040007","9003","20040107","2018/01/01 12:00:00","20040102","72040007","20040"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040008","9003","20040108","2018/01/01 12:00:00","20040102","72040008","20040"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040009","9003","20040109","2018/01/01 12:00:00","20040102","72040009","20040"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040010","9003","20040110","2018/01/01 12:00:00","20040102","72040010","20040"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040011","9003","20040111","2018/01/01 12:00:00","20040102","72040011","20040"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040012","9003","20040112","2018/01/01 12:00:00","20040102","72040012","20040"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040013","9003","20040113","2018/01/01 12:00:00","20040102","72040013","20040"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040014","9003","20040114","2018/01/01 12:00:00","20040102","72040014","20040"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72040015","9003","20040115","2018/01/01 12:00:00","20040102","72040015","20040"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72040016","9003","20040201","2018/01/01 12:00:00","20040103","72040016","20040"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72040017","9003","20040202","2018/01/01 12:00:00","20040103","72040017","20040"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72040018","9003","20040203","2018/01/01 12:00:00","20040103","72040018","20040"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72040019","9003","20040204","2018/01/01 12:00:00","20040103","72040019","20040"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72040020","9003","20040205","2018/01/01 12:00:00","20040103","72040020","20040"
"打倒1隻女王歌唱水母（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72040021","9019","2004001","2018/01/01 12:00:00","20040104","72040021","20040"
"打倒1隻女王歌唱水母（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72040022","9019","2004001","2018/01/01 12:00:00","20040105","72040022","20040"
"打倒1隻女王歌唱水母（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72040023","9019","2004002","2018/01/01 12:00:00","20040104","72040023","20040"
"打倒1隻女王歌唱水母（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72040024","9019","2004003","2018/01/01 12:00:00","20040104","72040024","20040"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041001","9003","20041101","2018/01/01 12:00:00","20041102","72041001","20041"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041002","9003","20041102","2018/01/01 12:00:00","20041102","72041002","20041"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041003","9003","20041103","2018/01/01 12:00:00","20041102","72041003","20041"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041004","9003","20041104","2018/01/01 12:00:00","20041102","72041004","20041"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041005","9003","20041105","2018/01/01 12:00:00","20041102","72041005","20041"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041006","9003","20041106","2018/01/01 12:00:00","20041102","72041006","20041"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041007","9003","20041107","2018/01/01 12:00:00","20041102","72041007","20041"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041008","9003","20041108","2018/01/01 12:00:00","20041102","72041008","20041"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041009","9003","20041109","2018/01/01 12:00:00","20041102","72041009","20041"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041010","9003","20041110","2018/01/01 12:00:00","20041102","72041010","20041"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041011","9003","20041111","2018/01/01 12:00:00","20041102","72041011","20041"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041012","9003","20041112","2018/01/01 12:00:00","20041102","72041012","20041"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041013","9003","20041113","2018/01/01 12:00:00","20041102","72041013","20041"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041014","9003","20041114","2018/01/01 12:00:00","20041102","72041014","20041"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72041015","9003","20041115","2018/01/01 12:00:00","20041102","72041015","20041"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72041016","9003","20041201","2018/01/01 12:00:00","20041103","72041016","20041"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72041017","9003","20041202","2018/01/01 12:00:00","20041103","72041017","20041"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72041018","9003","20041203","2018/01/01 12:00:00","20041103","72041018","20041"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72041019","9003","20041204","2018/01/01 12:00:00","20041103","72041019","20041"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72041020","9003","20041205","2018/01/01 12:00:00","20041103","72041020","20041"
"打倒1隻基古魯博士（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72041021","9019","2004101","2018/01/01 12:00:00","20041104","72041021","20041"
"打倒1隻基古魯博士（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72041022","9019","2004101","2018/01/01 12:00:00","20041105","72041022","20041"
"打倒1隻基古魯博士（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72041023","9019","2004102","2018/01/01 12:00:00","20041104","72041023","20041"
"打倒1隻基古魯博士 （VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72041024","9019","2004103","2018/01/01 12:00:00","20041104","72041024","20041"
