f7c7f803fa5796264ef8582bc48048109d87ca03cad4e8436aeeaf4468ed5a1d,8640bff4a7669fd6321bff8b7df8a77598e179eee1cbf82ccd8d22e0baeefd77,9d3a05a51133988288f4548ade4f73cab11fce7811373a20f5926f87bf87d84e,7d4b7fad23addabe11dd98209d46793a61dbb9aa94dc9679d33c4734469cbb59,c4825caa49d0d756bd5c3f27868b99db4e3b0c67222542d0f422078ce0d730e3,29c249af8b5e737be4d981c9d20d605a867529a85fc29bbdf30f868181f663ac,e4247184ae3938d33dbe7b77eacccd0281bff477adf9d9e73094fba8f110fb72,2b7ae9c5068623d3452f92744ef0f9bb9915553b9ff86ef67be01183513c2d86,658a5880d9ea7da19c62e3a3695139385fd9cb64b2cd52058c9cb902d4b56f53,73c47c7f7ab9a167a543f6f8b9ecad016158149e708409598985f919bd97d691,52c90416c75dde043ce9f70cb6333b0119c8e6d96c0c8bc2be65153c4fd686e3,31028b4ad4446de31bcbe5148c06f4897226faa88131a95e664c9cb411339963
"0","1016002","0","0","0","10160201","10160","1016001","0","10160110","0","0"
"0","1016003","0","0","0","0","10160","1016002","0","0","0","1016001"
"0","1016004","0","0","0","0","10160","1016003","0","0","0","1016002"
"0","0","0","0","0","0","10160","1016004","0","0","0","1016003"
"0","0","0","0","0","0","10160","1016005","0","0","0","1016004"
"0","0","0","0","0","0","10160","1016006","0","0","0","1016004"
"0","1016102","0","0","0","10161201","10161","1016101","0","10161110","0","0"
"0","1016103","0","0","0","0","10161","1016102","0","0","0","1016101"
"0","1016104","0","0","0","0","10161","1016103","0","0","0","1016102"
"0","0","0","0","0","0","10161","1016104","0","0","0","1016103"
"0","0","0","0","0","0","10161","1016105","0","0","0","1016104"
"0","1016302","0","0","0","10163201","10163","1016301","0","10163110","0","0"
"0","1016303","0","0","0","0","10163","1016302","0","0","0","1016301"
"0","1016304","0","0","0","0","10163","1016303","0","0","0","1016302"
"0","0","0","0","0","0","10163","1016304","0","0","0","1016303"
"0","0","0","0","0","0","10163","1016305","0","0","0","1016304"
"0","1016402","0","0","0","10164201","10164","1016401","0","10164110","0","0"
"0","1016403","0","0","0","0","10164","1016402","0","0","0","1016401"
"0","1016404","0","0","0","0","10164","1016403","0","0","0","1016402"
"0","0","0","0","0","0","10164","1016404","0","0","0","1016403"
"0","0","0","0","0","0","10164","1016405","0","0","0","1016404"
"0","1016502","0","0","0","10165201","10165","1016501","0","10165110","0","0"
"0","1016503","0","0","0","0","10165","1016502","0","0","0","1016501"
"0","1016504","0","0","0","0","10165","1016503","0","0","0","1016502"
"0","0","0","0","0","0","10165","1016504","0","0","0","1016503"
"0","0","0","0","0","0","10165","1016505","0","0","0","1016504"
"0","1016602","0","0","0","10166201","10166","1016601","0","10166110","0","0"
"0","1016603","0","0","0","0","10166","1016602","0","0","0","1016601"
"0","1016604","0","0","0","0","10166","1016603","0","0","0","1016602"
"0","0","0","0","0","0","10166","1016604","0","0","0","1016603"
"0","0","0","0","0","0","10166","1016605","0","0","0","1016604"
"0","1016702","0","0","0","10167201","10167","1016701","0","10167110","0","0"
"0","1016703","0","0","0","0","10167","1016702","0","0","0","1016701"
"0","1016704","0","0","0","0","10167","1016703","0","0","0","1016702"
"0","0","0","0","0","0","10167","1016704","0","0","0","1016703"
"0","0","0","0","0","0","10167","1016705","0","0","0","1016704"
"0","1016802","0","0","0","10168201","10168","1016801","0","10168110","0","0"
"0","1016803","0","0","0","0","10168","1016802","0","0","0","1016801"
"0","1016804","0","0","0","0","10168","1016803","0","0","0","1016802"
"0","0","0","0","0","0","10168","1016804","0","0","0","1016803"
"0","0","0","0","0","0","10168","1016805","0","0","0","1016804"
"0","1016902","0","0","0","10169201","10169","1016901","0","10169110","0","0"
"0","1016903","0","0","0","0","10169","1016902","0","0","0","1016901"
"0","1016904","0","0","0","0","10169","1016903","0","0","0","1016902"
"0","0","0","0","0","0","10169","1016904","0","0","0","1016903"
"0","0","0","0","0","0","10169","1016905","0","0","0","1016904"
"0","1017002","0","0","0","10170201","10170","1017001","0","10170110","0","0"
"0","1017003","0","0","0","0","10170","1017002","0","0","0","1017001"
"0","1017004","0","0","0","0","10170","1017003","0","0","0","1017002"
"0","0","0","0","0","0","10170","1017004","0","0","0","1017003"
"0","0","0","0","0","0","10170","1017005","0","0","0","1017004"
"0","1017102","0","0","0","10171201","10171","1017101","0","10171110","0","0"
"0","1017103","0","0","0","0","10171","1017102","0","0","0","1017101"
"0","1017104","0","0","0","0","10171","1017103","0","0","0","1017102"
"0","0","0","0","0","0","10171","1017104","0","0","0","1017103"
"0","0","0","0","0","0","10171","1017105","0","0","0","1017104"
"0","1017202","0","0","0","10172201","10172","1017201","0","10172110","0","0"
"0","1017203","0","0","0","0","10172","1017202","0","0","0","1017201"
"0","1017204","0","0","0","0","10172","1017203","0","0","0","1017202"
"0","0","0","0","0","0","10172","1017204","0","0","0","1017203"
"0","0","0","0","0","0","10172","1017205","0","0","0","1017204"
"0","1017302","0","0","0","10173201","10173","1017301","0","10173110","0","0"
"0","1017303","0","0","0","0","10173","1017302","0","0","0","1017301"
"0","1017304","0","0","0","0","10173","1017303","0","0","0","1017302"
"0","0","0","0","0","0","10173","1017304","0","0","0","1017303"
"0","0","0","0","0","0","10173","1017305","0","0","0","1017304"
"0","1017402","0","0","0","10174201","10174","1017401","0","10174107","0","0"
"0","1017403","0","0","0","0","10174","1017402","0","0","0","1017401"
"0","1017404","0","0","0","0","10174","1017403","0","0","0","1017402"
"0","0","0","0","0","0","10174","1017404","0","0","0","1017403"
"0","0","0","0","0","0","10174","1017405","0","0","0","1017404"
"0","1017502","0","0","0","10175201","10175","1017501","0","10175107","0","0"
"0","1017503","0","0","0","0","10175","1017502","0","0","0","1017501"
"0","1017504","0","0","0","0","10175","1017503","0","0","0","1017502"
"0","0","0","0","0","0","10175","1017504","0","0","0","1017503"
"0","0","0","0","0","0","10175","1017505","0","0","0","1017504"
