c9d2206aa9b50fb4e12f8c108fac1f340e987ddbe1a9aafd08dd9d3b5f6c5da0,78b065dabcc30fb3cccb659ad9d2980ef1d26e2bb97da89a603e13fc456a1279,19744942317ba1e951a6e4a6bea1a87062d4d3f75b7b6883f93d185ff7e6d532,c71d2cd078eb0c9e6fff3cd22cedb0c42ebe3533ef52deca29f51c6ed173fc1f,92cd702bd9a9ba29681d379502f4dc1df5ef31249e10efe305bbd0115b275862,9149a731df431474b6143e061b39312fdffa86a5e63807ec3663f908c1d63102,fbb7e1ae86f9a9b86264f39a57a60695dbeb962f25ee5a633291e30553936e33,43462c993a442ad0b204703ba79b6bdb27dc65fbc7930f693bbc29da59cd7d10,ff8a44e4acfb0866cda9bc2b12fe97ae5463642c481c166134a11561e9d43620,5061ba3c0619afcee7a6509ad22315c508b30d2abc728c4d9ac1245dabd23ce3,d21c2d3ba1d81e60973df1a82b0a14190b078100cc2377f4f12c4064a2b10fbc,46755f8b2d2e94c44a205775004069ed78d6b19ce94f16928f0a8ac6794d7f36,523adbf5938c34eae13bcc84fdbc4bd31c5aea3da9257b4c6376a4c8912f1827,29503637c8b45adedf652d3efc8e9f6ec7280afa19648ac6702dcd8d8400f6c2,822708ff1d1402b4b62f642e4e5bea6bbf64885c1767fd6e8736f646fd53a5b8,9f8921cfe831eb4a16a656d00372b8a9da5c4848ca8e1b782085d47decbc40d9
"30","0","2","2","1059108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1059109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1059110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1059111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1059112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1059113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1059114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1059115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1059116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1060101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1060102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1060103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1060104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1060105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1060106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1060107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1060108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1060109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1060110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1060111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1060112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1060113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1060114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1060115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1060116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1061101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1061102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1061103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1061104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1061105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1061106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1061107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1061108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1061109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1061110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1061111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1061112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1061113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1061114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1061115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1061116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1063101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1063102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1063103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1063104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1063105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1063106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1063107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1063108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1063109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1063110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1063111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1063112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1063113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1063114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1063115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1063116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1064101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1064102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1064103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1064104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1064105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1064106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1064107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1064108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1064109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1064110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1064111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1064112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1064113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1064114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1064115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1064116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1065101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1065102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1065103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1065104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1065105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1065106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1065107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1065108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1065109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1065110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1065111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1065112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1065113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1065114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1065115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1065116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1066101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1066102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1066103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1066104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1066105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1066106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1066107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1066108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1066109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1066110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1066111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1066112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1066113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1066114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1066115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1066116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1067101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1067102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1067103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1067104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1067105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1067106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1067107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1067108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1067109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1067110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1067111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1067112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1067113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1067114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1067115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1067116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1068101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1068102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1068103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1068104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1068105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1068106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1068107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1068108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1068109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1068110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1068111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1068112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1068113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1068114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1068115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1068116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1069101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1069102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1069103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1069104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1069105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1069106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1069107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1069108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1069109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1069110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1069111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1069112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1069113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1069114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1069115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1069116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1070101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1070102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1070103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1070104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1070105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1070106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1070107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1070108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1070109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1070110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1070111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1070112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1070113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1070114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1070115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1070116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1071101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1071102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1071103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1071104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1071105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1071106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1071107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1071108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1071109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1071110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1071111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1071112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1071113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1071114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1071115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1071116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1072101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1072102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1072103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1072104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1072105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1072106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1072107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1072108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1072109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1072110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1072111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1072112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1072113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1072114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1072115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1072116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1073101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1073102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1073103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1073104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1073105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1073106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1073107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1073108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1073109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1073110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1073111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1073112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1073113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1073114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1073115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1073116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1074101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1074102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1074103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1074104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1074105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1074106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1074107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1074108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1074109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1074110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1074111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1074112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1074113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1074114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1074115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1074116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1075101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1075102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1075103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1075104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1075105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1075106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1075107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1075108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1075109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1075110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1075111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1075112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1075113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1075114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1075115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1075116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1076101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1076102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1076103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1076104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1076105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1076106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1076107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1076108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1076109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1076110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1076111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1076112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1076113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1076114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1076115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1076116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1077101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1077102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1077103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1077104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1077105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1077106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1077107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1077108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1077109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1077110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1077111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1077112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1077113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1077114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1077115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1077116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1078101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1078102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1078103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1078104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1078105","100","0","8","90006","0","91002","0","31214","0","2","0"
"20","0","2","2","1078106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1078107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1078108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1078109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1078110","100","0","8","90006","0","91002","0","31214","0","1","0"
"20","0","2","2","1078111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1078112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1078113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1078114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1078115","100","0","8","90006","0","91002","0","31214","0","1","0"
"25000","0","0","0","1078116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1079101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1079102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1079103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1079104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1079105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1079106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1079107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1079108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1079109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1079110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1079111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1079112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1079113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1079114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1079115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1079116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1080101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1080102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1080103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1080104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1080105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1080106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1080107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1080108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1080109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1080110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1080111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1080112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1080113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1080114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1080115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1080116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1081101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1081102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1081103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1081104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1081105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1081106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1081107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1081108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1081109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1081110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1081111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1081112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1081113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1081114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1081115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1081116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1082101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1082102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1082103","40","0","8","90006","0","91002","0","0","0","0","0"
