0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"3","1","0","2130024","「Convention」的同義詞是？","2","2"
"3","1","0","2130025","「Attractive」的同義詞是？","2","2"
"3","1","0","2130026","英文的「Mummy」是指？","2","2"
"3","1","0","2130027","「Restrict」的同義詞是？","2","2"
"3","1","0","2130028","「Enlighten」的意思是？","2","2"
"3","1","0","2130029","「Petite」的意思是？","2","2"
"3","1","0","2130030","歇後語「一朝被蛇咬，十年怕草繩」是什麼意思？","2","2"
"3","1","0","2130031","形容第三者反而看得更透徹的成語「當局者迷，旁觀者清」，語源是來自哪個遊戲？","2","2"
"3","1","0","2130033","「太公望」是形容喜歡什麼的人？","2","2"
"3","1","0","2130034","「Spacious」的意思是？","2","2"
"3","1","0","2130035","「Strait」的發音跟哪個字一樣？","2","2"
"3","1","0","2130036","成語「出污泥而不染」指的是什麼植物？","2","2"
"3","1","0","2130037","「Dissent」的發音跟哪個字一樣？","2","2"
"3","1","0","2130039","「Lesson」的發音跟哪個字一樣？","2","2"
"3","1","0","2130041","「Waist」的發音跟哪個字一樣？","2","2"
"3","1","0","2130044","「Vein」的發音跟哪個字一樣？","2","2"
"3","1","0","2130045","「Dishevel」的意思是？","2","2"
"3","1","0","2130046","下列哪個成語不是表現出堅毅不屈的樣子？","2","2"
"3","1","0","2130047","下列哪個成語不是含有創新的含意？","2","2"
"3","1","0","2130048","成語「滾石不生○」中的○是什麼？","2","2"
"3","1","0","2130049","下列哪個成語不是含有卑鄙的含意？","2","2"
"3","1","0","2130050","四字成語「如虎添○」中的○是什麼？","2","2"
"3","1","0","2130052","下列哪個成語不是含有小心謹慎的含意？","2","2"
"3","1","0","2130053","請問「pneumonoultramicroscopicsilicovolcanoconiosis」是哪一種疾病？","2","2"
"3","1","0","2130054","下列何者是「春季」的別稱？","2","2"
"3","1","0","2130055","英文「Poet」的正確意思是哪個？","2","2"
"3","1","0","2130058","下列何者是「秋季」的別稱？","2","2"
"3","1","0","2130059","六親不認的「六親」不包含以下何者？","2","2"
"3","1","0","2130061","下列哪個成語沒有人物動作的含意？","2","2"
"3","1","0","2131001","鏡華必殺技名稱「宇宙○色行星」中的○是什麼？","2","1"
"3","1","0","2131002","「盟約外典術式第○○○」中的○○○是什麼？","2","1"
"3","1","0","2131003","璃乃在角色劇情第２話時把「我只要能合格，就可喜可賀了。」的「可喜可賀」講錯成什麼？","2","1"
"3","1","0","2131004","活動名稱「點讚！最愛！大集合！　至高祭典與少女秘密的○○○○」中的○是下列選項中哪個？","2","1"
"3","1","0","2131005","活動名稱「Enjoy＆Refresh！　天差地遠的女孩○○」中的○是下列選項中哪個？","2","1"
"1","2","0","2210001","青蛙的小孩是哪個？","2","2"
"1","2","0","2210003","普通的馬沒有，而獨角獸有的，是哪個部位？","2","2"
"1","2","0","2210004","下列選項中，何者是蝗蟲的相近物種？","2","2"
"1","2","0","2210005","分成「巨嘴」、「小嘴」等種類，以智商高出名的鳥類是？","2","2"
"1","2","0","2210006","下列選項中，哪個指的是食材「薑」？","2","2"
"1","2","0","2210007","有著「森林中的奶油」之稱，適合沾山葵醬油來吃的果實是？","2","2"
"1","2","0","2210008","常用在冬蔭功湯等泰國料理中，具有獨特風味的香草是什麼？","2","2"
"1","2","0","2210009","下列選項中，哪個是「根莖類蔬菜」？","2","2"
"1","2","0","2210011","下列哪類生物不在十二生肖之內？","2","2"
"1","2","0","2210012","會讓曾罹患過一次的疾病，變得較難再次罹患的身體機能是什麼？","2","2"
"1","2","0","2210013","「鼓膜」位於人體的哪裡？","2","2"
"1","2","0","2210015","有人會養來當寵物的「雪貂」是什麼科的動物？","2","2"
"1","2","0","2210016","「臍帶」是連接胎兒和誰？","2","2"
"1","2","0","2210018","人類的感覺器官中，掌管嗅覺的器官是？","2","2"
"1","2","0","2210019","下列選項中，何者是在河川出生，在海洋成長，為了產卵又回到故鄉河川的魚類？","2","2"
"1","2","0","2210020","下列選項中，何者是有單峰、雙峰不同種類的動物？","2","2"
"1","2","0","2210021","號稱陸地上奔跑速度最快，長得像豹的動物是什麼？","2","2"
"1","2","0","2210022","擅長模仿其他生物叫聲，在鸚形目之中不屬於新世界鸚鵡科的鳥類，一般如何稱呼？","2","2"
"1","2","0","2210024","人類的牙齒中，第三大臼齒的別名是什麼？","2","2"
"1","2","0","2210025","以擁有如眼睛圖案般華麗尾巴羽毛而知名的鳥類是？","2","2"
"1","2","0","2210026","由於能在鱈魚的漁場附近撈捕到而得名的螃蟹叫什麼？","2","2"
"1","2","0","2210027","下列選項中，何者是在人體中當成能量使用的糖類？","2","2"
"1","2","0","2210029","下列選項中，何者不屬於蕈類？","2","2"
"1","2","0","2210030","下列選項中，何者屬於蕈類？","2","2"
"1","2","0","2210032","章魚和烏賊屬於何種動物？","2","2"
"1","2","0","2210034","哪種蔬菜是由辣椒進行改良，被使用於青椒肉絲等各式各樣料理？","2","2"
"1","2","0","2210035","哪種豆子是由於具有豆莢朝上之特點而被命名？","2","2"
"1","2","0","2210037","俗稱「小老鼠」的肌肉是哪個部位？","2","2"
"1","2","0","2210040","雞的「雞冠」在一般情況下是什麼顏色？","2","2"
"1","2","0","2210041","正常情況下，一個蜂巢中有幾隻女王蜂？","2","2"
"1","2","0","2210042","大象調節體溫時活動的身體部位是哪裡？","2","2"
"1","2","0","2210045","下列選項中，何者是淡水魚不居住的場所？","2","2"
"1","2","0","2210046","下列選項中，哪個是鵜鶘的特徵？","2","2"
"1","2","0","2210047","棲息在海邊的寄居蟹的「居」一般為何者？","2","2"
"1","2","0","2210048","下列選項中，哪種花一般於春天開花？","2","2"
"1","2","0","2210049","下列選項中，何者是醒著的時候做不了的事？","2","2"
"1","2","0","2210050","下列何者為位於頭部當中的骨頭？","2","2"
"1","2","0","2210051","一般來說，人類的正常體溫為幾度左右？","2","2"
"1","2","0","2210052","下列何者不是昆蟲？","2","2"
"1","2","0","2210054","下列選項中，何者是實際存在的生物？","2","2"
"1","2","0","2210056","下列選項中，何者不是熊的同類？","2","2"
"1","2","0","2210057","下列選項中，何者不屬於味覺？","2","2"
"1","2","0","2210058","有「源氏」、「平家」等種類，會在夏天發光的昆蟲是什麼？","2","2"
"1","2","0","2210059","下列選項中，何者為可以養在家中的動物？","2","2"
"1","2","0","2210060","下列選項中，何者為秋天時葉子會轉為黃色的樹木？","2","2"
"1","2","0","2211001","選項中不屬於【小小甜心】成員的是誰？","2","1"
"1","2","0","2211002","克蘿依是高中部幾年級？","2","1"
"1","2","0","2211003","「凱留凱留～♪」是誰的台詞？","2","1"
"1","2","0","2211004","鈴奈對於月光學院的教師伊緒是如何稱呼的？","2","1"
"1","2","0","2211005","選項中不屬於【幻變少女】成員的是誰？","2","1"
"2","2","0","2220001","下列選項中，哪個是魚？","2","2"
"2","2","0","2220002","下列選項中，哪種花一般於冬天開花？","2","2"
"2","2","0","2220005","章魚的「腳」有幾隻？","2","2"
"2","2","0","2220006","馬鈴薯跟番茄是什麼科？","2","2"
"2","2","0","2220007","特徵為背後有七條線，體型最大的海龜是什麼？","2","2"
"2","2","0","2220008","下列動物中，何者是鳥類的名字？","2","2"
"2","2","0","2220009","何者為實際存在的禾本科植物？","2","2"
"2","2","0","2220010","人類的盲腸有哪種功用？","2","2"
"2","2","0","2220012","猴子的同類中，下列何者擁有長長尾巴？","2","2"
"2","2","0","2220015","有一種瑞典魚罐頭味道奇臭，甚至被禁止在公共場所打開，請問是用哪種魚製作的？","2","2"
"2","2","0","2220016","下列何者為最大的獨角仙？","2","2"
"2","2","0","2220017","人的心臟分成幾個腔室？","2","2"
"2","2","0","2220018","所謂的「白熊」是下列何種？","2","2"
"2","2","0","2220019","以雌性會吃掉雄性之習性聞名的昆蟲之中，有下列何者？","2","2"
"2","2","0","2220020","松鼠臉上可以裝很多食物的部分如何稱呼？","2","2"
"2","2","0","2220021","以昆蟲飛舞姿態來命名的花是哪種花？","2","2"
"2","2","0","2220022","構成生物體時，在機能上最基本的單位是下列何者？","2","2"
"2","2","0","2220023","「金鈴子」、「黃臉油葫蘆」是何種昆蟲的種類？","2","2"
"2","2","0","2220024","擁有名為河魨毒素之強烈毒性的魚類，為下列何者？","2","2"
"2","2","0","2220025","下列選項中，何者不屬於身體部位？","2","2"
"2","2","0","2220026","「葡萄牙戰艦」是何種海洋生物？","2","2"
"2","2","0","2220027","「小蛸枕」是何種海洋生物？","2","2"
"2","2","0","2220028","牛鈴是給哪種動物戴的鈴？","2","2"
"2","2","0","2220030","蝴蝶與蛾等昆蟲會透過什麼變態為成蟲？","2","2"
"2","2","0","2220031","「鱷科」、「短吻鱷科」是哪種動物的種類？","2","2"
"2","2","0","2220033","下列選項中，何者不屬於類人猿？","2","2"
"2","2","0","2220034","英語名為「Stag Beetle」，會以大顎夾住敵人的昆蟲為下列何者？","2","2"
"2","2","0","2220038","蟬從卵被產下後到離開至土地表面約是多久之後？","2","2"
"2","2","0","2220040","下列選項中，何者為每年二月到四月左右開花的薔薇科植物？","2","2"
"2","2","0","2220042","拇囊炎會發生在身體的哪個部位？","2","2"
"2","2","0","2220043","主要使用拉丁語命名，世界共通的生物名稱叫什麼？","2","2"
"2","2","0","2220044","人類的種名是下列何者？","2","2"
"2","2","0","2220046","下列選項中，何者是幼蟲時期在水中度過的昆蟲？","2","2"
"2","2","0","2220047","會藉由種子來繁衍的植物總稱為何？","2","2"
"2","2","0","2220048","遍布於全身，連接小動脈與小靜脈的最細血管叫什麼？","2","2"
"2","2","0","2220049","下列選項中，何者不是脊椎動物？","2","2"
"2","2","0","2220050","下列選項中，何者不是甲殼動物？","2","2"
"2","2","0","2220051","別名為「鎧鼠」，擁有堅硬背部的動物為何者？","2","2"
"2","2","0","2220052","下列選項中，何者在人體中數量最多？","2","2"
"2","2","0","2220054","哪個不是台灣保育類物種？","2","2"
"2","2","0","2220056","魚的鱗片是由什麼變化而成的？","2","2"
"2","2","0","2220057","肺屬於下列哪個系統？","2","2"
"2","2","0","2220058","擁有紅、紫、馬糞等種類的，是哪種海洋生物？","2","2"
"2","2","0","2220059","蕈類等生物為了繁殖所生成的細胞叫什麼？","2","2"
"2","2","0","2220060","樹的水分靠哪一部分運輸？","2","2"
"2","2","0","2221001","下列角色中，哪個角色會稱呼主角為「哥哥」？","2","1"
"2","2","0","2221002","茉莉所憧憬的英雄是誰？","2","1"
"2","2","4","2221003","美空所驅使的\n這個角色的名稱是？","2","1"
"2","2","0","2221004","下列選項中，哪位角色年紀最大？","2","1"
"2","2","3","2221005","這隻怪物的正式名稱是什麼？","2","1"
"3","2","0","2230001","橘子皮上面白色的粉末有反光作用，可防曬及防止裂果，請問這個粉末是什麼？","2","2"
"3","2","0","2230003","感到寒冷時，會做出震動反應來活動肌肉，保持體溫之生理現象為何？","2","2"
"3","2","0","2230005","會分泌胰島素等激素，位於「胰島」的是什麼內臟？","2","2"
"3","2","0","2230007","雄性孔雀稱為「Peacock」，那麼雌性孔雀如何稱呼？","2","2"
"3","2","0","2230008","以下哪個不是屬於人體免疫細胞？","2","2"
"3","2","0","2230010","以危險鯊魚聞名的「大白鯊」被歸類於哪一科？","2","2"
"3","2","0","2230012","有著「海洋之露」的別名，也會用來當香料的植物為何？","2","2"
"3","2","0","2230013","雄性紅毛猩猩特有的，臉部兩側突出的部分如何稱呼？","2","2"
"3","2","0","2230014","別名「八仙花」的花為何者？","2","2"
"3","2","0","2230015","經常被使用於花草茶的薔薇果，是玫瑰的哪個部分？","2","2"
"3","2","0","2230016","別名「龍珠果」的三角仙人掌果實是什麼？","2","2"
"3","2","0","2230017","下列哪個不是動物細胞所擁有的構造？","2","2"
"3","2","0","2230018","下列哪一項不是魚類「鰺科」的特徵？","2","2"
"3","2","0","2230019","人類和長頸鹿脖子的骨頭數目何者較多？","2","2"
"3","2","0","2230021","曾造成住宅損害問題的「白鼻心」是哪一科的動物？","2","2"
"3","2","0","2230022","香草「牛至」和「百里香」被歸類為哪一科？","2","2"
"3","2","0","2230023","大貓熊的尾巴是什麼顏色？","2","2"
"3","2","0","2230024","世界最大的齧齒類生物為何？","2","2"
"3","2","0","2230026","下列選項中，何者為被稱為「地震魚」？","2","2"
"3","2","0","2230027","下列哪一個動物被歸類在台灣保育類動物裡的「珍貴稀有」等級？","2","2"
"3","2","0","2230028","「毛蠶」是何種昆蟲的幼蟲？","2","2"
"3","2","0","2230029","由於血液中含有「魚毒素」而不適合生吃的，是下列哪種魚？","2","2"
"3","2","0","2230030","花枝跟章魚的「心臟」有幾顆？","2","2"
"3","2","0","2230031","下列選項中，有著「矛尾魚」等種類，被稱為活化石的魚為何者？","2","2"
"3","2","0","2230032","下列選項中，何者為與肩膀僵硬有著密切關聯的肌肉？","2","2"
"3","2","0","2230033","看什麼能知道魚的年齡？","2","2"
"3","2","0","2230034","下列何者為人類的染色體中，男性的性染色體的組合？","2","2"
"3","2","0","2230036","大象長長的鼻子裡有幾根骨頭？","2","2"
"3","2","0","2230037","世界最大淡水魚為下列何者？","2","2"
"3","2","0","2230038","「海獺」是什麼科的動物？","2","2"
"3","2","0","2230040","狸貓是什麼科的動物？","2","2"
"3","2","0","2230043","下列選項中，何者是蚊子的幼蟲？","2","2"
"3","2","0","2230044","下列何者為肉食性昆蟲？","2","2"
"3","2","0","2230045","下列選項中，何者意指肌肉痙攣的狀態？","2","2"
"3","2","0","2230046","芒草是什麼科的植物？","2","2"
"3","2","0","2230048","在冬季來臨前，葉子會掉光的樹木之總稱為何者？","2","2"
"3","2","0","2230049","植物葉綠體中所包含的「葉綠素」，英文為何者？","2","2"
"3","2","0","2230050","本身的眼睛視野很狹窄，但是能夠將頭部旋轉約270度的鳥，是下列何者？","2","2"
"3","2","0","2230051","會在夜晚開花，一開始是白色，後來逐漸轉為粉紅色的柳葉菜科植物是什麼？","2","2"
"3","2","0","2230052","人稱「活化石」，並被以鳥類名稱取名的貝類為何者？","2","2"
"3","2","0","2230053","下列何者不是應用視覺暫留的例子？","2","2"
"3","2","0","2230055","被以魚類命名的人類肌肉為何者？","2","2"
"3","2","0","2230058","駱駝的駝峰裡面裝著什麼？","2","2"
"3","2","0","2230059","下列選項中，何者為不同科的動物？","2","2"
"3","2","0","2230061","將其花蕾醃漬後，可與燻鮭魚搭配的山柑科植物為何？","2","2"
"3","2","0","2231001","純由於在聖誕節期間佩戴的面具，而被如何稱呼？","2","1"
"3","2","0","2231002","選項中的角色，誰不是在五月出生的？","2","1"
"3","2","0","2231003","「歡呼半獸人」所持有的樂器是什麼？","2","1"
"3","2","0","2231004","下列選項中，誰的制服領帶是藍色的？","2","1"
"3","2","0","2231005","下列選項中，哪位角色身高最高？","2","1"
"1","3","0","2310002","１＋１－１×１÷１＝？","2","2"
"1","3","0","2310003","下列選項中，何者離地球最近？","2","2"
"1","3","0","2310005","下列太陽系行星，何者有行星環？","2","2"
"1","3","0","2310006","下列選項中，何者為全紅的寶石？","2","2"
"1","3","0","2310009","颱風是由下列何者發展而成？","2","2"
"1","3","0","2310010","表現聲音強度的單位為何者？","2","2"
"1","3","0","2310011","下列選項中，何者為表現熱量的單位？","2","2"
"1","3","0","2310012","將４的３倍除以２，答案是多少？","2","2"
"1","3","0","2310014","南極大陸一天有幾小時？","2","2"
"1","3","0","2310015","「１公斤的鐵」、「１公斤的沙子」、「１公斤的棉花」，何者最重？","2","2"
"1","3","0","2310016","一天有24小時，若以分鐘來計算是幾分鐘？","2","2"
"1","3","0","2310017","用來表現地震能量大小的數值，其代表的英文字母為何？","2","2"
"1","3","0","2310018","在南極和北極等地，夜晚時天空也長時間保持微亮的現象如何稱呼？","2","2"
"1","3","0","2310019","下列選項中，哪個顏色容易吸收太陽的熱能？","2","2"
"1","3","0","2310020","等腰直角三角形除了直角之外的頂點的內角和是幾度？","2","2"
"1","3","0","2310021","位於宇宙，有著連光都脫離不了的強大重力的天體是哪個？","2","2"
"1","3","0","2310023","六角形的內角和是幾度？","2","2"
"1","3","0","2310024","一般的骰子中，把每一面數字全部相加的結果會是多少？","2","2"
"1","3","0","2310025","下列何者是被稱為「銀河」，存在於夜空中的東西？","2","2"
"1","3","0","2310026","下列選項中，何者不是元素名？","2","2"
"1","3","0","2310027","「１公分」是幾公尺？","2","2"
"1","3","0","2310028","表現聲音「頻率 」的單位為何者？","2","2"
"1","3","0","2310030","在熱帶地區，伴隨強風產生的突發性豪雨如何稱呼？","2","2"
"1","3","0","2310031","月球上的坑洞幾乎都是如何形成的？","2","2"
"1","3","0","2310032","地球公轉周期大約是多久？","2","2"
"1","3","0","2310034","從滿月到下一次滿月大概要過多久？","2","2"
"1","3","0","2310035","地層中沿著破裂面錯開的部分，一般如何稱呼？","2","2"
"1","3","0","2310036","下列何者指稱水達到攝氏100度後劇烈汽化的現象？","2","2"
"1","3","0","2310037","水的凝固點又特別稱為什麼？","2","2"
"1","3","0","2310038","一彈簧掛了１公斤的重量會伸長10公分，若想使其伸長20公分，需要多少公斤的重量？","2","2"
"1","3","0","2310039","把從０到９所有數字相乘，結果會是多少？","2","2"
"1","3","0","2310041","下列選項中，何者為太陽完全被月亮所擋住？","2","2"
"1","3","0","2310042","在電路中，形容電流不易流動程度的詞彙，稱為什麼？","2","2"
"1","3","0","2310043","電路中使用的，將金屬線繞圈捲成的部件叫什麼名字？","2","2"
"1","3","0","2310044","表示降雨量的單位為何者？","2","2"
"1","3","0","2310045","將157的十位數四捨五入後的數字，是下列何者？","2","2"
"1","3","0","2310047","下列算式中，何者答案最大？","2","2"
"1","3","0","2310049","下列何者最明亮？","2","2"
"1","3","0","2310051","下列選項中，何者不是元素？","2","2"
"1","3","0","2310052","性質介於導體與絕緣體之間的物體為何者？","2","2"
"1","3","0","2310053","下列選項中，何者會引起地震P波？","2","2"
"1","3","0","2310054","下列選項中，何者最重？","2","2"
"1","3","0","2310056","浪潮後退，水位最低的狀態為何？","2","2"
"1","3","0","2310059","在求三角形面積的公式當中，無關的要素為何者？","2","2"
"1","3","0","2310060","何者不會從空中落下？","2","2"
"1","3","0","2311001","1500盧幣折20％是多少？","2","1"
"1","3","0","2311002","有９顆每顆70盧幣的蘋果，全部買下來要花多少錢？","2","1"
"1","3","0","2311003","8000盧幣折20％是多少？","2","1"
"1","3","0","2311004","索爾之塔底下都市的名稱是？","2","1"
"1","3","0","2311005","假如買了１顆要價750盧幣的高級布丁和１顆要價350盧幣的布丁，總共要多少錢？","2","1"
"2","3","0","2320001","北極是北緯幾度？","2","2"
"2","3","0","2320004","五角形有多少條對角線？","2","2"
"2","3","0","2320005","夜空中閃亮的天蠍座，其中最亮的星體是什麼？","2","2"
"2","3","0","2320006","化學式為C8H7N3O2，被運用於犯罪搜查，接觸血液會散發藍白光的化合物為何者？","2","2"
"2","3","0","2320008","太陽的表面大概有幾℃？","2","2"
"2","3","0","2320009","結合了多個葡萄糖的多醣類會被稱為是什麼？","2","2"
"2","3","0","2320010","一般的骰子中，把每一面數字全部相乘的結果會是多少？","2","2"
"2","3","0","2320011","投擲三枚硬幣，全部都是背面的機率為多少？","2","2"
"2","3","0","2320013","三角函數的「正切」為下列何者？","2","2"
"2","3","0","2320014","在計算的答案中，被稱為「商」的是什麼？","2","2"
"2","3","0","2320016","下列選項中，哪種化學藥劑可檢測出澱粉？","2","2"
"2","3","0","2320017","「對電路中任意節點來說，流進節點的電流總和，與流出節點的電流總和相同」此法則是什麼？","2","2"
"2","3","0","2320018","88個星座中，唯一以昆蟲名稱命名的是什麼座？","2","2"
"2","3","0","2320020","太陽系中唯一的恆星是什麼？","2","2"
"2","3","0","2320021","27、39、93均可被哪個數整除？","2","2"
"2","3","0","2320022","原子序２，元素符號為He的元素是什麼？","2","2"
"2","3","0","2320025","原子序10，元素符號為Ne的元素是什麼？","2","2"
"2","3","0","2320026","帶分數是真分數和什麼組合而成的分數？","2","2"
"2","3","0","2320029","交流電中電壓和電流之比，稱為什麼？","2","2"
"2","3","0","2320030","過去被使用於溫度計、元素符號Hg的物質為何者？","2","2"
"2","3","0","2320031","漲退潮在一天裡會發生幾次？","2","2"
"2","3","0","2320032","引起漲退潮的原因為何者？","2","2"
"2","3","0","2320033","鈉的元素符號是什麼？","2","2"
"2","3","0","2320034","鈣的元素符號是什麼？","2","2"
"2","3","0","2320035","「規律排列組成的固態物質」為下列何者？","2","2"
"2","3","0","2320036","南極一年中可看見元旦日出的次數是幾次？","2","2"
"2","3","0","2320037","分數中，寫於線下方的數字是什麼？","2","2"
"2","3","0","2320040","「燃燒」是把物質和什麼連結的現象？","2","2"
"2","3","0","2320041","在人類歷史上不曾有過噴發紀錄的火山稱為什麼？","2","2"
"2","3","0","2320042","光速一秒約跑幾公里？","2","2"
"2","3","0","2320043","三角洲的別名是什麼？","2","2"
"2","3","0","2320044","拉丁語「Aquarius」指的是什麼星座？","2","2"
"2","3","0","2320045","拉丁語「Leo」指的是什麼星座？","2","2"
"2","3","0","2320046","下列選項中，何者不屬於立方體？","2","2"
"2","3","0","2320049","最小的質數是多少？","2","2"
"2","3","0","2320050","時速100公里的車行駛15分鐘後，行駛的距離為多少公里？","2","2"
"2","3","0","2320051","在天氣圖中，暖氣團與冷氣團交界處與地上相交的部分稱為什麼？","2","2"
"2","3","0","2320053","堅固的合金「杜拉鋁」主要素材為何者？","2","2"
"2","3","0","2320054","下列選項中，哪個是地球？","2","2"
"2","3","0","2320056","在北半球和南半球有所不同的是下列何者？","2","2"
"2","3","0","2320057","裝在電路上，保護機器避免起火的零件叫什麼？","2","2"
"2","3","0","2320058","關於彩虹的七種顏色，位於正中間的顏色是什麼顏色？","2","2"
"2","3","0","2320059","使１公斤物體產生每秒平方１公尺加速度之力，若其數值為１，則其單位為何者？","2","2"
"2","3","0","2320060","使用於數學積分，像是將S縱向拉長的符號怎麼稱呼？","2","2"
"2","3","0","2320061","地球儀上有幾條回歸線？","2","2"
"2","3","0","2321001","如果不考慮空氣阻力，當莉瑪、鏡華、貪吃佩可從2公尺高的懸崖往下跳，最快著地的人會是誰？","2","1"
"2","3","0","2321002","某個漁業繁盛的港口城市，其海水曾一度被抽光。此地的名稱為何？","2","1"
"2","3","0","2321003","既是獸人族的國度，也是真步等人的故鄉。此地的名稱為何？","2","1"
"2","3","0","2321004","吸收了東國文化的城鎮名稱為何？","2","1"
"2","3","0","2321005","假如【暮光流星群】所有人各買了１份要價500盧幣的可麗餅，總共要多少錢？","2","1"
"3","3","0","2330001","來自天體外側的入射光，與其相對應的反射光之比，該如何稱呼？","2","2"
"3","3","0","2330002","夜空中閃耀的88個星座中，包含一等星的星座有幾個？","2","2"
"3","3","0","2330004","夜空中閃耀的「畢宿五」，由其擔任α星的星座是什麼？","2","2"
"3","3","0","2330005","牧夫座中最明亮的星是什麼星？","2","2"
"3","3","0","2330007","擁有天衛五、天衛四、天衛一等衛星的太陽系星球為何者？","2","2"
"3","3","0","2330008","下列選項中，何者為近似鑽石的人工石？","2","2"
"3","3","0","2330010","下列選項中，何者為實際存在的星座？","2","2"
"3","3","0","2330011","代表「交流電源」的英文縮寫是什麼？","2","2"
"3","3","0","2330012","用紅色和藍色石蕊試紙各自沾取酸性液體後，顏色會怎麼變化？","2","2"
"3","3","0","2330015","三角形每一邊中點連接至與其對應的頂點，畫出的三條線交會點稱為什麼？","2","2"
"3","3","0","2330016","判斷酸鹼性的BTB試劑，在中性時會變成什麼顏色？","2","2"
"3","3","0","2330017","六角形有多少條對角線？","2","2"
"3","3","0","2330018","有32個隊伍參加的棒球淘汰賽，如果輸的隊伍沒有復活賽，決賽應為第幾場比賽？","2","2"
"3","3","0","2330020","全天88星座中，名字裡有「南」字的星座，有南十字座、南魚座、南冕座和什麼？","2","2"
"3","3","0","2330021","夜空中閃耀的雙子座，其α星為北河二，那麼β星是什麼？","2","2"
"3","3","0","2330022","薛丁格爾的貓是跟什麼有關？","2","2"
"3","3","0","2330023","北半球空氣順時針偏轉，南半球則逆時偏轉，這是受到甚麼力的影響？","2","2"
"3","3","0","2330024","珊瑚等可展現地層堆積時環境的化石，該如何稱呼？","2","2"
"3","3","0","2330026","向量中不帶有方向性、以數值來表達的量是什麼？","2","2"
"3","3","0","2330027","化學上可聽聞的「哈伯法」，是用來合成什麼的方法？","2","2"
"3","3","0","2330028","３位數質數中最大的數是什麼？","2","2"
"3","3","0","2330029","化學式為C40H52O4，並且是導致鮭魚身體變紅原因的色素物質是什麼？","2","2"
"3","3","0","2330030","在電路中，用來表示電流易流通程度的用語為什麼？","2","2"
"3","3","0","2330031","數學當中，表現「總和」時使用的希臘字母為何？","2","2"
"3","3","0","2330032","「北極星」所在的星座是什麼？","2","2"
"3","3","0","2330033","原子序10是氖，那麼原子序20是什麼？","2","2"
"3","3","0","2330034","下列選項中，何者不被歸類於地質年代的「中生代」？","2","2"
"3","3","0","2330035","原子序43，世界首次人工製造出的元素是什麼？","2","2"
"3","3","0","2330036","π表示弧度時的角度為多少？","2","2"
"3","3","0","2330037","電路實驗中，用來顯示電壓訊號波型的裝置為何？","2","2"
"3","3","0","2330038","１度的60分之１是多少？","2","2"
"3","3","0","2330040","海拔０公尺的地表，氣壓為多少？","2","2"
"3","3","0","2330041","下列選項中，何者為鹽的主要成分？","2","2"
"3","3","0","2330042","氧氣分子為多少氧原子所組成？","2","2"
"3","3","0","2330043","口訣「捧女嫁因他嘆息者西遷」可背誦幾個元素？","2","2"
"3","3","0","2330045","將水電解時，在正極會產生什麼？","2","2"
"3","3","0","2330047","生物學上代表雌性的符號「♀」，在天文學中代表什麼星體？","2","2"
"3","3","0","2330048","在山峰等地背對太陽光線時，自身陰影投射在薄霧上的現象稱為什麼？","2","2"
"3","3","0","2330049","剪刀的刀刃部分，相當於槓桿原理中的哪個部分？","2","2"
"3","3","0","2330051","空氣越過山丘往下吹拂時，會化為乾燥高溫的風，此現象如何稱呼？","2","2"
"3","3","0","2330053","元素中的氦的名稱，是以什麼天體為由來？","2","2"
"3","3","0","2330056","下列選項中，臭氧層所在的是何者？","2","2"
"3","3","0","2330057","太陽系中哪個行星會以約243天週期自轉，且方向相反於其他７個行星？","2","2"
"3","3","0","2330058","下列選項中，何者意指分子數比分母數還要大的分數？","2","2"
"3","3","0","2330061","同時丟出２個一般骰子時，朝上數字合計為７的機率是多少？","2","2"
"3","3","0","2331001","位於蘭德索爾南部之海岸，其名稱為下列何者？","2","1"
"3","3","0","2331002","在巡遊時使用「莉瑪的不可思議甜蘋果」擲兩次骰子時，途中每一次擲出的數字，期望值為多少？","2","1"
"3","3","0","2331003","大天秤左側站著莉瑪，右側站著千歌。若要讓天平平衡，右側應該要追加讓誰站上去？","2","1"
"3","3","0","2331004","位於阿斯特賴亞大陸西南方的濕地，其名稱為何？","2","1"
"3","3","0","2331005","艾爾皮斯島南邊的海角，其名稱為何？","2","1"
"1","4","0","2410002","下列選項中，何者不是交通工具？","2","2"
"1","4","0","2410003","下列選項中，何者為速度最快的交通工具？","2","2"
"1","4","0","2410004","中高年齡層常見的「Metabolic Syndrome」的中文是什麼？","2","2"
"1","4","0","2410005","在網路上接連看著網頁的行為，俗稱為什麼？","2","2"
"1","4","0","2410006","邊從網路上下載、邊播放影音的方式稱為什麼？","2","2"
"1","4","0","2410007","下列選項中，何者為網路所用的傳輸線？","2","2"
"1","4","0","2410008","台灣最高的建物是？","2","2"
