e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10071056","7","0","0","0","10071058","24","0","2","0","10071057","1","0"
"10071057","7","0","0","0","10071059","23","0","14","0","10071058","5","0"
"10071058","7","0","0","0","10071060","22","0","4","0","10071059","0","0"
"10071059","7","0","0","0","10071061","21","0","11","0","10071060","10001","0"
"10071060","7","0","0","0","10071062","20","0","6","0","10071061","0","0"
"10071061","7","0","0","0","10071063","19","0","15","0","10071062","0","0"
"10071062","7","0","0","0","10071090","18","10071102","5","0","10071063","0","0"
"10071063","7","0","0","0","10071098","17","0","4","0","10071090","0","0"
"10071110","7","0","0","0","10071111","9","10071114","4","0","10071091","0","0"
"10071097","7","0","0","10071115","10071134","5","0","4","0","10071092","0","0"
"10071134","7","0","0","0","10071095","3","0","2","0","10071093","3","0"
"10071095","7","0","0","0","10070357","1","0","7","0","10071094","10003","0"
"10071093","7","0","0","0","10071094","2","0","7","0","10071095","10001","0"
"10071112","7","0","0","0","10071092","6","0","12","0","10071097","0","0"
"10071090","7","0","0","0","10071099","16","0","2","0","10071098","2","0"
"10071098","7","0","0","0","10071109","15","0","2","0","10071099","1","0"
"10071109","7","0","0","0","10071101","13","0","2","0","10071100","3","0"
"10071100","7","0","0","0","10071104","12","0","2","0","10071101","1","0"
"10071063","7","0","0","0","10071108","17","0","3","0","10071102","1","0"
"10071105","7","0","0","0","10071104","12","0","3","0","10071103","3","0"
"10071101","7","0","0","10071103","10071110","11","0","6","0","10071104","0","0"
"10071106","7","0","0","0","10071103","13","0","7","0","10071105","10001","0"
"10071107","7","0","0","0","10071105","14","0","2","0","10071106","2","0"
"10071108","7","0","0","0","10071106","15","0","11","0","10071107","10001","0"
"10071102","7","0","0","0","10071107","16","0","7","0","10071108","10002","0"
"10071099","7","0","0","0","10071100","14","0","7","0","10071109","10002","0"
"10071104","7","0","0","0","10071091","10","0","14","0","10071110","3","0"
"10071091","7","0","0","0","10071112","8","0","2","0","10071111","2","0"
"10071111","7","0","0","0","10071097","7","0","7","0","10071112","10003","0"
"10071114","7","0","0","0","10071115","7","0","3","0","10071113","3","0"
"10071091","7","0","0","0","10071113","8","0","6","0","10071114","0","0"
"10071113","7","0","0","0","10071092","6","0","11","0","10071115","10001","0"
"10071128","7","0","0","0","10070886","2","0","3","0","10071116","3","0"
"10070694","7","0","0","0","10071118","18","0","16","0","10071117","10071117","0"
"10071117","7","0","0","0","10071125","17","0","12","0","10071118","0","0"
"10071120","7","0","0","0","10071126","11","0","12","0","10071119","0","0"
"10071129","7","0","0","0","10071119","12","0","3","0","10071120","1","0"
"10071122","7","0","0","0","10071127","5","0","2","0","10071121","1","0"
"10071131","7","0","0","0","10071121","6","0","2","0","10071122","2","0"
"10071124","7","0","0","0","10071129","14","0","2","0","10071123","3","0"
"10071125","7","0","0","0","10071123","15","0","2","0","10071124","2","0"
"10071118","7","0","0","0","10071124","16","0","4","0","10071125","0","0"
"10071119","7","0","0","0","10071132","10","0","4","0","10071126","0","0"
"10071121","7","0","0","0","10071128","4","0","12","0","10071127","0","0"
"10071127","7","0","0","0","10071116","3","0","14","0","10071128","1","0"
"10071123","7","0","0","0","10071120","13","0","14","0","10071129","3","0"
"10071132","7","0","0","0","10071131","8","0","14","0","10071130","3","0"
"10071130","7","0","0","0","10071122","7","0","6","0","10071131","0","0"
"10071126","7","0","0","0","10071130","9","0","5","0","10071132","0","0"
"10070692","7","0","0","0","10070694","20","0","14","0","10071133","2","0"
"10071092","7","0","0","0","10071093","4","0","3","0","10071134","1","0"
"0","8","0","0","0","10080002","71","0","1","0","10080001","0","0"
"10080001","8","0","0","10080390","10080003","70","0","2","0","10080002","1","0"
"10080002","8","0","0","0","10080004","69","0","4","0","10080003","0","0"
"10080003","8","0","0","0","10080005","68","0","6","0","10080004","0","0"
"10080004","8","0","0","0","10080006","67","0","7","0","10080005","10001","0"
"10080005","8","0","0","0","10080595","66","0","2","0","10080006","2","0"
"10080834","8","0","0","0","10080064","11","0","4","0","10080063","0","0"
"10080063","8","0","0","0","10080515","10","0","3","0","10080064","2","0"
"10080516","8","0","0","0","10080404","7","0","7","0","10080079","10002","0"
"10080406","8","0","0","0","10080084","3","0","7","0","10080083","10003","0"
"10080083","8","0","0","0","10080085","2","0","12","0","10080084","0","0"
"10080084","8","0","0","0","10080086","1","0","6","0","10080085","0","0"
"10080085","8","0","0","0","10080087","0","0","13","0","10080086","0","0"
"10080086","8","0","0","0","10080088","74","0","2","0","10080087","2","0"
"10080087","8","0","0","0","10080089","73","0","4","0","10080088","0","0"
"10080088","8","0","0","0","10080090","72","0","7","0","10080089","10001","0"
"10080089","8","0","0","0","10080091","71","0","6","0","10080090","0","0"
"10080090","8","0","0","0","10080092","70","0","12","0","10080091","0","0"
"10080091","8","0","0","0","10080655","69","0","3","0","10080092","1","0"
"10080656","8","0","0","0","10080491","66","0","4","0","10080101","0","0"
"10080837","8","0","0","0","10080128","46","0","7","0","10080127","10002","0"
"10080127","8","0","0","0","10080838","45","10080561","6","0","10080128","0","10080567"
"10080564","8","0","0","0","10080659","42","0","3","0","10080146","2","0"
"10080696","8","0","0","0","10080182","9","0","7","0","10080180","10003","0"
"10080180","8","0","0","0","10080183","8","0","3","0","10080182","3","0"
"10080182","8","0","0","0","10080697","7","0","11","0","10080183","10001","0"
"10080840","8","0","0","0","10080187","4","0","6","0","10080186","0","0"
"10080186","8","0","0","0","10080188","3","0","14","0","10080187","3","0"
"10080187","8","0","0","0","10080189","2","0","7","0","10080188","10003","0"
"10080188","8","0","0","0","10080190","1","0","2","0","10080189","1","0"
"10080189","8","0","0","0","10080191","0","0","13","0","10080190","0","0"
"10080190","8","0","0","0","10080192","74","0","6","0","10080191","0","0"
"10080191","8","0","0","0","10080698","73","0","7","0","10080192","10001","0"
"10080740","8","0","0","0","10080236","33","0","7","0","10080235","10002","0"
"10080235","8","0","0","0","10080237","32","0","2","0","10080236","1","0"
"10080236","8","0","0","0","10080741","31","10080549","4","0","10080237","0","0"
"10080741","8","0","0","0","10080742","29","0","6","0","10080253","0","0"
"10080555","8","0","0","10080742","10080844","27","0","3","0","10080255","2","0"
"10080824","8","0","0","0","10080825","31","10080350","4","0","10080349","0","0"
"10080349","8","0","0","0","10080352","32","0","3","0","10080350","3","0"
"10080350","8","0","0","0","10080826","31","0","2","0","10080352","3","0"
"10080825","8","0","0","0","10080354","29","0","3","0","10080353","2","0"
"10080353","8","0","0","0","10080358","28","0","2","0","10080354","2","0"
"10080826","8","0","0","0","10080357","29","0","7","0","10080356","10003","0"
"10080356","8","0","0","0","10080358","28","0","3","0","10080357","3","0"
"10080354","8","0","0","10080357","10080359","27","0","6","0","10080358","0","0"
"10080358","8","0","0","0","10080360","26","0","5","0","10080359","0","0"
"10080359","8","0","0","0","10080361","25","0","4","0","10080360","0","0"
"10080360","8","0","0","0","10080848","24","0","2","0","10080361","3","0"
"10080848","8","0","0","0","10080364","22","0","2","0","10080363","1","0"
"10080363","8","0","0","0","10080365","21","0","14","0","10080364","3","0"
"10080364","8","0","0","0","10080366","20","0","4","0","10080365","0","0"
"10080365","8","0","0","0","10080367","19","0","5","0","10080366","0","0"
"10080366","8","0","0","0","10080849","18","0","3","0","10080367","2","0"
"10080849","8","0","0","0","10080370","16","0","2","0","10080369","1","0"
"10080369","8","0","0","0","10080827","15","0","4","0","10080370","0","0"
"10080828","8","0","0","0","10080383","4","0","3","0","10080382","3","0"
"10080382","8","0","0","0","10080829","3","0","6","0","10080383","0","0"
"10080829","8","0","0","0","10080386","1","0","2","0","10080385","1","0"
"10080385","8","0","0","0","10080387","0","0","13","0","10080386","0","0"
"10080386","8","0","0","0","10080388","74","0","6","0","10080387","0","0"
"10080387","8","0","0","0","10080389","73","0","4","0","10080388","0","0"
"10080388","8","0","0","0","10080390","72","0","3","0","10080389","2","0"
"10080389","8","0","0","0","10080002","71","0","12","0","10080390","0","0"
"10080079","8","10080654","0","10080582","10080405","6","0","2","0","10080404","1","0"
"10080404","8","0","0","0","10080406","5","0","3","0","10080405","3","0"
"10080405","8","0","0","0","10080083","4","0","11","0","10080406","10001","0"
"10080827","8","0","0","0","10080442","13","0","3","0","10080441","1","0"
"10080441","8","0","0","0","10080443","12","0","14","0","10080442","3","0"
"10080442","8","0","0","0","10080444","11","0","6","0","10080443","0","0"
"10080443","8","0","0","0","10080445","10","0","7","0","10080444","10001","0"
"10080444","8","0","0","0","10080446","9","0","11","0","10080445","10001","0"
"10080445","8","0","0","0","10080447","8","0","2","0","10080446","1","0"
"10080446","8","0","0","0","10080448","7","0","14","0","10080447","5","0"
"10080447","8","0","0","0","10080828","6","0","5","0","10080448","0","0"
"10080843","8","0","0","0","10080737","38","0","11","0","10080473","10001","0"
"10080101","8","0","0","0","10080492","65","0","14","0","10080491","5","0"
"10080491","8","0","0","0","10080493","64","0","7","0","10080492","10001","0"
"10080492","8","0","0","0","10080852","63","0","11","0","10080493","10001","0"
"10080852","8","0","0","0","10080496","61","0","5","0","10080495","0","0"
"10080495","8","0","0","0","10080497","60","0","3","0","10080496","2","0"
"10080496","8","0","0","0","10080498","59","0","2","0","10080497","2","0"
"10080497","8","0","0","0","10080499","58","0","14","0","10080498","4","0"
"10080498","8","0","0","0","10080500","57","0","6","0","10080499","0","0"
"10080499","8","0","0","0","10080501","56","0","4","0","10080500","0","0"
"10080500","8","0","0","0","10080502","55","0","7","0","10080501","10002","0"
"10080501","8","0","0","0","10080836","54","0","12","0","10080502","0","0"
"10080836","8","0","0","0","10080507","52","0","2","0","10080504","1","0"
"10080836","8","0","0","0","10080506","52","0","2","0","10080505","2","0"
"10080505","8","0","0","0","10080508","51","0","11","0","10080506","10001","0"
"10080504","8","0","0","0","10080510","51","0","7","0","10080507","10001","0"
"10080506","8","0","0","0","10080509","50","0","3","0","10080508","3","0"
"10080508","8","0","0","10080510","10080511","49","0","4","0","10080509","0","0"
"10080507","8","0","0","0","10080509","50","0","7","0","10080510","10003","0"
"10080509","8","0","0","0","10080837","48","0","14","0","10080511","3","0"
"10080064","8","0","0","0","10080516","9","10080576","2","0","10080515","1","10080583"
"10080515","8","0","0","0","10080079","8","0","6","0","10080516","0","0"
"10080639","8","0","0","0","10080530","28","0","14","0","10080529","4","0"
"10080529","8","0","0","0","10080531","27","0","3","0","10080530","1","0"
"10080530","8","0","0","0","10080532","26","0","7","0","10080531","10001","0"
"10080531","8","0","0","0","10080640","25","0","4","0","10080532","0","0"
"10080237","8","0","0","0","10080550","34","0","14","0","10080549","5","0"
"10080549","8","0","0","0","10080551","33","0","2","0","10080550","2","0"
"10080550","8","0","0","0","10080552","32","0","14","0","10080551","3","0"
"10080551","8","0","0","0","10080553","31","0","2","0","10080552","2","0"
"10080552","8","0","0","0","10080554","30","0","2","0","10080553","3","0"
"10080553","8","0","0","0","10080555","29","0","2","0","10080554","2","0"
"10080554","8","0","0","0","10080255","28","0","14","0","10080555","3","0"
"10080128","8","0","0","0","10080562","46","0","14","0","10080561","2","0"
"10080561","8","0","0","0","10080563","45","0","3","0","10080562","3","0"
"10080562","8","0","0","0","10080564","44","0","4","0","10080563","0","0"
"10080563","8","10080838","0","10080658","10080146","43","0","2","0","10080564","1","0"
"10080128","8","0","0","0","10080574","46","0","7","0","10080567","10002","0"
"10080567","8","0","0","0","10080658","45","0","7","0","10080574","10003","0"
"10080515","8","0","0","0","10080577","10","0","14","0","10080576","2","0"
"10080576","8","0","0","0","10080579","9","0","4","0","10080577","0","0"
"10080577","8","0","0","0","10080582","8","0","7","0","10080579","10003","0"
"10080579","8","0","0","0","10080404","7","0","14","0","10080582","4","0"
"10080515","8","0","0","0","10080851","10","0","4","0","10080583","0","0"
"10080006","8","0","0","0","10080596","65","0","2","0","10080595","1","0"
"10080595","8","0","0","0","10080597","64","0","5","0","10080596","0","0"
"10080596","8","0","0","0","10080830","63","0","4","0","10080597","0","0"
"10080830","8","0","0","0","10080600","61","0","7","0","10080599","10002","0"
"10080599","8","0","0","0","10080601","60","10080603","12","0","10080600","0","0"
"10080600","8","0","0","0","10080605","59","0","2","0","10080601","3","0"
"10080608","8","0","0","0","10080611","55","0","2","0","10080602","2","0"
"10080600","8","0","0","0","10080606","59","0","3","0","10080603","3","0"
"10080607","8","0","0","0","10080611","55","0","3","0","10080604","2","0"
"10080601","8","0","0","0","10080609","58","0","14","0","10080605","1","0"
"10080603","8","0","0","0","10080610","58","0","14","0","10080606","1","0"
"10080610","8","0","0","0","10080604","56","0","14","0","10080607","2","0"
"10080609","8","0","0","0","10080602","56","0","7","0","10080608","10003","0"
"10080605","8","0","0","0","10080608","57","0","4","0","10080609","0","0"
"10080606","8","0","0","0","10080607","57","0","6","0","10080610","0","0"
"10080602","8","0","0","10080604","10080850","54","0","4","0","10080611","0","0"
"10080831","8","0","0","0","10080615","51","0","6","0","10080614","0","0"
"10080614","8","0","0","0","10080616","50","0","5","0","10080615","0","0"
"10080615","8","0","0","0","10080617","49","0","4","0","10080616","0","0"
"10080616","8","0","0","0","10080618","48","0","14","0","10080617","6","0"
"10080617","8","0","0","0","10080619","47","0","2","0","10080618","1","0"
"10080618","8","0","0","0","10080620","46","0","3","0","10080619","2","0"
"10080619","8","0","0","0","10080621","45","0","4","0","10080620","0","0"
"10080620","8","0","0","0","10080622","44","0","11","0","10080621","10001","0"
"10080621","8","0","0","0","10080623","43","0","6","0","10080622","0","0"
"10080622","8","0","0","0","10080624","42","0","15","0","10080623","0","0"
"10080623","8","0","0","0","10080625","41","0","11","0","10080624","10001","0"
"10080624","8","0","0","0","10080626","40","10080627","7","0","10080625","10001","0"
"10080625","8","0","0","0","10080632","39","0","7","0","10080626","10002","0"
"10080625","8","0","0","0","10080628","39","0","14","0","10080627","2","0"
"10080627","8","0","0","0","10080629","38","0","3","0","10080628","2","0"
"10080628","8","0","0","0","10080630","37","0","3","0","10080629","3","0"
"10080629","8","0","0","10080631","10080633","36","0","4","0","10080630","0","0"
"10080632","8","0","0","0","10080630","37","0","7","0","10080631","10003","0"
"10080626","8","0","0","0","10080631","38","0","14","0","10080632","1","0"
"10080630","8","0","0","0","10080634","35","0","14","0","10080633","5","0"
"10080633","8","0","0","0","10080635","34","0","3","0","10080634","1","0"
"10080634","8","0","0","0","10080636","33","0","4","0","10080635","0","0"
"10080635","8","0","0","0","10080637","32","0","12","0","10080636","0","0"
"10080636","8","0","0","0","10080638","31","0","7","0","10080637","10001","0"
"10080637","8","0","0","0","10080639","30","0","2","0","10080638","3","0"
"10080638","8","0","0","0","10080529","29","0","11","0","10080639","10001","0"
"10080532","8","0","0","0","10080641","24","0","16","0","10080640","10080640","0"
"10080640","8","0","0","0","10080832","23","0","7","0","10080641","10002","0"
"10080832","8","0","0","0","10080644","21","0","2","0","10080643","2","0"
"10080643","8","0","0","0","10080645","20","0","4","0","10080644","0","0"
"10080644","8","0","0","0","10080646","19","0","11","0","10080645","10001","0"
"10080645","8","0","0","0","10080647","18","0","2","0","10080646","2","0"
"10080646","8","0","0","0","10080833","17","0","4","0","10080647","0","0"
"10080833","8","0","0","0","10080650","15","0","5","0","10080649","0","0"
"10080649","8","0","0","0","10080835","14","0","7","0","10080650","10003","0"
"10080851","8","0","0","0","10080654","8","0","4","0","10080653","0","0"
"10080653","8","0","0","0","10080404","7","0","15","0","10080654","0","0"
"10080092","8","0","0","0","10080656","68","0","15","0","10080655","0","0"
"10080655","8","0","0","0","10080101","67","0","2","0","10080656","2","0"
"10080574","8","0","0","0","10080564","44","0","5","0","10080658","0","0"
"10080146","8","0","0","0","10080660","41","0","16","0","10080659","10080659","0"
"10080659","8","0","0","0","10080661","40","0","2","0","10080660","1","0"
"10080660","8","0","0","0","10080662","39","0","14","0","10080661","3","0"
"10080661","8","0","0","0","10080663","38","0","5","0","10080662","0","0"
"10080662","8","0","0","0","10080664","37","0","3","0","10080663","2","0"
"10080663","8","0","0","0","10080665","36","0","4","0","10080664","0","0"
"10080664","8","0","0","0","10080666","35","0","2","0","10080665","2","0"
"10080665","8","0","0","0","10080839","34","0","6","0","10080666","0","0"
"10080839","8","0","0","0","10080670","32","0","14","0","10080668","2","0"
"10080668","8","0","0","0","10080671","31","0","4","0","10080670","0","0"
"10080670","8","0","0","0","10080672","30","0","11","0","10080671","10001","0"
"10080671","8","0","0","0","10080673","29","0","4","0","10080672","0","0"
"10080672","8","0","0","0","10080674","28","0","2","0","10080673","1","0"
"10080673","8","0","0","0","10080675","27","0","7","0","10080674","10001","0"
"10080674","8","0","0","0","10080676","26","0","3","0","10080675","3","0"
"10080675","8","0","0","0","10080677","25","0","14","0","10080676","6","0"
"10080676","8","0","0","0","10080678","24","0","12","0","10080677","0","0"
"10080677","8","0","0","0","10080679","23","10080684","7","0","10080678","10002","0"
"10080678","8","0","0","0","10080681","22","0","3","0","10080679","2","0"
"10080682","8","0","0","0","10080689","18","0","3","0","10080680","2","0"
"10080679","8","0","0","0","10080683","21","0","7","0","10080681","10003","0"
"10080683","8","0","0","0","10080680","19","0","7","0","10080682","10003","0"
"10080681","8","0","0","0","10080682","20","0","2","0","10080683","1","0"
"10080678","8","0","0","0","10080686","22","0","2","0","10080684","3","0"
"10080688","8","0","0","0","10080689","18","0","2","0","10080685","3","0"
"10080684","8","0","0","0","10080687","21","0","4","0","10080686","0","0"
"10080686","8","0","0","0","10080688","20","0","6","0","10080687","0","0"
"10080687","8","0","0","0","10080685","19","0","11","0","10080688","10001","0"
"10080680","8","0","0","10080685","10080690","17","0","7","0","10080689","10001","0"
"10080689","8","0","0","0","10080691","16","0","4","0","10080690","0","0"
"10080690","8","0","0","0","10080692","15","0","15","0","10080691","0","0"
"10080691","8","0","0","0","10080693","14","0","14","0","10080692","5","0"
"10080692","8","0","0","0","10080694","13","0","6","0","10080693","0","0"
"10080693","8","0","0","0","10080695","12","0","11","0","10080694","10001","0"
"10080694","8","0","0","0","10080696","11","0","2","0","10080695","2","0"
"10080695","8","0","0","0","10080180","10","0","4","0","10080696","0","0"
"10080183","8","0","0","0","10080840","6","0","4","0","10080697","0","0"
"10080192","8","0","0","0","10080699","72","0","14","0","10080698","4","0"
"10080698","8","0","0","0","10080700","71","0","4","0","10080699","0","0"
"10080699","8","0","0","0","10080701","70","0","2","0","10080700","1","0"
"10080700","8","0","0","0","10080702","69","0","7","0","10080701","10001","0"
"10080701","8","0","0","0","10080712","68","0","2","0","10080702","2","0"
"10080712","8","0","0","0","10080705","66","0","14","0","10080704","4","0"
"10080704","8","0","0","0","10080841","65","0","4","0","10080705","0","0"
"10080841","8","0","0","0","10080708","63","0","7","0","10080707","10001","0"
"10080707","8","0","0","0","10080713","62","0","2","0","10080708","2","0"
"10080713","8","0","0","0","10080711","60","0","14","0","10080710","3","0"
"10080710","8","0","0","0","10080714","59","10080715","11","0","10080711","10001","0"
"10080702","8","0","0","0","10080704","67","0","11","0","10080712","10001","0"
"10080708","8","0","0","0","10080710","61","0","12","0","10080713","0","0"
"10080711","8","0","0","0","10080717","58","0","3","0","10080714","1","0"
"10080711","8","0","0","0","10080716","58","0","4","0","10080715","0","0"
"10080715","8","0","0","0","10080719","57","0","2","0","10080716","2","0"
"10080714","8","0","0","0","10080718","57","0","12","0","10080717","0","0"
"10080717","8","0","0","0","10080720","56","0","14","0","10080718","4","0"
"10080716","8","0","0","0","10080720","56","0","3","0","10080719","3","0"
"10080718","8","0","0","10080719","10080721","55","0","4","0","10080720","0","0"
"10080720","8","0","0","0","10080722","54","0","5","0","10080721","0","0"
"10080721","8","0","0","0","10080723","53","0","3","0","10080722","1","0"
"10080722","8","0","0","0","10080724","52","0","16","0","10080723","10080723","0"
"10080723","8","0","0","0","10080725","51","0","14","0","10080724","2","0"
"10080724","8","0","0","0","10080726","50","0","7","0","10080725","10001","0"
"10080725","8","0","0","0","10080842","49","0","5","0","10080726","0","0"
"10080842","8","0","0","0","10080729","47","0","7","0","10080728","10002","0"
"10080728","8","0","0","0","10080730","46","0","2","0","10080729","2","0"
"10080729","8","0","0","0","10080731","45","0","4","0","10080730","0","0"
"10080730","8","0","0","0","10080732","44","0","14","0","10080731","3","0"
"10080731","8","0","0","0","10080733","43","0","6","0","10080732","0","0"
"10080732","8","0","0","0","10080734","42","0","3","0","10080733","1","0"
"10080733","8","0","0","0","10080735","41","0","7","0","10080734","10001","0"
"10080734","8","0","0","0","10080843","40","0","14","0","10080735","4","0"
"10080473","8","0","0","0","10080738","37","0","4","0","10080737","0","0"
"10080737","8","0","0","0","10080739","36","0","15","0","10080738","0","0"
"10080738","8","0","0","0","10080740","35","0","14","0","10080739","3","0"
"10080739","8","0","0","0","10080235","34","0","6","0","10080740","0","0"
"10080237","8","0","0","0","10080253","30","0","2","0","10080741","1","0"
"10080253","8","0","0","0","10080255","28","0","2","0","10080742","2","0"
"10080844","8","0","0","0","10080845","25","0","4","0","10080744","0","0"
"10080845","8","0","0","0","10080747","23","0","15","0","10080746","0","0"
"10080746","8","0","0","0","10080748","22","0","3","0","10080747","2","0"
"10080747","8","0","0","0","10080749","21","0","11","0","10080748","10001","0"
"10080748","8","0","0","0","10080750","20","0","4","0","10080749","0","0"
"10080749","8","0","0","0","10080751","19","0","5","0","10080750","0","0"
"10080750","8","0","0","0","10080752","18","0","2","0","10080751","2","0"
"10080751","8","0","0","0","10080753","17","0","7","0","10080752","10003","0"
"10080752","8","0","0","0","10080754","16","0","4","0","10080753","0","0"
"10080753","8","0","0","0","10080846","15","0","14","0","10080754","4","0"
"10080846","8","0","0","0","10080757","13","0","12","0","10080756","0","0"
"10080756","8","0","0","0","10080758","12","0","11","0","10080757","10001","0"
"10080757","8","0","0","0","10080759","11","0","2","0","10080758","3","0"
"10080758","8","0","0","0","10080760","10","10080761","4","0","10080759","0","0"
"10080759","8","0","0","0","10080762","9","0","2","0","10080760","1","0"
"10080759","8","0","0","0","10080763","9","0","2","0","10080761","3","0"
"10080760","8","0","0","0","10080766","8","0","2","0","10080762","3","0"
"10080761","8","0","0","0","10080764","8","0","6","0","10080763","0","0"
"10080763","8","0","0","0","10080765","7","0","14","0","10080764","5","0"
"10080764","8","0","0","10080766","10080767","6","0","7","0","10080765","10003","0"
"10080762","8","0","0","0","10080765","7","0","3","0","10080766","2","0"
"10080765","8","0","0","0","10080768","5","0","2","0","10080767","1","0"
"10080767","8","0","0","0","10080769","4","0","14","0","10080768","3","0"
"10080768","8","0","0","0","10080770","3","0","2","0","10080769","3","0"
"10080769","8","0","0","0","10080771","2","0","6","0","10080770","0","0"
"10080770","8","0","0","0","10080772","1","0","2","0","10080771","1","0"
"10080771","8","0","0","0","10080773","0","0","13","0","10080772","0","0"
"10080772","8","0","0","0","10080774","74","0","7","0","10080773","10001","0"
"10080773","8","0","0","0","10080775","73","0","5","0","10080774","0","0"
"10080774","8","0","0","0","10080776","72","0","14","0","10080775","4","0"
"10080775","8","0","0","0","10080777","71","0","6","0","10080776","0","0"
"10080776","8","0","0","0","10080778","70","0","12","0","10080777","0","0"
"10080777","8","0","0","0","10080779","69","0","3","0","10080778","2","0"
"10080778","8","0","0","0","10080780","68","10080783","4","0","10080779","0","0"
"10080779","8","0","0","0","10080781","67","0","7","0","10080780","10003","0"
"10080780","8","0","0","0","10080782","66","0","15","0","10080781","0","0"
"10080781","8","0","0","0","10080786","65","0","14","0","10080782","4","0"
"10080779","8","0","0","0","10080784","67","0","2","0","10080783","1","0"
"10080783","8","0","0","0","10080785","66","0","7","0","10080784","10001","0"
"10080784","8","0","0","0","10080786","65","0","6","0","10080785","0","0"
"10080782","8","0","0","10080785","10080787","64","0","11","0","10080786","10001","0"
"10080786","8","0","0","0","10080788","63","0","4","0","10080787","0","0"
"10080787","8","0","0","0","10080847","62","0","14","0","10080788","4","0"
"10080847","8","0","0","0","10080791","60","10080792","7","0","10080790","10001","0"
"10080790","8","0","0","0","10080794","59","0","7","0","10080791","10002","0"
"10080790","8","0","0","0","10080793","59","0","3","0","10080792","2","0"
"10080792","8","0","0","0","10080796","58","0","7","0","10080793","10003","0"
"10080791","8","0","0","0","10080795","58","0","3","0","10080794","3","0"
"10080794","8","0","0","0","10080797","57","0","2","0","10080795","3","0"
"10080793","8","0","0","0","10080798","57","0","3","0","10080796","3","0"
"10080795","8","0","0","0","10080803","56","0","12","0","10080797","0","0"
"10080796","8","0","0","0","10080799","56","0","4","0","10080798","0","0"
"10080798","8","0","0","0","10080800","55","0","7","0","10080799","10001","0"
"10080799","8","0","0","0","10080801","54","0","11","0","10080800","10001","0"
"10080800","8","0","0","10080802","10080804","53","0","6","0","10080801","0","0"
"10080803","8","0","0","0","10080801","54","0","4","0","10080802","0","0"
"10080797","8","0","0","0","10080802","55","0","2","0","10080803","2","0"
"10080801","8","0","0","0","10080805","52","0","7","0","10080804","10002","0"
"10080804","8","0","0","0","10080806","51","0","15","0","10080805","0","0"
"10080805","8","0","0","0","10080807","50","0","14","0","10080806","4","0"
"10080806","8","0","0","0","10080808","49","0","7","0","10080807","10002","0"
"10080807","8","0","0","0","10080809","48","0","4","0","10080808","0","0"
"10080808","8","0","0","0","10080810","47","0","2","0","10080809","1","0"
"10080809","8","0","0","0","10080811","46","0","3","0","10080810","3","0"
"10080810","8","0","0","0","10080812","45","0","14","0","10080811","6","0"
"10080811","8","0","0","0","10080813","44","0","12","0","10080812","0","0"
"10080812","8","0","0","0","10080814","43","0","11","0","10080813","10001","0"
"10080813","8","0","0","0","10080815","42","0","3","0","10080814","2","0"
"10080814","8","0","0","0","10080816","41","0","2","0","10080815","2","0"
"10080815","8","0","0","0","10080817","40","0","4","0","10080816","0","0"
"10080816","8","0","0","0","10080818","39","0","3","0","10080817","2","0"
"10080817","8","0","0","0","10080819","38","0","16","0","10080818","10080818","0"
"10080818","8","0","0","0","10080820","37","0","12","0","10080819","0","0"
"10080819","8","0","0","0","10080821","36","0","14","0","10080820","3","0"
"10080820","8","0","0","0","10080822","35","0","2","0","10080821","1","0"
"10080821","8","0","0","0","10080823","34","0","14","0","10080822","3","0"
"10080822","8","0","0","0","10080824","33","0","6","0","10080823","0","0"
"10080823","8","0","0","0","10080349","32","0","2","0","10080824","2","0"
"10080349","8","0","0","0","10080353","30","0","14","0","10080825","1","0"
"10080352","8","0","0","0","10080356","30","0","14","0","10080826","6","0"
"10080370","8","0","0","0","10080441","14","0","15","0","10080827","0","0"
"10080448","8","0","0","0","10080382","5","0","4","0","10080828","0","0"
"10080383","8","0","0","0","10080385","2","0","7","0","10080829","10003","0"
"10080597","8","0","0","0","10080599","62","0","14","0","10080830","3","0"
"10080850","8","0","0","0","10080614","52","0","11","0","10080831","10001","0"
"10080641","8","0","0","0","10080643","22","0","14","0","10080832","2","0"
"10080647","8","0","0","0","10080649","16","0","14","0","10080833","2","0"
"10080835","8","0","0","0","10080063","12","0","15","0","10080834","0","0"
