7fe392c3ec51551f93a3efdf6ded9e26f927123e45a6876c5f14403bf7a4325c,b08787f67523abdbfd0a7b21d609a3e48eeced614a88550840584c1b408d4869,4353bf4e65fdded804d59ff6ff1349ab5b297216f9e7125665282c2d723260f5,685d97e3a2f1e9b8a37b279d6259923e791b7a16e1dae6eb724d8d61a5b21c6e,e2215b8daf5af326361c90b46dc3289204c06dfc8e150b2ed810be4ec3a604be,36ecad8a95168c56b480537049e9b2134aea18d9c4308381bc7e1af0582351c7,6c01c1768eb8545fd60cf08174471997e9c3d1d897fc15a79ba34f0469391317,872bab05390244cb28dd8e05fd9d7fa1d12bd547f542bb61fbaf48edca97951e,87b9c108987a9826bdbae521717de758746d847726b81ea84f8e991b7d26d152,399013d25749ca1534fbf0266d984d14ce7a41046205f91681a4615d8f46de45,3c4130f59c208a315ec5d769a2fa061548fff86255b41f32633fa336dd838c0c,ae0e588cfc0a144f69036bb7f4d479d4f4894917c7b6ff32dd22af7a0816055c,feb1beb6c3dba348fd0b0c53a18e45eaa5c7a0027e466d41c0dc92b7e88d4f64,48d7f859500042bc0511b4fa3ff28ee60caa95314ca437a0f7e190bff0ebf9ff,03fa10cc5bf5b1802ef0a05dea1e5eea800ac6139a71194e45c1a442aca8d97f,47adcf9616cca0f82a0ab21d8c6d6c9b183316e47b18df23fa1b4f01c5296740,0f63418eac1eb9d33fee6f77ae336adad2140c16cc35199206e456bb8e71d451,f6c42658d24aee42215a1638ebbdc9c55ac8f9897b112a3c5e888eb1bd6850f5,725a4a7550da9274644064eb93f9946441ded2cdb6e4e65f0d05fc761b84d539,f1337d9f5a504b4832283064a505e2e31d1ac35a347544300ffd9c773f47964b,cf70b1b41dffb87941910121a2e31235a868a1aa8e177c8583a9d7803a664334,1cae12ea5a96fdd7b2f21244984d05a742dd1318d2ec1491a46915f64e16a302,0467d8ce75b787fa825e7bcda3e45b83d6a4e1291f9abbbeda6401fa5f857815,f4818c09b0bf8f967a79806220d03136c18cd5c1455e3c84e36eeb86ddfa2f06,379d4420d692d28db3c007777a0de7c4d71f155cff5c2b87048e4bffc31f7486,e379d42294062f9c29d78400703db89c7aa2e40b7209720bd4735877b0dd6be1,91b20574e1dc392fda0ad359106f1a0b30c68e941273eb77b4d7eed07b2d96ff,ff48ad67fd2abab96363cab5367f7e0140dccdfbb12b1b01c6424558027eba19,9be5f519687613d7ff1badc43fe3fc59622d478dfbece751ffac593c44463fae,51dcf157ece823ea82b589403f97a182a9dba9a1b1d395cb2a316e562c250bd7,ac691e0f21d192f560234aa3f8b08ea17d8fd0a6d96b711e316a335fda77e6b1,894625f46b08082df0ce75729a9dbf8967b4ee342cdeed0d63f04863580e3bd3,2a7a828afd3af4698959009e1b776060b9db5c67a09f278cb18ff05e2fdd325f,f4883609d557d1cea09bab0c66fbabd180e02b1654bfc7fad58a8052a9ce3d8f,08d9db203cc8b16ec9722d2c8fa8d2d5a18773f2fe1719d8da4f30484ef17a70,ae5caca4adf23e24bd02000db3c23b06936e40822f5dcbe88bed017d92012580,a7f21be03133ad29115f242e43aeb5c5735ac3d8992a02444457cdf1d825d5db,9e741720c88c1fb1ae81b347f127ff0cbe34cf08f28777c8c906db246a162097,16bb1d6fcf82e24634fb68310160a92444a6a92d45049d6070cbe7a4a210852c,0f7d648a2d2743463bd2db9c44eed1d2003b26fb17bdba60f4e51e8583803f4b,dbac046358b6e60c91107550cdc06f7df48635c8afc34560c4dccca0ebc4c6ab,55998257453f64b275e742aeaf076337633779297ec62511a8fe0ff8b6e8fcf1,d40b6fb12645c37a644b60faa20dd2e86c7b45b8820caca6f3596763a91ccfcc,835a410cb3f4f975312a7ee7b595cf1225ebe6fb422241de30d56ac00221e624
"bgm_M41","650030111","0","150","100190","0","10","0","650030112","0","101241","1","bgm_M41","0","0","11","bgm_M41","1","10","20030101","0","0","bgm_M41","bgm_M41","650030124","0","261","101241","650030113","92","650030111","10","0","0","101242","0","王城蘭德索爾 1-11","0","20030","0","20030111","bgm_M41","101243","90"
"bgm_M41","650030121","0","150","100200","0","10","0","650030122","0","101241","1","bgm_M41","0","0","12","bgm_M41","1","10","20030101","0","0","bgm_M41","bgm_M41","650030125","0","440","101241","650030123","90","650030112","10","0","0","101242","0","王城蘭德索爾 1-12","0","20030","0","20030112","bgm_M41","101243","90"
"bgm_M41","650030131","0","150","100590","0","10","0","650030132","0","101241","1","bgm_M41","0","0","13","bgm_M41","1","10","20030101","0","0","bgm_M41","bgm_M41","650030126","0","350","101241","650030133","-87","650030113","10","0","0","101242","0","王城蘭德索爾 1-13","0","20030","0","20030113","bgm_M41","101243","90"
"bgm_M41","650030141","0","150","100190","0","10","0","650030142","0","101241","1","bgm_M41","0","0","14","bgm_M41","1","10","20030101","0","0","bgm_M41","bgm_M41","650030127","0","526","101241","650030143","-117","650030114","10","0","0","101242","0","王城蘭德索爾 1-14","0","20030","0","20030114","bgm_M41","101243","90"
"bgm_M41","650030151","0","150","100200","0","10","0","650030152","0","101241","1","bgm_M41","0","0","15","bgm_M41","1","10","20030101","0","0","bgm_M41","bgm_M41","650030123","0","700","101241","650030153","-162","650030115","10","0","0","101242","0","王城蘭德索爾 1-15","0","20030","0","20030115","bgm_M41","101243","90"
"bgm_M41","650030161","0","240","100190","0","16","0","650030162","0","102364","1","bgm_M41","31014","0","16","bgm_M41","2","10","20030201","0","1","bgm_M41","bgm_M41","650030121","0","-520","102361","650030163","-73","650030116","16","2","54","102362","0","王城蘭德索爾 1-1","5","20030","0","20030201","bgm_M41","102363","90"
"bgm_M41","650030171","0","240","100590","0","16","0","650030172","0","102364","1","bgm_M41","31037","0","17","bgm_M41","2","10","20030201","0","1","bgm_M41","bgm_M41","650030121","0","-310","102361","650030173","60","650030117","16","2","54","102362","0","王城蘭德索爾 1-2","5","20030","0","20030202","bgm_M41","102363","90"
"bgm_M41","650030181","0","270","100200","0","18","0","650030182","0","102364","1","bgm_M41","31014","0","18","bgm_M41","2","10","20030201","0","1","bgm_M41","bgm_M41","650030121","0","-129","102361","650030183","-189","650030118","18","2","54","102362","0","王城蘭德索爾 1-3","5","20030","0","20030203","bgm_M41","102363","90"
"bgm_M41","650030191","0","270","100590","0","18","0","650030192","0","102364","1","bgm_M41","31037","0","19","bgm_M41","2","10","20030201","0","1","bgm_M41","bgm_M41","650030121","0","98","102361","650030193","-128","650030119","18","2","54","102362","0","王城蘭德索爾 1-4","5","20030","0","20030204","bgm_M41","102363","90"
"bgm_M41","650030201","0","300","100190","0","20","0","650030202","0","102364","1","bgm_M41","31014","0","20","bgm_M41","2","10","20030201","0","1","bgm_M41","bgm_M41","650030121","0","273","102361","650030203","61","650030120","20","2","54","102362","0","王城蘭德索爾 1-5","5","20030","0","20030205","bgm_M41","102363","90"
"bgm_M41","650031011","0","120","100570","0","8","0","650031012","0","102651","1","bgm_M41","0","0","1","bgm_M41","1","8","20031101","0","0","bgm_M41","bgm_M41","650031124","0","-739","102651","650031013","-180","650031101","8","0","0","102652","0","名媛初登夢想秘境會場 1-1","0","20031","0","20031101","bgm_M41","102653","90"
"bgm_M41","650031021","0","120","100130","0","8","0","650031022","0","102651","1","bgm_M41","0","0","2","bgm_M41","1","8","20031101","0","0","bgm_M41","bgm_M41","650031125","0","-641","102651","650031023","-2","650031102","8","0","0","102652","0","名媛初登夢想秘境會場 1-2","0","20031","0","20031102","bgm_M41","102653","90"
"bgm_M41","650031031","0","120","100570","0","8","0","650031032","0","102651","1","bgm_M41","0","0","3","bgm_M41","1","8","20031101","0","0","bgm_M41","bgm_M41","650031126","0","-523","102651","650031033","123","650031103","8","0","0","102652","0","名媛初登夢想秘境會場 1-3","0","20031","0","20031103","bgm_M41","102653","90"
"bgm_M41","650031041","0","120","100660","0","8","0","650031042","0","102651","1","bgm_M41","0","0","4","bgm_M41","1","8","20031101","0","0","bgm_M41","bgm_M41","650031127","0","-390","102651","650031043","47","650031104","8","0","0","102652","0","名媛初登夢想秘境會場 1-4","0","20031","0","20031104","bgm_M41","102653","90"
"bgm_M41","650031051","0","120","100570","0","8","0","650031052","0","102651","1","bgm_M41","0","0","5","bgm_M41","1","8","20031101","0","0","bgm_M41","bgm_M41","650031123","0","-466","102651","650031053","-175","650031105","8","0","0","102652","0","名媛初登夢想秘境會場 1-5","0","20031","0","20031105","bgm_M41","102653","90"
"bgm_M41","650031061","0","135","100660","0","9","0","650031062","0","102651","1","bgm_M41","0","0","6","bgm_M41","1","9","20031101","0","0","bgm_M41","bgm_M41","650031124","0","-249","102651","650031063","-176","650031106","9","0","0","102652","0","名媛初登夢想秘境會場 1-6","0","20031","0","20031106","bgm_M41","102653","90"
"bgm_M41","650031071","0","135","100660","0","9","0","650031072","0","102651","1","bgm_M41","0","0","7","bgm_M41","1","9","20031101","0","0","bgm_M41","bgm_M41","650031125","0","-156","102651","650031073","-69","650031107","9","0","0","102652","0","名媛初登夢想秘境會場 1-7","0","20031","0","20031107","bgm_M41","102653","90"
"bgm_M41","650031081","0","135","100310","0","9","0","650031082","0","102651","1","bgm_M41","0","0","8","bgm_M41","1","9","20031101","0","0","bgm_M41","bgm_M41","650031126","0","-246","102651","650031083","52","650031108","9","0","0","102652","0","名媛初登夢想秘境會場 1-8","0","20031","0","20031108","bgm_M41","102653","90"
"bgm_M41","650031091","0","135","100660","0","9","0","650031092","0","102651","1","bgm_M41","0","0","9","bgm_M41","1","9","20031101","0","0","bgm_M41","bgm_M41","650031127","0","-58","102651","650031093","48","650031109","9","0","0","102652","0","名媛初登夢想秘境會場 1-9","0","20031","0","20031109","bgm_M41","102653","90"
"bgm_M41","650031101","0","135","100660","0","9","0","650031102","0","102651","1","bgm_M41","0","0","10","bgm_M41","1","9","20031101","0","0","bgm_M41","bgm_M41","650031122","0","41","102651","650031103","-123","650031110","9","0","0","102652","0","名媛初登夢想秘境會場 1-10","0","20031","0","20031110","bgm_M41","102653","90"
"bgm_M41","650031111","0","150","100660","0","10","0","650031112","0","102651","1","bgm_M41","0","0","11","bgm_M41","1","10","20031101","0","0","bgm_M41","bgm_M41","650031124","0","194","102651","650031113","-175","650031111","10","0","0","102652","0","名媛初登夢想秘境會場 1-11","0","20031","0","20031111","bgm_M41","102653","90"
"bgm_M41","650031121","0","150","100310","0","10","0","650031122","0","102651","1","bgm_M41","0","0","12","bgm_M41","1","10","20031101","0","0","bgm_M41","bgm_M41","650031125","0","259","102651","650031123","29","650031112","10","0","0","102652","0","名媛初登夢想秘境會場 1-12","0","20031","0","20031112","bgm_M41","102653","90"
"bgm_M41","650031131","0","150","100570","0","10","0","650031132","0","102651","1","bgm_M41","0","0","13","bgm_M41","1","10","20031101","0","0","bgm_M41","bgm_M41","650031126","0","420","102651","650031133","47","650031113","10","0","0","102652","0","名媛初登夢想秘境會場 1-13","0","20031","0","20031113","bgm_M41","102653","90"
"bgm_M41","650031141","0","150","100660","0","10","0","650031142","0","102651","1","bgm_M41","0","0","14","bgm_M41","1","10","20031101","0","0","bgm_M41","bgm_M41","650031127","0","423","102651","650031143","-188","650031114","10","0","0","102652","0","名媛初登夢想秘境會場 1-14","0","20031","0","20031114","bgm_M41","102653","90"
"bgm_M41","650031151","0","150","100660","0","10","0","650031152","0","102651","1","bgm_M41","0","0","15","bgm_M41","1","10","20031101","0","0","bgm_M41","bgm_M41","650031123","0","548","102651","650031153","-97","650031115","10","0","0","102652","0","名媛初登夢想秘境會場 1-15","0","20031","0","20031115","bgm_M41","102653","90"
"bgm_M41","650031161","0","240","100660","0","16","0","650031162","0","101361","1","bgm_M41","31146","0","16","bgm_M41","2","10","20031201","0","1","bgm_M41","bgm_M41","650031121","0","-493","101361","650031163","99","650031116","16","2","54","101362","0","名媛初登夢想秘境會場 1-1","5","20031","0","20031201","bgm_M41","101363","90"
"bgm_M41","650031171","0","240","100570","0","16","0","650031172","0","101361","1","bgm_M41","31048","0","17","bgm_M41","2","10","20031201","0","1","bgm_M41","bgm_M41","650031121","0","-294","101361","650031173","60","650031117","16","2","54","101362","0","名媛初登夢想秘境會場 1-2","5","20031","0","20031202","bgm_M41","101363","90"
"bgm_M41","650031181","0","270","100660","0","18","0","650031182","0","101361","1","bgm_M41","31146","0","18","bgm_M41","2","10","20031201","0","1","bgm_M41","bgm_M41","650031121","0","-230","101361","650031183","-157","650031118","18","2","54","101362","0","名媛初登夢想秘境會場 1-3","5","20031","0","20031203","bgm_M41","101363","90"
"bgm_M41","650031191","0","270","100570","0","18","0","650031192","0","101361","1","bgm_M41","31048","0","19","bgm_M41","2","10","20031201","0","1","bgm_M41","bgm_M41","650031121","0","67","101361","650031193","-200","650031119","18","2","54","101362","0","名媛初登夢想秘境會場 1-4","5","20031","0","20031204","bgm_M41","101363","90"
"bgm_M41","650031201","0","300","100660","0","20","0","650031202","0","101361","1","bgm_M41","31146","0","20","bgm_M41","2","10","20031201","0","1","bgm_M41","bgm_M41","650031121","0","219","101361","650031203","-17","650031120","20","2","54","101362","0","名媛初登夢想秘境會場 1-5","5","20031","0","20031205","bgm_M41","101363","90"
"bgm_M41","650032011","0","120","100200","0","8","0","650032012","0","102661","1","bgm_M41","0","0","1","bgm_M41","1","8","20032101","0","0","bgm_M41","bgm_M41","650032124","0","-897","102661","650032013","-115","650032101","8","0","0","102662","0","港小鎮‧大間 1-1","0","20032","0","20032101","bgm_M41","102663","90"
"bgm_M41","650032021","0","120","100190","0","8","0","650032022","0","102661","1","bgm_M41","0","0","2","bgm_M41","1","8","20032101","0","0","bgm_M41","bgm_M41","650032125","0","-700","102661","650032023","-88","650032102","8","0","0","102662","0","港小鎮‧大間 1-2","0","20032","0","20032102","bgm_M41","102663","90"
"bgm_M41","650032031","0","120","100590","0","8","0","650032032","0","102661","1","bgm_M41","0","0","3","bgm_M41","1","8","20032101","0","0","bgm_M41","bgm_M41","650032126","0","-762","102661","650032033","124","650032103","8","0","0","102662","0","港小鎮‧大間 1-3","0","20032","0","20032103","bgm_M41","102663","90"
"bgm_M41","650032041","0","120","100200","0","8","0","650032042","0","102661","1","bgm_M41","0","0","4","bgm_M41","1","8","20032101","0","0","bgm_M41","bgm_M41","650032127","0","-576","102661","650032043","96","650032104","8","0","0","102662","0","港小鎮‧大間 1-4","0","20032","0","20032104","bgm_M41","102663","90"
"bgm_M41","650032051","0","120","100190","0","8","0","650032052","0","102661","1","bgm_M41","0","0","5","bgm_M41","1","8","20032101","0","0","bgm_M41","bgm_M41","650032123","0","-468","102661","650032053","-99","650032105","8","0","0","102662","0","港小鎮‧大間 1-5","0","20032","0","20032105","bgm_M41","102663","90"
"bgm_M41","650032061","0","135","100200","0","9","0","650032062","0","102661","1","bgm_M41","0","0","6","bgm_M41","1","9","20032101","0","0","bgm_M41","bgm_M41","650032124","0","-334","102661","650032063","33","650032106","9","0","0","102662","0","港小鎮‧大間 1-6","0","20032","0","20032106","bgm_M41","102663","90"
"bgm_M41","650032071","0","135","100190","0","9","0","650032072","0","102661","1","bgm_M41","0","0","7","bgm_M41","1","9","20032101","0","0","bgm_M41","bgm_M41","650032125","0","-155","102661","650032073","99","650032107","9","0","0","102662","0","港小鎮‧大間 1-7","0","20032","0","20032107","bgm_M41","102663","90"
"bgm_M41","650032081","0","135","100200","0","9","0","650032082","0","102661","1","bgm_M41","0","0","8","bgm_M41","1","9","20032101","0","0","bgm_M41","bgm_M41","650032126","0","-54","102661","650032083","-103","650032108","9","0","0","102662","0","港小鎮‧大間 1-8","0","20032","0","20032108","bgm_M41","102663","90"
"bgm_M41","650032091","0","135","100670","0","9","0","650032092","0","102671","1","bgm_M41","0","0","9","bgm_M41","1","9","20032101","0","0","bgm_M41","bgm_M41","650032127","0","129","102671","650032093","-109","650032109","9","0","0","102672","0","港小鎮‧大間 1-9","0","20032","0","20032109","bgm_M41","102673","90"
"bgm_M41","650032101","0","135","100180","0","9","0","650032102","0","100581","1","bgm_M41","0","0","10","bgm_M41","1","9","20032101","0","0","bgm_M41","bgm_M41","650032122","0","42","100581","650032103","102","650032110","9","0","0","100582","0","港小鎮‧大間 1-10","0","20032","0","20032110","bgm_M41","100583","90"
"bgm_M41","650032111","0","150","100670","0","10","0","650032112","0","102671","1","bgm_M41","0","0","11","bgm_M41","1","10","20032101","0","0","bgm_M41","bgm_M41","650032124","0","235","102671","650032113","84","650032111","10","0","0","102672","0","港小鎮‧大間 1-11","0","20032","0","20032111","bgm_M41","102673","90"
"bgm_M41","650032121","0","150","100080","0","10","0","650032122","0","100581","1","bgm_M41","0","0","12","bgm_M41","1","10","20032101","0","0","bgm_M41","bgm_M41","650032125","0","439","100581","650032123","108","650032112","10","0","0","100582","0","港小鎮‧大間 1-12","0","20032","0","20032112","bgm_M41","100583","90"
"bgm_M41","650032131","0","150","100670","0","10","0","650032132","0","102671","1","bgm_M41","0","0","13","bgm_M41","1","10","20032101","0","0","bgm_M41","bgm_M41","650032126","0","339","102671","650032133","-79","650032113","10","0","0","102672","0","港小鎮‧大間 1-13","0","20032","0","20032113","bgm_M41","102673","90"
"bgm_M41","650032141","0","150","100180","0","10","0","650032142","0","100581","1","bgm_M41","0","0","14","bgm_M41","1","10","20032101","0","0","bgm_M41","bgm_M41","650032127","0","542","100581","650032143","-114","650032114","10","0","0","100582","0","港小鎮‧大間 1-14","0","20032","0","20032114","bgm_M41","100583","90"
"bgm_M41","650032151","0","150","100670","0","10","0","650032152","0","102671","1","bgm_M41","0","0","15","bgm_M41","1","10","20032101","0","0","bgm_M41","bgm_M41","650032123","0","679","102671","650032153","19","650032115","10","0","0","102672","0","港小鎮‧大間 1-15","0","20032","0","20032115","bgm_M41","102673","90"
"bgm_M41","650032161","0","240","100200","0","16","0","650032162","0","102681","1","bgm_M41","31147","0","16","bgm_M41","2","10","20032201","0","1","bgm_M41","bgm_M41","650032121","0","-528","102681","650032163","4","650032116","16","2","54","102682","0","港小鎮‧大間 1-1","5","20032","0","20032201","bgm_M41","102683","90"
"bgm_M41","650032171","0","240","100190","0","16","0","650032172","0","102681","1","bgm_M41","31060","0","17","bgm_M41","2","10","20032201","0","1","bgm_M41","bgm_M41","650032121","0","-318","102681","650032173","67","650032117","16","2","54","102682","0","港小鎮‧大間 1-2","5","20032","0","20032202","bgm_M41","102683","90"
"bgm_M41","650032181","0","270","100670","0","18","0","650032182","0","102691","1","bgm_M41","31147","0","18","bgm_M41","2","10","20032201","0","1","bgm_M41","bgm_M41","650032121","0","-256","102691","650032183","-181","650032118","18","2","54","102692","0","港小鎮‧大間 1-3","5","20032","0","20032203","bgm_M41","102693","90"
"bgm_M41","650032191","0","270","100180","0","18","0","650032192","0","102691","1","bgm_M41","31060","0","19","bgm_M41","2","10","20032201","0","1","bgm_M41","bgm_M41","650032121","0","128","102691","650032193","-164","650032119","18","2","54","102692","0","港小鎮‧大間 1-4","5","20032","0","20032204","bgm_M41","102693","90"
"bgm_M41","650032201","0","300","100670","0","20","0","650032202","0","102691","1","bgm_M41","31147","0","20","bgm_M41","2","10","20032201","0","1","bgm_M41","bgm_M41","650032121","0","260","102691","650032203","51","650032120","20","2","54","102692","0","港小鎮‧大間 1-5","5","20032","0","20032205","bgm_M41","102693","90"
"bgm_M41","650033011","0","120","100050","0","8","0","650033012","0","100065","1","bgm_M41","0","0","1","bgm_M41","1","8","20033101","0","0","bgm_M41","bgm_M41","650033124","0","-774","100065","650033013","76","650033101","8","0","0","100066","0","蘭德索爾近郊 1-1","0","20033","0","20033101","bgm_M41","100067","90"
"bgm_M41","650033021","0","120","100040","0","8","0","650033022","0","100091","1","bgm_M41","0","0","2","bgm_M41","1","8","20033101","0","0","bgm_M41","bgm_M41","650033125","0","-731","100091","650033023","-157","650033102","8","0","0","100092","0","蘭德索爾近郊 1-2","0","20033","0","20033102","bgm_M41","100093","90"
"bgm_M41","650033031","0","120","100010","0","8","0","650033032","0","100065","1","bgm_M41","0","0","3","bgm_M41","1","8","20033101","0","0","bgm_M41","bgm_M41","650033126","0","-550","100065","650033033","-154","650033103","8","0","0","100066","0","蘭德索爾近郊 1-3","0","20033","0","20033103","bgm_M41","100067","90"
"bgm_M41","650033041","0","120","100050","0","8","0","650033042","0","100065","1","bgm_M41","0","0","4","bgm_M41","1","8","20033101","0","0","bgm_M41","bgm_M41","650033127","0","-455","100065","650033043","12","650033104","8","0","0","100066","0","蘭德索爾近郊 1-4","0","20033","0","20033104","bgm_M41","100067","90"
"bgm_M41","650033051","0","120","100020","0","8","0","650033052","0","100021","1","bgm_M41","0","0","5","bgm_M41","1","8","20033101","0","0","bgm_M41","bgm_M41","650033123","0","-264","100021","650033053","39","650033105","8","0","0","100022","0","蘭德索爾近郊 1-5","0","20033","0","20033105","bgm_M41","100023","90"
"bgm_M41","650033061","0","135","100040","0","9","0","650033062","0","100091","1","bgm_M41","0","0","6","bgm_M41","1","9","20033101","0","0","bgm_M41","bgm_M41","650033124","0","-163","100091","650033063","-144","650033106","9","0","0","100092","0","蘭德索爾近郊 1-6","0","20033","0","20033106","bgm_M41","100093","90"
"bgm_M41","650033071","0","135","100050","0","9","0","650033072","0","100065","1","bgm_M41","0","0","7","bgm_M41","1","9","20033101","0","0","bgm_M41","bgm_M41","650033125","0","-67","100065","650033073","40","650033107","9","0","0","100066","0","蘭德索爾近郊 1-7","0","20033","0","20033107","bgm_M41","100067","90"
"bgm_M41","650033081","0","135","100010","0","9","0","650033082","0","100065","1","bgm_M41","0","0","8","bgm_M41","1","9","20033101","0","0","bgm_M41","bgm_M41","650033126","0","98","100065","650033083","-3","650033108","9","0","0","100066","0","蘭德索爾近郊 1-8","0","20033","0","20033108","bgm_M41","100067","90"
"bgm_M41","650033091","0","135","100020","0","9","0","650033092","0","100021","1","bgm_M41","0","0","9","bgm_M41","1","9","20033101","0","0","bgm_M41","bgm_M41","650033127","0","6","100021","650033093","-178","650033109","9","0","0","100022","0","蘭德索爾近郊 1-9","0","20033","0","20033109","bgm_M41","100023","90"
"bgm_M41","650033101","0","135","100050","0","9","0","650033102","0","100065","1","bgm_M41","0","0","10","bgm_M41","1","9","20033101","0","0","bgm_M41","bgm_M41","650033122","0","241","100065","650033103","-200","650033110","9","0","0","100066","0","蘭德索爾近郊 1-10","0","20033","0","20033110","bgm_M41","100067","90"
"bgm_M41","650033111","0","150","100010","0","10","0","650033112","0","100065","1","bgm_M41","0","0","11","bgm_M41","1","10","20033101","0","0","bgm_M41","bgm_M41","650033124","0","399","100065","650033113","-67","650033111","10","0","0","100066","0","蘭德索爾近郊 1-11","0","20033","0","20033111","bgm_M41","100067","90"
"bgm_M41","650033121","0","150","100050","0","10","0","650033122","0","100065","1","bgm_M41","0","0","12","bgm_M41","1","10","20033101","0","0","bgm_M41","bgm_M41","650033125","0","510","100065","650033123","-186","650033112","10","0","0","100066","0","蘭德索爾近郊 1-12","0","20033","0","20033112","bgm_M41","100067","90"
"bgm_M41","650033131","0","150","100040","0","10","0","650033132","0","100091","1","bgm_M41","0","0","13","bgm_M41","1","10","20033101","0","0","bgm_M41","bgm_M41","650033126","0","573","100091","650033133","34","650033113","10","0","0","100092","0","蘭德索爾近郊 1-13","0","20033","0","20033113","bgm_M41","100093","90"
"bgm_M41","650033141","0","150","100040","0","10","0","650033142","0","100091","1","bgm_M41","0","0","14","bgm_M41","1","10","20033101","0","0","bgm_M41","bgm_M41","650033127","0","672","100091","650033143","-171","650033114","10","0","0","100092","0","蘭德索爾近郊 1-14","0","20033","0","20033114","bgm_M41","100093","90"
"bgm_M41","650033151","0","150","100020","0","10","0","650033152","0","100021","1","bgm_M41","0","0","15","bgm_M41","1","10","20033101","0","0","bgm_M41","bgm_M41","650033123","0","794","100021","650033153","-26","650033115","10","0","0","100022","0","蘭德索爾近郊 1-15","0","20033","0","20033115","bgm_M41","100023","90"
"bgm_M41","650033161","0","240","100050","0","16","0","650033162","0","100431","1","bgm_M41","31156","0","16","bgm_M41","2","10","20033201","0","1","bgm_M41","bgm_M41","650033121","0","-490","100431","650033163","-90","650033116","16","2","54","100432","0","蘭德索爾近郊 1-1","5","20033","0","20033201","bgm_M41","100433","90"
"bgm_M41","650033171","0","240","100020","0","16","0","650033172","0","100691","1","bgm_M41","31003","0","17","bgm_M41","2","10","20033201","0","1","bgm_M41","bgm_M41","650033121","0","-279","100691","650033173","66","650033117","16","2","54","100692","0","蘭德索爾近郊 1-2","5","20033","0","20033202","bgm_M41","100693","90"
"bgm_M41","650033181","0","270","100010","0","18","0","650033182","0","100431","1","bgm_M41","31156","0","18","bgm_M41","2","10","20033201","0","1","bgm_M41","bgm_M41","650033121","0","-158","100431","650033183","-180","650033118","18","2","54","100432","0","蘭德索爾近郊 1-3","5","20033","0","20033203","bgm_M41","100433","90"
"bgm_M41","650033191","0","270","100050","0","18","0","650033192","0","100911","1","bgm_M41","31003","0","19","bgm_M41","2","10","20033201","0","1","bgm_M41","bgm_M41","650033121","0","84","100911","650033193","-184","650033119","18","2","54","100912","0","蘭德索爾近郊 1-4","5","20033","0","20033204","bgm_M41","100913","90"
"bgm_M41","650033201","0","300","100040","0","20","0","650033202","0","100891","1","bgm_M41","31156","0","20","bgm_M41","2","10","20033201","0","1","bgm_M41","bgm_M41","650033121","0","247","100891","650033203","7","650033120","20","2","54","100892","0","蘭德索爾近郊 1-5","5","20033","0","20033205","bgm_M41","100893","90"
"bgm_M41","650034011","0","120","100030","0","8","0","650034012","0","100091","1","bgm_M41","0","0","1","bgm_M41","1","8","20034101","0","0","bgm_M41","bgm_M41","650034124","0","-1237","100091","650034013","65","650034101","8","0","0","100092","0","精靈族之村　純淨的森林 1-1","0","20034","0","20034101","bgm_M41","100093","90"
"bgm_M41","650034021","0","120","100030","0","8","0","650034022","0","101621","1","bgm_M41","0","0","2","bgm_M41","1","8","20034101","0","0","bgm_M41","bgm_M41","650034125","0","-1098","101621","650034023","-56","650034102","8","0","0","101622","0","精靈族之村　純淨的森林 1-2","0","20034","0","20034102","bgm_M41","101623","90"
"bgm_M41","650034031","0","120","100040","0","8","0","650034032","0","100127","1","bgm_M41","0","0","3","bgm_M41","1","8","20034101","0","0","bgm_M41","bgm_M41","650034126","0","-955","100127","650034033","102","650034103","8","0","0","100128","0","精靈族之村　純淨的森林 1-3","0","20034","0","20034103","bgm_M41","100129","90"
"bgm_M41","650034041","0","120","100040","0","8","0","650034042","0","100041","1","bgm_M41","0","0","4","bgm_M41","1","8","20034101","0","0","bgm_M41","bgm_M41","650034127","0","-767","100041","650034043","43","650034104","8","0","0","100042","0","精靈族之村　純淨的森林 1-4","0","20034","0","20034104","bgm_M41","100043","90"
"bgm_M41","650034051","0","120","100050","0","8","0","650034052","0","100037","1","bgm_M41","0","0","5","bgm_M41","1","8","20034101","0","0","bgm_M41","bgm_M41","650034123","0","-578","100037","650034053","17","650034105","8","0","0","100038","0","精靈族之村　純淨的森林 1-5","0","20034","0","20034105","bgm_M41","100039","90"
"bgm_M41","650034061","0","135","100050","0","9","0","650034062","0","100127","1","bgm_M41","0","0","6","bgm_M41","1","9","20034101","0","0","bgm_M41","bgm_M41","650034124","0","-845","100127","650034063","-157","650034106","9","0","0","100128","0","精靈族之村　純淨的森林 1-6","0","20034","0","20034106","bgm_M41","100129","90"
"bgm_M41","650034071","0","135","100020","0","9","0","650034072","0","100021","1","bgm_M41","0","0","7","bgm_M41","1","9","20034101","0","0","bgm_M41","bgm_M41","650034125","0","-659","100021","650034073","-192","650034107","9","0","0","100022","0","精靈族之村　純淨的森林 1-7","0","20034","0","20034107","bgm_M41","100023","90"
"bgm_M41","650034081","0","135","100450","0","9","0","650034082","0","101621","1","bgm_M41","0","0","8","bgm_M41","1","9","20034101","0","0","bgm_M41","bgm_M41","650034126","0","-446","101621","650034083","-107","650034108","9","0","0","101622","0","精靈族之村　純淨的森林 1-8","0","20034","0","20034108","bgm_M41","101623","90"
