ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"60","0","1000","0","300000008","924103401","0","0","1","1000000000","0","0","450","0","500","0","0","0","1","0","0","0","303608","0","0","0","0","0","2000","熾焰巨獸龍","0","0","3000","2200","0","0","0","0","0","70","0","0","34000","0"
"100","0","0","0","300000009","924103402","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"42","0","2718","0","200000001","924110101","0","0","1","4980501","3220","0","322","0","3220","0","0","0","0","0","0","3220","251100","0","0","0","0","0","3220","岩龜暴君","0","0","1812","3220","0","0","0","0","0","0","0","0","448","3220"
"42","0","4349","0","200000001","924110102","0","0","1","7192161","3220","0","322","0","3220","0","0","0","0","0","0","3220","250800","0","0","0","0","0","3220","青藍魔像","0","0","725","3220","0","0","0","0","0","0","0","0","584","3220"
"42","0","3262","0","200000001","924110103","0","0","1","5081079","3220","0","322","0","3220","0","0","0","0","0","0","3220","251000","0","0","0","0","0","3220","生者劍士","0","0","1450","3220","0","0","0","0","0","0","0","0","1320","3220"
"42","0","3515","5","200000001","924110104","0","0","32","3571344","322","69","322","0","322","0","0","0","6","0","26","322","604701","0","0","0","0","0","322","純的闇影","0","0","3065","322","0","0","536","0","0","30","0","1","9512","322"
"67","0","1486","2","200000001","924110105","0","0","32","1696632","322","55","322","0","322","0","0","0","6","0","34","322","604001","0","0","0","0","0","322","碧的闇影","0","0","1469","322","0","0","1165","0","0","29","0","1","19788","322"
"42","0","1395","0","200000001","924110201","0","0","1","22556397","3220","0","322","0","3220","0","0","0","0","0","0","3220","252800","0","0","0","0","0","3220","獸人","0","0","1550","3220","0","0","0","0","0","0","0","0","14881","3220"
"42","0","2796","18","200000001","924110202","0","0","32","17387799","322","1580","322","0","322","0","203","0","5","0","6","322","613801","0","0","0","0","0","322","依里（天使）的闇影","0","0","1887","322","0","0","0","0","0","23","49844","1","0","322"
"42","0","1163","0","200000001","924110203","0","0","1","20658288","3220","0","322","0","3220","0","0","0","0","0","0","3220","254900","0","0","0","0","0","3220","洞窟蝙蝠","0","0","775","3220","0","0","0","0","0","0","43401","0","0","3220"
"42","0","585","17","200000001","924110204","0","0","32","15818933","322","45","322","0","322","0","2297","0","5","0","0","322","621101","0","0","0","0","0","322","凱留（超載）的闇影","0","0","458","322","0","0","0","0","0","24","86650","1","0","322"
"42","0","698","0","200000001","924110205","0","0","1","21396062","3220","0","322","0","3220","0","0","0","0","0","0","3220","256300","0","0","0","0","0","3220","搗蛋惡魔","0","0","465","3220","0","0","0","0","0","0","48307","0","0","3220"
"44","0","2333","0","200000001","924110301","0","0","1","36888016","3220","0","322","0","3220","0","0","0","0","0","0","3220","251300","0","0","0","0","0","3220","叢林護衛","0","0","933","3220","0","0","0","0","0","0","0","0","20133","3220"
"62","0","753","15","200000001","924110302","0","0","33","27415505","322","20","322","0","322","0","0","0","6","0","20","322","600101","0","0","0","0","0","322","日和的闇影","0","0","932","322","0","0","2271","0","0","59","0","1","96909","322"
"62","0","589","15","200000001","924110303","0","0","33","25630808","322","20","322","0","322","0","0","0","5","0","24","322","610901","0","0","0","0","0","322","琪愛兒的闇影","0","0","794","322","0","0","2424","0","0","50","0","1","87491","322"
"44","0","1400","0","200000001","924110304","0","0","1","34253046","3220","0","322","0","3220","0","0","0","0","0","0","3220","252100","0","0","0","0","0","3220","紅蕈菇","0","0","933","3220","0","0","0","0","0","0","0","0","59372","3220"
"44","0","2261","21","200000001","924110305","0","0","33","24350797","322","2850","322","0","322","0","510","0","5","0","3","322","615601","0","0","0","0","0","322","優衣（祭服）的闇影","0","0","1326","322","0","0","0","0","0","29","63137","1","0","322"
"60","0","800","0","300000008","924111101","0","0","1","80000000","600","0","100","0","1200","0","0","0","1","0","0","0","305705","0","0","0","0","0","1800","哥布林王者","0","0","2000","0","0","0","0","0","0","70","0","0","16000","0"
"100","0","0","0","300000009","924111102","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","1300","0","300000008","924111201","0","0","1","150000000","600","0","200","0","1200","0","0","0","1","0","0","0","305705","0","0","0","0","0","1800","哥布林王者","0","0","2600","0","0","0","0","0","0","70","0","0","40000","0"
"100","0","0","0","300000009","924111202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","1400","0","300000008","924111301","0","0","1","300000000","600","0","450","0","1200","0","0","0","1","0","0","0","305705","0","0","0","0","0","1800","哥布林王者","0","0","3200","0","0","0","0","0","0","70","0","0","80000","0"
"100","0","0","0","300000009","924111302","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","1400","0","300000008","924111401","0","0","1","1000000000","600","0","450","0","1200","0","0","0","1","0","0","0","305705","0","0","0","0","0","1800","哥布林王者","0","0","3200","0","0","0","0","0","0","70","0","0","80000","0"
"100","0","0","0","300000009","924111402","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924112101","0","0","1","80000000","1","0","100","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","2000","雷電","0","200","0","1600","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924112102","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","24000","0"
"60","0","1100","0","300000008","924112103","0","0","1","1600000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｂ","0","0","1350","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924112104","0","0","1","700000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｃ","0","0","650","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924112105","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924112201","0","0","1","150000000","1","0","200","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","2000","雷電","0","200","0","1600","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924112202","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","1200","0","300000008","924112203","0","0","1","1800000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｂ","0","0","1600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924112204","0","0","1","900000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｃ","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924112205","0","0","1","1000000000","225","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924112301","0","0","1","300000000","1","0","450","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","2000","雷電","0","200","0","1600","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924112302","0","0","1","2000000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","64000","0"
"60","0","1400","0","300000008","924112303","0","0","1","2400000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｂ","0","0","1800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924112304","0","0","1","1600000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｃ","0","0","1000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924112305","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924112401","0","0","1","1000000000","1","0","450","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","2000","雷電","0","200","0","1600","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924112402","0","0","1","2000000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","64000","0"
"60","0","1400","0","300000008","924112403","0","0","1","2400000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｂ","0","0","1800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924112404","0","0","1","1600000","0","0","450","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電Ｃ","0","0","1000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924112405","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924113101","0","0","1","80000000","0","0","100","0","25000","0","0","0","1","0","0","0","319203","0","0","0","0","0","25000","花夫人","0","0","500","25000","0","0","0","0","0","130","12000","0","0","0"
"100","0","0","0","300000009","924113102","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","550","0","300000008","924113201","0","0","1","150000000","0","0","200","0","25000","0","0","0","1","0","0","0","319203","0","0","0","0","0","25000","花夫人","0","0","550","25000","0","0","0","0","0","130","20000","0","0","0"
"100","0","0","0","300000009","924113202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924113301","0","0","1","300000000","0","0","450","0","25000","0","0","0","1","0","0","0","319203","0","0","0","0","0","25000","花夫人","0","0","600","25000","0","0","0","0","0","130","30000","0","0","0"
"100","0","0","0","300000009","924113302","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924113401","0","0","1","1000000000","0","0","450","0","25000","0","0","0","1","0","0","0","319203","0","0","0","0","0","25000","花夫人","0","0","600","25000","0","0","0","0","0","130","30000","0","0","0"
"100","0","0","0","300000009","924113402","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"42","0","2265","0","200000001","924120101","0","0","1","6227142","3250","0","325","0","3250","0","0","0","0","0","0","3250","252900","0","0","0","0","0","3250","高等獸人","0","0","906","3250","0","0","0","0","0","0","0","0","856","3250"
"42","0","1812","0","200000001","924120102","0","0","1","5764596","3250","0","325","0","3250","0","0","0","0","0","0","3250","251600","0","0","0","0","0","3250","狂野角鹿","0","0","1208","3250","0","0","0","0","0","0","0","0","887","3250"
"42","0","1812","0","200000001","924120103","0","0","1","5722491","3250","0","325","0","3250","0","0","0","0","0","0","3250","253100","0","0","0","0","0","3250","綠葉野豬","0","0","1208","3250","0","0","0","0","0","0","0","0","1011","3250"
"42","0","3031","20","200000001","924120104","0","0","32","2952429","325","207","325","0","325","0","120","0","5","0","12","325","609501","0","0","0","0","0","325","空花（大江戶）的闇影","0","0","2191","325","0","0","0","0","0","19","4634","1","0","325"
"65","0","702","0","200000001","924120105","0","0","32","1307451","325","30","325","0","325","0","0","0","5","0","5","325","610701","0","0","0","0","0","325","碧（插班生）的闇影","0","0","545","325","0","0","1893","0","0","33","0","1","10426","325"
"42","0","1137","0","200000001","924120201","0","0","1","23528358","3250","0","325","0","3250","0","0","0","0","0","0","3250","250400","0","0","0","0","0","3250","海獅怪","0","0","758","3250","0","0","0","0","0","0","0","0","10873","3250"
"42","0","909","0","200000001","924120202","0","0","1","24667394","3250","0","325","0","3250","0","0","0","0","0","0","3250","252000","0","0","0","0","0","3250","多倫多獸","0","0","606","3250","0","0","0","0","0","0","0","0","11387","3250"
"42","0","909","0","200000001","924120203","0","0","1","23400621","3250","0","325","0","3250","0","0","0","0","0","0","3250","250900","0","0","0","0","0","3250","生者戰士像","0","0","909","3250","0","0","0","0","0","0","0","0","12021","3250"
"42","0","998","4","200000001","924120204","0","0","32","20901298","325","44","325","0","325","0","0","0","6","0","113","325","600701","0","0","0","0","0","325","宮子的闇影","0","0","1619","325","0","0","281","0","0","18","0","1","25995","325"
"42","0","435","2","200000001","924120205","0","0","32","18509966","325","30","325","0","325","0","0","0","6","0","3","325","605101","0","0","0","0","0","325","深月的闇影","0","0","450","325","0","0","1717","0","0","35","0","1","52985","325"
"42","0","455","0","200000001","924120301","0","0","1","23212921","3250","0","325","0","3250","0","0","0","0","0","0","3250","250700","0","0","0","0","0","3250","魔像","0","0","1212","3250","0","0","0","0","0","0","0","0","9199","3250"
"42","0","682","0","200000001","924120302","0","0","1","22682983","3250","0","325","0","3250","0","0","0","0","0","0","3250","251200","0","0","0","0","0","3250","哥布林護衛","0","0","758","3250","0","0","0","0","0","0","0","0","10750","3250"
"42","0","458","0","200000001","924120303","0","0","32","15965801","325","35","325","0","325","0","0","0","5","0","13","325","616901","0","0","0","0","0","325","美冬（工作服）的闇影","0","0","556","325","0","0","1287","0","0","29","0","1","36638","325"
"42","0","1426","4","200000001","924120304","0","0","32","18519180","325","2600","325","0","325","0","0","0","6","0","43","325","602601","0","0","0","0","0","325","鈴的闇影","0","0","1080","325","0","0","190","0","0","28","0","1","22348","325"
"42","0","1090","18","200000001","924120305","0","0","32","17096065","325","2690","325","0","325","0","198","0","6","0","6","325","600201","0","0","0","0","0","325","優衣的闇影","0","0","954","325","0","0","0","0","0","22","29780","1","0","325"
"60","0","500","0","300000008","924121101","0","0","1","80000000","5000","0","100","0","0","0","0","0","1","0","0","0","302106","0","0","0","0","0","700","飛龍","0","0","1000","900","0","0","0","0","0","50","0","0","16000","0"
"100","0","0","0","300000009","924121102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","700","0","300000008","924121201","0","0","1","150000000","5000","0","200","0","0","0","0","0","1","0","0","0","302106","0","0","0","0","0","700","飛龍","0","0","1400","900","0","0","0","0","0","50","0","0","25000","0"
"100","0","0","0","300000009","924121202","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924121301","0","0","1","300000000","5000","0","450","0","0","0","0","0","1","0","0","0","302106","0","0","0","0","0","700","飛龍","0","0","1500","900","0","0","0","0","0","50","0","0","40000","0"
"100","0","0","0","300000009","924121302","0","0","1","1000000000","320","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","550","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924121401","0","0","1","1000000000","5000","0","450","0","0","0","0","0","1","0","0","0","302106","0","0","0","0","0","700","飛龍","0","0","1500","900","0","0","0","0","0","50","0","0","40000","0"
"100","0","0","0","300000009","924121402","0","0","1","1000000000","320","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","550","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924122101","0","0","1","80000000","1","0","100","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924122102","0","0","1","500000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","20000","0"
"60","0","500","0","300000008","924122103","0","0","1","2000000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｂ","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"60","0","150","0","300000008","924122104","0","0","1","1800000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｃ","0","0","150","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924122105","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924122201","0","0","1","150000000","1","0","200","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924122202","0","0","1","1000000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","30000","0"
"60","0","600","0","300000008","924122203","0","0","1","2800000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｂ","0","0","750","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924122204","0","0","1","2400000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｃ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924122205","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924122301","0","0","1","300000000","1","0","450","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924122302","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","750","0","300000008","924122303","0","0","1","4200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｂ","0","0","750","0","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924122304","0","0","1","3200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｃ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924122305","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924122401","0","0","1","1000000000","1","0","450","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924122402","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ａ","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","750","0","300000008","924122403","0","0","1","4200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｂ","0","0","750","0","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924122404","0","0","1","3200000","0","0","450","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜Ｃ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924122405","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924123101","0","0","1","80000000","0","0","100","0","400","0","0","0","1","0","0","0","309202","0","0","0","0","0","800","蒼天女武神","0","0","600","1200","0","0","0","0","0","100","0","0","24000","0"
"100","0","0","0","300000009","924123102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924123201","0","0","1","150000000","0","0","200","0","400","0","0","0","1","0","0","0","309202","0","0","0","0","0","800","蒼天女武神","0","0","900","1200","0","0","0","0","0","100","0","0","36000","0"
"100","0","0","0","300000009","924123202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","900","0","300000008","924123301","0","0","1","300000000","0","0","450","0","400","0","0","0","1","0","0","0","309202","0","0","0","0","0","800","蒼天女武神","0","0","900","1200","0","0","0","0","0","100","0","0","42000","0"
"100","0","0","0","300000009","924123302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","370","0","0","0","0","0","0","0","0","0","0"
"60","0","900","0","300000008","924123401","0","0","1","1000000000","0","0","450","0","400","0","0","0","1","0","0","0","309202","0","0","0","0","0","800","蒼天女武神","0","0","900","1200","0","0","0","0","0","100","0","0","42000","0"
"100","0","0","0","300000009","924123402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","370","0","0","0","0","0","0","0","0","0","0"
"44","0","284","0","200000001","924140101","0","0","1","8490164","3310","0","331","0","3310","0","0","0","0","0","0","3310","250700","0","0","0","0","0","3310","魔像","0","0","758","3310","0","0","0","0","0","0","0","0","3357","3310"
"44","0","569","0","200000001","924140102","0","0","1","8359423","3310","0","331","0","3310","0","0","0","0","0","0","3310","251700","0","0","0","0","0","3310","冰雪角鹿","0","0","379","3310","0","0","0","0","0","0","0","0","3578","3310"
"48","0","604","4","200000001","924140103","0","0","33","6951439","331","59","331","0","331","0","0","0","5","0","72","331","613901","0","0","0","0","0","331","紡希（萬聖節）的闇影","0","0","882","331","0","0","1037","0","0","27","0","1","7971","331"
"44","0","427","0","200000001","924140104","0","0","1","7882060","3310","0","331","0","3310","0","0","0","0","0","0","3310","253700","0","0","0","0","0","3310","鼠妖","0","0","284","3310","0","0","0","0","0","0","0","0","11727","3310"
"66","0","178","0","200000001","924140105","0","0","33","5704212","331","35","331","0","331","0","0","0","5","0","17","331","619301","0","0","0","0","0","331","璃乃（聖誕節）的闇影","0","0","160","331","0","0","2744","0","0","36","0","1","16224","331"
"41","0","1974","0","200000001","924140201","0","0","1","16200076","3310","0","331","0","3310","0","0","0","0","0","0","3310","250800","0","0","0","0","0","3310","青藍魔像","0","0","329","3310","0","0","0","0","0","0","0","0","4876","3310"
"41","0","987","0","200000001","924140202","0","0","1","15339984","3310","0","331","0","3310","0","0","0","0","0","0","3310","251600","0","0","0","0","0","3310","狂野角鹿","0","0","658","3310","0","0","0","0","0","0","0","0","5079","3310"
"41","0","987","0","200000001","924140203","0","0","1","15298711","3310","0","331","0","3310","0","0","0","0","0","0","3310","251900","0","0","0","0","0","3310","擰扭相思樹","0","0","658","3310","0","0","0","0","0","0","0","0","5481","3310"
"48","0","454","0","200000001","924140204","0","0","34","11180135","331","40","331","0","331","0","0","0","6","0","7","331","600301","0","0","0","0","0","331","怜的闇影","0","0","550","331","0","0","1838","0","0","54","0","1","23195","331"
