6eb72f8ba1d7b2223ad42ee43f3f959c5c53123a6e5326ccbc250026ec5a6ed4,a3a1f2f1acda37dad731736c9afb91b3f031ca997373cf13e6c56733dfe5b103,a73121f9b616d8a70bac86b9fb4bdf3591012008e8b0dc99fb8e9d48839744d5,998393b551dda6d0bf9aeeb44fc7bc3a90d8ecc40ade6ae33ecf911f70a191aa,9209e863a1f32b4660d8c295dd478d59a53c124eff1f721b16f93251b512213e,cc888f6e6b2db2bc5a1867caa971ba2b80d0b090119b78e11e34ac6811d466be,2a6160fd8ef13b779c47cb6a8afff2c11d73985a95ab9a460ee6ad7fb48659cc,3fbc4685b66fd3c6d1fced7c5ad9c2d8228791b560e5412bb33671dccb690af2,5f09c3ed16e4ad251e894cbc6cc8381b115c11f701267ca435695373623a764e
"94","75","60000","10075122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","6","10075123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","50","10075152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","5","10075153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","70","10075154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","60000","10075155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","6","10075156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"94","75","100","10075157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"119","95","40","10095003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","70000","10095004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","10","10095005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","50","10095006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","18","10095007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","10","10095008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","25","10095009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","25","10095010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","30","10095011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","30","10095012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","3","10095013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","40","10095014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","18","10095015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","500","10095016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","50","10095017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","60000","10095018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","500","10095019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","80","10095023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","50","10095024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","170000","10095025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","6","10095026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","65","10095027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","300000","10095028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","4","10095029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","70000","10095030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","10","10095031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","100","10095032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","18","10095033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","10","10095034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","50","10095035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","50","10095036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","60","10095037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"119","95","60","10095038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"119","95","3","10095039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"119","95","80","10095040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","18","10095041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","500","10095042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","100","10095043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","60000","10095044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","500","10095045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","100","10095046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","170000","10095047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","6","10095048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","130","10095049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","300000","10095050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","4","10095051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","25","10095114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","6","10095115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","40","10095121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","70000","10095122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","6","10095123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"119","95","50","10095152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","6","10095153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","80","10095154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","70000","10095155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"119","95","6","10095156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"119","95","100","10095157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"139","120","40","10120003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","80000","10120004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","10","10120005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","55","10120006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","22","10120007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","10","10120008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","25","10120009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","25","10120010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","35","10120011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","30","10120012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","3","10120013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","40","10120014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","22","10120015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","500","10120016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","55","10120017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","70000","10120018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","500","10120019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","80","10120023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","55","10120024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","200000","10120025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","7","10120026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","65","10120027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","340000","10120028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","4","10120029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","80000","10120030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","10","10120031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","110","10120032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","22","10120033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","10","10120034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","50","10120035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","50","10120036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","70","10120037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"139","120","60","10120038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"139","120","3","10120039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"139","120","80","10120040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","22","10120041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","500","10120042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","110","10120043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","70000","10120044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","500","10120045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","110","10120046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","200000","10120047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","7","10120048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","130","10120049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","340000","10120050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","4","10120051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","25","10120114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","7","10120115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","40","10120121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","70000","10120122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","6","10120123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"139","120","50","10120152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","7","10120153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","80","10120154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","70000","10120155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"139","120","6","10120156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"139","120","100","10120157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"159","140","40","10140003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","80000","10140004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","10","10140005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","55","10140006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","26","10140007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","10","10140008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","25","10140009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","25","10140010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","35","10140011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","35","10140012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","3","10140013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","40","10140014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","26","10140015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","500","10140016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","55","10140017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","80000","10140018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","500","10140019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","80","10140023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","55","10140024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","220000","10140025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","8","10140026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","70","10140027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","380000","10140028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","4","10140029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","80000","10140030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","10","10140031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","110","10140032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","26","10140033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","10","10140034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","50","10140035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","50","10140036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","70","10140037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"159","140","70","10140038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"159","140","3","10140039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"159","140","80","10140040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","26","10140041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","500","10140042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","110","10140043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","80000","10140044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","500","10140045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","110","10140046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","220000","10140047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","8","10140048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","140","10140049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","380000","10140050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","4","10140051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","25","10140114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","8","10140115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","40","10140121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","80000","10140122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","6","10140123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"159","140","50","10140152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","8","10140153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","80","10140154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","80000","10140155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"159","140","6","10140156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"159","140","100","10140157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"179","160","40","10160003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","90000","10160004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","10","10160005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","55","10160006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","30","10160007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","10","10160008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","30","10160009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","30","10160010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","35","10160011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","35","10160012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","3","10160013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","40","10160014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","30","10160015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","500","10160016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","55","10160017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","90000","10160018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","500","10160019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","80","10160023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","55","10160024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","240000","10160025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","9","10160026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","70","10160027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","410000","10160028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","4","10160029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","90000","10160030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","10","10160031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","110","10160032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","30","10160033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","10","10160034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","60","10160035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","60","10160036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","70","10160037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"179","160","70","10160038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"179","160","3","10160039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"179","160","80","10160040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","30","10160041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","500","10160042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","110","10160043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","90000","10160044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","500","10160045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","110","10160046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","240000","10160047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","9","10160048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","140","10160049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","410000","10160050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","4","10160051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","25","10160114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","9","10160115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","40","10160121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","90000","10160122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","6","10160123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"179","160","50","10160152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","9","10160153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","80","10160154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","90000","10160155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"179","160","6","10160156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"179","160","100","10160157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"199","180","40","10180003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","100000","10180004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","10","10180005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","55","10180006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","34","10180007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","10","10180008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","30","10180009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","30","10180010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","35","10180011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","35","10180012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","3","10180013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","45","10180014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","34","10180015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","500","10180016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","55","10180017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","100000","10180018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","500","10180019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","80","10180023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","55","10180024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","260000","10180025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","10","10180026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","70","10180027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","450000","10180028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","4","10180029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","100000","10180030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","10","10180031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","110","10180032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","34","10180033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","10","10180034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","60","10180035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","60","10180036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","70","10180037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"199","180","70","10180038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"199","180","3","10180039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"199","180","90","10180040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","34","10180041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","500","10180042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","110","10180043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","100000","10180044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","500","10180045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","110","10180046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","260000","10180047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","10","10180048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","140","10180049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","450000","10180050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","4","10180051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","30","10180114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","10","10180115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","40","10180121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","100000","10180122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","6","10180123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"199","180","60","10180152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","10","10180153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","80","10180154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
