bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10067102","6004","0","2021/09/26 15:59:59","71067008","2021/09/17 16:00:00","0","9003","10067108","1","71067008","601","10067","完成活動任務1-8 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067009","2021/09/17 16:00:00","0","9003","10067109","1","71067009","601","10067","完成活動任務1-9 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067010","2021/09/17 16:00:00","0","9003","10067110","1","71067010","601","10067","完成活動任務1-10 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067011","2021/09/17 16:00:00","0","9003","10067111","1","71067011","601","10067","完成活動任務1-11 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067012","2021/09/17 16:00:00","0","9003","10067112","1","71067012","601","10067","完成活動任務1-12 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067013","2021/09/17 16:00:00","0","9003","10067113","1","71067013","601","10067","完成活動任務1-13 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067014","2021/09/17 16:00:00","0","9003","10067114","1","71067014","601","10067","完成活動任務1-14 (NORMAL)"
"10067102","6004","0","2021/09/26 15:59:59","71067015","2021/09/17 16:00:00","0","9003","10067115","1","71067015","601","10067","完成活動任務1-15 (NORMAL)"
"10067103","6005","0","2021/09/26 15:59:59","71067016","2021/09/17 16:00:00","0","9003","10067201","1","71067016","601","10067","完成活動任務1-1 (HARD)"
"10067103","6005","0","2021/09/26 15:59:59","71067017","2021/09/17 16:00:00","0","9003","10067202","1","71067017","601","10067","完成活動任務1-2 (HARD)"
"10067103","6005","0","2021/09/26 15:59:59","71067018","2021/09/17 16:00:00","0","9003","10067203","1","71067018","601","10067","完成活動任務1-3 (HARD)"
"10067103","6005","0","2021/09/26 15:59:59","71067019","2021/09/17 16:00:00","0","9003","10067204","1","71067019","601","10067","完成活動任務1-4 (HARD)"
"10067103","6005","0","2021/09/26 15:59:59","71067020","2021/09/17 16:00:00","0","9003","10067205","1","71067020","601","10067","完成活動任務1-5 (HARD)"
"10067104","6002","0","2021/09/26 15:59:59","71067021","2021/09/17 16:00:00","0","9006","0","1","71067021","601","10067","將討伐證交換的獎賞一覽重置1次"
"10067104","6002","0","2021/09/26 15:59:59","71067022","2021/09/17 16:00:00","0","9006","0","2","71067022","601","10067","將討伐證交換的獎賞一覽重置2次"
"10067104","6002","0","2021/09/26 15:59:59","71067023","2021/09/17 16:00:00","0","9006","0","3","71067023","601","10067","將討伐證交換的獎賞一覽重置3次"
"10067104","6002","0","2021/09/26 15:59:59","71067024","2021/09/17 16:00:00","0","9006","0","4","71067024","601","10067","將討伐證交換的獎賞一覽重置4次"
"10067105","6008","0","2021/09/26 15:59:59","71067025","2021/09/17 16:00:00","0","9011","0","5","71067025","601","10067","打倒 5 隻忍者首領半藏（全難易度共通）"
"10067105","6008","0","2021/09/26 15:59:59","71067026","2021/09/17 16:00:00","0","9011","0","10","71067026","601","10067","打倒 10 隻忍者首領半藏（全難易度共通）"
"10067105","6008","0","2021/09/26 15:59:59","71067027","2021/09/17 16:00:00","0","9011","0","15","71067027","601","10067","打倒 15 隻忍者首領半藏（全難易度共通）"
"10067105","6008","0","2021/09/26 15:59:59","71067028","2021/09/17 16:00:00","0","9011","0","20","71067028","601","10067","打倒 20 隻忍者首領半藏（全難易度共通）"
"10067105","6008","0","2021/09/26 15:59:59","71067029","2021/09/17 16:00:00","0","9011","0","25","71067029","601","10067","打倒 25 隻忍者首領半藏（全難易度共通）"
"10067105","6008","0","2021/09/26 15:59:59","71067030","2021/09/17 16:00:00","0","9011","0","30","71067030","601","10067","打倒 30 隻忍者首領半藏（全難易度共通）"
"10067106","6010","0","2021/09/26 15:59:59","71067031","2021/09/17 16:00:00","0","9001","610067301","1","71067031","601","10067","打倒 1 隻忍者首領半藏（VERY HARD限定）"
"10068102","6004","0","2021/10/19 15:59:59","71068001","2021/10/01 16:00:00","0","9003","10068101","1","71068001","601","10068","完成活動冒險1-1（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068002","2021/10/01 16:00:00","0","9003","10068102","1","71068002","601","10068","完成活動冒險1-2（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068003","2021/10/01 16:00:00","0","9003","10068103","1","71068003","601","10068","完成活動冒險1-3（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068004","2021/10/01 16:00:00","0","9003","10068104","1","71068004","601","10068","完成活動冒險1-4（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068005","2021/10/01 16:00:00","0","9003","10068105","1","71068005","601","10068","完成活動冒險1-5（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068006","2021/10/01 16:00:00","0","9003","10068106","1","71068006","601","10068","完成活動冒險1-6（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068007","2021/10/01 16:00:00","0","9003","10068107","1","71068007","601","10068","完成活動冒險1-7（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068008","2021/10/01 16:00:00","0","9003","10068108","1","71068008","601","10068","完成活動冒險1-8（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068009","2021/10/01 16:00:00","0","9003","10068109","1","71068009","601","10068","完成活動冒險1-9（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068010","2021/10/01 16:00:00","0","9003","10068110","1","71068010","601","10068","完成活動冒險1-10（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068011","2021/10/01 16:00:00","0","9003","10068111","1","71068011","601","10068","完成活動冒險1-11（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068012","2021/10/01 16:00:00","0","9003","10068112","1","71068012","601","10068","完成活動冒險1-12（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068013","2021/10/01 16:00:00","0","9003","10068113","1","71068013","601","10068","完成活動冒險1-13（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068014","2021/10/01 16:00:00","0","9003","10068114","1","71068014","601","10068","完成活動冒險1-14（NORMAL）"
"10068102","6004","0","2021/10/19 15:59:59","71068015","2021/10/01 16:00:00","0","9003","10068115","1","71068015","601","10068","完成活動冒險1-15（NORMAL）"
"10068103","6005","0","2021/10/19 15:59:59","71068016","2021/10/01 16:00:00","0","9003","10068201","1","71068016","601","10068","完成活動冒險1-1（HARD）"
"10068103","6005","0","2021/10/19 15:59:59","71068017","2021/10/01 16:00:00","0","9003","10068202","1","71068017","601","10068","完成活動冒險1-2（HARD）"
"10068103","6005","0","2021/10/19 15:59:59","71068018","2021/10/01 16:00:00","0","9003","10068203","1","71068018","601","10068","完成活動冒險1-3（HARD）"
"10068103","6005","0","2021/10/19 15:59:59","71068019","2021/10/01 16:00:00","0","9003","10068204","1","71068019","601","10068","完成活動冒險1-4（HARD）"
"10068103","6005","0","2021/10/19 15:59:59","71068020","2021/10/01 16:00:00","0","9003","10068205","1","71068020","601","10068","完成活動冒險1-5（HARD）"
"10068104","6002","0","2021/10/19 15:59:59","71068021","2021/10/01 16:00:00","0","9006","0","1","71068021","601","10068","將討伐證交換的獎賞一覽重置1次"
"10068104","6002","0","2021/10/19 15:59:59","71068022","2021/10/01 16:00:00","0","9006","0","2","71068022","601","10068","將討伐證交換的獎賞一覽重置2次"
"10068104","6002","0","2021/10/19 15:59:59","71068023","2021/10/01 16:00:00","0","9006","0","3","71068023","601","10068","將討伐證交換的獎賞一覽重置3次"
"10068104","6002","0","2021/10/19 15:59:59","71068024","2021/10/01 16:00:00","0","9006","0","4","71068024","601","10068","將討伐證交換的獎賞一覽重置4次"
"10068104","6002","0","2021/10/19 15:59:59","71068025","2021/10/01 16:00:00","0","9006","0","5","71068025","601","10068","將討伐證交換的獎勵清單重置5次"
"10068105","6008","0","2021/10/19 15:59:59","71068026","2021/10/01 16:00:00","0","9011","0","5","71068026","601","10068","打倒5隻究極機械玩具王（全難易度共通）"
"10068105","6008","0","2021/10/19 15:59:59","71068027","2021/10/01 16:00:00","0","9011","0","10","71068027","601","10068","打倒10隻究極機械玩具王（全難易度共通）"
"10068105","6008","0","2021/10/19 15:59:59","71068028","2021/10/01 16:00:00","0","9011","0","15","71068028","601","10068","打倒15隻究極機械玩具王（全難易度共通）"
"10068105","6008","0","2021/10/19 15:59:59","71068029","2021/10/01 16:00:00","0","9011","0","20","71068029","601","10068","打倒20隻究極機械玩具王（全難易度共通）"
"10068105","6008","0","2021/10/19 15:59:59","71068030","2021/10/01 16:00:00","0","9011","0","25","71068030","601","10068","打倒25隻究極機械玩具王（全難易度共通）"
"10068105","6008","0","2021/10/19 15:59:59","71068031","2021/10/01 16:00:00","0","9011","0","30","71068031","601","10068","打倒30隻究極機械玩具王（全難易度共通）"
"10068106","6006","0","2021/10/19 15:59:59","71068032","2021/10/01 16:00:00","0","9019","1006801","1","71068032","601","10068","打倒 1 隻究極機械玩具王（NORMAL限定）"
"10068107","6006","0","2021/10/19 15:59:59","71068033","2021/10/01 16:00:00","0","9019","1006801","1","71068033","601","10068","打倒 1 隻究極機械玩具王（NORMAL限定）"
"10068108","6010","0","2021/10/19 15:59:59","71068034","2021/10/01 16:00:00","0","9019","1006803","1","71068034","601","10068","打倒 1 隻究極機械玩具王（VERY HARD限定）"
"10069102","6004","0","2021/10/27 15:59:59","71069001","2021/10/18 16:00:00","0","9003","10069101","1","71069001","601","10069","完成活動任務1-1 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069002","2021/10/18 16:00:00","0","9003","10069102","1","71069002","601","10069","完成活動任務1-2 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069003","2021/10/18 16:00:00","0","9003","10069103","1","71069003","601","10069","完成活動任務1-3 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069004","2021/10/18 16:00:00","0","9003","10069104","1","71069004","601","10069","完成活動任務1-4 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069005","2021/10/18 16:00:00","0","9003","10069105","1","71069005","601","10069","完成活動任務1-5 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069006","2021/10/18 16:00:00","0","9003","10069106","1","71069006","601","10069","完成活動任務1-6 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069007","2021/10/18 16:00:00","0","9003","10069107","1","71069007","601","10069","完成活動任務1-7 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069008","2021/10/18 16:00:00","0","9003","10069108","1","71069008","601","10069","完成活動任務1-8 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069009","2021/10/18 16:00:00","0","9003","10069109","1","71069009","601","10069","完成活動任務1-9 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069010","2021/10/18 16:00:00","0","9003","10069110","1","71069010","601","10069","完成活動任務1-10 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069011","2021/10/18 16:00:00","0","9003","10069111","1","71069011","601","10069","完成活動任務1-11 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069012","2021/10/18 16:00:00","0","9003","10069112","1","71069012","601","10069","完成活動任務1-12 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069013","2021/10/18 16:00:00","0","9003","10069113","1","71069013","601","10069","完成活動任務1-13 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069014","2021/10/18 16:00:00","0","9003","10069114","1","71069014","601","10069","完成活動任務1-14 (NORMAL)"
"10069102","6004","0","2021/10/27 15:59:59","71069015","2021/10/18 16:00:00","0","9003","10069115","1","71069015","601","10069","完成活動任務1-15 (NORMAL)"
"10069103","6005","0","2021/10/27 15:59:59","71069016","2021/10/18 16:00:00","0","9003","10069201","1","71069016","601","10069","完成活動任務1-1 (HARD)"
"10069103","6005","0","2021/10/27 15:59:59","71069017","2021/10/18 16:00:00","0","9003","10069202","1","71069017","601","10069","完成活動任務1-2 (HARD)"
"10069103","6005","0","2021/10/27 15:59:59","71069018","2021/10/18 16:00:00","0","9003","10069203","1","71069018","601","10069","完成活動任務1-3 (HARD)"
"10069103","6005","0","2021/10/27 15:59:59","71069019","2021/10/18 16:00:00","0","9003","10069204","1","71069019","601","10069","完成活動任務1-4 (HARD)"
"10069103","6005","0","2021/10/27 15:59:59","71069020","2021/10/18 16:00:00","0","9003","10069205","1","71069020","601","10069","完成活動任務1-5 (HARD)"
"10069104","6002","0","2021/10/27 15:59:59","71069021","2021/10/18 16:00:00","0","9006","0","1","71069021","601","10069","將討伐證交換的獎賞一覽重置1次"
"10069104","6002","0","2021/10/27 15:59:59","71069022","2021/10/18 16:00:00","0","9006","0","2","71069022","601","10069","將討伐證交換的獎賞一覽重置2次"
"10069104","6002","0","2021/10/27 15:59:59","71069023","2021/10/18 16:00:00","0","9006","0","3","71069023","601","10069","將討伐證交換的獎賞一覽重置3次"
"10069104","6002","0","2021/10/27 15:59:59","71069024","2021/10/18 16:00:00","0","9006","0","4","71069024","601","10069","將討伐證交換的獎賞一覽重置4次"
"10069105","6008","0","2021/10/27 15:59:59","71069025","2021/10/18 16:00:00","0","9011","0","5","71069025","601","10069","打倒 5 隻黑之王賈巴沃克（全難易度共通）"
"10069105","6008","0","2021/10/27 15:59:59","71069026","2021/10/18 16:00:00","0","9011","0","10","71069026","601","10069","打倒 10 隻黑之王賈巴沃克（全難易度共通）"
"10069105","6008","0","2021/10/27 15:59:59","71069027","2021/10/18 16:00:00","0","9011","0","15","71069027","601","10069","打倒 15 隻黑之王賈巴沃克（全難易度共通）"
"10069105","6008","0","2021/10/27 15:59:59","71069028","2021/10/18 16:00:00","0","9011","0","20","71069028","601","10069","打倒 20 隻黑之王賈巴沃克（全難易度共通）"
"10069105","6008","0","2021/10/27 15:59:59","71069029","2021/10/18 16:00:00","0","9011","0","25","71069029","601","10069","打倒 25 隻黑之王賈巴沃克（全難易度共通）"
"10069105","6008","0","2021/10/27 15:59:59","71069030","2021/10/18 16:00:00","0","9011","0","30","71069030","601","10069","打倒 30 隻黑之王賈巴沃克（全難易度共通）"
"10069106","6006","0","2021/10/27 15:59:59","71069031","2021/10/18 16:00:00","0","9001","610069101","1","71069031","601","10069","打倒 1 隻黑之王賈巴沃克（NORMAL限定）"
"10069107","6010","0","2021/10/27 15:59:59","71069032","2021/10/18 16:00:00","0","9001","610069301","1","71069032","601","10069","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）"
"10070102","6004","0","2021/11/19 15:59:59","71070001","2021/11/01 16:00:00","0","9003","10070101","1","71070001","601","10070","完成活動冒險1-1（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070002","2021/11/01 16:00:00","0","9003","10070102","1","71070002","601","10070","完成活動冒險1-2（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070003","2021/11/01 16:00:00","0","9003","10070103","1","71070003","601","10070","完成活動冒險1-3（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070004","2021/11/01 16:00:00","0","9003","10070104","1","71070004","601","10070","完成活動冒險1-4（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070005","2021/11/01 16:00:00","0","9003","10070105","1","71070005","601","10070","完成活動冒險1-5（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070006","2021/11/01 16:00:00","0","9003","10070106","1","71070006","601","10070","完成活動冒險1-6（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070007","2021/11/01 16:00:00","0","9003","10070107","1","71070007","601","10070","完成活動冒險1-7（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070008","2021/11/01 16:00:00","0","9003","10070108","1","71070008","601","10070","完成活動冒險1-8（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070009","2021/11/01 16:00:00","0","9003","10070109","1","71070009","601","10070","完成活動冒險1-9（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070010","2021/11/01 16:00:00","0","9003","10070110","1","71070010","601","10070","完成活動冒險1-10（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070011","2021/11/01 16:00:00","0","9003","10070111","1","71070011","601","10070","完成活動冒險1-11（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070012","2021/11/01 16:00:00","0","9003","10070112","1","71070012","601","10070","完成活動冒險1-12（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070013","2021/11/01 16:00:00","0","9003","10070113","1","71070013","601","10070","完成活動冒險1-13（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070014","2021/11/01 16:00:00","0","9003","10070114","1","71070014","601","10070","完成活動冒險1-14（NORMAL）"
"10070102","6004","0","2021/11/19 15:59:59","71070015","2021/11/01 16:00:00","0","9003","10070115","1","71070015","601","10070","完成活動冒險1-15（NORMAL）"
"10070103","6005","0","2021/11/19 15:59:59","71070016","2021/11/01 16:00:00","0","9003","10070201","1","71070016","601","10070","完成活動冒險1-1（HARD）"
"10070103","6005","0","2021/11/19 15:59:59","71070017","2021/11/01 16:00:00","0","9003","10070202","1","71070017","601","10070","完成活動冒險1-2（HARD）"
"10070103","6005","0","2021/11/19 15:59:59","71070018","2021/11/01 16:00:00","0","9003","10070203","1","71070018","601","10070","完成活動冒險1-3（HARD）"
"10070103","6005","0","2021/11/19 15:59:59","71070019","2021/11/01 16:00:00","0","9003","10070204","1","71070019","601","10070","完成活動冒險1-4（HARD）"
"10070103","6005","0","2021/11/19 15:59:59","71070020","2021/11/01 16:00:00","0","9003","10070205","1","71070020","601","10070","完成活動冒險1-5（HARD）"
"10070104","6002","0","2021/11/19 15:59:59","71070021","2021/11/01 16:00:00","0","9006","0","1","71070021","601","10070","將討伐證交換的獎賞一覽重置1次"
"10070104","6002","0","2021/11/19 15:59:59","71070022","2021/11/01 16:00:00","0","9006","0","2","71070022","601","10070","將討伐證交換的獎賞一覽重置2次"
"10070104","6002","0","2021/11/19 15:59:59","71070023","2021/11/01 16:00:00","0","9006","0","3","71070023","601","10070","將討伐證交換的獎賞一覽重置3次"
"10070104","6002","0","2021/11/19 15:59:59","71070024","2021/11/01 16:00:00","0","9006","0","4","71070024","601","10070","將討伐證交換的獎賞一覽重置4次"
"10070104","6002","0","2021/11/19 15:59:59","71070025","2021/11/01 16:00:00","0","9006","0","5","71070025","601","10070","將討伐證交換的獎勵清單重置5次"
"10070105","6008","0","2021/11/19 15:59:59","71070026","2021/11/01 16:00:00","0","9011","0","5","71070026","601","10070","完成5次作業（全難易度共通）"
"10070105","6008","0","2021/11/19 15:59:59","71070027","2021/11/01 16:00:00","0","9011","0","10","71070027","601","10070","完成10次作業（全難易度共通）"
"10070105","6008","0","2021/11/19 15:59:59","71070028","2021/11/01 16:00:00","0","9011","0","15","71070028","601","10070","完成15次作業（全難易度共通）"
"10070105","6008","0","2021/11/19 15:59:59","71070029","2021/11/01 16:00:00","0","9011","0","20","71070029","601","10070","完成20次作業（全難易度共通）"
"10070105","6008","0","2021/11/19 15:59:59","71070030","2021/11/01 16:00:00","0","9011","0","25","71070030","601","10070","完成25次作業（全難易度共通）"
"10070105","6008","0","2021/11/19 15:59:59","71070031","2021/11/01 16:00:00","0","9011","0","30","71070031","601","10070","完成30次作業（全難易度共通）"
"10070106","6010","0","2021/11/19 15:59:59","71070032","2021/11/01 16:00:00","0","9019","1007003","1","71070032","601","10070","完成1次非常棘手的作業"
"10071102","6004","0","2021/11/27 15:59:59","71071001","2021/11/18 16:00:00","0","9003","10071101","1","71071001","601","10071","完成活動任務1-1 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071002","2021/11/18 16:00:00","0","9003","10071102","1","71071002","601","10071","完成活動任務1-2 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071003","2021/11/18 16:00:00","0","9003","10071103","1","71071003","601","10071","完成活動任務1-3 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071004","2021/11/18 16:00:00","0","9003","10071104","1","71071004","601","10071","完成活動任務1-4 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071005","2021/11/18 16:00:00","0","9003","10071105","1","71071005","601","10071","完成活動任務1-5 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071006","2021/11/18 16:00:00","0","9003","10071106","1","71071006","601","10071","完成活動任務1-6 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071007","2021/11/18 16:00:00","0","9003","10071107","1","71071007","601","10071","完成活動任務1-7 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071008","2021/11/18 16:00:00","0","9003","10071108","1","71071008","601","10071","完成活動任務1-8 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071009","2021/11/18 16:00:00","0","9003","10071109","1","71071009","601","10071","完成活動任務1-9 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071010","2021/11/18 16:00:00","0","9003","10071110","1","71071010","601","10071","完成活動任務1-10 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071011","2021/11/18 16:00:00","0","9003","10071111","1","71071011","601","10071","完成活動任務1-11 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071012","2021/11/18 16:00:00","0","9003","10071112","1","71071012","601","10071","完成活動任務1-12 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071013","2021/11/18 16:00:00","0","9003","10071113","1","71071013","601","10071","完成活動任務1-13 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071014","2021/11/18 16:00:00","0","9003","10071114","1","71071014","601","10071","完成活動任務1-14 (NORMAL)"
"10071102","6004","0","2021/11/27 15:59:59","71071015","2021/11/18 16:00:00","0","9003","10071115","1","71071015","601","10071","完成活動任務1-15 (NORMAL)"
"10071103","6005","0","2021/11/27 15:59:59","71071016","2021/11/18 16:00:00","0","9003","10071201","1","71071016","601","10071","完成活動任務1-1 (HARD)"
"10071103","6005","0","2021/11/27 15:59:59","71071017","2021/11/18 16:00:00","0","9003","10071202","1","71071017","601","10071","完成活動任務1-2 (HARD)"
"10071103","6005","0","2021/11/27 15:59:59","71071018","2021/11/18 16:00:00","0","9003","10071203","1","71071018","601","10071","完成活動任務1-3 (HARD)"
"10071103","6005","0","2021/11/27 15:59:59","71071019","2021/11/18 16:00:00","0","9003","10071204","1","71071019","601","10071","完成活動任務1-4 (HARD)"
"10071103","6005","0","2021/11/27 15:59:59","71071020","2021/11/18 16:00:00","0","9003","10071205","1","71071020","601","10071","完成活動任務1-5 (HARD)"
"10071104","6002","0","2021/11/27 15:59:59","71071021","2021/11/18 16:00:00","0","9006","0","1","71071021","601","10071","將討伐證交換的獎賞一覽重置1次"
"10071104","6002","0","2021/11/27 15:59:59","71071022","2021/11/18 16:00:00","0","9006","0","2","71071022","601","10071","將討伐證交換的獎賞一覽重置2次"
"10071104","6002","0","2021/11/27 15:59:59","71071023","2021/11/18 16:00:00","0","9006","0","3","71071023","601","10071","將討伐證交換的獎賞一覽重置3次"
"10071104","6002","0","2021/11/27 15:59:59","71071024","2021/11/18 16:00:00","0","9006","0","4","71071024","601","10071","將討伐證交換的獎賞一覽重置4次"
"10071105","6008","0","2021/11/27 15:59:59","71071025","2021/11/18 16:00:00","0","9011","0","5","71071025","601","10071","打倒 5 隻覺醒‧花心星（全難易度共通）"
"10071105","6008","0","2021/11/27 15:59:59","71071026","2021/11/18 16:00:00","0","9011","0","10","71071026","601","10071","打倒 10 隻覺醒‧花心星（全難易度共通）"
"10071105","6008","0","2021/11/27 15:59:59","71071027","2021/11/18 16:00:00","0","9011","0","15","71071027","601","10071","打倒 15 隻覺醒‧花心星（全難易度共通）"
"10071105","6008","0","2021/11/27 15:59:59","71071028","2021/11/18 16:00:00","0","9011","0","20","71071028","601","10071","打倒 20 隻覺醒‧花心星（全難易度共通）"
"10071105","6008","0","2021/11/27 15:59:59","71071029","2021/11/18 16:00:00","0","9011","0","25","71071029","601","10071","打倒 25 隻覺醒‧花心星（全難易度共通）"
"10071105","6008","0","2021/11/27 15:59:59","71071030","2021/11/18 16:00:00","0","9011","0","30","71071030","601","10071","打倒 30 隻覺醒‧花心星（全難易度共通）"
"10071106","6006","0","2021/11/27 15:59:59","71071031","2021/11/18 16:00:00","0","9001","610071101","1","71071031","601","10071","打倒 1 隻覺醒‧花心星（NORMAL限定）"
"10071107","6010","0","2021/11/27 15:59:59","71071032","2021/11/18 16:00:00","0","9001","610071301","1","71071032","601","10071","打倒 1 隻覺醒‧花心星（VERY HARD限定）"
"10072102","6004","0","2021/12/20 15:59:59","71072001","2021/12/02 16:00:00","0","9003","10072101","1","71072001","601","10072","完成活動冒險1-1（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072002","2021/12/02 16:00:00","0","9003","10072102","1","71072002","601","10072","完成活動冒險1-2（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072003","2021/12/02 16:00:00","0","9003","10072103","1","71072003","601","10072","完成活動冒險1-3（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072004","2021/12/02 16:00:00","0","9003","10072104","1","71072004","601","10072","完成活動冒險1-4（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072005","2021/12/02 16:00:00","0","9003","10072105","1","71072005","601","10072","完成活動冒險1-5（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072006","2021/12/02 16:00:00","0","9003","10072106","1","71072006","601","10072","完成活動冒險1-6（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072007","2021/12/02 16:00:00","0","9003","10072107","1","71072007","601","10072","完成活動冒險1-7（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072008","2021/12/02 16:00:00","0","9003","10072108","1","71072008","601","10072","完成活動冒險1-8（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072009","2021/12/02 16:00:00","0","9003","10072109","1","71072009","601","10072","完成活動冒險1-9（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072010","2021/12/02 16:00:00","0","9003","10072110","1","71072010","601","10072","完成活動冒險1-10（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072011","2021/12/02 16:00:00","0","9003","10072111","1","71072011","601","10072","完成活動冒險1-11（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072012","2021/12/02 16:00:00","0","9003","10072112","1","71072012","601","10072","完成活動冒險1-12（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072013","2021/12/02 16:00:00","0","9003","10072113","1","71072013","601","10072","完成活動冒險1-13（NORMAL）"
"10072102","6004","0","2021/12/20 15:59:59","71072014","2021/12/02 16:00:00","0","9003","10072114","1","71072014","601","10072","完成活動冒險1-14（NORMAL）"
