2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"10090012","7","121501","0","5090410","2022/08/01 16:00:00","10090","1003","5090002","0","2022/08/15 15:59:59","1"
"10090013","10","121601","0","5090409","2022/08/01 16:00:00","10090","1003","5090002","0","2022/08/15 15:59:59","1"
"10090014","15","121601","0","5090411","2022/08/01 16:00:00","10090","1003","5090006","0","2022/08/15 15:59:59","1"
"10091001","1009103","110801","0","5064402","2022/08/19 16:00:00","10091","1002","0","1","2022/08/26 15:59:59","0"
"10091002","10","110901","0","5064403","2022/08/19 16:00:00","10091","1001","0","0","2022/08/26 15:59:59","0"
"10091003","20","111001","0","5064404","2022/08/19 16:00:00","10091","1001","0","0","2022/08/26 15:59:59","0"
"10091004","30","110801","0","5064405","2022/08/19 16:00:00","10091","1001","0","0","2022/08/26 15:59:59","0"
"10091005","2","110801","0","5064406","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091006","3","110801","0","5064407","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091007","4","110901","0","5064408","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091008","5","111001","0","5064409","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091009","6","110801","0","5064410","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091010","8","110801","0","5064411","2022/08/19 16:00:00","10091","1003","0","0","2022/08/26 15:59:59","0"
"10091011","1009103","116201","0","5064422","2022/08/19 16:00:00","10091","1002","5064001","1","2022/08/26 15:59:59","1"
"10091012","10","116301","0","5064423","2022/08/19 16:00:00","10091","1001","5064001","0","2022/08/26 15:59:59","1"
"10091013","20","116401","0","5064424","2022/08/19 16:00:00","10091","1001","5064001","0","2022/08/26 15:59:59","1"
"10091014","30","116201","0","5064425","2022/08/19 16:00:00","10091","1001","5064001","0","2022/08/26 15:59:59","1"
"10091015","2","116201","0","5064426","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10091016","3","116201","0","5064427","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10091017","4","116301","0","5064428","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10091018","5","116401","0","5064429","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10091019","6","116201","0","5064430","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10091020","8","116201","0","5064431","2022/08/19 16:00:00","10091","1003","5064001","0","2022/08/26 15:59:59","1"
"10092001","1009203","101401","0","5092402","2022/09/01 16:00:00","10092","1002","0","1","2022/09/15 15:59:59","0"
"10092002","1009203","101401","0","5092422","2022/09/01 16:00:00","10092","1002","5092001","1","2022/09/15 15:59:59","1"
"10092003","1009203","101401","0","5092442","2022/09/01 16:00:00","10092","1002","5092004","1","2022/09/15 15:59:59","1"
"10092004","10","101401","0","5092403","2022/09/01 16:00:00","10092","1001","0","0","2022/09/15 15:59:59","0"
"10092005","10","101401","0","5092423","2022/09/01 16:00:00","10092","1001","5092001","0","2022/09/15 15:59:59","1"
"10092006","10","101401","0","5092443","2022/09/01 16:00:00","10092","1001","5092004","0","2022/09/15 15:59:59","1"
"10092007","20","103101","0","5092404","2022/09/01 16:00:00","10092","1001","0","0","2022/09/15 15:59:59","0"
"10092008","20","122001","0","5092424","2022/09/01 16:00:00","10092","1001","5092001","0","2022/09/15 15:59:59","1"
"10092009","20","122001","0","5092444","2022/09/01 16:00:00","10092","1001","5092004","0","2022/09/15 15:59:59","1"
"10092010","30","100901","0","5092405","2022/09/01 16:00:00","10092","1001","0","0","2022/09/15 15:59:59","0"
"10092011","30","121901","0","5092425","2022/09/01 16:00:00","10092","1001","5092001","0","2022/09/15 15:59:59","1"
"10092012","30","121901","0","5092445","2022/09/01 16:00:00","10092","1001","5092004","0","2022/09/15 15:59:59","1"
"10092013","2","101401","0","5092406","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092014","2","101401","0","5092426","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092015","2","101401","0","5092446","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10092016","4","103101","0","5092407","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092017","4","122001","0","5092427","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092018","4","122001","0","5092447","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10092019","7","100901","0","5092408","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092020","7","121901","0","5092428","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092021","7","121901","0","5092448","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10092022","10","103101","0","5092409","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092023","10","122001","0","5092429","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092024","10","122001","0","5092449","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10092025","13","100901","0","5092410","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092026","13","121901","0","5092430","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092027","13","121901","0","5092450","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10092028","15","101401","0","5092411","2022/09/01 16:00:00","10092","1003","0","0","2022/09/15 15:59:59","0"
"10092029","15","101401","0","5092431","2022/09/01 16:00:00","10092","1003","5092001","0","2022/09/15 15:59:59","1"
"10092030","15","101401","0","5092451","2022/09/01 16:00:00","10092","1003","5092004","0","2022/09/15 15:59:59","1"
"10093001","1009303","106601","0","5066402","2022/09/19 16:00:00","10093","1002","0","1","2022/09/26 15:59:59","0"
"10093002","1009303","116501","0","5066422","2022/09/19 16:00:00","10093","1002","5066003","1","2022/09/26 15:59:59","1"
"10093003","1009303","116501","0","5066442","2022/09/19 16:00:00","10093","1002","5066005","1","2022/09/26 15:59:59","1"
"10093004","10","106601","0","5066403","2022/09/19 16:00:00","10093","1001","0","0","2022/09/26 15:59:59","0"
"10093005","10","116501","0","5066423","2022/09/19 16:00:00","10093","1001","5066003","0","2022/09/26 15:59:59","1"
"10093006","10","116501","0","5066443","2022/09/19 16:00:00","10093","1001","5066005","0","2022/09/26 15:59:59","1"
"10093007","20","116601","0","5066404","2022/09/19 16:00:00","10093","1001","0","0","2022/09/26 15:59:59","0"
"10093008","20","116601","0","5066424","2022/09/19 16:00:00","10093","1001","5066005","0","2022/09/26 15:59:59","1"
"10093009","30","106601","0","5066405","2022/09/19 16:00:00","10093","1001","0","0","2022/09/26 15:59:59","0"
"10093010","30","116501","0","5066425","2022/09/19 16:00:00","10093","1001","5066003","0","2022/09/26 15:59:59","1"
"10093011","30","116501","0","5066445","2022/09/19 16:00:00","10093","1001","5066005","0","2022/09/26 15:59:59","1"
"10093012","2","106601","0","5066406","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093013","2","116501","0","5066426","2022/09/19 16:00:00","10093","1003","5066003","0","2022/09/26 15:59:59","1"
"10093014","2","116501","0","5066446","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10093015","3","116601","0","5066407","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093016","3","116601","0","5066427","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10093017","4","106601","0","5066408","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093018","4","116501","0","5066428","2022/09/19 16:00:00","10093","1003","5066003","0","2022/09/26 15:59:59","1"
"10093019","4","116501","0","5066448","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10093020","5","116601","0","5066409","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093021","5","116601","0","5066429","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10093022","6","106601","0","5066410","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093023","6","116501","0","5066430","2022/09/19 16:00:00","10093","1003","5066003","0","2022/09/26 15:59:59","1"
"10093024","6","116501","0","5066450","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10093025","8","106601","0","5066411","2022/09/19 16:00:00","10093","1003","0","0","2022/09/26 15:59:59","0"
"10093026","8","116501","0","5066431","2022/09/19 16:00:00","10093","1003","5066003","0","2022/09/26 15:59:59","1"
"10093027","8","116501","0","5066451","2022/09/19 16:00:00","10093","1003","5066005","0","2022/09/26 15:59:59","1"
"10094001","122101","122101","0","5094401","2022/10/02 16:00:00","10094","1004","0","0","2022/10/16 15:59:59","0"
"10094002","1009403","104001","0","5094402","2022/10/02 16:00:00","10094","1002","0","1","2022/10/16 15:59:59","0"
"10094003","10","104001","0","5094403","2022/10/02 16:00:00","10094","1001","0","0","2022/10/16 15:59:59","0"
"10094004","20","104001","0","5094404","2022/10/02 16:00:00","10094","1001","0","0","2022/10/16 15:59:59","0"
"10094005","30","104001","0","5094405","2022/10/02 16:00:00","10094","1001","0","0","2022/10/16 15:59:59","0"
"10094006","2","122101","0","5094406","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094007","4","122201","0","5094407","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094008","7","123401","0","5094408","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094010","10","122201","0","5094409","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094011","13","122101","0","5094410","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094012","15","122101","0","5094411","2022/10/02 16:00:00","10094","1003","5094001","0","2022/10/16 15:59:59","1"
"10094013","1009403","122101","0","5094422","2022/10/02 16:00:00","10094","1002","5094001","1","2022/10/16 15:59:59","1"
"10094014","10","122101","0","5094423","2022/10/02 16:00:00","10094","1001","5094001","0","2022/10/16 15:59:59","1"
"10094015","20","122101","0","5094424","2022/10/02 16:00:00","10094","1001","5094001","0","2022/10/16 15:59:59","1"
"10094016","30","122101","0","5094425","2022/10/02 16:00:00","10094","1001","5094001","0","2022/10/16 15:59:59","1"
"10095001","116801","116801","0","5068401","2022/10/19 16:00:00","10095","1004","0","0","2022/10/26 15:59:59","0"
"10095002","1009503","116701","0","5068402","2022/10/19 16:00:00","10095","1002","0","1","2022/10/26 15:59:59","0"
"10095003","10","116701","0","5068403","2022/10/19 16:00:00","10095","1001","0","0","2022/10/26 15:59:59","0"
"10095004","20","116901","0","5068404","2022/10/19 16:00:00","10095","1001","0","0","2022/10/26 15:59:59","0"
"10095005","30","116701","0","5068405","2022/10/19 16:00:00","10095","1001","0","0","2022/10/26 15:59:59","0"
"10095006","2","116701","0","5068406","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095007","3","116701","0","5068407","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095008","4","116901","0","5068408","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095009","5","116901","0","5068409","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095010","6","116801","0","5068410","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095011","8","116701","0","5068411","2022/10/19 16:00:00","10095","1003","0","0","2022/10/26 15:59:59","0"
"10095012","1009503","116701","0","5068422","2022/10/19 16:00:00","10095","1002","5068001","1","2022/10/26 15:59:59","1"
"10095013","10","116701","0","5068423","2022/10/19 16:00:00","10095","1001","5068001","0","2022/10/26 15:59:59","1"
"10095014","20","116901","0","5068424","2022/10/19 16:00:00","10095","1001","5068001","0","2022/10/26 15:59:59","1"
"10095015","30","116701","0","5068425","2022/10/19 16:00:00","10095","1001","5068001","0","2022/10/26 15:59:59","1"
"10095016","2","116701","0","5068426","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10095017","3","116701","0","5068427","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10095018","4","116901","0","5068428","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10095019","5","116901","0","5068429","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10095020","6","116801","0","5068430","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10095021","8","116701","0","5068431","2022/10/19 16:00:00","10095","1003","5068001","0","2022/10/26 15:59:59","1"
"10096001","122401","122401","0","5096401","2022/11/01 16:00:00","10096","1004","0","0","2022/11/15 15:59:59","0"
"10096002","1009603","100101","0","5096402","2022/11/01 16:00:00","10096","1002","0","1","2022/11/15 15:59:59","0"
"10096003","10","100201","0","5096403","2022/11/01 16:00:00","10096","1001","0","0","2022/11/15 15:59:59","0"
"10096004","20","100301","0","5096404","2022/11/01 16:00:00","10096","1001","0","0","2022/11/15 15:59:59","0"
"10096005","30","100101","0","5096405","2022/11/01 16:00:00","10096","1001","0","0","2022/11/15 15:59:59","0"
"10096006","2","100101","0","5096406","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096007","4","100301","0","5096407","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096008","7","100201","0","5096408","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096009","10","100301","0","5096409","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096010","13","100101","0","5096410","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096011","15","100201","0","5096411","2022/11/01 16:00:00","10096","1003","0","0","2022/11/15 15:59:59","0"
"10096013","1009603","122401","0","5096422","2022/11/01 16:00:00","10096","1002","5096002","1","2022/11/15 15:59:59","1"
"10096014","10","122601","0","5096423","2022/11/01 16:00:00","10096","1001","5096002","0","2022/11/15 15:59:59","1"
"10096015","20","122501","0","5096424","2022/11/01 16:00:00","10096","1001","5096002","0","2022/11/15 15:59:59","1"
"10096016","30","122401","0","5096425","2022/11/01 16:00:00","10096","1001","5096002","0","2022/11/15 15:59:59","1"
"10096017","2","122401","0","5096426","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10096018","4","122501","0","5096427","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10096019","7","122601","0","5096428","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10096020","10","122501","0","5096429","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10096021","13","122401","0","5096430","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10096022","15","122601","0","5096431","2022/11/01 16:00:00","10096","1003","5096002","0","2022/11/15 15:59:59","1"
"10097001","1009703","104901","0","5070402","2022/11/18 16:00:00","10097","1002","0","1","2022/11/25 15:59:59","0"
"10097002","1009703","117101","0","5070422","2022/11/18 16:00:00","10097","1002","5070001","1","2022/11/25 15:59:59","1"
"10097003","1009703","117101","0","5070442","2022/11/18 16:00:00","10097","1002","5070004","1","2022/11/25 15:59:59","1"
"10097004","1009703","117101","0","5070422","2022/11/18 16:00:00","10097","1002","5070005","1","2022/11/25 15:59:59","1"
"10097005","10","104901","0","5070403","2022/11/18 16:00:00","10097","1001","0","0","2022/11/25 15:59:59","0"
"10097006","10","117101","0","5070423","2022/11/18 16:00:00","10097","1001","5070001","0","2022/11/25 15:59:59","1"
"10097007","10","117101","0","5070443","2022/11/18 16:00:00","10097","1001","5070004","0","2022/11/25 15:59:59","1"
"10097008","10","117101","0","5070423","2022/11/18 16:00:00","10097","1001","5070005","0","2022/11/25 15:59:59","1"
"10097009","20","102701","0","5070404","2022/11/18 16:00:00","10097","1001","0","0","2022/11/25 15:59:59","0"
"10097010","20","117001","0","5070424","2022/11/18 16:00:00","10097","1001","5070001","0","2022/11/25 15:59:59","1"
"10097011","20","117001","0","5070444","2022/11/18 16:00:00","10097","1001","5070004","0","2022/11/25 15:59:59","1"
"10097012","20","117001","0","5070424","2022/11/18 16:00:00","10097","1001","5070005","0","2022/11/25 15:59:59","1"
"10097013","30","104901","0","5070405","2022/11/18 16:00:00","10097","1001","0","0","2022/11/25 15:59:59","0"
"10097014","30","117101","0","5070425","2022/11/18 16:00:00","10097","1001","5070001","0","2022/11/25 15:59:59","1"
"10097015","30","117101","0","5070445","2022/11/18 16:00:00","10097","1001","5070004","0","2022/11/25 15:59:59","1"
"10097016","30","117101","0","5070425","2022/11/18 16:00:00","10097","1001","5070005","0","2022/11/25 15:59:59","1"
"10097017","2","104901","0","5070406","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097018","2","117101","0","5070426","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097019","2","117101","0","5070446","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097020","2","117101","0","5070426","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10097021","3","102701","0","5070407","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097022","3","117001","0","5070427","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097023","3","117001","0","5070447","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097024","3","117001","0","5070427","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10097025","4","104901","0","5070408","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097026","4","117101","0","5070428","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097027","4","117101","0","5070448","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097028","4","117101","0","5070428","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10097029","5","102701","0","5070409","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097030","5","117001","0","5070429","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097031","5","117001","0","5070449","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097032","5","117001","0","5070429","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10097033","6","102701","0","5070410","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097034","6","117001","0","5070430","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097035","6","117001","0","5070450","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097036","6","117001","0","5070430","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10097037","8","102701","0","5070411","2022/11/18 16:00:00","10097","1003","0","0","2022/11/25 15:59:59","0"
"10097038","8","117001","0","5070431","2022/11/18 16:00:00","10097","1003","5070001","0","2022/11/25 15:59:59","1"
"10097039","8","117001","0","5070451","2022/11/18 16:00:00","10097","1003","5070004","0","2022/11/25 15:59:59","1"
"10097040","8","117001","0","5070431","2022/11/18 16:00:00","10097","1003","5070005","0","2022/11/25 15:59:59","1"
"10098001","122801","122801","0","5098401","2022/12/01 16:00:00","10098","1004","0","0","2022/12/15 15:59:59","0"
"10098002","1009803","122701","0","5098402","2022/12/01 16:00:00","10098","1002","0","1","2022/12/15 15:59:59","0"
"10098003","10","122801","0","5098403","2022/12/01 16:00:00","10098","1001","0","0","2022/12/15 15:59:59","0"
"10098004","20","122901","0","5098404","2022/12/01 16:00:00","10098","1001","0","0","2022/12/15 15:59:59","0"
"10098005","30","122701","0","5098405","2022/12/01 16:00:00","10098","1001","0","0","2022/12/15 15:59:59","0"
"10098006","2","122801","0","5098406","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10098007","4","122901","0","5098407","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10098008","7","122701","0","5098408","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10098009","10","122801","0","5098409","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10098010","13","122701","0","5098410","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10098011","15","122701","0","5098411","2022/12/01 16:00:00","10098","1003","0","0","2022/12/15 15:59:59","0"
"10099001","117401","117401","0","5072401","2022/12/19 16:00:00","10099","1004","0","0","2022/12/26 15:59:59","0"
"10099002","1009903","117201","0","5072402","2022/12/19 16:00:00","10099","1002","0","1","2022/12/26 15:59:59","0"
"10099003","10","117201","0","5072403","2022/12/19 16:00:00","10099","1001","0","0","2022/12/26 15:59:59","0"
"10099004","20","117401","0","5072404","2022/12/19 16:00:00","10099","1001","0","0","2022/12/26 15:59:59","0"
"10099005","30","117301","0","5072405","2022/12/19 16:00:00","10099","1001","0","0","2022/12/26 15:59:59","0"
"10099006","2","117201","0","5072406","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099007","3","117301","0","5072407","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099008","4","117401","0","5072408","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099009","5","117301","0","5072409","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099010","6","117201","0","5072410","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099011","8","117201","0","5072411","2022/12/19 16:00:00","10099","1003","0","0","2022/12/26 15:59:59","0"
"10099013","1009903","117201","0","5072422","2022/12/19 16:00:00","10099","1002","5072004","1","2022/12/26 15:59:59","1"
"10099014","10","117201","0","5072423","2022/12/19 16:00:00","10099","1001","5072004","0","2022/12/26 15:59:59","1"
"10099015","20","117401","0","5072424","2022/12/19 16:00:00","10099","1001","5072004","0","2022/12/26 15:59:59","1"
"10099016","30","117301","0","5072425","2022/12/19 16:00:00","10099","1001","5072004","0","2022/12/26 15:59:59","1"
"10099017","2","117201","0","5072426","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099018","3","117301","0","5072427","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099019","4","117401","0","5072428","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099020","5","117301","0","5072429","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099021","6","117201","0","5072430","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099022","8","117201","0","5072431","2022/12/19 16:00:00","10099","1003","5072004","0","2022/12/26 15:59:59","1"
"10099023","1009903","117201","0","5072442","2022/12/19 16:00:00","10099","1002","5072006","1","2022/12/26 15:59:59","1"
"10099024","10","117201","0","5072443","2022/12/19 16:00:00","10099","1001","5072006","0","2022/12/26 15:59:59","1"
"10099025","20","117401","0","5072444","2022/12/19 16:00:00","10099","1001","5072006","0","2022/12/26 15:59:59","1"
"10099026","30","117301","0","5072445","2022/12/19 16:00:00","10099","1001","5072006","0","2022/12/26 15:59:59","1"
"10099027","2","117201","0","5072446","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10099028","3","117301","0","5072447","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10099029","4","117401","0","5072448","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10099030","5","117301","0","5072449","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10099031","6","117201","0","5072450","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10099032","8","117201","0","5072451","2022/12/19 16:00:00","10099","1003","5072006","0","2022/12/26 15:59:59","1"
"10100001","1010003","101001","0","5100402","2023/01/02 16:00:00","10100","1002","0","1","2023/01/16 15:59:59","0"
"10100002","1010003","123101","0","5100422","2023/01/02 16:00:00","10100","1002","5100001","1","2023/01/16 15:59:59","1"
"10100003","1010003","123101","0","5100442","2023/01/02 16:00:00","10100","1002","5100003","1","2023/01/16 15:59:59","1"
"10100004","10","102301","0","5100403","2023/01/02 16:00:00","10100","1001","0","0","2023/01/16 15:59:59","0"
"10100005","10","123201","0","5100423","2023/01/02 16:00:00","10100","1001","5100001","0","2023/01/16 15:59:59","1"
"10100006","10","123201","0","5100443","2023/01/02 16:00:00","10100","1001","5100003","0","2023/01/16 15:59:59","1"
"10100007","20","101001","0","5100404","2023/01/02 16:00:00","10100","1001","0","0","2023/01/16 15:59:59","0"
"10100008","20","123101","0","5100424","2023/01/02 16:00:00","10100","1001","5100001","0","2023/01/16 15:59:59","1"
"10100009","20","123101","0","5100444","2023/01/02 16:00:00","10100","1001","5100003","0","2023/01/16 15:59:59","1"
"10100010","30","102301","0","5100405","2023/01/02 16:00:00","10100","1001","0","0","2023/01/16 15:59:59","0"
"10100011","30","123201","0","5100425","2023/01/02 16:00:00","10100","1001","5100001","0","2023/01/16 15:59:59","1"
"10100012","30","123201","0","5100445","2023/01/02 16:00:00","10100","1001","5100003","0","2023/01/16 15:59:59","1"
"10100013","2","101001","0","5100406","2023/01/02 16:00:00","10100","1003","0","0","2023/01/16 15:59:59","0"
"10100014","2","123101","0","5100426","2023/01/02 16:00:00","10100","1003","5100001","0","2023/01/16 15:59:59","1"
"10100015","2","123101","0","5100446","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10100016","4","102301","0","5100407","2023/01/02 16:00:00","10100","1003","0","0","2023/01/16 15:59:59","0"
"10100017","4","123201","0","5100427","2023/01/02 16:00:00","10100","1003","5100001","0","2023/01/16 15:59:59","1"
"10100018","4","123201","0","5100447","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10100019","7","123101","0","5100428","2023/01/02 16:00:00","10100","1003","5100002","0","2023/01/16 15:59:59","1"
