0d711057c9c3868bf278a42185a50ff23b978068924172682f2ea626f0a3e4dd,bed21c3d6fdd9bc2e327d11c89677da49efa7bcaf430efbdd9d579e95eaa8230,367d24bddc2f390cc97559bb3865f5901c24cffe4e79d81ff8449739513b5d84,3841ffa463404b82df7687a8e77402f790ba2a5555c4844b8af797b2037bfebb,2a787d507a1e562c2bca5e259d054cd884a1e15fc4bb9d159a793964665184f9,df47169af690065c757ec56aaaa002e941525edc7712340ec53fb122bf9fa96b,22a78ae58951f95e7772e21d7090856a3bd22840227b946a170ff515fac4a8e2,2add04b464f0f7dad90047755c490667edeb96ad2900977da927e0ab39d9cc7d,733caf96d84b806e7a43f5d41e510b3773b9426f4fb4df6f662c8dc03302a219,8fdef3896b305fb1be1c93610e3784f943299644a636beaab2ceba9034dc88a5,80257b355b37ee01aa2ee5d9810339402f6c02ead2ac7e7190fc20af6430f56b
"90103","","0","6","105911","1","1","1901030008","0","1","1"
"90103","","0","6","106011","1","1","1901030009","0","1","1"
"90103","","0","6","106411","1","1","1901030010","0","1","1"
"90103","","0","6","118511","1","1","1901030011","0","1","1"
"90103","","0","2","105811","0","1","1901030012","0","-34","0"
"90103","","0","2","105911","0","1","1901030013","0","-34","0"
"90103","","0","2","106011","0","1","1901030014","0","-34","0"
"90103","","0","2","106411","0","1","1901030015","0","-34","0"
"90103","","","31","901001","0","1","1901030016","1","-300","901001"
"90103","","","31","900002","0","1","1901030017","0","0","900002"
"90103","","","31","900003","0","1","1901030018","0","0","900003"
"90103","","","31","900007","0","1","1901030019","0","0","900007"
"90103","","","31","900008","0","1","1901030020","0","0","900008"
"90103","","","91","0","","","1901030021","","","0"
"90103","","","3","105811","","","1901030022","0","1","treasure_peko"
"90103","","","3","105911","","","1901030023","0","1","treasure_kokkoro"
"90103","","","3","106011","","","1901030024","0","1","treasure_kyaru"
"90103","","","3","106411","","","1901030025","0","1","treasure_shefy"
"90103","","","3","118511","","","1901030026","0","0","treasure_karin_rare"
"90103","","","3","900000","","","1901030027","0","0","treasure_karin_rare"
"90103","","","32","900007","","","1901030028","","","1"
"90103","","","32","900008","","","1901030029","","","1"
"90103","","","93","0.4","","","1901030030","","","0"
"90103","","","140","7","","","1901030031","","0","0"
"90103","","","93","2.2","","","1901030032","","","0"
"90103","","","21","vo_caravan","0","","1901030033","","0","vo_caravan_118501_appraise_001"
"90103","","","93","2.7","","","1901030034","","","0"
"90103","","","101","1901030037","","","1901030035","","",""
"90103","","","32","900007","","","1901030036","","","0"
"90103","","0","113","2","1","0","1901030037","0.1","1",""
"90103","","","93","0.2","","","1901030038","","","0"
"90103","","","32","900003","","","1901030039","","","1"
"90103","","","93","0.2","","","1901030040","","","0"
"90103","","","32","901001","","","1901030041","","","0"
"90103","","","32","900007","","","1901030042","","","0"
"90103","","","32","900008","","","1901030043","","","0"
"90103","","0","6","105811","1","0","1901030044","0","1","1"
"90103","","0","6","105911","1","0","1901030045","0","1","1"
"90103","","0","6","106011","1","0","1901030046","0","1","1"
"90103","","0","6","106411","1","0","1901030047","0","1","1"
"90103","","0","6","118511","1","0","1901030048","0","1","1"
"90103","","0","6","900000","1","0","1901030049","0","1","1"
"90103","","","93","0.1","","","1901030050","","","0"
"90201","empty","0","1","1","0","-34","1902010001","1","62","105811"
"90201","empty","0","1","1","0","-34","1902010002","1","66","105911"
"90201","empty","0","1","1","0","-34","1902010003","1","64","106011"
"90201","empty","0","1","1","0","-34","1902010004","1","65","106411"
"90201","idle","1","5","100","-1085","-266","1902010005","0.4","58","100"
"90201","idle","1","5","110","-1085","-266","1902010006","0.4","56","110"
"90201","empty","0","1","1","0","-34","1902010007","1","52","118511"
"90201","empty","0","5","14","-800","-300","1902010008","0.64","62","11"
"90201","empty","0","5","15","-1120","-300","1902010009","0.64","64","12"
"90201","empty","0","5","16","-970","-320","1902010010","0.64","66","13"
"90201","empty","1","5","200","-1120","-250","1902010011","0.75","58","200"
"90201","","","31","901000","0","1","1902010012","0","-300","0"
"90201","","","31","900001","0","1","1902010013","0","0","10"
"90201","","","31","900002","0","1","1902010014","0","0","11"
"90201","","","31","900004","-266","1","1902010015","0","-1085","12"
"90201","","","31","900005","0","1","1902010016","0","0","13"
"90201","","","31","900011","0","1","1902010017","0","-600","18"
"90201","","","31","900009","-34","1","1902010018","0","0","17"
"90201","","","31","912001","0","1","1902010019","0","0","912001"
"90201","","","91","0","","","1902010020","","","0"
"90201","","","32","10","","","1902010021","","","1"
"90201","","","93","0.7","","","1902010022","","","0"
"90201","","","32","0","","","1902010023","","","1"
"90201","","","32","17","","","1902010024","","","1"
"90201","","","3","118511","","","1902010025","0","1","checkpoint_karin_idle"
"90201","","","26","0.5","","","1902010026","","",""
"90201","","","23","se_caravan","","","1902010027","","0","se_caravan_goal_amb"
"90201","","","23","se_caravan","","","1902010028","","0","se_caravan_goal_onigiri"
"90201","","","93","0.5","","","1902010029","","","0"
"90201","","0","3","100","idle","1","1902010030","0","0","run_checkpoint"
"90201","","0","3","110","idle","1","1902010031","0","0","run_checkpoint"
"90201","","","32","12","","","1902010032","","","1"
"90201","","","2","100","2.5","11","1902010033","","-276","67"
"90201","","","2","110","2.5","11","1902010034","","-276","67"
"90201","","","33","12","2.5","11","1902010035","","-276","67"
"90201","","","93","2","","","1902010036","","","0"
"90201","","","23","se_caravan","","","1902010037","","0","se_caravan_goal_chara_appear"
"90201","","0","3","105811","checkpoint_peko_loop","1","1902010038","0","0","checkpoint_peko_in"
"90201","","0","3","105911","checkpoint_kokkoro_loop","1","1902010039","0","0","checkpoint_kokkoro_in"
"90201","","0","3","106011","checkpoint_kyaru_loop","1","1902010040","0","0","checkpoint_kyaru_in"
"90201","","0","3","106411","checkpoint_shefy_loop","1","1902010041","0","0","checkpoint_shefy_in"
"90201","","","140","6","","","1902010042","","0","0"
"90201","","","93","1.6","","","1902010043","","","0"
"90201","","","23","se_caravan","","","1902010044","","0","se_caravan_goal_arrival"
"90201","","","32","13","","","1902010045","","","1"
"90201","","","3","118511","","","1902010046","0.2","1","checkpoint_karin_clap"
"90201","","","93","2.6","","","1902010047","","","0"
"90201","","","33","11","1","3","1902010048","","0","-600"
"90201","","","121","600","1","1","1902010049","3","1","0"
"90201","","","23","se_caravan","","","1902010050","","0","se_caravan_goal_bandy_appear"
"90201","","","3","11","","","1902010051","","0","run_gakkari"
"90201","","","3","12","","","1902010052","","0","run_gakkari"
"90201","","","3","13","","","1902010053","","0","run_gakkari"
"90201","","0.1","3","200","idle","1","1902010054","","0","run_gakkari"
"90201","","","32","912001","","","1902010055","","","1"
"90201","","","93","0.4","","","1902010056","","","0"
"90201","","","3","105811","","","1902010057","0.1","1","checkpoint_peko_loop_r"
"90201","","","3","105911","","","1902010058","0.1","1","checkpoint_kokkoro_loop_r"
"90201","","","3","106011","","","1902010059","0.1","1","checkpoint_kyaru_loop_r"
"90201","","","3","106411","","","1902010060","0.1","1","checkpoint_shefy_loop_r"
"90201","","","140","61","","","1902010061","","0","0"
"90201","","","93","0.1","","","1902010062","","","0"
"90201","","","32","18","","","1902010063","","","1"
"90201","","","93","3.7","","","1902010064","","","0"
"90201","","","101","1902010066","","","1902010065","","",""
"90201","","","25","bgm_MC043","","","1902010066","","","bgm_MC043"
"90201","","","32","12","","","1902010067","","","0"
"90201","","","32","912001","","","1902010068","","","0"
"90201","","","113","1","","","1902010069","","",""
"90201","","","93","0.3","","","1902010070","","","0"
"90201","","","32","11","","","1902010071","","","1"
"90201","","","93","0.4","","","1902010072","","","0"
"90201","","","32","0","","","1902010073","","","0"
"90201","","","32","13","","","1902010074","","","0"
"90201","","","32","18","","","1902010075","","","0"
"90201","","","32","17","","","1902010076","","","0"
"90201","","0","6","105811","1","0","1902010077","0","1","1"
"90201","","0","6","105911","1","0","1902010078","0","1","1"
"90201","","0","6","106011","1","0","1902010079","0","1","1"
"90201","","0","6","106411","1","0","1902010080","0","1","1"
"90201","","0","6","100","1","0","1902010081","0","1","1"
"90201","","0","6","110","1","0","1902010082","0","1","1"
"90201","","0","6","118511","1","0","1902010083","0","1","1"
"90201","","0","6","11","1","0","1902010084","0","1","1"
"90201","","0","6","12","1","0","1902010085","0","1","1"
"90201","","0","6","13","1","0","1902010086","0","1","1"
"90201","","0","6","200","1","0","1902010087","0","1","1"
"90201","","","121","0","1","0","1902010088","3","1","0"
"90201","","","33","11","0","0","1902010089","","0","0"
"90201","","","91","0","","","1902010090","","",""
"90301","empty","0","1","1","-1250","-50","1903010001","1","62","105811"
"90301","empty","0","1","1","-1390","-70","1903010002","1","66","105911"
"90301","empty","0","1","1","-1520","-50","1903010003","1","64","106011"
"90301","empty","0","1","1","-1660","-70","1903010004","1","64","106411"
"90301","idle","1","5","100","-1085","-266","1903010005","0.4","58","100"
"90301","idle","1","5","110","-1085","-266","1903010006","0.4","56","110"
"90301","empty","0","5","14","285","-330","1903010007","0.64","64","11"
"90301","empty","0","5","15","570","-330","1903010008","0.64","66","12"
"90301","empty","0","5","16","425","-300","1903010009","0.64","62","13"
"90301","empty","0","5","200","570","-250","1903010010","0.75","58","200"
"90301","","","31","901000","0","1","1903010011","0","-300","0"
"90301","","","31","900001","0","1","1903010012","0","0","10"
"90301","","","31","900002","0","1","1903010013","0","0","11"
"90301","","","31","912000","0","1","1903010014","0","430","912000"
"90301","","","31","912002","-50","1","1903010015","0","-1250","20021"
"90301","","","31","912002","-70","1","1903010016","0","-1390","20022"
"90301","","","31","912002","-50","1","1903010017","0","-1520","20023"
"90301","","","31","912002","-70","1","1903010018","0","-1660","20024"
"90301","","","31","900012","0","1","1903010019","0","0","19"
"90301","","","91","0","","","1903010020","","","0"
"90301","","","32","10","","","1903010021","","","1"
"90301","","","93","0.7","","","1903010022","","","0"
"90301","","","32","0","","","1903010023","","","1"
"90301","","","3","11","","","1903010024","","1","doya_wait"
"90301","","","3","12","","","1903010025","","1","doya_wait"
"90301","","","3","13","","","1903010026","","1","doya_wait"
"90301","","","3","200","","","1903010027","","1","idle"
"90301","","","32","912000","","","1903010028","","","1"
"90301","","","26","0.5","","","1903010029","","",""
"90301","","","23","se_caravan","","","1903010030","","0","se_caravan_goal_amb"
"90301","","","23","se_caravan","","","1903010031","","0","se_caravan_goal_onigiri_bishoku_appear"
"90301","","","3","105811","","","1903010032","","1","run"
"90301","","","3","105911","","","1903010033","","1","run"
"90301","","","3","106011","","","1903010034","","1","run"
"90301","","","3","106411","","","1903010035","","1","run"
"90301","","0","3","100","idle","1","1903010036","0","0","run_checkpoint"
"90301","","0","3","110","idle","1","1903010037","0","0","run_checkpoint"
"90301","","","2","105811","2.5","11","1903010038","","-50","-150"
"90301","","","2","105911","2.5","11","1903010039","","-70","-290"
"90301","","","2","106011","2.5","11","1903010040","","-50","-420"
"90301","","","2","106411","2.5","11","1903010041","","-70","-560"
"90301","","","32","20021","","","1903010042","","","1"
"90301","","","32","20022","","","1903010043","","","1"
"90301","","","32","20023","","","1903010044","","","1"
"90301","","","32","20024","","","1903010045","","","1"
"90301","","","33","20021","2.5","11","1903010046","","-50","-150"
"90301","","","33","20022","2.5","11","1903010047","","-70","-290"
"90301","","","33","20023","2.5","11","1903010048","","-50","-420"
"90301","","","33","20024","2.5","11","1903010049","","-70","-560"
"90301","","","2","100","2.5","11","1903010050","","-276","-100"
"90301","","","2","110","2.5","11","1903010051","","-276","-100"
"90301","","","93","2.1","","","1903010052","","","0"
"90301","","","140","62","","","1903010053","","0","0"
"90301","","","32","19","","","1903010054","","","1"
"90301","","","93","0.4","","","1903010055","","","0"
"90301","","","3","105811","","","1903010056","0.3","0","gakkari"
"90301","","","3","105911","","","1903010057","0.3","0","gakkari"
"90301","","","3","106011","","","1903010058","0.3","0","gakkari"
"90301","","","3","106411","","","1903010059","0.3","0","gakkari"
"90301","","","93","0.9","","","1903010060","","","0"
"90301","","","3","11","doya_loop","1","1903010061","0.1","0","doya_loop_in"
"90301","","","3","12","doya_loop","1","1903010062","0.1","0","doya_loop_in"
"90301","","","3","13","doya_loop","1","1903010063","0.1","0","doya_loop_in"
"90301","","","93","2.9","","","1903010064","","","0"
"90301","","","101","1903010066","","","1903010065","","",""
"90301","","","25","bgm_MC043","","","1903010066","","","bgm_MC043"
"90301","","","32","20021","","","1903010067","","","0"
"90301","","","32","20022","","","1903010068","","","0"
"90301","","","32","20023","","","1903010069","","","0"
"90301","","","32","20024","","","1903010070","","","0"
"90301","","","113","1","","","1903010071","","",""
"90301","","","93","0.3","","","1903010072","","","0"
"90301","","","32","11","","","1903010073","","","1"
"90301","","","93","0.4","","","1903010074","","","0"
"90301","","","32","19","","","1903010075","","","0"
"90301","","","32","0","","","1903010076","","","0"
"90301","","","32","912000","","","1903010077","","","0"
"90301","","0","6","105811","1","0","1903010078","0","1","1"
"90301","","0","6","105911","1","0","1903010079","0","1","1"
"90301","","0","6","106011","1","0","1903010080","0","1","1"
"90301","","0","6","106411","1","0","1903010081","0","1","1"
"90301","","0","6","100","1","0","1903010082","0","1","1"
"90301","","0","6","110","1","0","1903010083","0","1","1"
"90301","","0","6","11","1","0","1903010084","0","1","1"
"90301","","0","6","12","1","0","1903010085","0","1","1"
"90301","","0","6","13","1","0","1903010086","0","1","1"
"90301","","0","6","200","1","0","1903010087","0","1","1"
"90301","","","91","0","","","1903010088","","",""
"90401","empty","0","1","1","0","-34","1904010001","1","62","105811"
"90401","empty","0","1","1","0","-34","1904010002","1","66","105911"
"90401","empty","0","1","1","0","-34","1904010003","1","64","106011"
"90401","empty","0","1","1","0","-34","1904010004","1","65","106411"
"90401","empty","0","1","1","0","-34","1904010005","1","52","118511"
"90401","idle","1","5","100","-1085","-266","1904010006","0.4","58","100"
"90401","idle","1","5","110","-1085","-266","1904010007","0.4","56","110"
"90401","","","31","904000","0","1","1904010008","0","0","40"
"90401","","","31","904001","0","1","1904010009","0","0","41"
"90401","","","31","904002","0","1","1904010010","0","0","42"
"90401","","","31","901000","0","1","1904010011","0","-300","0"
"90401","","","31","900002","0","1","1904010012","0","0","1"
"90401","","","31","900002","0","1","1904010013","0","0","2"
"90401","","","31","900002","0","1","1904010014","0","0","3"
"90401","","","31","900004","-266","1","1904010015","0","-1085","4"
"90401","","","31","900005","0","1","1904010016","0","0","5"
"90401","","","31","900009","-34","1","1904010017","0","0","9"
"90401","","","91","0","","","1904010018","","","0"
"90401","","","32","1","","","1904010019","","","1"
"90401","","","93","0.4","","","1904010020","","","0"
"90401","","","32","40","","","1904010021","","","1"
"90401","","","32","41","","","1904010022","","","1"
"90401","","","32","42","","","1904010023","","","1"
"90401","","","23","se_caravan","","","1904010024","","0","se_caravan_section_skip"
"90401","","","21","vo_caravan","","","1904010025","","0","vo_caravan_onigiriskip"
"90401","","","2","100","0","11","1904010026","","-266","240"
"90401","","","2","110","0","11","1904010027","","-266","240"
"90401","","","3","100","","","1904010028","","1","skip"
"90401","","","3","110","","","1904010029","","1","skip"
"90401","","","93","2.2","","","1904010030","","","0"
"90401","","","32","2","","","1904010031","","","1"
"90401","","","93","0.4","","","1904010032","","","0"
"90401","","","32","40","","","1904010033","","","0"
"90401","","","32","41","","","1904010034","","","0"
"90401","","","32","42","","","1904010035","","","0"
"90401","","","2","100","0","11","1904010036","","-266","-1085"
"90401","","","2","110","0","11","1904010037","","-266","-1085"
"90401","","","32","0","","","1904010038","","","1"
"90401","","","32","9","","","1904010039","","","1"
"90401","","","3","118511","","","1904010040","0","1","checkpoint_karin_idle"
"90401","","","26","0.5","","","1904010041","","",""
"90401","","","23","se_caravan","","","1904010042","","0","se_caravan_goal_amb"
"90401","","","93","0.9","","","1904010043","","","0"
"90401","","","23","se_caravan","","","1904010044","","0","se_caravan_goal_onigiri"
"90401","","","93","0.5","","","1904010045","","","0"
"90401","","0","3","100","idle","1","1904010046","0","0","run_checkpoint"
"90401","","0","3","110","idle","1","1904010047","0","0","run_checkpoint"
"90401","","","32","4","","","1904010048","","","1"
"90401","","","2","100","2.5","11","1904010049","","-276","67"
"90401","","","2","110","2.5","11","1904010050","","-276","67"
"90401","","","33","4","2.5","11","1904010051","","-276","67"
"90401","","","93","2","","","1904010052","","","0"
"90401","","","23","se_caravan","","","1904010053","","0","se_caravan_goal_chara_appear"
"90401","","0","3","105811","checkpoint_peko_loop","1","1904010054","0","0","checkpoint_peko_in"
"90401","","0","3","105911","checkpoint_kokkoro_loop","1","1904010055","0","0","checkpoint_kokkoro_in"
"90401","","0","3","106011","checkpoint_kyaru_loop","1","1904010056","0","0","checkpoint_kyaru_in"
"90401","","0","3","106411","checkpoint_shefy_loop","1","1904010057","0","0","checkpoint_shefy_in"
"90401","","","140","6","","","1904010058","","0","0"
"90401","","","93","1.6","","","1904010059","","","0"
"90401","","","23","se_caravan","","","1904010060","","0","se_caravan_goal_arrival"
"90401","","","32","5","","","1904010061","","","1"
"90401","","","3","118511","","","1904010062","0.2","1","checkpoint_karin_clap"
"90401","","","93","3","","","1904010063","","","0"
"90401","","","101","1904010065","","","1904010064","","",""
"90401","","","25","bgm_MC043","","","1904010065","","","bgm_MC043"
"90401","","","32","4","","","1904010066","","","0"
"90401","","","113","1","","","1904010067","","",""
"90401","","","93","0.3","","","1904010068","","","0"
"90401","","","32","3","","","1904010069","","","1"
"90401","","","93","0.4","","","1904010070","","","0"
"90401","","0","6","100","1","0","1904010071","0","1","1"
"90401","","0","6","110","1","0","1904010072","0","1","1"
"90401","","","32","0","","","1904010073","","","0"
"90401","","","32","5","","","1904010074","","","0"
"90401","","","32","9","","","1904010075","","","0"
"90401","","0","6","105811","1","0","1904010076","0","1","1"
"90401","","0","6","105911","1","0","1904010077","0","1","1"
"90401","","0","6","106011","1","0","1904010078","0","1","1"
"90401","","0","6","106411","1","0","1904010079","0","1","1"
"90401","","0","6","118511","1","0","1904010080","0","1","1"
"90401","","","91","0","","","1904010081","","",""
"91101","empty","0","1","1","0","-34","1911010001","1","62","105811"
"91101","empty","0","1","1","0","-34","1911010002","1","66","105911"
"91101","empty","0","1","1","0","-34","1911010003","1","64","106011"
"91101","empty","0","1","1","0","-34","1911010004","1","65","106411"
"91101","empty","0","1","1","0","-34","1911010005","1","52","118511"
"91101","idle","1","5","100","-1085","-266","1911010006","0.4","58","100"
"91101","idle","1","5","110","-1085","-266","1911010007","0.4","56","110"
"91101","","","31","911000","0","1","1911010008","0","-300","0"
"91101","","","31","900001","0","1","1911010009","0","0","1"
"91101","","","31","900002","0","1","1911010010","0","0","2"
"91101","","","31","900004","-266","1","1911010011","0","-1085","4"
"91101","","","31","900005","0","1","1911010012","0","0","5"
"91101","","","31","900009","-34","1","1911010013","0","0","9"
"91101","","","91","0","","","1911010014","","","0"
"91101","","","32","1","","","1911010015","","","1"
"91101","","","93","0.7","","","1911010016","","","0"
"91101","","","32","0","","","1911010017","","","1"
"91101","","","32","9","","","1911010018","","","1"
"91101","","","3","118511","","","1911010019","0","1","checkpoint_karin_idle"
"91101","","","26","0.5","","","1911010020","","",""
"91101","","","23","se_caravan","","","1911010021","","0","se_caravan_goal_amb_gehena"
"91101","","","93","0.9","","","1911010022","","","0"
"91101","","","23","se_caravan","","","1911010023","","0","se_caravan_goal_onigiri"
"91101","","","93","0.5","","","1911010024","","","0"
"91101","","0","3","100","idle","1","1911010025","0","0","run_checkpoint"
"91101","","0","3","110","idle","1","1911010026","0","0","run_checkpoint"
"91101","","","32","4","","","1911010027","","","1"
"91101","","","2","100","2.5","11","1911010028","","-276","67"
"91101","","","2","110","2.5","11","1911010029","","-276","67"
"91101","","","33","4","2.5","11","1911010030","","-276","67"
"91101","","","93","2","","","1911010031","","","0"
"91101","","","23","se_caravan","","","1911010032","","0","se_caravan_goal_chara_appear"
"91101","","0","3","105811","checkpoint_peko_loop","1","1911010033","0","0","checkpoint_peko_in"
"91101","","0","3","105911","checkpoint_kokkoro_loop","1","1911010034","0","0","checkpoint_kokkoro_in"
"91101","","0","3","106011","checkpoint_kyaru_loop","1","1911010035","0","0","checkpoint_kyaru_in"
"91101","","0","3","106411","checkpoint_shefy_loop","1","1911010036","0","0","checkpoint_shefy_in"
"91101","","","140","6","","","1911010037","","0","0"
"91101","","","93","1.6","","","1911010038","","","0"
"91101","","","32","5","","","1911010039","","","1"
"91101","","","3","118511","","","1911010040","0.2","1","checkpoint_karin_clap"
"91101","","","93","3","","","1911010041","","","0"
"91101","","","101","1911010043","","","1911010042","","",""
"91101","","","25","bgm_MC103","","","1911010043","","","bgm_MC103"
"91101","","","32","4","","","1911010044","","","0"
"91101","","","113","1","","","1911010045","","",""
"91101","","","93","0.3","","","1911010046","","","0"
"91101","","","32","2","","","1911010047","","","1"
"91101","","","93","0.4","","","1911010048","","","0"
"91101","","0","6","100","1","0","1911010049","0","1","1"
"91101","","0","6","110","1","0","1911010050","0","1","1"
"91101","","","32","0","","","1911010051","","","0"
"91101","","","32","5","","","1911010052","","","0"
"91101","","","32","9","","","1911010053","","","0"
"91101","","0","6","105811","1","0","1911010054","0","1","1"
"91101","","0","6","105911","1","0","1911010055","0","1","1"
"91101","","0","6","106011","1","0","1911010056","0","1","1"
"91101","","0","6","106411","1","0","1911010057","0","1","1"
"91101","","0","6","118511","1","0","1911010058","0","1","1"
"91101","","","91","0","","","1911010059","","",""
"91102","empty","0","1","1","0","-34","1911020001","1","62","105811"
"91102","empty","0","1","1","0","-34","1911020002","1","66","105911"
"91102","empty","0","1","1","0","-34","1911020003","1","64","106011"
"91102","empty","0","1","1","0","-34","1911020004","1","64","106411"
"91102","empty","0","1","1","0","-34","1911020005","1","52","118511"
"91102","empty","0","5","900000","0","-34","1911020006","1","54","900000"
"91102","","0","6","105811","1","1","1911020007","0","1","1"
"91102","","0","6","105911","1","1","1911020008","0","1","1"
"91102","","0","6","106011","1","1","1911020009","0","1","1"
"91102","","0","6","106411","1","1","1911020010","0","1","1"
"91102","","0","6","118511","1","1","1911020011","0","1","1"
"91102","","0","2","105811","0","1","1911020012","0","-34","0"
"91102","","0","2","105911","0","1","1911020013","0","-34","0"
"91102","","0","2","106011","0","1","1911020014","0","-34","0"
"91102","","0","2","106411","0","1","1911020015","0","-34","0"
"91102","","","31","911001","0","1","1911020016","1","-300","911001"
"91102","","","31","900002","0","1","1911020017","0","0","900002"
"91102","","","31","900003","0","1","1911020018","0","0","900003"
"91102","","","31","900006","0","1","1911020019","0","0","900006"
"91102","","","31","900008","0","1","1911020020","0","0","900008"
"91102","","","91","0","","","1911020021","","","0"
"91102","","","3","105811","","","1911020022","0","1","treasure_peko"
"91102","","","3","105911","","","1911020023","0","1","treasure_kokkoro"
"91102","","","3","106011","","","1911020024","0","1","treasure_kyaru"
"91102","","","3","106411","","","1911020025","0","1","treasure_shefy"
"91102","","","3","118511","","","1911020026","0","0","treasure_karin_normal"
"91102","","","3","900000","","","1911020027","0","0","treasure_karin_normal"
"91102","","","32","900006","","","1911020028","","","1"
"91102","","","32","900008","","","1911020029","","","1"
"91102","","","93","0.4","","","1911020030","","","0"
"91102","","","140","7","","","1911020031","","0","0"
"91102","","","93","3.9","","","1911020032","","","0"
"91102","","","101","1911020035","","","1911020033","","",""
"91102","","","32","900006","","","1911020034","","","0"
"91102","","0","113","2","1","0","1911020035","0.1","1",""
"91102","","","93","0.2","","","1911020036","","","0"
"91102","","","32","900003","","","1911020037","","","1"
"91102","","","93","0.2","","","1911020038","","","0"
"91102","","","32","911001","","","1911020039","","","0"
"91102","","","32","900006","","","1911020040","","","0"
"91102","","0","6","105811","1","0","1911020041","0","1","1"
"91102","","0","6","105911","1","0","1911020042","0","1","1"
"91102","","0","6","106011","1","0","1911020043","0","1","1"
"91102","","0","6","106411","1","0","1911020044","0","1","1"
"91102","","0","6","118511","1","0","1911020045","0","1","1"
"91102","","0","6","900000","1","0","1911020046","0","1","1"
"91102","","","93","0.1","","","1911020047","","","0"
"91103","empty","0","1","1","0","-34","1911030001","1","62","105811"
"91103","empty","0","1","1","0","-34","1911030002","1","66","105911"
"91103","empty","0","1","1","0","-34","1911030003","1","64","106011"
"91103","empty","0","1","1","0","-34","1911030004","1","64","106411"
"91103","empty","0","1","1","0","-34","1911030005","1","52","118511"
"91103","empty","0","5","900000","0","-34","1911030006","1","54","900000"
"91103","","0","6","105811","1","1","1911030007","0","1","1"
"91103","","0","6","105911","1","1","1911030008","0","1","1"
"91103","","0","6","106011","1","1","1911030009","0","1","1"
"91103","","0","6","106411","1","1","1911030010","0","1","1"
"91103","","0","6","118511","1","1","1911030011","0","1","1"
"91103","","0","2","105811","0","1","1911030012","0","-34","0"
"91103","","0","2","105911","0","1","1911030013","0","-34","0"
"91103","","0","2","106011","0","1","1911030014","0","-34","0"
"91103","","0","2","106411","0","1","1911030015","0","-34","0"
"91103","","","31","911001","0","1","1911030016","1","-300","911001"
"91103","","","31","900002","0","1","1911030017","0","0","900002"
"91103","","","31","900003","0","1","1911030018","0","0","900003"
"91103","","","31","900007","0","1","1911030019","0","0","900007"
"91103","","","31","900008","0","1","1911030020","0","0","900008"
"91103","","","91","0","","","1911030021","","","0"
"91103","","","3","105811","","","1911030022","0","1","treasure_peko"
"91103","","","3","105911","","","1911030023","0","1","treasure_kokkoro"
"91103","","","3","106011","","","1911030024","0","1","treasure_kyaru"
"91103","","","3","106411","","","1911030025","0","1","treasure_shefy"
"91103","","","3","118511","","","1911030026","0","0","treasure_karin_rare"
"91103","","","3","900000","","","1911030027","0","0","treasure_karin_rare"
"91103","","","32","900007","","","1911030028","","","1"
"91103","","","32","900008","","","1911030029","","","1"
"91103","","","93","0.4","","","1911030030","","","0"
"91103","","","140","7","","","1911030031","","0","0"
"91103","","","93","2.2","","","1911030032","","","0"
"91103","","","21","vo_caravan","0","","1911030033","","0","vo_caravan_118501_appraise_001"
"91103","","","93","2.7","","","1911030034","","","0"
"91103","","","101","1911030037","","","1911030035","","",""
"91103","","","32","900007","","","1911030036","","","0"
"91103","","0","113","2","1","0","1911030037","0.1","1",""
"91103","","","93","0.2","","","1911030038","","","0"
"91103","","","32","900003","","","1911030039","","","1"
"91103","","","93","0.2","","","1911030040","","","0"
"91103","","","32","911001","","","1911030041","","","0"
"91103","","","32","900007","","","1911030042","","","0"
"91103","","","32","900008","","","1911030043","","","0"
"91103","","0","6","105811","1","0","1911030044","0","1","1"
"91103","","0","6","105911","1","0","1911030045","0","1","1"
"91103","","0","6","106011","1","0","1911030046","0","1","1"
"91103","","0","6","106411","1","0","1911030047","0","1","1"
"91103","","0","6","118511","1","0","1911030048","0","1","1"
"91103","","0","6","900000","1","0","1911030049","0","1","1"
"91103","","","93","0.1","","","1911030050","","","0"
"91201","empty","0","1","1","0","-34","1912010001","1","62","105811"
"91201","empty","0","1","1","0","-34","1912010002","1","66","105911"
"91201","empty","0","1","1","0","-34","1912010003","1","64","106011"
"91201","empty","0","1","1","0","-34","1912010004","1","65","106411"
"91201","idle","1","5","100","-1085","-266","1912010005","0.4","58","100"
"91201","idle","1","5","110","-1085","-266","1912010006","0.4","56","110"
"91201","empty","0","1","1","0","-34","1912010007","1","52","118511"
"91201","empty","0","5","14","-800","-300","1912010008","0.64","62","11"
"91201","empty","0","5","15","-1120","-300","1912010009","0.64","64","12"
"91201","empty","0","5","16","-970","-320","1912010010","0.64","66","13"
"91201","empty","1","5","200","-1120","-250","1912010011","0.75","58","200"
"91201","","","31","911000","0","1","1912010012","0","-300","0"
"91201","","","31","900001","0","1","1912010013","0","0","10"
"91201","","","31","900002","0","1","1912010014","0","0","11"
"91201","","","31","900004","-266","1","1912010015","0","-1085","12"
"91201","","","31","900005","0","1","1912010016","0","0","13"
"91201","","","31","900011","0","1","1912010017","0","-600","18"
"91201","","","31","900009","-34","1","1912010018","0","0","17"
"91201","","","31","912001","0","1","1912010019","0","0","912001"
"91201","","","91","0","","","1912010020","","","0"
"91201","","","32","10","","","1912010021","","","1"
