3151547587c52b9a33ee1626cb93d11e253451bb26fc3bf84a527af1661df6c3,b9af95b43901c92868e9c1c1c7973cca5a42644e78b47bf506f0a03308b792ad,948fdc5365d5008a04f2b810db2946607b5ec9b7fa00a53e4588c969ffaf13cc,c78da14caef388548be54086f0828ae978946dd934457a324523f1c8cffb61a1,f1b64f80da9d975d516b65796e67603cd284cea9cdb15da68473a4d5b1f466fe,f355453f4c083f02af38f5c48f493d49e8cc3cd57a187aae4d6c668e9eee19b5,fef94125b9e8d3033f4e8ac92a64f8de2049d8c818b43505af4ebd6bbe022265,1662df33c9f6e1323015540ca6a80e13144c38edc6b8074d30cb1e65440cfb23,bac6a08ad9d1a1cfd4e07da24478422cefe34cf77defe32f58f1a11b10ac863c,149c1db64d70fdf6f999c7638f2acdf522bf1b587ee454b2fa75facace0351f4
"12","150000","94","10075025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","75","0"
"2","5","94","10075026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","75","0"
"5","60","94","10075027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","75","0"
"12","250000","94","10075028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","75","0"
"2","4","94","10075029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","75","0"
"12","60000","94","10075030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","75","0"
"8","10","94","10075031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","75","0"
"5","100","94","10075032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","75","0"
"2","14","94","10075033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","75","0"
"8","10","94","10075034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","75","0"
"5","50","94","10075035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","75","0"
"5","50","94","10075036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","75","0"
"5","60","94","10075037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","75","0"
"5","60","94","10075038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","75","0"
"2","3","94","10075039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","75","0"
"5","70","94","10075040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","75","0"
"2","14","94","10075041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","75","0"
"2","500","94","10075042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","75","0"
"5","100","94","10075043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","75","0"
"12","60000","94","10075044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","75","0"
"2","500","94","10075045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","75","0"
"5","90","94","10075046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","75","0"
"12","150000","94","10075047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","75","0"
"2","5","94","10075048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","75","0"
"5","120","94","10075049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","75","0"
"12","250000","94","10075050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","75","0"
"2","4","94","10075051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","75","0"
"5","25","94","10075114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","75","0"
"2","5","94","10075115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","75","0"
"5","35","94","10075121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","75","0"
"12","60000","94","10075122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","75","0"
"2","6","94","10075123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","75","0"
"5","50","94","10075152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","75","0"
"2","5","94","10075153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","75","0"
"5","70","94","10075154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","75","0"
"12","60000","94","10075155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","75","0"
"2","6","94","10075156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","75","0"
"2","100","94","10075157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","75","0"
"5","40","119","10095003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","95","0"
"12","70000","119","10095004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","95","0"
"8","10","119","10095005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","95","0"
"5","50","119","10095006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","95","0"
"2","18","119","10095007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","95","0"
"8","10","119","10095008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","95","0"
"5","25","119","10095009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","95","0"
"5","25","119","10095010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","95","0"
"5","30","119","10095011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","95","0"
"5","30","119","10095012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","95","0"
"2","3","119","10095013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","95","0"
"5","40","119","10095014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","95","0"
"2","18","119","10095015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","95","0"
"2","500","119","10095016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","95","0"
"5","50","119","10095017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","95","0"
"12","60000","119","10095018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","95","0"
"2","500","119","10095019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","95","0"
"5","80","119","10095023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","95","0"
"5","50","119","10095024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","95","0"
"12","170000","119","10095025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","95","0"
"2","6","119","10095026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","95","0"
"5","65","119","10095027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","95","0"
"12","300000","119","10095028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","95","0"
"2","4","119","10095029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","95","0"
"12","70000","119","10095030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","95","0"
"8","10","119","10095031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","95","0"
"5","100","119","10095032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","95","0"
"2","18","119","10095033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","95","0"
"8","10","119","10095034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","95","0"
"5","50","119","10095035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","95","0"
"5","50","119","10095036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","95","0"
"5","60","119","10095037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","95","0"
"5","60","119","10095038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","95","0"
"2","3","119","10095039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","95","0"
"5","80","119","10095040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","95","0"
"2","18","119","10095041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","95","0"
"2","500","119","10095042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","95","0"
"5","100","119","10095043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","95","0"
"12","60000","119","10095044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","95","0"
"2","500","119","10095045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","95","0"
"5","100","119","10095046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","95","0"
"12","170000","119","10095047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","95","0"
"2","6","119","10095048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","95","0"
"5","130","119","10095049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","95","0"
"12","300000","119","10095050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","95","0"
"2","4","119","10095051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","95","0"
"5","25","119","10095114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","95","0"
"2","6","119","10095115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","95","0"
"5","40","119","10095121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","95","0"
"12","70000","119","10095122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","95","0"
"2","6","119","10095123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","95","0"
"5","50","119","10095152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","95","0"
"2","6","119","10095153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","95","0"
"5","80","119","10095154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","95","0"
"12","70000","119","10095155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","95","0"
"2","6","119","10095156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","95","0"
"2","100","119","10095157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","95","0"
"5","40","139","10120003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","120","0"
"12","80000","139","10120004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","120","0"
"8","10","139","10120005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","120","0"
"5","55","139","10120006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","120","0"
"2","22","139","10120007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","120","0"
"8","10","139","10120008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","120","0"
"5","25","139","10120009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","120","0"
"5","25","139","10120010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","120","0"
"5","35","139","10120011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","120","0"
"5","30","139","10120012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","120","0"
"2","3","139","10120013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","120","0"
"5","40","139","10120014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","120","0"
"2","22","139","10120015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","120","0"
"2","500","139","10120016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","120","0"
"5","55","139","10120017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","120","0"
"12","70000","139","10120018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","120","0"
"2","500","139","10120019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","120","0"
"5","80","139","10120023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","120","0"
"5","55","139","10120024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","120","0"
"12","200000","139","10120025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","120","0"
"2","7","139","10120026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","120","0"
"5","65","139","10120027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","120","0"
"12","340000","139","10120028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","120","0"
"2","4","139","10120029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","120","0"
"12","80000","139","10120030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","120","0"
"8","10","139","10120031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","120","0"
"5","110","139","10120032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","120","0"
"2","22","139","10120033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","120","0"
"8","10","139","10120034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","120","0"
"5","50","139","10120035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","120","0"
"5","50","139","10120036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","120","0"
"5","70","139","10120037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","120","0"
"5","60","139","10120038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","120","0"
"2","3","139","10120039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","120","0"
"5","80","139","10120040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","120","0"
"2","22","139","10120041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","120","0"
"2","500","139","10120042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","120","0"
"5","110","139","10120043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","120","0"
"12","70000","139","10120044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","120","0"
"2","500","139","10120045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","120","0"
"5","110","139","10120046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","120","0"
"12","200000","139","10120047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","120","0"
"2","7","139","10120048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","120","0"
"5","130","139","10120049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","120","0"
"12","340000","139","10120050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","120","0"
"2","4","139","10120051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","120","0"
"5","25","139","10120114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","120","0"
"2","7","139","10120115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","120","0"
"5","40","139","10120121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","120","0"
"12","70000","139","10120122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","120","0"
"2","6","139","10120123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","120","0"
"5","50","139","10120152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","120","0"
"2","7","139","10120153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","120","0"
"5","80","139","10120154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","120","0"
"12","70000","139","10120155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","120","0"
"2","6","139","10120156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","120","0"
"2","100","139","10120157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","120","0"
"5","40","159","10140003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","140","0"
"12","80000","159","10140004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","140","0"
"8","10","159","10140005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","140","0"
"5","55","159","10140006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","140","0"
"2","26","159","10140007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","140","0"
"8","10","159","10140008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","140","0"
"5","25","159","10140009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","140","0"
"5","25","159","10140010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","140","0"
"5","35","159","10140011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","140","0"
"5","35","159","10140012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","140","0"
"2","3","159","10140013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","140","0"
"5","40","159","10140014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","140","0"
"2","26","159","10140015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","140","0"
"2","500","159","10140016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","140","0"
"5","55","159","10140017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","140","0"
"12","80000","159","10140018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","140","0"
"2","500","159","10140019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","140","0"
"5","80","159","10140023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","140","0"
"5","55","159","10140024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","140","0"
"12","220000","159","10140025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","140","0"
"2","8","159","10140026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","140","0"
"5","70","159","10140027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","140","0"
"12","380000","159","10140028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","140","0"
"2","4","159","10140029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","140","0"
"12","80000","159","10140030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","140","0"
"8","10","159","10140031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","140","0"
"5","110","159","10140032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","140","0"
"2","26","159","10140033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","140","0"
"8","10","159","10140034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","140","0"
"5","50","159","10140035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","140","0"
"5","50","159","10140036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","140","0"
"5","70","159","10140037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","140","0"
"5","70","159","10140038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","140","0"
"2","3","159","10140039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","140","0"
"5","80","159","10140040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","140","0"
"2","26","159","10140041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","140","0"
"2","500","159","10140042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","140","0"
"5","110","159","10140043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","140","0"
"12","80000","159","10140044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","140","0"
"2","500","159","10140045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","140","0"
"5","110","159","10140046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","140","0"
"12","220000","159","10140047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","140","0"
"2","8","159","10140048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","140","0"
"5","140","159","10140049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","140","0"
"12","380000","159","10140050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","140","0"
"2","4","159","10140051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","140","0"
"5","25","159","10140114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","140","0"
"2","8","159","10140115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","140","0"
"5","40","159","10140121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","140","0"
"12","80000","159","10140122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","140","0"
"2","6","159","10140123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","140","0"
"5","50","159","10140152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","140","0"
"2","8","159","10140153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","140","0"
"5","80","159","10140154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","140","0"
"12","80000","159","10140155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","140","0"
"2","6","159","10140156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","140","0"
"2","100","159","10140157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","140","0"
"5","40","179","10160003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","160","0"
"12","90000","179","10160004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","160","0"
"8","10","179","10160005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","160","0"
"5","55","179","10160006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","160","0"
"2","30","179","10160007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","160","0"
"8","10","179","10160008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","160","0"
"5","30","179","10160009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","160","0"
"5","30","179","10160010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","160","0"
"5","35","179","10160011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","160","0"
"5","35","179","10160012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","160","0"
"2","3","179","10160013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","160","0"
"5","40","179","10160014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","160","0"
"2","30","179","10160015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","160","0"
"2","500","179","10160016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","160","0"
"5","55","179","10160017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","160","0"
"12","90000","179","10160018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","160","0"
"2","500","179","10160019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","160","0"
"5","80","179","10160023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","160","0"
"5","55","179","10160024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","160","0"
"12","240000","179","10160025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","160","0"
"2","9","179","10160026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","160","0"
"5","70","179","10160027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","160","0"
"12","410000","179","10160028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","160","0"
"2","4","179","10160029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","160","0"
"12","90000","179","10160030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","160","0"
"8","10","179","10160031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","160","0"
"5","110","179","10160032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","160","0"
"2","30","179","10160033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","160","0"
"8","10","179","10160034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","160","0"
"5","60","179","10160035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","160","0"
"5","60","179","10160036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","160","0"
"5","70","179","10160037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","160","0"
"5","70","179","10160038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","160","0"
"2","3","179","10160039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","160","0"
"5","80","179","10160040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","160","0"
"2","30","179","10160041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","160","0"
"2","500","179","10160042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","160","0"
"5","110","179","10160043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","160","0"
"12","90000","179","10160044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","160","0"
"2","500","179","10160045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","160","0"
"5","110","179","10160046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","160","0"
"12","240000","179","10160047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","160","0"
"2","9","179","10160048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","160","0"
"5","140","179","10160049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","160","0"
"12","410000","179","10160050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","160","0"
"2","4","179","10160051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","160","0"
"5","25","179","10160114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","160","0"
"2","9","179","10160115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","160","0"
"5","40","179","10160121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","160","0"
"12","90000","179","10160122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","160","0"
"2","6","179","10160123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","160","0"
"5","50","179","10160152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","160","0"
"2","9","179","10160153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","160","0"
"5","80","179","10160154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","160","0"
"12","90000","179","10160155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","160","0"
"2","6","179","10160156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","160","0"
"2","100","179","10160157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","160","0"
"5","40","199","10180003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","180","0"
"12","100000","199","10180004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","180","0"
"8","10","199","10180005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","180","0"
"5","55","199","10180006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","180","0"
"2","34","199","10180007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","180","0"
"8","10","199","10180008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","180","0"
"5","30","199","10180009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","180","0"
"5","30","199","10180010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","180","0"
"5","35","199","10180011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","180","0"
"5","35","199","10180012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","180","0"
"2","3","199","10180013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","180","0"
"5","45","199","10180014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","180","0"
