2a4191afe52db3fc7238dafed1b811c34bb42a3c24832db669aff9199b4dc84c,3d83b1a51379fd74add4fc65cc0e927a347a3af434c0db349bf1e41686ec00b1,a17a4d513ee429757ec75b01a4b0180dbe00a79d43c8d3322867e6b725e0f6ed,d70d0c333e893be4f8666f8a7ba5577450213f98700d834dcc69c69a3b4dd638,98407e90075362dea6e92240e453dcd3034fe4902305ffe3f97326402d51af33,ae3d2f95dc987c762fdff16c5c46f0ac4886f68f7e91e503350e8832bd1f7594,6f965a6737ec77356b1c9ba62a8d0221704c48b4e3870d6d4e7db4c703eb08f8,f8ad7b9dd4d7a0b57652a1ae674386a29473444310ba302e9646f0846f4f3f4f,1be0a9432a92f51ccfb41b1d45aaf375d36c31ac09ddb0b8990ee9841ad263cf,02fb9a4eb5e0670b8460a0de597e53cafd0c091fecec2c5a1202f8138a387ecd,2e4ae164101f34dbe0677d660ab666b1e5328364d50b674e90290b1e9eff2d77,0efadb3822eb74b86cc309e8c46999258fa2b7fa3ead70aff22a0afbc1073466,c0564d458ed4e93aeb1e44fe03f4f3258befe7065b42879930983a0f81df6d6e,d3ecd8112cb8c79566c5c974fd710f55856242182b498a4e61bbb5702e2ee2a0,20c9e050583e032eaea6d214b1cec01b2442141ca4c52de6386c1f15b9960ad9,72bc0049984fbf1b812bdf1f216d1d9125da1780dd595d4d38fe78816b1b063a,4643c8fa26d6c90dc64457064ce12b5889a2b4a54e18e9fde64cc2cb7faa74ca,b4424a1ff24c05b586dc0f56dbd53810946850fb29c266b04f21eb9654424d4b,fe66c5c8278dbe426799e6d142891f18b73edb36c15d911910c8b95ea73c1e39,641f430d1946faff09835c7d67f3bd69603e2dc069a85d3177d9a46df15b3899,1c278ce345adef9d960fdba89245b10a6913328c8867ba130aea80e86b0fc845,f462b1f9b37bce4921e539345f72a684ed7e5fb243100feffb3dcfc15532baeb,c078b01bdde1e2b272c2398f66498f2655e46a76b0c8bc3ec9996a7cc7815112,5d7b515290cd60a9e416e3756b3b14164cfe948beb2f8ea471b334bec3c31161,93a83fdfee48eeebc6765091476d15d49b0dd5e8d0e031deeca20701c603381a,4cb6260c7c725f673829853c8fedd2930023ca017ce9a865cd1189ae78709fbf,908974d54ca9a14feadcf1e009f6910f0e737ff2d2c1e70a592a48020f18a23b,1cdb58e49b6b8fd4560d48cc012b4d409e01fce284fa82ad390a0347c76d4611,0b02381d33c408a2ac42247ea71bb97ee0349f3a054f4d2d0d5346207c0b4360,2b58e18ace1234d0434be3c0d8d6f46a1c8b8621be9c166c963e9b595a9e15db,d1423693978c99ac74f8e5da67f0a62ff6903d48655dbd785ec6d0d8d4be015b,938a4dc94266ad51ca10b7994127790c03ba19b665cb833520fe7d8f42acba7a,c795f52ab12327f7bd19ac1ebdc93ece906f8076e3915e8698478f853e088af2,dd672cb605ee7188ee88eef26a7fad76468a1d3d186e344bcb1c17666d7632b2,a22e254303cbcf0e8b252efc41feb52fb403e9a2c284873205a723183b394e5a,21fb9f92074eabdc0ec43771351a8a33d7f5ae8faaa9cd30a432363463f6518b,c889f2c482669d29ef8cf9b7e22ab6d63a9ad66f9c28bb810f9970a409be7e63,7e7f2c1a3d0c91bf658adbde82c1e2275a93cd3f8e1eb5fc2afbeb3dfaff5f14,38150faf545f6d399ab72ec45d867c23235c351cdc60f4918605db34051a2706,a6e6c1f2acf7896d716493720bf66430f106de080ebaac56b25fb932ce938043,24099c933215a1e4ccc8ec3ba219820fa8204bf41fa5dfaad2370784989073bd,8093bf15fa351ae946655846d4c0fbfc54c5f73e83e97b7d7a5ccaf0ebc68a67,018d3aa3ef8257bfb0373435d8298296b7505b1033e6d5ca1d677dc14af7a3ff,525374a22d00e39faaa0dca04bf9ef324bac1e7c1b4dd6251e7f96032dae0af8
"1","0","710111","1","0","10470105","401052721","1","168","1.5","1.3","0","0","1047102","1047103","0.03","1000000","0","1.2","401052741","10470103","401052711","0","0","10470102","401052751","0","1047","401052731","0","1047101","1.2","1","1","10470101","0","0","1.4","10470104","0","1047105","1047104","1","0"
"3","0","710111","1","0","10470105","401052771","2","169","1.5","1.3","0","0","1047107","1047108","0.06","1000000","0","1.2","401052791","10470103","401052761","0","0","10470102","401052801","0","1047","401052781","0","1047106","1.2","2","2","10470101","0","0","1.4","10470104","0","1047110","1047109","2","0"
"4","0","710111","1","0","10470105","401052821","2","170","2","1.8","0","0","1047112","1047113","0.06","1000000","0","1.6","401052841","10470103","401052811","0","0","10470102","401052851","0","1047","401052831","0","1047111","1.6","4","3","10470101","0","0","1.9","10470104","0","1047115","1047114","4","0"
"-1","0","710111","1","0","10470105","401052821","2","171","2.6","2.4","0","0","1047116","1047116","0.06","1000000","0","2","401052841","10470103","401052811","0","0","10470102","401052851","0","1047","401052831","0","1047116","2","5","3","10470101","0","0","2.4","10470104","0","1047116","1047116","4","0"
"1","0","710121","1","0","10480105","401053121","1","172","1.5","1.3","0","0","1048102","1048103","0.03","1000000","0","1.2","401053141","10480103","401053111","0","0","10480102","401053151","0","1048","401053131","0","1048101","1.2","1","1","10480101","0","0","1.4","10480104","0","1048105","1048104","1","0"
"3","0","710121","1","0","10480105","401053171","2","173","1.5","1.3","0","0","1048107","1048108","0.06","1000000","0","1.2","401053191","10480103","401053161","0","0","10480102","401053201","0","1048","401053181","0","1048106","1.2","2","2","10480101","0","0","1.4","10480104","0","1048110","1048109","2","0"
"4","0","710121","1","0","10480105","401053221","2","174","2","1.8","0","0","1048112","1048113","0.06","1000000","0","1.6","401053241","10480103","401053211","0","0","10480102","401053251","0","1048","401053231","0","1048111","1.6","4","3","10480101","0","0","1.9","10480104","0","1048115","1048114","4","0"
"-1","0","710121","1","0","10480105","401053221","2","175","2.6","2.4","0","0","1048116","1048116","0.06","1000000","0","2","401053241","10480103","401053211","0","0","10480102","401053251","0","1048","401053231","0","1048116","2","5","3","10480101","0","0","2.4","10480104","0","1048116","1048116","4","0"
"1","0","710011","1","0","10490105","401053521","1","176","1.5","1.3","0","0","1049102","1049103","0.03","1000000","0","1.2","401053541","10490103","401053511","0","0","10490102","401053551","0","1049","401053531","0","1049101","1.2","1","1","10490101","0","0","1.4","10490104","0","1049105","1049104","1","0"
"3","0","710011","1","0","10490105","401053571","2","177","1.5","1.3","0","0","1049107","1049108","0.06","1000000","0","1.2","401053591","10490103","401053561","0","0","10490102","401053601","0","1049","401053581","0","1049106","1.2","2","2","10490101","0","0","1.4","10490104","0","1049110","1049109","2","0"
"4","0","710011","1","0","10490105","401053621","2","178","2","1.8","0","0","1049112","1049113","0.06","1000000","0","1.6","401053641","10490103","401053611","0","0","10490102","401053651","0","1049","401053631","0","1049111","1.6","4","3","10490101","0","0","1.9","10490104","0","1049115","1049114","4","0"
"-1","0","710011","1","0","10490105","401053621","2","179","2.6","2.4","0","0","1049116","1049116","0.06","1000000","0","2","401053641","10490103","401053611","0","0","10490102","401053651","0","1049","401053631","0","1049116","2","5","3","10490101","0","0","2.4","10490104","0","1049116","1049116","4","0"
"1","0","710021","1","0","10500105","401053921","1","180","1.5","1.3","0","0","1050102","1050103","0.03","1000000","0","1.2","401053941","10500103","401053911","0","0","10500102","401053951","0","1050","401053931","0","1050101","1.2","1","1","10500101","0","0","1.4","10500104","0","1050105","1050104","1","0"
"3","0","710021","1","0","10500105","401053971","2","181","1.5","1.3","0","0","1050107","1050108","0.06","1000000","0","1.2","401053991","10500103","401053961","0","0","10500102","401054001","0","1050","401053981","0","1050106","1.2","2","2","10500101","0","0","1.4","10500104","0","1050110","1050109","2","0"
"4","0","710021","1","0","10500105","401054021","2","182","2","1.8","0","0","1050112","1050113","0.06","1000000","0","1.6","401054041","10500103","401054011","0","0","10500102","401054051","0","1050","401054031","0","1050111","1.6","4","3","10500101","0","0","1.9","10500104","0","1050115","1050114","4","0"
"-1","0","710021","1","0","10500105","401054021","2","183","2.6","2.4","0","0","1050116","1050116","0.06","1000000","0","2","401054041","10500103","401054011","0","0","10500102","401054051","0","1050","401054031","0","1050116","2","5","3","10500101","0","0","2.4","10500104","0","1050116","1050116","4","0"
"1","0","710031","1","0","10510105","401054321","1","184","1.5","1.3","0","0","1051102","1051103","0.03","1000000","0","1.2","401054341","10510103","401054311","0","0","10510102","401054351","0","1051","401054331","0","1051101","1.2","1","1","10510101","0","0","1.4","10510104","0","1051105","1051104","1","0"
"3","0","710031","1","0","10510105","401054371","2","185","1.5","1.3","0","0","1051107","1051108","0.06","1000000","0","1.2","401054391","10510103","401054361","0","0","10510102","401054401","0","1051","401054381","0","1051106","1.2","2","2","10510101","0","0","1.4","10510104","0","1051110","1051109","2","0"
"4","0","710031","1","0","10510105","401054421","2","186","2","1.8","0","0","1051112","1051113","0.06","1000000","0","1.6","401054441","10510103","401054411","0","0","10510102","401054451","0","1051","401054431","0","1051111","1.6","4","3","10510101","0","0","1.9","10510104","0","1051115","1051114","4","0"
"-1","0","710031","1","0","10510105","401054421","2","187","2.6","2.4","0","0","1051116","1051116","0.06","1000000","0","2","401054441","10510103","401054411","0","0","10510102","401054451","0","1051","401054431","0","1051116","2","5","3","10510101","0","0","2.4","10510104","0","1051116","1051116","4","0"
"1","0","710041","1","0","10520105","401054721","1","188","1.5","1.3","0","0","1052102","1052103","0.03","1000000","0","1.2","401054741","10520103","401054711","0","0","10520102","401054751","0","1052","401054731","0","1052101","1.2","1","1","10520101","0","0","1.4","10520104","0","1052105","1052104","1","0"
"3","0","710041","1","0","10520105","401054771","2","189","1.5","1.3","0","0","1052107","1052108","0.06","1000000","0","1.2","401054791","10520103","401054761","0","0","10520102","401054801","0","1052","401054781","0","1052106","1.2","2","2","10520101","0","0","1.4","10520104","0","1052110","1052109","2","0"
"4","0","710041","1","0","10520105","401054821","2","190","2","1.8","0","0","1052112","1052113","0.06","1000000","0","1.6","401054841","10520103","401054811","0","0","10520102","401054851","0","1052","401054831","0","1052111","1.6","4","3","10520101","0","0","1.9","10520104","0","1052115","1052114","4","0"
"-1","0","710041","1","0","10520105","401054821","2","191","2.6","2.4","0","0","1052116","1052116","0.06","1000000","0","2","401054841","10520103","401054811","0","0","10520102","401054851","0","1052","401054831","0","1052116","2","5","3","10520101","0","0","2.4","10520104","0","1052116","1052116","4","0"
"1","0","710051","1","0","10530105","401055121","1","192","1.5","1.3","0","0","1053102","1053103","0.03","1000000","0","1.2","401055141","10530103","401055111","0","0","10530102","401055151","0","1053","401055131","0","1053101","1.2","1","1","10530101","0","0","1.4","10530104","0","1053105","1053104","1","0"
"3","0","710051","1","0","10530105","401055171","2","193","1.5","1.3","0","0","1053107","1053108","0.06","1000000","0","1.2","401055191","10530103","401055161","0","0","10530102","401055201","0","1053","401055181","0","1053106","1.2","2","2","10530101","0","0","1.4","10530104","0","1053110","1053109","2","0"
"4","0","710051","1","0","10530105","401055221","2","194","2","1.8","0","0","1053112","1053113","0.06","1000000","0","1.6","401055241","10530103","401055211","0","0","10530102","401055251","0","1053","401055231","0","1053111","1.6","4","3","10530101","0","0","1.9","10530104","0","1053115","1053114","4","0"
"-1","0","710051","1","0","10530105","401055221","2","195","2.6","2.4","0","0","1053116","1053116","0.06","1000000","0","2","401055241","10530103","401055211","0","0","10530102","401055251","0","1053","401055231","0","1053116","2","5","3","10530101","0","0","2.4","10530104","0","1053116","1053116","4","0"
"1","0","710061","1","0","10540105","401055521","1","196","1.5","1.3","0","0","1054102","1054103","0.03","1000000","0","1.2","401055541","10540103","401055511","0","0","10540102","401055551","0","1054","401055531","0","1054101","1.2","1","1","10540101","0","0","1.4","10540104","0","1054105","1054104","1","0"
"3","0","710061","1","0","10540105","401055571","2","197","1.5","1.3","0","0","1054107","1054108","0.06","1000000","0","1.2","401055591","10540103","401055561","0","0","10540102","401055601","0","1054","401055581","0","1054106","1.2","2","2","10540101","0","0","1.4","10540104","0","1054110","1054109","2","0"
"4","0","710061","1","0","10540105","401055621","2","198","2","1.8","0","0","1054112","1054113","0.06","1000000","0","1.6","401055641","10540103","401055611","0","0","10540102","401055651","0","1054","401055631","0","1054111","1.6","4","3","10540101","0","0","1.9","10540104","0","1054115","1054114","4","0"
"-1","0","710061","1","0","10540105","401055621","2","199","2.6","2.4","0","0","1054116","1054116","0.06","1000000","0","2","401055641","10540103","401055611","0","0","10540102","401055651","0","1054","401055631","0","1054116","2","5","3","10540101","0","0","2.4","10540104","0","1054116","1054116","4","0"
"1","0","710071","1","0","10550105","401055921","1","200","1.5","1.3","0","0","1055102","1055103","0.03","1000000","0","1.2","401055941","10550103","401055911","0","0","10550102","401055951","0","1055","401055931","0","1055101","1.2","1","1","10550101","0","0","1.4","10550104","0","1055105","1055104","1","0"
"3","0","710071","1","0","10550105","401055971","2","201","1.5","1.3","0","0","1055107","1055108","0.06","1000000","0","1.2","401055991","10550103","401055961","0","0","10550102","401056001","0","1055","401055981","0","1055106","1.2","2","2","10550101","0","0","1.4","10550104","0","1055110","1055109","2","0"
"4","0","710071","1","0","10550105","401056021","2","202","2","1.8","0","0","1055112","1055113","0.06","1000000","0","1.6","401056041","10550103","401056011","0","0","10550102","401056051","0","1055","401056031","0","1055111","1.6","4","3","10550101","0","0","1.9","10550104","0","1055115","1055114","4","0"
"-1","0","710071","1","0","10550105","401056021","2","203","2.6","2.4","0","0","1055116","1055116","0.06","1000000","0","2","401056041","10550103","401056011","0","0","10550102","401056051","0","1055","401056031","0","1055116","2","5","3","10550101","0","0","2.4","10550104","0","1055116","1055116","4","0"
"1","0","710081","1","0","10560105","401056321","1","204","1.5","1.3","0","0","1056102","1056103","0.03","1000000","0","1.2","401056341","10560103","401056311","0","0","10560102","401056351","0","1056","401056331","0","1056101","1.2","1","1","10560101","0","0","1.4","10560104","0","1056105","1056104","1","0"
"3","0","710081","1","0","10560105","401056371","2","205","1.5","1.3","0","0","1056107","1056108","0.06","1000000","0","1.2","401056391","10560103","401056361","0","0","10560102","401056401","0","1056","401056381","0","1056106","1.2","2","2","10560101","0","0","1.4","10560104","0","1056110","1056109","2","0"
"4","0","710081","1","0","10560105","401056421","2","206","2","1.8","0","0","1056112","1056113","0.06","1000000","0","1.6","401056441","10560103","401056411","0","0","10560102","401056451","0","1056","401056431","0","1056111","1.6","4","3","10560101","0","0","1.9","10560104","0","1056115","1056114","4","0"
"-1","0","710081","1","0","10560105","401056421","2","207","2.6","2.4","0","0","1056116","1056116","0.06","1000000","0","2","401056441","10560103","401056411","0","0","10560102","401056451","0","1056","401056431","0","1056116","2","5","3","10560101","0","0","2.4","10560104","0","1056116","1056116","4","0"
"1","0","710091","1","0","10570105","401056721","1","208","1.5","1.3","0","0","1057102","1057103","0.03","1000000","0","1.2","401056741","10570103","401056711","0","0","10570102","401056751","0","1057","401056731","0","1057101","1.2","1","1","10570101","0","0","1.4","10570104","0","1057105","1057104","1","0"
"3","0","710091","1","0","10570105","401056771","2","209","1.5","1.3","0","0","1057107","1057108","0.06","1000000","0","1.2","401056791","10570103","401056761","0","0","10570102","401056801","0","1057","401056781","0","1057106","1.2","2","2","10570101","0","0","1.4","10570104","0","1057110","1057109","2","0"
"4","0","710091","1","0","10570105","401056821","2","210","2","1.8","0","0","1057112","1057113","0.06","1000000","0","1.6","401056841","10570103","401056811","0","0","10570102","401056851","0","1057","401056831","0","1057111","1.6","4","3","10570101","0","0","1.9","10570104","0","1057115","1057114","4","0"
"-1","0","710091","1","0","10570105","401056821","2","211","2.6","2.4","0","0","1057116","1057116","0.06","1000000","0","2","401056841","10570103","401056811","0","0","10570102","401056851","0","1057","401056831","0","1057116","2","5","3","10570101","0","0","2.4","10570104","0","1057116","1057116","4","0"
"1","0","710101","1","0","10580105","401057121","1","212","1.5","1.3","0","0","1058102","1058103","0.03","1000000","0","1.2","401057141","10580103","401057111","0","0","10580102","401057151","0","1058","401057131","0","1058101","1.2","1","1","10580101","0","0","1.4","10580104","0","1058105","1058104","1","0"
"3","0","710101","1","0","10580105","401057171","2","213","1.5","1.3","0","0","1058107","1058108","0.06","1000000","0","1.2","401057191","10580103","401057161","0","0","10580102","401057201","0","1058","401057181","0","1058106","1.2","2","2","10580101","0","0","1.4","10580104","0","1058110","1058109","2","0"
"4","0","710101","1","0","10580105","401057221","2","214","2","1.8","0","0","1058112","1058113","0.06","1000000","0","1.6","401057241","10580103","401057211","0","0","10580102","401057251","0","1058","401057231","0","1058111","1.6","4","3","10580101","0","0","1.9","10580104","0","1058115","1058114","4","0"
"-1","0","710101","1","0","10580105","401057221","2","215","2.6","2.4","0","0","1058116","1058116","0.06","1000000","0","2","401057241","10580103","401057211","0","0","10580102","401057251","0","1058","401057231","0","1058116","2","5","3","10580101","0","0","2.4","10580104","0","1058116","1058116","4","0"
"1","0","710111","1","0","10590105","401057521","1","216","1.5","1.3","0","0","1059102","1059103","0.03","1000000","0","1.2","401057541","10590103","401057511","0","0","10590102","401057551","0","1059","401057531","0","1059101","1.2","1","1","10590101","0","0","1.4","10590104","0","1059105","1059104","1","0"
"3","0","710111","1","0","10590105","401057571","2","217","1.5","1.3","0","0","1059107","1059108","0.06","1000000","0","1.2","401057591","10590103","401057561","0","0","10590102","401057601","0","1059","401057581","0","1059106","1.2","2","2","10590101","0","0","1.4","10590104","0","1059110","1059109","2","0"
"4","0","710111","1","0","10590105","401057621","2","218","2","1.8","0","0","1059112","1059113","0.06","1000000","0","1.6","401057641","10590103","401057611","0","0","10590102","401057651","0","1059","401057631","0","1059111","1.6","4","3","10590101","0","0","1.9","10590104","0","1059115","1059114","4","0"
"-1","0","710111","1","0","10590105","401057621","2","219","2.6","2.4","0","0","1059116","1059116","0.06","1000000","0","2","401057641","10590103","401057611","0","0","10590102","401057651","0","1059","401057631","0","1059116","2","5","3","10590101","0","0","2.4","10590104","0","1059116","1059116","4","0"
"1","0","710121","1","0","10600105","401057921","1","220","1.5","1.3","0","0","1060102","1060103","0.03","1000000","0","1.2","401057941","10600103","401057911","0","0","10600102","401057951","0","1060","401057931","0","1060101","1.2","1","1","10600101","0","0","1.4","10600104","0","1060105","1060104","1","0"
"3","0","710121","1","0","10600105","401057971","2","221","1.5","1.3","0","0","1060107","1060108","0.06","1000000","0","1.2","401057991","10600103","401057961","0","0","10600102","401058001","0","1060","401057981","0","1060106","1.2","2","2","10600101","0","0","1.4","10600104","0","1060110","1060109","2","0"
"4","0","710121","1","0","10600105","401058021","2","222","2","1.8","0","0","1060112","1060113","0.06","1000000","0","1.6","401058041","10600103","401058011","0","0","10600102","401058051","0","1060","401058031","0","1060111","1.6","4","3","10600101","0","0","1.9","10600104","0","1060115","1060114","4","0"
"-1","0","710121","1","0","10600105","401058021","2","223","2.6","2.4","0","0","1060116","1060116","0.06","1000000","0","2","401058041","10600103","401058011","0","0","10600102","401058051","0","1060","401058031","0","1060116","2","5","3","10600101","0","0","2.4","10600104","0","1060116","1060116","4","0"
"1","0","710011","1","0","10610105","401058321","1","224","1.5","1.3","0","0","1061102","1061103","0.03","1000000","0","1.2","401058341","10610103","401058311","0","0","10610102","401058351","0","1061","401058331","0","1061101","1.2","1","1","10610101","0","0","1.4","10610104","0","1061105","1061104","1","0"
"3","0","710011","1","0","10610105","401058371","2","225","1.5","1.3","0","0","1061107","1061108","0.06","1000000","0","1.2","401058391","10610103","401058361","0","0","10610102","401058401","0","1061","401058381","0","1061106","1.2","2","2","10610101","0","0","1.4","10610104","0","1061110","1061109","2","0"
"4","0","710011","1","0","10610105","401058421","2","226","2","1.8","0","0","1061112","1061113","0.06","1000000","0","1.6","401058441","10610103","401058411","0","0","10610102","401058451","0","1061","401058431","0","1061111","1.6","4","3","10610101","0","0","1.9","10610104","0","1061115","1061114","4","0"
"-1","0","710011","1","0","10610105","401058421","2","227","2.6","2.4","0","0","1061116","1061116","0.06","1000000","0","2","401058441","10610103","401058411","0","0","10610102","401058451","0","1061","401058431","0","1061116","2","5","3","10610101","0","0","2.4","10610104","0","1061116","1061116","4","0"
"1","0","710021","1","0","10630105","401058671","1","228","1.5","1.3","0","0","1063102","1063103","0.03","1000000","0","1.2","401058691","10630103","401058661","0","0","10630102","401058701","0","1063","401058681","0","1063101","1.2","1","1","10630101","0","0","1.4","10630104","0","1063105","1063104","1","0"
"3","0","710021","1","0","10630105","401058721","2","229","1.5","1.3","0","0","1063107","1063108","0.06","1000000","0","1.2","401058741","10630103","401058711","0","0","10630102","401058751","0","1063","401058731","0","1063106","1.2","2","2","10630101","0","0","1.4","10630104","0","1063110","1063109","2","0"
"4","0","710021","1","0","10630105","401058771","2","230","2","1.8","0","0","1063112","1063113","0.06","1000000","0","1.6","401058791","10630103","401058761","0","0","10630102","401058801","0","1063","401058781","0","1063111","1.6","4","3","10630101","0","0","1.9","10630104","0","1063115","1063114","4","0"
"-1","0","710021","1","0","10630105","401058771","2","231","2.6","2.4","0","0","1063116","1063116","0.06","1000000","0","2","401058791","10630103","401058761","0","0","10630102","401058801","0","1063","401058781","0","1063116","2","5","3","10630101","0","0","2.4","10630104","0","1063116","1063116","4","0"
"1","0","710031","1","0","10640105","401059021","1","232","1.5","1.3","0","0","1064102","1064103","0.03","1000000","0","1.2","401059041","10640103","401059011","0","0","10640102","401059051","0","1064","401059031","0","1064101","1.2","1","1","10640101","0","0","1.4","10640104","0","1064105","1064104","1","0"
"3","0","710031","1","0","10640105","401059071","2","233","1.5","1.3","0","0","1064107","1064108","0.06","1000000","0","1.2","401059091","10640103","401059061","0","0","10640102","401059101","0","1064","401059081","0","1064106","1.2","2","2","10640101","0","0","1.4","10640104","0","1064110","1064109","2","0"
"4","0","710031","1","0","10640105","401059121","2","234","2","1.8","0","0","1064112","1064113","0.06","1000000","0","1.6","401059141","10640103","401059111","0","0","10640102","401059151","0","1064","401059131","0","1064111","1.6","4","3","10640101","0","0","1.9","10640104","0","1064115","1064114","4","0"
"-1","0","710031","1","0","10640105","401059121","2","235","2.6","2.4","0","0","1064116","1064116","0.06","1000000","0","2","401059141","10640103","401059111","0","0","10640102","401059151","0","1064","401059131","0","1064116","2","5","3","10640101","0","0","2.4","10640104","0","1064116","1064116","4","0"
"1","0","710041","1","0","10650105","401059371","1","236","1.5","1.3","0","0","1065102","1065103","0.03","1000000","0","1.2","401059391","10650103","401059361","0","0","10650102","401059401","0","1065","401059381","0","1065101","1.2","1","1","10650101","0","0","1.4","10650104","0","1065105","1065104","1","0"
"3","0","710041","1","0","10650105","401059421","2","237","1.5","1.3","0","0","1065107","1065108","0.06","1000000","0","1.2","401059441","10650103","401059411","0","0","10650102","401059451","0","1065","401059431","0","1065106","1.2","2","2","10650101","0","0","1.4","10650104","0","1065110","1065109","2","0"
"4","0","710041","1","0","10650105","401059471","2","238","2","1.8","0","0","1065112","1065113","0.06","1000000","0","1.6","401059491","10650103","401059461","0","0","10650102","401059501","0","1065","401059481","0","1065111","1.6","4","3","10650101","0","0","1.9","10650104","0","1065115","1065114","4","0"
"-1","0","710041","1","0","10650105","401059471","2","239","2.6","2.4","0","0","1065116","1065116","0.06","1000000","0","2","401059491","10650103","401059461","0","0","10650102","401059501","0","1065","401059481","0","1065116","2","5","3","10650101","0","0","2.4","10650104","0","1065116","1065116","4","0"
"1","0","710051","1","0","10660105","401059721","1","240","1.5","1.3","0","0","1066102","1066103","0.03","1000000","0","1.2","401059741","10660103","401059711","0","0","10660102","401059751","0","1066","401059731","0","1066101","1.2","1","1","10660101","0","0","1.4","10660104","0","1066105","1066104","1","0"
"3","0","710051","1","0","10660105","401059771","2","241","1.5","1.3","0","0","1066107","1066108","0.06","1000000","0","1.2","401059791","10660103","401059761","0","0","10660102","401059801","0","1066","401059781","0","1066106","1.2","2","2","10660101","0","0","1.4","10660104","0","1066110","1066109","2","0"
"4","0","710051","1","0","10660105","401059821","2","242","2","1.8","0","0","1066112","1066113","0.06","1000000","0","1.6","401059841","10660103","401059811","0","0","10660102","401059851","0","1066","401059831","0","1066111","1.6","4","3","10660101","0","0","1.9","10660104","0","1066115","1066114","4","0"
"-1","0","710051","1","0","10660105","401059821","2","243","2.6","2.4","0","0","1066116","1066116","0.06","1000000","0","2","401059841","10660103","401059811","0","0","10660102","401059851","0","1066","401059831","0","1066116","2","5","3","10660101","0","0","2.4","10660104","0","1066116","1066116","4","0"
"1","0","710061","1","0","10670105","401060071","1","244","1.5","1.3","0","0","1067102","1067103","0.03","1000000","0","1.2","401060091","10670103","401060061","0","0","10670102","401060101","0","1067","401060081","0","1067101","1.2","1","1","10670101","0","0","1.4","10670104","0","1067105","1067104","1","0"
"3","0","710061","1","0","10670105","401060121","2","245","1.5","1.3","0","0","1067107","1067108","0.06","1000000","0","1.2","401060141","10670103","401060111","0","0","10670102","401060151","0","1067","401060131","0","1067106","1.2","2","2","10670101","0","0","1.4","10670104","0","1067110","1067109","2","0"
"4","0","710061","1","0","10670105","401060171","2","246","2","1.8","0","0","1067112","1067113","0.06","1000000","0","1.6","401060191","10670103","401060161","0","0","10670102","401060201","0","1067","401060181","0","1067111","1.6","4","3","10670101","0","0","1.9","10670104","0","1067115","1067114","4","0"
"-1","0","710061","1","0","10670105","401060171","2","247","2.6","2.4","0","0","1067116","1067116","0.06","1000000","0","2","401060191","10670103","401060161","0","0","10670102","401060201","0","1067","401060181","0","1067116","2","5","3","10670101","0","0","2.4","10670104","0","1067116","1067116","4","0"
"1","0","710071","1","0","10680105","401060421","1","248","1.5","1.3","0","0","1068102","1068103","0.03","1000000","0","1.2","401060441","10680103","401060411","0","0","10680102","401060451","0","1068","401060431","0","1068101","1.2","1","1","10680101","0","0","1.4","10680104","0","1068105","1068104","1","0"
"3","0","710071","1","0","10680105","401060471","2","249","1.5","1.3","0","0","1068107","1068108","0.06","1000000","0","1.2","401060491","10680103","401060461","0","0","10680102","401060501","0","1068","401060481","0","1068106","1.2","2","2","10680101","0","0","1.4","10680104","0","1068110","1068109","2","0"
"4","0","710071","1","0","10680105","401060521","2","250","2","1.8","0","0","1068112","1068113","0.06","1000000","0","1.6","401060541","10680103","401060511","0","0","10680102","401060551","0","1068","401060531","0","1068111","1.6","4","3","10680101","0","0","1.9","10680104","0","1068115","1068114","4","0"
"-1","0","710071","1","0","10680105","401060521","2","251","2.6","2.4","0","0","1068116","1068116","0.06","1000000","0","2","401060541","10680103","401060511","0","0","10680102","401060551","0","1068","401060531","0","1068116","2","5","3","10680101","0","0","2.4","10680104","0","1068116","1068116","4","0"
"1","0","710081","1","0","10690105","401060771","1","252","1.5","1.3","0","0","1069102","1069103","0.03","1000000","0","1.2","401060791","10690103","401060761","0","0","10690102","401060801","0","1069","401060781","0","1069101","1.2","1","1","10690101","0","0","1.4","10690104","0","1069105","1069104","1","0"
"3","0","710081","1","0","10690105","401060821","2","253","1.5","1.3","0","0","1069107","1069108","0.06","1000000","0","1.2","401060841","10690103","401060811","0","0","10690102","401060851","0","1069","401060831","0","1069106","1.2","2","2","10690101","0","0","1.4","10690104","0","1069110","1069109","2","0"
"4","0","710081","1","0","10690105","401060871","2","254","2","1.8","0","0","1069112","1069113","0.06","1000000","0","1.6","401060891","10690103","401060861","0","0","10690102","401060901","0","1069","401060881","0","1069111","1.6","4","3","10690101","0","0","1.9","10690104","0","1069115","1069114","4","0"
"-1","0","710081","1","0","10690105","401060871","2","255","2.6","2.4","0","0","1069116","1069116","0.06","1000000","0","2","401060891","10690103","401060861","0","0","10690102","401060901","0","1069","401060881","0","1069116","2","5","3","10690101","0","0","2.4","10690104","0","1069116","1069116","4","0"
"1","0","710091","1","0","10700105","401061121","1","256","1.5","1.3","0","0","1070102","1070103","0.03","1000000","0","1.2","401061141","10700103","401061111","0","0","10700102","401061151","0","1070","401061131","0","1070101","1.2","1","1","10700101","0","0","1.4","10700104","0","1070105","1070104","1","0"
