3018753dff11bfa08ebd40ffe12ec795b4acbea3ad7b0d0f26709c6e469e3a74,ef8dcb9af88809de0974312adf684db5a71a8995c6a62ec8cdd5b0de2f841b13,de860380395793cfb951884db9fd4bb3f941b265cea09e83931ea3275b975660,0b9a436e140805c93237df73fd5d4e3dfa22f534ed77c9b0c1949a0eb702156c,041b32aec498f3f3d1d3c64758b576393f20195cf6ec4b5ee06dfc5ef15268f3,8cab3e5106f6b4d2f8ccfd41314174cd1248f4efcbb22b1bb07319ac31e08d38,5facf179ad1dc06e04b23133bec11644d415a4692733477d417f7bde574af48a,b31465b1d49e6eb131c693666f4a6a97ebfabe7a927624c876ed5df7e251ba3c,11490831f972fa83c2e6402f58699e9f2032699176bf2926d1408686e31aa05c,77ee5d5d7487ba22bf2d5c622d6d412bafee4e554fc949bb7e782028e442a71f,cf0c547761043a68280f524471ab6527067c0d5ec00941116630841640ee7008
"1","0","0","","1","90103","1","1901030007","1","105811","6"
"1","0","0","","1","90103","1","1901030008","1","105911","6"
"1","0","0","","1","90103","1","1901030009","1","106011","6"
"1","0","0","","1","90103","1","1901030010","1","106411","6"
"1","0","0","","1","90103","1","1901030011","1","118511","6"
"-34","0","0","","0","90103","1","1901030012","0","105811","2"
"-34","0","0","","0","90103","1","1901030013","0","105911","2"
"-34","0","0","","0","90103","1","1901030014","0","106011","2"
"-34","0","0","","0","90103","1","1901030015","0","106411","2"
"-300","1","","","0","90103","1","1901030016","901001","901001","31"
"0","0","","","0","90103","1","1901030017","900002","900002","31"
"0","0","","","0","90103","1","1901030018","900003","900003","31"
"0","0","","","0","90103","1","1901030019","900007","900007","31"
"0","0","","","0","90103","1","1901030020","900008","900008","31"
"","","","","","90103","","1901030021","0","0","91"
"1","0","","","","90103","","1901030022","treasure_peko","105811","3"
"1","0","","","","90103","","1901030023","treasure_kokkoro","105911","3"
"1","0","","","","90103","","1901030024","treasure_kyaru","106011","3"
"1","0","","","","90103","","1901030025","treasure_shefy","106411","3"
"0","0","","","","90103","","1901030026","treasure_karin_rare","118511","3"
"0","0","","","","90103","","1901030027","treasure_karin_rare","900000","3"
"","","","","","90103","","1901030028","1","900007","32"
"","","","","","90103","","1901030029","1","900008","32"
"","","","","","90103","","1901030030","0","0.4","93"
"0","","","","","90103","","1901030031","0","7","140"
"","","","","","90103","","1901030032","0","2.2","93"
"0","","","","0","90103","","1901030033","vo_caravan_118501_appraise_001","vo_caravan","21"
"","","","","","90103","","1901030034","0","2.7","93"
"","","","","","90103","","1901030035","","1901030037","101"
"","","","","","90103","","1901030036","0","900007","32"
"1","0.1","0","","1","90103","0","1901030037","","2","113"
"","","","","","90103","","1901030038","0","0.2","93"
"","","","","","90103","","1901030039","1","900003","32"
"","","","","","90103","","1901030040","0","0.2","93"
"","","","","","90103","","1901030041","0","901001","32"
"","","","","","90103","","1901030042","0","900007","32"
"","","","","","90103","","1901030043","0","900008","32"
"1","0","0","","1","90103","0","1901030044","1","105811","6"
"1","0","0","","1","90103","0","1901030045","1","105911","6"
"1","0","0","","1","90103","0","1901030046","1","106011","6"
"1","0","0","","1","90103","0","1901030047","1","106411","6"
"1","0","0","","1","90103","0","1901030048","1","118511","6"
"1","0","0","","1","90103","0","1901030049","1","900000","6"
"","","","","","90103","","1901030050","0","0.1","93"
"62","1","0","empty","0","90201","-34","1902010001","105811","1","1"
"66","1","0","empty","0","90201","-34","1902010002","105911","1","1"
"64","1","0","empty","0","90201","-34","1902010003","106011","1","1"
"65","1","0","empty","0","90201","-34","1902010004","106411","1","1"
"58","0.4","1","idle","-1085","90201","-266","1902010005","100","100","5"
"56","0.4","1","idle","-1085","90201","-266","1902010006","110","110","5"
"52","1","0","empty","0","90201","-34","1902010007","118511","1","1"
"62","0.64","0","empty","-800","90201","-300","1902010008","11","14","5"
"64","0.64","0","empty","-1120","90201","-300","1902010009","12","15","5"
"66","0.64","0","empty","-970","90201","-320","1902010010","13","16","5"
"58","0.75","1","empty","-1120","90201","-250","1902010011","200","200","5"
"-300","0","","","0","90201","1","1902010012","0","901000","31"
"0","0","","","0","90201","1","1902010013","10","900001","31"
"0","0","","","0","90201","1","1902010014","11","900002","31"
"-1085","0","","","-266","90201","1","1902010015","12","900004","31"
"0","0","","","0","90201","1","1902010016","13","900005","31"
"-600","0","","","0","90201","1","1902010017","18","900011","31"
"0","0","","","-34","90201","1","1902010018","17","900009","31"
"0","0","","","0","90201","1","1902010019","912001","912001","31"
"","","","","","90201","","1902010020","0","0","91"
"","","","","","90201","","1902010021","1","10","32"
"","","","","","90201","","1902010022","0","0.7","93"
"","","","","","90201","","1902010023","1","0","32"
"","","","","","90201","","1902010024","1","17","32"
"1","0","","","","90201","","1902010025","checkpoint_karin_idle","118511","3"
"","","","","","90201","","1902010026","","0.5","26"
"0","","","","","90201","","1902010027","se_caravan_goal_amb","se_caravan","23"
"0","","","","","90201","","1902010028","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","90201","","1902010029","0","0.5","93"
"0","0","0","","idle","90201","1","1902010030","run_checkpoint","100","3"
"0","0","0","","idle","90201","1","1902010031","run_checkpoint","110","3"
"","","","","","90201","","1902010032","1","12","32"
"-276","","","","2.5","90201","11","1902010033","67","100","2"
"-276","","","","2.5","90201","11","1902010034","67","110","2"
"-276","","","","2.5","90201","11","1902010035","67","12","33"
"","","","","","90201","","1902010036","0","2","93"
"0","","","","","90201","","1902010037","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","90201","1","1902010038","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","90201","1","1902010039","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","90201","1","1902010040","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","90201","1","1902010041","checkpoint_shefy_in","106411","3"
"0","","","","","90201","","1902010042","0","6","140"
"","","","","","90201","","1902010043","0","1.6","93"
"0","","","","","90201","","1902010044","se_caravan_goal_arrival","se_caravan","23"
"","","","","","90201","","1902010045","1","13","32"
"1","0.2","","","","90201","","1902010046","checkpoint_karin_clap","118511","3"
"","","","","","90201","","1902010047","0","2.6","93"
"0","","","","1","90201","3","1902010048","-600","11","33"
"1","3","","","1","90201","1","1902010049","0","600","121"
"0","","","","","90201","","1902010050","se_caravan_goal_bandy_appear","se_caravan","23"
"0","","","","","90201","","1902010051","run_gakkari","11","3"
"0","","","","","90201","","1902010052","run_gakkari","12","3"
"0","","","","","90201","","1902010053","run_gakkari","13","3"
"0","","0.1","","idle","90201","1","1902010054","run_gakkari","200","3"
"","","","","","90201","","1902010055","1","912001","32"
"","","","","","90201","","1902010056","0","0.4","93"
"1","0.1","","","","90201","","1902010057","checkpoint_peko_loop_r","105811","3"
"1","0.1","","","","90201","","1902010058","checkpoint_kokkoro_loop_r","105911","3"
"1","0.1","","","","90201","","1902010059","checkpoint_kyaru_loop_r","106011","3"
"1","0.1","","","","90201","","1902010060","checkpoint_shefy_loop_r","106411","3"
"0","","","","","90201","","1902010061","0","61","140"
"","","","","","90201","","1902010062","0","0.1","93"
"","","","","","90201","","1902010063","1","18","32"
"","","","","","90201","","1902010064","0","3.7","93"
"","","","","","90201","","1902010065","","1902010066","101"
"","","","","","90201","","1902010066","bgm_MC043","bgm_MC043","25"
"","","","","","90201","","1902010067","0","12","32"
"","","","","","90201","","1902010068","0","912001","32"
"","","","","","90201","","1902010069","","1","113"
"","","","","","90201","","1902010070","0","0.3","93"
"","","","","","90201","","1902010071","1","11","32"
"","","","","","90201","","1902010072","0","0.4","93"
"","","","","","90201","","1902010073","0","0","32"
"","","","","","90201","","1902010074","0","13","32"
"","","","","","90201","","1902010075","0","18","32"
"","","","","","90201","","1902010076","0","17","32"
"1","0","0","","1","90201","0","1902010077","1","105811","6"
"1","0","0","","1","90201","0","1902010078","1","105911","6"
"1","0","0","","1","90201","0","1902010079","1","106011","6"
"1","0","0","","1","90201","0","1902010080","1","106411","6"
"1","0","0","","1","90201","0","1902010081","1","100","6"
"1","0","0","","1","90201","0","1902010082","1","110","6"
"1","0","0","","1","90201","0","1902010083","1","118511","6"
"1","0","0","","1","90201","0","1902010084","1","11","6"
"1","0","0","","1","90201","0","1902010085","1","12","6"
"1","0","0","","1","90201","0","1902010086","1","13","6"
"1","0","0","","1","90201","0","1902010087","1","200","6"
"1","3","","","1","90201","0","1902010088","0","0","121"
"0","","","","0","90201","0","1902010089","0","11","33"
"","","","","","90201","","1902010090","","0","91"
"62","1","0","empty","-1250","90301","-50","1903010001","105811","1","1"
"66","1","0","empty","-1390","90301","-70","1903010002","105911","1","1"
"64","1","0","empty","-1520","90301","-50","1903010003","106011","1","1"
"64","1","0","empty","-1660","90301","-70","1903010004","106411","1","1"
"58","0.4","1","idle","-1085","90301","-266","1903010005","100","100","5"
"56","0.4","1","idle","-1085","90301","-266","1903010006","110","110","5"
"64","0.64","0","empty","285","90301","-330","1903010007","11","14","5"
"66","0.64","0","empty","570","90301","-330","1903010008","12","15","5"
"62","0.64","0","empty","425","90301","-300","1903010009","13","16","5"
"58","0.75","0","empty","570","90301","-250","1903010010","200","200","5"
"-300","0","","","0","90301","1","1903010011","0","901000","31"
"0","0","","","0","90301","1","1903010012","10","900001","31"
"0","0","","","0","90301","1","1903010013","11","900002","31"
"430","0","","","0","90301","1","1903010014","912000","912000","31"
"-1250","0","","","-50","90301","1","1903010015","20021","912002","31"
"-1390","0","","","-70","90301","1","1903010016","20022","912002","31"
"-1520","0","","","-50","90301","1","1903010017","20023","912002","31"
"-1660","0","","","-70","90301","1","1903010018","20024","912002","31"
"0","0","","","0","90301","1","1903010019","19","900012","31"
"","","","","","90301","","1903010020","0","0","91"
"","","","","","90301","","1903010021","1","10","32"
"","","","","","90301","","1903010022","0","0.7","93"
"","","","","","90301","","1903010023","1","0","32"
"1","","","","","90301","","1903010024","doya_wait","11","3"
"1","","","","","90301","","1903010025","doya_wait","12","3"
"1","","","","","90301","","1903010026","doya_wait","13","3"
"1","","","","","90301","","1903010027","idle","200","3"
"","","","","","90301","","1903010028","1","912000","32"
"","","","","","90301","","1903010029","","0.5","26"
"0","","","","","90301","","1903010030","se_caravan_goal_amb","se_caravan","23"
"0","","","","","90301","","1903010031","se_caravan_goal_onigiri_bishoku_appear","se_caravan","23"
"1","","","","","90301","","1903010032","run","105811","3"
"1","","","","","90301","","1903010033","run","105911","3"
"1","","","","","90301","","1903010034","run","106011","3"
"1","","","","","90301","","1903010035","run","106411","3"
"0","0","0","","idle","90301","1","1903010036","run_checkpoint","100","3"
"0","0","0","","idle","90301","1","1903010037","run_checkpoint","110","3"
"-50","","","","2.5","90301","11","1903010038","-150","105811","2"
"-70","","","","2.5","90301","11","1903010039","-290","105911","2"
"-50","","","","2.5","90301","11","1903010040","-420","106011","2"
"-70","","","","2.5","90301","11","1903010041","-560","106411","2"
"","","","","","90301","","1903010042","1","20021","32"
"","","","","","90301","","1903010043","1","20022","32"
"","","","","","90301","","1903010044","1","20023","32"
"","","","","","90301","","1903010045","1","20024","32"
"-50","","","","2.5","90301","11","1903010046","-150","20021","33"
"-70","","","","2.5","90301","11","1903010047","-290","20022","33"
"-50","","","","2.5","90301","11","1903010048","-420","20023","33"
"-70","","","","2.5","90301","11","1903010049","-560","20024","33"
"-276","","","","2.5","90301","11","1903010050","-100","100","2"
"-276","","","","2.5","90301","11","1903010051","-100","110","2"
"","","","","","90301","","1903010052","0","2.1","93"
"0","","","","","90301","","1903010053","0","62","140"
"","","","","","90301","","1903010054","1","19","32"
"","","","","","90301","","1903010055","0","0.4","93"
"0","0.3","","","","90301","","1903010056","gakkari","105811","3"
"0","0.3","","","","90301","","1903010057","gakkari","105911","3"
"0","0.3","","","","90301","","1903010058","gakkari","106011","3"
"0","0.3","","","","90301","","1903010059","gakkari","106411","3"
"","","","","","90301","","1903010060","0","0.9","93"
"0","0.1","","","doya_loop","90301","1","1903010061","doya_loop_in","11","3"
"0","0.1","","","doya_loop","90301","1","1903010062","doya_loop_in","12","3"
"0","0.1","","","doya_loop","90301","1","1903010063","doya_loop_in","13","3"
"","","","","","90301","","1903010064","0","2.9","93"
"","","","","","90301","","1903010065","","1903010066","101"
"","","","","","90301","","1903010066","bgm_MC043","bgm_MC043","25"
"","","","","","90301","","1903010067","0","20021","32"
"","","","","","90301","","1903010068","0","20022","32"
"","","","","","90301","","1903010069","0","20023","32"
"","","","","","90301","","1903010070","0","20024","32"
"","","","","","90301","","1903010071","","1","113"
"","","","","","90301","","1903010072","0","0.3","93"
"","","","","","90301","","1903010073","1","11","32"
"","","","","","90301","","1903010074","0","0.4","93"
"","","","","","90301","","1903010075","0","19","32"
"","","","","","90301","","1903010076","0","0","32"
"","","","","","90301","","1903010077","0","912000","32"
"1","0","0","","1","90301","0","1903010078","1","105811","6"
"1","0","0","","1","90301","0","1903010079","1","105911","6"
"1","0","0","","1","90301","0","1903010080","1","106011","6"
"1","0","0","","1","90301","0","1903010081","1","106411","6"
"1","0","0","","1","90301","0","1903010082","1","100","6"
"1","0","0","","1","90301","0","1903010083","1","110","6"
"1","0","0","","1","90301","0","1903010084","1","11","6"
"1","0","0","","1","90301","0","1903010085","1","12","6"
"1","0","0","","1","90301","0","1903010086","1","13","6"
"1","0","0","","1","90301","0","1903010087","1","200","6"
"","","","","","90301","","1903010088","","0","91"
"62","1","0","empty","0","90401","-34","1904010001","105811","1","1"
"66","1","0","empty","0","90401","-34","1904010002","105911","1","1"
"64","1","0","empty","0","90401","-34","1904010003","106011","1","1"
"65","1","0","empty","0","90401","-34","1904010004","106411","1","1"
"52","1","0","empty","0","90401","-34","1904010005","118511","1","1"
"58","0.4","1","idle","-1085","90401","-266","1904010006","100","100","5"
"56","0.4","1","idle","-1085","90401","-266","1904010007","110","110","5"
"0","0","","","0","90401","1","1904010008","40","904000","31"
"0","0","","","0","90401","1","1904010009","41","904001","31"
"0","0","","","0","90401","1","1904010010","42","904002","31"
"-300","0","","","0","90401","1","1904010011","0","901000","31"
"0","0","","","0","90401","1","1904010012","1","900002","31"
"0","0","","","0","90401","1","1904010013","2","900002","31"
"0","0","","","0","90401","1","1904010014","3","900002","31"
"-1085","0","","","-266","90401","1","1904010015","4","900004","31"
"0","0","","","0","90401","1","1904010016","5","900005","31"
"0","0","","","-34","90401","1","1904010017","9","900009","31"
"","","","","","90401","","1904010018","0","0","91"
"","","","","","90401","","1904010019","1","1","32"
"","","","","","90401","","1904010020","0","0.4","93"
"","","","","","90401","","1904010021","1","40","32"
"","","","","","90401","","1904010022","1","41","32"
"","","","","","90401","","1904010023","1","42","32"
"0","","","","","90401","","1904010024","se_caravan_section_skip","se_caravan","23"
"0","","","","","90401","","1904010025","vo_caravan_onigiriskip","vo_caravan","21"
"-266","","","","0","90401","11","1904010026","240","100","2"
"-266","","","","0","90401","11","1904010027","240","110","2"
"1","","","","","90401","","1904010028","skip","100","3"
"1","","","","","90401","","1904010029","skip","110","3"
"","","","","","90401","","1904010030","0","2.2","93"
"","","","","","90401","","1904010031","1","2","32"
"","","","","","90401","","1904010032","0","0.4","93"
"","","","","","90401","","1904010033","0","40","32"
"","","","","","90401","","1904010034","0","41","32"
"","","","","","90401","","1904010035","0","42","32"
"-266","","","","0","90401","11","1904010036","-1085","100","2"
"-266","","","","0","90401","11","1904010037","-1085","110","2"
"","","","","","90401","","1904010038","1","0","32"
"","","","","","90401","","1904010039","1","9","32"
"1","0","","","","90401","","1904010040","checkpoint_karin_idle","118511","3"
"","","","","","90401","","1904010041","","0.5","26"
"0","","","","","90401","","1904010042","se_caravan_goal_amb","se_caravan","23"
"","","","","","90401","","1904010043","0","0.9","93"
"0","","","","","90401","","1904010044","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","90401","","1904010045","0","0.5","93"
"0","0","0","","idle","90401","1","1904010046","run_checkpoint","100","3"
"0","0","0","","idle","90401","1","1904010047","run_checkpoint","110","3"
"","","","","","90401","","1904010048","1","4","32"
"-276","","","","2.5","90401","11","1904010049","67","100","2"
"-276","","","","2.5","90401","11","1904010050","67","110","2"
"-276","","","","2.5","90401","11","1904010051","67","4","33"
"","","","","","90401","","1904010052","0","2","93"
"0","","","","","90401","","1904010053","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","90401","1","1904010054","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","90401","1","1904010055","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","90401","1","1904010056","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","90401","1","1904010057","checkpoint_shefy_in","106411","3"
"0","","","","","90401","","1904010058","0","6","140"
"","","","","","90401","","1904010059","0","1.6","93"
"0","","","","","90401","","1904010060","se_caravan_goal_arrival","se_caravan","23"
"","","","","","90401","","1904010061","1","5","32"
"1","0.2","","","","90401","","1904010062","checkpoint_karin_clap","118511","3"
"","","","","","90401","","1904010063","0","3","93"
"","","","","","90401","","1904010064","","1904010065","101"
"","","","","","90401","","1904010065","bgm_MC043","bgm_MC043","25"
"","","","","","90401","","1904010066","0","4","32"
"","","","","","90401","","1904010067","","1","113"
"","","","","","90401","","1904010068","0","0.3","93"
"","","","","","90401","","1904010069","1","3","32"
"","","","","","90401","","1904010070","0","0.4","93"
"1","0","0","","1","90401","0","1904010071","1","100","6"
"1","0","0","","1","90401","0","1904010072","1","110","6"
"","","","","","90401","","1904010073","0","0","32"
"","","","","","90401","","1904010074","0","5","32"
"","","","","","90401","","1904010075","0","9","32"
"1","0","0","","1","90401","0","1904010076","1","105811","6"
"1","0","0","","1","90401","0","1904010077","1","105911","6"
"1","0","0","","1","90401","0","1904010078","1","106011","6"
"1","0","0","","1","90401","0","1904010079","1","106411","6"
"1","0","0","","1","90401","0","1904010080","1","118511","6"
"","","","","","90401","","1904010081","","0","91"
"62","1","0","empty","0","91101","-34","1911010001","105811","1","1"
"66","1","0","empty","0","91101","-34","1911010002","105911","1","1"
"64","1","0","empty","0","91101","-34","1911010003","106011","1","1"
"65","1","0","empty","0","91101","-34","1911010004","106411","1","1"
"52","1","0","empty","0","91101","-34","1911010005","118511","1","1"
"58","0.4","1","idle","-1085","91101","-266","1911010006","100","100","5"
"56","0.4","1","idle","-1085","91101","-266","1911010007","110","110","5"
"-300","0","","","0","91101","1","1911010008","0","911000","31"
"0","0","","","0","91101","1","1911010009","1","900001","31"
"0","0","","","0","91101","1","1911010010","2","900002","31"
"-1085","0","","","-266","91101","1","1911010011","4","900004","31"
"0","0","","","0","91101","1","1911010012","5","900005","31"
"0","0","","","-34","91101","1","1911010013","9","900009","31"
"","","","","","91101","","1911010014","0","0","91"
"","","","","","91101","","1911010015","1","1","32"
"","","","","","91101","","1911010016","0","0.7","93"
"","","","","","91101","","1911010017","1","0","32"
"","","","","","91101","","1911010018","1","9","32"
"1","0","","","","91101","","1911010019","checkpoint_karin_idle","118511","3"
"","","","","","91101","","1911010020","","0.5","26"
"0","","","","","91101","","1911010021","se_caravan_goal_amb_gehena","se_caravan","23"
"","","","","","91101","","1911010022","0","0.9","93"
"0","","","","","91101","","1911010023","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","91101","","1911010024","0","0.5","93"
"0","0","0","","idle","91101","1","1911010025","run_checkpoint","100","3"
"0","0","0","","idle","91101","1","1911010026","run_checkpoint","110","3"
"","","","","","91101","","1911010027","1","4","32"
"-276","","","","2.5","91101","11","1911010028","67","100","2"
"-276","","","","2.5","91101","11","1911010029","67","110","2"
"-276","","","","2.5","91101","11","1911010030","67","4","33"
"","","","","","91101","","1911010031","0","2","93"
"0","","","","","91101","","1911010032","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","91101","1","1911010033","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","91101","1","1911010034","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","91101","1","1911010035","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","91101","1","1911010036","checkpoint_shefy_in","106411","3"
"0","","","","","91101","","1911010037","0","6","140"
"","","","","","91101","","1911010038","0","1.6","93"
"0","","","","","91101","","1911010039","se_caravan_goal_arrival_gehenna","se_caravan","23"
"","","","","","91101","","1911010040","1","5","32"
"1","0.2","","","","91101","","1911010041","checkpoint_karin_clap","118511","3"
"","","","","","91101","","1911010042","0","3","93"
"","","","","","91101","","1911010043","","1911010044","101"
"","","","","","91101","","1911010044","bgm_MC103","bgm_MC103","25"
"","","","","","91101","","1911010045","0","4","32"
"","","","","","91101","","1911010046","","1","113"
"","","","","","91101","","1911010047","0","0.3","93"
"","","","","","91101","","1911010048","1","2","32"
"","","","","","91101","","1911010049","0","0.4","93"
"1","0","0","","1","91101","0","1911010050","1","100","6"
"1","0","0","","1","91101","0","1911010051","1","110","6"
"","","","","","91101","","1911010052","0","0","32"
"","","","","","91101","","1911010053","0","5","32"
"","","","","","91101","","1911010054","0","9","32"
"1","0","0","","1","91101","0","1911010055","1","105811","6"
"1","0","0","","1","91101","0","1911010056","1","105911","6"
"1","0","0","","1","91101","0","1911010057","1","106011","6"
"1","0","0","","1","91101","0","1911010058","1","106411","6"
"1","0","0","","1","91101","0","1911010059","1","118511","6"
"","","","","","91101","","1911010060","","0","91"
"62","1","0","empty","0","91102","-34","1911020001","105811","1","1"
"66","1","0","empty","0","91102","-34","1911020002","105911","1","1"
"64","1","0","empty","0","91102","-34","1911020003","106011","1","1"
"64","1","0","empty","0","91102","-34","1911020004","106411","1","1"
"52","1","0","empty","0","91102","-34","1911020005","118511","1","1"
"54","1","0","empty","0","91102","-34","1911020006","900000","900000","5"
"1","0","0","","1","91102","1","1911020007","1","105811","6"
"1","0","0","","1","91102","1","1911020008","1","105911","6"
"1","0","0","","1","91102","1","1911020009","1","106011","6"
"1","0","0","","1","91102","1","1911020010","1","106411","6"
"1","0","0","","1","91102","1","1911020011","1","118511","6"
"-34","0","0","","0","91102","1","1911020012","0","105811","2"
"-34","0","0","","0","91102","1","1911020013","0","105911","2"
"-34","0","0","","0","91102","1","1911020014","0","106011","2"
"-34","0","0","","0","91102","1","1911020015","0","106411","2"
"-300","1","","","0","91102","1","1911020016","911001","911001","31"
"0","0","","","0","91102","1","1911020017","900002","900002","31"
"0","0","","","0","91102","1","1911020018","900003","900003","31"
"0","0","","","0","91102","1","1911020019","900006","900006","31"
"0","0","","","0","91102","1","1911020020","900008","900008","31"
"","","","","","91102","","1911020021","0","0","91"
"1","0","","","","91102","","1911020022","treasure_peko","105811","3"
"1","0","","","","91102","","1911020023","treasure_kokkoro","105911","3"
"1","0","","","","91102","","1911020024","treasure_kyaru","106011","3"
"1","0","","","","91102","","1911020025","treasure_shefy","106411","3"
"0","0","","","","91102","","1911020026","treasure_karin_normal","118511","3"
"0","0","","","","91102","","1911020027","treasure_karin_normal","900000","3"
"","","","","","91102","","1911020028","1","900006","32"
"","","","","","91102","","1911020029","1","900008","32"
"","","","","","91102","","1911020030","0","0.4","93"
"0","","","","","91102","","1911020031","0","7","140"
"","","","","","91102","","1911020032","0","3.9","93"
"","","","","","91102","","1911020033","","1911020035","101"
"","","","","","91102","","1911020034","0","900006","32"
"1","0.1","0","","1","91102","0","1911020035","","2","113"
"","","","","","91102","","1911020036","0","0.2","93"
"","","","","","91102","","1911020037","1","900003","32"
"","","","","","91102","","1911020038","0","0.2","93"
"","","","","","91102","","1911020039","0","911001","32"
"","","","","","91102","","1911020040","0","900006","32"
"1","0","0","","1","91102","0","1911020041","1","105811","6"
"1","0","0","","1","91102","0","1911020042","1","105911","6"
"1","0","0","","1","91102","0","1911020043","1","106011","6"
"1","0","0","","1","91102","0","1911020044","1","106411","6"
"1","0","0","","1","91102","0","1911020045","1","118511","6"
"1","0","0","","1","91102","0","1911020046","1","900000","6"
"","","","","","91102","","1911020047","0","0.1","93"
"62","1","0","empty","0","91103","-34","1911030001","105811","1","1"
"66","1","0","empty","0","91103","-34","1911030002","105911","1","1"
"64","1","0","empty","0","91103","-34","1911030003","106011","1","1"
"64","1","0","empty","0","91103","-34","1911030004","106411","1","1"
"52","1","0","empty","0","91103","-34","1911030005","118511","1","1"
"54","1","0","empty","0","91103","-34","1911030006","900000","900000","5"
"1","0","0","","1","91103","1","1911030007","1","105811","6"
"1","0","0","","1","91103","1","1911030008","1","105911","6"
"1","0","0","","1","91103","1","1911030009","1","106011","6"
"1","0","0","","1","91103","1","1911030010","1","106411","6"
"1","0","0","","1","91103","1","1911030011","1","118511","6"
"-34","0","0","","0","91103","1","1911030012","0","105811","2"
"-34","0","0","","0","91103","1","1911030013","0","105911","2"
"-34","0","0","","0","91103","1","1911030014","0","106011","2"
"-34","0","0","","0","91103","1","1911030015","0","106411","2"
"-300","1","","","0","91103","1","1911030016","911001","911001","31"
"0","0","","","0","91103","1","1911030017","900002","900002","31"
"0","0","","","0","91103","1","1911030018","900003","900003","31"
"0","0","","","0","91103","1","1911030019","900007","900007","31"
"0","0","","","0","91103","1","1911030020","900008","900008","31"
"","","","","","91103","","1911030021","0","0","91"
"1","0","","","","91103","","1911030022","treasure_peko","105811","3"
"1","0","","","","91103","","1911030023","treasure_kokkoro","105911","3"
"1","0","","","","91103","","1911030024","treasure_kyaru","106011","3"
"1","0","","","","91103","","1911030025","treasure_shefy","106411","3"
"0","0","","","","91103","","1911030026","treasure_karin_rare","118511","3"
"0","0","","","","91103","","1911030027","treasure_karin_rare","900000","3"
"","","","","","91103","","1911030028","1","900007","32"
"","","","","","91103","","1911030029","1","900008","32"
"","","","","","91103","","1911030030","0","0.4","93"
"0","","","","","91103","","1911030031","0","7","140"
"","","","","","91103","","1911030032","0","2.2","93"
"0","","","","0","91103","","1911030033","vo_caravan_118501_appraise_001","vo_caravan","21"
"","","","","","91103","","1911030034","0","2.7","93"
"","","","","","91103","","1911030035","","1911030037","101"
"","","","","","91103","","1911030036","0","900007","32"
"1","0.1","0","","1","91103","0","1911030037","","2","113"
"","","","","","91103","","1911030038","0","0.2","93"
"","","","","","91103","","1911030039","1","900003","32"
"","","","","","91103","","1911030040","0","0.2","93"
"","","","","","91103","","1911030041","0","911001","32"
"","","","","","91103","","1911030042","0","900007","32"
"","","","","","91103","","1911030043","0","900008","32"
"1","0","0","","1","91103","0","1911030044","1","105811","6"
"1","0","0","","1","91103","0","1911030045","1","105911","6"
"1","0","0","","1","91103","0","1911030046","1","106011","6"
"1","0","0","","1","91103","0","1911030047","1","106411","6"
"1","0","0","","1","91103","0","1911030048","1","118511","6"
"1","0","0","","1","91103","0","1911030049","1","900000","6"
"","","","","","91103","","1911030050","0","0.1","93"
"62","1","0","empty","0","91201","-34","1912010001","105811","1","1"
"66","1","0","empty","0","91201","-34","1912010002","105911","1","1"
"64","1","0","empty","0","91201","-34","1912010003","106011","1","1"
"65","1","0","empty","0","91201","-34","1912010004","106411","1","1"
"58","0.4","1","idle","-1085","91201","-266","1912010005","100","100","5"
"56","0.4","1","idle","-1085","91201","-266","1912010006","110","110","5"
"52","1","0","empty","0","91201","-34","1912010007","118511","1","1"
"62","0.64","0","empty","-800","91201","-300","1912010008","11","14","5"
"64","0.64","0","empty","-1120","91201","-300","1912010009","12","15","5"
"66","0.64","0","empty","-970","91201","-320","1912010010","13","16","5"
"58","0.75","1","empty","-1120","91201","-250","1912010011","200","200","5"
"-300","0","","","0","91201","1","1912010012","0","911000","31"
"0","0","","","0","91201","1","1912010013","10","900001","31"
"0","0","","","0","91201","1","1912010014","11","900002","31"
"-1085","0","","","-266","91201","1","1912010015","12","900004","31"
"0","0","","","0","91201","1","1912010016","13","900005","31"
"-600","0","","","0","91201","1","1912010017","18","900011","31"
"0","0","","","-34","91201","1","1912010018","17","900009","31"
