d2e0b365a52b9ca2b2c18af3c3a89e91871927e2c74f392f4fdfb2857e02d1c5,0398dcb844f5e16691400954e4d152a8e4371553ebd16a01874afc1fca34a538,7ea41c31ae0096a68aed641695bdbefaaa51280cf03159b7d252924b711b8be0,5c87b88b51c42c1a7cb8b0e3c8eb1dacdff2bd449505b70103ccca6a35c642f8,5e430331f8e01c583289d84e009b4e9260ff4dd72f83faa3496d13d6a61794fc,532fd511ac8396dfe19b0260dbb6b373570b48e5f3159067309d2a2264518810,b1aacf987055c91159ac67dd45c11868ec6857a2a62b8761445404ddc8d26f13,e4582b7633380909a677bc1c3c698135c2a3b8d840cff7b87e582b1dd7d6c958,b8e28a8b3fcf8ea7016f3ae083ae3e7579e866966da14ea3d1f78993ccd9eeb9,c8734760ad7a80ab40ce6845181b2b17d5a9b0466cab6b4ed74fbb96403f8518,6e57fce14dc4e26914be930d546a118d7c76e5547998fa55499531d6c484e3d3,7b64879553c440c4ee0ee64e175c76a0699c9fb95a4e759a46c791db916d2294,858c55beda64b0a8504d0d6a1dc2796685e7d854d3b65d5fece4461c7b256eec,c65d4ef04fd4175513a53fd528dfee0a2a99d48b2aaeb92809400c5079bcd13f,e6030f9f7b1d01bb2e4918b4f7ec0495136a86b5ac2bfd6ab7ad4644bc7162ed,303b46d269fb82da9db8fb2837a7861ccf67dee6e6f84d0e334a8be9e8f94ab9,828c5fd26651f2298bb4ac497b0cc94d33a691b263c9cea84b3cd3cd02f39954,f912ae47341a7c3973474ed250425729900ad43530bc53fd55bfa6b10a68042e,0036c1bcd0e005ecdc9639195719566fb288d5b034b50a00c57fc128b598f8b1,208bb7049e2976d0d9531ce3a1a09933ce285c0fe7b604fe2657438c39902563,c75ef26e65a1ed622acd804bda601de255c13f99039d75bd90f60fda491bdd7d,7733ae8a2f21c61f7bbfd0842498a8fa8c76e8231696d9d433c0d5e9072e5f62
"0","0","0","119582","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109582","0","0","0"
"0","0","0","119583","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109583","0","0","0"
"0","0","0","119584","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109584","0","0","0"
"0","0","0","119611","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109611","0","0","0"
"0","0","0","119612","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109612","0","0","0"
"0","0","0","119613","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109613","0","0","0"
"0","0","0","119614","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109614","0","0","0"
"0","0","0","140001","0","0","10","0","0","0","0","0","0","0","0","0","0","0","140000","0","0","0"
"0","0","0","11001032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001032","0","0","0"
"0","0","0","11001033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001033","0","0","0"
"0","0","0","11001034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001034","0","0","0"
"0","0","0","11001035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001035","0","0","0"
"0","0","0","11001036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001036","0","0","0"
"0","0","0","11001037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001037","0","0","0"
"0","0","0","11001038","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10001038","0","0","0"
"0","0","0","12004032","0","110000","15","108013","1","0","0","0","0","0","0","0","0","0","10004032","0","0","0"
"0","0","0","12004033","0","110000","15","108254","1","0","0","0","0","0","0","0","0","0","10004033","0","0","0"
"0","0","0","12004034","0","110000","15","109251","1","0","0","0","0","0","0","0","0","0","10004034","0","0","0"
"0","0","0","12004035","0","110000","15","109161","1","0","0","0","0","0","0","0","0","0","10004035","0","0","0"
"0","0","0","12004036","0","110000","15","109161","1","0","0","0","0","0","0","0","0","0","10004036","0","0","0"
"0","0","0","12004037","0","110000","15","109013","1","0","0","0","0","0","0","0","0","0","10004037","0","0","0"
"0","0","0","12004038","0","110000","15","109163","1","0","0","0","0","0","0","0","0","0","10004038","0","0","0"
"0","0","0","11007032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007032","0","0","0"
"0","0","0","11007033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007033","0","0","0"
"0","0","0","11007034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007034","0","0","0"
"0","0","0","11007035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007035","0","0","0"
"0","0","0","11007036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007036","0","0","0"
"0","0","0","11007037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007037","0","0","0"
"0","0","0","11007038","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10007038","0","0","0"
"0","0","0","11010032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010032","0","0","0"
"0","0","0","11010033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010033","0","0","0"
"0","0","0","11010034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010034","0","0","0"
"0","0","0","11010035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010035","0","0","0"
"0","0","0","11010036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010036","0","0","0"
"0","0","0","11010037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010037","0","0","0"
"0","0","0","11010038","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10010038","0","0","0"
"0","0","0","12013032","0","110000","15","108343","1","0","0","0","0","0","0","0","0","0","10013032","0","0","0"
"0","0","0","12013033","0","110000","15","108494","1","0","0","0","0","0","0","0","0","0","10013033","0","0","0"
"0","0","0","12013034","0","110000","15","109221","1","0","0","0","0","0","0","0","0","0","10013034","0","0","0"
"0","0","0","12013035","0","110000","15","109581","1","0","0","0","0","0","0","0","0","0","10013035","0","0","0"
"0","0","0","12013036","0","110000","15","109581","1","0","0","0","0","0","0","0","0","0","10013036","0","0","0"
"0","0","0","12013037","0","110000","15","109223","1","0","0","0","0","0","0","0","0","0","10013037","0","0","0"
"0","0","0","12013038","0","110000","15","109553","1","0","0","0","0","0","0","0","0","0","10013038","0","0","0"
"0","0","0","12016032","0","110000","15","108253","1","0","0","0","0","0","0","0","0","0","10016032","0","0","0"
"0","0","0","12016033","0","110000","15","108224","1","0","0","0","0","0","0","0","0","0","10016033","0","0","0"
"0","0","0","12016034","0","110000","15","109341","1","0","0","0","0","0","0","0","0","0","10016034","0","0","0"
"0","0","0","12016035","0","110000","15","109611","1","0","0","0","0","0","0","0","0","0","10016035","0","0","0"
"0","0","0","12016036","0","110000","15","109611","1","0","0","0","0","0","0","0","0","0","10016036","0","0","0"
"0","0","0","12016037","0","110000","15","109463","1","0","0","0","0","0","0","0","0","0","10016037","0","0","0"
"0","0","0","12016038","0","110000","15","109583","1","0","0","0","0","0","0","0","0","0","10016038","0","0","0"
"0","0","0","11019032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10019032","0","0","0"
"0","0","0","12019033","0","110000","15","108014","1","0","0","0","0","0","0","0","0","0","10019033","0","0","0"
"0","0","0","12019034","0","110000","15","109011","1","0","0","0","0","0","0","0","0","0","10019034","0","0","0"
"0","0","0","12019035","0","110000","15","109551","1","0","0","0","0","0","0","0","0","0","10019035","0","0","0"
"0","0","0","12019036","0","110000","15","109551","1","0","0","0","0","0","0","0","0","0","10019036","0","0","0"
"0","0","0","12019037","0","110000","15","109493","1","0","0","0","0","0","0","0","0","0","10019037","0","0","0"
"0","0","0","12019038","0","110000","15","109613","1","0","0","0","0","0","0","0","0","0","10019038","0","0","0"
"0","0","0","11022032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022032","0","0","0"
"0","0","0","11022033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022033","0","0","0"
"0","0","0","11022034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022034","0","0","0"
"0","0","0","11022035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022035","0","0","0"
"0","0","0","11022036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022036","0","0","0"
"0","0","0","11022037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022037","0","0","0"
"0","0","0","11022038","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10022038","0","0","0"
"0","0","0","11025032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025032","0","0","0"
"0","0","0","11025033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025033","0","0","0"
"0","0","0","11025034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025034","0","0","0"
"0","0","0","11025035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025035","0","0","0"
"0","0","0","11025036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025036","0","0","0"
"0","0","0","11025037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025037","0","0","0"
"0","0","0","11025038","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10025038","0","0","0"
"0","0","0","12028032","0","110000","15","108074","1","0","0","0","0","0","0","0","0","0","10028032","0","0","0"
"0","0","0","12028033","0","110000","15","108614","1","0","0","0","0","0","0","0","0","0","10028033","0","0","0"
"0","0","0","12028034","0","110000","15","109461","1","0","0","0","0","0","0","0","0","0","10028034","0","0","0"
"0","0","0","12028035","0","110000","15","109432","1","0","0","0","0","0","0","0","0","0","10028035","0","0","0"
"0","0","0","12028036","0","110000","15","109612","1","0","0","0","0","0","0","0","0","0","10028036","0","0","0"
"0","0","0","12028037","0","110000","15","109343","1","0","0","0","0","0","0","0","0","0","10028037","0","0","0"
"0","0","0","12031032","0","110000","15","108164","1","0","0","0","0","0","0","0","0","0","10031032","0","0","0"
"0","0","0","12031033","0","110000","15","108584","1","0","0","0","0","0","0","0","0","0","10031033","0","0","0"
"0","0","0","12031034","0","110000","15","109071","1","0","0","0","0","0","0","0","0","0","10031034","0","0","0"
"0","0","0","12031035","0","110000","15","109012","1","0","0","0","0","0","0","0","0","0","10031035","0","0","0"
"0","0","0","12031036","0","110000","15","109582","1","0","0","0","0","0","0","0","0","0","10031036","0","0","0"
"0","0","0","12031037","0","110000","15","109103","1","0","0","0","0","0","0","0","0","0","10031037","0","0","0"
"0","0","0","11034032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10034032","0","0","0"
"0","0","0","11034034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10034034","0","0","0"
"0","0","0","11034036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10034036","0","0","0"
"0","0","0","11034037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10034037","0","0","0"
"0","0","0","12037032","0","110000","15","108104","1","0","0","0","0","0","0","0","0","0","10037032","0","0","0"
"0","0","0","12037033","0","110000","15","108554","1","0","0","0","0","0","0","0","0","0","10037033","0","0","0"
"0","0","0","12037034","0","110000","15","109371","1","0","0","0","0","0","0","0","0","0","10037034","0","0","0"
"0","0","0","12037035","0","110000","15","109372","1","0","0","0","0","0","0","0","0","0","10037035","0","0","0"
"0","0","0","12037036","0","110000","15","109552","1","0","0","0","0","0","0","0","0","0","10037036","0","0","0"
"0","0","0","12037037","0","110000","15","109253","1","0","0","0","0","0","0","0","0","0","10037037","0","0","0"
"0","0","0","11040032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10040032","0","0","0"
"0","0","0","12040033","0","110000","15","108524","1","0","0","0","0","0","0","0","0","0","10040033","0","0","0"
"0","0","0","12040035","0","110000","15","109222","1","0","0","0","0","0","0","0","0","0","10040035","0","0","0"
"0","0","0","12040036","0","110000","15","109072","1","0","0","0","0","0","0","0","0","0","10040036","0","0","0"
"0","0","0","11043033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10043033","0","0","0"
"0","0","0","11043035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10043035","0","0","0"
"0","0","0","11046032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10046032","0","0","0"
"0","0","0","11046033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10046033","0","0","0"
"0","0","0","11046036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10046036","0","0","0"
"0","0","0","11046037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10046037","0","0","0"
"0","0","0","12049034","0","110000","15","109101","1","0","0","0","0","0","0","0","0","0","10049034","0","0","0"
"0","0","0","12049037","0","110000","15","109073","1","0","0","0","0","0","0","0","0","0","10049037","0","0","0"
"0","0","0","11052034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10052034","0","0","0"
"0","0","0","11052035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10052035","0","0","0"
"0","0","0","11055032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055032","0","0","0"
"0","0","0","11055033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055033","0","0","0"
"0","0","0","11055034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055034","0","0","0"
"0","0","0","11055035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055035","0","0","0"
"0","0","0","11055036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055036","0","0","0"
"0","0","0","11055037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10055037","0","0","0"
"0","0","0","11058032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058032","0","0","0"
"0","0","0","11058033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058033","0","0","0"
"0","0","0","11058034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058034","0","0","0"
"0","0","0","11058035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058035","0","0","0"
"0","0","0","11058036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058036","0","0","0"
"0","0","0","11058037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10058037","0","0","0"
"0","0","0","11061032","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061032","0","0","0"
"0","0","0","11061033","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061033","0","0","0"
"0","0","0","11061034","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061034","0","0","0"
"0","0","0","11061035","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061035","0","0","0"
"0","0","0","11061036","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061036","0","0","0"
"0","0","0","11061037","0","110000","25","0","0","0","0","0","0","0","0","0","0","0","10061037","0","0","0"
