00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"83001032","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103202","深域怪物"
"83001032","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103203","賦予TP上升上限"
"83001032","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103204","提升物理防禦力（不可降低）"
"83001032","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103205","提升魔法防禦力（不可降低）"
"83001032","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103206","降低HP吸收"
"83001033","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103301","風屬性獎勵特大幅度提升"
"83001033","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103302","深域怪物"
"83001033","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103303","賦予TP上升上限"
"83001033","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103304","提升物理防禦力（不可降低）"
"83001033","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103305","提升魔法防禦力（不可降低）"
"83001033","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103306","降低HP吸收"
"83001034","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103401","風屬性獎勵特大幅度提升"
"83001034","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103402","深域怪物"
"83001034","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103403","賦予TP上升上限"
"83001034","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103404","提升物理防禦力（不可降低）"
"83001034","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103405","提升魔法防禦力（不可降低）"
"83001034","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103406","降低HP吸收"
"83001035","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103501","風屬性獎勵特大幅度提升"
"83001035","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103502","深域怪物"
"83001035","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103503","賦予TP上升上限"
"83001035","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103504","提升物理防禦力（不可降低）"
"83001035","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103505","提升魔法防禦力（不可降低）"
"83001035","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103506","降低HP吸收"
"83001036","25","戰鬥中，發動「物理傷害降低」效果。","300103601","危險領域"
"83001036","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103602","風屬性獎勵特大幅度提升"
"83001036","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103603","深域怪物"
"83001036","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103604","賦予TP上升上限"
"83001036","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103605","提升物理防禦力（不可降低）"
"83001036","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103606","提升魔法防禦力（不可降低）"
"83001036","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103607","降低HP吸收"
"83001036","boss_physics_cut","戰鬥開始時，所有怪物的物理傷害為減少100%的狀態。","300103608","物理傷害降低"
"83001037","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103701","風屬性獎勵特大幅度提升"
"83001037","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103702","深域怪物"
"83001037","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103703","賦予TP上升上限"
"83001037","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103704","提升物理防禦力（不可降低）"
"83001037","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103705","提升魔法防禦力（不可降低）"
"83001037","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103706","降低HP吸收"
"83001038","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103801","風屬性獎勵特大幅度提升"
"83001038","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103802","深域怪物"
"83001038","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103803","賦予TP上升上限"
"83001038","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103804","提升物理防禦力（不可降低）"
"83001038","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103805","提升魔法防禦力（不可降低）"
"83001038","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103806","降低HP吸收"
"83001039","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300103901","風屬性獎勵特大幅度提升"
"83001039","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300103902","深域怪物"
"83001039","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300103903","賦予TP上升上限"
"83001039","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300103904","提升物理防禦力（不可降低）"
"83001039","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300103905","提升魔法防禦力（不可降低）"
"83001039","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300103906","降低HP吸收"
"83001040","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104001","風屬性獎勵特大幅度提升"
"83001040","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104002","深域怪物"
"83001040","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104003","賦予TP上升上限"
"83001040","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104004","提升物理防禦力（不可降低）"
"83001040","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104005","提升魔法防禦力（不可降低）"
"83001040","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104006","降低HP吸收"
"83001040","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","300104007","減少TP下降"
"83001040","boss_atk_up","戰鬥開始45秒後，特大幅度提升所有怪物的物理攻擊力。","300104008","戰鬥中提升物理攻擊力"
"83001041","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104101","風屬性獎勵特大幅度提升"
"83001041","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104102","深域怪物"
"83001041","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104103","賦予TP上升上限"
"83001041","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104104","提升物理防禦力（不可降低）"
"83001041","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104105","提升魔法防禦力（不可降低）"
"83001041","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104106","降低HP吸收"
"83001042","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104201","風屬性獎勵特大幅度提升"
"83001042","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104202","深域怪物"
"83001042","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104203","賦予TP上升上限"
"83001042","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104204","提升物理防禦力（不可降低）"
"83001042","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104205","提升魔法防禦力（不可降低）"
"83001042","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104206","降低HP吸收"
"83001043","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104301","風屬性獎勵特大幅度提升"
"83001043","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104302","深域怪物"
"83001043","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104303","賦予TP上升上限"
"83001043","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104304","提升物理防禦力（不可降低）"
"83001043","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104305","提升魔法防禦力（不可降低）"
"83001043","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104306","降低HP吸收"
"83001044","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104401","風屬性獎勵特大幅度提升"
"83001044","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104402","深域怪物"
"83001044","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104403","賦予TP上升上限"
"83001044","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104404","提升物理防禦力（不可降低）"
"83001044","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104405","提升魔法防禦力（不可降低）"
"83001044","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104406","降低HP吸收"
"83001045","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104501","風屬性獎勵特大幅度提升"
"83001045","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104502","深域怪物"
"83001045","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104503","賦予TP上升上限"
"83001045","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104504","提升物理防禦力（不可降低）"
"83001045","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104505","提升魔法防禦力（不可降低）"
"83001045","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104506","降低HP吸收"
"83001046","25","戰鬥中，發動「傷害降低」、「提升毒、猛毒持續傷害」效果。","300104601","危險領域"
"83001046","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104602","風屬性獎勵特大幅度提升"
"83001046","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104603","深域怪物"
"83001046","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104604","賦予TP上升上限"
"83001046","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104605","提升物理防禦力（不可降低）"
"83001046","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104606","提升魔法防禦力（不可降低）"
"83001046","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104607","降低HP吸收"
"83001046","boss_damage_cut","戰鬥開始時，所有怪物的傷害為減少50%的狀態","300104608","傷害降低"
"83001046","19","戰鬥開始時，提升所有怪物受到的毒、猛毒狀態所造成的持續傷害。","300104609","提升毒、猛毒持續傷害"
"83001047","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104701","風屬性獎勵特大幅度提升"
"83001047","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104702","深域怪物"
"83001047","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104703","賦予TP上升上限"
"83001047","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104704","提升物理防禦力（不可降低）"
"83001047","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104705","提升魔法防禦力（不可降低）"
"83001047","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104706","降低HP吸收"
"83001048","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104801","風屬性獎勵特大幅度提升"
"83001048","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104802","深域怪物"
"83001048","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104803","賦予TP上升上限"
"83001048","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104804","提升物理防禦力（不可降低）"
"83001048","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104805","提升魔法防禦力（不可降低）"
"83001048","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104806","降低HP吸收"
"83001049","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300104901","風屬性獎勵特大幅度提升"
"83001049","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300104902","深域怪物"
"83001049","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300104903","賦予TP上升上限"
"83001049","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300104904","提升物理防禦力（不可降低）"
"83001049","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300104905","提升魔法防禦力（不可降低）"
"83001049","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300104906","降低HP吸收"
"83001050","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105001","風屬性獎勵特大幅度提升"
"83001050","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105002","深域怪物"
"83001050","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105003","賦予TP上升上限"
"83001050","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105004","提升物理防禦力（不可降低）"
"83001050","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105005","提升魔法防禦力（不可降低）"
"83001050","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300105006","降低HP吸收"
"83001050","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","300105007","減少TP下降"
"83001050","4","戰鬥開始時，大幅度降低全體角色的行動速度。","300105008","降低行動速度"
"83001051","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105101","風屬性獎勵特大幅度提升"
"83001051","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105102","深域怪物"
"83001051","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105103","賦予TP上升上限"
"83001051","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105104","提升物理防禦力（不可降低）"
"83001051","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105105","提升魔法防禦力（不可降低）"
"83001051","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105106","降低HP吸收"
"83001052","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105201","風屬性獎勵特大幅度提升"
"83001052","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105202","深域怪物"
"83001052","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105203","賦予TP上升上限"
"83001052","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105204","提升物理防禦力（不可降低）"
"83001052","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105205","提升魔法防禦力（不可降低）"
"83001052","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105206","降低HP吸收"
"83001053","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105301","風屬性獎勵特大幅度提升"
"83001053","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105302","深域怪物"
"83001053","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105303","賦予TP上升上限"
"83001053","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105304","提升物理防禦力（不可降低）"
"83001053","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105305","提升魔法防禦力（不可降低）"
"83001053","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105306","降低HP吸收"
"83001054","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105401","風屬性獎勵特大幅度提升"
"83001054","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105402","深域怪物"
"83001054","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105403","賦予TP上升上限"
"83001054","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105404","提升物理防禦力（不可降低）"
"83001054","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105405","提升魔法防禦力（不可降低）"
"83001054","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105406","降低HP吸收"
"83001055","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105501","風屬性獎勵特大幅度提升"
"83001055","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105502","深域怪物"
"83001055","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105503","賦予TP上升上限"
"83001055","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105504","提升物理防禦力（不可降低）"
"83001055","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105505","提升魔法防禦力（不可降低）"
"83001055","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105506","降低HP吸收"
"83001056","25","戰鬥中，發動「提升魔法攻擊力」效果。","300105601","危險領域"
"83001056","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105602","風屬性獎勵特大幅度提升"
"83001056","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105603","深域怪物"
"83001056","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105604","賦予TP上升上限"
"83001056","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105605","提升物理防禦力（不可降低）"
"83001056","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105606","提升魔法防禦力（不可降低）"
"83001056","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105607","降低HP吸收"
"83001056","34","戰鬥開始時，讓所有怪物的魔法攻擊力特大幅度提升。","300105608","提升魔法攻擊力"
"83001057","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105701","風屬性獎勵特大幅度提升"
"83001057","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105702","深域怪物"
"83001057","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105703","賦予TP上升上限"
"83001057","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105704","提升物理防禦力（不可降低）"
"83001057","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105705","提升魔法防禦力（不可降低）"
"83001057","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105706","降低HP吸收"
"83001058","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105801","風屬性獎勵特大幅度提升"
"83001058","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105802","深域怪物"
"83001058","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105803","賦予TP上升上限"
"83001058","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105804","提升物理防禦力（不可降低）"
"83001058","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105805","提升魔法防禦力（不可降低）"
"83001058","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105806","降低HP吸收"
"83001059","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300105901","風屬性獎勵特大幅度提升"
"83001059","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300105902","深域怪物"
"83001059","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300105903","賦予TP上升上限"
"83001059","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300105904","提升物理防禦力（不可降低）"
"83001059","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300105905","提升魔法防禦力（不可降低）"
"83001059","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300105906","降低HP吸收"
"83001060","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106001","風屬性獎勵特大幅度提升"
"83001060","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106002","深域怪物"
"83001060","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106003","賦予TP上升上限"
"83001060","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106004","提升物理防禦力（不可降低）"
"83001060","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106005","提升魔法防禦力（不可降低）"
"83001060","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300106006","降低HP吸收"
"83001060","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","300106007","減少TP下降"
"83001060","7","戰鬥開始時，中幅度降低全體角色的物理防禦力。","300106008","降低物理防禦力"
"83001061","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106101","風屬性獎勵特大幅度提升"
"83001061","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106102","深域怪物"
"83001061","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106103","賦予TP上升上限"
"83001061","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106104","提升物理防禦力（不可降低）"
"83001061","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106105","提升魔法防禦力（不可降低）"
"83001061","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106106","降低HP吸收"
"83001062","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106201","風屬性獎勵特大幅度提升"
"83001062","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106202","深域怪物"
"83001062","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106203","賦予TP上升上限"
"83001062","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106204","提升物理防禦力（不可降低）"
"83001062","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106205","提升魔法防禦力（不可降低）"
"83001062","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106206","降低HP吸收"
"83001063","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106301","風屬性獎勵特大幅度提升"
"83001063","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106302","深域怪物"
"83001063","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106303","賦予TP上升上限"
"83001063","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106304","提升物理防禦力（不可降低）"
