cf9f775adcbb4e2cfc118cdb525093be857f3a1fa0ef59a46503c4d64118be79,30ee7b5bebfd535ca370a9cb5001b3be6506ffc91d95e6973cca2e3e3a7d0a4a,c1997e3c43a327ece4576c00d2068dd59d65e2ee00cb56e0ae8f5bf9bd38d030,40d473c24d4f30b64c99ae5a2314c9b637b36d06608f203638f067e32284ef39,c5cd4529229ca22221c78660c95fe49aec903326dd5f934be455c251c2907548,0836cd36dc21291acb872e9f4fccfbc7f368715215d5d0e319a0acf9ab078053,7eb1cd1f920614acd5fd55e5ad45484b7a0ffa06632b7caf382dd0268c555114,65c8926fea0469b9b0831a10cff9a2ac816dcf836c0ce2027d641637addbfc2a,1b539823aad38b9cc1490ca39fe83f54bcf364dcac98047b15a14999fec054d9,c0d56a4a72eefeac14ef1647b952839fcff92a9894f15c81e000548f394bf947,cc319c50205de2cf25bab8012cb8c0ac662705b0928cdc90cd866885486e0a55,cf67796577eb424ef636237cb30022336f6bb12ad1c16ed1266b2cd5069972be,5c04be25ee019c615a17d6e565fb84651668d540bf759f288c8428299c8ef7b5,4d42e7c361cdb9e401936f2bc6314ff5a0db2b24d9f2504ec48b6669c4df8ec4,e646108667b989c4f1b79d6a5da548702e362c77ba0cd7beff29e51b8afec167,931a3b7dfdb06afed7adaabf8cc4385b170465db42ae578bf9c9ff816d7e88ee,bb7f8eb4ec733b462d5b09852c49ee736e2c7cc21f9b4085227176f0358d2e57,ca7ebfd4df802c5af85848c1eee5e5c8681e7f264cf26d43a1aa33c9bf488837,ba4b7bcfc9993b0ea1a49699518512f9ba70a148977b668cb1b81aa27d27300c,9b7c7d9709d3114f2e9191bbef8e1cb8e1fd527808b23650dc350297a926caa0,c4b19f37846bdfaf020c03c943b9e8c7bc6bd4ba6400e8ba99cdfb84f552cccb,f55ae4c40f4bd6863586c8c328c8aaa63c35fb882be290af20fc56a5eccc351c,08e2174a92d65283f44e8ec7fe54bd511db7212f0c57440dfae047b96d330ac0,2b0e1dd62e7487826ba075adda6745880df0fa4b068a2e9b2ff77db9d7052484,3854f8ec0906d0a601e179d56da2f12a4ec13cf24ebb6531d78a790cdfd0db0b,5ad87f3276041c2ce73f3cb686be02bdc257dae142960670ebfe53972ea87163,4701fb875b3360b1bae82b3347dd7fc2d030b3d3efb819254858b1f2ae0fed6f,3bf206e56149514db87ac78dc4b99ca61fbeffc82ac408a86e66b1d2acdafb36,5f7a99a3300b2344368bf1a7745c2ea68f29010443b8437fbd867f4a95429f4a,46eb60836b4cdefce995d8041655814acbeff4ffcffe82b9d2c3f21d902f5d25,21a9ef62ea8aced52e5593bfda84c7a7cd3edc008b079c6e1b1205b3d929c834,e1df88df6df8508d0ea9fb308748e2d2c65962c616eb509ad6f20e15383a558a,172fba35695f464d97963f660f05a2ff9be049113f590727c8598888cf2eb3bf,75c7a557d01888f90394b7c2a241811eb84373813d23abb0c2d37bb12594521e,833c28e621aebcf6e113570ad5bc1814c027bbdf94bbf0a5085bbd7fc0899a45,fff1b4174a58f9ad2681179087cec11b151007ac0b493e3d566fb1e0d4100d1b,482f148d0796d9ba8c3353d72181576f4145fad8968ef1353206ef12e5a483e8,f468bc9596127ebfd9108ea0377b6e9e8394af3d3394a5faf52b56be1bb3b509,02f2f77fa0ed94f5f3dae5879d249e1ce440f6216fbe9fbe58b087ad422bbc8c,64d82adc15c5370c7b70ff898ae49062f024117f3207a5b02b5fd8ce22172d06,e3a4e37aae2e539296e9108db55b1b702908e237a3b1d0afc172a5222632729f
"620070001","2002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","2002","0","1","4","0","620300101","71001011","291","600110022","61401","0","0","2","101011","0","0","0","10011001","600001934","0","0","0","620090001"
"620070001","3002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","3002","0","1","4","0","620300101","71001011","291","600110032","61401","0","0","2","101011","0","0","0","10011001","600001935","0","0","0","620090001"
"620070001","4002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","4002","0","1","4","0","620300101","71001011","291","600110042","61401","0","0","2","101011","0","0","0","10011001","600001936","0","0","0","620090001"
"620070002","5002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","5002","0","1","4","0","620300102","71001011","302","600110052","61401","0","0","2","101011","0","0","0","10011001","600001937","0","0","0","620090002"
"620070003","6002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","6002","0","1","4","0","620300103","71001011","308","600110062","61401","0","0","2","101011","0","0","0","10011001","600001938","0","0","0","620090003"
"620070004","7002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","7002","0","1","4","0","620300104","71001011","317","600110072","61401","0","0","2","101011","0","0","0","10011001","600001939","0","0","0","620090004"
"620070005","8002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","8002","0","1","4","0","620300105","71001011","324","600110082","61401","0","0","2","101011","0","0","0","10011001","600001940","0","0","0","620090005"
"620070006","9002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","9002","0","1","4","0","620300106","71001011","336","600110092","61401","0","0","2","101011","0","0","0","10011002","600001941","0","0","0","620090006"
"620070007","10002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","10002","0","1","4","0","620300107","71001011","348","600110102","61401","0","0","2","101011","0","0","0","10011002","600001942","0","0","0","620090007"
"620070008","11002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","11002","0","1","4","0","620300108","71001011","353","600110112","61401","0","0","2","101011","0","0","0","10011002","600001943","0","0","0","620090008"
"620070009","12002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","12002","0","1","4","0","620300109","71001011","362","600110122","61401","0","0","2","101011","0","0","0","10011002","600001944","0","0","0","620090009"
"620070010","13002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","13002","0","1","4","0","620300110","71001011","367","600110132","61401","0","0","2","101011","0","0","0","10011002","600001945","0","0","0","620090010"
"620070011","14002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","14002","0","1","4","0","620300111","71001011","378","600110142","61401","0","0","2","101011","0","0","0","10011002","600001946","0","0","0","620090011"
"620070012","15002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","15002","0","1","4","0","620300112","71001011","384","600110152","61401","0","0","2","101011","0","0","0","10011002","600001947","0","0","0","620090012"
"620070013","16002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","16002","0","1","4","0","620300113","71001011","395","600110162","61401","0","0","2","101011","0","0","0","10011002","600001948","0","0","0","620090013"
"620070014","17002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","17002","0","1","4","0","620300114","71001011","401","600110172","61401","0","0","2","101011","0","0","0","10011002","600001949","0","0","0","620090014"
"620070015","18002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","18002","0","1","4","0","620300115","71001011","412","600110182","61401","0","0","2","101011","0","0","0","10011003","600001950","0","0","0","620090015"
"620070016","19002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","19002","0","1","4","0","620300116","71001011","418","600110192","61401","0","0","2","101011","0","0","0","10011003","600001951","0","0","0","620090016"
"620070017","20002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","20002","0","1","4","0","620300117","71001011","422","600110202","61401","0","0","2","101011","0","0","0","10011003","600001952","0","0","0","620090017"
"620070018","21002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","21002","0","1","4","0","620300118","71001011","429","600110212","61401","0","0","2","101011","0","0","0","10011003","600001953","0","0","0","620090018"
"620070019","22002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","22002","0","1","4","0","620300119","71001011","435","600110222","61401","0","0","2","101011","0","0","0","10011003","600001954","0","0","0","620090019"
"620070020","23002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","23002","0","1","4","0","620300120","71001011","439","600110232","61401","0","0","2","101011","0","0","0","10011003","600001955","0","0","0","620090020"
"620070021","24002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","24002","0","1","4","0","620300121","71001011","446","600110242","61401","0","0","2","101011","0","0","0","10011003","600001956","0","0","0","620090021"
"620070022","25002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","25002","0","1","4","0","620300122","71001011","452","600110252","61401","0","0","2","101011","0","0","0","10011003","600001957","0","0","0","620090022"
"620070023","26002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","26002","0","1","4","0","620300123","71001011","456","600110262","61401","0","0","2","101011","0","0","0","10011003","600001958","0","0","0","620090023"
"620070024","27002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","27002","0","1","4","0","620300124","71001011","463","600110272","61401","0","0","2","101011","0","0","0","10011004","600001959","0","0","0","620090024"
"620070025","28002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","28002","0","1","4","0","620300125","71001011","469","600110282","61401","0","0","2","101011","0","0","0","10011004","600001960","0","0","0","620090025"
"620070026","29002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","29002","0","1","4","0","620300126","71001011","475","600110292","61401","0","0","2","101011","0","0","0","10011004","600001961","0","0","0","620090026"
"620070027","30002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","30002","0","1","4","0","620300127","71001011","480","600110302","61401","0","0","2","101011","0","0","0","10011004","600001962","0","0","0","620090027"
"620070028","31002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","31002","0","1","4","0","620300128","71001011","488","600110312","61401","0","0","2","101011","0","0","0","10011004","600001963","0","0","0","620090028"
"620070029","32002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","32002","0","1","4","0","620300129","71001011","498","600110322","61401","0","0","2","101011","0","0","0","10011004","600001964","0","0","0","620090029"
"620070030","33002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","33002","0","1","4","0","620300130","71001011","512","600110332","61401","0","0","2","101011","0","0","0","10011004","600001965","0","0","0","620090030"
"620070031","34002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","34002","0","1","4","0","620300131","71001011","518","600110342","61401","0","0","2","101011","0","0","0","10011004","600001966","0","0","0","620090031"
"620070032","35002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","35002","0","1","4","0","620300132","71001011","522","600110352","61401","0","0","2","101011","0","0","0","10011005","600001967","0","0","0","620090032"
"620070033","36002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","36002","0","1","4","0","620300133","71001011","536","600110362","61401","0","0","2","101011","0","0","0","10011005","600001968","0","0","0","620090033"
"620070034","37002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","37002","0","1","4","0","620300134","71001011","543","600110372","61401","0","0","2","101011","0","0","0","10011005","600001969","0","0","0","620090034"
"620070035","38002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","38002","0","1","4","0","620300135","71001011","553","600110382","61401","0","0","2","101011","0","0","0","10011005","600001970","0","0","0","620090035"
"620070036","39002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","39002","0","1","4","0","620300136","71001011","563","600110392","61401","0","0","2","101011","0","0","0","10011005","600001971","0","0","0","620090036"
"620070037","40002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","40002","0","1","4","0","620300137","71001011","578","600110402","61401","0","0","2","101011","0","0","0","10011005","600001972","0","0","0","620090037"
"620070038","41002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","41002","0","1","4","0","620300138","71001011","582","600110412","61401","0","0","2","101011","0","0","0","10011005","600001973","0","0","0","620090038"
"620070039","42002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","42002","0","1","4","0","620300139","71001011","588","600110422","61401","0","0","2","101011","0","0","0","10011006","600001974","0","0","0","620090039"
"620070040","43002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","43002","0","1","4","0","620300140","71001011","605","600110432","61401","0","0","2","101011","0","0","0","10011006","600001975","0","0","0","620090040"
"620070041","44002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","44002","0","1","4","0","620300141","71001011","620","600110442","61401","0","0","2","101011","0","0","0","10011006","600001976","0","0","0","620090041"
"620070042","45002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","45002","0","1","4","0","620300142","71001011","635","600110452","61401","0","0","2","101011","0","0","0","10011006","600001977","0","0","0","620090042"
"620070043","46002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","46002","0","1","4","0","620300143","71001011","645","600110462","61401","0","0","2","101011","0","0","0","10011006","600001978","0","0","0","620090043"
"620070044","47002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","47002","0","1","4","0","620300144","71001011","650","600110472","61401","0","0","2","101011","0","0","0","10011006","600001979","0","0","0","620090044"
"620070045","48002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","48002","0","1","4","0","620300145","71001011","660","600110482","61401","0","0","2","101011","0","0","0","10011006","600001980","0","0","0","620090045"
"620070046","49002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","49002","0","1","4","0","620300146","71001011","673","600110492","61401","0","0","2","101011","0","0","0","10011007","600001981","0","0","0","620090046"
"620070047","50002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","50002","0","1","4","0","620300147","71001011","691","600110502","61401","0","0","2","101011","0","0","0","10011007","600001982","0","0","0","620090047"
"620070048","51002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","51002","0","1","4","0","620300148","71001011","699","600110512","61401","0","0","2","101011","0","0","0","10011007","600001983","0","0","0","620090048"
"620070049","52002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","52002","0","1","4","0","620300149","71001011","708","600110522","61401","0","0","2","101011","0","0","0","10011007","600001984","0","0","0","620090049"
"620070050","53002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","53002","0","1","4","0","620300150","71001011","720","600110532","61401","0","0","2","101011","0","0","0","10011007","600001985","0","0","0","620090050"
"620070051","54002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","54002","0","1","4","0","620300151","71001011","728","600110542","61401","0","0","2","101011","0","0","0","10011007","600001986","0","0","0","620090051"
"620070052","55002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","55002","0","1","4","0","620300152","71001011","734","600110552","61401","0","0","2","101011","0","0","0","10011007","600001987","0","0","0","620090052"
"620070053","56002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","56002","0","1","4","0","620300153","71001011","741","600110562","61401","0","0","2","101011","0","0","0","10011007","600001988","0","0","0","620090053"
"620070054","57002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","57002","0","1","4","0","620300154","71001011","744","600110572","61401","0","0","2","101011","0","0","0","10011007","600001989","0","0","0","620090054"
"620070055","58002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","58002","0","1","4","0","620300155","71001011","750","600110582","61401","0","0","2","101011","0","0","0","10011007","600001990","0","0","0","620090055"
"620070056","59002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","59002","0","1","4","0","620300156","71001011","764","600110592","61401","0","0","2","101011","0","0","0","10011007","600001991","0","0","0","620090056"
"620070057","60002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","60002","0","1","4","0","620300157","71001011","769","600110602","61401","0","0","2","101011","0","0","0","10011007","600001992","0","0","0","620090057"
"620070058","61002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","61002","0","1","4","0","620300158","71001011","779","600110612","61401","0","0","2","101011","0","0","0","10011007","600001993","0","0","0","620090058"
"620070059","62002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","62002","0","1","4","0","620300159","71001011","791","600110622","61401","0","0","2","101011","0","0","0","10011008","600001994","0","0","0","620090059"
"620070060","63002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","63002","0","1","4","0","620300160","71001011","803","600110632","61401","0","0","2","101011","0","0","0","10011008","600001995","0","0","0","620090060"
"620070061","64002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","64002","0","1","4","0","620300161","71001011","811","600110642","61401","0","0","2","101011","0","0","0","10011008","600001996","0","0","0","620090061"
"620070062","65002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","65002","0","1","4","0","620300162","71001011","824","600110652","61401","0","0","2","101011","0","0","0","10011008","600001997","0","0","0","620090062"
"620070063","66002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","66002","0","1","4","0","620300163","71001011","835","600110662","61401","0","0","2","101011","0","0","0","10011008","600001998","0","0","0","620090063"
"620070064","67002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","67002","0","1","4","0","620300164","71001011","847","600110672","61401","0","0","2","101011","0","0","0","10011008","600001999","0","0","0","620090064"
"620070065","68002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","68002","0","1","4","0","620300165","71001011","860","600110682","61401","0","0","2","101011","0","0","0","10011008","600002000","0","0","0","620090065"
"620070066","69002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","69002","0","1","4","0","620300166","71001011","871","600110692","61401","0","0","2","101011","0","0","0","10011008","600002001","0","0","0","620090066"
"620070067","70002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","70002","0","1","4","0","620300167","71001011","880","600110702","61401","0","0","2","101011","0","0","0","10011008","600002002","0","0","0","620090067"
"620070068","71002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","10","0","71002","0","1","4","0","620300168","71001011","889","600110712","61401","0","0","2","101011","0","0","0","10011008","600002003","0","0","0","620090068"
"620390001","1002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","1002","0","1","4","0","620300001","71001011","291","600110012","61401","0","0","2","101011","0","0","0","10011001","600002004","0","0","0","620120001"
"620390001","2002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","2002","0","1","4","0","620300001","71001011","291","600110022","61401","0","0","2","101011","0","0","0","10011001","600002005","0","0","0","620120001"
"620390001","3002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","3002","0","1","4","0","620300001","71001011","291","600110032","61401","0","0","2","101011","0","0","0","10011001","600002006","0","0","0","620120001"
"620390001","4002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","4002","0","1","4","0","620300001","71001011","291","600110042","61401","0","0","2","101011","0","0","0","10011001","600002007","0","0","0","620120001"
"620390002","5002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","5002","0","1","4","0","620300002","71001011","302","600110052","61401","0","0","2","101011","0","0","0","10011001","600002008","0","0","0","620120001"
"620390003","6002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","6002","0","1","4","0","620300003","71001011","308","600110062","61401","0","0","2","101011","0","0","0","10011001","600002009","0","0","0","620120001"
"620390004","7002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","7002","0","1","4","0","620300004","71001011","317","600110072","61401","0","0","2","101011","0","0","0","10011001","600002010","0","0","0","620120002"
"620390005","8002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","8002","0","1","4","0","620300005","71001011","324","600110082","61401","0","0","2","101011","0","0","0","10011001","600002011","0","0","0","620120003"
"620390006","9002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","9002","0","1","4","0","620300006","71001011","336","600110092","61401","0","0","2","101011","0","0","0","10011002","600002012","0","0","0","620120004"
"620390007","10002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","10002","0","1","4","0","620300007","71001011","348","600110102","61401","0","0","2","101011","0","0","0","10011002","600002013","0","0","0","620120005"
"620390008","11002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","11002","0","1","4","0","620300008","71001011","353","600110112","61401","0","0","2","101011","0","0","0","10011002","600002014","0","0","0","620120006"
"620390009","12002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","12002","0","1","4","0","620300009","71001011","362","600110122","61401","0","0","2","101011","0","0","0","10011002","600002015","0","0","0","620120007"
"620390010","13002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","13002","0","1","4","0","620300010","71001011","367","600110132","61401","0","0","2","101011","0","0","0","10011002","600002016","0","0","0","620120008"
"620390011","14002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","14002","0","1","4","0","620300011","71001011","378","600110142","61401","0","0","2","101011","0","0","0","10011002","600002017","0","0","0","620120009"
"620390012","15002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","15002","0","1","4","0","620300012","71001011","384","600110152","61401","0","0","2","101011","0","0","0","10011002","600002018","0","0","0","620120010"
"620390013","16002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","16002","0","1","4","0","620300013","71001011","395","600110162","61401","0","0","2","101011","0","0","0","10011002","600002019","0","0","0","620120011"
"620390014","17002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","17002","0","1","4","0","620300014","71001011","401","600110172","61401","0","0","2","101011","0","0","0","10011002","600002020","0","0","0","620120012"
"620390015","18002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","18002","0","1","4","0","620300015","71001011","412","600110182","61401","0","0","2","101011","0","0","0","10011003","600002021","0","0","0","620120013"
"620390016","19002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","19002","0","1","4","0","620300016","71001011","418","600110192","61401","0","0","2","101011","0","0","0","10011003","600002022","0","0","0","620120014"
"620390017","20002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","20002","0","1","4","0","620300017","71001011","422","600110202","61401","0","0","2","101011","0","0","0","10011003","600002023","0","0","0","620120015"
"620390018","21002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","21002","0","1","4","0","620300018","71001011","429","600110212","61401","0","0","2","101011","0","0","0","10011003","600002024","0","0","0","620120016"
"620390019","22002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","22002","0","1","4","0","620300019","71001011","435","600110222","61401","0","0","2","101011","0","0","0","10011003","600002025","0","0","0","620120017"
"620390020","23002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","23002","0","1","4","0","620300020","71001011","439","600110232","61401","0","0","2","101011","0","0","0","10011003","600002026","0","0","0","620120018"
"620390021","24002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","24002","0","1","4","0","620300021","71001011","446","600110242","61401","0","0","2","101011","0","0","0","10011003","600002027","0","0","0","620120019"
"620390022","25002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","25002","0","1","4","0","620300022","71001011","452","600110252","61401","0","0","2","101011","0","0","0","10011003","600002028","0","0","0","620120020"
"620390023","26002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","26002","0","1","4","0","620300023","71001011","456","600110262","61401","0","0","2","101011","0","0","0","10011003","600002029","0","0","0","620120021"
"620390024","27002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","27002","0","1","4","0","620300024","71001011","463","600110272","61401","0","0","2","101011","0","0","0","10011004","600002030","0","0","0","620120022"
"620390025","28002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","28002","0","1","4","0","620300025","71001011","469","600110282","61401","0","0","2","101011","0","0","0","10011004","600002031","0","0","0","620120023"
"620390026","29002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","29002","0","1","4","0","620300026","71001011","475","600110292","61401","0","0","2","101011","0","0","0","10011004","600002032","0","0","0","620120024"
"620390027","30002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","30002","0","1","4","0","620300027","71001011","480","600110302","61401","0","0","2","101011","0","0","0","10011004","600002033","0","0","0","620120025"
"620390028","31002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","31002","0","1","4","0","620300028","71001011","488","600110312","61401","0","0","2","101011","0","0","0","10011004","600002034","0","0","0","620120026"
"620390029","32002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","32002","0","1","4","0","620300029","71001011","498","600110322","61401","0","0","2","101011","0","0","0","10011004","600002035","0","0","0","620120027"
"620390030","33002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","33002","0","1","4","0","620300030","71001011","512","600110332","61401","0","0","2","101011","0","0","0","10011004","600002036","0","0","0","620400028"
"620390031","34002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","34002","0","1","4","0","620300031","71001011","518","600110342","61401","0","0","2","101011","0","0","0","10011004","600002037","0","0","0","620400029"
"620390032","35002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","35002","0","1","4","0","620300032","71001011","522","600110352","61401","0","0","2","101011","0","0","0","10011005","600002038","0","0","0","620400030"
"620390033","36002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","36002","0","1","4","0","620300033","71001011","536","600110362","61401","0","0","2","101011","0","0","0","10011005","600002039","0","0","0","620400031"
"620390034","37002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","37002","0","1","4","0","620300034","71001011","543","600110372","61401","0","0","2","101011","0","0","0","10011005","600002040","0","0","0","620400032"
"620390035","38002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","38002","0","1","4","0","620300035","71001011","553","600110382","61401","0","0","2","101011","0","0","0","10011005","600002041","0","0","0","620400033"
"620390036","39002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","39002","0","1","4","0","620300036","71001011","563","600110392","61401","0","0","2","101011","0","0","0","10011005","600002042","0","0","0","620400034"
"620390037","40002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","40002","0","1","4","0","620300037","71001011","578","600110402","61401","0","0","2","101011","0","0","0","10011005","600002043","0","0","0","620400035"
"620390038","41002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","41002","0","1","4","0","620300038","71001011","582","600110412","61401","0","0","2","101011","0","0","0","10011005","600002044","0","0","0","620400036"
"620390039","42002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","42002","0","1","4","0","620300039","71001011","588","600110422","61401","0","0","2","101011","0","0","0","10011006","600002045","0","0","0","620400037"
"620390040","43002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","43002","0","1","4","0","620300040","71001011","605","600110432","61401","0","0","2","101011","0","0","0","10011006","600002046","0","0","0","620400038"
"620390041","44002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","44002","0","1","4","0","620300041","71001011","620","600110442","61401","0","0","2","101011","0","0","0","10011006","600002047","0","0","0","620400039"
"620390042","45002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","45002","0","1","4","0","620300042","71001011","635","600110452","61401","0","0","2","101011","0","0","0","10011006","600002048","0","0","0","620400040"
"620390043","46002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","46002","0","1","4","0","620300043","71001011","645","600110462","61401","0","0","2","101011","0","0","0","10011006","600002049","0","0","0","620400041"
"620390044","47002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","47002","0","1","4","0","620300044","71001011","650","600110472","61401","0","0","2","101011","0","0","0","10011006","600002050","0","0","0","620400042"
"620390045","48002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","48002","0","1","4","0","620300045","71001011","660","600110482","61401","0","0","2","101011","0","0","0","10011006","600002051","0","0","0","620400043"
"620390046","49002","1","0","0","0","0","2","0","100","0","0","0","1","0","0","36","0","49002","0","1","4","0","620300046","71001011","673","600110492","61401","0","0","2","101011","0","0","0","10011007","600002052","0","0","0","620400044"
