0350c7d13eca92ded67d0082dfd166447442a4860baa7cb396700293a880cc43,2cb3ec20770a339c86f63adb63c3c0196abf415841bab0e8a2493a8f61e10c53,f06bd6ad977a8987fc9c33de517252eba3a0718cf9e4addfd02c9e2201641aaa,18625dcdf6de7d6fa4156df9120edd5bb02d9c5fdceabfccaef6540ff80ec235,14c429f59ee47d12fda69f83dfbedc744b873c885c9bd06937826874e6ae3f51,918dd81be6c0dabedea0b657b7438e5f79fb0673e411f5f9f6f5dce54b3cc181,1b3ee4d911a19b748023bfacd3617f4e02922b62454980cce54f84e6df6595af,b7c0f024de80995a96ae54bc06ff167c1ba22a901392cd3979d4033d7b284f52,9fee73156f2f54ed20cbabaf5bf64569beb2c3a1f4dec756f49c68a785c50e27,5c019cffd230c52be7ae5d7c43fe75b71788d44a21394ce26efc75de69bc393e,5c4e367581d79f9bc9e75af5bb067e1dd86c27efb0a661b3729cca656dbf72ec,0930dcea7b472d0c2be024e41b2568e43357200276df3915f3213c2b4a3755de,f7004e0c5e94c394fc045b9bfd21bff88208393590a3705cde7528ecd45c5551,5ef7c2f59907f8ef31eea4448db6c3aa1d3f212aa7ae0a24da5e3920fce4cef1,3218c01edcbf4675db4d987359ce9345aa693c5c4d9902f8b2f49d769b89c5b4,272545acbbcef56972e1601ed985679b988d637478933762c7a0066b610ff769,7fcf5efd4278180ddb69db88eb303b6292bda1c1dcdc0e910c3631f0eb8a4f7a,d59e1eb7b049741f840c4fc12d10f2bc5e7495f2761173873c5e60d4807d1256,6279b37776e92445c63101b81d126cc80dcbae261efaf800921e56be66482a45,73603ca90b352a543806cc639f6bd1b200a88adf8a58b647d6356434a19dd3bc,9524250bd0cc258e6d4ea5aac5efde294ed4f9b56fc7ff42946c7b1f60d2e0c1,7283efb177c6f40bd2a31e0a170f572aa3355e67667aa4c3a9b6156daebd0aef,1b75654f5eba37359f9da5365b122b9eebf643774ad46484844001ec6d724911,c74f509f23e7153bdebd127b295578279734bde5ac91b929bb6e8a3a973cfe71,e817da69123cb17f826774567bd05efe8970ad09911eddbb80e940baae974c4a,a6e23832e0049ac7b75e87810cbe2bed916be02e18a0b19f0cd18ac6cb7c70c2,469387ea59d3494702e9649e7fcf99e620991ef000b773b5547201f75709fe60,0b2ad92307d72445f040f7b3e686954f8affc505243a44dd8834b3b0ad759352,9ab4823b9f43b8b5a2fd7962868dceff3ef096ca8eea74fe4be47ba8284c145e,8e30079c5484fb49ca397f409d86dfcc1a0f67dfc41b2d27c633ae4fa8cc6ea9,6bd10b51252d704db43e2fc31d95e2fc13f72997112b50d7c39532bbf58921ec,ee1dc1a95816cb444be9c5aabe9894226cb00b6d1cab292a3f281d5b1643ee20,8b6c559252cae686c1864e6650b791b9e20926e939d80f6fa4f8f6686081f605,fdf748b63bb3820cc67273964b8c68b11a401ad8e7172f5ada39fc9f246c6c9a,cc19e44c9b7043ea7ca4e6d2e8a39fc33230286b417601bcc43bec59e4f9edd0,2f75ebe7c4c97b0887716300e4b36d013c00410aea5a03a76ee593a98bec2838,6bdc6f3f6161fbad2603430dca3d998b4e1b224cb8bc6021086f256bdbd933ed,494701e3735650a98e4dc2b59bea3af0dccf40991d6bb6942a66ddbeeda17360,58752cfc846ebe34b13dfa7a0ee7888a7f559d2398c98aa33884db66ab96dabd,54e33196b8a46ee24a6596a928001612aab6f236bd03de89d5c28be289e13dd4,4ede8ce2927c64f495a1c7e9d75fce71eaeb4e5c26309f0c4a6f4a2bcd853ad4,97678ddfa018bbc1b646f6d142965174dd68688cc30eca06db79f5b38b21b46f,952caea9fafacf660a97349f2c1840553b694235d66699adb962b09a1544c5a2,2257c75a6d9c512cc98c643587e1c25c2085bd4331296d33cdf1f92819d75eb1
"0","80000","0","0","0","1","0","0","450","0","0","0","0","323104","0","99999","0","0","0","50","0","0","0","0","99999","戀愛的鍊僕‧荷姆荷姆","610204301","0","0","0","300000031","0","0","50000","1","0","750000000","0","0","0","0","0","0","0"
"0","80000","0","0","0","1","0","0","450","0","0","0","0","323105","0","600","0","0","0","50","0","0","0","0","600","戀愛的鍊僕‧荷姆荷姆","610204302","50000","0","0","300000022","0","0","50000","1","50000","750000000","0","0","0","0","0","0","0"
"0","80000","0","0","0","1","0","0","450","0","0","0","0","323106","0","600","50000","0","0","50","0","0","0","0","600","戀愛的鍊僕‧荷姆荷姆","610204303","0","0","0","300000022","0","0","50000","1","50000","750000000","0","0","0","0","0","0","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216905","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610204304","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216905","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610204305","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216905","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610204306","200","0","0","300000001","0","0","50","1","0","99999999","0","0","0","400","0","400","0"
"0","8394","0","0","0","1","0","0","255","0","0","0","2550","250700","0","2048","2550","0","0","40","0","0","0","0","768","魔像","610204401","2550","0","0","200000011","0","0","2550","0","2550","39606942","0","0","0","0","0","2550","0"
"0","8504","0","0","0","1","0","0","255","0","0","0","2550","250800","0","512","2550","0","0","40","0","0","0","0","3072","青藍魔像","610204402","2550","0","0","200000011","0","0","2550","0","2550","46113653","0","0","0","0","0","2550","0"
"24293","0","0","0","0","1","0","0","255","0","0","0","2550","252600","0","768","2550","0","0","40","0","0","0","0","1152","軟泥怪","610204403","2550","0","0","200000011","0","0","2550","0","2550","28184137","0","0","0","0","0","2550","0"
"16371","0","0","0","0","1","0","0","255","0","0","0","2550","259000","0","256","2550","0","0","40","0","0","0","0","384","雷雲長老","610204404","2550","0","0","200000011","0","0","2550","0","2550","21487317","0","0","0","0","0","2550","0"
"0","31874","0","0","0","1","0","0","340","0","0","0","3400","250700","0","2728","3400","0","0","40","0","0","0","0","1023","魔像","610204501","3400","0","0","200000011","0","0","3400","0","3400","129333929","0","0","0","0","0","3400","0"
"0","32343","0","0","0","1","0","0","340","0","0","0","3400","250800","0","682","3400","0","0","40","0","0","0","0","4092","青藍魔像","610204502","3400","0","0","200000011","0","0","3400","0","3400","150171444","0","0","0","0","0","3400","0"
"106869","0","0","0","0","1","0","0","340","0","0","0","3400","252600","0","1023","3400","0","0","40","0","0","0","0","1535","軟泥怪","610204503","3400","0","0","200000011","0","0","3400","0","3400","92889031","0","0","0","0","0","3400","0"
"75330","0","0","0","0","1","0","0","340","0","0","0","3400","259000","0","341","3400","0","0","40","0","0","0","0","512","雷雲長老","610204504","3400","0","0","200000011","0","0","3400","0","3400","71825783","0","0","0","0","0","3400","0"
"10000","10000","0","0","0","1","0","0","200","0","0","0","10000","323300","0","300","10000","0","0","50","0","0","0","0","300","灼麗的劍奴 哥布林女士","610205101","10000","0","0","300000022","0","0","10000","1","10000","67000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","200","0","0","0","0","216906","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610205102","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"50000","50000","0","0","0","1","0","0","300","0","0","0","0","323301","0","99999","0","0","0","50","0","0","0","0","99999","灼麗的劍奴 哥布林女士","610205201","0","0","0","300000031","0","0","25000","1","0","380000000","0","0","0","0","0","0","0"
"400","400","0","0","0","1","0","0","300","0","0","0","25000","323302","0","0","15000","0","0","50","0","0","0","0","0","灼麗的劍奴 哥布林女士","610205202","1000","0","0","300000018","0","0","25000","1","25000","380000000","0","0","0","0","0","0","0"
"40000","40000","70","0","0","1","0","0","300","0","0","0","25000","323303","0","300","15000","0","0","50","0","0","0","0","300","灼麗的劍奴 哥布林女士","610205203","10000","0","0","300000022","0","0","25000","1","25000","380000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216906","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610205204","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216906","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610205205","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216906","0","9999","100","0","0","300","0","0","0","0","9999","氣勢敵人","610205206","100","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"80000","80000","0","0","0","1","0","0","450","0","0","0","0","323304","0","99999","0","0","0","50","0","0","0","0","99999","灼麗的劍奴 哥布林女士","610205301","0","0","0","300000031","0","0","50000","1","0","900000000","0","0","0","0","0","0","0"
"12000","12000","0","0","0","1","0","0","450","0","0","0","50000","323305","0","600","50000","0","0","50","0","0","0","0","600","灼麗的劍奴 哥布林女士","610205302","1000","0","0","300000018","0","0","50000","1","50000","900000000","0","0","0","0","0","0","0"
"80000","80000","70","0","0","1","0","0","450","0","0","0","50000","323306","0","600","50000","0","0","50","0","0","0","0","600","灼麗的劍奴 哥布林女士","610205303","25000","0","0","300000022","0","0","50000","1","50000","900000000","0","0","0","0","0","0","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216906","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610205304","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216906","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610205305","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216906","0","9999","100","0","0","300","0","0","0","0","9999","氣勢敵人","610205306","100","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"24388","0","0","0","0","1","0","0","255","0","0","0","2550","252700","0","768","2550","0","0","40","0","0","0","0","1152","閃焰軟泥怪","610205401","2550","0","0","200000011","0","0","2550","0","2550","56068388","0","0","0","0","0","2550","0"
"0","29939","0","0","0","1","0","0","255","0","0","0","2550","252500","0","768","2550","0","0","40","0","0","0","0","1152","火蜥蜴","610205402","2550","0","0","200000011","0","0","2550","0","2550","54444241","0","0","0","0","0","2550","0"
"0","35390","0","0","0","1","0","0","255","0","0","0","2550","255300","0","640","2550","0","0","40","0","0","0","0","960","熔岩魚","610205403","2550","0","0","200000011","0","0","2550","0","2550","35363037","0","0","0","0","0","2550","0"
"0","28390","0","0","0","1","0","0","255","0","0","0","2550","259200","0","256","2550","0","0","40","0","0","0","0","384","岩漿烏帕魯帕","610205404","2550","0","0","200000011","0","0","2550","0","2550","32092808","0","0","0","0","0","2550","0"
"107305","0","0","0","0","1","0","0","343","0","0","0","3430","252700","0","1023","3430","0","0","40","0","0","0","0","1535","閃焰軟泥怪","610205501","3430","0","0","200000011","0","0","3430","0","3430","101780648","0","0","0","0","0","3430","0"
"0","123105","0","0","0","1","0","0","343","0","0","0","3430","252500","0","1023","3430","0","0","40","0","0","0","0","1535","火蜥蜴","610205502","3430","0","0","200000011","0","0","3430","0","3430","99073736","0","0","0","0","0","3430","0"
"0","146187","0","0","0","1","0","0","343","0","0","0","3430","255300","0","853","3430","0","0","40","0","0","0","0","1279","熔岩魚","610205503","3430","0","0","200000011","0","0","3430","0","3430","90605062","0","0","0","0","0","3430","0"
"0","123937","0","0","0","1","0","0","343","0","0","0","3430","259200","0","341","3430","0","0","40","0","0","0","0","512","岩漿烏帕魯帕","610205504","3430","0","0","200000011","0","0","3430","0","3430","75154681","0","0","0","0","0","3430","0"
"10000","10000","130","0","0","1","0","0","200","0","0","0","0","323400","0","300","4000","0","0","50","0","0","0","0","300","厄莉絲的闇影","610206101","20000","0","0","300000022","0","0","20000","1","76000","67000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","200","0","0","0","0","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206102","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"50000","50000","0","0","0","1","0","0","300","0","0","0","0","323401","0","99999","25000","0","0","50","0","0","0","0","99999","厄莉絲的闇影","610206201","25000","0","0","300000031","0","0","0","1","0","300000000","0","0","0","0","0","0","0"
"50000","50000","0","0","0","1","0","0","300","0","0","0","750","323402","0","99999","15000","0","0","50","0","0","0","0","99999","厄莉絲的闇影","610206202","0","0","0","300000031","0","0","25000","1","0","300000000","0","0","0","0","0","0","0"
"50000","50000","90","0","0","1","0","0","300","0","0","0","0","323403","0","300","20000","0","0","50","0","0","0","0","300","厄莉絲的闇影","610206203","25000","0","0","300000022","0","0","25000","1","76000","300000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206204","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206205","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216907","0","9999","100","0","0","300","0","0","0","0","9999","氣勢敵人","610206206","100","0","0","300000001","0","0","50","1","0","99999999","0","0","0","0","0","0","0"
"80000","80000","0","0","0","1","0","0","450","0","0","0","0","323404","0","99999","100000","0","0","50","0","0","0","0","99999","厄莉絲的闇影","610206301","50000","0","0","300000031","0","0","0","1","0","900000000","0","0","0","0","0","0","0"
"80000","80000","0","0","0","1","0","0","450","0","0","0","3000","323405","0","99999","100000","0","0","50","0","0","0","0","99999","厄莉絲的闇影","610206302","0","0","0","300000031","0","0","100000","1","0","900000000","0","0","0","0","0","0","0"
"80000","80000","90","0","0","1","0","0","450","0","0","0","0","323406","0","600","100000","0","0","50","0","0","0","0","600","厄莉絲的闇影","610206303","50000","0","0","300000022","0","0","100000","1","76000","900000000","0","0","0","0","0","0","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206304","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206305","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216907","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610206306","200","0","0","300000001","0","0","50","1","0","99999999","0","0","0","400","0","400","0"
"0","3148","0","0","0","1","0","0","255","0","0","0","2550","250700","0","2048","2550","0","0","40","0","0","0","0","768","魔像","610206401","2550","0","0","200000011","0","0","2550","0","2550","23619550","0","0","0","0","0","2550","0"
"0","3927","0","0","0","1","0","0","255","0","0","0","2550","251300","0","768","2550","0","0","40","0","0","0","0","1070","叢林護衛","610206402","2550","0","0","200000011","0","0","2550","0","2550","16263599","0","0","0","0","0","2550","0"
"0","9047","0","0","0","1","0","0","255","0","0","0","2550","255900","0","384","2550","0","0","40","0","0","0","0","576","狗頭刺客","610206403","2550","0","0","200000011","0","0","2550","0","2550","17950869","0","0","0","0","0","2550","0"
"7294","0","0","0","0","1","0","0","255","0","0","0","2550","259300","0","256","2550","0","0","40","0","0","0","0","384","火焰咒士","610206404","2550","0","0","200000011","0","0","2550","0","2550","10805964","0","0","0","0","0","2550","0"
"0","20550","0","0","0","1","0","0","255","0","0","0","255","606401","0","479","255","0","0","40","0","0","0","0","389","雪菲的闇影","610206405","255","0","0","200000011","0","0","255","6","255","15000000","0","0","1","0","0","255","0"
"0","15578","0","0","0","1","0","0","255","0","0","0","255","218001","0","616","255","0","0","40","0","0","0","0","725","可璃亞（墮落）的闇影","610206406","255","0","0","200000011","0","0","255","1","255","15000000","0","0","1","0","0","255","0"
"0","18982","0","0","0","1","0","0","255","0","0","0","255","625801","0","373","255","0","0","40","0","0","0","0","335","莉莉（墮落）的闇影","610206407","255","0","0","200000011","0","0","255","1","255","15000000","0","0","1","0","0","255","0"
"17382","0","0","0","0","7","0","0","255","0","0","0","255","626101","0","440","255","0","0","40","0","0","0","0","563","普蕾西亞（墮落）的闇影","610206408","255","0","0","200000011","0","0","255","1","255","15000000","0","0","1","0","0","255","0"
"0","12995","39","0","0","1","0","0","346","0","0","0","3460","250700","0","2776","3460","0","0","40","0","0","0","0","1041","魔像","610206501","3460","0","0","200000011","0","0","3460","0","3460","77115543","0","0","0","0","0","3460","0"
"0","15724","31","0","0","1","0","0","346","0","0","0","3460","251300","0","1041","3460","0","0","40","0","0","0","0","2603","叢林護衛","610206502","3460","0","0","200000011","0","0","3460","0","3460","75971276","0","0","0","0","0","3460","0"
"0","32677","32","0","0","1","0","0","346","0","0","0","3460","255900","0","521","3460","0","0","40","0","0","0","0","781","狗頭刺客","610206503","3460","0","0","200000011","0","0","3460","0","3460","59133392","0","0","0","0","0","3460","0"
"29797","0","32","0","0","1","0","0","346","0","0","0","3460","259300","0","347","3460","0","0","40","0","0","0","0","521","火焰咒士","610206504","3460","0","0","200000011","0","0","3460","0","3460","36019176","0","0","0","0","0","3460","0"
"0","121509","0","0","0","1","0","0","346","0","0","0","346","606401","0","626","346","0","0","40","0","0","0","0","524","雪菲的闇影","610206505","346","0","0","200000011","0","0","346","6","346","60000000","0","0","1","0","0","346","0"
"0","99414","0","0","0","1","0","0","346","0","0","0","346","218001","0","817","346","0","0","40","0","0","0","0","948","可璃亞（墮落）的闇影","610206506","346","0","0","200000011","0","0","346","1","346","60000000","0","0","1","0","0","346","0"
"0","115157","0","0","0","7","0","0","346","0","0","0","346","625801","0","509","346","0","0","40","0","0","0","0","468","莉莉（墮落）的闇影","610206507","346","0","0","200000011","0","0","346","1","346","60000000","0","0","1","0","0","346","0"
"108905","0","0","0","0","1","0","0","346","0","0","0","346","626101","0","602","346","0","0","40","0","0","0","0","727","普蕾西亞（墮落）的闇影","610206508","346","0","0","200000011","0","0","346","1","346","60000000","0","0","1","0","0","346","0"
"20000","20000","0","0","0","1","0","0","200","0","0","0","0","323500","0","300","10000","0","0","50","0","0","0","0","300","企鵝加丘","610207101","10000","0","0","300000022","0","0","10000","1","10000","67000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","200","0","0","0","0","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207102","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","0","0","0","0"
"20000","20000","0","0","0","1","0","0","300","0","0","0","0","323501","0","99999","0","0","0","50","0","0","0","0","99999","企鵝加丘","610207201","25000","0","0","300000031","0","0","0","1","0","380000000","0","0","0","0","0","0","0"
"40000","40000","0","0","0","1","0","0","300","0","0","0","25000","323502","0","750","0","0","0","50","0","0","0","0","750","企鵝加丘","610207202","1000","0","0","300000020","0","0","0","1","25000","380000000","0","0","0","0","0","0","0"
"20000","20000","70","0","0","1","0","0","300","0","0","0","0","323503","0","300","15000","0","0","50","0","0","0","0","300","企鵝加丘","610207203","10000","0","0","300000022","0","0","25000","1","25000","380000000","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207204","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207205","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","300","0","0","0","0","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207206","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","0","0","0","0"
"30000","30000","0","0","0","1","0","0","450","0","0","0","0","323504","0","99999","0","0","0","50","0","0","0","0","99999","企鵝加丘","610207301","50000","0","0","300000031","0","0","0","1","0","900000000","0","0","0","0","0","0","0"
"45000","45000","180","0","0","1","0","0","450","0","0","0","50000","323505","0","2000","0","0","0","50","0","0","0","0","2000","企鵝加丘","610207302","50000","0","0","300000020","0","0","0","1","50000","900000000","0","0","0","0","0","0","0"
"30000","30000","130","0","0","1","0","0","450","0","0","0","0","323506","0","600","50000","0","0","50","0","0","0","0","600","企鵝加丘","610207303","50000","0","0","300000022","0","0","50000","1","50000","900000000","0","0","0","0","0","0","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207304","200","0","0","300000001","0","0","0","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216908","0","9999","200","0","0","300","0","0","0","0","9999","氣勢敵人","610207305","200","0","0","300000001","0","0","100","1","0","99999999","0","0","0","400","0","400","0"
"0","0","0","400","0","1","0","0","450","0","0","0","400","216908","0","9999","400","0","0","300","0","0","0","0","9999","氣勢敵人","610207306","400","0","0","300000001","0","0","100","1","0","99999999","0","0","0","400","0","400","0"
"0","11714","0","0","0","1","0","0","255","0","0","0","2550","251700","0","1920","2550","0","0","40","0","0","0","0","2560","冰雪角鹿","610207401","2550","0","0","200000011","0","0","2550","0","2550","40931577","0","0","0","0","0","2550","0"
"0","11990","0","0","0","1","0","0","255","0","0","0","2550","250400","0","1536","2550","0","0","40","0","0","0","0","2048","海獅怪","610207402","2550","0","0","200000011","0","0","2550","0","2550","34964077","0","0","0","0","0","2550","0"
"0","15164","0","0","0","1","0","0","255","0","0","0","2550","257100","0","576","2550","0","0","40","0","0","0","0","768","寒冰鼴鼠","610207403","2550","0","0","200000011","0","0","2550","0","2550","31593934","0","0","0","0","0","2550","0"
"0","19139","0","0","0","1","0","0","255","0","0","0","2550","258800","0","384","2550","0","0","40","0","0","0","0","512","噬冰怪","610207404","2550","0","0","200000011","0","0","2550","0","2550","24926727","0","0","0","0","0","2550","0"
"0","98992","0","0","0","1","0","0","349","0","0","0","3490","251700","0","2625","3490","0","0","41","0","0","0","0","3500","冰雪角鹿","610207501","3490","0","0","200000011","0","0","3490","0","3490","131222751","0","0","0","0","0","3490","0"
"0","101592","0","0","0","1","0","0","349","0","0","0","3490","250400","0","2100","3490","0","0","41","0","0","0","0","2800","海獅怪","610207502","3490","0","0","200000011","0","0","3490","0","3490","112411448","0","0","0","0","0","3490","0"
"0","201121","0","0","0","1","0","0","349","0","0","0","3490","257100","0","788","3490","0","0","41","0","0","0","0","1050","寒冰鼴鼠","610207503","3490","0","0","200000011","0","0","3490","0","3490","102444532","0","0","0","0","0","3490","0"
"0","176315","0","0","0","1","0","0","349","0","0","0","3490","258800","0","525","3490","0","0","41","0","0","0","0","700","噬冰怪","610207504","3490","0","0","200000011","0","0","3490","0","3490","81634362","0","0","0","0","0","3490","0"
