9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600120682","1","72001011","4","61401","10011006","0","0","620300165","15","0","600002813","0","620230063","1","0","0","1","0","0","0","0","4","0","10011008","2","1640","0","100","0","60","0","101011","620060065","2","0","68002","0","68002","101011","2"
"600120692","1","72001011","4","61401","10011007","0","0","620300166","15","0","600002814","0","620230064","1","0","0","1","0","0","0","0","4","0","10011009","2","1652","0","100","0","60","0","101011","620060066","2","0","69002","0","69002","101011","2"
"600120702","1","72001011","4","61401","10011006","0","0","620300167","15","0","600002815","0","620230065","1","0","0","1","0","0","0","0","4","0","10011008","2","1668","0","100","0","60","0","101011","620060067","2","0","70002","0","70002","101011","2"
"600120712","1","72001011","4","61401","10011006","0","0","620300168","15","0","600002816","0","620230066","1","0","0","1","0","0","0","0","4","0","10011008","2","1682","0","100","0","60","0","101011","620060068","2","0","71002","0","71002","101011","2"
"600120232","1","72001011","0","61401","0","0","0","620380020","72","0","600002817","0","620190018","1","0","0","0","0","0","0","0","4","0","10011003","2","878","0","100","0","0","0","101011","620050020","2","0","23002","0","23002","0","2"
"600120242","1","72001011","0","61401","0","0","0","620380021","72","0","600002818","0","620190019","1","0","0","0","0","0","0","0","4","0","10011003","2","892","0","100","0","0","0","101011","620050021","2","0","24002","0","24002","0","2"
"600120252","1","72001011","0","61401","0","0","0","620380022","72","0","600002819","0","620190020","1","0","0","0","0","0","0","0","4","0","10011003","2","904","0","100","0","0","0","101011","620050022","2","0","25002","0","25002","0","2"
"600120262","1","72001011","0","61401","0","0","0","620380023","72","0","600002820","0","620190021","1","0","0","0","0","0","0","0","4","0","10011003","2","912","0","100","0","0","0","101011","620050023","2","0","26002","0","26002","0","2"
"600120272","1","72001011","0","61401","0","0","0","620380024","72","0","600002821","0","620190022","1","0","0","0","0","0","0","0","4","0","10011004","2","926","0","100","0","0","0","101011","620050024","2","0","27002","0","27002","0","2"
"600120282","1","72001011","0","61401","0","0","0","620380025","72","0","600002822","0","620190023","1","0","0","0","0","0","0","0","4","0","10011004","2","938","0","100","0","0","0","101011","620050025","2","0","28002","0","28002","0","2"
"600120292","1","72001011","0","61401","0","0","0","620380026","72","0","600002823","0","620190024","1","0","0","0","0","0","0","0","4","0","10011004","2","950","0","100","0","0","0","101011","620050026","2","0","29002","0","29002","0","2"
"600120302","1","72001011","0","61401","0","0","0","620380027","72","0","600002824","0","620190025","1","0","0","0","0","0","0","0","4","0","10011004","2","960","0","100","0","0","0","101011","620050027","2","0","30002","0","30002","0","2"
"600120312","1","72001011","0","61401","0","0","0","620380028","72","0","600002825","0","620190026","1","0","0","0","0","0","0","0","4","0","10011004","2","976","0","100","0","0","0","101011","620050028","2","0","31002","0","31002","0","2"
"600120322","1","72001011","0","61401","0","0","0","620380029","72","0","600002826","0","620190027","1","0","0","0","0","0","0","0","4","0","10011004","2","996","0","100","0","0","0","101011","620050029","2","0","32002","0","32002","0","2"
"600120332","1","72001011","0","61401","0","0","0","620380030","72","0","600002827","0","620190028","1","0","0","0","0","0","0","0","4","0","10011004","2","1024","0","100","0","0","0","101011","620050030","2","0","33002","0","33002","0","2"
"600120342","1","72001011","0","61401","0","0","0","620380031","72","0","600002828","0","620190029","1","0","0","0","0","0","0","0","4","0","10011004","2","1036","0","100","0","0","0","101011","620050031","2","0","34002","0","34002","0","2"
"600120352","1","72001011","0","61401","0","0","0","620380032","72","0","600002829","0","620190030","1","0","0","0","0","0","0","0","4","0","10011005","2","1044","0","100","0","0","0","101011","620050032","2","0","35002","0","35002","0","2"
"600120362","1","72001011","0","61401","0","0","0","620380033","72","0","600002830","0","620190031","1","0","0","0","0","0","0","0","4","0","10011005","2","1072","0","100","0","0","0","101011","620050033","2","0","36002","0","36002","0","2"
"600120372","1","72001011","0","61401","0","0","0","620380034","72","0","600002831","0","620190032","1","0","0","0","0","0","0","0","4","0","10011005","2","1086","0","100","0","0","0","101011","620050034","2","0","37002","0","37002","0","2"
"600120382","1","72001011","0","61401","0","0","0","620380035","72","0","600002832","0","620190033","1","0","0","0","0","0","0","0","4","0","10011005","2","1106","0","100","0","0","0","101011","620050035","2","0","38002","0","38002","0","2"
"600120392","1","72001011","0","61401","0","0","0","620380036","72","0","600002833","0","620190034","1","0","0","0","0","0","0","0","4","0","10011005","2","1126","0","100","0","0","0","101011","620050036","2","0","39002","0","39002","0","2"
"600120402","1","72001011","0","61401","0","0","0","620380037","72","0","600002834","0","620190035","1","0","0","0","0","0","0","0","4","0","10011005","2","1156","0","100","0","0","0","101011","620050037","2","0","40002","0","40002","0","2"
"600120412","1","72001011","0","61401","0","0","0","620380038","72","0","600002835","0","620190036","1","0","0","0","0","0","0","0","4","0","10011005","2","1164","0","100","0","0","0","101011","620050038","2","0","41002","0","41002","0","2"
"600120422","1","72001011","0","61401","0","0","0","620380039","72","0","600002836","0","620190037","1","0","0","0","0","0","0","0","4","0","10011006","2","1176","0","100","0","0","0","101011","620050039","2","0","42002","0","42002","0","2"
"600120432","1","72001011","0","61401","0","0","0","620380040","72","0","600002837","0","620190038","1","0","0","0","0","0","0","0","4","0","10011006","2","1210","0","100","0","0","0","101011","620050040","2","0","43002","0","43002","0","2"
"600120442","1","72001011","0","61401","0","0","0","620380041","72","0","600002838","0","620190039","1","0","0","0","0","0","0","0","4","0","10011006","2","1240","0","100","0","0","0","101011","620050041","2","0","44002","0","44002","0","2"
"600120452","1","72001011","0","61401","0","0","0","620380042","72","0","600002839","0","620190040","1","0","0","0","0","0","0","0","4","0","10011006","2","1270","0","100","0","0","0","101011","620050042","2","0","45002","0","45002","0","2"
"600120462","1","72001011","0","61401","0","0","0","620380043","72","0","600002840","0","620190041","1","0","0","0","0","0","0","0","4","0","10011006","2","1290","0","100","0","0","0","101011","620050043","2","0","46002","0","46002","0","2"
"600120472","1","72001011","0","61401","0","0","0","620380044","72","0","600002841","0","620190042","1","0","0","0","0","0","0","0","4","0","10011006","2","1300","0","100","0","0","0","101011","620050044","2","0","47002","0","47002","0","2"
"600120482","1","72001011","0","61401","0","0","0","620380045","72","0","600002842","0","620190043","1","0","0","0","0","0","0","0","4","0","10011006","2","1320","0","100","0","0","0","101011","620050045","2","0","48002","0","48002","0","2"
"600120492","1","72001011","0","61401","0","0","0","620380046","72","0","600002843","0","620190044","1","0","0","0","0","0","0","0","4","0","10011007","2","1346","0","100","0","0","0","101011","620050046","2","0","49002","0","49002","0","2"
"600120502","1","72001011","0","61401","0","0","0","620380047","72","0","600002844","0","620190045","1","0","0","0","0","0","0","0","4","0","10011007","2","1382","0","100","0","0","0","101011","620050047","2","0","50002","0","50002","0","2"
"600120512","1","72001011","0","61401","0","0","0","620380048","72","0","600002845","0","620190046","1","0","0","0","0","0","0","0","4","0","10011007","2","1398","0","100","0","0","0","101011","620050048","2","0","51002","0","51002","0","2"
"600120522","1","72001011","0","61401","0","0","0","620380049","72","0","600002846","0","620190047","1","0","0","0","0","0","0","0","4","0","10011007","2","1416","0","100","0","0","0","101011","620050049","2","0","52002","0","52002","0","2"
"600120532","1","72001011","0","61401","0","0","0","620380050","72","0","600002847","0","620190048","1","0","0","0","0","0","0","0","4","0","10011007","2","1440","0","100","0","0","0","101011","620050050","2","0","53002","0","53002","0","2"
"600120542","1","72001011","0","61401","0","0","0","620380051","72","0","600002848","0","620190049","1","0","0","0","0","0","0","0","4","0","10011007","2","1456","0","100","0","0","0","101011","620050051","2","0","54002","0","54002","0","2"
"600120552","1","72001011","0","61401","0","0","0","620380052","72","0","600002849","0","620190050","1","0","0","0","0","0","0","0","4","0","10011007","2","1468","0","100","0","0","0","101011","620050052","2","0","55002","0","55002","0","2"
"600120562","1","72001011","0","61401","0","0","0","620380053","72","0","600002850","0","620190051","1","0","0","0","0","0","0","0","4","0","10011007","2","1482","0","100","0","0","0","101011","620050053","2","0","56002","0","56002","0","2"
"600120572","1","72001011","0","61401","0","0","0","620380054","72","0","600002851","0","620190052","1","0","0","0","0","0","0","0","4","0","10011007","2","1488","0","100","0","0","0","101011","620050054","2","0","57002","0","57002","0","2"
"600120582","1","72001011","0","61401","0","0","0","620380055","72","0","600002852","0","620190053","1","0","0","0","0","0","0","0","4","0","10011007","2","1500","0","100","0","0","0","101011","620050055","2","0","58002","0","58002","0","2"
"600120592","1","72001011","0","61401","0","0","0","620380056","72","0","600002853","0","620190054","1","0","0","0","0","0","0","0","4","0","10011007","2","1528","0","100","0","0","0","101011","620050056","2","0","59002","0","59002","0","2"
"600120602","1","72001011","0","61401","0","0","0","620380057","72","0","600002854","0","620190055","1","0","0","0","0","0","0","0","4","0","10011007","2","1538","0","100","0","0","0","101011","620050057","2","0","60002","0","60002","0","2"
"600120612","1","72001011","0","61401","0","0","0","620380058","72","0","600002855","0","620190056","1","0","0","0","0","0","0","0","4","0","10011007","2","1558","0","100","0","0","0","101011","620050058","2","0","61002","0","61002","0","2"
"600120622","1","72001011","4","61401","10011006","0","0","620380059","15","0","600002856","0","620190057","1","0","0","1","0","0","0","0","4","0","10011008","2","1571","0","100","0","60","0","101011","620050059","2","0","62002","0","62002","101011","2"
"600120632","1","72001011","4","61401","10011006","0","0","620380060","15","0","600002857","0","620190058","1","0","0","1","0","0","0","0","4","0","10011008","2","1587","0","100","0","60","0","101011","620050060","2","0","63002","0","63002","101011","2"
"600120642","1","72001011","4","61401","10011006","0","0","620380061","15","0","600002858","0","620190059","1","0","0","1","0","0","0","0","4","0","10011008","2","1601","0","100","0","60","0","101011","620050061","2","0","64002","0","64002","101011","2"
"600120652","1","72001011","4","61401","10011006","0","0","620380062","15","0","600002859","0","620190060","1","0","0","1","0","0","0","0","4","0","10011008","2","1611","0","100","0","60","0","101011","620050062","2","0","65002","0","65002","101011","2"
"600120662","1","72001011","4","61401","10011006","0","0","620380063","15","0","600002860","0","620190061","1","0","0","1","0","0","0","0","4","0","10011008","2","1622","0","100","0","60","0","101011","620050063","2","0","66002","0","66002","101011","2"
"600120672","1","72001011","4","61401","10011006","0","0","620380064","15","0","600002861","0","620190062","1","0","0","1","0","0","0","0","4","0","10011008","2","1631","0","100","0","60","0","101011","620050064","2","0","67002","0","67002","101011","2"
"600120682","1","72001011","4","61401","10011006","0","0","620380065","15","0","600002862","0","620190063","1","0","0","1","0","0","0","0","4","0","10011008","2","1640","0","100","0","60","0","101011","620050065","2","0","68002","0","68002","101011","2"
"600120692","1","72001011","4","61401","10011007","0","0","620380066","15","0","600002863","0","620190064","1","0","0","1","0","0","0","0","4","0","10011009","2","1652","0","100","0","60","0","101011","620050066","2","0","69002","0","69002","101011","2"
"600120702","1","72001011","4","61401","10011006","0","0","620380067","15","0","600002864","0","620190065","1","0","0","1","0","0","0","0","4","0","10011008","2","1668","0","100","0","60","0","101011","620050067","2","0","70002","0","70002","101011","2"
"600120712","1","72001011","4","61401","10011006","0","0","620380068","15","0","600002865","0","620190066","1","0","0","1","0","0","0","0","4","0","10011008","2","1682","0","100","0","60","0","101011","620050068","2","0","71002","0","71002","101011","2"
"600120233","1","10011003","0","101011","10011001","2","0","620050020","72","0","600002866","71001002","620040020","1","0","0","1","25","0","0","620020020","0","0","10011002","2","878","0","72","0","100","0","0","620130120","3","1","23002","61402","23002","0","4"
"600120243","1","10011003","0","101011","10011001","2","0","620050021","72","0","600002867","71001002","620040021","1","0","0","1","25","0","0","620020021","0","0","10011002","2","892","0","72","0","100","0","0","620130121","3","1","24002","61402","24002","0","4"
"600120253","1","10011003","0","101011","10011001","2","0","620050022","72","0","600002868","71001002","620040022","1","0","0","1","25","0","0","620020022","0","0","10011002","2","904","0","72","0","100","0","0","620130122","3","1","25002","61402","25002","0","4"
"600120263","1","10011003","0","101011","10011001","2","0","620050023","72","0","600002869","71001002","620040023","1","0","0","1","25","0","0","620020023","0","0","10011002","2","912","0","72","0","100","0","0","620130123","3","1","26002","61402","26002","0","4"
"600120273","1","10011004","0","101011","10011001","2","0","620050024","72","0","600002870","71001002","620040024","1","0","0","1","25","0","0","620020024","0","0","10011003","2","926","0","72","0","100","0","0","620130124","3","1","27002","61402","27002","0","4"
"600120283","1","10011004","0","101011","10011001","2","0","620050025","72","0","600002871","71001002","620040025","1","0","0","1","25","0","0","620020025","0","0","10011003","2","938","0","72","0","100","0","0","620130125","3","1","28002","61402","28002","0","4"
"600120293","1","10011004","0","101011","10011001","2","0","620050026","72","0","600002872","71001002","620040026","1","0","0","1","25","0","0","620020026","0","0","10011003","2","950","0","72","0","100","0","0","620130126","3","1","29002","61402","29002","0","4"
"600120303","1","10011004","0","101011","10011001","2","0","620050027","72","0","600002873","71001002","620040027","1","0","0","1","25","0","0","620020027","0","0","10011003","2","960","0","72","0","100","0","0","620130127","3","1","30002","61402","30002","0","4"
"600120313","1","10011004","0","101011","10011001","2","0","620050028","72","0","600002874","71001002","620040028","1","0","0","1","25","0","0","620020028","0","0","10011003","2","976","0","72","0","100","0","0","620130128","3","1","31002","61402","31002","0","4"
"600120323","1","10011004","0","101011","10011001","2","0","620050029","72","0","600002875","71001002","620040029","1","0","0","1","25","0","0","620020029","0","0","10011003","2","996","0","72","0","100","0","0","620130129","3","1","32002","61402","32002","0","4"
"600120333","1","10011004","0","101011","10011001","2","0","620050030","72","0","600002876","71001002","620040030","1","0","0","1","25","0","0","620020030","0","0","10011003","2","1024","0","72","0","100","0","0","620130130","3","1","33002","61402","33002","0","4"
"600120343","1","10011004","0","101011","10011001","2","0","620050031","72","0","600002877","71001002","620040031","1","0","0","1","25","0","0","620020031","0","0","10011003","2","1036","0","72","0","100","0","0","620130131","3","1","34002","61402","34002","0","4"
"600120353","1","10011005","0","101011","10011002","2","0","620050032","72","0","600002878","71001002","620040032","1","0","0","1","25","0","0","620020032","0","0","10011004","2","1044","0","72","0","100","0","0","620130132","3","1","35002","61402","35002","0","4"
"600120363","1","10011005","0","101011","10011002","2","0","620050033","72","0","600002879","71001002","620040033","1","0","0","1","25","0","0","620020033","0","0","10011004","2","1072","0","72","0","100","0","0","620130133","3","1","36002","61402","36002","0","4"
"600120373","1","10011005","0","101011","10011002","2","0","620050034","72","0","600002880","71001002","620040034","1","0","0","1","25","0","0","620020034","0","0","10011004","2","1086","0","72","0","100","0","0","620130134","3","1","37002","61402","37002","0","4"
"600120383","1","10011005","0","101011","10011002","2","0","620050035","72","0","600002881","71001002","620040035","1","0","0","1","25","0","0","620020035","0","0","10011004","2","1106","0","72","0","100","0","0","620130135","3","1","38002","61402","38002","0","4"
"600120393","1","10011005","0","101011","10011002","2","0","620050036","72","0","600002882","71001002","620040036","1","0","0","1","25","0","0","620020036","0","0","10011004","2","1126","0","72","0","100","0","0","620130136","3","1","39002","61402","39002","0","4"
"600120403","1","10011005","0","101011","10011002","2","0","620050037","72","0","600002883","71001002","620040037","1","0","0","1","25","0","0","620020037","0","0","10011004","2","1156","0","72","0","100","0","0","620130137","3","1","40002","61402","40002","0","4"
"600120413","1","10011005","0","101011","10011002","2","0","620050038","72","0","600002884","71001002","620040038","1","0","0","1","25","0","0","620020038","0","0","10011004","2","1164","0","72","0","100","0","0","620130138","3","1","41002","61402","41002","0","4"
"600120423","1","10011006","0","101011","10011003","2","0","620050039","72","0","600002885","71001002","620040039","1","0","0","1","25","0","0","620020039","0","0","10011005","2","1176","0","72","0","100","0","0","620130139","3","1","42002","61402","42002","0","4"
"600120433","1","10011006","0","101011","10011003","2","0","620050040","72","0","600002886","71001002","620040040","1","0","0","1","25","0","0","620020040","0","0","10011005","2","1210","0","72","0","100","0","0","620130140","3","1","43002","61402","43002","0","4"
"600120443","1","10011006","0","101011","10011003","2","0","620050041","72","0","600002887","71001002","620040041","1","0","0","1","25","0","0","620020041","0","0","10011005","2","1240","0","72","0","100","0","0","620130141","3","1","44002","61402","44002","0","4"
"600120453","1","10011006","0","101011","10011003","2","0","620050042","72","0","600002888","71001002","620040042","1","0","0","1","25","0","0","620020042","0","0","10011005","2","1270","0","72","0","100","0","0","620130142","3","1","45002","61402","45002","0","4"
"600120463","1","10011006","0","101011","10011003","2","0","620050043","72","0","600002889","71001002","620040043","1","0","0","1","25","0","0","620020043","0","0","10011005","2","1290","0","72","0","100","0","0","620130143","3","1","46002","61402","46002","0","4"
"600120473","1","10011006","0","101011","10011003","2","0","620050044","72","0","600002890","71001002","620040044","1","0","0","1","25","0","0","620020044","0","0","10011005","2","1300","0","72","0","100","0","0","620130144","3","1","47002","61402","47002","0","4"
"600120483","1","10011006","0","101011","10011003","2","0","620050045","72","0","600002891","71001002","620040045","1","0","0","1","25","0","0","620020045","0","0","10011005","2","1320","0","72","0","100","0","0","620130145","3","1","48002","61402","48002","0","4"
"600120493","1","10011007","0","101011","10011004","2","0","620050046","72","0","600002892","71001002","620040046","1","0","0","1","25","0","0","620020046","0","0","10011006","2","1346","0","72","0","100","0","0","620130146","3","1","49002","61402","49002","0","4"
"600120503","1","10011007","0","101011","10011004","2","0","620050047","72","0","600002893","71001002","620040047","1","0","0","1","25","0","0","620020047","0","0","10011006","2","1382","0","72","0","100","0","0","620130147","3","1","50002","61402","50002","0","4"
"600120513","1","10011007","0","101011","10011004","2","0","620050048","72","0","600002894","71001002","620040048","1","0","0","1","25","0","0","620020048","0","0","10011006","2","1398","0","72","0","100","0","0","620130148","3","1","51002","61402","51002","0","4"
"600120523","1","10011007","0","101011","10011004","2","0","620050049","72","0","600002895","71001002","620040049","1","0","0","1","25","0","0","620020049","0","0","10011006","2","1416","0","72","0","100","0","0","620130149","3","1","52002","61402","52002","0","4"
"600120533","1","10011007","0","101011","10011004","2","0","620050050","72","0","600002896","71001002","620040050","1","0","0","1","25","0","0","620020050","0","0","10011006","2","1440","0","72","0","100","0","0","620130150","3","1","53002","61402","53002","0","4"
"600120543","1","10011007","0","101011","10011004","2","0","620050051","72","0","600002897","71001002","620040051","1","0","0","1","25","0","0","620020051","0","0","10011006","2","1456","0","72","0","100","0","0","620130151","3","1","54002","61402","54002","0","4"
"600120553","1","10011007","0","101011","10011004","2","0","620050052","72","0","600002898","71001002","620040052","1","0","0","1","25","0","0","620020052","0","0","10011006","2","1468","0","72","0","100","0","0","620130152","3","1","55002","61402","55002","0","4"
"600120563","1","10011007","0","101011","10011004","2","0","620050053","72","0","600002899","71001002","620040053","1","0","0","1","25","0","0","620020053","0","0","10011006","2","1482","0","72","0","100","0","0","620130153","3","1","56002","61402","56002","0","4"
"600120573","1","10011007","0","101011","10011004","2","0","620050054","72","0","600002900","71001002","620040054","1","0","0","1","25","0","0","620020054","0","0","10011006","2","1488","0","72","0","100","0","0","620130154","3","1","57002","61402","57002","0","4"
"600120583","1","10011007","0","101011","10011004","2","0","620050055","72","0","600002901","71001002","620040055","1","0","0","1","25","0","0","620020055","0","0","10011006","2","1500","0","72","0","100","0","0","620130155","3","1","58002","61402","58002","0","4"
"600120593","1","10011007","0","101011","10011004","2","0","620050056","72","0","600002902","71001002","620040056","1","0","0","1","25","0","0","620020056","0","0","10011006","2","1528","0","72","0","100","0","0","620130156","3","1","59002","61402","59002","0","4"
"600120603","1","10011007","0","101011","10011004","2","0","620050057","72","0","600002903","71001002","620040057","1","0","0","1","25","0","0","620020057","0","0","10011006","2","1538","0","72","0","100","0","0","620130157","3","1","60002","61402","60002","0","4"
"600120613","1","10011007","0","101011","10011004","2","0","620050058","72","0","600002904","71001002","620040058","1","0","0","1","25","0","0","620020058","0","0","10011006","2","1558","0","72","0","100","0","0","620130158","3","1","61002","61402","61002","0","4"
"600120623","1","10011008","0","101011","10011006","2","0","620050059","100","0","600002905","71001002","620040059","1","0","0","1","25","0","0","620020059","0","0","10011007","2","1571","0","15","0","100","0","0","620130159","3","1","62002","61402","62002","0","4"
"600120633","1","10011008","0","101011","10011006","2","0","620050060","100","0","600002906","71001002","620040060","1","0","0","1","25","0","0","620020060","0","0","10011007","2","1587","0","15","0","100","0","0","620130160","3","1","63002","61402","63002","0","4"
"600120643","1","10011008","0","101011","10011006","2","0","620050061","100","0","600002907","71001002","620040061","1","0","0","1","25","0","0","620020061","0","0","10011007","2","1601","0","15","0","100","0","0","620130161","3","1","64002","61402","64002","0","4"
"600120653","1","10011008","0","101011","10011006","2","0","620050062","100","0","600002908","71001002","620040062","1","0","0","1","25","0","0","620020062","0","0","10011007","2","1611","0","15","0","100","0","0","620130162","3","1","65002","61402","65002","0","4"
"600120663","1","10011008","0","101011","10011006","2","0","620050063","100","0","600002909","71001002","620040063","1","0","0","1","25","0","0","620020063","0","0","10011007","2","1622","0","15","0","100","0","0","620130163","3","1","66002","61402","66002","0","4"
"600120673","1","10011008","0","101011","10011006","2","0","620050064","100","0","600002910","71001002","620040064","1","0","0","1","25","0","0","620020064","0","0","10011007","2","1631","0","15","0","100","0","0","620130164","3","1","67002","61402","67002","0","4"
"600120683","1","10011008","0","101011","10011006","2","0","620050065","100","0","600002911","71001002","620040065","1","0","0","1","25","0","0","620020065","0","0","10011007","2","1640","0","15","0","100","0","0","620130165","3","1","68002","61402","68002","0","4"
"600120693","1","10011009","0","101011","10011007","2","0","620050066","100","0","600002912","71001002","620040066","1","0","0","1","25","0","0","620020066","0","0","10011008","2","1652","0","15","0","100","0","0","620130166","3","1","69002","61402","69002","0","4"
"600120703","1","10011008","0","101011","10011006","2","0","620050067","100","0","600002913","71001002","620040067","1","0","0","1","25","0","0","620020067","0","0","10011007","2","1668","0","15","0","100","0","0","620130167","3","1","70002","61402","70002","0","4"
"600120713","1","10011008","0","101011","10011006","2","0","620050068","100","0","600002914","71001002","620040068","1","0","0","1","25","0","0","620020068","0","0","10011007","2","1682","0","15","0","100","0","0","620130168","3","1","71002","61402","71002","0","4"
"600120233","1","10011003","0","101011","10011001","2","0","620420020","72","0","600002915","71001002","620380120","1","0","0","1","25","0","0","620140020","0","0","10011002","2","878","0","72","0","100","0","0","620120020","3","1","23002","61402","23002","0","4"
"600120243","1","10011003","0","101011","10011001","2","0","620420021","72","0","600002916","71001002","620380121","1","0","0","1","25","0","0","620140021","0","0","10011002","2","892","0","72","0","100","0","0","620120021","3","1","24002","61402","24002","0","4"
"600120253","1","10011003","0","101011","10011001","2","0","620420022","72","0","600002917","71001002","620380122","1","0","0","1","25","0","0","620140022","0","0","10011002","2","904","0","72","0","100","0","0","620120022","3","1","25002","61402","25002","0","4"
"600120263","1","10011003","0","101011","10011001","2","0","620420023","72","0","600002918","71001002","620380123","1","0","0","1","25","0","0","620140023","0","0","10011002","2","912","0","72","0","100","0","0","620120023","3","1","26002","61402","26002","0","4"
"600120273","1","10011004","0","101011","10011001","2","0","620420024","72","0","600002919","71001002","620380124","1","0","0","1","25","0","0","620140024","0","0","10011003","2","926","0","72","0","100","0","0","620120024","3","1","27002","61402","27002","0","4"
"600120283","1","10011004","0","101011","10011001","2","0","620420025","72","0","600002920","71001002","620380125","1","0","0","1","25","0","0","620140025","0","0","10011003","2","938","0","72","0","100","0","0","620120025","3","1","28002","61402","28002","0","4"
"600120293","1","10011004","0","101011","10011001","2","0","620420026","72","0","600002921","71001002","620380126","1","0","0","1","25","0","0","620140026","0","0","10011003","2","950","0","72","0","100","0","0","620120026","3","1","29002","61402","29002","0","4"
"600120303","1","10011004","0","101011","10011001","2","0","620420027","72","0","600002922","71001002","620380127","1","0","0","1","25","0","0","620140027","0","0","10011003","2","960","0","72","0","100","0","0","620120027","3","1","30002","61402","30002","0","4"
"600120313","1","10011004","0","101011","10011001","2","0","620420028","72","0","600002923","71001002","620380128","1","0","0","1","25","0","0","620140028","0","0","10011003","2","976","0","72","0","100","0","0","620120028","3","1","31002","61402","31002","0","4"
"600120323","1","10011004","0","101011","10011001","2","0","620420029","72","0","600002924","71001002","620380129","1","0","0","1","25","0","0","620140029","0","0","10011003","2","996","0","72","0","100","0","0","620120029","3","1","32002","61402","32002","0","4"
"600120333","1","10011004","0","101011","10011001","2","0","620420030","72","0","600002925","71001002","620380130","1","0","0","1","25","0","0","620140030","0","0","10011003","2","1024","0","72","0","100","0","0","620120030","3","1","33002","61402","33002","0","4"
"600120343","1","10011004","0","101011","10011001","2","0","620420031","72","0","600002926","71001002","620380131","1","0","0","1","25","0","0","620140031","0","0","10011003","2","1036","0","72","0","100","0","0","620120031","3","1","34002","61402","34002","0","4"
"600120353","1","10011005","0","101011","10011002","2","0","620420032","72","0","600002927","71001002","620380132","1","0","0","1","25","0","0","620140032","0","0","10011004","2","1044","0","72","0","100","0","0","620120032","3","1","35002","61402","35002","0","4"
