592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"0","20014","","","20014091","91","","","","",""
"106411","20014","1","","20014092","3","","wac_birthday_idle_sad","","0.2",""
"106011","20014","1","","20014093","3","","wac_birthday_talk_anger","","0.2",""
"vo_wac_20014","20014","0","0","20014094","21","","vo_wac_20014_006","","",""
"106011","20014","10","1","20014095","11","0.5","收回！剛才的謝辭我全～部收回！\n為什麼又是魔物料理！？\n我說你們，至少一年一度的生日時\n讓我吃點正常的東西吧～！！","1","0","0"
"0","20014","","","20014096","91","","","","",""
"0","20014","","","20014097","22","","","","",""
"bgm_M321","20314","","","20314001","25","","bgm_M321_2C","","",""
"1","20314","250","-1000","20314002","1","wac_birthday_idle_normal","101511","-70","2","0"
"1","20314","256","230","20314003","1","wac_birthday_idle_normal","104011","-270","2","1"
"1","20314","257","410","20314004","1","wac_birthday_idle_smile","101211","-310","2","1"
"101511","20314","","","20314005","13","","300","","",""
"104011","20314","","","20314006","13","","300","","",""
"101211","20314","","","20314007","13","","300","","",""
"600","20314","0","0","20314008","31","","600","1","1",""
"602","20314","0","0","20314009","31","","602","1","0",""
"603","20314","0","0","20314010","31","","603","1","0",""
"604","20314","30","60","20314011","31","","604","1","1",""
"614","20314","0","0","20314012","31","","614","1","1",""
"700","20314","0","0","20314013","31","","700","1","0",""
"701","20314","0","0","20314014","31","","701","1","0",""
"702","20314","0","0","20314015","31","","702","1","0",""
"800","20314","0","0","20314016","31","","800","1","0",""
"931","20314","30","60","20314017","31","","931","1","1",""
"1","20314","","","20314018","93","","","","",""
"101211","20314","0","wac_birthday_reaction_03","20314019","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","20314","","","20314020","93","","","","",""
"104011","20314","0","wac_birthday_reaction_03","20314021","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","20314","","","20314022","93","","","","",""
"101511","20314","1","","20314023","3","","wac_birthday_run_01","","0.2",""
"101511","20314","-70","3","20314024","2","","0","","",""
"2.5","20314","","","20314025","93","","","","",""
"602","20314","","","20314026","32","","1","","",""
"0.6","20314","","","20314027","93","","","","",""
"600","20314","","","20314028","32","","0","","",""
"614","20314","","","20314029","32","","0","","",""
"604","20314","","","20314030","32","","0","","",""
"701","20314","","","20314031","32","","1","","",""
"931","20314","0","0.01","20314032","33","","0","","",""
"101511","20314","0","wac_birthday_wish_04","20314033","3","","wac_birthday_blowout_03","1","0.2","0.2"
"101511","20314","-330","0.01","20314034","2","","-200","","",""
"104011","20314","1","","20314035","3","","wac_birthday_idle_normal","","0.2",""
"104011","20314","-320","0.01","20314036","2","","180","","",""
"101211","20314","1","","20314037","3","","wac_birthday_idle_smile","","0.2",""
"101211","20314","-340","0.01","20314038","2","","320","","",""
"0","20314","","","20314039","93","","","","",""
"800","20314","","","20314040","32","","1","","",""
"0.7","20314","","","20314041","93","","","","",""
"702","20314","","","20314042","32","","1","","",""
"0.5","20314","","","20314043","93","","","","",""
"se_common","20314","0","","20314044","23","","se_sys_login_birthday_blow_candle","","",""
"701","20314","","","20314045","32","","0","","",""
"0.4","20314","","","20314046","93","","","","",""
"se_common","20314","0","","20314047","23","","se_sys_login_birthday_cracker","","",""
"700","20314","","","20314048","32","","1","","",""
"se_common","20314","0","","20314049","23","","se_sys_login_birthday_calendar_applause","","",""
"104011","20314","0","wac_birthday_idle_normal","20314050","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","20314","","","20314051","93","","","","",""
"101211","20314","0","wac_birthday_idle_smile","20314052","3","","wac_birthday_clap","1","0.2","0.2"
"2","20314","","","20314053","93","","","","",""
"1","20314","","","20314054","131","","","","",""
"vo_wac_20314","20314","0","0","20314055","21","","vo_wac_20314_000","","",""
"101511","20314","10","1","20314056","11","0.5","哎呀～好棒的生日蛋糕～♪\n真的很謝謝你們大家。\n沒想到你們會這樣為我慶生，\n嚇了我一跳呢～","1","0","0"
"0","20314","","","20314057","91","","","","",""
"101511","20314","1","","20314058","3","","wac_birthday_idle_wish","","0.2",""
"104011","20314","1","","20314059","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_20314","20314","0","0","20314060","21","","vo_wac_20314_001","","",""
"104011","20314","10","1","20314061","11","0.5","太、太好了……！\n我本來還擔心要是美里老師不喜歡\n該怎麼辦，緊張到快昏倒了呢……","1","0","0"
"0","20314","","","20314062","91","","","","",""
"104011","20314","1","","20314063","3","","wac_birthday_idle_wish","","0.2",""
"101211","20314","1","","20314064","3","","wac_birthday_talk_kyapi","","0.2",""
"vo_wac_20314","20314","0","0","20314065","21","","vo_wac_20314_002","","",""
"101211","20314","10","1","20314066","11","0.5","小碧妳擔心過頭了啦～\n我從一開始就相信她會一定喜歡唷♪\n閃亮亮☆","1","0","0"
"0","20314","","","20314067","91","","","","",""
"101211","20314","1","","20314068","3","","wac_birthday_idle_kyapi","","0.2",""
"101511","20314","1","","20314069","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_20314","20314","0","0","20314070","21","","vo_wac_20314_003","","",""
"101511","20314","10","1","20314071","11","0.5","呵呵，真熱鬧耶～♪\n那麼大家現在就來分蛋糕吧。\n你的份，老師也會幫你切的～","1","0","0"
"0","20314","","","20314072","91","","","","",""
"0","20314","","","20314073","22","","","","",""
"bgm_M321","20514","","","20514001","25","","bgm_M321_2C","","",""
"1","20514","250","-1000","20514002","1","wac_birthday_idle_normal","105411","-70","2","0"
"1","20514","256","230","20514003","1","wac_birthday_idle_wish","104211","-270","2","1"
"1","20514","257","410","20514004","1","wac_birthday_idle_smile","102911","-310","2","1"
"105411","20514","","","20514005","13","","300","","",""
"104211","20514","","","20514006","13","","300","","",""
"102911","20514","","","20514007","13","","300","","",""
"600","20514","0","0","20514008","31","","600","1","1",""
"602","20514","0","0","20514009","31","","602","1","0",""
"603","20514","0","0","20514010","31","","603","1","0",""
"604","20514","30","60","20514011","31","","604","1","1",""
"614","20514","0","0","20514012","31","","614","1","1",""
"700","20514","0","0","20514013","31","","700","1","0",""
"701","20514","0","0","20514014","31","","701","1","0",""
"702","20514","0","0","20514015","31","","702","1","0",""
"800","20514","0","0","20514016","31","","800","1","0",""
"932","20514","30","60","20514017","31","","932","1","1",""
"1","20514","","","20514018","93","","","","",""
"102911","20514","0","wac_birthday_reaction_03","20514019","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","20514","","","20514020","93","","","","",""
"104211","20514","0","wac_birthday_reaction_04","20514021","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","20514","","","20514022","93","","","","",""
"105411","20514","1","","20514023","3","","wac_birthday_tsumugi_run_01","","0.2",""
"105411","20514","-70","3","20514024","2","","0","","",""
"2.5","20514","","","20514025","93","","","","",""
"602","20514","","","20514026","32","","1","","",""
"0.6","20514","","","20514027","93","","","","",""
"600","20514","","","20514028","32","","0","","",""
"614","20514","","","20514029","32","","0","","",""
"604","20514","","","20514030","32","","0","","",""
"701","20514","","","20514031","32","","1","","",""
"932","20514","0","0.01","20514032","33","","0","","",""
"105411","20514","0","wac_birthday_tsumugi_wish_02","20514033","3","","wac_birthday_blowout_01","1","0.2","0.2"
"105411","20514","-330","0.01","20514034","2","","-200","","",""
"104211","20514","1","","20514035","3","","wac_birthday_idle_wish","","0.2",""
"104211","20514","-320","0.01","20514036","2","","180","","",""
"102911","20514","1","","20514037","3","","wac_birthday_idle_smile","","0.2",""
"102911","20514","-340","0.01","20514038","2","","320","","",""
"0","20514","","","20514039","93","","","","",""
"800","20514","","","20514040","32","","1","","",""
"0.7","20514","","","20514041","93","","","","",""
"702","20514","","","20514042","32","","1","","",""
"0.5","20514","","","20514043","93","","","","",""
"se_common","20514","0","","20514044","23","","se_sys_login_birthday_blow_candle","","",""
"701","20514","","","20514045","32","","0","","",""
"0.4","20514","","","20514046","93","","","","",""
"se_common","20514","0","","20514047","23","","se_sys_login_birthday_cracker","","",""
"700","20514","","","20514048","32","","1","","",""
"se_common","20514","0","","20514049","23","","se_sys_login_birthday_calendar_applause","","",""
"104211","20514","0","wac_birthday_idle_wish","20514050","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","20514","","","20514051","93","","","","",""
"102911","20514","0","wac_birthday_idle_smile","20514052","3","","wac_birthday_clap","1","0.2","0.2"
"2","20514","","","20514053","93","","","","",""
"1","20514","","","20514054","131","","","","",""
"vo_wac_20514","20514","0","0","20514055","21","","vo_wac_20514_000","","",""
"105411","20514","10","1","20514056","11","0.5","那個～有人叫我，我就過來了。\n這個大蛋糕是怎麼回事？\n是下次演唱會的道具……嗎？","1","0","0"
"0","20514","","","20514057","91","","","","",""
"105411","20514","1","","20514058","3","","wac_birthday_idle_normal","","0.2",""
"104211","20514","1","","20514059","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_20514","20514","0","0","20514060","21","","vo_wac_20514_001","","",""
"104211","20514","10","1","20514061","11","0.5","熱衷於工作雖然很了不起，\n但請至少要記得\n自己的生日啊……","1","0","0"
"0","20514","","","20514062","91","","","","",""
"104211","20514","1","","20514063","3","","wac_birthday_idle_sad","","0.2",""
"102911","20514","1","","20514064","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_20514","20514","0","0","20514065","21","","vo_wac_20514_002","","",""
"102911","20514","10","1","20514066","11","0.5","所以說！\n紡希，Happy Birthday！\n妳一直都很努力，\n這是我們和他一起送妳的禮物喔♪","1","0","0"
"0","20514","","","20514067","91","","","","",""
"102911","20514","1","","20514068","3","","wac_birthday_idle_smile","","0.2",""
"105411","20514","1","","20514069","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_20514","20514","0","0","20514070","21","","vo_wac_20514_003","","",""
"105411","20514","10","1","20514071","11","0.5","連騎士先生也！？\n那個……唉，真是的，知道了啦！\n我承認我很開心！\n謝謝你來為我慶生……","1","0","0"
"0","20514","","","20514072","91","","","","",""
"0","20514","","","20514073","22","","","","",""
"bgm_M321","21014","","","21014001","25","","bgm_M321_2C","","",""
"1","21014","250","-1000","21014002","1","wac_birthday_idle_normal","118511","-70","2","0"
"1","21014","256","310","21014003","1","wac_birthday_idle_normal","105811","-290","2","1"
"118511","21014","","","21014004","13","","300","","",""
"105811","21014","","","21014005","13","","300","","",""
"600","21014","0","0","21014006","31","","600","1","1",""
"602","21014","0","0","21014007","31","","602","1","0",""
"603","21014","0","0","21014008","31","","603","1","0",""
"604","21014","30","60","21014009","31","","604","1","1",""
"614","21014","0","0","21014010","31","","614","1","1",""
"700","21014","0","0","21014011","31","","700","1","0",""
"701","21014","0","0","21014012","31","","701","1","0",""
"702","21014","0","0","21014013","31","","702","1","0",""
"800","21014","0","0","21014014","31","","800","1","0",""
"933","21014","30","60","21014015","31","","933","1","1",""
"1","21014","","","21014016","93","","","","",""
"105811","21014","0","wac_birthday_reaction_03","21014017","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.4","21014","","","21014018","93","","","","",""
"118511","21014","1","","21014019","3","","wac_birthday_run_01","","0.2",""
"118511","21014","-70","3","21014020","2","","0","","",""
"2.5","21014","","","21014021","93","","","","",""
"602","21014","","","21014022","32","","1","","",""
"0.6","21014","","","21014023","93","","","","",""
"600","21014","","","21014024","32","","0","","",""
"614","21014","","","21014025","32","","0","","",""
"604","21014","","","21014026","32","","0","","",""
"701","21014","","","21014027","32","","1","","",""
"933","21014","0","0.01","21014028","33","","0","","",""
"118511","21014","0","wac_birthday_wish_05","21014029","3","","wac_birthday_blowout_01","1","0.2","0.2"
"118511","21014","-330","0.01","21014030","2","","-200","","",""
"105811","21014","1","","21014031","3","","wac_birthday_idle_normal","","0.2",""
"105811","21014","-330","0.01","21014032","2","","200","","",""
"0","21014","","","21014033","93","","","","",""
"800","21014","","","21014034","32","","1","","",""
"0.7","21014","","","21014035","93","","","","",""
"702","21014","","","21014036","32","","1","","",""
"0.5","21014","","","21014037","93","","","","",""
"se_common","21014","0","","21014038","23","","se_sys_login_birthday_blow_candle","","",""
"701","21014","","","21014039","32","","0","","",""
"0.4","21014","","","21014040","93","","","","",""
"se_common","21014","0","","21014041","23","","se_sys_login_birthday_cracker","","",""
"700","21014","","","21014042","32","","1","","",""
"se_common","21014","0","","21014043","23","","se_sys_login_birthday_calendar_applause","","",""
"105811","21014","0","wac_birthday_idle_normal","21014044","3","","wac_birthday_clap","1","0.2","0.2"
"2.1","21014","","","21014045","93","","","","",""
"1","21014","","","21014046","131","","","","",""
"vo_wac_21014","21014","0","0","21014047","21","","vo_wac_21014_000","","",""
"118511","21014","10","1","21014048","11","0.5","這是……給我的生日蛋糕嗎？\n請問，這是誰準備的……","1","0","0"
"0","21014","","","21014049","91","","","","",""
"118511","21014","1","","21014050","3","","wac_birthday_idle_normal","","0.2",""
"105811","21014","1","","21014051","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_21014","21014","0","0","21014052","21","","vo_wac_21014_001","","",""
"105811","21014","10","1","21014053","11","0.5","這是和隸屬於【公會管理協會】的\n大家一起準備的！\n一直以來都受妳照顧了，\n祝妳生日快樂♪","1","0","0"
"0","21014","","","21014054","91","","","","",""
"105811","21014","1","","21014055","3","","wac_birthday_idle_smile","","0.2",""
"118511","21014","1","","21014056","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_21014","21014","0","0","21014057","21","","vo_wac_21014_002","","",""
"118511","21014","10","1","21014058","11","0.5","原來是這樣啊……呵呵，\n收到了這麼棒的蛋糕，\n這下得更努力了呢♪","1","0","0"
"0","21014","","","21014059","91","","","","",""
"118511","21014","1","","21014060","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_21014","21014","0","0","21014061","21","","vo_wac_21014_003","","",""
"118511","21014","10","1","21014062","11","0.5","那麼，請讓我鄭重謝謝大家。\n我雖然是幕後人員，\n今後也請讓我繼續支援\n各位的冒險♪","1","0","0"
"0","21014","","","21014063","91","","","","",""
"0","21014","","","21014064","22","","","","",""
"bgm_M321","21314","","","21314001","25","","bgm_M321_2C","","",""
"1","21314","250","-1000","21314002","1","wac_birthday_idle_normal","110911","-70","2","0"
"1","21314","256","230","21314003","1","wac_birthday_idle_smile","111011","-270","2","1"
"1","21314","257","410","21314004","1","wac_birthday_idle_smile","110811","-310","2","1"
"110911","21314","","","21314005","13","","300","","",""
"111011","21314","","","21314006","13","","300","","",""
"600","21314","0","0","21314007","31","","600","1","1",""
"602","21314","0","0","21314008","31","","602","1","0",""
"603","21314","0","0","21314009","31","","603","1","0",""
"604","21314","30","60","21314010","31","","604","1","1",""
"614","21314","0","0","21314011","31","","614","1","1",""
"700","21314","0","0","21314012","31","","700","1","0",""
"701","21314","0","0","21314013","31","","701","1","0",""
"702","21314","0","0","21314014","31","","702","1","0",""
"800","21314","0","0","21314015","31","","800","1","0",""
"934","21314","30","60","21314016","31","","934","1","1",""
"1","21314","","","21314017","93","","","","",""
"110811","21314","0","wac_birthday_reaction_03","21314018","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","21314","","","21314019","93","","","","",""
"111011","21314","0","wac_birthday_reaction_03","21314020","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","21314","","","21314021","93","","","","",""
"110911","21314","1","","21314022","3","","wac_birthday_run_01","","0.2",""
"110911","21314","-70","3","21314023","2","","0","","",""
"2.5","21314","","","21314024","93","","","","",""
"602","21314","","","21314025","32","","1","","",""
"0.6","21314","","","21314026","93","","","","",""
"600","21314","","","21314027","32","","0","","",""
"614","21314","","","21314028","32","","0","","",""
"604","21314","","","21314029","32","","0","","",""
"701","21314","","","21314030","32","","1","","",""
"934","21314","0","0.01","21314031","33","","0","","",""
"110911","21314","0","wac_birthday_wish_03","21314032","3","","wac_birthday_blowout_02","1","0.2","0.2"
"110911","21314","-330","0.01","21314033","2","","-200","","",""
"111011","21314","1","","21314034","3","","wac_birthday_idle_smile","","0.2",""
"111011","21314","-320","0.01","21314035","2","","180","","",""
"110811","21314","1","","21314036","3","","wac_birthday_idle_smile","","0.2",""
"110811","21314","-340","0.01","21314037","2","","320","","",""
"0","21314","","","21314038","93","","","","",""
"800","21314","","","21314039","32","","1","","",""
"0.7","21314","","","21314040","93","","","","",""
"702","21314","","","21314041","32","","1","","",""
"0.5","21314","","","21314042","93","","","","",""
"se_common","21314","0","","21314043","23","","se_sys_login_birthday_blow_candle","","",""
"701","21314","","","21314044","32","","0","","",""
"0.4","21314","","","21314045","93","","","","",""
"se_common","21314","0","","21314046","23","","se_sys_login_birthday_cracker","","",""
"700","21314","","","21314047","32","","1","","",""
"se_common","21314","0","","21314048","23","","se_sys_login_birthday_calendar_applause","","",""
"111011","21314","0","wac_birthday_idle_smile","21314049","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","21314","","","21314050","93","","","","",""
"110811","21314","0","wac_birthday_idle_smile","21314051","3","","wac_birthday_clap","1","0.2","0.2"
"2","21314","","","21314052","93","","","","",""
"1","21314","","","21314053","131","","","","",""
"vo_wac_21314","21314","0","0","21314054","21","","vo_wac_21314_000","","",""
"110911","21314","10","1","21314055","11","0.5","呀啊！？這蛋糕是怎麼回事！\n咦？咦？難道說今天\n有人生日嗎？","1","0","0"
"0","21314","","","21314056","91","","","","",""
"110911","21314","0","wac_birthday_idle_kyapi","21314057","3","","wac_birthday_chieru_wish_to_idle_kyapi","1","0.2",""
"111011","21314","1","","21314058","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_21314","21314","0","0","21314059","21","","vo_wac_21314_001","","",""
"111011","21314","10","1","21314060","11","0.5","琪愛兒妳從一個月前就開始大肆宣傳，\n事到如今裝什麼蒜啊。\n總之乖乖接受我們的祝賀吧。\n好，恭喜切嚕～全體鼓掌～","1","0","0"
"0","21314","","","21314061","91","","","","",""
"111011","21314","1","","21314062","3","","wac_birthday_idle_doya","","0.2",""
"110911","21314","1","","21314063","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_21314","21314","0","0","21314064","21","","vo_wac_21314_002","","",""
"110911","21314","10","1","21314065","11","0.5","欸嘿嘿，感謝感謝。\n唉呀，我真的很高興，\n你們特地為我做了這麼多準備，\n光是這份心意就令人感到十分幸福了！","1","0","0"
"0","21314","","","21314066","91","","","","",""
"110911","21314","1","","21314067","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_21314","21314","0","0","21314068","21","","vo_wac_21314_003","","",""
"110911","21314","10","1","21314069","11","0.5","嗯，說是這麼說，\n世界級美少女琪愛兒從今日起，\n365天內都接受禮物贈送喔！\n切嚕～☆","1","0","0"
"0","21314","","","21314070","91","","","","",""
"0","21314","","","21314071","22","","","","",""
"bgm_M321","21714","","","21714001","25","","bgm_M321_2C","","",""
"1","21714","250","-1000","21714002","1","wac_birthday_idle_normal","118011","-70","2","0"
"1","21714","256","310","21714003","1","wac_birthday_idle_smile","105811","-290","2","1"
"118011","21714","","","21714004","13","","300","","",""
"105811","21714","","","21714005","13","","300","","",""
"600","21714","0","0","21714006","31","","600","1","1",""
"602","21714","0","0","21714007","31","","602","1","0",""
"603","21714","0","0","21714008","31","","603","1","0",""
"604","21714","30","60","21714009","31","","604","1","1",""
"614","21714","0","0","21714010","31","","614","1","1",""
"700","21714","0","0","21714011","31","","700","1","0",""
"701","21714","0","0","21714012","31","","701","1","0",""
"702","21714","0","0","21714013","31","","702","1","0",""
"800","21714","0","0","21714014","31","","800","1","0",""
"935","21714","30","60","21714015","31","","935","1","1",""
"1","21714","","","21714016","93","","","","",""
"105811","21714","0","wac_birthday_reaction_03","21714017","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.4","21714","","","21714018","93","","","","",""
"118011","21714","1","","21714019","3","","wac_birthday_run_01","","0.2",""
"118011","21714","-70","3","21714020","2","","0","","",""
"2.5","21714","","","21714021","93","","","","",""
"602","21714","","","21714022","32","","1","","",""
"0.6","21714","","","21714023","93","","","","",""
"600","21714","","","21714024","32","","0","","",""
"614","21714","","","21714025","32","","0","","",""
"604","21714","","","21714026","32","","0","","",""
"701","21714","","","21714027","32","","1","","",""
"935","21714","0","0.01","21714028","33","","0","","",""
"118011","21714","0","wac_birthday_credita_wish_05","21714029","3","","wac_birthday_blowout_01","1","0.2","0.2"
"118011","21714","-330","0.01","21714030","2","","-200","","",""
"105811","21714","1","","21714031","3","","wac_birthday_idle_smile","","0.2",""
"105811","21714","-330","0.01","21714032","2","","200","","",""
"0","21714","","","21714033","93","","","","",""
"800","21714","","","21714034","32","","1","","",""
"0.7","21714","","","21714035","93","","","","",""
"702","21714","","","21714036","32","","1","","",""
"0.5","21714","","","21714037","93","","","","",""
"se_common","21714","0","","21714038","23","","se_sys_login_birthday_blow_candle","","",""
"701","21714","","","21714039","32","","0","","",""
"0.4","21714","","","21714040","93","","","","",""
"se_common","21714","0","","21714041","23","","se_sys_login_birthday_cracker","","",""
"700","21714","","","21714042","32","","1","","",""
"se_common","21714","0","","21714043","23","","se_sys_login_birthday_calendar_applause","","",""
"105811","21714","0","wac_birthday_idle_smile","21714044","3","","wac_birthday_clap","1","0.2","0.2"
"2.1","21714","","","21714045","93","","","","",""
"1","21714","","","21714046","131","","","","",""
"vo_wac_21714","21714","0","0","21714047","21","","vo_wac_21714_000","","",""
"118011","21714","10","1","21714048","11","0.5","唉，生日就只是使歲數增加的\n無聊儀式嘛？\n就算說要用生日蛋糕為我慶生，\n我也不覺得有多開心……","1","0","0"
"0","21714","","","21714049","91","","","","",""
"118011","21714","1","","21714050","3","","wac_birthday_idle_sad","","0.2",""
"105811","21714","1","","21714051","3","","wac_birthday_talk_kyapi","","0.2",""
"vo_wac_21714","21714","0","0","21714052","21","","vo_wac_21714_001","","",""
"105811","21714","10","1","21714053","11","0.5","克蕾琪塔小姐，\n祝妳生日快樂！\n今天一起盡情慶祝吧☆\n這是我親手製作的蛋糕喔～！","1","0","0"
"0","21714","","","21714054","91","","","","",""
"105811","21714","1","","21714055","3","","wac_birthday_idle_kyapi","","0.2",""
"118011","21714","1","","21714056","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_21714","21714","0","0","21714057","21","","vo_wac_21714_002","","",""
"118011","21714","10","1","21714058","11","0.5","手、手工蛋糕！？\n陛下為了我做的！？\n這是何等榮幸……！這蛋糕看起來就像\n金銀財寶似地閃閃發光呢！","1","0","0"
"0","21714","","","21714059","91","","","","",""
"118011","21714","1","","21714060","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_21714","21714","0","0","21714061","21","","vo_wac_21714_003","","",""
"118011","21714","10","1","21714062","11","0.5","雖然要吃掉感覺非～～～常地\n可惜……！\n但我克蕾琪塔‧凱許！\n會小心翼翼地享用它的～！！","1","0","0"
"0","21714","","","21714063","91","","","","",""
"0","21714","","","21714064","22","","","","",""
"bgm_M321","22014","","","22014001","25","","bgm_M321_2C","","",""
"1","22014","250","-1000","22014002","1","wac_birthday_idle_normal","101011","-70","2","0"
"1","22014","256","200","22014003","1","wac_birthday_idle_normal","104311","-270","2","1"
"1","22014","258","320","22014004","1","wac_birthday_idle_smile","101711","-310","2","1"
"1","22014","257","455","22014005","1","wac_birthday_idle_smile","101411","-290","2","1"
"101011","22014","","","22014006","13","","300","","",""
"104311","22014","","","22014007","13","","300","","",""
"101711","22014","","","22014008","13","","300","","",""
"101411","22014","","","22014009","13","","300","","",""
"600","22014","0","0","22014010","31","","600","1","1",""
"602","22014","0","0","22014011","31","","602","1","0",""
"603","22014","0","0","22014012","31","","603","1","0",""
"604","22014","30","60","22014013","31","","604","1","1",""
"614","22014","0","0","22014014","31","","614","1","1",""
"700","22014","0","0","22014015","31","","700","1","0",""
"701","22014","0","0","22014016","31","","701","1","0",""
"702","22014","0","0","22014017","31","","702","1","0",""
"800","22014","0","0","22014018","31","","800","1","0",""
"936","22014","30","60","22014019","31","","936","1","1",""
"1","22014","","","22014020","93","","","","",""
"101711","22014","0","wac_birthday_reaction_03","22014021","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.1","22014","","","22014022","93","","","","",""
"104311","22014","0","wac_birthday_reaction_03","22014023","3","","wac_birthday_reaction_02","1","0.2","0.2"
"101411","22014","0","wac_birthday_reaction_03","22014024","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","22014","","","22014025","93","","","","",""
"101011","22014","1","","22014026","3","","wac_birthday_run_01","","0.2",""
"101011","22014","-70","3","22014027","2","","0","","",""
"2.5","22014","","","22014028","93","","","","",""
"602","22014","","","22014029","32","","1","","",""
"0.6","22014","","","22014030","93","","","","",""
"600","22014","","","22014031","32","","0","","",""
"614","22014","","","22014032","32","","0","","",""
"604","22014","","","22014033","32","","0","","",""
"701","22014","","","22014034","32","","1","","",""
"936","22014","0","0.01","22014035","33","","0","","",""
"101011","22014","0","wac_birthday_wish_04","22014036","3","","wac_birthday_blowout_01","1","0.2","0.2"
"101011","22014","-330","0.01","22014037","2","","-200","","",""
"104311","22014","1","","22014038","3","","wac_birthday_idle_normal","","0.2",""
"104311","22014","-320","0.01","22014039","2","","180","","",""
"101711","22014","1","","22014040","3","","wac_birthday_idle_smile","","0.2",""
"101711","22014","-360","0.01","22014041","2","","300","","",""
"101411","22014","1","","22014042","3","","wac_birthday_idle_smile","","0.2",""
"101411","22014","-340","0.01","22014043","2","","435","","",""
"0","22014","","","22014044","93","","","","",""
"800","22014","","","22014045","32","","1","","",""
"0.7","22014","","","22014046","93","","","","",""
"702","22014","","","22014047","32","","1","","",""
"0.5","22014","","","22014048","93","","","","",""
"se_common","22014","0","","22014049","23","","se_sys_login_birthday_blow_candle","","",""
"701","22014","","","22014050","32","","0","","",""
"0.4","22014","","","22014051","93","","","","",""
"se_common","22014","0","","22014052","23","","se_sys_login_birthday_cracker","","",""
"700","22014","","","22014053","32","","1","","",""
"se_common","22014","0","","22014054","23","","se_sys_login_birthday_calendar_applause","","",""
"104311","22014","0","wac_birthday_idle_normal","22014055","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","22014","","","22014056","93","","","","",""
"101711","22014","0","wac_birthday_idle_smile","22014057","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","22014","","","22014058","93","","","","",""
"101411","22014","0","wac_birthday_idle_smile","22014059","3","","wac_birthday_clap","1","0.2","0.2"
"2","22014","","","22014060","93","","","","",""
"1","22014","","","22014061","131","","","","",""
"vo_wac_22014","22014","0","0","22014062","21","","vo_wac_22014_000","","",""
"101011","22014","10","1","22014063","11","0.5","咦？這是……\n為人家準備的蛋糕嗎？\n這麼豪華的大蛋糕……\n人家真的好開心♪","1","0","0"
"0","22014","","","22014064","91","","","","",""
"101011","22014","1","","22014065","3","","wac_birthday_idle_wish","","0.2",""
"104311","22014","1","","22014066","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_22014","22014","0","0","22014067","21","","vo_wac_22014_001","","",""
"104311","22014","10","1","22014068","11","0.5","這是我們公會長的生日，\n當然要大手筆盛大慶祝囉♪\n把氣氛越炒越熱吧！","1","0","0"
"0","22014","","","22014069","91","","","","",""
"104311","22014","1","","22014070","3","","wac_birthday_idle_doya","","0.2",""
