6622bb255578c550e928b43e2446281382869f1c35d113f57b84c0c5086bef38,f0f24ff442bb9807123ce5e67da05cfa28be698d0b78d3b06425b223d98a104f,965fe29d3de2ba226d7d53001356e49918fc1ce76b5523fc88677d3e3b81bfe8,560730efec1b3ae753df70d973c9bec3bd96ac116565ba3163a8ccc26f48707d,62e36eeda1c2a2b5259007ecba1861e9c0f0fad51e5a8b12a6ac02ad11ded85c,964ea37df4ee70c8d3f90e4f27d71260d8819172c6fac3c5ebdf12fb28175ebe,5d034fbe39c5caff956379991cc91ecc203c0b22a3c889fa610cf6479b4cd358,45d2b57c6a9ae1f3546143969846c5f6e2abef25a0c5518619748a4938a208d7,89597aa8d9c37a92b65b879c7e96b076bb91e940491dd340987fcc08106c9efd,9915b1ab2fa37e69f35eb6613f10864fa712cd42c8925cc606c5038d1ac08627,993ba3a40b8b2e9813b7dd10c250635612613c223ae1a78a3f314f970331211a,07f50c6ae3cd68551a952f5ebbeda190c82a8b28b99926597bdff536fdd40607,7304096192083bc077d58c4b90f55e0727fe8c4782508a71a228bbb2b96080e8,76d8a071323370d7dfec5b59af6c15a3317b736a01fff8742bcc7a360cd09705,9f4420b51c48d5859678f424cde3fc8cdf1dbc392d7760a2aea9693cc3e31a41,cd8395264af43301eb0a702c72393bdf510aafbda8385f2c326c6a5cb2c046c4,48c1e1df0a1d2f65d5dae88e25fd2e13afaf92690025be39481757d45efee31b,5c700d3b2547e491ac346e5e2688fc5e9b999503c5a83a0be00b247a6823cb1a,cc45b7f8aa7a32cab1b5d853e846561ffc109a9a4a606e36d4e0fda771f58467,c8c957a75c082a21b6998c20cc7f314a4af10864c7f870dec5f7f8cd9473ec3f,03ee158c10edf69c864167dcaaf6d9b1fc31a7705bc2a1f4c0841fcbdb48cdb8,db917d8186764755d9d71b87806c760d806be8a08e90294f355521901d5b6a6a,8448719d89201982e16a769c4681a5aa2a77a01cf32bc802688af0b124046df7,d27c6c347d035f72f9863c953ced28304f93a11beeff93261be3f615f73e8b0b,2f76a0707231682992771ae531c1ffe726c8256c122dadd98c2d118ea51bb0a0,9f6648416325c0d7e2002d46b9e16f5c3dd6c5ea60118a827c9f1361eac3f7ad,c19145d6fa63ab7f042ddfcb4bdbaf82ab184e999c4b393146eb073fc03a4b43,2bc8503081255ec4dc28a2127f5bb7392c3134c066202ee8eb716f5963c19a5b,9b71c02d88018dfc4529d800b29b8e30e12ed394f26ec8ccd0985bbce6095e56,16ae915bfad65b85aee0b4c0faf5f9967e6af80e6cc2647b132ccba6346037cf,f0b0336806f5dfbd6cef3a56a5e79ff5acf71ecb2699685d4ef2e7be0d835c56,8964ef885281944c80510056f200f598e1816267ef5543ab861fc8b4b096534e,f711ded9958cd75536ca209739ee12ba08e47ac9ad8fc9336e47ade083375b3c,819a89e4fc4328f27c317a83e353099039f6fc0e3ffba98212d2714528451432,f2042a6e8521e5600240cd12e8941da644a83a0dffa48ab711da62eb5c1bf091,040554958e378b331bb95476ac52c357057bfd28e5486c2f6c26d0ce4ea9e2d9,8a6561b5a91c855e81b1c86e8492e75400d3f921ffb897d4dda1ad15b3ca849c,c0edb922166bd990c2bea7c868d3ad4ed4de58e10e395266c28d21eafd713256,9c70353531e95b4b480de64c76bd279d272834cc8add1e8911f741d0202a9d5d,cc745abf0199667d52be9dd733d41a4e93bed588571db2dc3b7fc4347f8336b0
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/01 15:59:59","0","0","2020/11/26 16:00:00","2","0","100017","24001","0","0","","0","30088_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30088","300088","30088_1","50","30088_3","24004","88"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/04 15:59:59","0","0","2020/12/01 16:00:00","2","0","100018","24001","0","0","","0","30089_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30089","300089","30089_1","50","30089_3","24004","89"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/14 15:59:59","0","0","2020/12/04 16:00:00","2","0","0","24001","0","0","","0","30090_2","","0","限定「初音」登場！\n期間限定登場機率提升！","0","1023","0","0","30090","300090","30090_1","50","30090_3","24004","90"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/18 15:59:59","0","0","2020/12/14 16:00:00","2","0","100019","24001","0","0","","0","30091_2","","0","復刻活動角色的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30091","300091","30091_1","50","30091_3","24004","91"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/26 15:59:59","0","0","2020/12/21 16:00:00","2","0","100020","24001","0","0","","0","30093_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30093","300093","30093_1","50","30093_3","24004","93"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/01/15 15:59:59","0","0","2021/01/06 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30095_2","","0","新角色「茜里（天使）」登場！\n期間限定登場機率提升！","0","1026","0","0","30095","300095","30095_1","50","30095_3","24004","95"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/01/20 15:59:59","0","0","2021/01/15 16:00:00","2","0","100021","24001","0","0","","0","30096_2","","0","「鏡華（萬聖節）」「美美（萬聖節）」的登場機率在期間內提升！『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30096","300096","30096_1","50","30096_3","24004","96"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/01 15:59:59","0","0","2021/01/20 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30097_2","","0","新角色「依里（天使）」登場！\n期間限定登場機率提升！","0","1027","0","0","30097","300097","30097_1","50","30097_3","24004","97"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/11 15:59:59","0","0","2021/02/01 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30098_2","","0","限定「紡希」登場！\n期間限定登場機率提升！","0","1028","0","0","30098","300098","30098_1","50","30098_3","24004","98"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/19 15:59:59","0","0","2021/02/15 16:00:00","2","0","100022","24001","0","0","","0","30099_2","","0","「露娜」「嘉夜」的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30099","300099","30099_1","50","30099_3","24004","99"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/02 15:59:59","0","0","2021/02/19 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30100_2","","0","新角色「怜（萬聖節）」登場！\n期間限定登場機率提升！","0","1029","0","0","30100","300100","30100_1","50","30100_3","24004","100"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/17 15:59:59","0","0","2021/03/12 16:00:00","2","0","100023","24001","0","0","","0","30101_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30101","300101","30101_1","50","30101_3","24004","101"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/12 15:59:59","0","0","2021/03/02 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30102_2","","0","新角色「莫妮卡（魔法少女）」登場！\n期間限定登場機率提升！","0","1030","0","0","30102","300102","30102_1","50","30102_3","24004","102"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/27 15:59:59","0","0","2021/04/16 16:00:00","2","0","100024","24001","0","0","","0","30103_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30103","300103","30103_1","50","30103_3","24004","103"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/06 15:59:59","0","0","2021/03/28 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30104_2","","0","新角色「智（魔法少女）」登場！\n期間限定登場機率提升！","0","1031","0","0","30104","300104","30104_1","50","30104_3","24004","104"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/16 15:59:59","0","0","2021/04/06 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30105_2","","0","限定「秋乃」登場！\n期間限定登場機率提升！","0","1032","0","0","30105","300105","30105_1","50","30105_3","24004","105"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/28 15:59:59","0","0","2021/03/17 16:00:00","2","0","100025","24001","0","0","","0","30106_2","","0","目標聖誕節角色的登場機率在期間內提升！\n『10連轉蛋』確定有1個5等以上！","0","0","0","0","30106","300106","30106_1","50","30106_3","24004","106"
"0","精選轉蛋","0","0","","0","0","150","2","0","500000","","1","2021/05/07 15:59:59","0","0","2021/04/27 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30107_2","","0","★3角色登場機率2倍\n新角色「咲戀（聖誕節）」登場！期間限定登場機率提升！","0","1033","0","0","30107","300107","30107_1","50","30107_3","24004","107"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/16 15:59:59","0","0","2021/05/07 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30109_2","","0","限定「貪吃佩可」登場！\n期間內出現率UP！","0","1035","0","0","30109","300109","30109_1","50","30109_3","24004","109"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/21 15:59:59","0","0","2021/05/16 16:00:00","2","0","100026","24001","0","0","","0","30110_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30110","300110","30110_1","50","30110_3","24004","110"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/26 15:59:59","0","0","2021/05/21 16:00:00","2","0","100027","24001","0","0","","0","30111_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30111","300111","30111_1","50","30111_3","24004","111"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/06/04 15:59:59","0","0","2021/05/26 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30112_2","","0","限定「似似花」登場！\n期間內出現率UP！","0","1036","0","0","30112","300112","30112_1","50","30112_3","24004","112"
"0","精選轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/06/14 15:59:59","0","0","2021/06/04 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30113_2","","0","限定「可可蘿」登場！\n期間限定登場機率提升！","0","1037","0","0","30113","300113","30113_1","50","30113_3","24004","113"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","250000","霞（魔法少女）\n靜流（情人節）","1","2021/06/19 15:59:59","0","0","2021/06/14 16:00:00","2","0","100028","24001","0","0","","0","30114_2","","0","「霞（魔法少女）」「靜流（情人節）」的登場機率\n在期間內提升！『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30114","300114","30114_1","50","30114_3","24004","114"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","流夏（夏日）","1","2021/07/02 15:59:59","0","0","2021/06/27 16:00:00","2","0","100029","24001","0","0","","0","30117_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30117","300117","30117_1","50","30117_3","24004","117"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","霞（夏日）","1","2021/07/02 15:59:59","0","0","2021/06/27 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30118_2","","0","新角色「霞（夏日）」登場！\n期間內出現率UP！","0","1039","0","0","30118","300118","30118_1","50","30118_3","24004","118"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","真琴（灰姑娘）","1","2021/07/14 15:59:59","0","0","2021/07/05 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30120_2","","0","新角色「真琴（灰姑娘）」登場！\n期間內出現率UP！","0","1041","0","0","30120","300120","30120_1","50","30120_3","24004","120"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","卯月（偶像大師）\n凜（偶像大師）","1","2021/08/25 15:59:59","0","0","2021/08/09 16:00:00","2","0","100030","24001","0","0","","0","30121_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30121","300121","30121_1","50","30121_3","24004","121"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","初音（夏日）","1","2021/07/24 15:59:59","0","0","2021/07/14 16:00:00","2","0","100031","24001","0","0","","0","30122_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30122","300122","30122_1","50","30122_3","24004","122"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","真步（灰姑娘）","1","2021/07/30 15:59:00","0","0","2021/07/21 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30123_2","","0","新角色「真步（灰姑娘）」登場！\n期間內出現率UP！","0","1042","0","0","30123","300123","30123_1","50","30123_3","24004","123"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","琪愛兒（聖學祭）","1","2021/08/09 15:59:59","0","0","2021/08/01 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30125_2","","0","新角色「琪愛兒（聖學祭）」登場！\n期間內出現率UP！","0","1043","0","0","30125","300125","30125_1","50","30125_3","24004","125"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","琪愛兒\n優妮","1","2021/07/21 15:59:59","0","0","2021/07/14 16:00:00","2","0","100032","24001","0","0","","0","30126_2","","0","「優妮」「琪愛兒」的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30126","300126","30126_1","50","30126_3","24004","126"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","克蘿依（聖學祭）","1","2021/09/01 15:59:59","0","0","2021/08/25 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30127_2","","0","新角色「克蘿依（聖學祭）」登場！\n期間內出現率UP！","0","1044","0","0","30127","300127","30127_1","50","30127_3","24004","127"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","紡希（萬聖節）","1","2021/08/31 15:59:59","0","0","2021/08/25 16:00:00","2","0","100033","24001","0","0","","0","30128_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30128","300128","30128_1","50","30128_3","24004","128"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","祈梨（時空旅行）","1","2021/09/12 15:59:59","0","0","2021/09/01 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30130_2","","0","新角色「祈梨（時空旅行）」登場！\n期間內出現率UP！","0","1046","0","0","30130","300130","30130_1","50","30130_3","24004","130"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","鈴（遊俠）\n真陽（遊俠）","1","2021/09/22 15:59:59","0","0","2021/09/12 16:00:00","2","0","100034","24001","0","0","","0","30131_2","","0","「鈴（遊俠）」「真陽（遊俠）」的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30131","300131","30131_1","50","30131_3","24004","131"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","嘉夜（時空旅行）","1","2021/10/02 15:59:59","0","0","2021/09/22 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30133_2","","0","新角色「嘉夜（時空旅行）」登場！\n期間內出現率UP！","0","1047","0","0","30133","300133","30133_1","50","30133_3","24004","133"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","碧（工作服）","1","2021/10/11 15:59:59","0","0","2021/10/02 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30134_2","","0","新角色「碧（工作服）」登場！\n期間內出現率UP！","0","1048","0","0","30134","300134","30134_1","50","30134_3","24004","134"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","璃乃（奇幻）\n祈梨","1","2021/10/18 15:59:59","0","0","2021/10/11 16:00:00","2","0","100035","24001","0","0","","0","30135_2","","0","「璃乃（奇幻）」「祈梨」的登場機率在期間內提升！\n「10 連轉蛋」確定有1個5等以上！","0","0","0","0","30135","300135","30135_1","50","30135_3","24004","135"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","咲戀（夏日）\n鈴奈（夏日）","1","2021/10/22 15:59:59","0","0","2021/10/18 16:00:00","2","0","100036","24001","0","0","","0","30136_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30136","300136","30136_1","50","30136_3","24004","136"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","美冬（工作服）","1","2021/10/26 15:59:59","0","0","2021/10/18 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30137_2","","0","新角色「美冬（工作服）」登場！\n期間內出現率UP！","0","1049","0","0","30137","300137","30137_1","50","30137_3","24004","137"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","凱留（夏日）\n貪吃佩可（夏日）","1","2021/10/26 15:59:59","0","0","2021/10/22 16:00:00","2","0","100037","24001","0","0","","0","30138_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30138","300138","30138_1","50","30138_3","24004","138"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","秋乃（聖誕節）","1","2021/11/01 15:59:59","0","0","2021/10/26 16:00:00","2","0","100038","24001","0","0","","0","30139_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30139","300139","30139_1","50","30139_3","24004","139"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","惠理子（夏日）","1","2021/11/13 15:59:59","0","0","2021/11/04 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30141_2","","0","限定「惠理子（夏日）」登場！\n期間內出現率UP！","0","1051","0","0","30141","300141","30141_1","50","30141_3","24004","141"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","流夏（夏日）","1","2021/11/16 15:59:59","0","0","2021/11/09 16:00:00","2","0","100039","24001","0","0","","0","30142_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30142","300142","30142_1","50","30142_3","24004","142"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","珠希（夏日）\n鈴莓（夏日）","1","2021/11/20 15:59:59","0","0","2021/11/16 16:00:00","2","0","100040","24001","0","0","","0","30143_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30143","300143","30143_1","50","30143_3","24004","143"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","靜流（夏日）","1","2021/11/25 15:59:59","0","0","2021/11/16 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30144_2","","0","新角色「靜流（夏日）」登場！\n期間內出現率UP！","0","1052","0","0","30144","300144","30144_1","50","30144_3","24004","144"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","真琴（夏日）","1","2021/11/25 15:59:59","0","0","2021/11/20 16:00:00","2","0","100041","24001","0","0","","0","30145_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30145","300145","30145_1","50","30145_3","24004","145"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","貪吃佩可（新年）\n似似花（新年）","1","2021/12/02 15:59:59","0","0","2021/11/25 16:00:00","2","0","100042","24001","0","0","","0","30146_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30146","300146","30146_1","50","30146_3","24004","146"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","望（夏日）","1","2021/12/11 15:59:59","0","0","2021/12/02 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30147_2","","0","限定「望（夏日）」登場！\n期間內出現率UP！","0","1053","0","0","30147","300147","30147_1","50","30147_3","24004","147"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","初音（夏日）","1","2021/12/17 15:59:59","0","0","2021/12/11 16:00:00","2","0","100043","24001","0","0","","0","30148_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30148","300148","30148_1","50","30148_3","24004","148"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","可可蘿（祭服）","1","2022/01/02 15:59:59","0","0","2021/12/25 16:00:00","2","0","100044","24001","0","0","","0","30150_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30150","300150","30150_1","50","30150_3","24004","150"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","深月（大江戶）","1","2022/01/10 15:59:59","0","0","2022/01/05 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30152_2","","0","新角色「深月（大江戶）」登場！\n期間內出現率UP！","0","1056","0","0","30152","300152","30152_1","50","30152_3","24004","152"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","茜里（天使）\n依里（天使）","1","2022/01/15 15:59:59","0","0","2022/01/10 16:00:00","2","0","100045","24001","0","0","","0","30153_2","","0","「茜里（天使）」「依里（天使）」的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30153","300153","30153_1","50","30153_3","24004","153"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","雪（大江戶）","1","2022/01/20 15:59:59","0","0","2022/01/15 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30154_2","","0","新角色「雪（大江戶）」登場！\n期間內出現率UP！","0","1057","0","0","30154","300154","30154_1","50","30154_3","24004","154"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","忍（萬聖節）\n美咲（萬聖節）","1","2022/02/01 15:59:59","0","0","2022/01/26 16:00:00","2","0","100046","24001","0","0","","0","30156_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30156","300156","30156_1","50","30156_3","24004","156"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","真步（夏日）","1","2022/02/01 15:59:59","0","0","2022/01/26 16:00:00","2","0","100047","24001","0","0","","0","30157_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30157","300157","30157_1","50","30157_3","24004","157"
"0","精選轉蛋","0","0","","0","0","150","2","0","300000","香織（萬聖節）","1","2022/02/12 15:59:59","0","0","2022/02/04 16:00:00","2","0","0","24001","0","0","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","0","30158_2","","0","限定「香織（萬聖節）」登場！\n期間內出現率UP！","0","1059","0","0","30158","300158","30158_1","50","30158_3","24004","158"
"0","獎勵轉蛋","0","0","","0","0","150","2","0","300000","紡希（萬聖節）","1","2022/02/19 15:59:59","0","0","2022/02/12 16:00:00","2","0","100048","24001","0","0","","0","30159_2","","0","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","0","0","0","0","30159","300159","30159_1","50","30159_3","24004","159"
