606630ab10aecc25b86f31814b5e36f487f14dfe78b42b1c2a653f0a03a74af7,47851471880fe9137d3865d9ac4fbfb2b77f633ed0f5a69601aa221ec437ccbb,bd616a06153cdb2ea89ba4c9c567b8b02613c2efae73016f4a75b245b000fed5,5d412987f01311c34d7c3d46c836ea18924199c6387f00aa39241e520538be5f,9c17f9a5a12c16e629aee38ef77b10d48ba35676d7cde822b1f0f328876e6f6b,021cc9b6594b29d38db2e87f4a49a6fd2969df341325696ca9134ad712fa6f02,747adf985b8e274f20f4fceb3eb409b8a334f9720dd76043b6cf9f0993cb3f6a,4179fa1258742019f4be0664c34b25286d94cf57858aefa2d855c407a6d38b7e,d164e2ed3ec24dae102de4e33865aeec9e603a64c6f2715c28c095add5c09dd6,599ed16f4949c0603e3b6a779a51f8d638f68266b702d2ca27deaddefcf86496
"0","小寒","1","2530030","0","白露","寒露","霜降","0","0"
"0","10寸","1","2530032","0","20寸","15寸","5寸","0","0"
"0","蘋果","1","2530033","0","香蕉","香菸","巴西堅果","0","0"
"0","電眼定位點","1","2530034","0","紀錄味道","辨識牙膏顏色","條碼器","0","0"
"0","Trilliant Cut","1","2530035","0","Oval Cut","Marquise Cut","Brilliant Cut","0","0"
"0","綠一色","1","2530036","0","白一色","黑一色","紅一色","0","0"
"0","檔","1","2530037","0","雁","敷","樑","0","0"
"0","鑽石","1","2530039","0","蛋白石","坦尚石","綠寶石","0","0"
"0","五光","1","2530041","0","五星","五花","五全","0","0"
"0","蛀牙","1","2530042","0","牙齦炎","口腔潰瘍","齒槽膿漏","0","0"
"0","7","1","2530043","0","5","8","6","0","0"
"0","自由書寫","1","2530044","0","己運","草書","臨書","0","0"
"0","能劇","1","2530046","0","布袋戲","泡沫舞","皮影戲","0","0"
"0","ppm","1","2530047","0","amp","pmp","ppp","0","0"
"0","晶圓","1","2530048","0","主機板","CPU","晶片","0","0"
"0","C4","1","2530049","0","C5","C2","C3","0","0"
"0","88","1","2530050","0","99","77","66","0","0"
"0","52","1","2530052","0","88","56","36","0","0"
"0","男中音","1","2530053","0","女低音","男中高音","女中音","0","0"
"0","黑死病","1","2530054","0","吸引異性","貴族攀比","可以食用","0","0"
"0","Tuck-in","1","2530056","0","Goin","Throw-in","Chip-in","0","0"
"0","肌紅蛋白","1","2530058","0","水","醬汁","血","0","0"
"0","凱撒密碼","1","2530059","0","含羞草密碼","凱爾密碼","亞歷山大密碼","0","0"
"0","天鵝絨","1","2530060","0","棉絨","珊瑚絨","法蘭絨","0","0"
"0","楔形鞋","1","2530061","0","高跟鞋","厚底鞋","粗跟鞋","0","0"
"0","海將海馬司令","1","2531001","0","哥布林王者","復活的白色島鯨","雷雷","0","0"
"0","大王猩猩","1","2531002","0","雷雷","太陽公公","富豪魔像","0","0"
"0","鼠妖","1","2531003","0","鑽頭鼴鼠","雷雲長老","大王花曼德拉草","0","0"
"0","66","1","2531004","0","33","44","77","0","0"
"0","馬克杯","1","2531005","0","壓克力立牌","鑰匙圈","包包","0","0"
"0","Fungo","1","2610002","0","Hit & Catch","Fly Ball","Jungle","0","0"
"0","板球","1","2610003","0","撐竿跳河比賽","壁網球","芬式棒球","0","0"
"0","球僮","1","2610004","0","捕手","裁判","保全","0","0"
"0","場務","1","2610005","0","內野手","裁判","球場警衛","0","0"
"0","中","1","2610007","0","gulp","鉗子","沒中","0","0"
"0","魚拓","1","2610008","0","魚戳","魚印","魚紙","0","0"
"0","鴿子","1","2610009","0","麻雀","烏鴉","燕子","0","0"
"0","滿貫全壘打","1","2610010","0","黃金全壘打","超級全壘打","完美全壘打","0","0"
"0","倒數３秒","1","2610012","0","倒數10秒","倒數７秒","倒數５秒","0","0"
"0","軍配團扇","1","2610013","0","笛子","拍子木","扇子","0","0"
"0","11人","1","2610015","0","３人","５人","９人","0","0"
"0","Out","1","2610016","0","Bingo","Punch","Hit","0","0"
"0","空中擊球","1","2610017","0","攔網","觸網","落地擊球","0","0"
"0","５人","1","2610018","0","３人","９人","11人","0","0"
"0","暫停","1","2610019","0","停球","中場","休息時間","0","0"
"0","足球","1","2610021","0","蹴鞠","橄欖球","美式足球","0","0"
"0","冰壺","1","2610023","0","有舵雪橇","冰上曲棍球","花式滑冰","0","0"
"0","美式足球","1","2610025","0","籃球","足球","橄欖球","0","0"
"0","單槓","1","2610027","0","立體格子鐵架","蹺蹺板","鞦韆","0","0"
"0","３次","1","2610029","0","４次","５次","２次","0","0"
"0","柔道","1","2610030","0","業餘摔跤","拳擊","劍道","0","0"
"0","過山洞","1","2610032","0","建築物","水壩","橋","0","0"
"0","在比賽中落敗","1","2610033","0","相撲比較奇怪","兩者實力相近","參加比賽","0","0"
"0","棒球","1","2610034","0","籃球","足球","高爾夫","0","0"
"0","Lap Time","1","2610035","0","Apron Time","Tablecloth Time","Aluminum Time","0","0"
"0","第三名","1","2610036","0","第一名","第四名","第二名","0","0"
"0","仰泳","1","2610037","0","蛙泳","捷泳","蝶式","0","0"
"0","高爾夫","1","2610039","0","排球","籃球","足球","0","0"
"0","本壘手","1","2610040","0","三壘手","二壘手","一壘手","0","0"
"0","球溝","1","2610041","0","球瓶區","滾球道","滑道","0","0"
"0","冰斧","1","2610042","0","冰鉤","冰爪","冰刀","0","0"
"0","捕手","1","2610043","0","外野手","內野手","投手","0","0"
"0","球桿","1","2610044","0","球棒","球棍","球竿","0","0"
"0","達陣","1","2610046","0","以上皆非","完成","抵達","0","0"
"0","Ace","1","2610047","0","Service Ball","Service Attack","Ad Court","0","0"
"0","面","1","2610048","0","頭擊","小手","胴","0","0"
"0","金屬圓棒","1","2610050","0","背帶","毛巾","木棍","0","0"
"0","２分","1","2610051","0","５分","４分","３分","0","0"
"0","16公分","1","2610052","0","15公分","8公分","12公分","0","0"
"0","綠色","1","2610053","0","褐色","藍色","紅色","0","0"
"0","比賽結束","1","2610054","0","角球","紅牌","越位","0","0"
"0","接球","1","2610055","0","阻擋","進攻","攔網","0","0"
"0","棒球","1","2610057","0","網球","桌球","籃球","0","0"
"0","二次運球","1","2610058","0","零次運球","三次運球","一次運球","0","0"
"0","橄欖球","1","2610059","0","足球","籃球","壘球","0","0"
"0","紡希（夏日）","1","2611001","0","優衣（新年）","珠希（工作服）","莉瑪（灰姑娘）","0","0"
"0","栞（魔法少女）","1","2611002","0","空花（黑暗）","霞（魔法少女）","伊緒（黑暗）","0","0"
"0","力量","1","2611003","0","毅力","體力","速度","0","0"
"0","暴君長老","1","2611004","0","厄勒克特拉夫人","反逆獸","角鹿將軍","0","0"
"0","必殺技","1","2611005","0","EX 技能","定位","技能1","0","0"
"0","３支","1","2620002","0","４支","２支","１支","0","0"
"0","超大曲道","1","2620003","0","超級滑雪競賽","超級滑降","特別跳躍","0","0"
"0","凹凸不平","1","2620005","0","黏黏的","刺刺的","光滑","0","0"
"0","５球","1","2620006","0","４球","６球","７球","0","0"
"0","保齡球","1","2620007","0","桌球","飛鏢","撞球","0","0"
"0","未踩投手板而做假傳","1","2620008","0","踩投手板後假裝投球卻未投","踩投手板後傳球給沒有跑壘員的壘包守備員","未正面朝向擊球員投球","0","0"
"0","背越式","1","2620010","0","飛魚式","三步式","仰式","0","0"
"0","20秒","1","2620011","0","60秒","５秒","10秒","0","0"
"0","自由式","1","2620012","0","蝶泳","仰泳","蛙泳","0","0"
"0","305公分","1","2620013","0","355公分","255公分","205公分","0","0"
"0","４片","1","2620014","0","６片","３片","２片","0","0"
"0","８個","1","2620015","0","６個","７個","10個","0","0"
"0","中場","1","2620016","0","側翼","滑切球","自由球員","0","0"
"0","20分鐘","1","2620017","0","45分鐘","30分鐘","15分鐘","0","0"
"0","手掌心","1","2620018","0","手背","小指","拇指","0","0"
"0","鯖魚折","1","2620022","0","鮪魚折","鮭魚折","鰺魚折","0","0"
"0","７戰４勝制","1","2620024","0","９戰５勝制","５戰３勝制","３戰２勝制","0","0"
"0","冰壺","1","2620025","0","槌球","曲棍球","保齡球","0","0"
"0","內野手有三人","1","2620026","0","外野手有三人","四壞球則保送擊球員","正式比賽為九局，同分時得延長","0","0"
"0","盜壘","1","2620028","0","代跑","牽制","觸身球","0","0"
"0","先發投手","1","2620029","0","捕手","1號打者","4號打者","0","0"
"0","21次","1","2620030","0","23次","22次","20次","0","0"
"0","冰上曲棍球","1","2620031","0","板球","袋棍球","馬球","0","0"
"0","４分","1","2620032","0","２分","５分","３分","0","0"
"0","老鷹","1","2620033","0","雙柏忌","柏忌","小鳥","0","0"
"0","划水","1","2620034","0","打水","拍水","撥水","0","0"
"0","９分","1","2620035","0","６分","８分","12分","0","0"
"0","10個","1","2620036","0","110個","50個","30個","0","0"
"0","無法確定","1","2620038","0","２個","１個","０個","0","0"
"0","過肩摔","1","2620040","0","肩撞","露肩膀","搥肩","0","0"
"0","受罰席","1","2620041","0","變臉席","犯規席","傷害席","0","0"
"0","牛仔競技","1","2620042","0","鬥牛士","桑搏","鬥牛","0","0"
"0","反彈","1","2620044","0","抄截","盜球","投影幕","0","0"
"0","開球","1","2620045","0","打球","帶球","藏球","0","0"
"0","殘瓶","1","2620046","0","剩瓶","二局","二瓶","0","0"
"0","跳遠","1","2620048","0","跳高","三級跳遠","撐竿跳高","0","0"
"0","短跑","1","2620049","0","驛站接力賽","長跑","中跑","0","0"
"0","Skip","1","2620050","0","Last","Triple","First","0","0"
"0","交叉跳","1","2620051","0","跑跳","雙重跳","交互蹲跳","0","0"
"0","42.195km","1","2620054","0","4.2195km","4219.5km","421.95km","0","0"
"0","犯規線","1","2620057","0","飛球","短打","全壘打","0","0"
"0","一桿進洞","1","2620058","0","沙地","球進水池","最優秀高爾夫球手","0","0"
"0","捨身技","1","2620059","0","逆轉技","孤注一擲技","嘗試技","0","0"
"0","國際錦標賽","1","2620060","0","預演賽","事前賽","挑戰賽","0","0"
"0","撞球","1","2620061","0","桌球","保齡球","飛鏢","0","0"
"0","饒舌戰鬥","1","2621001","0","猜謎","猜拳","接龍","0","0"
"0","代碼注入","1","2621002","0","數據躍升","解構函式","覆蓋指令","0","0"
"0","究極金槍鮪","1","2621003","0","天塔帕斯","島鯨","涅普堤利昂","0","0"
"0","極值聖域","1","2621004","0","二元聖域","獸性聖域","亂數聖域","0","0"
"0","海洋聖界","1","2621005","0","極光聖界","深淵終結炸裂","超火力全開☆公主突襲","0","0"
"0","二壘打","1","2630001","0","出局","本壘打","界外球","0","0"
"0","70公分","1","2630002","0","100公分","90公分","80公分","0","0"
"0","柏林馬拉松","1","2630004","0","倫敦馬拉松","芝加哥馬拉松","紐約馬拉松","0","0"
"0","扭抱","1","2630006","0","繞閃","	抱頭防守","上勾拳","0","0"
"0","為了防止被偷","1","2630007","0","為了壓低成本","為了提起幹勁","為了使腳部動作明顯","0","0"
"0","外道魚","1","2630008","0","狙外","目外","雜魚","0","0"
"0","弓懸","1","2630009","0","公懸","供懸","工懸","0","0"
"0","42.195公里","1","2630010","0","43.195公里","40.195公里","41.195公里","0","0"
"0","黃色","1","2630011","0","黑色","紅色","藍色","0","0"
"0","17階級","1","2630012","0","18階級","16階級","15階級","0","0"
"0","300分比賽","1","2630013","0","450分比賽","350分比賽","400分比賽","0","0"
"0","16支","1","2630014","0","20支","8支","12支","0","0"
"0","40mm","1","2630015","0","60mm","50mm","30mm","0","0"
"0","45cm","1","2630016","0","75cm","60cm","30cm","0","0"
"0","23.72公尺","1","2630017","0","38.72公尺","31.72公尺","15.72公尺","0","0"
"0","紅與白","1","2630019","0","白與黑","紅與黑","紅與藍","0","0"
"0","彰化縣","1","2630021","0","嘉義市","宜蘭縣","雲林縣","0","0"
"0","緊急紮營","1","2630022","0","安營紮寨","臨時居所","緊急避難","0","0"
"0","９人","1","2630025","0","７人","10人","８人","0","0"
"0","界外球","1","2630026","0","十二碼罰球","守門員開球","角球","0","0"
"0","橫綱","1","2630027","0","預備力士","觀眾","行事","0","0"
"0","Offshore","1","2630028","0","Outshore","Inshore","Onshore","0","0"
"0","收打","1","2630029","0","推打","拉打","回打","0","0"
"0","紅色","1","2630030","0","茶","黑色","白色","0","0"
"0","高低槓","1","2630031","0","平衡木","地板","跳馬","0","0"
"0","亂取","1","2630035","0","手取","掌舵","面取","0","0"
"0","10","1","2630037","0","7","8","9","0","0"
"0","10cm","1","2630038","0","70cm","50cm","30cm","0","0"
"0","20kg","1","2630040","0","３kg","10kg","５kg","0","0"
"0","籃球","1","2630043","0","游泳","手球","足球","0","0"
"0","４人","1","2630044","0","３人","５人","８人","0","0"
"0","墜球","1","2630045","0","曲球","推球","擲球","0","0"
"0","三壘","1","2630046","0","本壘","二壘","一壘","0","0"
"0","板頭","1","2630048","0","頂點","頂端","甲板","0","0"
"0","２場","1","2630049","0","５場","４場","３場","0","0"
"0","比球","1","2630051","0","猜拳","揮球","指球","0","0"
"0","Kiss Shot","1","2630052","0","Mass Shot","Pass Shot","Miss Shot","0","0"
"0","５分","1","2630053","0","10分","２分","１分","0","0"
"0","Low Blow","1","2630054","0","Leg Blow","Downward Blow","Under Low","0","0"
"0","堆石標","1","2630055","0","堆食標","堆十標","堆是標","0","0"
"0","機會","1","2630056","0","劣勢","優勢","威脅","0","0"
"0","橄欖球","1","2630058","0","籃球","排球","足球","0","0"
"0","空架雪車","1","2630059","0","有舵雪橇","冬季兩項","平底雪橇","0","0"
"0","C卡","1","2630060","0","D卡","B卡","A卡","0","0"
"0","Pocket","1","2630061","0","Baguette","Socket","Nugget","0","0"
"0","哥布林小兵","1","2631001","0","哥布林領主","哥布林大師","哥布林王者","0","0"
"0","海神法杖","1","2631002","0","激浪之拳","雷擊之槍","嵐擊之槍","0","0"
"0","昇龍擺尾球","1","2631003","0","昇龍羽翼","昇龍剪","昇龍觸身球","0","0"
"0","順子賽艇","1","2631004","0","沙灘棒球","沙灘搶旗","沙灘排球","0","0"
"0","七界霸王晦冥喝破之裝","1","2631005","0","七海霸者晦冥喝破之裝","大海帝王晦冥喝破之裝","七界究極晦冥喝破之裝","0","0"
