11347a95b5f356207aef3ae1ca98584b569dcf411ee14e5326d50332a1948a45,1614f92b4b46fcea2b74fa09e490480c798ba315f83ba9cc8bbdff877a3f97e9,50580523ad22421986e18f99d6f9af03d8583847092ceb068548a29b0d0091bf,4e38f869433aa3fa878ecded6569137339221b0efd42f4179d40ca0df04730b0,96a9aa2e6c4f5706e918b23bf70bbc05b81fc2daac60e181bca46c436e370caf,1a9af1e0e275fe0776857d5ad7f34706ac4b014fdd7fb7f9299470aedf729f85,31e29f48fd19c915e42d2a1ce6e23de8d6c89fdf5f95b931170e3420aff76048,88007b79e4c15c22137e4241c9143aa650431f99d8d7fc5ed7e51c79fc48f86b,8d8b36be59d79ab6d5f2e6b3f463aaaa153b681d65e8514c232b68ef6c785897,061ea75640330052b49c26f8facf7b3858ad178f622ffb863803d9c06abbac48,aa66f3e6835fa9cca64b7d80d9b99277206921c42ce05f10de571847ff2e483f,8b9045220faf11a788da682dab5671a28d5bb680d31c8bbe3349c5016e7a7271,a6cdab0b6479082817f74248d48603a5efe32faa6a5ad0893ecc82e7f31747aa,9b17e209a21e49cd5f90bf5d21bd811970b195e5b15f596493485e33ba5203ed,159b25b3e02eaf21d6cd0dc36cb2ea67c8ab49035dd33d889fb4520758caff85,f23d325ecd59fc554f50f180fe4dcae0322fad9f3fe2c57b33ee1e9b7ee3a201,68d9cfca7d5c5bd868df0aed34686d63b0f99e80c9f204a382776d337572915d,e2bf7bc870529d4d37baea3ed278c3fd49782119d97ffff8375b9839d6476115,cbe5354815ff5a9aa74fba4bcd000733c6c711f1b2bd6f53f2a7e99c7272de61,809184dda5c5c4acb97ee0261831b488ee456732071ba1045ab9dce8086564bc,dff647ca5732f4251c033857a01f3ad815c2e7091854eecbb96ab922f5fca5a0,af5ef82e7f84c5463f8368365d3898b5ec01e133b9cc2cc2ea648e502fe60944,920a70233ff74f67b5ea30a25043865751e13b30806216ce1f38aff499a70579,34ea75555309f79a3f3fc6464d861d568afbb105b44f6e562a657696170e3bd6,134aca6c825e2bb9b4d71ef2e7da546a2f43c50326e367740abb03be176414dd,7a47f9ec25af3142a87d38362c3801f27077f8bd074d46bae997a25dc2301865,a583cf6baf0435049a0ed191e5756a239030d18361ec57bc9bc185276e938770,8ef26f934854b8ac0e05c48892a5fac84082f4c23df4e91726b3cd8fd1fbf54a,01f963f313b6683f3756fb8e950dc7767c2bf43b3b5b660d356a692ee727d82e,18992698059535a50233c2341a41398bb588657d54aaec9a9a72ecc36486b0f3,564cbde5e12de517b7ef1e8446df234ec76c26ce1bfc708058a2e3998b149c42,a9ff74366f7c1e803fa82a12b24b333bfa09f40e8b182fafc08cb31fbd0a34f8,a8ff5e3d167a80c145ac1a6194dd453adf951669709bb26dcbc3a711cd36900f,e8fb7bfaae743d00869e0c138aeede1e36342a43f5b9eff55168400e16ea3da1,2f6a98845817265f0ca6710372a1ae1f28dd76bcc52914bdb4bccc57bcf963eb,5064e8d3075d42bf3b199ef7b2f861c4da5fb5cc623809135896341d5eda64ac,2a39ebb21bc9434937590133e0ed052a7e08b9e3b4c40ede7db1cc43fc538fe0,b84a716799817cd525a1bbaadc1be7d8addc5872ef5ce56bee43697f8370bbfd,5bed1e9cfe047b63b07ecd4e4de5181a0386894e1c69fabd163959be5726ff0c,1f062ffc398956f86e8adf2523014bbb3808d9302b2cbea307ab239f12f5b748,801a6edf539324be6938c5c4f6ecb880ed4f954415756e9d1b437f384d5e57ef,cbc2d0bf37a111005976a0d38656c1e7e1e17cc2b0d2a1cac10a21587e8caac8,f6e50750171c9d4610b26285bf18045c66176ffb5108f51413f9c6dc9b310156,95c1af5bf5f2fc01e5ba04ddf6e2f4de6681afe3f8eed3f30743522a278784ae
"0","10470103","1.3","1.2","401052791","10470101","0","1047","401052761","0","0","0","1.5","2","1047109","0","710111","10470102","401052801","1047108","1047106","3","401052781","2","1.2","2","0","2","0","1.4","10470104","0.06","1","169","0","1047107","0","0","0","1047110","401052771","10470105","0","1000000"
"0","10470103","1.8","1.6","401052841","10470101","0","1047","401052811","0","0","0","2","2","1047114","0","710111","10470102","401052851","1047113","1047111","4","401052831","4","1.6","3","0","4","0","1.9","10470104","0.06","1","170","0","1047112","0","0","0","1047115","401052821","10470105","0","1000000"
"0","10470103","2.4","2","401052841","10470101","0","1047","401052811","0","0","0","2.6","2","1047116","0","710111","10470102","401052851","1047116","1047116","-1","401052831","5","2","3","0","4","0","2.4","10470104","0.06","1","171","0","1047116","0","0","0","1047116","401052821","10470105","0","1000000"
"0","10480103","1.3","1.2","401053141","10480101","0","1048","401053111","0","0","0","1.5","1","1048104","0","710121","10480102","401053151","1048103","1048101","1","401053131","1","1.2","1","0","1","0","1.4","10480104","0.03","1","172","0","1048102","0","0","0","1048105","401053121","10480105","0","1000000"
"0","10480103","1.3","1.2","401053191","10480101","0","1048","401053161","0","0","0","1.5","2","1048109","0","710121","10480102","401053201","1048108","1048106","3","401053181","2","1.2","2","0","2","0","1.4","10480104","0.06","1","173","0","1048107","0","0","0","1048110","401053171","10480105","0","1000000"
"0","10480103","1.8","1.6","401053241","10480101","0","1048","401053211","0","0","0","2","2","1048114","0","710121","10480102","401053251","1048113","1048111","4","401053231","4","1.6","3","0","4","0","1.9","10480104","0.06","1","174","0","1048112","0","0","0","1048115","401053221","10480105","0","1000000"
"0","10480103","2.4","2","401053241","10480101","0","1048","401053211","0","0","0","2.6","2","1048116","0","710121","10480102","401053251","1048116","1048116","-1","401053231","5","2","3","0","4","0","2.4","10480104","0.06","1","175","0","1048116","0","0","0","1048116","401053221","10480105","0","1000000"
"0","10490103","1.3","1.2","401053541","10490101","0","1049","401053511","0","0","0","1.5","1","1049104","0","710011","10490102","401053551","1049103","1049101","1","401053531","1","1.2","1","0","1","0","1.4","10490104","0.03","1","176","0","1049102","0","0","0","1049105","401053521","10490105","0","1000000"
"0","10490103","1.3","1.2","401053591","10490101","0","1049","401053561","0","0","0","1.5","2","1049109","0","710011","10490102","401053601","1049108","1049106","3","401053581","2","1.2","2","0","2","0","1.4","10490104","0.06","1","177","0","1049107","0","0","0","1049110","401053571","10490105","0","1000000"
"0","10490103","1.8","1.6","401053641","10490101","0","1049","401053611","0","0","0","2","2","1049114","0","710011","10490102","401053651","1049113","1049111","4","401053631","4","1.6","3","0","4","0","1.9","10490104","0.06","1","178","0","1049112","0","0","0","1049115","401053621","10490105","0","1000000"
"0","10490103","2.4","2","401053641","10490101","0","1049","401053611","0","0","0","2.6","2","1049116","0","710011","10490102","401053651","1049116","1049116","-1","401053631","5","2","3","0","4","0","2.4","10490104","0.06","1","179","0","1049116","0","0","0","1049116","401053621","10490105","0","1000000"
"0","10500103","1.3","1.2","401053941","10500101","0","1050","401053911","0","0","0","1.5","1","1050104","0","710021","10500102","401053951","1050103","1050101","1","401053931","1","1.2","1","0","1","0","1.4","10500104","0.03","1","180","0","1050102","0","0","0","1050105","401053921","10500105","0","1000000"
"0","10500103","1.3","1.2","401053991","10500101","0","1050","401053961","0","0","0","1.5","2","1050109","0","710021","10500102","401054001","1050108","1050106","3","401053981","2","1.2","2","0","2","0","1.4","10500104","0.06","1","181","0","1050107","0","0","0","1050110","401053971","10500105","0","1000000"
"0","10500103","1.8","1.6","401054041","10500101","0","1050","401054011","0","0","0","2","2","1050114","0","710021","10500102","401054051","1050113","1050111","4","401054031","4","1.6","3","0","4","0","1.9","10500104","0.06","1","182","0","1050112","0","0","0","1050115","401054021","10500105","0","1000000"
"0","10500103","2.4","2","401054041","10500101","0","1050","401054011","0","0","0","2.6","2","1050116","0","710021","10500102","401054051","1050116","1050116","-1","401054031","5","2","3","0","4","0","2.4","10500104","0.06","1","183","0","1050116","0","0","0","1050116","401054021","10500105","0","1000000"
"0","10510103","1.3","1.2","401054341","10510101","0","1051","401054311","0","0","0","1.5","1","1051104","0","710031","10510102","401054351","1051103","1051101","1","401054331","1","1.2","1","0","1","0","1.4","10510104","0.03","1","184","0","1051102","0","0","0","1051105","401054321","10510105","0","1000000"
"0","10510103","1.3","1.2","401054391","10510101","0","1051","401054361","0","0","0","1.5","2","1051109","0","710031","10510102","401054401","1051108","1051106","3","401054381","2","1.2","2","0","2","0","1.4","10510104","0.06","1","185","0","1051107","0","0","0","1051110","401054371","10510105","0","1000000"
"0","10510103","1.8","1.6","401054441","10510101","0","1051","401054411","0","0","0","2","2","1051114","0","710031","10510102","401054451","1051113","1051111","4","401054431","4","1.6","3","0","4","0","1.9","10510104","0.06","1","186","0","1051112","0","0","0","1051115","401054421","10510105","0","1000000"
"0","10510103","2.4","2","401054441","10510101","0","1051","401054411","0","0","0","2.6","2","1051116","0","710031","10510102","401054451","1051116","1051116","-1","401054431","5","2","3","0","4","0","2.4","10510104","0.06","1","187","0","1051116","0","0","0","1051116","401054421","10510105","0","1000000"
"0","10520103","1.3","1.2","401054741","10520101","0","1052","401054711","0","0","0","1.5","1","1052104","0","710041","10520102","401054751","1052103","1052101","1","401054731","1","1.2","1","0","1","0","1.4","10520104","0.03","1","188","0","1052102","0","0","0","1052105","401054721","10520105","0","1000000"
"0","10520103","1.3","1.2","401054791","10520101","0","1052","401054761","0","0","0","1.5","2","1052109","0","710041","10520102","401054801","1052108","1052106","3","401054781","2","1.2","2","0","2","0","1.4","10520104","0.06","1","189","0","1052107","0","0","0","1052110","401054771","10520105","0","1000000"
"0","10520103","1.8","1.6","401054841","10520101","0","1052","401054811","0","0","0","2","2","1052114","0","710041","10520102","401054851","1052113","1052111","4","401054831","4","1.6","3","0","4","0","1.9","10520104","0.06","1","190","0","1052112","0","0","0","1052115","401054821","10520105","0","1000000"
"0","10520103","2.4","2","401054841","10520101","0","1052","401054811","0","0","0","2.6","2","1052116","0","710041","10520102","401054851","1052116","1052116","-1","401054831","5","2","3","0","4","0","2.4","10520104","0.06","1","191","0","1052116","0","0","0","1052116","401054821","10520105","0","1000000"
"0","10530103","1.3","1.2","401055141","10530101","0","1053","401055111","0","0","0","1.5","1","1053104","0","710051","10530102","401055151","1053103","1053101","1","401055131","1","1.2","1","0","1","0","1.4","10530104","0.03","1","192","0","1053102","0","0","0","1053105","401055121","10530105","0","1000000"
"0","10530103","1.3","1.2","401055191","10530101","0","1053","401055161","0","0","0","1.5","2","1053109","0","710051","10530102","401055201","1053108","1053106","3","401055181","2","1.2","2","0","2","0","1.4","10530104","0.06","1","193","0","1053107","0","0","0","1053110","401055171","10530105","0","1000000"
"0","10530103","1.8","1.6","401055241","10530101","0","1053","401055211","0","0","0","2","2","1053114","0","710051","10530102","401055251","1053113","1053111","4","401055231","4","1.6","3","0","4","0","1.9","10530104","0.06","1","194","0","1053112","0","0","0","1053115","401055221","10530105","0","1000000"
"0","10530103","2.4","2","401055241","10530101","0","1053","401055211","0","0","0","2.6","2","1053116","0","710051","10530102","401055251","1053116","1053116","-1","401055231","5","2","3","0","4","0","2.4","10530104","0.06","1","195","0","1053116","0","0","0","1053116","401055221","10530105","0","1000000"
"0","10540103","1.3","1.2","401055541","10540101","0","1054","401055511","0","0","0","1.5","1","1054104","0","710061","10540102","401055551","1054103","1054101","1","401055531","1","1.2","1","0","1","0","1.4","10540104","0.03","1","196","0","1054102","0","0","0","1054105","401055521","10540105","0","1000000"
"0","10540103","1.3","1.2","401055591","10540101","0","1054","401055561","0","0","0","1.5","2","1054109","0","710061","10540102","401055601","1054108","1054106","3","401055581","2","1.2","2","0","2","0","1.4","10540104","0.06","1","197","0","1054107","0","0","0","1054110","401055571","10540105","0","1000000"
"0","10540103","1.8","1.6","401055641","10540101","0","1054","401055611","0","0","0","2","2","1054114","0","710061","10540102","401055651","1054113","1054111","4","401055631","4","1.6","3","0","4","0","1.9","10540104","0.06","1","198","0","1054112","0","0","0","1054115","401055621","10540105","0","1000000"
"0","10540103","2.4","2","401055641","10540101","0","1054","401055611","0","0","0","2.6","2","1054116","0","710061","10540102","401055651","1054116","1054116","-1","401055631","5","2","3","0","4","0","2.4","10540104","0.06","1","199","0","1054116","0","0","0","1054116","401055621","10540105","0","1000000"
"0","10550103","1.3","1.2","401055941","10550101","0","1055","401055911","0","0","0","1.5","1","1055104","0","710071","10550102","401055951","1055103","1055101","1","401055931","1","1.2","1","0","1","0","1.4","10550104","0.03","1","200","0","1055102","0","0","0","1055105","401055921","10550105","0","1000000"
"0","10550103","1.3","1.2","401055991","10550101","0","1055","401055961","0","0","0","1.5","2","1055109","0","710071","10550102","401056001","1055108","1055106","3","401055981","2","1.2","2","0","2","0","1.4","10550104","0.06","1","201","0","1055107","0","0","0","1055110","401055971","10550105","0","1000000"
"0","10550103","1.8","1.6","401056041","10550101","0","1055","401056011","0","0","0","2","2","1055114","0","710071","10550102","401056051","1055113","1055111","4","401056031","4","1.6","3","0","4","0","1.9","10550104","0.06","1","202","0","1055112","0","0","0","1055115","401056021","10550105","0","1000000"
"0","10550103","2.4","2","401056041","10550101","0","1055","401056011","0","0","0","2.6","2","1055116","0","710071","10550102","401056051","1055116","1055116","-1","401056031","5","2","3","0","4","0","2.4","10550104","0.06","1","203","0","1055116","0","0","0","1055116","401056021","10550105","0","1000000"
"0","10560103","1.3","1.2","401056341","10560101","0","1056","401056311","0","0","0","1.5","1","1056104","0","710081","10560102","401056351","1056103","1056101","1","401056331","1","1.2","1","0","1","0","1.4","10560104","0.03","1","204","0","1056102","0","0","0","1056105","401056321","10560105","0","1000000"
"0","10560103","1.3","1.2","401056391","10560101","0","1056","401056361","0","0","0","1.5","2","1056109","0","710081","10560102","401056401","1056108","1056106","3","401056381","2","1.2","2","0","2","0","1.4","10560104","0.06","1","205","0","1056107","0","0","0","1056110","401056371","10560105","0","1000000"
"0","10560103","1.8","1.6","401056441","10560101","0","1056","401056411","0","0","0","2","2","1056114","0","710081","10560102","401056451","1056113","1056111","4","401056431","4","1.6","3","0","4","0","1.9","10560104","0.06","1","206","0","1056112","0","0","0","1056115","401056421","10560105","0","1000000"
"0","10560103","2.4","2","401056441","10560101","0","1056","401056411","0","0","0","2.6","2","1056116","0","710081","10560102","401056451","1056116","1056116","-1","401056431","5","2","3","0","4","0","2.4","10560104","0.06","1","207","0","1056116","0","0","0","1056116","401056421","10560105","0","1000000"
"0","10570103","1.3","1.2","401056741","10570101","0","1057","401056711","0","0","0","1.5","1","1057104","0","710091","10570102","401056751","1057103","1057101","1","401056731","1","1.2","1","0","1","0","1.4","10570104","0.03","1","208","0","1057102","0","0","0","1057105","401056721","10570105","0","1000000"
"0","10570103","1.3","1.2","401056791","10570101","0","1057","401056761","0","0","0","1.5","2","1057109","0","710091","10570102","401056801","1057108","1057106","3","401056781","2","1.2","2","0","2","0","1.4","10570104","0.06","1","209","0","1057107","0","0","0","1057110","401056771","10570105","0","1000000"
"0","10570103","1.8","1.6","401056841","10570101","0","1057","401056811","0","0","0","2","2","1057114","0","710091","10570102","401056851","1057113","1057111","4","401056831","4","1.6","3","0","4","0","1.9","10570104","0.06","1","210","0","1057112","0","0","0","1057115","401056821","10570105","0","1000000"
"0","10570103","2.4","2","401056841","10570101","0","1057","401056811","0","0","0","2.6","2","1057116","0","710091","10570102","401056851","1057116","1057116","-1","401056831","5","2","3","0","4","0","2.4","10570104","0.06","1","211","0","1057116","0","0","0","1057116","401056821","10570105","0","1000000"
"0","10580103","1.3","1.2","401057141","10580101","0","1058","401057111","0","0","0","1.5","1","1058104","0","710101","10580102","401057151","1058103","1058101","1","401057131","1","1.2","1","0","1","0","1.4","10580104","0.03","1","212","0","1058102","0","0","0","1058105","401057121","10580105","0","1000000"
"0","10580103","1.3","1.2","401057191","10580101","0","1058","401057161","0","0","0","1.5","2","1058109","0","710101","10580102","401057201","1058108","1058106","3","401057181","2","1.2","2","0","2","0","1.4","10580104","0.06","1","213","0","1058107","0","0","0","1058110","401057171","10580105","0","1000000"
"0","10580103","1.8","1.6","401057241","10580101","0","1058","401057211","0","0","0","2","2","1058114","0","710101","10580102","401057251","1058113","1058111","4","401057231","4","1.6","3","0","4","0","1.9","10580104","0.06","1","214","0","1058112","0","0","0","1058115","401057221","10580105","0","1000000"
"0","10580103","2.4","2","401057241","10580101","0","1058","401057211","0","0","0","2.6","2","1058116","0","710101","10580102","401057251","1058116","1058116","-1","401057231","5","2","3","0","4","0","2.4","10580104","0.06","1","215","0","1058116","0","0","0","1058116","401057221","10580105","0","1000000"
"0","10590103","1.3","1.2","401057541","10590101","0","1059","401057511","0","0","0","1.5","1","1059104","0","710111","10590102","401057551","1059103","1059101","1","401057531","1","1.2","1","0","1","0","1.4","10590104","0.03","1","216","0","1059102","0","0","0","1059105","401057521","10590105","0","1000000"
"0","10590103","1.3","1.2","401057591","10590101","0","1059","401057561","0","0","0","1.5","2","1059109","0","710111","10590102","401057601","1059108","1059106","3","401057581","2","1.2","2","0","2","0","1.4","10590104","0.06","1","217","0","1059107","0","0","0","1059110","401057571","10590105","0","1000000"
"0","10590103","1.8","1.6","401057641","10590101","0","1059","401057611","0","0","0","2","2","1059114","0","710111","10590102","401057651","1059113","1059111","4","401057631","4","1.6","3","0","4","0","1.9","10590104","0.06","1","218","0","1059112","0","0","0","1059115","401057621","10590105","0","1000000"
"0","10590103","2.4","2","401057641","10590101","0","1059","401057611","0","0","0","2.6","2","1059116","0","710111","10590102","401057651","1059116","1059116","-1","401057631","5","2","3","0","4","0","2.4","10590104","0.06","1","219","0","1059116","0","0","0","1059116","401057621","10590105","0","1000000"
"0","10600103","1.3","1.2","401057941","10600101","0","1060","401057911","0","0","0","1.5","1","1060104","0","710121","10600102","401057951","1060103","1060101","1","401057931","1","1.2","1","0","1","0","1.4","10600104","0.03","1","220","0","1060102","0","0","0","1060105","401057921","10600105","0","1000000"
"0","10600103","1.3","1.2","401057991","10600101","0","1060","401057961","0","0","0","1.5","2","1060109","0","710121","10600102","401058001","1060108","1060106","3","401057981","2","1.2","2","0","2","0","1.4","10600104","0.06","1","221","0","1060107","0","0","0","1060110","401057971","10600105","0","1000000"
"0","10600103","1.8","1.6","401058041","10600101","0","1060","401058011","0","0","0","2","2","1060114","0","710121","10600102","401058051","1060113","1060111","4","401058031","4","1.6","3","0","4","0","1.9","10600104","0.06","1","222","0","1060112","0","0","0","1060115","401058021","10600105","0","1000000"
"0","10600103","2.4","2","401058041","10600101","0","1060","401058011","0","0","0","2.6","2","1060116","0","710121","10600102","401058051","1060116","1060116","-1","401058031","5","2","3","0","4","0","2.4","10600104","0.06","1","223","0","1060116","0","0","0","1060116","401058021","10600105","0","1000000"
"0","10610103","1.3","1.2","401058341","10610101","0","1061","401058311","0","0","0","1.5","1","1061104","0","710011","10610102","401058351","1061103","1061101","1","401058331","1","1.2","1","0","1","0","1.4","10610104","0.03","1","224","0","1061102","0","0","0","1061105","401058321","10610105","0","1000000"
"0","10610103","1.3","1.2","401058391","10610101","0","1061","401058361","0","0","0","1.5","2","1061109","0","710011","10610102","401058401","1061108","1061106","3","401058381","2","1.2","2","0","2","0","1.4","10610104","0.06","1","225","0","1061107","0","0","0","1061110","401058371","10610105","0","1000000"
"0","10610103","1.8","1.6","401058441","10610101","0","1061","401058411","0","0","0","2","2","1061114","0","710011","10610102","401058451","1061113","1061111","4","401058431","4","1.6","3","0","4","0","1.9","10610104","0.06","1","226","0","1061112","0","0","0","1061115","401058421","10610105","0","1000000"
"0","10610103","2.4","2","401058441","10610101","0","1061","401058411","0","0","0","2.6","2","1061116","0","710011","10610102","401058451","1061116","1061116","-1","401058431","5","2","3","0","4","0","2.4","10610104","0.06","1","227","0","1061116","0","0","0","1061116","401058421","10610105","0","1000000"
"0","10630103","1.3","1.2","401058691","10630101","0","1063","401058661","0","0","0","1.5","1","1063104","0","710021","10630102","401058701","1063103","1063101","1","401058681","1","1.2","1","0","1","0","1.4","10630104","0.03","1","228","0","1063102","0","0","0","1063105","401058671","10630105","0","1000000"
"0","10630103","1.3","1.2","401058741","10630101","0","1063","401058711","0","0","0","1.5","2","1063109","0","710021","10630102","401058751","1063108","1063106","3","401058731","2","1.2","2","0","2","0","1.4","10630104","0.06","1","229","0","1063107","0","0","0","1063110","401058721","10630105","0","1000000"
"0","10630103","1.8","1.6","401058791","10630101","0","1063","401058761","0","0","0","2","2","1063114","0","710021","10630102","401058801","1063113","1063111","4","401058781","4","1.6","3","0","4","0","1.9","10630104","0.06","1","230","0","1063112","0","0","0","1063115","401058771","10630105","0","1000000"
"0","10630103","2.4","2","401058791","10630101","0","1063","401058761","0","0","0","2.6","2","1063116","0","710021","10630102","401058801","1063116","1063116","-1","401058781","5","2","3","0","4","0","2.4","10630104","0.06","1","231","0","1063116","0","0","0","1063116","401058771","10630105","0","1000000"
"0","10640103","1.3","1.2","401059041","10640101","0","1064","401059011","0","0","0","1.5","1","1064104","0","710031","10640102","401059051","1064103","1064101","1","401059031","1","1.2","1","0","1","0","1.4","10640104","0.03","1","232","0","1064102","0","0","0","1064105","401059021","10640105","0","1000000"
"0","10640103","1.3","1.2","401059091","10640101","0","1064","401059061","0","0","0","1.5","2","1064109","0","710031","10640102","401059101","1064108","1064106","3","401059081","2","1.2","2","0","2","0","1.4","10640104","0.06","1","233","0","1064107","0","0","0","1064110","401059071","10640105","0","1000000"
"0","10640103","1.8","1.6","401059141","10640101","0","1064","401059111","0","0","0","2","2","1064114","0","710031","10640102","401059151","1064113","1064111","4","401059131","4","1.6","3","0","4","0","1.9","10640104","0.06","1","234","0","1064112","0","0","0","1064115","401059121","10640105","0","1000000"
"0","10640103","2.4","2","401059141","10640101","0","1064","401059111","0","0","0","2.6","2","1064116","0","710031","10640102","401059151","1064116","1064116","-1","401059131","5","2","3","0","4","0","2.4","10640104","0.06","1","235","0","1064116","0","0","0","1064116","401059121","10640105","0","1000000"
"0","10650103","1.3","1.2","401059391","10650101","0","1065","401059361","0","0","0","1.5","1","1065104","0","710041","10650102","401059401","1065103","1065101","1","401059381","1","1.2","1","0","1","0","1.4","10650104","0.03","1","236","0","1065102","0","0","0","1065105","401059371","10650105","0","1000000"
"0","10650103","1.3","1.2","401059441","10650101","0","1065","401059411","0","0","0","1.5","2","1065109","0","710041","10650102","401059451","1065108","1065106","3","401059431","2","1.2","2","0","2","0","1.4","10650104","0.06","1","237","0","1065107","0","0","0","1065110","401059421","10650105","0","1000000"
"0","10650103","1.8","1.6","401059491","10650101","0","1065","401059461","0","0","0","2","2","1065114","0","710041","10650102","401059501","1065113","1065111","4","401059481","4","1.6","3","0","4","0","1.9","10650104","0.06","1","238","0","1065112","0","0","0","1065115","401059471","10650105","0","1000000"
"0","10650103","2.4","2","401059491","10650101","0","1065","401059461","0","0","0","2.6","2","1065116","0","710041","10650102","401059501","1065116","1065116","-1","401059481","5","2","3","0","4","0","2.4","10650104","0.06","1","239","0","1065116","0","0","0","1065116","401059471","10650105","0","1000000"
"0","10660103","1.3","1.2","401059741","10660101","0","1066","401059711","0","0","0","1.5","1","1066104","0","710051","10660102","401059751","1066103","1066101","1","401059731","1","1.2","1","0","1","0","1.4","10660104","0.03","1","240","0","1066102","0","0","0","1066105","401059721","10660105","0","1000000"
"0","10660103","1.3","1.2","401059791","10660101","0","1066","401059761","0","0","0","1.5","2","1066109","0","710051","10660102","401059801","1066108","1066106","3","401059781","2","1.2","2","0","2","0","1.4","10660104","0.06","1","241","0","1066107","0","0","0","1066110","401059771","10660105","0","1000000"
"0","10660103","1.8","1.6","401059841","10660101","0","1066","401059811","0","0","0","2","2","1066114","0","710051","10660102","401059851","1066113","1066111","4","401059831","4","1.6","3","0","4","0","1.9","10660104","0.06","1","242","0","1066112","0","0","0","1066115","401059821","10660105","0","1000000"
"0","10660103","2.4","2","401059841","10660101","0","1066","401059811","0","0","0","2.6","2","1066116","0","710051","10660102","401059851","1066116","1066116","-1","401059831","5","2","3","0","4","0","2.4","10660104","0.06","1","243","0","1066116","0","0","0","1066116","401059821","10660105","0","1000000"
"0","10670103","1.3","1.2","401060091","10670101","0","1067","401060061","0","0","0","1.5","1","1067104","0","710061","10670102","401060101","1067103","1067101","1","401060081","1","1.2","1","0","1","0","1.4","10670104","0.03","1","244","0","1067102","0","0","0","1067105","401060071","10670105","0","1000000"
"0","10670103","1.3","1.2","401060141","10670101","0","1067","401060111","0","0","0","1.5","2","1067109","0","710061","10670102","401060151","1067108","1067106","3","401060131","2","1.2","2","0","2","0","1.4","10670104","0.06","1","245","0","1067107","0","0","0","1067110","401060121","10670105","0","1000000"
"0","10670103","1.8","1.6","401060191","10670101","0","1067","401060161","0","0","0","2","2","1067114","0","710061","10670102","401060201","1067113","1067111","4","401060181","4","1.6","3","0","4","0","1.9","10670104","0.06","1","246","0","1067112","0","0","0","1067115","401060171","10670105","0","1000000"
"0","10670103","2.4","2","401060191","10670101","0","1067","401060161","0","0","0","2.6","2","1067116","0","710061","10670102","401060201","1067116","1067116","-1","401060181","5","2","3","0","4","0","2.4","10670104","0.06","1","247","0","1067116","0","0","0","1067116","401060171","10670105","0","1000000"
"0","10680103","1.3","1.2","401060441","10680101","0","1068","401060411","0","0","0","1.5","1","1068104","0","710071","10680102","401060451","1068103","1068101","1","401060431","1","1.2","1","0","1","0","1.4","10680104","0.03","1","248","0","1068102","0","0","0","1068105","401060421","10680105","0","1000000"
"0","10680103","1.3","1.2","401060491","10680101","0","1068","401060461","0","0","0","1.5","2","1068109","0","710071","10680102","401060501","1068108","1068106","3","401060481","2","1.2","2","0","2","0","1.4","10680104","0.06","1","249","0","1068107","0","0","0","1068110","401060471","10680105","0","1000000"
"0","10680103","1.8","1.6","401060541","10680101","0","1068","401060511","0","0","0","2","2","1068114","0","710071","10680102","401060551","1068113","1068111","4","401060531","4","1.6","3","0","4","0","1.9","10680104","0.06","1","250","0","1068112","0","0","0","1068115","401060521","10680105","0","1000000"
"0","10680103","2.4","2","401060541","10680101","0","1068","401060511","0","0","0","2.6","2","1068116","0","710071","10680102","401060551","1068116","1068116","-1","401060531","5","2","3","0","4","0","2.4","10680104","0.06","1","251","0","1068116","0","0","0","1068116","401060521","10680105","0","1000000"
"0","10690103","1.3","1.2","401060791","10690101","0","1069","401060761","0","0","0","1.5","1","1069104","0","710081","10690102","401060801","1069103","1069101","1","401060781","1","1.2","1","0","1","0","1.4","10690104","0.03","1","252","0","1069102","0","0","0","1069105","401060771","10690105","0","1000000"
"0","10690103","1.3","1.2","401060841","10690101","0","1069","401060811","0","0","0","1.5","2","1069109","0","710081","10690102","401060851","1069108","1069106","3","401060831","2","1.2","2","0","2","0","1.4","10690104","0.06","1","253","0","1069107","0","0","0","1069110","401060821","10690105","0","1000000"
"0","10690103","1.8","1.6","401060891","10690101","0","1069","401060861","0","0","0","2","2","1069114","0","710081","10690102","401060901","1069113","1069111","4","401060881","4","1.6","3","0","4","0","1.9","10690104","0.06","1","254","0","1069112","0","0","0","1069115","401060871","10690105","0","1000000"
"0","10690103","2.4","2","401060891","10690101","0","1069","401060861","0","0","0","2.6","2","1069116","0","710081","10690102","401060901","1069116","1069116","-1","401060881","5","2","3","0","4","0","2.4","10690104","0.06","1","255","0","1069116","0","0","0","1069116","401060871","10690105","0","1000000"
"0","10700103","1.3","1.2","401061141","10700101","0","1070","401061111","0","0","0","1.5","1","1070104","0","710091","10700102","401061151","1070103","1070101","1","401061131","1","1.2","1","0","1","0","1.4","10700104","0.03","1","256","0","1070102","0","0","0","1070105","401061121","10700105","0","1000000"
"0","10700103","1.3","1.2","401061191","10700101","0","1070","401061161","0","0","0","1.5","2","1070109","0","710091","10700102","401061201","1070108","1070106","3","401061181","2","1.2","2","0","2","0","1.4","10700104","0.06","1","257","0","1070107","0","0","0","1070110","401061171","10700105","0","1000000"
"0","10700103","1.8","1.6","401061241","10700101","0","1070","401061211","0","0","0","2","2","1070114","0","710091","10700102","401061251","1070113","1070111","4","401061231","4","1.6","3","0","4","0","1.9","10700104","0.06","1","258","0","1070112","0","0","0","1070115","401061221","10700105","0","1000000"
