a1a4cf2abe28b1b74e1db7b3829ea3652a7b843d5ec750e555ce95842d9b77c4,713d9a209ca3f3d6082b7908436aceb90670aa4dcc33c7d84a714aa175bfc04f,f510fce4e182f843acd5c463a43d463bb8e52156f463fc7ed56bf475c8120996,540a9c928a2ca315d148ae046ce56c989ccf17f5422fa7deac98d66706d25155,cfde0cb16c520325c75c9a4dcab3cea2a5f88efcf401f26259e58c1f3b7360b7,b9ef8ccc3050bea6d66544225c63b7f40d05bc62070f10473963c3e6e0af1b6a,26185802740ad7ba83d306819a327de360f53430601e7c7a27658f66c507009f,b37eb82d66a9dbc32c1a0612f2af187d24b346341343cc4b6acdabdc7ae340e1,34d0e0b2cced56862cca55b911c305b3cb04d3436421f2be18a8936126277815,aed408370ee186d06af45a7ba5196bae0055b02081e93ac2de6450ffab758031,a547593742a2f2bcd305742c0cc4aca298f6635066f931398a0a5db29238d82c,74df77c569054baaf41726fcccac5e8d5e9a7e399c2b7c653f0a3029014c0df2,deaa5ec396772910fe275103d2acb5b3c2696f13d2bbd46271fbb1909e4833bd,4cabce08ed28dce4a5021b97496649bd848779cca7d4a3586a7d60c572e5eb16,9df51822740dc8c44ced24622c42405ec35fd1ad68f5b86e562d40d1f3cbe739,bed6fc5b09a2af2b3316d2ea56f5252c3f453e33790bc21c18eafad297a23f8d
"50","0","1","1","0","201","10132","0","0","2024/04/01 16:00:00","2024/04/15 15:59:59","蘭德索爾 鬧區","10132101","0","bgm_MC091","bgm_MC091"
"0","0","0","1","0","201","10132","0","0","2024/04/01 16:00:00","2024/04/15 15:59:59","蘭德索爾 鬧區","10132201","0","bgm_MC091","bgm_MC091"
"110","0","1","1","0","201","10133","0","0","2024/04/16 16:00:00","2024/04/23 15:59:59","蘭德索爾 鬧區","10133101","11","bgm_M638","bgm_M638"
"0","0","0","1","0","201","10133","0","0","2024/04/16 16:00:00","2024/04/23 15:59:59","蘭德索爾 鬧區","10133201","0","bgm_M638","bgm_M638"
"0","0","1","1","0","201","10134","0","0","2024/05/01 16:00:00","2024/05/15 15:59:59","精靈之森周圍","10134101","0","bgm_MC099","bgm_MC099"
"0","0","2","1","0","201","10134","0","0","2024/05/01 16:00:00","2024/05/15 15:59:59","王都蘭德索爾的除夕","10134102","0","bgm_MC099","bgm_MC099"
"0","0","0","1","0","201","10134","0","0","2024/05/01 16:00:00","2024/05/15 15:59:59","王都蘭德索爾的除夕","10134201","0","bgm_MC099","bgm_MC099"
"45","0","1","1","0","201","10135","0","0","2024/05/17 16:00:00","2024/05/24 15:59:59","大江戶町","10135101","0","bgm_M647","bgm_M647"
"0","0","0","1","0","201","10135","0","0","2024/05/17 16:00:00","2024/05/24 15:59:59","大江戶町","10135201","0","bgm_M647","bgm_M647"
"85","0","1","1","0","201","10136","0","0","2024/06/01 16:00:00","2024/06/27 15:59:59","被染紅的蘭德索爾","10136101","0","bgm_MC110","bgm_MC110_02"
"0","0","1","1","0","201","10136","0","0","2024/06/01 16:00:00","2024/06/27 15:59:59","被染紅的蘭德索爾","10136201","0","bgm_MC110","bgm_MC110_02"
"85","0","1","1","0","201","10137","0","0","2024/06/08 16:00:00","2024/06/27 15:59:59","前往漆黑薔薇綻放之處","10137101","0","bgm_MC111","bgm_MC111"
"0","0","0","1","0","201","10137","0","0","2024/06/08 16:00:00","2024/06/27 15:59:59","前往漆黑薔薇綻放之處","10137201","0","bgm_MC111","bgm_MC111"
"85","0","1","1","0","201","10138","0","0","2024/06/10 16:00:00","2024/06/23 15:59:59","王都蘭德索爾 女神祭典","10138101","0","bgm_M659","bgm_M659"
"0","0","1","1","0","201","10138","0","0","2024/06/10 16:00:00","2024/06/23 15:59:59","王都蘭德索爾 女神祭典","10138201","0","bgm_M659","bgm_M659"
"0","0","1","1","0","201","10139","0","0","2024/06/15 16:00:00","2024/06/23 15:59:59","王都蘭德索爾 女神祭典","10139101","0","bgm_M660","bgm_M660"
"0","0","2","1","0","201","10139","0","0","2024/06/15 16:00:00","2024/06/23 15:59:59","前往漆黑薔薇綻放之處","10139102","0","bgm_M660","bgm_M660"
"0","0","0","1","0","201","10139","0","0","2024/06/15 16:00:00","2024/06/23 15:59:59","前往漆黑薔薇綻放之處","10139201","0","bgm_M660","bgm_M660"
"0","0","1","1","0","201","10140","0","0","2024/07/01 16:00:00","2024/07/15 15:59:59","泰美斯銀嶺","10140101","0","bgm_MC124","bgm_MC124"
"0","0","2","1","0","201","10140","0","0","2024/07/01 16:00:00","2024/07/15 15:59:59","聖德蕾莎女子學院","10140102","0","bgm_MC124","bgm_MC124"
"0","0","0","1","0","201","10140","0","0","2024/07/01 16:00:00","2024/07/15 15:59:59","聖德蕾莎女子學院","10140201","0","bgm_MC124","bgm_MC124"
"108","0","1","1","0","201","10141","0","0","2024/07/18 16:00:00","2024/07/25 15:59:59","蘭德索爾 市中心","10141101","0","bgm_M668","bgm_M668"
"0","0","1","1","0","201","10141","0","0","2024/07/18 16:00:00","2024/07/25 15:59:59","蘭德索爾 市中心","10141201","0","bgm_M668","bgm_M668"
"50","0","1","1","0","201","10142","0","0","2024/08/01 16:00:00","2024/08/15 15:59:59","訓練營地","10142101","0","bgm_MC136","bgm_MC136"
"0","0","0","1","0","201","10142","0","0","2024/08/01 16:00:00","2024/08/15 15:59:59","訓練營地","10142201","0","bgm_MC136","bgm_MC136"
"128","0","1","1","0","201","10143","0","0","2024/08/18 16:00:00","2024/08/25 15:59:59","遊俠集訓所周圍","10143101","0","bgm_MC017","bgm_MC017"
"0","0","0","1","0","201","10143","0","0","2024/08/18 16:00:00","2024/08/25 15:59:59","遊俠集訓所周圍","10143201","0","bgm_MC017","bgm_MC017"
"50","0","1","1","0","201","10144","0","0","2024/09/01 16:00:00","2024/09/15 15:59:59","芙菈瓦村周圍","10144101","0","bgm_MC143","bgm_MC143"
"0","0","0","1","0","201","10144","0","0","2024/09/01 16:00:00","2024/09/15 15:59:59","芙菈瓦村周圍","10144201","0","bgm_MC143","bgm_MC143"
"0","0","1","1","0","201","10145","0","0","2024/09/18 16:00:00","2024/09/25 15:59:59","跳蚤市場會場","10145101","0","bgm_MC026","bgm_MC026"
"110","0","2","1","0","201","10145","0","0","2024/09/18 16:00:00","2024/09/25 15:59:59","智慧森林周圍","10145102","0","bgm_MC026","bgm_MC026"
"0","0","0","1","0","201","10145","0","0","2024/09/18 16:00:00","2024/09/25 15:59:59","智慧森林周圍","10145201","0","bgm_MC026","bgm_MC026"
"0","0","1","1","0","201","10146","64","0","2024/10/01 16:00:00","2024/10/15 15:59:59","大夢想樂園","10146101","0","bgm_MC147","bgm_MC147_03"
"0","0","0","1","0","201","10146","0","0","2024/10/01 16:00:00","2024/10/15 15:59:59","大夢想樂園","10146201","0","bgm_MC147","bgm_MC147_03"
"45","0","1","1","0","201","10147","0","0","2024/10/18 16:00:00","2024/10/25 15:59:59","魔族的城鎮","10147101","0","bgm_MC036","bgm_MC036"
"0","0","0","1","0","201","10147","0","0","2024/10/18 16:00:00","2024/10/25 15:59:59","魔族的城鎮","10147201","0","bgm_MC036","bgm_MC036"
"0","0","0","1","0","201","10148","0","0","2024/11/01 16:00:00","2024/11/15 15:59:59","Let's Go！做好事社團！","10148101","0","bgm_MC156","bgm_MC156"
"0","0","0","1","0","201","10148","0","0","2024/11/01 16:00:00","2024/11/15 15:59:59","Let's Go！做好事社團！","10148201","0","bgm_MC156","bgm_MC156"
"0","0","1","1","0","201","10149","0","0","2024/11/18 16:00:00","2024/11/25 15:59:59","蘭德索爾近郊","10149101","0","bgm_MC046","bgm_MC046"
"110","0","2","1","0","201","10149","0","0","2024/11/18 16:00:00","2024/11/25 15:59:59","夏日的大間","10149102","0","bgm_MC046","bgm_MC046"
"0","0","1","1","0","201","10149","0","0","2024/11/18 16:00:00","2024/11/25 15:59:59","夏日的大間","10149201","0","bgm_MC046","bgm_MC046"
"50","0","1","1","0","201","10150","0","0","2024/12/01 16:00:00","2024/12/15 15:59:59","水都蘭德索爾","10150101","0","bgm_MC162","bgm_MC162_02"
"0","0","0","1","0","201","10150","0","0","2024/12/01 16:00:00","2024/12/15 15:59:59","水都蘭德索爾","10150201","0","bgm_MC162","bgm_MC162_02"
"0","0","1","1","0","201","10151","0","0","2024/12/18 16:00:00","2024/12/25 15:59:59","薇‧蘭德索爾","10151101","0","bgm_MC056","bgm_MC056"
"110","0","2","1","0","201","10151","0","0","2024/12/18 16:00:00","2024/12/25 15:59:59","薇‧蘭德索爾","10151102","0","bgm_MC056","bgm_MC056"
"0","0","0","1","0","201","10151","0","0","2024/12/18 16:00:00","2024/12/25 15:59:59","薇‧蘭德索爾","10151201","0","bgm_MC056","bgm_MC056"
"50","0","1","1","0","201","10152","0","0","2025/01/01 16:00:00","2025/01/25 15:59:59","異世界夏日佳期","10152101","0","bgm_MC172","bgm_MC172"
"0","0","0","1","0","201","10152","0","0","2025/01/01 16:00:00","2025/01/25 15:59:59","異世界夏日佳期","10152201","0","bgm_MC172","bgm_MC172"
"70","0","1","1","0","201","10153","0","0","2025/01/16 16:00:00","2025/01/25 15:59:59","蘭德索爾近郊","10153101","0","bgm_M228","bgm_M228"
"0","0","2","1","0","201","10153","0","0","2025/01/16 16:00:00","2025/01/25 15:59:59","郊外的村莊","10153102","0","bgm_M228","bgm_M228"
"0","0","1","1","0","201","10153","0","0","2025/01/16 16:00:00","2025/01/25 15:59:59","郊外的村莊","10153201","0","bgm_M228","bgm_M228"
"70","0","1","1","0","201","10154","0","0","2025/02/01 16:00:00","2025/02/15 15:59:59","一日店長的軌跡","10154101","0","bgm_MC186","bgm_MC186"
"0","0","0","1","0","201","10154","0","0","2025/02/01 16:00:00","2025/02/15 15:59:59","一日店長的軌跡","10154201","0","bgm_MC186","bgm_MC186"
"128","0","1","1","0","201","10155","0","0","2025/02/18 16:00:00","2025/02/25 15:59:59","安布羅斯魔法學園","10155101","0","bgm_MC063","bgm_MC063"
"0","0","0","1","0","201","10155","0","0","2025/02/18 16:00:00","2025/02/25 15:59:59","安布羅斯魔法學園","10155201","0","bgm_MC063","bgm_MC063"
"50","0","1","1","0","201","10156","0","0","2025/03/01 16:00:00","2025/03/15 15:59:59","炎國的死亡之路","10156101","0","bgm_MC194","bgm_MC194"
"0","0","0","0","0","201","10156","0","0","2025/03/01 16:00:00","2025/03/15 15:59:59","炎國的死亡之路","10156201","0","bgm_MC194","bgm_MC194"
"128","0","1","1","0","201","10157","0","0","2025/03/18 16:00:00","2025/03/25 15:59:59","沙漠之國　薩拉薩利亞周圍","10157101","0","bgm_MC075","bgm_MC075"
"0","0","0","1","0","201","10157","0","0","2025/03/18 16:00:00","2025/03/25 15:59:59","沙漠之國　薩拉薩利亞周圍","10157201","0","bgm_MC075","bgm_MC075"
"0","0","1","1","0","201","10158","0","0","2025/04/01 16:00:00","2025/04/15 15:59:59","失去愛的蘭德索爾","10158101","0","bgm_MC213","bgm_MC213"
"0","0","2","1","0","201","10158","0","0","2025/04/01 16:00:00","2025/04/15 15:59:59","失去愛的蘭德索爾","10158102","0","bgm_MC213","bgm_MC213"
"0","0","0","1","0","201","10158","0","0","2025/04/01 16:00:00","2025/04/15 15:59:59","失去愛的蘭德索爾","10158201","0","bgm_MC213","bgm_MC213"
"0","0","1","1","0","201","10159","0","0","2025/04/18 16:00:00","2025/04/25 15:59:59","王城蘭德索爾","10159101","0","bgm_MC082","bgm_MC082"
"0","0","0","1","0","201","10159","0","0","2025/04/18 16:00:00","2025/04/25 15:59:59","王城蘭德索爾","10159201","0","bgm_MC082","bgm_MC082"
"0","0","1","1","0","201","10160","0","0","2025/05/01 16:00:00","2025/05/15 15:59:59","迎春吉歐‧格黑納","10160101","0","bgm_MC215B","bgm_MC215B"
"0","0","2","1","0","201","10160","0","0","2025/05/01 16:00:00","2025/05/15 15:59:59","迎春蘭德索爾","10160102","0","bgm_MC215B","bgm_MC215B"
"0","0","0","1","0","201","10160","0","0","2025/05/01 16:00:00","2025/05/15 15:59:59","迎春蘭德索爾","10160201","0","bgm_MC215B","bgm_MC215B"
"50","0","1","1","0","201","10161","0","0","2025/05/18 16:00:00","2025/05/25 15:59:59","蘭德索爾 鬧區","10161101","0","bgm_MC091","bgm_MC091"
"0","0","0","1","0","201","10161","0","0","2025/05/18 16:00:00","2025/05/25 15:59:59","蘭德索爾 鬧區","10161201","0","bgm_MC091","bgm_MC091"
"0","0","1","1","0","201","10163","0","0","2025/06/18 16:00:00","2025/06/25 15:59:59","精靈之森周圍","10163101","0","bgm_MC099","bgm_MC099"
"0","0","2","1","0","201","10163","0","0","2025/06/18 16:00:00","2025/06/25 15:59:59","王都蘭德索爾的除夕","10163102","0","bgm_MC099","bgm_MC099"
"0","0","0","1","0","201","10163","0","0","2025/06/18 16:00:00","2025/06/25 15:59:59","王都蘭德索爾的除夕","10163201","0","bgm_MC099","bgm_MC099"
"85","0","1","1","0","201","10164","0","0","2025/07/12 16:00:00","2025/07/25 15:59:59","被染紅的蘭德索爾","10164101","0","bgm_MC110","bgm_MC110_02"
"0","0","1","1","0","201","10164","0","0","2025/07/12 16:00:00","2025/07/25 15:59:59","被染紅的蘭德索爾","10164201","0","bgm_MC110","bgm_MC110_02"
"85","0","1","1","0","201","10165","0","0","2025/07/17 16:00:00","2025/07/25 15:59:59","前往漆黑薔薇綻放之處","10165101","0","bgm_MC111","bgm_MC111"
"0","0","0","1","0","201","10165","0","0","2025/07/17 16:00:00","2025/07/25 15:59:59","前往漆黑薔薇綻放之處","10165201","0","bgm_MC111","bgm_MC111"
"0","0","1","1","0","201","10166","0","0","2025/08/18 16:00:00","2025/08/25 15:59:59","泰美斯銀嶺","10166101","0","bgm_MC124","bgm_MC124"
"0","0","2","1","0","201","10166","0","0","2025/08/18 16:00:00","2025/08/25 15:59:59","聖德蕾莎女子學院","10166102","0","bgm_MC124","bgm_MC124"
"0","0","0","1","0","201","10166","0","0","2025/08/18 16:00:00","2025/08/25 15:59:59","聖德蕾莎女子學院","10166201","0","bgm_MC124","bgm_MC124"
"50","0","1","1","0","201","10167","0","0","2025/09/18 16:00:00","2025/09/25 15:59:59","訓練營地","10167101","0","bgm_MC136","bgm_MC136"
"0","0","0","1","0","201","10167","0","0","2025/09/18 16:00:00","2025/09/25 15:59:59","訓練營地","10167201","0","bgm_MC136","bgm_MC136"
"50","0","1","1","0","201","10168","0","0","2025/10/18 16:00:00","2025/10/25 15:59:59","芙菈瓦村周圍","10168101","0","bgm_MC143","bgm_MC143"
"0","0","0","1","0","201","10168","0","0","2025/10/18 16:00:00","2025/10/25 15:59:59","芙菈瓦村周圍","10168201","0","bgm_MC143","bgm_MC143"
"0","0","1","1","0","201","10169","64","0","2025/11/18 16:00:00","2025/11/25 15:59:59","大夢想樂園","10169101","0","bgm_MC147","bgm_MC147_03"
"0","0","0","1","0","201","10169","0","0","2025/11/18 16:00:00","2025/11/25 15:59:59","大夢想樂園","10169201","0","bgm_MC147","bgm_MC147_03"
"0","0","0","1","0","201","10170","0","0","2025/12/18 16:00:00","2025/12/25 15:59:59","Let's Go！做好事社團！","10170101","0","bgm_MC156","bgm_MC156"
"0","0","0","1","0","201","10170","0","0","2025/12/18 16:00:00","2025/12/25 15:59:59","Let's Go！做好事社團！","10170201","0","bgm_MC156","bgm_MC156"
"50","0","1","1","0","201","10171","0","0","2026/01/18 16:00:00","2026/01/25 15:59:59","水都蘭德索爾","10171101","0","bgm_MC162","bgm_MC162_02"
"0","0","0","1","0","201","10171","0","0","2026/01/18 16:00:00","2026/01/25 15:59:59","水都蘭德索爾","10171201","0","bgm_MC162","bgm_MC162_02"
"50","0","1","1","0","201","10172","0","0","2026/02/10 16:00:00","2026/02/22 15:59:59","異世界夏日佳期","10172101","0","bgm_MC172","bgm_MC172"
"0","0","0","1","0","201","10172","0","0","2026/02/10 16:00:00","2026/02/22 15:59:59","異世界夏日佳期","10172201","0","bgm_MC172","bgm_MC172"
"70","0","1","1","0","201","10173","0","0","2026/03/18 16:00:00","2026/03/25 15:59:59","一日店長的軌跡","10173101","0","bgm_MC186","bgm_MC186"
"0","0","0","1","0","201","10173","0","0","2026/03/18 16:00:00","2026/03/25 15:59:59","一日店長的軌跡","10173201","0","bgm_MC186","bgm_MC186"
"0","0","1","1","0","201","10174","0","0","2026/04/11 16:00:00","2026/04/22 15:59:59","蘭德索爾近郊","10174101","0","bgm_M330","bgm_M330"
"0","0","0","1","0","201","10174","0","0","2026/04/11 16:00:00","2026/04/22 15:59:59","蘭德索爾近郊","10174201","0","bgm_M330","bgm_M330"
"40","0","0","1","0","201","10175","0","0","2026/04/11 16:00:00","2026/04/22 15:59:59","繆思小鎮","10175101","0","bgm_M341","bgm_M341"
"0","0","0","1","0","201","10175","0","0","2026/04/11 16:00:00","2026/04/22 15:59:59","繆思小鎮","10175201","0","bgm_M341","bgm_M341"
