0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20032102","20032102","2030/12/31 14:59:59","8004","9003","72032002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032002","20032","0"
"20032102","20032103","2030/12/31 14:59:59","8004","9003","72032003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032003","20032","0"
"20032102","20032104","2030/12/31 14:59:59","8004","9003","72032004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032004","20032","0"
"20032102","20032105","2030/12/31 14:59:59","8004","9003","72032005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032005","20032","0"
"20032102","20032106","2030/12/31 14:59:59","8004","9003","72032006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032006","20032","0"
"20032102","20032107","2030/12/31 14:59:59","8004","9003","72032007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032007","20032","0"
"20032102","20032108","2030/12/31 14:59:59","8004","9003","72032008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032008","20032","0"
"20032102","20032109","2030/12/31 14:59:59","8004","9003","72032009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032009","20032","0"
"20032102","20032110","2030/12/31 14:59:59","8004","9003","72032010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032010","20032","0"
"20032102","20032111","2030/12/31 14:59:59","8004","9003","72032011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032011","20032","0"
"20032102","20032112","2030/12/31 14:59:59","8004","9003","72032012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032012","20032","0"
"20032102","20032113","2030/12/31 14:59:59","8004","9003","72032013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032013","20032","0"
"20032102","20032114","2030/12/31 14:59:59","8004","9003","72032014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032014","20032","0"
"20032102","20032115","2030/12/31 14:59:59","8004","9003","72032015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72032015","20032","0"
"20032103","20032201","2030/12/31 14:59:59","8005","9003","72032016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72032016","20032","0"
"20032103","20032202","2030/12/31 14:59:59","8005","9003","72032017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72032017","20032","0"
"20032103","20032203","2030/12/31 14:59:59","8005","9003","72032018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72032018","20032","0"
"20032103","20032204","2030/12/31 14:59:59","8005","9003","72032019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72032019","20032","0"
"20032103","20032205","2030/12/31 14:59:59","8005","9003","72032020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72032020","20032","0"
"20032104","2003201","2030/12/31 14:59:59","8006","9019","72032021","打倒1隻究極金槍鮪（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72032021","20032","0"
"20032105","2003201","2030/12/31 14:59:59","8006","9019","72032022","打倒1隻究極金槍鮪（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72032022","20032","0"
"20032104","2003202","2030/12/31 14:59:59","8007","9019","72032023","打倒1隻究極金槍鮪（HARD限定）","2018/01/01 12:00:00","1","601","0","72032023","20032","0"
"20032104","2003203","2030/12/31 14:59:59","8010","9019","72032024","打倒1隻究極金槍鮪（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72032024","20032","0"
"20033102","20033101","2030/12/31 14:59:59","8004","9003","72033001","完成活動冒險1-1（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033001","20033","0"
"20033102","20033102","2030/12/31 14:59:59","8004","9003","72033002","完成活動冒險1-2（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033002","20033","0"
"20033102","20033103","2030/12/31 14:59:59","8004","9003","72033003","完成活動冒險1-3（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033003","20033","0"
"20033102","20033104","2030/12/31 14:59:59","8004","9003","72033004","完成活動冒險1-4（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033004","20033","0"
"20033102","20033105","2030/12/31 14:59:59","8004","9003","72033005","完成活動冒險1-5（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033005","20033","0"
"20033102","20033106","2030/12/31 14:59:59","8004","9003","72033006","完成活動冒險1-6（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033006","20033","0"
"20033102","20033107","2030/12/31 14:59:59","8004","9003","72033007","完成活動冒險1-7（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033007","20033","0"
"20033102","20033108","2030/12/31 14:59:59","8004","9003","72033008","完成活動冒險1-8（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033008","20033","0"
"20033102","20033109","2030/12/31 14:59:59","8004","9003","72033009","完成活動冒險1-9（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033009","20033","0"
"20033102","20033110","2030/12/31 14:59:59","8004","9003","72033010","完成活動冒險1-10（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033010","20033","0"
"20033102","20033111","2030/12/31 14:59:59","8004","9003","72033011","完成活動冒險1-11（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033011","20033","0"
"20033102","20033112","2030/12/31 14:59:59","8004","9003","72033012","完成活動冒險1-12（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033012","20033","0"
"20033102","20033113","2030/12/31 14:59:59","8004","9003","72033013","完成活動冒險1-13（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033013","20033","0"
"20033102","20033114","2030/12/31 14:59:59","8004","9003","72033014","完成活動冒險1-14（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033014","20033","0"
"20033102","20033115","2030/12/31 14:59:59","8004","9003","72033015","完成活動冒險1-15（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72033015","20033","0"
"20033103","20033201","2030/12/31 14:59:59","8005","9003","72033016","完成活動冒險1-1（HARD）前篇","2018/01/01 12:00:00","1","601","0","72033016","20033","0"
"20033103","20033202","2030/12/31 14:59:59","8005","9003","72033017","完成活動冒險1-2（HARD）前篇","2018/01/01 12:00:00","1","601","0","72033017","20033","0"
"20033103","20033203","2030/12/31 14:59:59","8005","9003","72033018","完成活動冒險1-3（HARD）前篇","2018/01/01 12:00:00","1","601","0","72033018","20033","0"
"20033103","20033204","2030/12/31 14:59:59","8005","9003","72033019","完成活動冒險1-4（HARD）前篇","2018/01/01 12:00:00","1","601","0","72033019","20033","0"
"20033103","20033205","2030/12/31 14:59:59","8005","9003","72033020","完成活動冒險1-5（HARD）前篇","2018/01/01 12:00:00","1","601","0","72033020","20033","0"
"20033104","2003301","2030/12/31 14:59:59","8006","9019","72033021","打倒 1 隻角鹿將軍（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72033021","20033","0"
"20033105","2003301","2030/12/31 14:59:59","8006","9019","72033022","打倒 1 隻角鹿將軍（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72033022","20033","0"
"20033104","2003302","2030/12/31 14:59:59","8007","9019","72033023","打倒 1 隻角鹿將軍（HARD限定）","2018/01/01 12:00:00","1","601","0","72033023","20033","0"
"20033104","2003303","2030/12/31 14:59:59","8010","9019","72033024","打倒 1 隻角鹿將軍（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72033024","20033","0"
"20034102","20034101","2030/12/31 14:59:59","8004","9003","72034001","完成活動冒險1-1（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034001","20034","0"
"20034102","20034102","2030/12/31 14:59:59","8004","9003","72034002","完成活動冒險1-2（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034002","20034","0"
"20034102","20034103","2030/12/31 14:59:59","8004","9003","72034003","完成活動冒險1-3（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034003","20034","0"
"20034102","20034104","2030/12/31 14:59:59","8004","9003","72034004","完成活動冒險1-4（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034004","20034","0"
"20034102","20034105","2030/12/31 14:59:59","8004","9003","72034005","完成活動冒險1-5（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034005","20034","0"
"20034102","20034106","2030/12/31 14:59:59","8004","9003","72034006","完成活動冒險1-6（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034006","20034","0"
"20034102","20034107","2030/12/31 14:59:59","8004","9003","72034007","完成活動冒險1-7（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034007","20034","0"
"20034102","20034108","2030/12/31 14:59:59","8004","9003","72034008","完成活動冒險1-8（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034008","20034","0"
"20034102","20034109","2030/12/31 14:59:59","8004","9003","72034009","完成活動冒險1-9（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034009","20034","0"
"20034102","20034110","2030/12/31 14:59:59","8004","9003","72034010","完成活動冒險1-10（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034010","20034","0"
"20034102","20034111","2030/12/31 14:59:59","8004","9003","72034011","完成活動冒險1-11（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034011","20034","0"
"20034102","20034112","2030/12/31 14:59:59","8004","9003","72034012","完成活動冒險1-12（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034012","20034","0"
"20034102","20034113","2030/12/31 14:59:59","8004","9003","72034013","完成活動冒險1-13（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034013","20034","0"
"20034102","20034114","2030/12/31 14:59:59","8004","9003","72034014","完成活動冒險1-14（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034014","20034","0"
"20034102","20034115","2030/12/31 14:59:59","8004","9003","72034015","完成活動冒險1-15（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72034015","20034","0"
"20034103","20034201","2030/12/31 14:59:59","8005","9003","72034016","完成活動冒險1-1（HARD）後篇","2018/01/01 12:00:00","1","601","0","72034016","20034","0"
"20034103","20034202","2030/12/31 14:59:59","8005","9003","72034017","完成活動冒險1-2（HARD）後篇","2018/01/01 12:00:00","1","601","0","72034017","20034","0"
"20034103","20034203","2030/12/31 14:59:59","8005","9003","72034018","完成活動冒險1-3（HARD）後篇","2018/01/01 12:00:00","1","601","0","72034018","20034","0"
"20034103","20034204","2030/12/31 14:59:59","8005","9003","72034019","完成活動冒險1-4（HARD）後篇","2018/01/01 12:00:00","1","601","0","72034019","20034","0"
"20034103","20034205","2030/12/31 14:59:59","8005","9003","72034020","完成活動冒險1-5（HARD）後篇","2018/01/01 12:00:00","1","601","0","72034020","20034","0"
"20034104","2003401","2030/12/31 14:59:59","8006","9019","72034021","打倒 1 隻黑風之精靈（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72034021","20034","0"
"20034106","2003401","2030/12/31 14:59:59","8006","9019","72034022","打倒 1 隻黑風之精靈（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72034022","20034","0"
"20034104","2003402","2030/12/31 14:59:59","8007","9019","72034023","打倒 1 隻黑風之精靈（HARD限定）","2018/01/01 12:00:00","1","601","0","72034023","20034","0"
"20034104","2003403","2030/12/31 14:59:59","8010","9019","72034024","打倒 1 隻黑風之精靈（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72034024","20034","0"
"20035102","20035101","2030/12/31 14:59:59","8004","9003","72035001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035001","20035","0"
"20035102","20035102","2030/12/31 14:59:59","8004","9003","72035002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035002","20035","0"
"20035102","20035103","2030/12/31 14:59:59","8004","9003","72035003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035003","20035","0"
"20035102","20035104","2030/12/31 14:59:59","8004","9003","72035004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035004","20035","0"
"20035102","20035105","2030/12/31 14:59:59","8004","9003","72035005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035005","20035","0"
"20035102","20035106","2030/12/31 14:59:59","8004","9003","72035006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035006","20035","0"
"20035102","20035107","2030/12/31 14:59:59","8004","9003","72035007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035007","20035","0"
"20035102","20035108","2030/12/31 14:59:59","8004","9003","72035008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035008","20035","0"
"20035102","20035109","2030/12/31 14:59:59","8004","9003","72035009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035009","20035","0"
"20035102","20035110","2030/12/31 14:59:59","8004","9003","72035010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035010","20035","0"
"20035102","20035111","2030/12/31 14:59:59","8004","9003","72035011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035011","20035","0"
"20035102","20035112","2030/12/31 14:59:59","8004","9003","72035012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035012","20035","0"
"20035102","20035113","2030/12/31 14:59:59","8004","9003","72035013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035013","20035","0"
"20035102","20035114","2030/12/31 14:59:59","8004","9003","72035014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035014","20035","0"
"20035102","20035115","2030/12/31 14:59:59","8004","9003","72035015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72035015","20035","0"
"20035103","20035201","2030/12/31 14:59:59","8005","9003","72035016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72035016","20035","0"
"20035103","20035202","2030/12/31 14:59:59","8005","9003","72035017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72035017","20035","0"
"20035103","20035203","2030/12/31 14:59:59","8005","9003","72035018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72035018","20035","0"
"20035103","20035204","2030/12/31 14:59:59","8005","9003","72035019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72035019","20035","0"
"20035103","20035205","2030/12/31 14:59:59","8005","9003","72035020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72035020","20035","0"
"20035104","2003501","2030/12/31 14:59:59","8006","9019","72035021","打倒1隻魔物的公主（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72035021","20035","0"
"20035105","2003501","2030/12/31 14:59:59","8006","9019","72035022","打倒1隻魔物的公主（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72035022","20035","0"
"20035104","2003502","2030/12/31 14:59:59","8007","9019","72035023","打倒1隻魔物的公主（HARD限定）","2018/01/01 12:00:00","1","601","0","72035023","20035","0"
"20035104","2003503","2030/12/31 14:59:59","8010","9019","72035024","打倒1隻魔物的公主（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72035024","20035","0"
"20036102","20036101","2030/12/31 14:59:59","8004","9003","72036001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036001","20036","0"
"20036102","20036102","2030/12/31 14:59:59","8004","9003","72036002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036002","20036","0"
"20036102","20036103","2030/12/31 14:59:59","8004","9003","72036003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036003","20036","0"
"20036102","20036104","2030/12/31 14:59:59","8004","9003","72036004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036004","20036","0"
"20036102","20036105","2030/12/31 14:59:59","8004","9003","72036005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036005","20036","0"
"20036102","20036106","2030/12/31 14:59:59","8004","9003","72036006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036006","20036","0"
"20036102","20036107","2030/12/31 14:59:59","8004","9003","72036007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036007","20036","0"
"20036102","20036108","2030/12/31 14:59:59","8004","9003","72036008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036008","20036","0"
"20036102","20036109","2030/12/31 14:59:59","8004","9003","72036009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036009","20036","0"
"20036102","20036110","2030/12/31 14:59:59","8004","9003","72036010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036010","20036","0"
"20036102","20036111","2030/12/31 14:59:59","8004","9003","72036011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036011","20036","0"
"20036102","20036112","2030/12/31 14:59:59","8004","9003","72036012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036012","20036","0"
"20036102","20036113","2030/12/31 14:59:59","8004","9003","72036013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036013","20036","0"
"20036102","20036114","2030/12/31 14:59:59","8004","9003","72036014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036014","20036","0"
"20036102","20036115","2030/12/31 14:59:59","8004","9003","72036015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72036015","20036","0"
"20036103","20036201","2030/12/31 14:59:59","8005","9003","72036016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72036016","20036","0"
"20036103","20036202","2030/12/31 14:59:59","8005","9003","72036017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72036017","20036","0"
"20036103","20036203","2030/12/31 14:59:59","8005","9003","72036018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72036018","20036","0"
"20036103","20036204","2030/12/31 14:59:59","8005","9003","72036019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72036019","20036","0"
"20036103","20036205","2030/12/31 14:59:59","8005","9003","72036020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72036020","20036","0"
"20036104","2003601","2030/12/31 14:59:59","8006","9019","72036021","打倒1隻無名的藝術（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72036021","20036","0"
"20036105","2003601","2030/12/31 14:59:59","8006","9019","72036022","打倒1隻無名的藝術（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72036022","20036","0"
"20036104","2003602","2030/12/31 14:59:59","8007","9019","72036023","打倒1隻無名的藝術（HARD限定）","2018/01/01 12:00:00","1","601","0","72036023","20036","0"
"20036104","2003603","2030/12/31 14:59:59","8010","9019","72036024","打倒1隻無名的藝術（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72036024","20036","0"
"20037102","20037101","2030/12/31 14:59:59","8004","9003","72037001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037001","20037","0"
"20037102","20037102","2030/12/31 14:59:59","8004","9003","72037002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037002","20037","0"
"20037102","20037103","2030/12/31 14:59:59","8004","9003","72037003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037003","20037","0"
"20037102","20037104","2030/12/31 14:59:59","8004","9003","72037004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037004","20037","0"
"20037102","20037105","2030/12/31 14:59:59","8004","9003","72037005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037005","20037","0"
"20037102","20037106","2030/12/31 14:59:59","8004","9003","72037006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037006","20037","0"
"20037102","20037107","2030/12/31 14:59:59","8004","9003","72037007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037007","20037","0"
"20037102","20037108","2030/12/31 14:59:59","8004","9003","72037008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037008","20037","0"
"20037102","20037109","2030/12/31 14:59:59","8004","9003","72037009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037009","20037","0"
"20037102","20037110","2030/12/31 14:59:59","8004","9003","72037010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037010","20037","0"
"20037102","20037111","2030/12/31 14:59:59","8004","9003","72037011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037011","20037","0"
"20037102","20037112","2030/12/31 14:59:59","8004","9003","72037012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037012","20037","0"
"20037102","20037113","2030/12/31 14:59:59","8004","9003","72037013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037013","20037","0"
"20037102","20037114","2030/12/31 14:59:59","8004","9003","72037014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037014","20037","0"
"20037102","20037115","2030/12/31 14:59:59","8004","9003","72037015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72037015","20037","0"
"20037103","20037201","2030/12/31 14:59:59","8005","9003","72037016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72037016","20037","0"
"20037103","20037202","2030/12/31 14:59:59","8005","9003","72037017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72037017","20037","0"
"20037103","20037203","2030/12/31 14:59:59","8005","9003","72037018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72037018","20037","0"
"20037103","20037204","2030/12/31 14:59:59","8005","9003","72037019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72037019","20037","0"
"20037103","20037205","2030/12/31 14:59:59","8005","9003","72037020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72037020","20037","0"
"20037104","2003701","2030/12/31 14:59:59","8006","9019","72037021","打倒1隻爆裂‧時間儀（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72037021","20037","0"
"20037105","2003701","2030/12/31 14:59:59","8006","9019","72037022","打倒1隻爆裂‧時間儀（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72037022","20037","0"
"20037104","2003702","2030/12/31 14:59:59","8007","9019","72037023","打倒1隻爆裂‧時間儀（HARD限定）","2018/01/01 12:00:00","1","601","0","72037023","20037","0"
"20037104","2003703","2030/12/31 14:59:59","8010","9019","72037024","打倒1隻爆裂‧時間儀（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72037024","20037","0"
"20038102","20038101","2030/12/31 14:59:59","8004","9003","72038001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038001","20038","0"
"20038102","20038102","2030/12/31 14:59:59","8004","9003","72038002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038002","20038","0"
"20038102","20038103","2030/12/31 14:59:59","8004","9003","72038003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038003","20038","0"
"20038102","20038104","2030/12/31 14:59:59","8004","9003","72038004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038004","20038","0"
"20038102","20038105","2030/12/31 14:59:59","8004","9003","72038005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038005","20038","0"
"20038102","20038106","2030/12/31 14:59:59","8004","9003","72038006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038006","20038","0"
"20038102","20038107","2030/12/31 14:59:59","8004","9003","72038007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038007","20038","0"
"20038102","20038108","2030/12/31 14:59:59","8004","9003","72038008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038008","20038","0"
"20038102","20038109","2030/12/31 14:59:59","8004","9003","72038009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038009","20038","0"
"20038102","20038110","2030/12/31 14:59:59","8004","9003","72038010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038010","20038","0"
"20038102","20038111","2030/12/31 14:59:59","8004","9003","72038011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038011","20038","0"
"20038102","20038112","2030/12/31 14:59:59","8004","9003","72038012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038012","20038","0"
"20038102","20038113","2030/12/31 14:59:59","8004","9003","72038013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038013","20038","0"
"20038102","20038114","2030/12/31 14:59:59","8004","9003","72038014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038014","20038","0"
"20038102","20038115","2030/12/31 14:59:59","8004","9003","72038015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72038015","20038","0"
"20038103","20038201","2030/12/31 14:59:59","8005","9003","72038016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72038016","20038","0"
"20038103","20038202","2030/12/31 14:59:59","8005","9003","72038017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72038017","20038","0"
"20038103","20038203","2030/12/31 14:59:59","8005","9003","72038018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72038018","20038","0"
"20038103","20038204","2030/12/31 14:59:59","8005","9003","72038019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72038019","20038","0"
"20038103","20038205","2030/12/31 14:59:59","8005","9003","72038020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72038020","20038","0"
"20038104","2003801","2030/12/31 14:59:59","8006","9019","72038021","打倒1隻究極機械玩具王（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72038021","20038","0"
"20038105","2003801","2030/12/31 14:59:59","8006","9019","72038022","打倒1隻究極機械玩具王（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72038022","20038","0"
"20038106","2003801","2030/12/31 14:59:59","8006","9019","72038023","打倒1隻究極機械玩具王（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72038023","20038","0"
