2d9772a95044c250e27b2777002bb83c6f0e6300a57a18e9bbd9d2aa4a222ed9,332accaf10ba9552b88dea21013bdcfe7eefbf3bb337f23b2737292ed9df7b8a,33dbf97cc6d750f20ec7cd5e6130f58b7191ffdc425031ef7614d58ce2d0f92e,0a858e669790e16c6c8f34d496f1cf9b4b443500fb4038c2ee5a66fa9aa51572,a697eef928644b64282e5197924145e6da401c2577fada84dfecf419b5ab208a,6055b76828c2cd1abeea8a555069243ecbdaa793059ceb07ae8fee296380ae0b,a1601c7902b01548c0c334983a841bf4481863d72ddd48c24a797a16bc2268a1,42f6cd1ecd6cc6871239eacf655c9b50852a1a54f382964cf522b94fb7cf0007,e7f224aacaf9bd7d4e2482604eeb9f7e56be9f122e2ba6a13a2f8cb6109b6f93
"8000","8000","8000","8010","924251300","924251300","0","47","8000"
"8000","8000","8000","8010","924251400","924251400","0","47","8000"
"8000","8000","8000","8010","924252100","924252100","0","47","8000"
"8000","8000","8000","8010","924252200","924252200","0","47","8000"
"8000","8000","8000","8010","924252300","924252300","0","47","8000"
"8000","8000","8000","8010","924252400","924252400","0","47","8000"
"8000","8000","8000","8010","924253100","924253100","0","47","8000"
"8000","8000","8000","8010","924253200","924253200","0","47","8000"
"8000","8000","8000","8010","924253300","924253300","0","47","8000"
"8000","8000","8000","8010","924253400","924253400","0","47","8000"
"8000","8010","8000","8000","924260100","924020100","0","46","8000"
"8000","8010","8000","8000","924260200","924020200","0","46","8000"
"8000","8010","8000","8000","924260300","924020300","0","46","8000"
"8000","8010","8000","8000","924261100","924261100","0","47","8000"
"8000","8010","8000","8000","924261200","924261200","0","47","8000"
"8000","8010","8000","8000","924261300","924261300","0","47","8000"
"8000","8010","8000","8000","924261400","924261400","0","47","8000"
"8000","8010","8000","8000","924262100","924262100","0","47","8000"
"8000","8010","8000","8000","924262200","924262200","0","47","8000"
"8000","8010","8000","8000","924262300","924262300","0","47","8000"
"8000","8010","8000","8000","924262400","924262400","0","47","8000"
"8000","8010","8000","8000","924263100","924263100","0","47","8000"
"8000","8010","8000","8000","924263200","924263200","0","47","8000"
"8000","8010","8000","8000","924263300","924263300","0","47","8000"
"8000","8010","8000","8000","924263400","924263400","0","47","8000"
"8000","8000","8000","8000","924270100","924050100","0","46","8010"
"8000","8000","8000","8000","924270200","924050200","0","46","8010"
"8000","8000","8000","8000","924270300","924050300","0","46","8010"
"8000","8000","8000","8000","924271100","924271100","0","47","8010"
"8000","8000","8000","8000","924271200","924271200","0","47","8010"
"8000","8000","8000","8000","924271300","924271300","0","47","8010"
"8000","8000","8000","8000","924271400","924271400","0","47","8010"
"8000","8000","8000","8000","924272100","924272100","0","47","8010"
"8000","8000","8000","8000","924272200","924272200","0","47","8010"
"8000","8000","8000","8000","924272300","924272300","0","47","8010"
"8000","8000","8000","8000","924272400","924272400","0","47","8010"
"8000","8000","8000","8000","924273100","924273100","0","47","8010"
"8000","8000","8000","8000","924273200","924273200","0","47","8010"
"8000","8000","8000","8000","924273300","924273300","0","47","8010"
"8000","8000","8000","8000","924273400","924273400","0","47","8010"
"8000","8010","8000","8000","924280100","924050100","0","46","8000"
"8000","8010","8000","8000","924280200","924050200","0","46","8000"
"8000","8010","8000","8000","924280300","924050300","0","46","8000"
"8000","8010","8000","8000","924281100","924281100","0","47","8000"
"8000","8010","8000","8000","924281200","924281200","0","47","8000"
"8000","8010","8000","8000","924281300","924281300","0","47","8000"
"8000","8010","8000","8000","924281400","924281400","0","47","8000"
"8000","8010","8000","8000","924282100","924282100","0","47","8000"
"8000","8010","8000","8000","924282200","924282200","0","47","8000"
"8000","8010","8000","8000","924282300","924282300","0","47","8000"
"8000","8010","8000","8000","924282400","924282400","0","47","8000"
"8000","8010","8000","8000","924283100","924283100","0","47","8000"
"8000","8010","8000","8000","924283200","924283200","0","47","8000"
"8000","8010","8000","8000","924283300","924283300","0","47","8000"
"8000","8010","8000","8000","924283400","924283400","0","47","8000"
"8000","8000","8000","8000","925010100","925010100","0","46","8010"
"8000","8000","8000","8000","925010200","925010200","0","46","8010"
"8000","8000","8000","8000","925010300","925010300","0","46","8010"
"8000","8000","8000","8000","925011100","925011100","0","47","8010"
"8000","8000","8000","8000","925011200","925011200","0","47","8010"
"8000","8000","8000","8000","925011300","925011300","0","47","8010"
"8000","8000","8000","8000","925011400","925011400","0","47","8010"
"8000","8000","8000","8000","925012100","925012100","0","47","8010"
"8000","8000","8000","8000","925012200","925012200","0","47","8010"
"8000","8000","8000","8000","925012300","925012300","0","47","8010"
"8000","8000","8000","8000","925012400","925012400","0","47","8010"
"8000","8000","8000","8000","925013100","925013100","0","47","8010"
"8000","8000","8000","8000","925013200","925013200","0","47","8010"
"8000","8000","8000","8000","925013300","925013300","0","47","8010"
"8000","8000","8000","8000","925013400","925013400","0","47","8010"
