e488e8f4619cdf4a14d34c1096273278a57f9353f195ba5aecda2f7d771c5357,a74d31a23ea046797eb39058a9b3137691d66744167a5b99dfa7a9c4c0647066,289b8ec93e1069d1c72496d5d5f620dc6ddaf9ca459072956ad5ab81519baf92,b896c2f3d96610f308566d13df2b2b93a669eef3919b051519ec383de88a38dd,8f8a9d1b88b102d1e9db035fe46824ac4e533a95b98953178cf6c07dfce03524,493168e08fd42c9f3b6a6ebd6018f74bbdab797ca54d60fd41cbf54e68847fd0,b14b055c24313b06f8beccec95917c743ec583a16d835589698c774dc63ff0f2,4831ee0a1346ce592971b008c595cbeca8110a1d036b99734e8c83e0a1098712,1595ac1a4ddc5ea0981854d61e3c6c30a8208da137f30dca4c74d687e017a57b,3632b5e7ce6df99ec5f81c29de928ea907b27cf8f765a04c7428f6fc232cd007,d35bc7a5905619c3029cf6faa2bb5fa461d7918584c0a0c0e70b70667c4b3517,0d36f656c0bc951ad05a000edffd41833100eefdcc04440ba26e8b319a398694,f99e19aebce153395b4675046cc630116c49171196c7c3c84f46696fcd7ac21c,18a3e0323a31b073487f55bc2eb076ccb7f102bc90d7612d942bbdd12ed05393,5e65895774c63f1d23df0dccf1960d52d6a440fc4d8126a6a46d2583f7ea4eb8,c54782082d8e740b977160809a06ae274648b4841ae5e12cacc07c71acef8e44,c94c7c5ad539e68023638eab543b4e4d4371e4f5f921bc3872f4c058b6db9a3e,ee2eefe9bedac53fa2899d4eed9ecdf510c383f0839f94c3c5cc6ea20bfbf501,24afe3c097dafe1d2fb9424bed3fb2b3ae9a254ed1618999d7509286d8583c50,fc2145c8915ed523451b6808d69e233e24560a0e7045aa1eefe268fe8957c693,854bdc3dee7c7f93bae385ed1f756d8bfd96b0dc668323c4120dd0f538bcf9f5,10366b9bf7182cbf7cf99b14cdc173882bc956721139e59fedb2bb9d402bf25d
"1","-30","0","0.8","0.65","2","1","1","0","101201","1080","200","-5","200","-120","10","bgm_M64","101201","10800102","-250","2","1"
"1","-30","-15","0.8","0.6","3","1","1","0","101201","1080","100","0","200","70","10","bgm_M64","101201","10800103","-5","3","1.2"
"1","-30","0","0.9","0.7","4","1","1","10","101201","1080","100","-15","200","-110","0","bgm_M64","101201","10800104","190","4","1"
"1","-30","-20","1","1","5","1","1","-50","101202","1080","100","-45","250","-30","10","bgm_M55","101202","10800105","475","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101291","1081","170","-30","210","-100","10","bgm_M64","101291","10810101","-480","1","1"
"1","-30","0","0.8","0.7","2","1","1","-30","101291","1081","250","-30","240","-10","0","bgm_M64","101291","10810102","-230","2","1"
"1","-30","-15","1","0.75","3","1","1","0","101291","1081","100","-10","200","-110","5","bgm_M64","101291","10810103","-10","3","1.2"
"1","-30","-10","1","0.8","4","1","1","-50","101291","1081","300","-50","200","55","-20","bgm_M64","101291","10810104","200","4","1.3"
"1","-30","-20","1","1.1","5","1","1","15","101292","1081","100","30","230","-15","30","bgm_M55","101292","10810105","490","5","1.45"
"1","-30","0","1.1","0.8","1","1","1","20","101301","1082","100","0","210","0","10","bgm_M64","101301","10820101","-470","1","1.45"
"1","-30","0","1.1","0.75","2","1","1","0","101301","1082","100","0","200","-120","10","bgm_M64","101301","10820102","-270","2","1.2"
"1","-30","-15","2.2","1.55","3","1","1","0","101301","1082","100","-10","200","65","0","bgm_M64","101301","10820103","0","3","2.3"
"1","-30","0","0.7","0.7","4","1","1","0","101301","1082","100","0","200","-120","0","bgm_M64","101301","10820104","200","4","1"
"1","-30","-20","1.1","1","5","1","1","-15","101302","1082","100","-30","270","-55","10","bgm_M55","101302","10820105","470","5","1.2"
"1","-30","0","0.9","0.575","1","1","1","-25","101441","1083","170","-30","210","0","10","bgm_M64","101441","10830101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101441","1083","100","0","240","-90","0","bgm_M64","101441","10830102","-250","2","1.2"
"1","-30","-15","1","0.85","3","1","1","-30","101441","1083","200","-10","200","60","0","bgm_M64","101441","10830103","-25","3","1.4"
"1","-30","0","1","0.75","4","1","1","-30","101441","1083","100","0","200","-70","0","bgm_M64","101441","10830104","220","4","1.2"
"1","-30","-20","1.1","0.95","5","1","1","-35","101442","1083","100","-30","230","-70","10","bgm_M55","101442","10830105","470","5","1.2"
"1","-30","0","1.1","0.85","1","1","1","0","101451","1084","100","0","210","-50","10","bgm_M64","101451","10840101","-470","1","1.35"
"1","-30","0","1.1","1","2","1","1","10","101451","1084","200","10","240","40","0","bgm_M64","101451","10840102","-250","2","1.35"
"1","-30","-15","1.1","0.75","3","1","1","0","101451","1084","100","-10","200","-110","0","bgm_M64","101451","10840103","0","3","1.2"
"1","-30","0","0.6","0.6","4","1","1","-30","101451","1084","300","-30","200","30","-25","bgm_M64","101451","10840104","210","4","0.8"
"1","-30","0","1.4","1.25","5","1.2","1","-35","101452","1084","100","-50","290","-70","0","bgm_M55","101452","10840105","510","5","1.55"
"1","-30","0","0.7","0.6","1","1","1","0","101561","1085","250","-30","210","-50","10","bgm_M64","101561","10850101","-480","1","0.8"
"1","-30","0","1.4","0.9","2","1","1","10","101561","1085","100","0","200","-120","10","bgm_M64","101561","10850102","-250","2","1.5"
"1","-30","-5","1","0.65","3","1","1","0","101561","1085","100","-10","200","65","5","bgm_M64","101561","10850103","-10","3","1.1"
"1","-30","0","1","0.65","4","1","1","0","101561","1085","100","0","200","-110","0","bgm_M64","101561","10850104","190","4","1.1"
"1","-30","0","1.35","1.25","5","1.4","1","-60","101562","1085","400","-50","290","-70","0","bgm_M55","101562","10850105","460","5","1.55"
"1","-30","0","0.9","0.575","1","1","1","-25","101001","1086","170","-30","210","-100","10","bgm_M64","101001","10860101","-480","1","1"
"1","-30","0","0.8","0.7","2","1","1","-30","101001","1086","250","-30","240","-10","0","bgm_M64","101001","10860102","-250","2","1"
"1","-30","-15","1","0.95","3","1","1","-30","101001","1086","100","-10","200","-120","0","bgm_M64","101001","10860103","-10","3","1.4"
"1","-30","0","1","0.72","4","1","1","0","101001","1086","150","-30","200","40","0","bgm_M64","101001","10860104","210","4","1.2"
"1","-30","0","1","1.2","5","1.2","1","0","101011","1086","200","0","250","-40","0","bgm_M55","101011","10860105","480","5","1.3"
"1","-30","0","0.9","0.575","1","1","1","-25","101021","1087","170","-30","210","0","10","bgm_M64","101021","10870101","-450","1","1"
"1","-30","0","0.8","0.65","2","1","1","0","101021","1087","200","-5","200","-120","10","bgm_M64","101021","10870102","-250","2","1"
"1","-30","-5","0.8","0.6","3","1","1","0","101021","1087","100","-10","200","65","5","bgm_M64","101021","10870103","-10","3","0.9"
"1","-30","0","0.85","0.7","4","1","1","-25","101021","1087","100","0","200","-100","0","bgm_M64","101021","10870104","200","4","1"
"1","-30","0","1.6","1.4","5","1","1","0","101031","1087","200","0","220","0","0","bgm_M55","101031","10870105","470","5","1.8"
"1","-30","0","1.1","0.85","1","1","1","20","101041","1088","100","0","210","-100","10","bgm_M64","101041","10880101","-470","1","1.45"
"1","-30","0","1.1","0.85","2","1","1","0","101041","1088","100","0","200","30","10","bgm_M64","101041","10880102","-220","2","1.45"
"1","-30","-15","1.1","0.75","3","1","1","-30","101041","1088","100","-10","200","-120","0","bgm_M64","101041","10880103","-10","3","1.3"
"1","-30","0","1.1","0.85","4","1","1","-30","101041","1088","100","-20","200","40","0","bgm_M64","101041","10880104","200","4","1.4"
"1","-30","0","1.35","1.1","5","1","1.3","-50","101042","1088","150","0","210","-55","0","bgm_M55","101042","10880105","450","5","1.8"
"1","-30","0","1.1","0.85","1","1","1","0","101161","1089","100","0","210","-10","10","bgm_M64","101161","10890101","-470","1","1.35"
"1","-30","0","0.8","0.7","2","1","1","-30","101161","1089","250","-30","240","-110","0","bgm_M64","101161","10890102","-250","2","1"
"1","-30","-15","1","0.75","3","1","1","0","101161","1089","100","-10","200","50","5","bgm_M64","101161","10890103","-10","3","1.2"
"1","-30","0","1","1","4","1","1","0","101161","1089","200","0","200","-90","0","bgm_M64","101161","10890104","210","4","1.5"
"1","-30","-40","1","0.9","5","1","1.3","-50","101162","1089","270","-45","280","-70","-10","bgm_M55","101162","10890105","485","5","1.15"
"1","-30","0","0.9","0.575","1","1","1","-25","101171","1090","170","-30","210","-90","10","bgm_M64","101171","10900101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101171","1090","100","0","240","10","0","bgm_M64","101171","10900102","-230","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101171","1090","100","-10","200","-120","0","bgm_M64","101171","10900103","15","3","1.4"
"1","-30","0","1","0.8","4","1","1","-60","101171","1090","300","-50","200","40","0","bgm_M64","101171","10900104","200","4","1.3"
"1","-30","-20","1","1","5","1","1","-50","101172","1090","200","0","250","-30","10","bgm_M55","101172","10900105","475","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101191","1091","170","-30","210","0","10","bgm_M64","101191","10910101","-480","1","1"
"1","-30","0","1.4","0.9","2","1","1","10","101191","1091","100","0","200","-120","10","bgm_M64","101191","10910102","-250","2","1.5"
"1","-30","-15","1","0.8","3","1","1","0","101191","1091","100","-10","200","65","0","bgm_M64","101191","10910103","-10","3","1.1"
"1","-30","0","0.7","0.7","4","1","1","0","101191","1091","100","0","200","-120","0","bgm_M64","101191","10910104","200","4","1"
"1","-30","0","1","1.1","5","1.2","1","-50","101192","1091","200","-45","280","-70","-10","bgm_M55","101192","10910105","485","5","1.3"
"1","-30","0","1.1","0.85","1","1","1","20","101201","1092","100","0","210","-100","10","bgm_M64","101201","10920101","-470","1","1.45"
"1","-30","0","0.8","0.65","2","1","1","0","101201","1092","200","-5","200","-120","10","bgm_M64","101201","10920102","-250","2","1"
"1","-30","-10","1.1","0.8","3","1","1","0","101201","1092","100","-10","200","-65","0","bgm_M64","101201","10920103","0","3","1.15"
"1","-30","0","0.9","0.7","4","1","1","10","101201","1092","100","-15","200","-110","0","bgm_M64","101201","10920104","190","4","1"
"1","-30","-20","1","1","5","1","1","-50","101202","1092","100","-45","250","-30","10","bgm_M55","101202","10920105","475","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101291","1093","250","-30","210","-30","10","bgm_M64","101291","10930101","-480","1","0.8"
"1","-30","0","1.1","0.9","2","1","1","10","101291","1093","200","10","240","-110","0","bgm_M64","101291","10930102","-250","2","1.35"
"1","-30","-13","0.55","0.6","3","1.4","1","-50","101291","1093","150","-60","200","0","0","bgm_M64","101291","10930103","-10","3","0.9"
"1","-30","0","1","1","4","1","1","0","101291","1093","100","0","200","-120","0","bgm_M64","101291","10930104","200","4","1.4"
"1","-30","-20","1","1.1","5","1","1","15","101292","1093","100","30","230","20","30","bgm_M55","101292","10930105","490","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101301","1094","170","-30","210","0","10","bgm_M64","101301","10940101","-480","1","1"
"1","-30","0","1.1","0.85","2","1","1","0","101301","1094","100","0","200","-110","10","bgm_M64","101301","10940102","-220","2","1.45"
"1","-30","-15","0.7","0.65","3","1","1","-20","101301","1094","100","-10","200","55","0","bgm_M64","101301","10940103","10","3","1"
"1","-30","0","1","0.9","4","1","1","-30","101301","1094","100","0","200","-110","0","bgm_M64","101301","10940104","200","4","1.5"
"1","-30","-20","1.1","1","5","1","1","-15","101302","1094","100","-30","270","-50","10","bgm_M55","101302","10940105","470","5","1.2"
"1","-30","0","1.1","0.85","1","1","1","0","101441","1095","100","0","210","30","10","bgm_M64","101441","10950101","-470","1","1.35"
"1","-30","0","0.8","0.7","2","1","1","-30","101441","1095","250","-30","240","-120","0","bgm_M64","101441","10950102","-250","2","1"
"1","-30","-15","1","0.95","3","1","1","-30","101441","1095","100","-10","200","30","0","bgm_M64","101441","10950103","20","3","1.4"
"1","-30","0","1","0.72","4","1","1","0","101441","1095","150","-30","200","-110","0","bgm_M64","101441","10950104","210","4","1.2"
"1","-30","-20","1.1","0.95","5","1","1","-35","101442","1095","100","-30","230","-20","10","bgm_M55","101442","10950105","470","5","1.2"
"1","-30","0","0.9","0.575","1","1","1","-25","101451","1096","170","-30","210","-90","10","bgm_M64","101451","10960101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101451","1096","100","0","240","10","0","bgm_M64","101451","10960102","-230","2","1.2"
"1","-30","0","1","0.9","3","1","1","0","101451","1096","100","0","200","-110","0","bgm_M64","101451","10960103","0","3","1.2"
"1","-30","0","0.85","0.7","4","1","1","-25","101451","1096","100","0","200","20","0","bgm_M64","101451","10960104","200","4","1"
"1","-30","0","1.4","1.25","5","1.2","1","-35","101452","1096","100","-50","290","-70","0","bgm_M55","101452","10960105","510","5","1.55"
"1","-30","0","0.7","0.6","1","1","1","0","101561","1097","250","-30","210","-30","10","bgm_M64","101561","10970101","-480","1","0.8"
"1","-30","0","0.8","0.65","2","1","1","0","101561","1097","200","-5","200","-120","10","bgm_M64","101561","10970102","-250","2","1"
"1","-30","-15","1.1","0.75","3","1","1","0","101561","1097","100","-10","200","30","0","bgm_M64","101561","10970103","0","3","1.2"
"1","-30","0","1","0.65","4","1","1","0","101561","1097","100","0","200","-110","0","bgm_M64","101561","10970104","190","4","1.1"
"1","-30","0","1.35","1.25","5","1.4","1","-60","101562","1097","400","-50","290","-70","0","bgm_M55","101562","10970105","460","5","1.55"
"1","-30","0","1.1","0.85","1","1","1","20","101001","1098","100","0","210","-100","10","bgm_M64","101001","10980101","-470","1","1.45"
"1","-30","0","1.4","0.9","2","1","1","10","101001","1098","100","0","200","40","10","bgm_M64","101001","10980102","-250","2","1.5"
"1","-30","-15","1.1","0.75","3","1","1","-30","101001","1098","100","-10","200","-120","0","bgm_M64","101001","10980103","-10","3","1.3"
"1","-30","0","0.6","0.6","4","1","1","-30","101001","1098","300","-30","200","10","-25","bgm_M64","101001","10980104","210","4","0.8"
"1","-30","0","1","1.2","5","1.2","1","0","101011","1098","200","0","250","-70","0","bgm_M55","101011","10980105","480","5","1.3"
