d727a0c678c7a0985e70e2eb7b7836964643084c1c8828ad05e678888d3a182f,b6c5c764b40cd965fc8b5b183763dd4ca537c5482d6102f03b79827249ac77ea,14666dacbff813f12cab8fd276b47c95e8208b946d669145b1e26128c4d8318f,5ad30b102b62ca12278543f5a8aa428ffd23833c09460d69e0afae85e906a2e3,413b8bc975f8efdbccd2a3f3b231cb014d746c3ff50b242a8dff7f127e69cac6,02911406efbfa28659fdbce171764725637cc73237fc870c1888c5ee402b3ab7,aa10dc6236fd3084651ac8e2d9f3c0845949b318f3ed14099e10d97c74fdf1e1,f5dbe31084597e3dc9e52bba1473ae09be49ccbb0df5477a23a0e59c7b168fae,37b16a5a037f034d8174c1c597791b85a35173884aa7c56bcabad287efad3678
"0","102","0","1","茜里最希望\n能讓哥哥\n打起精神唷♪","1","4352","113701","8"
"0","1","0","1","哥哥？\n如果想要觸碰的話……\n這邊怎麼樣呢♪","2","4353","113701","1"
"0","2","0","1","特訓的時間到了嗎？\n茜里可是\n非常期待的喔♪","2","4354","113701","1"
"0","3","0","1","啊，哥哥！\n要不要和茜里\n休息……一下呢♪","2","4355","113701","1"
"0","4","0","1","這對翅膀\n摸起來很舒服嗎？　\n啊、好癢喔！","2","4356","113701","1"
"0","101","0","1","哥哥也想要\n打起精神嗎？\n就交給茜里吧♪","2","4357","113701","4"
"0","102","0","1","哎呀♪\n哥哥真是的\n真大膽呢♪","2","4358","113701","8"
"0","1","1","1","哥哥，早上囉，\n天氣非常地\n舒服喔……♪","2","4359","113701","1"
"0","2","2","1","要不要睡個午覺呢，\n哥哥？\n枕在茜里的大腿上…♪","2","4360","113701","1"
"0","3","3","1","晚上了呢，哥哥，\n不知道為什麼\n茜里的心臟跳得好快。","2","4361","113701","1"
"0","2","0","1","好柔軟喔……\n要是哥哥\n在我身旁就好了……♪","3","4363","113701","1"
"0","3","0","1","欸嘿嘿，茜里\n也想要變得\n這麼可愛呢～","3","4364","113701","1"
"0","4","0","1","這是哥哥\n喜歡的味道嗎？\n讓我參考參考！","3","4365","113701","1"
"0","5","0","1","身體感覺好熱\n茜里覺得……\n有點暈……","3","4366","113701","1"
"0","7","0","1","啊呣、嗯……啊\n沾到臉上了，\n黏呼呼的～","3","4368","113701","1"
"0","8","0","1","天使出現在\n很多故事當中呢，\n得更認真調查才行！","3","4369","113701","1"
"0","103","0","1","在那位大人面前，\n總希望能\n保持高雅呢。","1","4371","103201","12"
"0","103","0","1","我有絕對的自信，\n就算迷失了方向\n也絕對能夠\n回到您身邊。","2","4372","103201","12"
"0","103","0","1","和你在一起的時候\n說不定是我\n最快樂的時光呢。","1","4373","102801","12"
"0","103","0","1","希望有一天能和你一起\n打理咲戀育幼院\n……開玩笑的♪","2","4374","102801","12"
"0","1","0","1","身為天使，\n今天也要\n為了大家的幸福\n而努力才行。","1","4375","113801","1"
"0","2","0","1","難得長了翅膀\n卻不能飛行，\n好可惜喔。","1","4376","113801","1"
"0","3","0","1","這身打扮莫名地\n很受小孩子的歡迎，\n嘛、這也不賴就是了。","1","4377","113801","1"
"0","4","0","1","果、果然\n受到了大家的矚目……\n不過因為天使很少見，\n好像也是沒辦法的事。","1","4378","113801","1"
"0","5","0","1","成為天使之後\n就不會那麼怕生了！\n……不可能的嗎。","1","4379","113801","1"
"0","101","0","1","雖然天使\n要做的事情很辛苦，\n但是感受到自己的成長\n還是很令人開心呢。","1","4380","113801","4"
"0","102","0","1","要是能讓某人的\n願望得以實現，\n我要讓那傢伙的……\n咦、我在想些什麼啦！","1","4381","113801","8"
"0","1","0","1","你在發什麼呆啊！\n該到街上\n去幫助他人囉！","2","4382","113801","1"
"0","2","0","1","天使之箭！\n開玩笑的……咦、\n你從什麼時候\n開始看的！","2","4383","113801","1"
"0","3","0","1","真是的！\n別摸我的翅膀啦！\n壞掉的話該怎麼辦。","2","4384","113801","1"
"0","4","0","1","雖然你不是天使，\n但你總是在\n幫助別人對吧？\n我有點敬佩你呢。","2","4385","113801","1"
"0","101","0","1","如果是穿這件衣服，\n比起其它人，可能會\n更注意我吧……咦、\n你、你在看什麼啦！","2","4386","113801","4"
"0","102","0","1","吶、吶，如果我有困難\n你要第一個\n來我身邊……果、果然\n還是沒事啦！","2","4387","113801","8"
"0","1","1","1","早安……那、那個，\n身為天使，\n我要去城裡看看……\n你要一起去嗎？","2","4388","113801","1"
"0","2","2","1","呼，做完好事之後，\n吃的午餐總是\n特別美味呢。","2","4389","113801","1"
"0","3","3","1","都已經這麼晚了……\n別熬夜了，\n快點睡吧。","2","4390","113801","1"
"0","2","0","1","坐起來真舒服～\n舒服到\n好像要飛上天一樣～","3","4392","113801","1"
"0","3","0","1","呵呵，好可愛……\n啊，加上翅膀的話，\n會不會\n變得更可愛呢？","3","4393","113801","1"
"0","4","0","1","哈啊～心情好沉靜～\n好像回復道具一樣，\n真療癒～","3","4394","113801","1"
"0","5","0","1","哇、啊啊……\n好危險，\n翅膀差點就要\n燒焦了呢。","3","4395","113801","1"
"0","7","0","1","要幫上別人的忙是一件\n很辛苦的事情，所以\n靠這個恢復生命值吧！","3","4397","113801","1"
"0","8","0","1","不知道有沒有和天使\n相關的書……啊！\n這是正在找的攻略本！","3","4398","113801","1"
"0","1","0","1","嘻嘻嘻，\n像個吸血鬼一樣\n來嚇嚇他吧。","1","4400","113901","1"
"0","2","0","1","獵物在哪裡呢～！\n嗯～還想要再\n更有魄力一點呢。","1","4401","113901","1"
"0","3","0","1","Trick or Treat\n……因為你沒有回答\n所以我要搗蛋囉。","1","4402","113901","1"
"0","4","0","1","今天是萬聖節，\n偶爾也約一下\n騎士先生好了？","1","4403","113901","1"
"0","5","0","1","穿著斗篷讓舉手投足間\n的動作很有抑揚頓挫，\n真不錯呢。","1","4404","113901","1"
"0","101","0","1","可以看到各式各樣的\n扮裝，萬聖節果然是\n太棒了。","1","4405","113901","4"
"0","102","0","1","吸血鬼般的行動嘛，\n像是要咬住他……不，\n那也太過大膽了！","1","4406","113901","8"
"0","1","0","1","你找我嗎？\n請你有事快說喔，\n我很忙的！","2","4407","113901","1"
"0","2","0","1","咦？　我衣服破洞了？\n謝謝你告訴我\n…你還看得真仔細呢。","2","4408","113901","1"
"0","3","0","1","呼哇……就算是吸血鬼\n的樣貌，想睡的時候\n還是會想睡呢……","2","4409","113901","1"
"0","4","0","1","萬聖節有著和演唱會\n不同的熱鬧氣氛，\n真令人興奮。","2","4410","113901","1"
"0","101","0","1","就算想嚇我\n也是沒有用的喔！\n我馬上就會發現了。","2","4411","113901","4"
"0","102","0","1","騎士先生，要不要\n一起過萬聖節……不、\n沒事啦！","2","4412","113901","8"
"0","1","1","1","因為工作的關係睡眠\n不足，太陽好刺眼……\n我可能真的像吸血鬼。","2","4413","113901","1"
"0","2","2","1","午餐我試著做了……\n紅通通的\n番茄全餐便當。","2","4414","113901","1"
"0","3","3","1","夜晚是萬聖節\n最高潮的時候……\n走吧騎士先生！","2","4415","113901","1"
"0","2","0","1","這個合適的感覺\n要是也能活用在\n製作衣服上……！","3","4417","113901","1"
"0","3","0","1","這個做得真不錯……！\n製作玩偶的衣服\n好像也很不錯耶！","3","4418","113901","1"
"0","4","0","1","感覺真不錯……\n搭配服裝的香味\n好像也很不錯……","3","4419","113901","1"
"0","5","0","1","呼，真溫暖……\n啊、斗篷差點\n被火點燃了！","3","4420","113901","1"
"0","7","0","1","啊啊，好好吃～\n吃了多少就得靠\n努力工作消耗掉！","3","4422","113901","1"
"0","8","0","1","傳說的吸血鬼……\n統御黑夜之人……\n呵呵……","3","4423","113901","1"
"0","12","0","1","果然說到萬聖節\n就會想到糖果！\n那就來發糖果吧！","3","4425","113901","1"
"0","1","0","1","這身打扮…明明很帥氣\n但也很方便行動，\n穿起來又很舒適\n真是太棒了！","1","4427","114101","1"
"0","2","0","1","招牌姿勢就這樣……\n不，這個比較好……\n真令人煩惱……！","1","4428","114101","1"
"0","3","0","1","Trick or \nJustice！\n如果這麼說的話\n不知道會得到什麼？","1","4429","114101","1"
"0","4","0","1","得想個辦法進行\n新必殺技的特訓\n才行呢……\n真忙！","1","4430","114101","1"
"0","5","0","1","要把我的\n這身打扮也給\n小智姐看看！","1","4431","114101","1"
"0","101","0","1","白虎\n參上！\n就決定是\n這個姿勢了！","1","4432","114101","4"
"0","102","0","1","和那個人在一起\n就覺得好像\n真的能變成英雄！","1","4433","114101","8"
"0","1","0","1","怎麼樣？\n這個顏色\n適合我嗎？","2","4434","114101","1"
"0","2","0","1","如果有空的話\n可以陪我\n做必殺技的\n特訓嗎？","2","4435","114101","1"
"0","3","0","1","你來得正好！\n你覺得這個\n招牌姿勢如何？","2","4436","114101","1"
"0","4","0","1","哦！　你很好奇\n這身打扮嗎？\n儘管盯著看\n也沒關係喔♪","2","4437","114101","1"
"0","101","0","1","你要不要也和我\n一起練習\n新的招式呢？","2","4438","114101","4"
"0","102","0","1","今天也要和你\n一起守護\n蘭德索爾的和平！","2","4439","114101","8"
"0","1","1","1","早上了！\n一起去進行\n晨間特訓吧！","2","4440","114101","1"
"0","2","2","1","午休到了！\n英雄也是\n需要休息的！","2","4441","114101","1"
"0","3","3","1","身穿在黑夜中\n光彩奪目的白色服裝\n來守護和平！","2","4442","114101","1"
"0","2","0","1","我在書上看過，老虎\n在打獵以外的時候\n也是會滾來滾去的。","3","4444","114101","1"
"0","3","0","1","毛絨絨的♪\n守護這\n可愛的東西\n也是英雄的使命！","3","4445","114101","1"
"0","4","0","1","好香的味道……\n我要放鬆\n開始冥想！","3","4446","114101","1"
"0","5","0","1","燃燒的火焰\n就像是英雄的決心，\n我可以像這樣\n一直盯著看呢。","3","4447","114101","1"
"0","7","0","1","嚼嚼……\n吃很多很多\n然後成為\n超強的英雄！","3","4449","114101","1"
"0","8","0","1","我也有乖乖\n認真讀書……！\n英雄好像也是需要\n聰明才智的！","3","4450","114101","1"
"0","12","0","1","哇哇，\n有好多糖果！\n大家\n一起吃吧！","3","4452","114101","1"
"0","103","0","1","在我成為忠臣的這刻，\n統一天下之際\n近在眼前是也！","1","4454","103001","12"
"0","103","0","1","哎呀，將軍真是的，\n那樣就是要把人家\n當正室的是也……","2","4455","103001","12"
"0","1","0","1","女幽靈……好恨啊……\n嗯，總覺得\n好像哪裡不太對……","1","4456","114001","1"
"0","2","0","1","總覺得有股寒意……\n難、難道\n這個房間裡也有幽靈？","1","4457","114001","1"
"0","3","0","1","萬聖節真開心呢。\n有種\n回歸童心的感覺。","1","4458","114001","1"
"0","4","0","1","明年的萬聖節\n也邀請看看\n優衣和日和她們吧。","1","4459","114001","1"
"0","5","0","1","萬聖節的糖果\n都很可愛呢。\n……拿一顆\n應該沒關係吧？","1","4460","114001","1"
"0","101","0","1","明年\n會跟他\n度過怎樣的萬聖節呢……","1","4461","114001","4"
"0","102","0","1","這麼熱鬧\n也很不錯呢。\n如果能和他待在一起\n就更棒了……","1","4462","114001","8"
"0","1","0","1","……你想惡作劇\n但無從下手吧？\n呵呵，我都看穿囉。","2","4463","114001","1"
"0","2","0","1","咦，我也有糖果嗎？\n謝謝……呵呵，\n真開心呢，\n萬聖節快樂！","2","4464","114001","1"
"0","3","0","1","怎麼了？\n你要出門的話\n我也一起去吧。","2","4465","114001","1"
"0","4","0","1","這套服裝好像也能\n穿去舞會呢。\n要來跳一曲嗎？","2","4466","114001","1"
"0","101","0","1","既然決定要做了，\n我就會全力以赴，\n不給糖\n就搗蛋！","2","4467","114001","4"
"0","102","0","1","雖然能理解\n你會想看其他人，那個……\n希望你能多看看\n我難得穿上的特別服裝。","2","4468","114001","8"
"0","1","1","1","睡醒後\n來做個暖身運動吧，\n來，拿起劍。","2","4469","114001","1"
"0","2","2","1","吃糖果是可以啦，\n但也要\n好好吃午餐唷。","2","4470","114001","1"
"0","3","3","1","好了，我們走吧！\n萬聖節\n才正要開始呢。","2","4471","114001","1"
"0","2","0","1","萬聖節\n還很長呢，\n先來休息一下吧。","3","4473","114001","1"
"0","3","0","1","你們也會\n對變裝\n感興趣嗎？……呵呵","3","4474","114001","1"
"0","4","0","1","雖然很香，\n但應該不會\n吸引幽靈聚集吧……？","3","4475","114001","1"
"0","5","0","1","真溫暖……稍微休息一下\n就去看\n萬聖節\n遊行吧。","3","4476","114001","1"
"0","7","0","1","想要盡情\n享受萬聖節的話，\n就必須\n好好吃飯呢。","3","4478","114001","1"
"0","8","0","1","關於萬聖節的\n恐怖小說啊……\n還、還\n挺恐怖的呢……？","3","4479","114001","1"
"0","12","0","1","有好多糖果……\n光是看到這個畫面\n就讓人\n心情激動呢。","3","4481","114001","1"
"0","1","0","1","竟然能用這麼可愛的\n武器戰鬥……\n魔法少女\n還真是了不起呢。","1","4483","114201","1"
"0","2","0","1","來好好練習\n招牌姿勢吧……\n應該沒人在看我吧？","1","4484","114201","1"
"0","3","0","1","這種服裝\n像雪那種類型\n應該很適合穿吧。","1","4485","114201","1"
"0","4","0","1","竟然被\n孩子們要簽名了……\n這也是我的使命！","1","4486","114201","1"
"0","5","0","1","這副裝扮真顯眼……\n不對，提督本來就該\n聚集人們的視線！","1","4487","114201","1"
"0","101","0","1","去和他\n開個作戰會議吧，\n他意外地\n很可靠呢。","1","4488","114201","4"
"0","102","0","1","真希望他\n能好好看著\n我的英姿。","1","4489","114201","8"
"0","1","0","1","工作也告一段落了，\n要不要\n一起去吃甜食？","2","4490","114201","1"
"0","2","0","1","有股可疑的氣息呢，\n閣下也要保持警戒，\n別鬆懈了！","2","4491","114201","1"
"0","3","0","1","我和栞借了\n魔法少女的書，\n要不要一起來看？","2","4492","114201","1"
"0","4","0","1","在巡邏時間到之前\n先來喝杯茶吧，\n閣下也一起。","2","4493","114201","1"
"0","101","0","1","有閣下的幫助\n真讓人安心呢，\n就拜託你囉。","2","4494","114201","4"
"0","102","0","1","別摸我的頭～！\n……真是的，\n只有閣下會這樣\n摸我的頭……","2","4495","114201","8"
"0","1","1","1","閣下快醒醒！\n魔法少女的一天\n可是很早開始的！","2","4496","114201","1"
"0","2","2","1","來，\n這是飯後甜點，\n人、人體需要攝取\n適度的糖分！","2","4497","114201","1"
"0","3","3","1","呼啊……\n魔法少女也會……\n想睡覺……不、不，\n我才沒有睡著喔！？","2","4498","114201","1"
"0","2","0","1","這對任務和訓練過後\n疲憊的身體\n很有效呢……","3","4500","114201","1"
"0","3","0","1","嗯，真可愛。\n把摩拉\n擺在它旁邊吧。","3","4501","114201","1"
"0","4","0","1","啊啊，身心都感到\n很平靜……\n這簡直就是魔法……","3","4502","114201","1"
"0","5","0","1","這份溫暖……\n它也擁有\n愛與希望呢……","3","4503","114201","1"
"0","7","0","1","無論是軍人還是\n魔法少女，吃飯的\n重要性都不會變，\n要確實吃飯！","3","4505","114201","1"
"0","8","0","1","我在讀\n魔法少女的書，\n我、我給人的感覺\n也是這樣嗎？","3","4506","114201","1"
"0","103","0","1","我和老哥的\n逗哏跟捧哏可是\n配合的天衣無縫喔♪","1","4508","103301","12"
"0","103","0","1","和老哥兩個人\n一起討論段子的哏……這是第一次的\n共同作業呢♪","2","4509","103301","12"
"0","1","0","1","變成魔法少女\n連髮型也會\n跟著改變呢。\n來試試各種變化吧。","1","4531","114301","1"
"0","2","0","1","……用閃耀的劍技，\n斬斷黑暗！\n嗯，今天的姿勢\n也很完美♪","1","4532","114301","1"
"0","3","0","1","能運用御久間流的劍術\n使出的\n魔法少女招式是……\n好，馬上來試試看♪","1","4533","114301","1"
"0","4","0","1","既然成為了魔法少女，\n也得來練習\n怎麼簽名……\n好，要努力囉！","1","4534","114301","1"
"0","5","0","1","雖然這套魔法少女\n的造型\n非常可愛……\n但我這副模樣\n不能讓純她們看到呢…","1","4535","114301","1"
"0","101","0","1","那個人喜歡\n魔法少女嗎？\n……要是喜歡的話，\n我會很開心♪","1","4536","114301","4"
"0","102","0","1","……果然，\n那個人不在，\n我對特訓都提不起勁了\n他會不會早點回來呢？","1","4537","114301","8"
"0","1","0","1","要是你有空的話，\n要不要跟我一起\n去街上巡邏呢？","2","4538","114301","1"
"0","2","0","1","啊，你來得正好！\n我創出新的\n魔法劍術了，\n能不能幫我看看？","2","4539","114301","1"
"0","3","0","1","我懂你在意\n我這副魔法少女模樣的心情……\n但、但一直盯著看的話我會很害羞，\n別看了。","2","4540","114301","1"
"0","4","0","1","變身時的姿勢，\n稍微改一下\n會不會比較好……\n你覺得呢？","2","4541","114301","1"
"0","101","0","1","不介意的話，\n能陪我進行\n魔法少女的特訓嗎？\n那個……就我們兩個人","2","4542","114301","4"
"0","102","0","1","我……可以成為\n只屬於你的魔法少女…\n呵呵，開玩笑的♪","2","4543","114301","8"
"0","1","1","1","今天也是個美好的早晨呢。\n走吧，我們一起\n去街上巡邏。","2","4544","114301","1"
"0","2","2","1","中午了啊……你有\n想吃的東西嗎？\n如果不介意吃得簡單點，\n我可以幫你做喔。","2","4545","114301","1"
"0","3","3","1","差不多來休息吧，\n……需要我\n陪你一起睡嗎？\n呵呵，我開玩笑的♪","2","4546","114301","1"
"0","2","0","1","這是……\n身心都充滿平靜呢，\n好像有點\n想睡了。","3","4548","114301","1"
"0","3","0","1","好、好可愛……\n能不能用魔法\n讓它動起來啊？","3","4549","114301","1"
"0","4","0","1","好香的味道，\n讓頭腦清醒多了，\n要不要來想想\n新的招式呢？","3","4550","114301","1"
"0","5","0","1","真溫暖……\n這份溫度\n是連魔法少女的魔法\n都無法複製的……","3","4551","114301","1"
"0","7","0","1","這、這是……\n好吃到\n我的手停不下來。","3","4553","114301","1"
"0","8","0","1","這本書上\n角色的動作，\n好像可以作為\n變身姿勢的參考！","3","4554","114301","1"
"0","1","0","1","聖誕快樂！\n來，\n讓美妙的派對\n開幕吧！","1","4556","114401","1"
"0","2","0","1","呵呵，\n無論到了幾歲，\n聖誕節都還是\n很讓人興奮呢♪","1","4557","114401","1"
"0","3","0","1","自己做料理後，\n才再次明白了\n廚師們的偉大。","1","4558","114401","1"
"0","4","0","1","凡事都要\n親身經歷過\n才會有\n新發現呢♪","1","4559","114401","1"
"0","5","0","1","果然，聖誕節\n會讓街道\n變得鮮活起來……這可是\n絕佳的商機♪","1","4560","114401","1"
"0","101","0","1","要是我做出\n別的聖誕料理，\n那位大人\n會願意吃嗎……？","1","4561","114401","4"
"0","102","0","1","要送給\n那位大人的禮物……\n這真是個\n大難題呢……","1","4562","114401","8"
"0","1","0","1","聖誕快樂！\n如果可以的話，\n要不要跟我一起\n為聖誕節做準備呢？","2","4563","114401","1"
"0","2","0","1","哎呀，\n你要幫忙我\n掛聖誕節的裝飾品呀？\n謝謝。","2","4564","114401","1"
"0","3","0","1","這是我為了聖誕節\n特別訂做的\n自豪服裝……那個，\n你覺得如何？","2","4565","114401","1"
"0","4","0","1","小時候的我\n很期待\n聖誕老公公出現呢，\n而現在……是祕密♪","2","4566","114401","1"
"0","101","0","1","若、若是你\n有時間的話，\n要不要和我一起逛\n聖誕節的街道？","2","4567","114401","4"
"0","102","0","1","要是明年的聖誕節\n也能和那位大人\n一起度過……","2","4568","114401","8"
"0","1","1","1","時間就是金錢\n難得的早晨，\n來有效利用\n這段時間吧！","2","4569","114401","1"
"0","2","2","1","已經中午了呢，\n來吧，\n開始為派對\n做準備囉！","2","4570","114401","1"
"0","3","3","1","真是安靜的夜晚……\n我還想\n再多和你\n說一下話呢。","2","4571","114401","1"
"0","2","0","1","適當的休息\n是通往成功的秘訣！","3","4573","114401","1"
"0","3","0","1","多麼可愛呀……\n怎麼看\n都看不膩呢♪","3","4574","114401","1"
"0","4","0","1","如果要招待別人，\n就連這些方面也要顧慮到喔。","3","4575","114401","1"
"0","5","0","1","真溫暖……\n這種小憩片刻的時光，\n讓人倍感珍惜呢。","3","4576","114401","1"
"0","7","0","1","這深奧的氣味……\n是不是有使用\n什麼隱藏配方啊？","3","4578","114401","1"
"0","8","0","1","聖誕料理的食譜\n有這麼多種，\n真讓人苦惱呢。","3","4579","114401","1"
"0","14","0","1","這個繪本的設計\n很有趣呢，\n我都想\n讓它成為我們的商品了。","3","4581","114401","1"
"0","15","0","1","真大的玩偶……\n職人的技術\n在發著光呢。","3","4582","114401","1"
"0","1","0","1","說到聖誕節\n就是派對！\n我要喝個夠～♪","1","4583","114601","1"
"0","2","0","1","要是把我想成\n只喝麥酒的女人，\n可就大錯特錯囉♪","1","4584","114601","1"
"0","3","0","1","符合聖誕氣氛的飲料\n也不錯呢，\n我下次\n也來做做看吧。","1","4585","114601","1"
"0","4","0","1","在溫暖的房間裡\n喝的麥酒\n特別好喝呢……","1","4586","114601","1"
"0","5","0","1","反正今天休假，\n一大早就開始喝酒\n應該不會被罵吧？","1","4587","114601","1"
"0","101","0","1","和他一起\n在聖誕約會聖地……\n啊不不，\n妳在想什麼啊優花梨！","1","4588","114601","4"
"0","102","0","1","在他面前\n能夠不逞強，\n做最真實的自己，\n真的……很幸福……","1","4589","114601","8"
"0","1","0","1","沒事啦～\n我沒喝酒，\n偶沒有喝啦～","2","4590","114601","1"
"0","2","0","1","聖誕節\n這麼特別的日子，\n當然也要喝上\n特別的一杯♪","2","4591","114601","1"
"0","3","0","1","聖誕快樂！\n來嘛來嘛，\n我們來乾杯♪","2","4592","114601","1"
"0","4","0","1","姐姐會表現出\n可靠的一面\n給你看的。","2","4593","114601","1"
"0","101","0","1","要是發生了什麼事，\n可以來依靠我喔？","2","4594","114601","4"
"0","102","0","1","呵呵，今後\n我也會繼續……\n依賴你唷。","2","4595","114601","8"
"0","1","1","1","真是清爽的早晨\n……原來沒有宿醉的早晨，\n是這麼讓人\n心情舒暢的啊。","2","4596","114601","1"
"0","2","2","1","白天喝酒\n特別好喝呢……不對，\n要忍耐、忍耐……","2","4597","114601","1"
"0","3","3","1","已經這麼晚啦……\n除了睡覺\n也沒其他事了，\n喝一點的話應該……","2","4598","114601","1"
"0","2","0","1","耍廢\n最棒了～\n要是有麥酒\n就更完美了……","3","4600","114601","1"
"0","3","0","1","就算是我……\n也可以喜歡\n可愛的東西吧？","3","4601","114601","1"
"0","4","0","1","嗯～真香，\n平日累積的疲勞\n都消失了呢。","3","4602","114601","1"
"0","5","0","1","暖洋洋的～\n開始覺得\n口渴了呢。","3","4603","114601","1"
"0","7","0","1","嚼嚼……\n勞動過後的白飯\n果然很美味……","3","4605","114601","1"
"0","8","0","1","聖誕約會\n完全攻略手冊？\n這個必須讀讀。","3","4606","114601","1"
"0","14","0","1","哎呀，這幅畫\n看起來好立體……\n應該不是因為\n我喝得太醉了吧……？","3","4608","114601","1"
"0","15","0","1","觸感真好～\n好想擺一個在家裡，\n但要是麥酒撒上去了\n應該會很麻煩……","3","4609","114601","1"
"0","103","0","1","真想永遠\n獨占秀才的視線～","1","4610","101601","12"
"0","103","0","1","只要跟秀才待在一起\n我就超開心！\n秀才也這麼覺得吧～？","2","4611","101601","12"
"0","1","0","1","聖誕快樂！\n呵呵，光是說這句話\n就讓人感到開心呢。","1","4612","114501","1"
"0","2","0","1","雖然我平時是\n照顧孩子們的一方，\n但今天放開玩\n也沒關係吧？","1","4613","114501","1"
"0","3","0","1","聖誕樹、料理\n和禮物！\n無論到了幾歲，這些東西都還是\n很讓人雀躍呢♪","1","4614","114501","1"
"0","4","0","1","裝飾品和料理\n都很有品味呢，\n就當作育幼院\n舉辦派對的參考吧。","1","4615","114501","1"
"0","5","0","1","要怎麼做才能讓\n炒麵麵包變成\n聖誕節的必吃食物……","1","4616","114501","1"
"0","101","0","1","這好像是那傢伙\n會喜歡的料理，\n留給他吃好了♪","1","4617","114501","4"
"0","102","0","1","給那傢伙的禮物\n花了不少錢……\n不知道他\n會不會喜歡。","1","4618","114501","8"
"0","1","0","1","這套禮服\n適合我嗎？\n現在的話，你就算看得太入迷，\n我也會原諒你哦♪","2","4619","114501","1"
"0","2","0","1","你看這個蛋糕！\n看起來很好吃吧。\n偶爾奢侈點\n也是可以的吧♪","2","4620","114501","1"
"0","3","0","1","料理和飲料\n都很美味呢！\n我要多吃點\n吃回本♪","2","4621","114501","1"
"0","4","0","1","跟孩子們一起玩雪\n應該會很開心，\n你要不要也加入？","2","4622","114501","1"
"0","101","0","1","難得的聖誕節，\n就麻煩你\n做我的護花使者啦♪","2","4623","114501","4"
"0","102","0","1","很冷？ 這樣啊……\n那麼，你可以\n靠過來一點哦……？","2","4624","114501","8"
"0","1","1","1","好啦，快點起來吧？\n陪我去買\n派對要用的東西。","2","4625","114501","1"
"0","2","2","1","我在準備\n派對料理的時候，\n也順便把午餐做好了，\n我真是能幹呢。","2","4626","114501","1"
"0","3","3","1","熱鬧的派對\n固然好，\n但感受平安夜的餘韻\n也很棒呢。","2","4627","114501","1"
"0","2","0","1","坐起來真舒服～\n職人的手藝很好呢，\n真想在家裡也擺一個。","3","4629","114501","1"
"0","3","0","1","好可愛！\n要是當成禮物\n送給孩子們，\n他們應該會很開心。","3","4630","114501","1"
"0","4","0","1","真是華麗的香氣，\n跟聖誕節很搭呢。","3","4631","114501","1"
"0","5","0","1","寒冷的天氣\n果然不能少了它……\n哈，真是天堂♪","3","4632","114501","1"
"0","7","0","1","嗯──真好吃！\n不知道這能不能\n做成炒麵麵包口味？","3","4634","114501","1"
"0","8","0","1","偶爾來\n悠閒地讀個書吧……總覺得\n全都是浪漫愛情的書耶，\n因為是聖誕節嗎？","3","4635","114501","1"
"0","14","0","1","這個真有趣！\n很適合當作\n孩子們的禮物呢！","3","4637","114501","1"
"0","15","0","1","我第一次見到\n這麼漂亮的毛色呢……\n這是從哪裡\n得到的呢？","3","4638","114501","1"
"0","1","0","1","我也能\n和大家一起\n享受新年嗎？","1","4639","114701","1"
"0","2","0","1","希望今年\n能稍微\n長高一點點……","1","4640","114701","1"
"0","3","0","1","呃！ 壓歲錢\n全都沒了耶！？\n怎麼會，騙人的吧……？","1","4641","114701","1"
"0","4","0","1","和很多人\n一起過新年啊……雖然是第一次，\n但感覺還不壞呢。","1","4642","114701","1"
"0","5","0","1","嗯──看來這裡\n沒有天樓霸斷劍的\n出場機會啊。","1","4643","114701","1"
"0","101","0","1","真想和他們\n共創多一點\n除了戰鬥以外的回憶呢。","1","4644","114701","4"
"0","102","0","1","這麼熱鬧的新年\n還是第一次呢，\n……很溫暖，真好。","1","4645","114701","8"
"0","1","0","1","就算沒有記憶，\n應該也能創造\n新的快樂回憶吧？","2","4646","114701","1"
"0","2","0","1","快點出發囉！\n我還想更加\n享受新年呢！","2","4647","114701","1"
"0","3","0","1","欸，你應該\n已經記住「諾維姆」\n這個名字了吧？","2","4648","114701","1"
"0","4","0","1","這套衣服\n適合我嗎？\n……這樣啊，\n謝啦！","2","4649","114701","1"
"0","101","0","1","和你們一起見到的朝陽\n我一定不會忘記！\n留下新的回憶了呢！","2","4650","114701","4"
"0","102","0","1","要是尾狗刀\n有一天也能和大家一起\n共度新年就好了……","2","4651","114701","8"
"0","1","1","1","一大早就精神滿滿呢！\n我也來學學你吧！","2","4652","114701","1"
"0","2","2","1","中午要吃什麼？\n新年好吃的東西太多了，\n很難決定啊！","2","4653","114701","1"
"0","3","3","1","真美好的夜晚！\n要和我一起熬夜嗎？","2","4654","114701","1"
"0","2","0","1","偶爾像過新年這樣，\n悠閒地度過\n也還不賴……","3","4656","114701","1"
"0","3","0","1","怎麼？\n你也想去\n新年參拜嗎？","3","4657","114701","1"
"0","4","0","1","嘶──哈──\n有神殿的味道呢，\n感覺會有好事發生！","3","4658","114701","1"
"0","5","0","1","有這傢伙的話，\n應該能\n烤出好吃的魚……","3","4659","114701","1"
"0","7","0","1","唔唔──\n吃太飽了，\n腰帶變得好緊……","3","4661","114701","1"
"0","8","0","1","籤紙上\n寫的內容\n真難懂啊……","3","4662","114701","1"
"0","1","0","1","這裡看起來沒有\n遇到困難的人……\n那就在這稍微\n進行下特訓吧♪","1","4664","180101","1"
