9d05180ec72cf070df4157a31854525b58208ba8b4c9031c6d28cc28e1e90a98,2237fbd3b1e5236b5942fb164db43fd54a949b8bb1e023c5513a43128b35f22f,0176acc3a8dc0648b38a230515a5e08e76a80dbe2fbca9aa8d2498116f58d4fc,7dd7c0b5188ca659ca99602a3a1d1681cb7f5b06484cd687eda2abc3152405bc,f98d1c823dd7831d2524d0e45cc40e8e30e87547b91cefd3c488d0c7e653f4ff,07319cc8f1172a73897ff41c22100c9cfaf5c5549a87ccec9a54f2d13552d9d2,f8ec36933b74e3d2841382afe03abb8ae38ca4987835fcd3910a4afc4220fa4f,f2f81e9c2946af2a276ec480469c4ec4baa3d8360c21b8a380be620dbd9be5cf,da91287437b29ec24c5dea86e7725cdae9205799e9f017c5f7768607b6737927,d6204722e2eee2206ddff4f2866efa88cfb2a1f0c682881a33a0974156b8e15f,6790355733d32d8b87dd9536971150eb9986001d2d0f894d8909adc0bf4fea3a,ae5188d520eb3b0a077a4f94ccc5c97d65df69081ddc0943ecf8fa1a8adb4a03,981c0dba3bdcf5fa6e303a4dd6a618de2a66937fed316a3ba526a1993a2a10a5,9e0dc4db9de3a12f85c55740fde78e3db6fcfefc174b037c442e6439753d564a,ab6aea06740a107191a7866452fdd4e30faec94339e456f4bb39d89218c09e47,2cbba6a15c2d72fd60fc46a236958b8085467857fdac7c994557d5d6b30efe0d,81674dcaa5fe171d2f1d251cfcf69e31bfbd18b83793e9b6677f8560377c4b13,93181f29abf1d0c362f7b14f4558eb0600e2f788d3f77e8f296db96583649ec7,899a1cdfe31e5857ad284210f9d250988009d9c1818fdfa68a38fe6cc85d6cf8,af3a0de3219cdf15173298eda2a9931eee1e7a1df5b6a3b758370b1486e08af1,83514e5b945b29bfbb43ff1d0dc720061ff4834c296ec1163fbdcf9585e2885f,ffee2bb2e85e0a488eba2a4fad19bfebb0872764a476d471b9c0842df34e6ea5,7fc5697adfcab3b2cd9bbadd613e59fc4c045a47eb3a5b6cb7bedc2c98f8f0fc,8191b7d5714a59423effaf2bd79cf9931fb58d523b4bf00d21591fefc34a5c94,cb054e989dce74f9a49277a4ec39d1a45058c4aa59a346c9ede162924b0e87c3,2b105ef7dbceab6a60dfed120d00c113e6ba1cd5967d95fb097f548fad779d8f,f22383880a298866aeca600cccb1c003c7ea1c50bcc8f8583c29ab5db59c0360,218ce516ee8732d8d06c69a7394f8f285af4acd52f23eda793adc9d2ca4353b1,b0fc3b9ad85ca645251107f35ac829283d30b0be6d271b467a64cc46f398a040,c211aae7f7cc8e3edd047b7a39efed07695400c9e5f40c5e234c00bd11d7a310,1690fcd88846f4bdd7089126fdc1f13006790c52a258eccb7dbf37942d3722a0,7f6f229c2b1275058a4f9ad20282acba9a79d9c269266bb268478d3a69547cda,c53772b3cd7e7e895b4fbb5dbe63a94caf6ef097505a48df6ee02f1950ffc5ad,eb747e3e6949f87ca7e5800db332f38f5e00b540e880698697b006620b5c29ed,259f3098d339d820e58a09b154c510a0c909f2b1e6c55cf52109a3c77e378c33,f462546072342cfce359f211b715e9c7828aaf3e00695630ef6cc13ef9abaf69,0327529039956278e2a8c1c3c353a9b0fdb356ddc1aa1d3f5be63d9463ea083d,8dc778144c0e12d8b66a832c91c4ab66b2f7d07a4d7442a627217acdd57a662e,92e7e81ddcfda09f5384e67ae7fe2f4e77a06710bd076fa41b6f71f59b32258f,f2080abcb85d03780eca258d0fae5fa0dca9762585dfaae2bfc4bd028446c9c1,89fd8545ed18963d40ada38592734e35e576071787b26296c8e96b0636414634
"1","2","12","10","115403","2100551","1","4","140001","91002","116071","2","4","1","1","1","3","3","1","115106","8","60","2","2","4","50001","4","4","1","126251","20001","94002","4","1","4","115047","1","400000","1","16","2"
"1","2","12","10","125107","2100552","1","4","140001","91002","116191","2","4","1","1","1","3","3","1","125376","8","60","2","2","4","50001","4","4","1","126101","20001","94002","4","1","4","115137","1","400000","1","16","2"
"1","2","12","10","115047","2100553","1","4","140001","91002","116041","2","4","1","1","1","3","3","1","125076","8","60","2","2","4","50001","4","4","1","116071","20001","94002","4","1","4","115077","1","400000","1","16","2"
"1","2","12","10","115137","2100554","1","4","140001","91002","116131","2","4","1","1","1","3","3","1","125016","8","60","2","2","4","50001","4","4","1","116191","20001","94002","4","1","4","125017","1","400000","1","16","2"
"1","2","12","10","115077","2100555","1","4","140001","91002","126221","2","4","1","1","1","3","3","1","125046","8","60","2","2","4","50001","4","4","1","116041","20001","94002","4","1","4","115197","1","400000","1","16","2"
"1","2","12","10","125017","2100556","1","4","140001","91002","126011","2","4","1","1","1","3","3","1","115616","8","60","2","2","4","50001","4","4","1","116131","20001","94002","4","1","4","115317","1","400000","1","16","2"
"1","2","12","10","115197","2100557","1","4","140001","91002","126161","2","4","1","1","1","3","3","1","115136","8","60","2","2","4","50001","4","4","1","126221","20001","94002","4","1","4","125377","1","400000","1","16","2"
"1","2","12","10","115317","2100558","1","4","140001","91002","126251","2","4","1","1","1","3","3","1","115433","8","60","2","2","4","50001","4","4","1","126011","20001","94002","4","1","4","115403","1","400000","1","16","2"
"1","2","12","10","125377","2100559","1","4","140001","91002","126101","2","4","1","1","1","3","3","1","115586","8","60","2","2","4","50001","4","4","1","126161","20001","94002","4","1","4","125107","1","400000","1","16","2"
"6","6","12","0","50001","2100560","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31042","0","94002","2","1","2","20001","0","800000","1","0","200"
"1","2","12","10","115137","2100561","1","4","140001","91002","116551","2","4","1","1","1","3","3","1","125376","8","60","2","2","4","50001","4","4","1","126011","20001","94002","4","1","4","115317","1","440000","1","16","2"
"1","2","12","10","125107","2100562","1","4","140001","91002","116611","2","4","1","1","1","3","3","1","125286","8","60","2","2","4","50001","4","4","1","116131","20001","94002","4","1","4","115047","1","440000","1","16","2"
"1","2","12","10","115317","2100563","1","4","140001","91002","116041","2","4","1","1","1","3","3","1","125046","8","60","2","2","4","50001","4","4","1","116551","20001","94002","4","1","4","125377","1","440000","1","16","2"
"1","2","12","10","115047","2100564","1","4","140001","91002","116581","2","4","1","1","1","3","3","1","115433","8","60","2","2","4","50001","4","4","1","116611","20001","94002","4","1","4","115617","1","440000","1","16","2"
"1","2","12","10","125377","2100565","1","4","140001","91002","116191","2","4","1","1","1","3","3","1","115106","8","60","2","2","4","50001","4","4","1","116041","20001","94002","4","1","4","115077","1","440000","1","16","2"
"1","2","12","10","115617","2100566","1","4","140001","91002","116071","2","4","1","1","1","3","3","1","115316","8","60","2","2","4","50001","4","4","1","116581","20001","94002","4","1","4","115403","1","440000","1","16","2"
"1","2","12","10","115077","2100567","1","4","140001","91002","126161","2","4","1","1","1","3","3","1","115586","8","60","2","2","4","50001","4","4","1","116191","20001","94002","4","1","4","115197","1","440000","1","16","2"
"1","2","12","10","115403","2100568","1","4","140001","91002","126011","2","4","1","1","1","3","3","1","125076","8","60","2","2","4","50001","4","4","1","116071","20001","94002","4","1","4","115137","1","440000","1","16","2"
"1","2","12","10","115197","2100569","1","4","140001","91002","116131","2","4","1","1","1","3","3","1","115616","8","60","2","2","4","50001","4","4","1","126161","20001","94002","4","1","4","125107","1","440000","1","16","2"
"6","6","12","0","50001","2100570","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31057","0","94002","2","1","2","20001","0","880000","1","0","200"
"1","2","12","10","115197","2100571","1","4","140001","91002","126371","2","4","1","1","1","3","3","1","125376","8","60","2","2","4","50001","4","4","1","116071","20001","94002","4","1","4","115317","1","440000","1","16","2"
"1","2","12","10","115557","2100572","1","4","140001","91002","116311","2","4","1","1","1","3","3","1","115433","8","60","2","2","4","50001","4","4","1","116041","20001","94002","4","1","4","115047","1","440000","1","16","2"
"1","2","12","10","115317","2100573","1","4","140001","91002","126281","2","4","1","1","1","3","3","1","115616","8","60","2","2","4","50001","4","4","1","126371","20001","94002","4","1","4","115617","1","440000","1","16","2"
"1","2","12","10","115047","2100574","1","4","140001","91002","116401","2","4","1","1","1","3","3","1","125046","8","60","2","2","4","50001","4","4","1","116311","20001","94002","4","1","4","115403","1","440000","1","16","2"
"1","2","12","10","115617","2100575","1","4","140001","91002","126341","2","4","1","1","1","3","3","1","115106","8","60","2","2","4","50001","4","4","1","126281","20001","94002","4","1","4","115587","1","440000","1","16","2"
"1","2","12","10","115403","2100576","1","4","140001","91002","116461","2","4","1","1","1","3","3","1","125286","8","60","2","2","4","50001","4","4","1","116401","20001","94002","4","1","4","125377","1","440000","1","16","2"
"1","2","12","10","115587","2100577","1","4","140001","91002","116191","2","4","1","1","1","3","3","1","115586","8","60","2","2","4","50001","4","4","1","126341","20001","94002","4","1","4","115077","1","440000","1","16","2"
"1","2","12","10","125377","2100578","1","4","140001","91002","116071","2","4","1","1","1","3","3","1","115316","8","60","2","2","4","50001","4","4","1","116461","20001","94002","4","1","4","115197","1","440000","1","16","2"
"1","2","12","10","115077","2100579","1","4","140001","91002","116041","2","4","1","1","1","3","3","1","115196","8","60","2","2","4","50001","4","4","1","116191","20001","94002","4","1","4","115557","1","440000","1","16","2"
"6","6","12","0","50001","2100580","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31045","0","94002","2","1","2","20001","0","880000","1","0","200"
"1","2","12","10","126161","2100581","1","4","140001","91002","126162","2","4","1","1","1","3","3","1","115617","8","60","2","2","4","50001","4","4","1","116072","20001","94002","4","1","4","116041","1","480000","1","16","2"
"1","2","12","10","126341","2100582","1","4","140001","91002","126102","2","4","1","1","1","3","3","1","115317","8","60","2","2","4","50001","4","4","1","126252","20001","94002","4","1","4","116311","1","480000","1","16","2"
"1","2","12","10","116041","2100583","1","4","140001","91002","116132","2","4","1","1","1","3","3","1","115587","8","60","2","2","4","50001","4","4","1","126162","20001","94002","4","1","4","126371","1","480000","1","16","2"
"1","2","12","10","116311","2100584","1","4","140001","91002","126222","2","4","1","1","1","3","3","1","125377","8","60","2","2","4","50001","4","4","1","126102","20001","94002","4","1","4","116401","1","480000","1","16","2"
"1","2","12","10","126371","2100585","1","4","140001","91002","116042","2","4","1","1","1","3","3","1","115047","8","60","2","2","4","50001","4","4","1","116132","20001","94002","4","1","4","116191","1","480000","1","16","2"
"1","2","12","10","116401","2100586","1","4","140001","91002","126012","2","4","1","1","1","3","3","1","115403","8","60","2","2","4","50001","4","4","1","126222","20001","94002","4","1","4","116071","1","480000","1","16","2"
"1","2","12","10","116191","2100587","1","4","140001","91002","116192","2","4","1","1","1","3","3","1","115077","8","60","2","2","4","50001","4","4","1","116042","20001","94002","4","1","4","116461","1","480000","1","16","2"
"1","2","12","10","116071","2100588","1","4","140001","91002","116072","2","4","1","1","1","3","3","1","115197","8","60","2","2","4","50001","4","4","1","126012","20001","94002","4","1","4","126161","1","480000","1","16","2"
"1","2","12","10","116461","2100589","1","4","140001","91002","126252","2","4","1","1","1","3","3","1","125107","8","60","2","2","4","50001","4","4","1","116192","20001","94002","4","1","4","126341","1","480000","1","16","2"
"6","6","12","0","50001","2100590","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31029","0","94002","2","1","2","20001","0","960000","1","0","200"
"1","2","12","10","126371","2100591","1","4","140001","91002","126102","2","4","1","1","1","3","3","1","115617","8","60","2","2","4","50001","4","4","1","116552","20001","94002","4","1","4","116041","1","480000","1","16","2"
"1","2","12","10","116401","2100592","1","4","140001","91002","126162","2","4","1","1","1","3","3","1","115317","8","60","2","2","4","50001","4","4","1","126252","20001","94002","4","1","4","116191","1","480000","1","16","2"
"1","2","12","10","116041","2100593","1","4","140001","91002","126012","2","4","1","1","1","3","3","1","115587","8","60","2","2","4","50001","4","4","1","126102","20001","94002","4","1","4","116311","1","480000","1","16","2"
"1","2","12","10","116191","2100594","1","4","140001","91002","116132","2","4","1","1","1","3","3","1","115403","8","60","2","2","4","50001","4","4","1","126162","20001","94002","4","1","4","126161","1","480000","1","16","2"
"1","2","12","10","116311","2100595","1","4","140001","91002","126222","2","4","1","1","1","3","3","1","115047","8","60","2","2","4","50001","4","4","1","126012","20001","94002","4","1","4","116071","1","480000","1","16","2"
"1","2","12","10","126161","2100596","1","4","140001","91002","116612","2","4","1","1","1","3","3","1","125377","8","60","2","2","4","50001","4","4","1","116132","20001","94002","4","1","4","116461","1","480000","1","16","2"
"1","2","12","10","116071","2100597","1","4","140001","91002","116582","2","4","1","1","1","3","3","1","125107","8","60","2","2","4","50001","4","4","1","126222","20001","94002","4","1","4","116611","1","480000","1","16","2"
"1","2","12","10","116461","2100598","1","4","140001","91002","116552","2","4","1","1","1","3","3","1","115077","8","60","2","2","4","50001","4","4","1","116612","20001","94002","4","1","4","126371","1","480000","1","16","2"
"1","2","12","10","116611","2100599","1","4","140001","91002","126252","2","4","1","1","1","3","3","1","125017","8","60","2","2","4","50001","4","4","1","116582","20001","94002","4","1","4","116401","1","480000","1","16","2"
"6","6","12","0","50001","2100600","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31056","0","94002","2","1","2","20001","0","960000","1","0","200"
"1","2","12","10","126341","2100601","1","4","140001","91002","116372","2","4","1","1","1","3","3","1","115617","8","60","2","2","4","50001","4","4","1","126162","20001","94002","4","1","4","116041","1","520000","1","16","2"
"1","2","12","10","126161","2100602","1","4","140001","91002","126282","2","4","1","1","1","3","3","1","115317","8","60","2","2","4","50001","4","4","1","126102","20001","94002","4","1","4","116611","1","520000","1","16","2"
"1","2","12","10","116041","2100603","1","4","140001","91002","116312","2","4","1","1","1","3","3","1","115587","8","60","2","2","4","50001","4","4","1","116372","20001","94002","4","1","4","116191","1","520000","1","16","2"
"1","2","12","10","116611","2100604","1","4","140001","91002","116431","2","4","1","1","1","3","3","1","125377","8","60","2","2","4","50001","4","4","1","126282","20001","94002","4","1","4","116551","1","520000","1","16","2"
"1","2","12","10","116191","2100605","1","4","140001","91002","126342","2","4","1","1","1","3","3","1","115403","8","60","2","2","4","50001","4","4","1","116312","20001","94002","4","1","4","126101","1","520000","1","16","2"
"1","2","12","10","116551","2100606","1","4","140001","91002","126012","2","4","1","1","1","3","3","1","115047","8","60","2","2","4","50001","4","4","1","116431","20001","94002","4","1","4","116311","1","520000","1","16","2"
"1","2","12","10","126101","2100607","1","4","140001","91002","126521","2","4","1","1","1","3","3","1","125107","8","60","2","2","4","50001","4","4","1","126342","20001","94002","4","1","4","116071","1","520000","1","16","2"
"1","2","12","10","116311","2100608","1","4","140001","91002","126162","2","4","1","1","1","3","3","1","115077","8","60","2","2","4","50001","4","4","1","126012","20001","94002","4","1","4","126341","1","520000","1","16","2"
"1","2","12","10","116071","2100609","1","4","140001","91002","126102","2","4","1","1","1","3","3","1","115197","8","60","2","2","4","50001","4","4","1","126521","20001","94002","4","1","4","126161","1","520000","1","16","2"
"6","6","12","0","50001","2100610","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31037","0","94002","2","1","2","20001","0","1040000","1","0","200"
"1","2","12","10","116132","2100611","1","4","140001","91002","126103","2","4","1","1","1","3","3","1","116041","8","60","2","2","4","50001","4","4","1","126253","20001","94002","4","1","4","126012","1","520000","1","16","2"
"1","2","12","10","116042","2100612","1","4","140001","91002","126223","2","4","1","1","1","3","3","1","116611","8","60","2","2","4","50001","4","4","1","116073","20001","94002","4","1","4","126222","1","520000","1","16","2"
"1","2","12","10","126012","2100613","1","4","140001","91002","116133","2","4","1","1","1","3","3","1","126101","8","60","2","2","4","50001","4","4","1","126103","20001","94002","4","1","4","126162","1","520000","1","16","2"
"1","2","12","10","126222","2100614","1","4","140001","91002","126013","2","4","1","1","1","3","3","1","116191","8","60","2","2","4","50001","4","4","1","126223","20001","94002","4","1","4","126282","1","520000","1","16","2"
"1","2","12","10","126162","2100615","1","4","140001","91002","116043","2","4","1","1","1","3","3","1","116311","8","60","2","2","4","50001","4","4","1","116133","20001","94002","4","1","4","126102","1","520000","1","16","2"
"1","2","12","10","126282","2100616","1","4","140001","91002","116193","2","4","1","1","1","3","3","1","116581","8","60","2","2","4","50001","4","4","1","126013","20001","94002","4","1","4","126521","1","520000","1","16","2"
"1","2","12","10","126102","2100617","1","4","140001","91002","126163","2","4","1","1","1","3","3","1","116461","8","60","2","2","4","50001","4","4","1","116043","20001","94002","4","1","4","116192","1","520000","1","16","2"
"1","2","12","10","126521","2100618","1","4","140001","91002","126253","2","4","1","1","1","3","3","1","116071","8","60","2","2","4","50001","4","4","1","116193","20001","94002","4","1","4","116132","1","520000","1","16","2"
"1","2","12","10","116192","2100619","1","4","140001","91002","116073","2","4","1","1","1","3","3","1","126281","8","60","2","2","4","50001","4","4","1","126163","20001","94002","4","1","4","116042","1","520000","1","16","2"
"6","6","12","0","50001","2100620","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31011","0","94002","2","1","2","20001","0","1040000","1","0","200"
"1","2","12","10","126102","2100621","1","4","140001","91002","116553","2","4","1","1","1","3","3","1","116611","8","60","2","2","4","50001","4","4","1","126103","20001","94002","4","1","4","126222","1","560000","1","16","2"
"1","2","12","10","116372","2100622","1","4","140001","91002","116613","2","4","1","1","1","3","3","1","116041","8","60","2","2","4","50001","4","4","1","126253","20001","94002","4","1","4","126012","1","560000","1","16","2"
"1","2","12","10","126222","2100623","1","4","140001","91002","126163","2","4","1","1","1","3","3","1","126101","8","60","2","2","4","50001","4","4","1","116553","20001","94002","4","1","4","126162","1","560000","1","16","2"
"1","2","12","10","126012","2100624","1","4","140001","91002","116583","2","4","1","1","1","3","3","1","116581","8","60","2","2","4","50001","4","4","1","116613","20001","94002","4","1","4","116552","1","560000","1","16","2"
"1","2","12","10","126162","2100625","1","4","140001","91002","116133","2","4","1","1","1","3","3","1","116191","8","60","2","2","4","50001","4","4","1","126163","20001","94002","4","1","4","116042","1","560000","1","16","2"
"1","2","12","10","116552","2100626","1","4","140001","91002","126013","2","4","1","1","1","3","3","1","116311","8","60","2","2","4","50001","4","4","1","116583","20001","94002","4","1","4","126282","1","560000","1","16","2"
"1","2","12","10","116042","2100627","1","4","140001","91002","126223","2","4","1","1","1","3","3","1","116401","8","60","2","2","4","50001","4","4","1","116133","20001","94002","4","1","4","116192","1","560000","1","16","2"
"1","2","12","10","126282","2100628","1","4","140001","91002","126103","2","4","1","1","1","3","3","1","126281","8","60","2","2","4","50001","4","4","1","126013","20001","94002","4","1","4","126102","1","560000","1","16","2"
"1","2","12","10","116192","2100629","1","4","140001","91002","126253","2","4","1","1","1","3","3","1","116071","8","60","2","2","4","50001","4","4","1","126223","20001","94002","4","1","4","116372","1","560000","1","16","2"
"6","6","12","0","50001","2100630","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31046","0","94002","2","1","2","20001","0","1120000","1","0","200"
"1","2","12","10","126102","2100631","1","4","140001","91002","116313","2","4","1","1","1","3","3","1","116611","8","60","2","2","4","50001","4","4","1","116133","20001","94002","4","1","4","126222","1","560000","1","16","2"
"1","2","12","10","126282","2100632","1","4","140001","91002","126373","2","4","1","1","1","3","3","1","116041","8","60","2","2","4","50001","4","4","1","126103","20001","94002","4","1","4","126012","1","560000","1","16","2"
"1","2","12","10","126222","2100633","1","4","140001","91002","126283","2","4","1","1","1","3","3","1","126101","8","60","2","2","4","50001","4","4","1","116313","20001","94002","4","1","4","116552","1","560000","1","16","2"
"1","2","12","10","126012","2100634","1","4","140001","91002","116462","2","4","1","1","1","3","3","1","116401","8","60","2","2","4","50001","4","4","1","126373","20001","94002","4","1","4","116192","1","560000","1","16","2"
"1","2","12","10","116552","2100635","1","4","140001","91002","126343","2","4","1","1","1","3","3","1","116191","8","60","2","2","4","50001","4","4","1","126283","20001","94002","4","1","4","116042","1","560000","1","16","2"
"1","2","12","10","116192","2100636","1","4","140001","91002","116491","2","4","1","1","1","3","3","1","116581","8","60","2","2","4","50001","4","4","1","116462","20001","94002","4","1","4","126162","1","560000","1","16","2"
"1","2","12","10","116042","2100637","1","4","140001","91002","126163","2","4","1","1","1","3","3","1","116311","8","60","2","2","4","50001","4","4","1","126343","20001","94002","4","1","4","116372","1","560000","1","16","2"
"1","2","12","10","126162","2100638","1","4","140001","91002","116133","2","4","1","1","1","3","3","1","116071","8","60","2","2","4","50001","4","4","1","116491","20001","94002","4","1","4","126102","1","560000","1","16","2"
"1","2","12","10","116372","2100639","1","4","140001","91002","126103","2","4","1","1","1","3","3","1","116131","8","60","2","2","4","50001","4","4","1","126163","20001","94002","4","1","4","126282","1","560000","1","16","2"
"6","6","12","0","50001","2100640","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31025","0","94002","2","1","2","20001","0","1120000","1","0","200"
"1","2","12","10","126373","2100641","1","4","140001","91002","127161","2","4","1","1","1","3","3","1","126222","8","60","2","2","4","50001","4","4","1","117191","20001","94002","4","1","4","116313","1","600000","1","16","2"
"1","2","12","10","116462","2100642","1","4","140001","91002","117041","2","4","1","1","1","3","3","1","126102","8","60","2","2","4","50001","4","4","1","127251","20001","94002","4","1","4","126163","1","600000","1","16","2"
"1","2","12","10","116313","2100643","1","4","140001","91002","127101","2","4","1","1","1","3","3","1","126162","8","60","2","2","4","50001","4","4","1","127161","20001","94002","4","1","4","126013","1","600000","1","16","2"
"1","2","12","10","126163","2100644","1","4","140001","91002","127221","2","4","1","1","1","3","3","1","126012","8","60","2","2","4","50001","4","4","1","117041","20001","94002","4","1","4","126223","1","600000","1","16","2"
"1","2","12","10","126013","2100645","1","4","140001","91002","127011","2","4","1","1","1","3","3","1","126282","8","60","2","2","4","50001","4","4","1","127101","20001","94002","4","1","4","116133","1","600000","1","16","2"
"1","2","12","10","126223","2100646","1","4","140001","91002","117071","2","4","1","1","1","3","3","1","116042","8","60","2","2","4","50001","4","4","1","127221","20001","94002","4","1","4","126103","1","600000","1","16","2"
"1","2","12","10","116133","2100647","1","4","140001","91002","117131","2","4","1","1","1","3","3","1","116372","8","60","2","2","4","50001","4","4","1","127011","20001","94002","4","1","4","126283","1","600000","1","16","2"
"1","2","12","10","126103","2100648","1","4","140001","91002","117191","2","4","1","1","1","3","3","1","116192","8","60","2","2","4","50001","4","4","1","117071","20001","94002","4","1","4","126373","1","600000","1","16","2"
"1","2","12","10","126283","2100649","1","4","140001","91002","127251","2","4","1","1","1","3","3","1","116582","8","60","2","2","4","50001","4","4","1","117131","20001","94002","4","1","4","116462","1","600000","1","16","2"
"6","6","12","0","50001","2100650","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31013","0","94002","2","1","2","20001","0","1200000","1","0","200"
"1","3","12","10","126283","2100651","1","4","140001","91002","117041","3","4","1","1","1","5","5","1","126102","8","60","2","2","4","50001","4","4","1","117581","20001","94002","4","1","4","126013","1","600000","1","16","2"
"1","3","12","10","116073","2100652","1","4","140001","91002","127161","3","4","1","1","1","5","5","1","126222","8","60","2","2","4","50001","4","4","1","127101","20001","94002","4","1","4","116133","1","600000","1","16","3"
"1","3","12","10","126013","2100653","1","4","140001","91002","117551","3","4","1","1","1","5","5","1","126162","8","60","2","2","4","50001","4","4","1","117041","20001","94002","4","1","4","126163","1","600000","1","16","2"
"1","3","12","10","116133","2100654","1","4","140001","91002","127221","3","4","1","1","1","5","5","1","116582","8","60","2","2","4","50001","4","4","1","127161","20001","94002","4","1","4","126103","1","600000","1","16","3"
"1","3","12","10","126163","2100655","1","4","140001","91002","117071","3","4","1","1","1","5","5","1","126012","8","60","2","2","4","50001","4","4","1","117551","20001","94002","4","1","4","126223","1","600000","1","16","2"
"1","3","12","10","126103","2100656","1","4","140001","91002","127011","3","4","1","1","1","5","5","1","116192","8","60","2","2","4","50001","4","4","1","127221","20001","94002","4","1","4","116313","1","600000","1","16","3"
"1","3","12","10","126223","2100657","1","4","140001","91002","117611","3","4","1","1","1","5","5","1","116042","8","60","2","2","4","50001","4","4","1","117071","20001","94002","4","1","4","116553","1","600000","1","16","2"
"1","3","12","10","116313","2100658","1","4","140001","91002","117581","3","4","1","1","1","5","5","1","126282","8","60","2","2","4","50001","4","4","1","127011","20001","94002","4","1","4","126283","1","600000","1","16","3"
"1","3","12","10","116553","2100659","1","4","140001","91002","127101","3","4","1","1","1","5","5","1","116372","8","60","2","2","4","50001","4","4","1","117611","20001","94002","4","1","4","116073","1","600000","1","16","2"
"6","6","12","0","50001","2100660","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31042","0","94002","2","1","2","20001","0","1200000","1","0","200"
"1","3","12","10","116613","2100661","1","4","140001","91002","117311","3","4","1","1","1","5","5","1","126102","8","60","2","2","4","50001","4","4","1","127221","20001","94002","4","1","4","126013","1","640000","1","16","2"
"1","3","12","10","126253","2100662","1","4","140001","91002","127371","3","4","1","1","1","5","5","1","126012","8","60","2","2","4","50001","4","4","1","127011","20001","94002","4","1","4","116553","1","640000","1","16","3"
"1","3","12","10","126013","2100663","1","4","140001","91002","117461","3","4","1","1","1","5","5","1","116582","8","60","2","2","4","50001","4","4","1","117311","20001","94002","4","1","4","126163","1","640000","1","16","2"
"1","3","12","10","116553","2100664","1","4","140001","91002","127281","3","4","1","1","1","5","5","1","126162","8","60","2","2","4","50001","4","4","1","127371","20001","94002","4","1","4","126223","1","640000","1","16","3"
"1","3","12","10","126163","2100665","1","4","140001","91002","127341","3","4","1","1","1","5","5","1","116192","8","60","2","2","4","50001","4","4","1","117461","20001","94002","4","1","4","116313","1","640000","1","16","2"
"1","3","12","10","126223","2100666","1","4","140001","91002","117491","3","4","1","1","1","5","5","1","126222","8","60","2","2","4","50001","4","4","1","127281","20001","94002","4","1","4","116133","1","640000","1","16","3"
"1","3","12","10","116313","2100667","1","4","140001","91002","117041","3","4","1","1","1","5","5","1","116132","8","60","2","2","4","50001","4","4","1","127341","20001","94002","4","1","4","126103","1","640000","1","16","2"
"1","3","12","10","116133","2100668","1","4","140001","91002","127221","3","4","1","1","1","5","5","1","126252","8","60","2","2","4","50001","4","4","1","117491","20001","94002","4","1","4","116613","1","640000","1","16","3"
"1","3","12","10","126103","2100669","1","4","140001","91002","127011","3","4","1","1","1","5","5","1","126282","8","60","2","2","4","50001","4","4","1","117041","20001","94002","4","1","4","126253","1","640000","1","16","2"
"6","6","12","0","50001","2100670","1","2","91002","140000","140001","2","0","1","0","0","16","4","1","0","4","2","0","0","0","0","8","4","1","31057","0","94002","2","1","2","20001","0","1280000","1","0","200"
"1","3","12","10","116583","2100671","1","4","140001","91002","127162","3","4","1","1","1","5","5","1","116582","8","60","2","2","4","50001","4","4","1","127011","20001","94002","4","1","4","116613","1","640000","1","16","2"
"1","3","12","10","116462","2100672","1","4","140001","91002","117132","3","4","1","1","1","5","5","1","126102","8","60","2","2","4","50001","4","4","1","127221","20001","94002","4","1","4","116313","1","640000","1","16","3"
"1","3","12","10","116613","2100673","1","4","140001","91002","127102","3","4","1","1","1","5","5","1","126012","8","60","2","2","4","50001","4","4","1","127162","20001","94002","4","1","4","126013","1","640000","1","16","2"
"1","3","12","10","116313","2100674","1","4","140001","91002","127012","3","4","1","1","1","5","5","1","126252","8","60","2","2","4","50001","4","4","1","117132","20001","94002","4","1","4","116133","1","640000","1","16","3"
"1","3","12","10","126013","2100675","1","4","140001","91002","127222","3","4","1","1","1","5","5","1","126162","8","60","2","2","4","50001","4","4","1","127102","20001","94002","4","1","4","126163","1","640000","1","16","2"
"1","3","12","10","116133","2100676","1","4","140001","91002","117072","3","4","1","1","1","5","5","1","116132","8","60","2","2","4","50001","4","4","1","127012","20001","94002","4","1","4","126103","1","640000","1","16","3"
